,Concept_ID,bn,se
2204,Fußboden::N,গহতল,шалльт
2205,Tisch::N,মেজ,buertie
2206,Tisch::N,মেজ,bievdde
2207,Tisch::N,মেজ,beavdi
2208,Tisch::N,মেজ,pevdi
2209,Tisch::N,মেজ,på´rdd
2210,Tisch::N,মেজ,stue´ll
2211,Tisch::N,মেজ,туэлль
2212,Tisch::N,টেবিল,buertie
2213,Tisch::N,টেবিল,bievdde
2214,Tisch::N,টেবিল,beavdi
2215,Tisch::N,টেবিল,pevdi
2216,Tisch::N,টেবিল,på´rdd
2217,Tisch::N,টেবিল,stue´ll
2218,Tisch::N,টেবিল,туэлль
2219,Stuhl::N,চেয়ার,stovle
2220,Stuhl::N,চেয়ার,ståvllå
2221,Stuhl::N,চেয়ার,stuollu
2222,Stuhl::N,চেয়ার,stovli
2223,Stuhl::N,চেয়ার,stuu´l
2224,Stuhl::N,চেয়ার,стула
2225,Stuhl::N,কেদারা,stovle
2226,Stuhl::N,কেদারা,ståvllå
2227,Stuhl::N,কেদারা,stuollu
2228,Stuhl::N,কেদারা,stovli
2229,Stuhl::N,কেদারা,stuu´l
2230,Stuhl::N,কেদারা,стула
2231,Wiege::N,দোলনা,gïerhkeme
2232,Wiege::N,দোলনা,vuoggo
2233,Wiege::N,দোলনা,geaŧŧu
2234,Wiege::N,দোলনা,geaktu
2235,Wiege::N,দোলনা,gietkka
2236,Wiege::N,দোলনা,kiäh'tu
2237,Wiege::N,দোলনা,vogga
2238,Wiege::N,দোলনা,кӣткэм
2239,Bett::N,শয্যা,seangkoe
2240,Bett::N,শয্যা,sæŋŋga
2241,Bett::N,শয্যা,seaŋga
2242,Bett::N,শয্যা,seŋgâ
2243,Bett::N,শয্যা,sââ´jj
2244,Bett::N,শয্যা,вуэдтӭмсайй
2245,Regal::N,তাক,hælla
2246,Regal::N,তাক,hilldo
2247,Regal::N,তাক,hildu
2248,Regal::N,তাক,ildee
2249,Regal::N,তাক,i´lddi
2250,Regal::N,তাক,ылльтэ
2251,Kiste::N,বাক্স,aeskie
2252,Kiste::N,বাক্স,kássa
2253,Kiste::N,বাক্স,kássa
2254,Kiste::N,বাক্স,árkku
2255,Kiste::N,বাক্স,ču´ǩǩ
2256,Kiste::N,বাক্স,чуххьк
2257,Fenster::N,জানালা,klaase
2258,Fenster::N,জানালা,vinndek
2259,Fenster::N,জানালা,láse
2260,Fenster::N,জানালা,laasâ
2261,Fenster::N,জানালা,ikkân
2262,Fenster::N,জানালা,эххкан
2263,Tür::N,দ্বার,okse
2264,Tür::N,দ্বার,uksa
2265,Tür::N,দ্বার,uksa
2266,Tür::N,দ্বার,uksâ
2267,Tür::N,দ্বার,uhss
2268,Tür::N,দ্বার,уккс
2269,Tor::N,দ্বার,okse
2270,Tor::N,দ্বার,pårttå
2271,Tor::N,দ্বার,uksa
2272,Tor::N,দ্বার,poarta
2273,Tor::N,দ্বার,porttâ
2274,Tor::N,দ্বার,uustõk
2275,Tor::N,দ্বার,čuâlluhss
2276,Tor::N,দ্বার,уккс
2277,Zaun::N,বেড়া,haakene
2278,Zaun::N,বেড়া,jerra
2279,Zaun::N,বেড়া,gárdde
2280,Zaun::N,বেড়া,áidi
2281,Zaun::N,বেড়া,äiđi
2282,Zaun::N,বেড়া,äidd
2283,Zaun::N,বেড়া,čuâll
2284,Zaun::N,বেড়া,а̄ййт
2285,Dach::N,ছাদ,rehpie
2286,Dach::N,ছাদ,dæhkko
2287,Dach::N,ছাদ,gáhttu
2288,Dach::N,ছাদ,káttu
2289,Dach::N,ছাদ,laakk
2290,Dach::N,ছাদ,пэ̄ҏҏтэ̄ля
2291,Dach::N,ছাদ,кры̄ша
2292,Leiter::N,মই,raajtere
2293,Leiter::N,মই,tjajmos
2294,Leiter::N,মই,boagos
2295,Leiter::N,মই,ráidalas
2296,Leiter::N,মই,raidlâs
2297,Leiter::N,মই,лествец
2298,Besen::N,গুল্মবিশেষ,saehpie
2299,Besen::N,গুল্মবিশেষ,gaerpene
2300,Besen::N,গুল্মবিশেষ,njáman
2301,Besen::N,গুল্মবিশেষ,luvdá
2302,Besen::N,গুল্মবিশেষ,luvdá
2303,Besen::N,গুল্মবিশেষ,västt
2304,Besen::N,গুল্মবিশেষ,ва̄сст
2305,Spaten::N,কোদাল,gåajvoe
2306,Spaten::N,কোদাল,spádá
2307,Spaten::N,কোদাল,goajvvo
2308,Spaten::N,কোদাল,goaivu
2309,Spaten::N,কোদাল,kuái'vu
2310,Spaten::N,কোদাল,kuäivv
2311,Spaten::N,কোদাল,куаййв
2312,Schaufel::N,বেলচা,gåajvoe
2313,Schaufel::N,বেলচা,gåjvun
2314,Schaufel::N,বেলচা,goajvvo
2315,Schaufel::N,বেলচা,goaivu
2316,Schaufel::N,বেলচা,kuái'vu
2317,Schaufel::N,বেলচা,kuäivv
2318,Schaufel::N,বেলচা,куаййв
2319,Gabel::N,কাঁটা,tjåagka
2320,Gabel::N,কাঁটা,gáffil
2321,Gabel::N,কাঁটা,káffal
2322,Gabel::N,কাঁটা,kaahvâl
2323,Gabel::N,কাঁটা,velkk
2324,Gabel::N,কাঁটা,а̄лльс
2325,Löffel::N,চামচ,buste
2326,Löffel::N,চামচ,bassti
2327,Löffel::N,চামচ,baste
2328,Löffel::N,চামচ,pastem
2329,Löffel::N,চামচ,pâ´sttem
2330,Löffel::N,চামচ,пасьтэмь
2331,Messer::N,ছুরি,nejpie
2332,Messer::N,ছুরি,nijbbe
2333,Messer::N,ছুরি,niibi
2334,Messer::N,ছুরি,nijbe
2335,Messer::N,ছুরি,nei´bb
2336,Messer::N,ছুরি,ныййп
2337,Nagel::N,পেরেক,spæjhkere
2338,Nagel::N,পেরেক,spiger
2339,Nagel::N,পেরেক,návlle
2340,Nagel::N,পেরেক,spiikkár
2341,Nagel::N,পেরেক,spijkkár
2342,Nagel::N,পেরেক,näu´ll
2343,Nagel::N,পেরেক,на̄ввьл
2344,Netz::N,জাল,viermie
2345,Netz::N,জাল,viermme
2346,Netz::N,জাল,næhtta
2347,Netz::N,জাল,fierbmi
2348,Netz::N,জাল,viermi
2349,Netz::N,জাল,säi´mm
2350,Netz::N,জাল,нӯжхьт
2351,Haken::N,কাচি,kruehkie
2352,Haken::N,কাচি,ruohkke
2353,Haken::N,কাচি,vagge
2354,Haken::N,কাচি,roahkki
2355,Haken::N,কাচি,faggi
2356,Haken::N,কাচি,kuák'ki
2357,Haken::N,কাচি,kuä´ǩ'ǩ
2358,Haken::N,কাচি,ва̄ӈӈк
2359,Haken::N,কাচি,куэххьк
2360,Griff::N,হাতল,rehpie
2361,Griff::N,হাতল,taatje
2362,Griff::N,হাতল,gavlla
2363,Griff::N,হাতল,guottáldahka
2364,Griff::N,হাতল,geavja
2365,Griff::N,হাতল,novdâ
2366,Griff::N,হাতল,nõđđ
2367,Griff::N,হাতল,kå´ǧǧ
2368,Griff::N,হাতল,нэ̄дт
2369,Schloss::N,তালা,laesie
2370,Schloss::N,তালা,lássa
2371,Schloss::N,তালা,lohkka
2372,Schloss::N,তালা,lukkâ
2373,Schloss::N,তালা,lokk
2374,Schloss::N,তালা,ло̄ххк
2375,Bild::N,ছবি,guvvie
2376,Bild::N,ছবি,gåvvå
2377,Bild::N,ছবি,govva
2378,Bild::N,ছবি,koṿe
2379,Bild::N,ছবি,kartt
2380,Bild::N,ছবি,картина
2381,Bild::N,চিত্র,guvvie
2382,Bild::N,চিত্র,gåvvå
2383,Bild::N,চিত্র,govva
2384,Bild::N,চিত্র,koṿe
2385,Bild::N,চিত্র,kartt
2386,Bild::N,চিত্র,картина
2387,Figur::N,আকার,guvvie
2388,Figur::N,আকার,gåvos
2389,Figur::N,আকার,figuvrra
2390,Figur::N,আকার,figuvra
2391,Figur::N,আকার,kovos
2392,Figur::N,আকার,kuâŋas
2393,Puppe::N,পুতুল,dåahka
2394,Puppe::N,পুতুল,dåhkko
2395,Puppe::N,পুতুল,doahkko
2396,Puppe::N,পুতুল,dohkká
2397,Puppe::N,পুতুল,duhkká
2398,Puppe::N,পুতুল,kuuhlaž
2399,Puppe::N,পুতুল,кукла
2400,Beutel::N,বটুয়া,voessetje
2401,Beutel::N,বটুয়া,påvsså
2402,Beutel::N,বটুয়া,seahkaš
2403,Beutel::N,বটুয়া,bursa
2404,Beutel::N,বটুয়া,guhkkár
2405,Beutel::N,বটুয়া,čooṿâs
2406,Beutel::N,বটুয়া,siâk'k
2407,Beutel::N,বটুয়া,kå´ššel
2408,Beutel::N,বটুয়া,ве̄ҏҏц
2409,Bündel::N,আঁটি,paantje
2410,Bündel::N,আঁটি,buduk
2411,Bündel::N,আঁটি,gurppe
2412,Bündel::N,আঁটি,gihppu
2413,Bündel::N,আঁটি,kiäs'tu
2414,Bündel::N,আঁটি,šnâpp
2415,Bündel::N,আঁটি,пуччк
2416,Tasche::N,থলি,veaskoe
2417,Tasche::N,থলি,væssko
2418,Tasche::N,থলি,lávkka
2419,Tasche::N,থলি,lávka
2420,Tasche::N,থলি,seahkka
2421,Tasche::N,থলি,lavkkâ
2422,Tasche::N,থলি,laukk
2423,Tasche::N,থলি,суӎӎьк
2424,Tasche::N,থলি,ло̄а̄ффк
2425,Eimer::N,বাল্তি,bæhtoe
2426,Eimer::N,বাল্তি,skiello
2427,Eimer::N,বাল্তি,skállu
2428,Eimer::N,বাল্তি,eebir
2429,Eimer::N,বাল্তি,skääll
2430,Eimer::N,বাল্তি,е̄мьперь
2431,Deckel::N,আবরণ,luehkie
2432,Deckel::N,আবরণ,låhkke
2433,Deckel::N,আবরণ,lohkki
2434,Deckel::N,আবরণ,lokke
2435,Deckel::N,আবরণ,lå´ǩǩ
2436,Deckel::N,আবরণ,ко̄а̄ххтнэсс
2437,Geschirr::N,থালা-বাসন,lihtie
2438,Geschirr::N,থালা-বাসন,lihte
2439,Geschirr::N,থালা-বাসন,lihtit
2440,Geschirr::N,থালা-বাসন,litte
2441,Geschirr::N,থালা-বাসন,kärldõk
2442,Geschirr::N,থালা-বাসন,ка̄ррь
2443,Sack::N,বস্তা,voesse
2444,Sack::N,বস্তা,vuossa
2445,Sack::N,বস্তা,seahkka
2446,Sack::N,বস্তা,sekkâ
2447,Sack::N,বস্তা,siâk'k
2448,Sack::N,বস্তা,ве̄ҏҏц
2449,Tasse::N,কাপ,guksie
2450,Tasse::N,কাপ,gåhppå
2451,Tasse::N,কাপ,gohppu
2452,Tasse::N,কাপ,pollo
2453,Tasse::N,কাপ,kopp
2454,Tasse::N,কাপ,на̄ххьп
2455,Topf::N,পাত্র,baetie
2456,Topf::N,পাত্র,krovhte
2457,Topf::N,পাত্র,rujtta
2458,Topf::N,পাত্র,giebbme
2459,Topf::N,পাত্র,báhti
2460,Topf::N,পাত্র,gievdni
2461,Topf::N,পাত্র,pääti
2462,Topf::N,পাত্র,kruâitt
2463,Topf::N,পাত্র,кӣммьн
2464,Kessel::N,কেটলি,giebnie
2465,Kessel::N,কেটলি,skallo
2466,Kessel::N,কেটলি,giebbme
2467,Kessel::N,কেটলি,gieđbmi
2468,Kessel::N,কেটলি,kiem'ni
2469,Kessel::N,কেটলি,ǩie´mnn
2470,Kessel::N,কেটলি,кӣммьн
2471,Essen::N,আহার,åesie
2472,Essen::N,আহার,beapmoe
2473,Essen::N,আহার,biebbmo
2474,Essen::N,আহার,borramuš
2475,Essen::N,আহার,purrâmâš
2476,Essen::N,আহার,porrmõš
2477,Essen::N,আহার,по̄ррмушш
2478,Nahrung::N,খাদ্য,beapmoe
2479,Nahrung::N,খাদ্য,biebbmo
2480,Nahrung::N,খাদ্য,biebmu
2481,Nahrung::N,খাদ্য,purrâmâš
2482,Nahrung::N,খাদ্য,porrmõš
2483,Nahrung::N,খাদ্য,по̄ррмушш
2484,Speise::N,খাদ্য,beapmoe
2485,Speise::N,খাদ্য,biebbmo
2486,Speise::N,খাদ্য,biebmu
2487,Speise::N,খাদ্য,määlis
2488,Speise::N,খাদ্য,aasâs
2489,Speise::N,খাদ্য,porrmõš
2490,Speise::N,খাদ্য,по̄ррмушш
2491,Fleisch::N,মাংস,bearkoe
2492,Fleisch::N,মাংস,oadtje
2493,Fleisch::N,মাংস,bierggo
2494,Fleisch::N,মাংস,biergu
2495,Fleisch::N,মাংস,uáž'ži
2496,Fleisch::N,মাংস,vuä´ǯ'ǯ
2497,Fleisch::N,মাংস,вуэннч
2498,Getreide::N,শস্য,gernie
2499,Getreide::N,শস্য,gårnne
2500,Getreide::N,শস্য,gordni
2501,Getreide::N,শস্য,valje
2502,Getreide::N,শস্য,ле̄ййп
2503,Brei::N,মণ্ড,kraavhtse
2504,Brei::N,মণ্ড,ráktsa
2505,Brei::N,মণ্ড,buvru
2506,Brei::N,মণ্ড,suoḥâd
2507,Brei::N,মণ্ড,hutt
2508,Brei::N,মণ্ড,уххт
2509,Brot::N,রুটি,gaahkoe
2510,Brot::N,রুটি,lájbbe
2511,Brot::N,রুটি,stummpa
2512,Brot::N,রুটি,láibi
2513,Brot::N,রুটি,gáhkku
2514,Brot::N,রুটি,leibi
2515,Brot::N,রুটি,lei´bb
2516,Brot::N,রুটি,ле̄ййп
2517,Scheibe::N,ফালি,snaejrie
2518,Scheibe::N,ফালি,sárdde
2519,Scheibe::N,ফালি,vajahas
2520,Scheibe::N,ফালি,časkkis
2521,Scheibe::N,ফালি,ča'skes
2522,Scheibe::N,ফালি,ku´sǩǩ
2523,Scheibe::N,ফালি,кусськ
2524,Fett::N,মেদ,buejtie
2525,Fett::N,মেদ,vuodja
2526,Fett::N,মেদ,buoidi
2527,Fett::N,মেদ,pyei'di
2528,Fett::N,মেদ,puõi´dd
2529,Fett::N,মেদ,пуййт
2530,Butter::N,মাখন,voeje
2531,Butter::N,মাখন,vuodja
2532,Butter::N,মাখন,vuodja
2533,Butter::N,মাখন,vuojâ
2534,Butter::N,মাখন,vuõjj
2535,Butter::N,মাখন,вӯйй
2536,Öl::N,তৈল,ålja
2537,Öl::N,তৈল,ulljo
2538,Öl::N,তৈল,oalljo
2539,Öl::N,তৈল,olju
2540,Öl::N,তৈল,oljo
2541,Öl::N,তৈল,vuõjj
2542,Öl::N,তৈল,вӯйй
2543,Salz::N,নুন,saelhtie
2544,Salz::N,নুন,sállte
2545,Salz::N,নুন,sálti
2546,Salz::N,নুন,sältti
2547,Salz::N,নুন,sä´ltt
2548,Salz::N,নুন,сӯлль
2549,Suppe::N,শুরুয়া,joptse
2550,Suppe::N,শুরুয়া,jupptsa
2551,Suppe::N,শুরুয়া,málli
2552,Suppe::N,শুরুয়া,määḷi
2553,Suppe::N,শুরুয়া,lieṃâ
2554,Suppe::N,শুরুয়া,liõmm
2555,Suppe::N,শুরুয়া,лӣмм
2556,Honig::N,মধু,hååneske
2557,Honig::N,মধু,meda
2558,Honig::N,মধু,miehta
2559,Honig::N,মধু,mietâ
2560,Honig::N,মধু,miõtt
2561,Honig::N,মধু,мӣдт
2562,Milch::N,দুধ,mielhkie
2563,Milch::N,দুধ,mielkke
2564,Milch::N,দুধ,mielki
2565,Milch::N,দুধ,miel'kki
2566,Milch::N,দুধ,mie´lǩǩ
2567,Milch::N,দুধ,ма̄ййт
2568,Tee::N,চা,löövje
2569,Tee::N,চা,tedja
2570,Tee::N,চা,deadju
2571,Tee::N,চা,čee
2572,Tee::N,চা,teej̣â
2573,Tee::N,চা,čee
2574,Tee::N,চা,чайй
2575,Leder::N,পাকা চামড়া,hovre
2576,Leder::N,পাকা চামড়া,sassne
2577,Leder::N,পাকা চামড়া,náhkki
2578,Leder::N,পাকা চামড়া,leaira
2579,Leder::N,পাকা চামড়া,čevđi
2580,Leder::N,পাকা চামড়া,čåu´dd
2581,Leder::N,পাকা চামড়া,на̄ххьк
2582,Wolle::N,পশম,ålloe
2583,Wolle::N,পশম,hullo
2584,Wolle::N,পশম,ullu
2585,Wolle::N,পশম,ullo
2586,Wolle::N,পশম,oll
2587,Wolle::N,পশম,улл
2588,Stoff::N,বস্ত্র,tyjje
2589,Stoff::N,বস্ত্র,gápptás
2590,Stoff::N,বস্ত্র,stoaffa
2591,Stoff::N,বস্ত্র,ávnnas
2592,Stoff::N,বস্ত্র,käägus
2593,Stoff::N,বস্ত্র,aaunâs
2594,Stoff::N,বস্ত্র,лыййн
2595,Nadel::N,সুচ,naaloe
2596,Nadel::N,সুচ,nállo
2597,Nadel::N,সুচ,nállu
2598,Nadel::N,সুচ,nááḷu
2599,Nadel::N,সুচ,neu´ll
2600,Nadel::N,সুচ,нӣввьл
2601,Faden::N,সূত্র,laejkie
2602,Faden::N,সূত্র,hárppo
2603,Faden::N,সূত্র,árpu
2604,Faden::N,সূত্র,läigi
2605,Faden::N,সূত্র,lääi´j
2606,Faden::N,সূত্র,сӯнн
2607,Knopf::N,বোতাম,balhka
2608,Knopf::N,বোতাম,boallo
2609,Knopf::N,বোতাম,boallu
2610,Knopf::N,বোতাম,puál'lu
2611,Knopf::N,বোতাম,puäll
2612,Knopf::N,বোতাম,пуалл
2613,Knoten::N,গিঁট,tjoelme
2614,Knoten::N,গিঁট,tjuolmma
2615,Knoten::N,গিঁট,čuolbma
2616,Knoten::N,গিঁট,čuol'mâ
2617,Knoten::N,গিঁট,čuõlmm
2618,Knoten::N,গিঁট,чӯллм
2619,Farbe::N,রং,klaerie
2620,Farbe::N,রং,ivnne
2621,Farbe::N,রং,bájnno
2622,Farbe::N,রং,mola
2623,Farbe::N,রং,fearga
2624,Farbe::N,রং,maalâ
2625,Farbe::N,রং,páinu
2626,Farbe::N,রং,kälkk
2627,Farbe::N,রং,по̄а̄ййн
2628,Kleidung::N,কাপড়,tyjje
2629,Kleidung::N,কাপড়,gárvvo
2630,Kleidung::N,কাপড়,bivttas
2631,Kleidung::N,কাপড়,piivtâs
2632,Kleidung::N,কাপড়,pivoh
2633,Kleidung::N,কাপড়,piiutâs
2634,Kleidung::N,কাপড়,о̄а̄з
2635,Hemd::N,শার্ট,sjåarhtoe
2636,Hemd::N,শার্ট,skirtto
2637,Hemd::N,শার্ট,báidi
2638,Hemd::N,শার্ট,päiđi
2639,Hemd::N,শার্ট,päidd
2640,Hemd::N,শার্ট,па̄ййт
2641,Kragen::N,গলবন্ধ,döörhke
2642,Kragen::N,গলবন্ধ,tjiebet
2643,Kragen::N,গলবন্ধ,tjehpuris
2644,Kragen::N,গলবন্ধ,čeabet
2645,Kragen::N,গলবন্ধ,kráva
2646,Kragen::N,গলবন্ধ,siä'pulâs
2647,Kragen::N,গলবন্ধ,seäp'plõs
2648,Kragen::N,গলবন্ধ,ко̄а̄влас
2649,Ärmel::N,আস্তিন্,sissie
2650,Ärmel::N,আস্তিন্,sasse
2651,Ärmel::N,আস্তিন্,soadji
2652,Ärmel::N,আস্তিন্,suájá
2653,Ärmel::N,আস্তিন্,suäjj
2654,Ärmel::N,আস্তিন্,суэйй
2655,Hose::N,ট্রাউজার,måvhka
2656,Hose::N,ট্রাউজার,båkså
2657,Hose::N,ট্রাউজার,buvssat
2658,Hose::N,ট্রাউজার,puuvsah
2659,Hose::N,ট্রাউজার,puus
2660,Hose::N,ট্রাউজার,пукс
2661,Hose::N,ট্রাউজার,ко̄а̄дтӭ
2662,Gürtel::N,কটিবন্ধ,juvvie
2663,Gürtel::N,কটিবন্ধ,beelhte
2664,Gürtel::N,কটিবন্ধ,avve
2665,Gürtel::N,কটিবন্ধ,getsam
2666,Gürtel::N,কটিবন্ধ,boagán
2667,Gürtel::N,কটিবন্ধ,pooṿij
2668,Gürtel::N,কটিবন্ধ,puäǥǥanj
2669,Gürtel::N,কটিবন্ধ,эвв
2670,Mütze::N,টুপি,tjohpe
2671,Mütze::N,টুপি,gahper
2672,Mütze::N,টুপি,gahpir
2673,Mütze::N,টুপি,kappeer
2674,Mütze::N,টুপি,keä´p'per
2675,Mütze::N,টুপি,кабперь
2676,Schuh::N,জুতো,gaamege
2677,Schuh::N,জুতো,gáma
2678,Schuh::N,জুতো,skuovva
2679,Schuh::N,জুতো,gáma
2680,Schuh::N,জুতো,kaamâ
2681,Schuh::N,জুতো,kaammi
2682,Schuh::N,জুতো,камаша
2683,Stiefel::N,বুট,steeblege
2684,Stiefel::N,বুট,stiebil
2685,Stiefel::N,বুট,sáhpis
2686,Stiefel::N,বুট,sáppat
2687,Stiefel::N,বুট,steevvil
2688,Stiefel::N,বুট,sa´ppi
2689,Stiefel::N,বুট,са̄ххпе
2690,Ring::N,আংটি,rïngke
2691,Ring::N,আংটি,suormas
2692,Ring::N,আংটি,suorpmas
2693,Ring::N,আংটি,suormâs
2694,Ring::N,আংটি,suõrmâs
2695,Ring::N,আংটি,сӯрмас
2696,Band::N,ফিতা,baante
2697,Band::N,ফিতা,bádde
2698,Band::N,ফিতা,báddi
2699,Band::N,ফিতা,päddi
2700,Band::N,ফিতা,liântt
2701,Band::N,ফিতা,källre´ppiǩ
2702,Band::N,ফিতা,ля̄ӊӊт
2703,Kamm::N,চিরুনি,gaampe
2704,Kamm::N,চিরুনি,rájdam
2705,Kamm::N,চিরুনি,tjåhkom
2706,Kamm::N,চিরুনি,čohkun
2707,Kamm::N,চিরুনি,čohhoom
2708,Kamm::N,চিরুনি,čååǥǥam
2709,Kamm::N,চিরুনি,чоагкь
2710,Spiegel::N,আয়না,guelmiedahke
2711,Spiegel::N,আয়না,spiedjil
2712,Spiegel::N,আয়না,speajal
2713,Spiegel::N,আয়না,speeijal
2714,Spiegel::N,আয়না,suei´mkar
2715,Spiegel::N,আয়না,кыффкэмка̄ррь
2716,Spiegel::N,আয়না,зе̄ркал
2717,Riemen::N,চাবুক,györtenje
2718,Riemen::N,চাবুক,rájppe
2719,Riemen::N,চাবুক,garttsa
2720,Riemen::N,চাবুক,lávži
2721,Riemen::N,চাবুক,läbži
2722,Riemen::N,চাবুক,läbǯǯ
2723,Riemen::N,চাবুক,ре̄ммь
2724,Schnur::N,দড়ি,gurrie
2725,Schnur::N,দড়ি,gáras
2726,Schnur::N,দড়ি,garca
2727,Schnur::N,দড়ি,orrâ
2728,Schnur::N,দড়ি,nue´rr
2729,Schnur::N,দড়ি,нӯррь
2730,Leine::N,শিকল,baante
2731,Leine::N,শিকল,gájnno
2732,Leine::N,শিকল,báddi
2733,Leine::N,শিকল,oarra
2734,Leine::N,শিকল,läbži
2735,Leine::N,শিকল,läbǯǯ
