,Concept_ID,lv,ady
2575,mitteilen::V,висьтавны,макъэ егъэӏун
2576,mitteilen::V,pavēstīt,макъэ егъэӏун
2577,nennen::V,шуны,цӏэ фэусы́н
2578,nennen::V,ним сетны,цӏэ фэусы́н
2579,nennen::V,saukt,цӏэ фэусы́н
2580,rufen::V,корны,джэн
2581,rufen::V,saukt,джэн
2582,prahlen::V,ошйысьны,узыщытхъужьы́н
2583,prahlen::V,lielīties,узыщытхъужьы́н
2584,übersetzen::V,вуджӧдны,бгъэкӏотэн
2585,übersetzen::V,tulkot,бгъэкӏотэн
2586,übersetzen::V,pārtulkot,бгъэкӏотэн
2587,denken::V,мӧвпавны,егупшысэ́н
2588,denken::V,domāt,егупшысэ́н
2589,glauben::V,эскыны,уивыхъэ́ телъы́н
2590,glauben::V,ticēt,уивыхъэ́ телъы́н
2591,bemerken::V,казявны,гу лъыптэ́н
2592,bemerken::V,ievērot,гу лъыптэ́н
2593,bemerken::V,ieraudzīt,гу лъыптэ́н
2594,erkennen::V,тӧдмавны,зэхэпхын
2595,erkennen::V,тӧдмавны,зэбгъэшӏэн
2596,erkennen::V,pazīt,зэхэпхын
2597,erkennen::V,pazīt,зэбгъэшӏэн
2598,erkennen::V,atpazīt,зэхэпхын
2599,erkennen::V,atpazīt,зэбгъэшӏэн
2600,begreifen::V,вежӧртны,гурыӏо́н
2601,begreifen::V,гӧгӧрвоны,гурыӏо́н
2602,begreifen::V,jēgt,гурыӏо́н
2603,begreifen::V,apjēgt,гурыӏо́н
2604,verstehen::V,вежӧртны,зэхэхын
2605,verstehen::V,гӧгӧрвоны,зэхэхын
2606,verstehen::V,saprast,зэхэхын
2607,lernen::V,вeлöдчыны,еджэ́н
2608,lernen::V,mācīties,еджэ́н
2609,wissen::V,тӧдны,шӏэн
2610,wissen::V,zināt,шӏэн
2611,sich erinnern an::V,казьтывны,къэшӏэжьын
2612,sich erinnern an::V,дум вылӧ уськӧдны,къэшӏэжьын
2613,sich erinnern an::V,atminēties,къэшӏэжьын
2614,vergessen::V,вунӧдны,пщыгъупшэжьы́н
2615,vergessen::V,mirst,пщыгъупшэжьы́н
2616,vergessen::V,aizmirst,пщыгъупшэжьы́н
2617,messen::V,муртавны,шын
2618,messen::V,mērīt,шын
2619,zählen::V,лыддьыны,плъытэ́н
2620,zählen::V,skaitīt,плъытэ́н
2621,rechnen::V,лыддьыны,плъытэ́н
2622,rechnen::V,лыддьыны,угугъэ́н
2623,rechnen::V,rēķināt,плъытэ́н
2624,rechnen::V,rēķināt,угугъэ́н
2625,lesen::V,лыддьыны,еджэ́н
2626,lesen::V,lasīt,еджэ́н
2627,malen::V,серпасавны,шӏын
2628,malen::V,gleznot,шӏын
2629,zeichnen::V,серпасавны,шӏын
2630,zeichnen::V,zīmēt,шӏын
2631,schreiben::V,гижны,тхын
2632,schreiben::V,rakstīt,тхын
2633,besitzen::V,лоны,иӏэн
2634,besitzen::V,piederēt,иӏэн
2635,kaufen::V,ньӧбны,щэфы́н
2636,kaufen::V,pirkt,щэфы́н
2637,verkaufen::V,вузавны,щэн
2638,verkaufen::V,pārdot,щэн
2639,bezahlen::V,мынтыны,птын
2640,bezahlen::V,мынтыны,лъыптын
2641,bezahlen::V,мынтыны,птыжьы́н
2642,bezahlen::V,мынтысьны,птын
2643,bezahlen::V,мынтысьны,лъыптын
2644,bezahlen::V,мынтысьны,птыжьы́н
2645,bezahlen::V,apmaksāt,птын
2646,bezahlen::V,apmaksāt,лъыптын
2647,bezahlen::V,apmaksāt,птыжьы́н
2648,zahlen::V,мынтыны,птын
2649,zahlen::V,мынтыны,лъыптын
2650,zahlen::V,maksāt,птын
2651,zahlen::V,maksāt,лъыптын
2652,beherrschen::V,ас улын кутны,иунаеу иӏэн
2653,beherrschen::V,valdīt,иунаеу иӏэн
2654,ertragen::V,пыкны,щэчы́н
2655,ertragen::V,лэптыны,щэчы́н
2656,ertragen::V,panest,щэчы́н
2657,ertragen::V,paciest,щэчы́н
