,Concept_ID,ba,se
684,Anhöhe::N,ҡалҡыулыҡ,ка̄ннҌт
685,Berg::N,тау,bïerje
686,Berg::N,тау,várre
687,Berg::N,тау,várri
688,Berg::N,тау,vääṛi
689,Berg::N,тау,vää´rr
690,Berg::N,тау,те̄ррьм
691,Gipfel::N,түбә,dalvese
692,Gipfel::N,түбә,tjåhkkå
693,Gipfel::N,түбә,čohkka
694,Gipfel::N,түбә,čokke
695,Gipfel::N,түбә,čå´ǩǩ
696,Gipfel::N,түбә,ла̄ддҍв
697,Höhle::N,мәмерйә,beajoe
698,Höhle::N,мәмерйә,rájgge
699,Höhle::N,мәмерйә,sluoggo
700,Höhle::N,мәмерйә,biedju
701,Höhle::N,мәмерйә,kuovđâšm
702,Höhle::N,мәмерйә,skuõrr
703,Höhle::N,мәмерйә,вуэӈӈк
704,Abhang::N,ипкен,boelte
705,Abhang::N,ипкен,brijrie
706,Abhang::N,ипкен,bállte
707,Abhang::N,ипкен,vielti
708,Abhang::N,ипкен,luohkká
709,Abhang::N,ипкен,viel'tti
710,Abhang::N,ипкен,vie´ltt
711,Abhang::N,ипкен,луэххк
712,Quelle::N,шишмә,aajege
713,Quelle::N,шишмә,gaaltije
714,Quelle::N,шишмә,ája
715,Quelle::N,шишмә,ája
716,Quelle::N,шишмә,gáldu
717,Quelle::N,шишмә,aajâ
718,Quelle::N,шишмә,käldee
719,Quelle::N,шишмә,lädd
720,Quelle::N,шишмә,käivv
721,Quelle::N,шишмә,ка̄ййв
722,Bach::N,шишмә,johketje
723,Bach::N,шишмә,jåhkå
724,Bach::N,шишмә,jågåsj
725,Bach::N,шишмә,jogaš
726,Bach::N,шишмә,aajâ
727,Bach::N,шишмә,vuäjj
728,Bach::N,шишмә,вуэйй
729,Fluss::N,йылға,johke
730,Fluss::N,йылға,ædno
731,Fluss::N,йылға,jåhkå
732,Fluss::N,йылға,johka
733,Fluss::N,йылға,juuhâ
734,Fluss::N,йылға,jokk
735,Fluss::N,йылға,jeänn
736,Fluss::N,йылға,ё̄гк
737,Ufer::N,яр,beala
738,Ufer::N,яр,gádde
739,Ufer::N,яр,gáddi
740,Ufer::N,яр,riddo
741,Ufer::N,яр,redd
742,Ufer::N,яр,рыннт
743,Küste::N,яр буйы,mïere
744,Küste::N,яр буйы,gaedtie
745,Küste::N,яр буйы,merragádde
746,Küste::N,яр буйы,merraguovllo
747,Küste::N,яр буйы,gáddi
748,Küste::N,яр буйы,riddo
749,Küste::N,яр буйы,miârr'redd
750,Küste::N,яр буйы,рыннт
751,Festland::N,ҡоро ер,gaedtie
752,Festland::N,ҡоро ер,gádde
753,Festland::N,ҡоро ер,nannán
754,Festland::N,ҡоро ер,kušknjâs
755,Festland::N,ҡоро ер,eennâm
756,Festland::N,ҡоро ер,jânnam
757,Festland::N,ҡоро ер,ма̄ннтэр
758,Meer::N,диңгез,mearoe
759,Meer::N,диңгез,merra
760,Meer::N,диңгез,nuorre
761,Meer::N,диңгез,áhpi
762,Meer::N,диңгез,mearra
763,Meer::N,диңгез,meeṛâ
764,Meer::N,диңгез,miârr
765,Meer::N,диңгез,ме̄рр
766,Bucht::N,бухта,loekte
767,Bucht::N,бухта,oagge
768,Bucht::N,бухта,luokta
769,Bucht::N,бухта,luokta
770,Bucht::N,бухта,čuáj̣á
771,Bucht::N,бухта,luhtt
772,Bucht::N,бухта,вӯнн
773,Bucht::N,бухта,лӯххт
774,Insel::N,үтрау,sååle
775,Insel::N,үтрау,suoloj
776,Insel::N,үтрау,suolu
777,Insel::N,үтрау,suálui
778,Insel::N,үтрау,suâl
779,Insel::N,үтрау,суэл
780,Blume::N,сәскә,rïesege
781,Blume::N,сәскә,giedjek
782,Blume::N,сәскә,rássi
783,Blume::N,сәскә,kukká
784,Blume::N,сәскә,heä´rvvrää´ss
785,Blume::N,сәскә,ывьнэнч
786,Gras::N,үлән,kraesie
787,Gras::N,үлән,rásse
788,Gras::N,үлән,rássi
789,Gras::N,үлән,rääsi
790,Gras::N,үлән,rää´ss
791,Gras::N,үлән,ра̄ссь
792,Wurzel::N,тамыр,roehtse
793,Wurzel::N,тамыр,ruohttsa
794,Wurzel::N,тамыр,ruohtas
795,Wurzel::N,тамыр,veedis
796,Wurzel::N,тамыр,vue´ddes
797,Wurzel::N,тамыр,вуэнҍтэсь
798,Baum::N,ағас,moere
799,Baum::N,ағас,muorra
800,Baum::N,ағас,muorra
801,Baum::N,ағас,muoṛâ
802,Baum::N,ағас,muõrr
803,Baum::N,ағас,мӯрр
804,Stamm::N,олон,ståamhpe
805,Stamm::N,олон,mátta
806,Stamm::N,олон,galda
807,Stamm::N,олон,ruŋgo
808,Stamm::N,олон,stokk
809,Stamm::N,олон,мӯрр
810,Stamm::N,олон,кэ̄ллт
811,Stamm::N,көбәк,ståamhpe
812,Stamm::N,көбәк,mátta
813,Stamm::N,көбәк,galda
814,Stamm::N,көбәк,ruŋgo
815,Stamm::N,көбәк,stokk
816,Stamm::N,көбәк,мӯрр
817,Stamm::N,көбәк,кэ̄ллт
818,Rinde::N,ҡабыҡ,gïrre
819,Rinde::N,ҡабыҡ,baarhkoe
820,Rinde::N,ҡабыҡ,bárkko
821,Rinde::N,ҡабыҡ,ostu
822,Rinde::N,ҡабыҡ,bárku
823,Rinde::N,ҡабыҡ,korrâ
824,Rinde::N,ҡабыҡ,kõrr
825,Rinde::N,ҡабыҡ,pärkk
826,Rinde::N,ҡабыҡ,кэ̄рр
827,Rinde::N,ҡабыҡ,па̄ҏҏк
828,Ast::N,ботаҡ,åeksie
829,Ast::N,ботаҡ,oakse
830,Ast::N,ботаҡ,oaksi
831,Ast::N,ботаҡ,uák'si
832,Ast::N,ботаҡ,å´hss
833,Ast::N,ботаҡ,вуэккьс
834,Zweig::N,ботаҡ,åeksie
835,Zweig::N,ботаҡ,oakse
836,Zweig::N,ботаҡ,rissi
837,Zweig::N,ботаҡ,syeṛi
838,Zweig::N,ботаҡ,sue´rr
839,Zweig::N,ботаҡ,рыссе
840,Zweig::N,тармаҡ,åeksie
841,Zweig::N,тармаҡ,oakse
842,Zweig::N,тармаҡ,rissi
843,Zweig::N,тармаҡ,syeṛi
844,Zweig::N,тармаҡ,sue´rr
845,Zweig::N,тармаҡ,рыссе
846,Blatt::N,япраҡ,plienie
847,Blatt::N,япраҡ,lassta
848,Blatt::N,япраҡ,lasta
849,Blatt::N,япраҡ,lostâ
850,Blatt::N,япраҡ,lõstt
851,Blatt::N,япраҡ,лэ̄сст
852,Birke::N,ҡайын,såekie
853,Birke::N,ҡайын,soahke
854,Birke::N,ҡайын,soahki
855,Birke::N,ҡайын,suáhi
856,Birke::N,ҡайын,suâ´ǩǩ
857,Birke::N,ҡайын,пе̄ссьмӯрр
858,Kiefer[Baum]::N,ҡарғай,bietsie
859,Kiefer[Baum]::N,ҡарғай,hájkka
860,Kiefer[Baum]::N,ҡарғай,biehtse
861,Kiefer[Baum]::N,ҡарғай,beahci
862,Kiefer[Baum]::N,ҡарғай,peeci
863,Kiefer[Baum]::N,ҡарғай,pie´cc
864,Kiefer[Baum]::N,ҡарғай,пе̄дзь
865,Weide[Baum]::N,тал,saalje
866,Weide[Baum]::N,тал,sállja
867,Weide[Baum]::N,тал,sieđga
868,Weide[Baum]::N,тал,puájui
869,Weide[Baum]::N,тал,puäi
870,Weide[Baum]::N,тал,пуай
871,Tanne::N,шыршы,goese
872,Tanne::N,шыршы,guossa
873,Tanne::N,шыршы,guossa
874,Tanne::N,шыршы,kuosâ
875,Tanne::N,шыршы,kuõss
876,Tanne::N,шыршы,кӯсс
877,Horn::N,мөғөҙ,tjåervie
878,Horn::N,мөғөҙ,tjoarvve
879,Horn::N,мөғөҙ,čoarvi
880,Horn::N,мөғөҙ,čuár'vi
881,Horn::N,мөғөҙ,čuä´rvv
882,Horn::N,мөғөҙ,чуэррьв
883,Feder::N,ҡауырһын,badtse
884,Feder::N,ҡауырһын,dålgge
885,Feder::N,ҡауырһын,bozza
886,Feder::N,ҡауырһын,puzzâ
887,Feder::N,ҡауырһын,tolge
888,Feder::N,ҡауырһын,poʒʒ
889,Feder::N,ҡауырһын,по̄ннц
890,Fell::N,тире,njaltja
891,Fell::N,тире,duollje
892,Fell::N,тире,náhkki
893,Fell::N,тире,dorkkas
894,Fell::N,тире,turkkâ
895,Fell::N,тире,tyel'ji
896,Fell::N,тире,nähki
897,Fell::N,тире,torkk
898,Fell::N,тире,čåu´dd
899,Fell::N,тире,tue´l'lj
900,Fell::N,тире,тӯлльй
901,Flügel::N,ҡанат,såaja
902,Flügel::N,ҡанат,såajoe
903,Flügel::N,ҡанат,soadje
904,Flügel::N,ҡанат,soadji
905,Flügel::N,ҡанат,suáj̣á
906,Flügel::N,ҡанат,suäjj
907,Flügel::N,ҡанат,суэйй
908,Klaue::N,тырнаҡ,gadtse
909,Klaue::N,тырнаҡ,guober
910,Klaue::N,тырнаҡ,gazza
911,Klaue::N,тырнаҡ,kozzâ
912,Klaue::N,тырнаҡ,kõʒʒ
913,Klaue::N,тырнаҡ,кэ̄ннц
914,Kralle::N,аяҡ,gadtse
915,Kralle::N,аяҡ,gadtsa
916,Kralle::N,аяҡ,gazza
917,Kralle::N,аяҡ,kozzâ
918,Kralle::N,аяҡ,kõʒʒ
919,Kralle::N,аяҡ,ке̄бпель
920,Schwanz::N,ҡойроҡ,siejpie
921,Schwanz::N,ҡойроҡ,siejbbe
922,Schwanz::N,ҡойроҡ,bađuš
923,Schwanz::N,ҡойроҡ,seaibi
924,Schwanz::N,ҡойроҡ,seibi
925,Schwanz::N,ҡойроҡ,sei´bb
926,Schwanz::N,ҡойроҡ,piä´cciǩ
927,Schwanz::N,ҡойроҡ,пиджь
928,Schwanz::N,ҡойроҡ,се̄ййп
929,Schwanz::N,ҡойроҡ,пе̄цехь
930,Ei::N,йомортҡа,munnie
931,Ei::N,йомортҡа,månne
932,Ei::N,йомортҡа,monni
933,Ei::N,йомортҡа,maṇe
934,Ei::N,йомортҡа,mââ´nn
935,Ei::N,йомортҡа,маннҍ
936,Nest::N,оя,biesie
937,Nest::N,оя,biesse
938,Nest::N,оя,beassi
939,Nest::N,оя,peesi
940,Nest::N,оя,piervâl
941,Nest::N,оя,piä´ss
942,Nest::N,оя,пе̄ссь
943,Bau::N,оң,biesie
944,Bau::N,оң,biedjo
945,Bau::N,оң,liesso
946,Bau::N,оң,biedju
947,Bau::N,оң,piäju
948,Bau::N,оң,вуэӈӈк
949,Tier::N,жайуан,juvre
950,Tier::N,жайуан,udos
951,Tier::N,жайуан,divrre
952,Tier::N,жайуан,luohtok
953,Tier::N,жайуан,ealli
954,Tier::N,жайуан,ellee
955,Tier::N,жайуан,jie´lli
956,Tier::N,жайуан,жыва
957,Tier::N,йыртҡыс,juvre
958,Tier::N,йыртҡыс,udos
959,Tier::N,йыртҡыс,divrre
960,Tier::N,йыртҡыс,luohtok
961,Tier::N,йыртҡыс,ealli
962,Tier::N,йыртҡыс,ellee
963,Tier::N,йыртҡыс,jie´lli
964,Tier::N,йыртҡыс,жыва
965,Herde::N,көтөү,dåehkie
966,Herde::N,көтөү,ællo
967,Herde::N,көтөү,fuovva
968,Herde::N,көтөү,doahkki
969,Herde::N,көтөү,čagge
970,Herde::N,көтөү,tukk
971,Herde::N,көтөү,vâ´lvv
972,Herde::N,көтөү,чуэз
973,Herde::N,көтөү,чӣгар
974,Kuh::N,һыйыр,govse
975,Kuh::N,һыйыр,gussa
976,Kuh::N,һыйыр,gussa
977,Kuh::N,һыйыр,kussâ
978,Kuh::N,һыйыр,kuss
979,Kuh::N,һыйыр,лӣххьм
980,Bulle::N,үгеҙ,vuaksa
981,Bulle::N,үгеҙ,vuoksá
982,Bulle::N,үгеҙ,heargi
983,Bulle::N,үгеҙ,vuák'sá
984,Bulle::N,үгеҙ,ergi
985,Bulle::N,үгеҙ,vuâhss
986,Bulle::N,үгеҙ,е̄ррьк
987,Pferd::N,ат,hierkie
988,Pferd::N,ат,råsse
989,Pferd::N,ат,hæssta
990,Pferd::N,ат,heavuš
991,Pferd::N,ат,hiävuš
992,Pferd::N,ат,heävaš
993,Pferd::N,ат,ро̄ссь
994,Schaf::N,һарыҡ,sïrve
995,Schaf::N,һарыҡ,sávttsa
996,Schaf::N,һарыҡ,sávza
997,Schaf::N,һарыҡ,savzâ
998,Schaf::N,һарыҡ,sauʒʒ
999,Schaf::N,һарыҡ,ла̄мьпесь
1000,Schwein::N,сусҡа,snurke
1001,Schwein::N,сусҡа,svijnne
1002,Schwein::N,сусҡа,spiidni
1003,Schwein::N,сусҡа,šahe
1004,Schwein::N,сусҡа,šââ´ǩǩ
1005,Schwein::N,сусҡа,ша̄гкь
1006,Hund::N,эт,bïenje
1007,Hund::N,эт,bena
1008,Hund::N,эт,beana
1009,Hund::N,эт,peenuv
1010,Hund::N,эт,piânnai
1011,Hund::N,эт,пе̄ннэ
1012,Katze::N,бесәй,gaahtoe
1013,Katze::N,бесәй,gáhtto
1014,Katze::N,бесәй,bussá
1015,Katze::N,бесәй,kissá
1016,Katze::N,бесәй,kaass
1017,Katze::N,бесәй,ко̄а̄сс
1018,Bär::N,айыу,gumsie
1019,Bär::N,айыу,biernna
1020,Bär::N,айыу,guovža
1021,Bär::N,айыу,bierdna
1022,Bär::N,айыу,kuob'žâ
1023,Bär::N,айыу,kue´bǯǯ
1024,Bär::N,айыу,та̄лл
1025,Eichhörnchen::N,тейен,åeruve
1026,Eichhörnchen::N,тейен,oarre
1027,Eichhörnchen::N,тейен,oarri
1028,Eichhörnchen::N,тейен,uár'ree
1029,Eichhörnchen::N,тейен,vuä´r'rev
1030,Eichhörnchen::N,тейен,вуэррев
1031,Elch::N,мышы,ïelje
1032,Elch::N,мышы,ællja
1033,Elch::N,мышы,sarvva
1034,Elch::N,мышы,ealga
1035,Elch::N,мышы,sorvâ
1036,Elch::N,мышы,sõrvv
1037,Elch::N,мышы,сэ̄ррв
1038,Fuchs::N,төлкө,riepie
1039,Fuchs::N,төлкө,riebij
1040,Fuchs::N,төлкө,rieban
1041,Fuchs::N,төлкө,riemnjis
1042,Fuchs::N,төлкө,rie´mjj
1043,Fuchs::N,төлкө,рӣммьн
1044,Hase::N,ҡуян,njåemele
1045,Hase::N,ҡуян,njoammel
1046,Hase::N,ҡуян,njoammil
1047,Hase::N,ҡуян,njuámmil
1048,Hase::N,ҡуян,njue´m'mel
1049,Hase::N,ҡуян,нюэммель
1050,Maus::N,сысҡан,snjeara
1051,Maus::N,сысҡан,snjierrá
1052,Maus::N,сысҡан,sáhpán
1053,Maus::N,сысҡан,säplig
1054,Maus::N,сысҡан,sä´ppli
1055,Maus::N,сысҡан,са̄хпьлинк
1056,Wolf::N,бүре,sïejpe
1057,Wolf::N,бүре,stálppe
1058,Wolf::N,бүре,stáhkke
1059,Wolf::N,бүре,ruomas
1060,Wolf::N,бүре,kumpe
1061,Wolf::N,бүре,návdi
1062,Wolf::N,бүре,kumppi
1063,Wolf::N,бүре,ku´mpp
1064,Wolf::N,бүре,pââ´ldes
1065,Wolf::N,бүре,чиррм
1066,Wolf::N,бүре,пальтӭсь
1067,Vogel::N,ҡош,ledtie
1068,Vogel::N,ҡош,lådde
1069,Vogel::N,ҡош,loddi
1070,Vogel::N,ҡош,lodde
1071,Vogel::N,ҡош,lå´dd
1072,Vogel::N,ҡош,лоаннҍт
1073,Schwarm::N,көтөү,dåehkie
1074,Schwarm::N,көтөү,doahkke
1075,Schwarm::N,көтөү,doahkki
1076,Schwarm::N,көтөү,tuák'ki
1077,Schwarm::N,көтөү,parvv
1078,Schwarm::N,көтөү,туххк
1079,Huhn::N,тауыҡ,vöönhtse
1080,Huhn::N,тауыҡ,vuonntsá
1081,Huhn::N,тауыҡ,vuonccis
1082,Huhn::N,тауыҡ,kääṇi
1083,Huhn::N,тауыҡ,kää´nn
1084,Huhn::N,тауыҡ,ка̄ннҌ
1085,Hahn::N,әтәс,deere
1086,Hahn::N,әтәс,hádna
1087,Hahn::N,әтәс,åresvuonntsá
1088,Hahn::N,әтәс,vuonccis
1089,Hahn::N,әтәс,kääṇi
1090,Hahn::N,әтәс,åå´reskää´nn
1091,Hahn::N,әтәс,пе̄ттэх
1092,Gans::N,ҡаҙ,gaase
1093,Gans::N,ҡаҙ,gássa
1094,Gans::N,ҡаҙ,čuonji
1095,Gans::N,ҡаҙ,čuá'njá
1096,Gans::N,ҡаҙ,čue´nj
1097,Gans::N,ҡаҙ,чуэнь
1098,Adler::N,бөркөт,aarhtse
1099,Adler::N,бөркөт,goasskem
1100,Adler::N,бөркөт,goaskin
1101,Adler::N,бөркөт,kuás'kim
1102,Adler::N,бөркөт,kuä´cǩǩem
1103,Adler::N,бөркөт,куэцькем
1104,Ente::N,өйрәк,tjååtsele
1105,Ente::N,өйрәк,vuojatjis
1106,Ente::N,өйрәк,čáhceloddi
1107,Ente::N,өйрәк,vuonjâč
1108,Ente::N,өйрәк,vuõnjâč
1109,Ente::N,өйрәк,ча̄дзьлоаннҍт
1110,Eule::N,өкө,snjågloe
1111,Eule::N,өкө,skunjok
1112,Eule::N,өкө,skuolfi
1113,Eule::N,өкө,ijjâlodde
1114,Eule::N,өкө,iiđsaž
1115,Eule::N,өкө,кунньлоаннҍт
1116,Eule::N,өкө,чӯзэм вуэһпэй
1117,Eule::N,ябалаҡ,snjågloe
1118,Eule::N,ябалаҡ,skunjok
1119,Eule::N,ябалаҡ,skuolfi
1120,Eule::N,ябалаҡ,ijjâlodde
1121,Eule::N,ябалаҡ,iiđsaž
1122,Eule::N,ябалаҡ,кунньлоаннҍт
1123,Eule::N,ябалаҡ,чӯзэм вуэһпэй
1124,Kranich::N,торна,goerke
1125,Kranich::N,торна,guorgga
1126,Kranich::N,торна,guorga
1127,Kranich::N,торна,kuor'gâ
1128,Kranich::N,торна,kuõrgg
1129,Kranich::N,торна,кӯррк
1130,Krähe::N,ҡарға,voerhtje
1131,Krähe::N,ҡарға,gárránis
1132,Krähe::N,ҡарға,vuoratjis
1133,Krähe::N,ҡарға,vuoražas
1134,Krähe::N,ҡарға,vuorččis
1135,Krähe::N,ҡарға,vuorâč
1136,Krähe::N,ҡарға,vuõrâč
1137,Krähe::N,ҡарға,вӯрэч
1138,Kuckuck::N,кәкүк,gïeke
1139,Kuckuck::N,кәкүк,giehka
1140,Kuckuck::N,кәкүк,giehka
1141,Kuckuck::N,кәкүк,kiehâ
1142,Kuckuck::N,кәкүк,ǩiõkk
1143,Kuckuck::N,кәкүк,кӣгк
1144,Schwan::N,аҡҡош,njoktje
1145,Schwan::N,аҡҡош,snjuktja
1146,Schwan::N,аҡҡош,njukča
1147,Schwan::N,аҡҡош,njuhčâ
1148,Schwan::N,аҡҡош,njuhčč
1149,Schwan::N,аҡҡош,нюххч
1150,Fisch::N,балыҡ,guelie
1151,Fisch::N,балыҡ,guolle
1152,Fisch::N,балыҡ,guolli
1153,Fisch::N,балыҡ,kyeḷi
1154,Fisch::N,балыҡ,kue´ll
1155,Fisch::N,балыҡ,кӯлль
1156,Barsch::N,алабуға,sihtege
1157,Barsch::N,алабуға,vuoskun
1158,Barsch::N,алабуға,vuoskku
1159,Barsch::N,алабуға,vuásku
1160,Barsch::N,алабуға,vuâsk
1161,Barsch::N,алабуға,вуэсск
1162,Hecht::N,суртан,haavke
1163,Hecht::N,суртан,hávgga
1164,Hecht::N,суртан,hávga
1165,Hecht::N,суртан,puško
1166,Hecht::N,суртан,nu´ǩǩeš
1167,Hecht::N,суртан,ныгкешь
1168,Schlange[Tier]::N,йылан,gïermesje
1169,Schlange[Tier]::N,йылан,germaj
1170,Schlange[Tier]::N,йылан,gearpmaš
1171,Schlange[Tier]::N,йылан,kyev'đi
1172,Schlange[Tier]::N,йылан,ku´vdd
1173,Schlange[Tier]::N,йылан,кӯввьт
1174,Wurm::N,селяүсен,mietie
1175,Wurm::N,селяүсен,maarhke
1176,Wurm::N,селяүсен,mádo
1177,Wurm::N,селяүсен,máhtu
1178,Wurm::N,селяүсен,máátu
1179,Wurm::N,селяүсен,määtt
1180,Wurm::N,селяүсен,ма̄дт
1181,Spinne::N,үрмәксе,hievnie
1182,Spinne::N,үрмәксе,hievnne
1183,Spinne::N,үрмәксе,heavdni
1184,Spinne::N,үрмәксе,evni
1185,Spinne::N,үрмәксе,eeunaž
1186,Spinne::N,үрмәксе,о̄а̄з
1187,Ameise::N,ҡырмыҫҡа,garhke
1188,Ameise::N,ҡырмыҫҡа,gårkkå
1189,Ameise::N,ҡырмыҫҡа,gotka
1190,Ameise::N,ҡырмыҫҡа,kutkâ
1191,Ameise::N,ҡырмыҫҡа,kotkk
1192,Ameise::N,ҡырмыҫҡа,ко̄ттк
1193,Laus::N,бет,dihkie
1194,Laus::N,бет,dihkke
1195,Laus::N,бет,dihkki
1196,Laus::N,бет,tikke
1197,Laus::N,бет,te´ǩǩ
1198,Laus::N,бет,тыһкь
1199,Mücke::N,серәкәй,tjoejhke
1200,Mücke::N,серәкәй,tjuojkka
1201,Mücke::N,серәкәй,čuoika
1202,Mücke::N,серәкәй,čuoš'kâ
1203,Mücke::N,серәкәй,čuõškk
1204,Mücke::N,серәкәй,чӯшшк
1205,Fliege::N,себен,tjoere
1206,Fliege::N,себен,boerege
1207,Fliege::N,себен,tjuruk
1208,Fliege::N,себен,čuru
1209,Fliege::N,себен,kiärpáš
1210,Fliege::N,себен,čuâr
1211,Fliege::N,себен,čuâras
1212,Fliege::N,себен,чуэраш
1213,Schmetterling::N,күбәләк,biejjielåbloe
1214,Schmetterling::N,күбәләк,biejvvelådde
1215,Schmetterling::N,күбәләк,beaiveloddi
1216,Schmetterling::N,күбәләк,piäi'vááloddááš
1217,Schmetterling::N,күбәләк,ä´llbaž
1218,Schmetterling::N,күбәләк,pei´vvlå´dd
1219,Schmetterling::N,күбәләк,а̄лльп
1220,Beere::N,еләк,muerjie
1221,Beere::N,еләк,muorjje
1222,Beere::N,еләк,muorji
1223,Beere::N,еләк,myer'ji
1224,Beere::N,еләк,mue´rjj
1225,Beere::N,еләк,мӯррьй
1226,Apfel::N,алма,æbpla
1227,Apfel::N,алма,ehpal
1228,Apfel::N,алма,eppel
1229,Apfel::N,алма,eahppel
1230,Apfel::N,алма,я̄блэк
1231,Pilz::N,бәшмәк,goebpere
1232,Pilz::N,бәшмәк,guoppar
1233,Pilz::N,бәшмәк,guoppar
1234,Pilz::N,бәшмәк,kuobâr
1235,Pilz::N,бәшмәк,kuõbbâr
1236,Pilz::N,бәшмәк,кӯмпар
1237,Zwiebel::N,һуган,lööke
1238,Zwiebel::N,һуган,løhkka
1239,Zwiebel::N,һуган,lávki
1240,Zwiebel::N,һуган,luukk
1241,Zwiebel::N,һуган,луквець
1242,Saat::N,орлоҡ,saajoe
1243,Saat::N,орлоҡ,sádjo
1244,Saat::N,орлоҡ,siepman
1245,Saat::N,орлоҡ,siemâ
1246,Saat::N,орлоҡ,siõm
1247,Saat::N,орлоҡ,се̄м
1248,Korn::N,иген,gernie
1249,Korn::N,иген,gårnnetjalmme
1250,Korn::N,иген,gordni
1251,Korn::N,иген,jiṿe
1252,Korn::N,иген,ле̄ййп
1253,Heu::N,бесән,suejnieh
1254,Heu::N,бесән,ájvve
1255,Heu::N,бесән,suoidni
1256,Heu::N,бесән,syei'ni
1257,Heu::N,бесән,suei´nn
1258,Heu::N,бесән,сӯййн
1259,Schale::N,ҡабыҡ,gïrre
1260,Schale::N,ҡабыҡ,garra
1261,Schale::N,ҡабыҡ,skádne
1262,Schale::N,ҡабыҡ,garra
1263,Schale::N,ҡабыҡ,korrâ
1264,Schale::N,ҡабыҡ,kõrr
1265,Schale::N,ҡабыҡ,ю̄дтҍ
1266,Grube::N,соҡор,haevtie
1267,Grube::N,соҡор,rågge
1268,Grube::N,соҡор,gohpi
1269,Grube::N,соҡор,roggi
1270,Grube::N,соҡор,kyep'pi
1271,Grube::N,соҡор,rogge
1272,Grube::N,соҡор,rå´ǧǧ
1273,Grube::N,соҡор,kåå´pp
1274,Grube::N,соҡор,коабпь
1275,Falle::N,тоҙак,barta
1276,Falle::N,тоҙак,ruevtie
1277,Falle::N,тоҙак,gillar
1278,Falle::N,тоҙак,ruovdde
1279,Falle::N,тоҙак,rihtá
1280,Falle::N,тоҙак,báhcahat
1281,Falle::N,тоҙак,ká'skástâh
1282,Falle::N,тоҙак,ää´ǧǧes
1283,Falle::N,тоҙак,кӣлл
1284,Falle::N,тоҙак,ше̄шшь
1285,Falle::N,ҡапҡан,barta
1286,Falle::N,ҡапҡан,ruevtie
1287,Falle::N,ҡапҡан,gillar
1288,Falle::N,ҡапҡан,ruovdde
1289,Falle::N,ҡапҡан,rihtá
1290,Falle::N,ҡапҡан,báhcahat
1291,Falle::N,ҡапҡан,ká'skástâh
1292,Falle::N,ҡапҡан,ää´ǧǧes
1293,Falle::N,ҡапҡан,кӣлл
1294,Falle::N,ҡапҡан,ше̄шшь
1295,Schlinge::N,тоҙак,latjka
1296,Schlinge::N,тоҙак,gieras
1297,Schlinge::N,тоҙак,mohkki
1298,Schlinge::N,тоҙак,kieḷâ
1299,Schlinge::N,тоҙак,ǩiõll
1300,Schlinge::N,тоҙак,ää´ǧǧes
1301,Schlinge::N,тоҙак,кӣлл
1302,Schlinge::N,тоҙак,ше̄шшь
1303,Spur::N,әҫер,gïeje
1304,Spur::N,әҫер,luodda
1305,Spur::N,әҫер,joavnes
1306,Spur::N,әҫер,luodda
1307,Spur::N,әҫер,luod'dâ
1308,Spur::N,әҫер,ǩiõjj
1309,Spur::N,әҫер,кӣйй
1310,Asche::N,көл,govne
1311,Asche::N,көл,gudna
1312,Asche::N,көл,gutna
1313,Asche::N,көл,kunnâ
1314,Asche::N,көл,kunn
1315,Asche::N,көл,кунн
1316,Dreck::N,батҡаҡ,haaskoe
1317,Dreck::N,батҡаҡ,lænjok
1318,Dreck::N,батҡаҡ,baška
1319,Dreck::N,батҡаҡ,duova
1320,Dreck::N,батҡаҡ,durdi
1321,Dreck::N,батҡаҡ,tuol'vâ
1322,Dreck::N,батҡаҡ,sähss
1323,Dreck::N,батҡаҡ,са̄ккьс
1324,Eisen::N,тимер,ruevtie
1325,Eisen::N,тимер,ruovdde
1326,Eisen::N,тимер,ruovdi
1327,Eisen::N,тимер,ryev'di
1328,Eisen::N,тимер,ru´vdd
1329,Eisen::N,тимер,рӯввьт
1330,Gold::N,алтын,gullie
1331,Gold::N,алтын,gålle
1332,Gold::N,алтын,golli
1333,Gold::N,алтын,kolle
