,Concept_ID,se,mrj
681,Hügel::N,pä´rcc,пӱгӹрикӓ
682,Hügel::N,teä´rmm,пӱгӹрикӓ
683,Hügel::N,ка̄ннҌт,пӱгӹрикӓ
684,Anhöhe::N,deava,кӱкшикӓ
685,Anhöhe::N,jalladahke,кӱкшикӓ
686,Anhöhe::N,dievásj,кӱкшикӓ
687,Anhöhe::N,aláš,кӱкшикӓ
688,Anhöhe::N,luohkká,кӱкшикӓ
689,Anhöhe::N,tiävá,кӱкшикӓ
690,Anhöhe::N,poorááš,кӱкшикӓ
691,Anhöhe::N,ču´lpp,кӱкшикӓ
692,Anhöhe::N,škâu´ŋŋ,кӱкшикӓ
693,Anhöhe::N,ка̄ннҌт,кӱкшикӓ
694,Berg::N,bïerje,кырык
695,Berg::N,várre,кырык
696,Berg::N,várri,кырык
697,Berg::N,vääṛi,кырык
698,Berg::N,vää´rr,кырык
699,Berg::N,те̄ррьм,кырык
700,Gipfel::N,dalvese,неркӓ
701,Gipfel::N,tjåhkkå,неркӓ
702,Gipfel::N,čohkka,неркӓ
703,Gipfel::N,čokke,неркӓ
704,Gipfel::N,čå´ǩǩ,неркӓ
705,Gipfel::N,ла̄ддҍв,неркӓ
706,Höhle::N,beajoe,ы́раж
707,Höhle::N,rájgge,ы́раж
708,Höhle::N,sluoggo,ы́раж
709,Höhle::N,biedju,ы́раж
710,Höhle::N,kuovđâšm,ы́раж
711,Höhle::N,skuõrr,ы́раж
712,Höhle::N,вуэӈӈк,ы́раж
713,Abhang::N,boelte,полом
714,Abhang::N,brijrie,полом
715,Abhang::N,bállte,полом
716,Abhang::N,vielti,полом
717,Abhang::N,luohkká,полом
718,Abhang::N,viel'tti,полом
719,Abhang::N,vie´ltt,полом
720,Abhang::N,луэххк,полом
721,Quelle::N,aajege,вӹдсӹнзӓ
722,Quelle::N,gaaltije,вӹдсӹнзӓ
723,Quelle::N,ája,вӹдсӹнзӓ
724,Quelle::N,ája,вӹдсӹнзӓ
725,Quelle::N,gáldu,вӹдсӹнзӓ
726,Quelle::N,aajâ,вӹдсӹнзӓ
727,Quelle::N,käldee,вӹдсӹнзӓ
728,Quelle::N,lädd,вӹдсӹнзӓ
729,Quelle::N,käivv,вӹдсӹнзӓ
730,Quelle::N,ка̄ййв,вӹдсӹнзӓ
731,Bach::N,johketje,ӓнгӹр
732,Bach::N,jåhkå,ӓнгӹр
733,Bach::N,jågåsj,ӓнгӹр
734,Bach::N,jogaš,ӓнгӹр
735,Bach::N,aajâ,ӓнгӹр
736,Bach::N,vuäjj,ӓнгӹр
737,Bach::N,вуэйй,ӓнгӹр
738,Fluss::N,johke,вӹд
739,Fluss::N,ædno,вӹд
740,Fluss::N,jåhkå,вӹд
741,Fluss::N,johka,вӹд
742,Fluss::N,juuhâ,вӹд
743,Fluss::N,jokk,вӹд
744,Fluss::N,jeänn,вӹд
745,Fluss::N,ё̄гк,вӹд
746,Ufer::N,beala,сир
747,Ufer::N,gádde,сир
748,Ufer::N,gáddi,сир
749,Ufer::N,riddo,сир
750,Ufer::N,redd,сир
751,Ufer::N,рыннт,сир
752,Küste::N,mïere,сир
753,Küste::N,gaedtie,сир
754,Küste::N,merragádde,сир
755,Küste::N,merraguovllo,сир
756,Küste::N,gáddi,сир
757,Küste::N,riddo,сир
758,Küste::N,miârr'redd,сир
759,Küste::N,рыннт,сир
760,Festland::N,gaedtie,мӱлӓндӹ
761,Festland::N,gádde,мӱлӓндӹ
762,Festland::N,nannán,мӱлӓндӹ
763,Festland::N,kušknjâs,мӱлӓндӹ
764,Festland::N,eennâm,мӱлӓндӹ
765,Festland::N,jânnam,мӱлӓндӹ
766,Festland::N,ма̄ннтэр,мӱлӓндӹ
767,Meer::N,mearoe,тангыж
768,Meer::N,merra,тангыж
769,Meer::N,nuorre,тангыж
770,Meer::N,áhpi,тангыж
771,Meer::N,mearra,тангыж
772,Meer::N,meeṛâ,тангыж
773,Meer::N,miârr,тангыж
774,Meer::N,ме̄рр,тангыж
775,Bucht::N,loekte,вӹдъял
776,Bucht::N,oagge,вӹдъял
777,Bucht::N,luokta,вӹдъял
778,Bucht::N,luokta,вӹдъял
779,Bucht::N,čuáj̣á,вӹдъял
780,Bucht::N,luhtt,вӹдъял
781,Bucht::N,вӯнн,вӹдъял
782,Bucht::N,лӯххт,вӹдъял
783,Insel::N,sååle,острок
784,Insel::N,suoloj,острок
785,Insel::N,suolu,острок
786,Insel::N,suálui,острок
787,Insel::N,suâl,острок
788,Insel::N,суэл,острок
789,Blume::N,rïesege,пеледӹш
790,Blume::N,giedjek,пеледӹш
791,Blume::N,rássi,пеледӹш
792,Blume::N,kukká,пеледӹш
793,Blume::N,heä´rvvrää´ss,пеледӹш
794,Blume::N,ывьнэнч,пеледӹш
795,Gras::N,kraesie,шуды
796,Gras::N,rásse,шуды
797,Gras::N,rássi,шуды
798,Gras::N,rääsi,шуды
799,Gras::N,rää´ss,шуды
800,Gras::N,ра̄ссь,шуды
801,Wurzel::N,roehtse,важ
802,Wurzel::N,ruohttsa,важ
803,Wurzel::N,ruohtas,важ
804,Wurzel::N,veedis,важ
805,Wurzel::N,vue´ddes,важ
806,Wurzel::N,вуэнҍтэсь,важ
807,Baum::N,moere,пушӓнгӹ
808,Baum::N,muorra,пушӓнгӹ
809,Baum::N,muorra,пушӓнгӹ
810,Baum::N,muoṛâ,пушӓнгӹ
811,Baum::N,muõrr,пушӓнгӹ
812,Baum::N,мӯрр,пушӓнгӹ
813,Stamm::N,ståamhpe,пушӓнгӹ тӹнг
814,Stamm::N,mátta,пушӓнгӹ тӹнг
815,Stamm::N,galda,пушӓнгӹ тӹнг
816,Stamm::N,ruŋgo,пушӓнгӹ тӹнг
817,Stamm::N,stokk,пушӓнгӹ тӹнг
818,Stamm::N,мӯрр,пушӓнгӹ тӹнг
819,Stamm::N,кэ̄ллт,пушӓнгӹ тӹнг
820,Rinde::N,gïrre,каргыж
821,Rinde::N,baarhkoe,каргыж
822,Rinde::N,bárkko,каргыж
823,Rinde::N,ostu,каргыж
824,Rinde::N,bárku,каргыж
825,Rinde::N,korrâ,каргыж
826,Rinde::N,kõrr,каргыж
827,Rinde::N,pärkk,каргыж
828,Rinde::N,кэ̄рр,каргыж
829,Rinde::N,па̄ҏҏк,каргыж
830,Ast::N,åeksie,укш
831,Ast::N,oakse,укш
832,Ast::N,oaksi,укш
833,Ast::N,uák'si,укш
834,Ast::N,å´hss,укш
835,Ast::N,вуэккьс,укш
836,Zweig::N,åeksie,укш
837,Zweig::N,oakse,укш
838,Zweig::N,rissi,укш
839,Zweig::N,syeṛi,укш
840,Zweig::N,sue´rr,укш
841,Zweig::N,рыссе,укш
842,Blatt::N,plienie,листӹ
843,Blatt::N,lassta,листӹ
844,Blatt::N,lasta,листӹ
845,Blatt::N,lostâ,листӹ
846,Blatt::N,lõstt,листӹ
847,Blatt::N,лэ̄сст,листӹ
848,Birke::N,såekie,куги
849,Birke::N,soahke,куги
850,Birke::N,soahki,куги
851,Birke::N,suáhi,куги
852,Birke::N,suâ´ǩǩ,куги
853,Birke::N,пе̄ссьмӯрр,куги
854,Kiefer[Baum]::N,bietsie,йӓктӹ
855,Kiefer[Baum]::N,hájkka,йӓктӹ
856,Kiefer[Baum]::N,biehtse,йӓктӹ
857,Kiefer[Baum]::N,beahci,йӓктӹ
858,Kiefer[Baum]::N,peeci,йӓктӹ
859,Kiefer[Baum]::N,pie´cc,йӓктӹ
860,Kiefer[Baum]::N,пе̄дзь,йӓктӹ
861,Weide[Baum]::N,saalje,уа
862,Weide[Baum]::N,sállja,уа
863,Weide[Baum]::N,sieđga,уа
864,Weide[Baum]::N,puájui,уа
865,Weide[Baum]::N,puäi,уа
866,Weide[Baum]::N,пуай,уа
867,Tanne::N,goese,кож
868,Tanne::N,guossa,кож
869,Tanne::N,guossa,кож
870,Tanne::N,kuosâ,кож
871,Tanne::N,kuõss,кож
872,Tanne::N,кӯсс,кож
873,Horn::N,tjåervie,шур
874,Horn::N,tjoarvve,шур
875,Horn::N,čoarvi,шур
876,Horn::N,čuár'vi,шур
877,Horn::N,čuä´rvv,шур
878,Horn::N,чуэррьв,шур
879,Feder::N,badtse,пын
880,Feder::N,dålgge,пын
881,Feder::N,bozza,пын
882,Feder::N,puzzâ,пын
883,Feder::N,tolge,пын
884,Feder::N,poʒʒ,пын
885,Feder::N,по̄ннц,пын
886,Fell::N,njaltja,кавашты
887,Fell::N,duollje,кавашты
888,Fell::N,náhkki,кавашты
889,Fell::N,dorkkas,кавашты
890,Fell::N,turkkâ,кавашты
891,Fell::N,tyel'ji,кавашты
892,Fell::N,nähki,кавашты
893,Fell::N,torkk,кавашты
894,Fell::N,čåu´dd,кавашты
895,Fell::N,tue´l'lj,кавашты
896,Fell::N,тӯлльй,кавашты
897,Flügel::N,såaja,шылдыр
898,Flügel::N,såajoe,шылдыр
899,Flügel::N,soadje,шылдыр
900,Flügel::N,soadji,шылдыр
901,Flügel::N,suáj̣á,шылдыр
902,Flügel::N,suäjj,шылдыр
903,Flügel::N,суэйй,шылдыр
904,Klaue::N,gadtse,кӹч
905,Klaue::N,guober,кӹч
906,Klaue::N,gazza,кӹч
907,Klaue::N,kozzâ,кӹч
908,Klaue::N,kõʒʒ,кӹч
909,Klaue::N,кэ̄ннц,кӹч
910,Kralle::N,gadtse,лапа
911,Kralle::N,gadtsa,лапа
912,Kralle::N,gazza,лапа
913,Kralle::N,kozzâ,лапа
914,Kralle::N,kõʒʒ,лапа
915,Kralle::N,ке̄бпель,лапа
916,Schwanz::N,siejpie,пач
917,Schwanz::N,siejbbe,пач
918,Schwanz::N,bađuš,пач
919,Schwanz::N,seaibi,пач
920,Schwanz::N,seibi,пач
921,Schwanz::N,sei´bb,пач
922,Schwanz::N,piä´cciǩ,пач
923,Schwanz::N,пиджь,пач
924,Schwanz::N,се̄ййп,пач
925,Schwanz::N,пе̄цехь,пач
926,Ei::N,munnie,мыны
927,Ei::N,månne,мыны
928,Ei::N,monni,мыны
929,Ei::N,maṇe,мыны
930,Ei::N,mââ´nn,мыны
931,Ei::N,маннҍ,мыны
932,Nest::N,biesie,пӹжӓш
933,Nest::N,biesse,пӹжӓш
934,Nest::N,beassi,пӹжӓш
935,Nest::N,peesi,пӹжӓш
936,Nest::N,piervâl,пӹжӓш
937,Nest::N,piä´ss,пӹжӓш
938,Nest::N,пе̄ссь,пӹжӓш
939,Bau::N,biesie,ыраж
940,Bau::N,biedjo,ыраж
941,Bau::N,liesso,ыраж
942,Bau::N,biedju,ыраж
943,Bau::N,piäju,ыраж
944,Bau::N,вуэӈӈк,ыраж
945,Tier::N,juvre,во́льык
946,Tier::N,udos,во́льык
947,Tier::N,divrre,во́льык
948,Tier::N,luohtok,во́льык
949,Tier::N,ealli,во́льык
950,Tier::N,ellee,во́льык
951,Tier::N,jie´lli,во́льык
952,Tier::N,жыва,во́льык
953,Herde::N,dåehkie,кӹтö
954,Herde::N,ællo,кӹтö
955,Herde::N,fuovva,кӹтö
956,Herde::N,doahkki,кӹтö
957,Herde::N,čagge,кӹтö
958,Herde::N,tukk,кӹтö
959,Herde::N,vâ´lvv,кӹтö
960,Herde::N,чуэз,кӹтö
961,Herde::N,чӣгар,кӹтö
962,Kuh::N,govse,ышкал
963,Kuh::N,gussa,ышкал
964,Kuh::N,gussa,ышкал
965,Kuh::N,kussâ,ышкал
966,Kuh::N,kuss,ышкал
967,Kuh::N,лӣххьм,ышкал
968,Bulle::N,vuaksa,ӱшкӱж
969,Bulle::N,vuoksá,ӱшкӱж
970,Bulle::N,heargi,ӱшкӱж
971,Bulle::N,vuák'sá,ӱшкӱж
972,Bulle::N,ergi,ӱшкӱж
973,Bulle::N,vuâhss,ӱшкӱж
974,Bulle::N,е̄ррьк,ӱшкӱж
975,Pferd::N,hierkie,имни
976,Pferd::N,råsse,имни
977,Pferd::N,hæssta,имни
978,Pferd::N,heavuš,имни
979,Pferd::N,hiävuš,имни
980,Pferd::N,heävaš,имни
981,Pferd::N,ро̄ссь,имни
982,Schaf::N,sïrve,шарык
983,Schaf::N,sávttsa,шарык
984,Schaf::N,sávza,шарык
985,Schaf::N,savzâ,шарык
986,Schaf::N,sauʒʒ,шарык
987,Schaf::N,ла̄мьпесь,шарык
988,Schwein::N,snurke,сасна
989,Schwein::N,svijnne,сасна
990,Schwein::N,spiidni,сасна
991,Schwein::N,šahe,сасна
992,Schwein::N,šââ´ǩǩ,сасна
993,Schwein::N,ша̄гкь,сасна
994,Hund::N,bïenje,пи
995,Hund::N,bena,пи
996,Hund::N,beana,пи
997,Hund::N,peenuv,пи
998,Hund::N,piânnai,пи
999,Hund::N,пе̄ннэ,пи
1000,Katze::N,gaahtoe,коти
1001,Katze::N,gáhtto,коти
1002,Katze::N,bussá,коти
1003,Katze::N,kissá,коти
1004,Katze::N,kaass,коти
1005,Katze::N,ко̄а̄сс,коти
1006,Bär::N,gumsie,мöскӓ
1007,Bär::N,biernna,мöскӓ
1008,Bär::N,guovža,мöскӓ
1009,Bär::N,bierdna,мöскӓ
1010,Bär::N,kuob'žâ,мöскӓ
1011,Bär::N,kue´bǯǯ,мöскӓ
1012,Bär::N,та̄лл,мöскӓ
1013,Eichhörnchen::N,åeruve,ур
1014,Eichhörnchen::N,oarre,ур
1015,Eichhörnchen::N,oarri,ур
1016,Eichhörnchen::N,uár'ree,ур
1017,Eichhörnchen::N,vuä´r'rev,ур
1018,Eichhörnchen::N,вуэррев,ур
1019,Elch::N,ïelje,шарды
1020,Elch::N,ællja,шарды
1021,Elch::N,sarvva,шарды
1022,Elch::N,ealga,шарды
1023,Elch::N,sorvâ,шарды
1024,Elch::N,sõrvv,шарды
1025,Elch::N,сэ̄ррв,шарды
1026,Fuchs::N,riepie,рӹвӹж
1027,Fuchs::N,riebij,рӹвӹж
1028,Fuchs::N,rieban,рӹвӹж
1029,Fuchs::N,riemnjis,рӹвӹж
1030,Fuchs::N,rie´mjj,рӹвӹж
1031,Fuchs::N,рӣммьн,рӹвӹж
1032,Hase::N,njåemele,морен
1033,Hase::N,njoammel,морен
1034,Hase::N,njoammil,морен
1035,Hase::N,njuámmil,морен
1036,Hase::N,njue´m'mel,морен
1037,Hase::N,нюэммель,морен
1038,Maus::N,snjeara,каля
1039,Maus::N,snjierrá,каля
1040,Maus::N,sáhpán,каля
1041,Maus::N,säplig,каля
1042,Maus::N,sä´ppli,каля
1043,Maus::N,са̄хпьлинк,каля
1044,Wolf::N,sïejpe,пирӹ
1045,Wolf::N,stálppe,пирӹ
1046,Wolf::N,stáhkke,пирӹ
1047,Wolf::N,ruomas,пирӹ
1048,Wolf::N,kumpe,пирӹ
1049,Wolf::N,návdi,пирӹ
1050,Wolf::N,kumppi,пирӹ
1051,Wolf::N,ku´mpp,пирӹ
1052,Wolf::N,pââ´ldes,пирӹ
1053,Wolf::N,чиррм,пирӹ
1054,Wolf::N,пальтӭсь,пирӹ
1055,Vogel::N,ledtie,кек
1056,Vogel::N,lådde,кек
1057,Vogel::N,loddi,кек
1058,Vogel::N,lodde,кек
1059,Vogel::N,lå´dd,кек
1060,Vogel::N,лоаннҍт,кек
1061,Schwarm::N,dåehkie,цуца
1062,Schwarm::N,doahkke,цуца
1063,Schwarm::N,doahkki,цуца
1064,Schwarm::N,tuák'ki,цуца
1065,Schwarm::N,parvv,цуца
1066,Schwarm::N,туххк,цуца
1067,Huhn::N,vöönhtse,цӹвӹ
1068,Huhn::N,vuonntsá,цӹвӹ
1069,Huhn::N,vuonccis,цӹвӹ
1070,Huhn::N,kääṇi,цӹвӹ
1071,Huhn::N,kää´nn,цӹвӹ
1072,Huhn::N,ка̄ннҌ,цӹвӹ
1073,Hahn::N,deere,ӓптӓн
1074,Hahn::N,hádna,ӓптӓн
1075,Hahn::N,åresvuonntsá,ӓптӓн
1076,Hahn::N,vuonccis,ӓптӓн
1077,Hahn::N,kääṇi,ӓптӓн
1078,Hahn::N,åå´reskää´nn,ӓптӓн
1079,Hahn::N,пе̄ттэх,ӓптӓн
1080,Gans::N,gaase,комбы
1081,Gans::N,gássa,комбы
1082,Gans::N,čuonji,комбы
1083,Gans::N,čuá'njá,комбы
1084,Gans::N,čue´nj,комбы
1085,Gans::N,чуэнь,комбы
1086,Adler::N,aarhtse,кучкыж
1087,Adler::N,goasskem,кучкыж
1088,Adler::N,goaskin,кучкыж
1089,Adler::N,kuás'kim,кучкыж
1090,Adler::N,kuä´cǩǩem,кучкыж
1091,Adler::N,куэцькем,кучкыж
1092,Ente::N,tjååtsele,лыды
1093,Ente::N,vuojatjis,лыды
1094,Ente::N,čáhceloddi,лыды
1095,Ente::N,vuonjâč,лыды
1096,Ente::N,vuõnjâč,лыды
1097,Ente::N,ча̄дзьлоаннҍт,лыды
1098,Eule::N,snjågloe,тымана
1099,Eule::N,skunjok,тымана
1100,Eule::N,skuolfi,тымана
1101,Eule::N,ijjâlodde,тымана
1102,Eule::N,iiđsaž,тымана
1103,Eule::N,кунньлоаннҍт,тымана
1104,Eule::N,чӯзэм вуэһпэй,тымана
1105,Kranich::N,goerke,тырня
1106,Kranich::N,goerke,тыртня
1107,Kranich::N,guorgga,тырня
1108,Kranich::N,guorgga,тыртня
1109,Kranich::N,guorga,тырня
1110,Kranich::N,guorga,тыртня
1111,Kranich::N,kuor'gâ,тырня
1112,Kranich::N,kuor'gâ,тыртня
1113,Kranich::N,kuõrgg,тырня
1114,Kranich::N,kuõrgg,тыртня
1115,Kranich::N,кӯррк,тырня
1116,Kranich::N,кӯррк,тыртня
1117,Krähe::N,voerhtje,лудыгарак
1118,Krähe::N,gárránis,лудыгарак
1119,Krähe::N,vuoratjis,лудыгарак
1120,Krähe::N,vuoražas,лудыгарак
1121,Krähe::N,vuorččis,лудыгарак
1122,Krähe::N,vuorâč,лудыгарак
1123,Krähe::N,vuõrâč,лудыгарак
1124,Krähe::N,вӯрэч,лудыгарак
1125,Kuckuck::N,gïeke,куку
1126,Kuckuck::N,giehka,куку
1127,Kuckuck::N,giehka,куку
1128,Kuckuck::N,kiehâ,куку
1129,Kuckuck::N,ǩiõkk,куку
1130,Kuckuck::N,кӣгк,куку
1131,Schwan::N,njoktje,йӱксӹ
1132,Schwan::N,snjuktja,йӱксӹ
1133,Schwan::N,njukča,йӱксӹ
1134,Schwan::N,njuhčâ,йӱксӹ
1135,Schwan::N,njuhčč,йӱксӹ
1136,Schwan::N,нюххч,йӱксӹ
1137,Fisch::N,guelie,кол
1138,Fisch::N,guolle,кол
1139,Fisch::N,guolli,кол
1140,Fisch::N,kyeḷi,кол
1141,Fisch::N,kue´ll,кол
1142,Fisch::N,кӯлль,кол
1143,Barsch::N,sihtege,алангы
1144,Barsch::N,vuoskun,алангы
1145,Barsch::N,vuoskku,алангы
1146,Barsch::N,vuásku,алангы
1147,Barsch::N,vuâsk,алангы
1148,Barsch::N,вуэсск,алангы
1149,Hecht::N,haavke,нуж
1150,Hecht::N,haavke,нужгол
1151,Hecht::N,hávgga,нуж
1152,Hecht::N,hávgga,нужгол
1153,Hecht::N,hávga,нуж
1154,Hecht::N,hávga,нужгол
1155,Hecht::N,puško,нуж
1156,Hecht::N,puško,нужгол
1157,Hecht::N,nu´ǩǩeš,нуж
1158,Hecht::N,nu´ǩǩeš,нужгол
1159,Hecht::N,ныгкешь,нуж
1160,Hecht::N,ныгкешь,нужгол
1161,Schlange[Tier]::N,gïermesje,кӹшкы
1162,Schlange[Tier]::N,germaj,кӹшкы
1163,Schlange[Tier]::N,gearpmaš,кӹшкы
1164,Schlange[Tier]::N,kyev'đi,кӹшкы
1165,Schlange[Tier]::N,ku´vdd,кӹшкы
1166,Schlange[Tier]::N,кӯввьт,кӹшкы
1167,Wurm::N,mietie,шукш
1168,Wurm::N,maarhke,шукш
1169,Wurm::N,mádo,шукш
1170,Wurm::N,máhtu,шукш
1171,Wurm::N,máátu,шукш
1172,Wurm::N,määtt,шукш
1173,Wurm::N,ма̄дт,шукш
1174,Spinne::N,hievnie,ӓнгӹремшӹ
1175,Spinne::N,hievnne,ӓнгӹремшӹ
1176,Spinne::N,heavdni,ӓнгӹремшӹ
1177,Spinne::N,evni,ӓнгӹремшӹ
1178,Spinne::N,eeunaž,ӓнгӹремшӹ
1179,Spinne::N,о̄а̄з,ӓнгӹремшӹ
1180,Ameise::N,garhke,кыткы
1181,Ameise::N,gårkkå,кыткы
1182,Ameise::N,gotka,кыткы
1183,Ameise::N,kutkâ,кыткы
1184,Ameise::N,kotkk,кыткы
1185,Ameise::N,ко̄ттк,кыткы
1186,Laus::N,dihkie,ти
1187,Laus::N,dihkke,ти
1188,Laus::N,dihkki,ти
1189,Laus::N,tikke,ти
1190,Laus::N,te´ǩǩ,ти
1191,Laus::N,тыһкь,ти
1192,Mücke::N,tjoejhke,кужнер
1193,Mücke::N,tjoejhke,кужынер
1194,Mücke::N,tjuojkka,кужнер
1195,Mücke::N,tjuojkka,кужынер
1196,Mücke::N,čuoika,кужнер
1197,Mücke::N,čuoika,кужынер
1198,Mücke::N,čuoš'kâ,кужнер
1199,Mücke::N,čuoš'kâ,кужынер
1200,Mücke::N,čuõškk,кужнер
1201,Mücke::N,čuõškk,кужынер
1202,Mücke::N,чӯшшк,кужнер
1203,Mücke::N,чӯшшк,кужынер
1204,Fliege::N,tjoere,шӹнгӓ
1205,Fliege::N,boerege,шӹнгӓ
1206,Fliege::N,tjuruk,шӹнгӓ
1207,Fliege::N,čuru,шӹнгӓ
1208,Fliege::N,kiärpáš,шӹнгӓ
1209,Fliege::N,čuâr,шӹнгӓ
1210,Fliege::N,čuâras,шӹнгӓ
1211,Fliege::N,чуэраш,шӹнгӓ
1212,Schmetterling::N,biejjielåbloe,лӹпӹ
1213,Schmetterling::N,biejvvelådde,лӹпӹ
1214,Schmetterling::N,beaiveloddi,лӹпӹ
1215,Schmetterling::N,piäi'vááloddááš,лӹпӹ
1216,Schmetterling::N,ä´llbaž,лӹпӹ
1217,Schmetterling::N,pei´vvlå´dd,лӹпӹ
1218,Schmetterling::N,а̄лльп,лӹпӹ
1219,Beere::N,muerjie,мöр
1220,Beere::N,muorjje,мöр
1221,Beere::N,muorji,мöр
1222,Beere::N,myer'ji,мöр
1223,Beere::N,mue´rjj,мöр
1224,Beere::N,мӯррьй,мöр
1225,Apfel::N,æbpla,олма
1226,Apfel::N,ehpal,олма
1227,Apfel::N,eppel,олма
1228,Apfel::N,eahppel,олма
1229,Apfel::N,я̄блэк,олма
1230,Pilz::N,goebpere,понгы
1231,Pilz::N,guoppar,понгы
1232,Pilz::N,guoppar,понгы
1233,Pilz::N,kuobâr,понгы
1234,Pilz::N,kuõbbâr,понгы
1235,Pilz::N,кӯмпар,понгы
1236,Zwiebel::N,lööke,охыра
1237,Zwiebel::N,løhkka,охыра
1238,Zwiebel::N,lávki,охыра
1239,Zwiebel::N,luukk,охыра
1240,Zwiebel::N,луквець,охыра
1241,Saat::N,saajoe,нӱшмӹ
1242,Saat::N,saajoe,нӱшмӱ
1243,Saat::N,sádjo,нӱшмӹ
1244,Saat::N,sádjo,нӱшмӱ
1245,Saat::N,siepman,нӱшмӹ
1246,Saat::N,siepman,нӱшмӱ
1247,Saat::N,siemâ,нӱшмӹ
1248,Saat::N,siemâ,нӱшмӱ
1249,Saat::N,siõm,нӱшмӹ
1250,Saat::N,siõm,нӱшмӱ
1251,Saat::N,се̄м,нӱшмӹ
1252,Saat::N,се̄м,нӱшмӱ
1253,Korn::N,gernie,пӹрцӹ
1254,Korn::N,gårnnetjalmme,пӹрцӹ
1255,Korn::N,gordni,пӹрцӹ
1256,Korn::N,jiṿe,пӹрцӹ
1257,Korn::N,ле̄ййп,пӹрцӹ
1258,Heu::N,suejnieh,шуды
1259,Heu::N,ájvve,шуды
1260,Heu::N,suoidni,шуды
1261,Heu::N,syei'ni,шуды
1262,Heu::N,suei´nn,шуды
1263,Heu::N,сӯййн,шуды
1264,Schale::N,gïrre,аваха
1265,Schale::N,gïrre,карлангы
1266,Schale::N,garra,аваха
1267,Schale::N,garra,карлангы
1268,Schale::N,skádne,аваха
1269,Schale::N,skádne,карлангы
1270,Schale::N,garra,аваха
1271,Schale::N,garra,карлангы
1272,Schale::N,korrâ,аваха
1273,Schale::N,korrâ,карлангы
1274,Schale::N,kõrr,аваха
1275,Schale::N,kõrr,карлангы
1276,Schale::N,ю̄дтҍ,аваха
1277,Schale::N,ю̄дтҍ,карлангы
1278,Grube::N,haevtie,йӓм
1279,Grube::N,rågge,йӓм
1280,Grube::N,gohpi,йӓм
1281,Grube::N,roggi,йӓм
1282,Grube::N,kyep'pi,йӓм
1283,Grube::N,rogge,йӓм
1284,Grube::N,rå´ǧǧ,йӓм
1285,Grube::N,kåå´pp,йӓм
1286,Grube::N,коабпь,йӓм
1287,Falle::N,barta,лӱдӹ
1288,Falle::N,barta,лӱдӹш
1289,Falle::N,ruevtie,лӱдӹ
1290,Falle::N,ruevtie,лӱдӹш
1291,Falle::N,gillar,лӱдӹ
1292,Falle::N,gillar,лӱдӹш
1293,Falle::N,ruovdde,лӱдӹ
1294,Falle::N,ruovdde,лӱдӹш
1295,Falle::N,rihtá,лӱдӹ
1296,Falle::N,rihtá,лӱдӹш
1297,Falle::N,báhcahat,лӱдӹ
1298,Falle::N,báhcahat,лӱдӹш
1299,Falle::N,ká'skástâh,лӱдӹ
1300,Falle::N,ká'skástâh,лӱдӹш
1301,Falle::N,ää´ǧǧes,лӱдӹ
1302,Falle::N,ää´ǧǧes,лӱдӹш
1303,Falle::N,кӣлл,лӱдӹ
1304,Falle::N,кӣлл,лӱдӹш
1305,Falle::N,ше̄шшь,лӱдӹ
1306,Falle::N,ше̄шшь,лӱдӹш
1307,Schlinge::N,latjka,онгы
1308,Schlinge::N,gieras,онгы
1309,Schlinge::N,mohkki,онгы
1310,Schlinge::N,kieḷâ,онгы
1311,Schlinge::N,ǩiõll,онгы
1312,Schlinge::N,ää´ǧǧes,онгы
1313,Schlinge::N,кӣлл,онгы
1314,Schlinge::N,ше̄шшь,онгы
1315,Spur::N,gïeje,кишӓ
1316,Spur::N,luodda,кишӓ
1317,Spur::N,joavnes,кишӓ
1318,Spur::N,luodda,кишӓ
1319,Spur::N,luod'dâ,кишӓ
1320,Spur::N,ǩiõjj,кишӓ
1321,Spur::N,кӣйй,кишӓ
1322,Asche::N,govne,ломых
1323,Asche::N,govne,ломпыж
1324,Asche::N,gudna,ломых
1325,Asche::N,gudna,ломпыж
1326,Asche::N,gutna,ломых
1327,Asche::N,gutna,ломпыж
1328,Asche::N,kunnâ,ломых
1329,Asche::N,kunnâ,ломпыж
1330,Asche::N,kunn,ломых
1331,Asche::N,kunn,ломпыж
1332,Asche::N,кунн,ломых
1333,Asche::N,кунн,ломпыж
1334,Dreck::N,haaskoe,лявӹрӓ
1335,Dreck::N,lænjok,лявӹрӓ
1336,Dreck::N,baška,лявӹрӓ
1337,Dreck::N,duova,лявӹрӓ
1338,Dreck::N,durdi,лявӹрӓ
1339,Dreck::N,tuol'vâ,лявӹрӓ
1340,Dreck::N,sähss,лявӹрӓ
1341,Dreck::N,са̄ккьс,лявӹрӓ
1342,Eisen::N,ruevtie,кӹртни
1343,Eisen::N,ruovdde,кӹртни
1344,Eisen::N,ruovdi,кӹртни
1345,Eisen::N,ryev'di,кӹртни
1346,Eisen::N,ru´vdd,кӹртни
1347,Eisen::N,рӯввьт,кӹртни
1348,Gold::N,gullie,шöртни
1349,Gold::N,gullie,шöртньӹ
1350,Gold::N,gålle,шöртни
1351,Gold::N,gålle,шöртньӹ
