,Concept_ID,bg,se
759,Hügel::N,хълм,čummâ
760,Hügel::N,хълм,pä´rcc
761,Hügel::N,хълм,teä´rmm
762,Hügel::N,хълм,ка̄ннҌт
763,Anhöhe::N,могила,deava
764,Anhöhe::N,могила,jalladahke
765,Anhöhe::N,могила,dievásj
766,Anhöhe::N,могила,aláš
767,Anhöhe::N,могила,luohkká
768,Anhöhe::N,могила,tiävá
769,Anhöhe::N,могила,poorááš
770,Anhöhe::N,могила,ču´lpp
771,Anhöhe::N,могила,škâu´ŋŋ
772,Anhöhe::N,могила,ка̄ннҌт
773,Anhöhe::N,възвишение,deava
774,Anhöhe::N,възвишение,jalladahke
775,Anhöhe::N,възвишение,dievásj
776,Anhöhe::N,възвишение,aláš
777,Anhöhe::N,възвишение,luohkká
778,Anhöhe::N,възвишение,tiävá
779,Anhöhe::N,възвишение,poorááš
780,Anhöhe::N,възвишение,ču´lpp
781,Anhöhe::N,възвишение,škâu´ŋŋ
782,Anhöhe::N,възвишение,ка̄ннҌт
783,Berg::N,планина,bïerje
784,Berg::N,планина,várre
785,Berg::N,планина,várri
786,Berg::N,планина,vääṛi
787,Berg::N,планина,vää´rr
788,Berg::N,планина,те̄ррьм
789,Gipfel::N,връх,dalvese
790,Gipfel::N,връх,tjåhkkå
791,Gipfel::N,връх,čohkka
792,Gipfel::N,връх,čokke
793,Gipfel::N,връх,čå´ǩǩ
794,Gipfel::N,връх,ла̄ддҍв
795,Höhle::N,пещера,beajoe
796,Höhle::N,пещера,rájgge
797,Höhle::N,пещера,sluoggo
798,Höhle::N,пещера,biedju
799,Höhle::N,пещера,kuovđâšm
800,Höhle::N,пещера,skuõrr
801,Höhle::N,пещера,вуэӈӈк
802,Abhang::N,склон,boelte
803,Abhang::N,склон,brijrie
804,Abhang::N,склон,bállte
805,Abhang::N,склон,vielti
806,Abhang::N,склон,luohkká
807,Abhang::N,склон,viel'tti
808,Abhang::N,склон,vie´ltt
809,Abhang::N,склон,луэххк
810,Abhang::N,стръмнина,boelte
811,Abhang::N,стръмнина,brijrie
812,Abhang::N,стръмнина,bállte
813,Abhang::N,стръмнина,vielti
814,Abhang::N,стръмнина,luohkká
815,Abhang::N,стръмнина,viel'tti
816,Abhang::N,стръмнина,vie´ltt
817,Abhang::N,стръмнина,луэххк
818,Quelle::N,извор,aajege
819,Quelle::N,извор,gaaltije
820,Quelle::N,извор,ája
821,Quelle::N,извор,ája
822,Quelle::N,извор,gáldu
823,Quelle::N,извор,aajâ
824,Quelle::N,извор,käldee
825,Quelle::N,извор,lädd
826,Quelle::N,извор,käivv
827,Quelle::N,извор,ка̄ййв
828,Bach::N,поток,johketje
829,Bach::N,поток,jåhkå
830,Bach::N,поток,jågåsj
831,Bach::N,поток,jogaš
832,Bach::N,поток,aajâ
833,Bach::N,поток,vuäjj
834,Bach::N,поток,вуэйй
835,Fluss::N,река,johke
836,Fluss::N,река,ædno
837,Fluss::N,река,jåhkå
838,Fluss::N,река,johka
839,Fluss::N,река,juuhâ
840,Fluss::N,река,jokk
841,Fluss::N,река,jeänn
842,Fluss::N,река,ё̄гк
843,Ufer::N,бряг,beala
844,Ufer::N,бряг,gádde
845,Ufer::N,бряг,gáddi
846,Ufer::N,бряг,riddo
847,Ufer::N,бряг,redd
848,Ufer::N,бряг,рыннт
849,Küste::N,бряг,mïere
850,Küste::N,бряг,gaedtie
851,Küste::N,бряг,merragádde
852,Küste::N,бряг,merraguovllo
853,Küste::N,бряг,gáddi
854,Küste::N,бряг,riddo
855,Küste::N,бряг,miârr'redd
856,Küste::N,бряг,рыннт
857,Küste::N,крайбрежие,mïere
858,Küste::N,крайбрежие,gaedtie
859,Küste::N,крайбрежие,merragádde
860,Küste::N,крайбрежие,merraguovllo
861,Küste::N,крайбрежие,gáddi
862,Küste::N,крайбрежие,riddo
863,Küste::N,крайбрежие,miârr'redd
864,Küste::N,крайбрежие,рыннт
865,Festland::N,суша,gaedtie
866,Festland::N,суша,gádde
867,Festland::N,суша,nannán
868,Festland::N,суша,kušknjâs
869,Festland::N,суша,eennâm
870,Festland::N,суша,jânnam
871,Festland::N,суша,ма̄ннтэр
872,Meer::N,море,mearoe
873,Meer::N,море,merra
874,Meer::N,море,nuorre
875,Meer::N,море,áhpi
876,Meer::N,море,mearra
877,Meer::N,море,meeṛâ
878,Meer::N,море,miârr
879,Meer::N,море,ме̄рр
880,Bucht::N,залив,loekte
881,Bucht::N,залив,oagge
882,Bucht::N,залив,luokta
883,Bucht::N,залив,luokta
884,Bucht::N,залив,čuáj̣á
885,Bucht::N,залив,luhtt
886,Bucht::N,залив,вӯнн
887,Bucht::N,залив,лӯххт
888,Insel::N,остров,sååle
889,Insel::N,остров,suoloj
890,Insel::N,остров,suolu
891,Insel::N,остров,suálui
892,Insel::N,остров,suâl
893,Insel::N,остров,суэл
894,Blume::N,цвете,rïesege
895,Blume::N,цвете,giedjek
896,Blume::N,цвете,rássi
897,Blume::N,цвете,kukká
898,Blume::N,цвете,heä´rvvrää´ss
899,Blume::N,цвете,ывьнэнч
900,Gras::N,трева,kraesie
901,Gras::N,трева,rásse
902,Gras::N,трева,rássi
903,Gras::N,трева,rääsi
904,Gras::N,трева,rää´ss
905,Gras::N,трева,ра̄ссь
906,Wurzel::N,корен,roehtse
907,Wurzel::N,корен,ruohttsa
908,Wurzel::N,корен,ruohtas
909,Wurzel::N,корен,veedis
910,Wurzel::N,корен,vue´ddes
911,Wurzel::N,корен,вуэнҍтэсь
912,Baum::N,дърво,moere
913,Baum::N,дърво,muorra
914,Baum::N,дърво,muorra
915,Baum::N,дърво,muoṛâ
916,Baum::N,дърво,muõrr
917,Baum::N,дърво,мӯрр
918,Stamm::N,стъбло,ståamhpe
919,Stamm::N,стъбло,mátta
920,Stamm::N,стъбло,galda
921,Stamm::N,стъбло,ruŋgo
922,Stamm::N,стъбло,stokk
923,Stamm::N,стъбло,мӯрр
924,Stamm::N,стъбло,кэ̄ллт
925,Rinde::N,кора,gïrre
926,Rinde::N,кора,baarhkoe
927,Rinde::N,кора,bárkko
928,Rinde::N,кора,ostu
929,Rinde::N,кора,bárku
930,Rinde::N,кора,korrâ
931,Rinde::N,кора,kõrr
932,Rinde::N,кора,pärkk
933,Rinde::N,кора,кэ̄рр
934,Rinde::N,кора,па̄ҏҏк
935,Ast::N,клон,åeksie
936,Ast::N,клон,oakse
937,Ast::N,клон,oaksi
938,Ast::N,клон,uák'si
939,Ast::N,клон,å´hss
940,Ast::N,клон,вуэккьс
941,Zweig::N,клон,åeksie
942,Zweig::N,клон,oakse
943,Zweig::N,клон,rissi
944,Zweig::N,клон,syeṛi
945,Zweig::N,клон,sue´rr
946,Zweig::N,клон,рыссе
947,Blatt::N,лист,plienie
948,Blatt::N,лист,lassta
949,Blatt::N,лист,lasta
950,Blatt::N,лист,lostâ
951,Blatt::N,лист,lõstt
952,Blatt::N,лист,лэ̄сст
953,Birke::N,бреза,såekie
954,Birke::N,бреза,soahke
955,Birke::N,бреза,soahki
956,Birke::N,бреза,suáhi
957,Birke::N,бреза,suâ´ǩǩ
958,Birke::N,бреза,пе̄ссьмӯрр
959,Kiefer[Baum]::N,бор,bietsie
960,Kiefer[Baum]::N,бор,hájkka
961,Kiefer[Baum]::N,бор,biehtse
962,Kiefer[Baum]::N,бор,beahci
963,Kiefer[Baum]::N,бор,peeci
964,Kiefer[Baum]::N,бор,pie´cc
965,Kiefer[Baum]::N,бор,пе̄дзь
966,Weide[Baum]::N,върба,saalje
967,Weide[Baum]::N,върба,sállja
968,Weide[Baum]::N,върба,sieđga
969,Weide[Baum]::N,върба,puájui
970,Weide[Baum]::N,върба,puäi
971,Weide[Baum]::N,върба,пуай
972,Tanne::N,ела,goese
973,Tanne::N,ела,guossa
974,Tanne::N,ела,guossa
975,Tanne::N,ела,kuosâ
976,Tanne::N,ела,kuõss
977,Tanne::N,ела,кӯсс
978,Horn::N,рог,tjåervie
979,Horn::N,рог,tjoarvve
980,Horn::N,рог,čoarvi
981,Horn::N,рог,čuár'vi
982,Horn::N,рог,čuä´rvv
983,Horn::N,рог,чуэррьв
984,Feder::N,перо,badtse
985,Feder::N,перо,dålgge
986,Feder::N,перо,bozza
987,Feder::N,перо,puzzâ
988,Feder::N,перо,tolge
989,Feder::N,перо,poʒʒ
990,Feder::N,перо,по̄ннц
991,Fell::N,кожа,njaltja
992,Fell::N,кожа,duollje
993,Fell::N,кожа,náhkki
994,Fell::N,кожа,dorkkas
995,Fell::N,кожа,turkkâ
996,Fell::N,кожа,tyel'ji
997,Fell::N,кожа,nähki
998,Fell::N,кожа,torkk
999,Fell::N,кожа,čåu´dd
1000,Fell::N,кожа,tue´l'lj
1001,Fell::N,кожа,тӯлльй
1002,Flügel::N,крило,såaja
1003,Flügel::N,крило,såajoe
1004,Flügel::N,крило,soadje
1005,Flügel::N,крило,soadji
1006,Flügel::N,крило,suáj̣á
1007,Flügel::N,крило,suäjj
1008,Flügel::N,крило,суэйй
1009,Klaue::N,нокът,gadtse
1010,Klaue::N,нокът,guober
1011,Klaue::N,нокът,gazza
1012,Klaue::N,нокът,kozzâ
1013,Klaue::N,нокът,kõʒʒ
1014,Klaue::N,нокът,кэ̄ннц
1015,Kralle::N,нокът,gadtse
1016,Kralle::N,нокът,gadtsa
1017,Kralle::N,нокът,gazza
1018,Kralle::N,нокът,kozzâ
1019,Kralle::N,нокът,kõʒʒ
1020,Kralle::N,нокът,ке̄бпель
1021,Schwanz::N,опашка,siejpie
1022,Schwanz::N,опашка,siejbbe
1023,Schwanz::N,опашка,bađuš
1024,Schwanz::N,опашка,seaibi
1025,Schwanz::N,опашка,seibi
1026,Schwanz::N,опашка,sei´bb
1027,Schwanz::N,опашка,piä´cciǩ
1028,Schwanz::N,опашка,пиджь
1029,Schwanz::N,опашка,се̄ййп
1030,Schwanz::N,опашка,пе̄цехь
1031,Ei::N,яйце,munnie
1032,Ei::N,яйце,månne
1033,Ei::N,яйце,monni
1034,Ei::N,яйце,maṇe
1035,Ei::N,яйце,mââ´nn
1036,Ei::N,яйце,маннҍ
1037,Nest::N,гнездо,biesie
1038,Nest::N,гнездо,biesse
1039,Nest::N,гнездо,beassi
1040,Nest::N,гнездо,peesi
1041,Nest::N,гнездо,piervâl
1042,Nest::N,гнездо,piä´ss
1043,Nest::N,гнездо,пе̄ссь
1044,Bau::N,дупка,biesie
1045,Bau::N,дупка,biedjo
1046,Bau::N,дупка,liesso
1047,Bau::N,дупка,biedju
1048,Bau::N,дупка,piäju
1049,Bau::N,дупка,вуэӈӈк
1050,Tier::N,животно,juvre
1051,Tier::N,животно,udos
1052,Tier::N,животно,divrre
1053,Tier::N,животно,luohtok
1054,Tier::N,животно,ealli
1055,Tier::N,животно,ellee
1056,Tier::N,животно,jie´lli
1057,Tier::N,животно,жыва
1058,Herde::N,стадо,dåehkie
1059,Herde::N,стадо,ællo
1060,Herde::N,стадо,fuovva
1061,Herde::N,стадо,doahkki
1062,Herde::N,стадо,čagge
1063,Herde::N,стадо,tukk
1064,Herde::N,стадо,vâ´lvv
1065,Herde::N,стадо,чуэз
1066,Herde::N,стадо,чӣгар
1067,Kuh::N,крава,govse
1068,Kuh::N,крава,gussa
1069,Kuh::N,крава,gussa
1070,Kuh::N,крава,kussâ
1071,Kuh::N,крава,kuss
1072,Kuh::N,крава,лӣххьм
1073,Bulle::N,бик,vuaksa
1074,Bulle::N,бик,vuoksá
1075,Bulle::N,бик,heargi
1076,Bulle::N,бик,vuák'sá
1077,Bulle::N,бик,ergi
1078,Bulle::N,бик,vuâhss
1079,Bulle::N,бик,е̄ррьк
1080,Pferd::N,кон,hierkie
1081,Pferd::N,кон,råsse
1082,Pferd::N,кон,hæssta
1083,Pferd::N,кон,heavuš
1084,Pferd::N,кон,hiävuš
1085,Pferd::N,кон,heävaš
1086,Pferd::N,кон,ро̄ссь
1087,Schaf::N,овца,sïrve
1088,Schaf::N,овца,sávttsa
1089,Schaf::N,овца,sávza
1090,Schaf::N,овца,savzâ
1091,Schaf::N,овца,sauʒʒ
1092,Schaf::N,овца,ла̄мьпесь
1093,Schwein::N,свиня,snurke
1094,Schwein::N,свиня,svijnne
1095,Schwein::N,свиня,spiidni
1096,Schwein::N,свиня,šahe
1097,Schwein::N,свиня,šââ´ǩǩ
1098,Schwein::N,свиня,ша̄гкь
1099,Hund::N,куче,bïenje
1100,Hund::N,куче,bena
1101,Hund::N,куче,beana
1102,Hund::N,куче,peenuv
1103,Hund::N,куче,piânnai
1104,Hund::N,куче,пе̄ннэ
1105,Katze::N,котка,gaahtoe
1106,Katze::N,котка,gáhtto
1107,Katze::N,котка,bussá
1108,Katze::N,котка,kissá
1109,Katze::N,котка,kaass
1110,Katze::N,котка,ко̄а̄сс
1111,Bär::N,мечка,gumsie
1112,Bär::N,мечка,biernna
1113,Bär::N,мечка,guovža
1114,Bär::N,мечка,bierdna
1115,Bär::N,мечка,kuob'žâ
1116,Bär::N,мечка,kue´bǯǯ
1117,Bär::N,мечка,та̄лл
1118,Eichhörnchen::N,катерица,åeruve
1119,Eichhörnchen::N,катерица,oarre
1120,Eichhörnchen::N,катерица,oarri
1121,Eichhörnchen::N,катерица,uár'ree
1122,Eichhörnchen::N,катерица,vuä´r'rev
1123,Eichhörnchen::N,катерица,вуэррев
1124,Elch::N,лос,ïelje
1125,Elch::N,лос,ællja
1126,Elch::N,лос,sarvva
1127,Elch::N,лос,ealga
1128,Elch::N,лос,sorvâ
1129,Elch::N,лос,sõrvv
1130,Elch::N,лос,сэ̄ррв
1131,Fuchs::N,лисица,riepie
1132,Fuchs::N,лисица,riebij
1133,Fuchs::N,лисица,rieban
1134,Fuchs::N,лисица,riemnjis
1135,Fuchs::N,лисица,rie´mjj
1136,Fuchs::N,лисица,рӣммьн
1137,Hase::N,заек,njåemele
1138,Hase::N,заек,njoammel
1139,Hase::N,заек,njoammil
1140,Hase::N,заек,njuámmil
1141,Hase::N,заек,njue´m'mel
1142,Hase::N,заек,нюэммель
1143,Maus::N,мишка,snjeara
1144,Maus::N,мишка,snjierrá
1145,Maus::N,мишка,sáhpán
1146,Maus::N,мишка,säplig
1147,Maus::N,мишка,sä´ppli
1148,Maus::N,мишка,са̄хпьлинк
1149,Wolf::N,вълк,sïejpe
1150,Wolf::N,вълк,stálppe
1151,Wolf::N,вълк,stáhkke
1152,Wolf::N,вълк,ruomas
1153,Wolf::N,вълк,kumpe
1154,Wolf::N,вълк,návdi
1155,Wolf::N,вълк,kumppi
1156,Wolf::N,вълк,ku´mpp
1157,Wolf::N,вълк,pââ´ldes
1158,Wolf::N,вълк,чиррм
1159,Wolf::N,вълк,пальтӭсь
1160,Vogel::N,птица,ledtie
1161,Vogel::N,птица,lådde
1162,Vogel::N,птица,loddi
1163,Vogel::N,птица,lodde
1164,Vogel::N,птица,lå´dd
1165,Vogel::N,птица,лоаннҍт
1166,Schwarm::N,рой,dåehkie
1167,Schwarm::N,рой,doahkke
1168,Schwarm::N,рой,doahkki
1169,Schwarm::N,рой,tuák'ki
1170,Schwarm::N,рой,parvv
1171,Schwarm::N,рой,туххк
1172,Schwarm::N,рояк,dåehkie
1173,Schwarm::N,рояк,doahkke
1174,Schwarm::N,рояк,doahkki
1175,Schwarm::N,рояк,tuák'ki
1176,Schwarm::N,рояк,parvv
1177,Schwarm::N,рояк,туххк
1178,Huhn::N,кокошка,vöönhtse
1179,Huhn::N,кокошка,vuonntsá
1180,Huhn::N,кокошка,vuonccis
1181,Huhn::N,кокошка,kääṇi
1182,Huhn::N,кокошка,kää´nn
1183,Huhn::N,кокошка,ка̄ннҌ
1184,Hahn::N,петел,deere
1185,Hahn::N,петел,hádna
1186,Hahn::N,петел,åresvuonntsá
1187,Hahn::N,петел,vuonccis
1188,Hahn::N,петел,kääṇi
1189,Hahn::N,петел,åå´reskää´nn
1190,Hahn::N,петел,пе̄ттэх
1191,Gans::N,гъска,gaase
1192,Gans::N,гъска,gássa
1193,Gans::N,гъска,čuonji
1194,Gans::N,гъска,čuá'njá
1195,Gans::N,гъска,čue´nj
1196,Gans::N,гъска,чуэнь
1197,Adler::N,орел,aarhtse
1198,Adler::N,орел,goasskem
1199,Adler::N,орел,goaskin
1200,Adler::N,орел,kuás'kim
1201,Adler::N,орел,kuä´cǩǩem
1202,Adler::N,орел,куэцькем
1203,Ente::N,патица,tjååtsele
1204,Ente::N,патица,vuojatjis
1205,Ente::N,патица,čáhceloddi
1206,Ente::N,патица,vuonjâč
1207,Ente::N,патица,vuõnjâč
1208,Ente::N,патица,ча̄дзьлоаннҍт
1209,Eule::N,сова,snjågloe
1210,Eule::N,сова,skunjok
1211,Eule::N,сова,skuolfi
1212,Eule::N,сова,ijjâlodde
1213,Eule::N,сова,iiđsaž
1214,Eule::N,сова,кунньлоаннҍт
1215,Eule::N,сова,чӯзэм вуэһпэй
1216,Kranich::N,жерав,goerke
1217,Kranich::N,жерав,guorgga
1218,Kranich::N,жерав,guorga
1219,Kranich::N,жерав,kuor'gâ
1220,Kranich::N,жерав,kuõrgg
1221,Kranich::N,жерав,кӯррк
1222,Krähe::N,врана,voerhtje
1223,Krähe::N,врана,gárránis
1224,Krähe::N,врана,vuoratjis
1225,Krähe::N,врана,vuoražas
1226,Krähe::N,врана,vuorččis
1227,Krähe::N,врана,vuorâč
1228,Krähe::N,врана,vuõrâč
1229,Krähe::N,врана,вӯрэч
1230,Kuckuck::N,кукувица,gïeke
1231,Kuckuck::N,кукувица,giehka
1232,Kuckuck::N,кукувица,giehka
1233,Kuckuck::N,кукувица,kiehâ
1234,Kuckuck::N,кукувица,ǩiõkk
1235,Kuckuck::N,кукувица,кӣгк
1236,Schwan::N,лебед,njoktje
1237,Schwan::N,лебед,snjuktja
1238,Schwan::N,лебед,njukča
1239,Schwan::N,лебед,njuhčâ
1240,Schwan::N,лебед,njuhčč
1241,Schwan::N,лебед,нюххч
1242,Fisch::N,риба,guelie
1243,Fisch::N,риба,guolle
1244,Fisch::N,риба,guolli
1245,Fisch::N,риба,kyeḷi
1246,Fisch::N,риба,kue´ll
1247,Fisch::N,риба,кӯлль
1248,Barsch::N,костур,sihtege
1249,Barsch::N,костур,vuoskun
1250,Barsch::N,костур,vuoskku
1251,Barsch::N,костур,vuásku
1252,Barsch::N,костур,vuâsk
1253,Barsch::N,костур,вуэсск
1254,Hecht::N,щука,haavke
1255,Hecht::N,щука,hávgga
1256,Hecht::N,щука,hávga
1257,Hecht::N,щука,puško
1258,Hecht::N,щука,nu´ǩǩeš
1259,Hecht::N,щука,ныгкешь
1260,Schlange[Tier]::N,змия,gïermesje
1261,Schlange[Tier]::N,змия,germaj
1262,Schlange[Tier]::N,змия,gearpmaš
1263,Schlange[Tier]::N,змия,kyev'đi
1264,Schlange[Tier]::N,змия,ku´vdd
1265,Schlange[Tier]::N,змия,кӯввьт
1266,Wurm::N,червей,mietie
1267,Wurm::N,червей,maarhke
1268,Wurm::N,червей,mádo
1269,Wurm::N,червей,máhtu
1270,Wurm::N,червей,máátu
1271,Wurm::N,червей,määtt
1272,Wurm::N,червей,ма̄дт
1273,Spinne::N,паяк,hievnie
1274,Spinne::N,паяк,hievnne
1275,Spinne::N,паяк,heavdni
1276,Spinne::N,паяк,evni
1277,Spinne::N,паяк,eeunaž
1278,Spinne::N,паяк,о̄а̄з
1279,Ameise::N,мравка,garhke
1280,Ameise::N,мравка,gårkkå
1281,Ameise::N,мравка,gotka
1282,Ameise::N,мравка,kutkâ
1283,Ameise::N,мравка,kotkk
1284,Ameise::N,мравка,ко̄ттк
1285,Laus::N,въшка,dihkie
1286,Laus::N,въшка,dihkke
1287,Laus::N,въшка,dihkki
1288,Laus::N,въшка,tikke
1289,Laus::N,въшка,te´ǩǩ
1290,Laus::N,въшка,тыһкь
1291,Mücke::N,комар,tjoejhke
1292,Mücke::N,комар,tjuojkka
1293,Mücke::N,комар,čuoika
1294,Mücke::N,комар,čuoš'kâ
1295,Mücke::N,комар,čuõškk
1296,Mücke::N,комар,чӯшшк
1297,Fliege::N,муха,tjoere
1298,Fliege::N,муха,boerege
1299,Fliege::N,муха,tjuruk
1300,Fliege::N,муха,čuru
1301,Fliege::N,муха,kiärpáš
1302,Fliege::N,муха,čuâr
1303,Fliege::N,муха,čuâras
1304,Fliege::N,муха,чуэраш
1305,Schmetterling::N,пеперуда,biejjielåbloe
1306,Schmetterling::N,пеперуда,biejvvelådde
1307,Schmetterling::N,пеперуда,beaiveloddi
1308,Schmetterling::N,пеперуда,piäi'vááloddááš
1309,Schmetterling::N,пеперуда,ä´llbaž
1310,Schmetterling::N,пеперуда,pei´vvlå´dd
1311,Schmetterling::N,пеперуда,а̄лльп
1312,Beere::N,плод,muerjie
1313,Beere::N,плод,muorjje
1314,Beere::N,плод,muorji
1315,Beere::N,плод,myer'ji
1316,Beere::N,плод,mue´rjj
1317,Beere::N,плод,мӯррьй
1318,Apfel::N,ябълка,æbpla
1319,Apfel::N,ябълка,ehpal
1320,Apfel::N,ябълка,eppel
1321,Apfel::N,ябълка,eahppel
1322,Apfel::N,ябълка,я̄блэк
1323,Pilz::N,гъба,goebpere
1324,Pilz::N,гъба,guoppar
1325,Pilz::N,гъба,guoppar
1326,Pilz::N,гъба,kuobâr
1327,Pilz::N,гъба,kuõbbâr
1328,Pilz::N,гъба,кӯмпар
1329,Zwiebel::N,лук,lööke
1330,Zwiebel::N,лук,løhkka
1331,Zwiebel::N,лук,lávki
1332,Zwiebel::N,лук,luukk
1333,Zwiebel::N,лук,луквець
1334,Zwiebel::N,кромид,lööke
1335,Zwiebel::N,кромид,løhkka
