,Concept_ID,lv,mn
2896,stechen::V,бышткыны,хатгах
2897,stechen::V,durt,хатгах
2898,stoßen::V,тойлыны,ёврох
2899,stoßen::V,тойлыны,нудрах
2900,stoßen::V,йӧткавны,ёврох
2901,stoßen::V,йӧткавны,нудрах
2902,stoßen::V,grūst,ёврох
2903,stoßen::V,grūst,нудрах
2904,stehlen::V,гусявны,хулгайлах
2905,stehlen::V,zagt,хулгайлах
2906,stören::V,падмӧдны,саад болох
2907,stören::V,traucēt,саад болох
2908,belästigen::V,дӧзмӧдны,зовоох
2909,belästigen::V,дӧзмӧдны,амраахгүй байх
2910,belästigen::V,apgrūtināt,зовоох
2911,belästigen::V,apgrūtināt,амраахгүй байх
2912,verbergen::V,дзебны,нуух
2913,verbergen::V,дзебны,далдлах
2914,verbergen::V,сайӧдны,нуух
2915,verbergen::V,сайӧдны,далдлах
2916,verbergen::V,slēpt,нуух
2917,verbergen::V,slēpt,далдлах
2918,verbergen::V,paslēpt,нуух
2919,verbergen::V,paslēpt,далдлах
2920,täuschen::V,пӧръявны,мэхлэх
2921,täuschen::V,ылӧдны,мэхлэх
2922,täuschen::V,mānīt,мэхлэх
2923,täuschen::V,maldināt,мэхлэх
2924,betrügen::V,сӧрны,хуурах
2925,betrügen::V,krāpt,хуурах
2926,betrügen::V,apkrāpt,хуурах
2927,töten::V,вины,алах
2928,töten::V,nāvēt,алах
2929,töten::V,nogalināt,алах
2930,wohnen::V,овны,суух
2931,wohnen::V,овны,амьдрах
2932,wohnen::V,dzīvot,суух
2933,wohnen::V,dzīvot,амьдрах
2934,arbeiten::V,уджавны,ажиллах
2935,arbeiten::V,уджавны,хөдөлмөрлөх
2936,arbeiten::V,strādāt,ажиллах
2937,arbeiten::V,strādāt,хөдөлмөрлөх
2938,arbeiten::V,darboties,ажиллах
2939,arbeiten::V,darboties,хөдөлмөрлөх
2940,sammeln::V,чукӧртны,түүх
2941,sammeln::V,чукӧртны,хураах
2942,sammeln::V,vākt,түүх
2943,sammeln::V,vākt,хураах
2944,pflücken::V,вотны,түүх
2945,pflücken::V,ӧктыны,түүх
2946,pflücken::V,raut,түүх
2947,pflücken::V,plūkt,түүх
2948,jagen::V,кыйсьыны,агнах
2949,jagen::V,кыйсьыны,гөрөөлөх
2950,jagen::V,medīt,агнах
2951,jagen::V,medīt,гөрөөлөх
2952,fischen::V,чери кыйны,загасчлах
2953,fischen::V,чери кыйны,загас барих
2954,fischen::V,zvejot,загасчлах
2955,fischen::V,zvejot,загас барих
2956,fassen::V,кутны,барих
2957,fassen::V,saķert,барих
2958,hüten::V,видзны,маллах
2959,hüten::V,видзны,хариулах
2960,hüten::V,йирӧдны,маллах
2961,hüten::V,йирӧдны,хариулах
2962,hüten::V,ganīt,маллах
2963,hüten::V,ganīt,хариулах
2964,treiben::V,вӧтлыны,туух
2965,treiben::V,dzīt,туух
2966,anbinden::V,домавны,уях
2967,anbinden::V,piesiet,уях
2968,anbinden::V,piesaistīt,уях
2969,füttern::V,вердны,тэжээх
2970,füttern::V,barot,тэжээх
2971,melken::V,лысьтыны,саах
2972,melken::V,slaukt,саах
2973,hacken::V,керавны,цавчих
2974,hacken::V,kapāt,цавчих
2975,gießen::V,киськавны,услах
2976,gießen::V,liet,услах
2977,gießen::V,laistīt,услах
2978,reifen::V,кисьмыны,боловсрох
2979,reifen::V,briest,боловсрох
2980,zubereiten::V,дасьтыны,бэлдэх
2981,zubereiten::V,taisīt,бэлдэх
2982,zubereiten::V,gatavot,бэлдэх
2983,kochen::V,пуны,чанах
2984,kochen::V,vārīt,чанах
2985,backen::V,пӧжавны,жигнэх
2986,backen::V,cept,жигнэх
2987,braten::V,пражитны,шарах
2988,braten::V,пражитны,хайрах
2989,braten::V,cept,шарах
2990,braten::V,cept,хайрах
2991,braten::V,cepināt,шарах
2992,braten::V,cepināt,хайрах
2993,umrühren::V,сорлавны,хутгах
2994,umrühren::V,maisīt,хутгах
2995,umrühren::V,apmaisīt,хутгах
2996,stricken::V,кӧртны,нэхэх
2997,stricken::V,кӧртны,сүлжих
2998,stricken::V,adīt,нэхэх
2999,stricken::V,adīt,сүлжих
3000,nähen::V,вурны,оёх
3001,nähen::V,šūt,оёх
3002,färben::V,мичӧдны,будах
3003,färben::V,краситны,будах
3004,färben::V,krāsot,будах
3005,färben::V,nokrāsot,будах
3006,reinigen::V,весавны,арилгах
3007,reinigen::V,весавны,цэвэрлэх
3008,reinigen::V,tīrīt,арилгах
3009,reinigen::V,tīrīt,цэвэрлэх
3010,reinigen::V,attīrīt,арилгах
3011,reinigen::V,attīrīt,цэвэрлэх
3012,waschen::V,мыськыны,угаах
3013,waschen::V,mazgāt,угаах
3014,abwischen::V,чышкыны,арчих
3015,abwischen::V,noslaucīt,арчих
3016,spülen::V,пожъявны,зайлах
3017,spülen::V,skalot,зайлах
3018,fegen::V,чышкыны,хамах
3019,fegen::V,чышкыны,шүүрдэх
3020,fegen::V,slaucīt,хамах
3021,fegen::V,slaucīt,шүүрдэх
3022,kehren::V,чышкыны,шүүрдэх
3023,kehren::V,чышкыны,туужуудах
3024,kehren::V,mēzt,шүүрдэх
3025,kehren::V,mēzt,туужуудах
3026,baden::V,купайтчыны,усанд орох
3027,baden::V,peldēties,усанд орох
3028,sich waschen::V,мыссьыны,биеэ угаах
3029,sich waschen::V,mazgāties,биеэ угаах
3030,ausziehen::V,пӧрччӧдны,тайлах
3031,ausziehen::V,noģērbt,тайлах
3032,anziehen::V,кӧмавны,өмсөх
3033,anziehen::V,пасьтавны,өмсөх
3034,anziehen::V,uzvilkt,өмсөх
3035,sich anziehen::V,пасьтасьны,хувцаслах
3036,sich anziehen::V,apģērbties,хувцаслах
3037,kämmen::V,сынавны,самнах
3038,kämmen::V,sukāt,самнах
3039,schmücken::V,мичмӧдны,гоёх
3040,schmücken::V,мичмӧдны,чимэх
3041,schmücken::V,rotāt,гоёх
3042,schmücken::V,rotāt,чимэх
3043,schmücken::V,greznot,гоёх
3044,schmücken::V,greznot,чимэх
3045,sagen::V,шуны,гэх
3046,sagen::V,шуны,хэлэх
3047,sagen::V,висьтавны,гэх
3048,sagen::V,висьтавны,хэлэх
3049,sagen::V,teikt,гэх
3050,sagen::V,teikt,хэлэх
3051,sprechen::V,сёрнитны,ярих
3052,sprechen::V,сёрнитны,өгүүлэх
3053,sprechen::V,runāt,ярих
3054,sprechen::V,runāt,өгүүлэх
3055,reden::V,сёрнитны,хэлэх
3056,reden::V,сёрнитны,хөөрөлдөх
3057,reden::V,norunāt,хэлэх
3058,reden::V,norunāt,хөөрөлдөх
3059,sich unterhalten::V,сёрнитны,ярилцах
3060,sich unterhalten::V,варовитны,ярилцах
3061,sich unterhalten::V,sarunāties,ярилцах
3062,fragen::V,юавны,асуух
3063,fragen::V,jautāt,асуух
3064,bitten::V,корны,гуйх
3065,bitten::V,lūgt,гуйх
3066,bitten::V,prasīt,гуйх
3067,erzählen::V,висьтавны,өгүүлэх
3068,erzählen::V,stāstīt,өгүүлэх
3069,mitteilen::V,юӧртны,дуулгах
3070,mitteilen::V,юӧртны,мэдээлэх
3071,mitteilen::V,висьтавны,дуулгах
3072,mitteilen::V,висьтавны,мэдээлэх
3073,mitteilen::V,pavēstīt,дуулгах
3074,mitteilen::V,pavēstīt,мэдээлэх
3075,nennen::V,шуны,нэрлэх
3076,nennen::V,ним сетны,нэрлэх
3077,nennen::V,saukt,нэрлэх
3078,rufen::V,корны,дуудах
3079,rufen::V,saukt,дуудах
3080,prahlen::V,ошйысьны,бардах
3081,prahlen::V,ошйысьны,сайрхах
3082,prahlen::V,lielīties,бардах
3083,prahlen::V,lielīties,сайрхах
3084,übersetzen::V,вуджӧдны,орчуулах
3085,übersetzen::V,tulkot,орчуулах
3086,übersetzen::V,pārtulkot,орчуулах
3087,denken::V,мӧвпавны,санах
3088,denken::V,domāt,санах
3089,glauben::V,эскыны,итгэх
3090,glauben::V,ticēt,итгэх
3091,bemerken::V,казявны,ажих
3092,bemerken::V,казявны,ажиглах
3093,bemerken::V,ievērot,ажих
3094,bemerken::V,ievērot,ажиглах
3095,bemerken::V,ieraudzīt,ажих
3096,bemerken::V,ieraudzīt,ажиглах
3097,erkennen::V,тӧдмавны,таних
3098,erkennen::V,pazīt,таних
3099,erkennen::V,atpazīt,таних
3100,begreifen::V,вежӧртны,ойлгох
3101,begreifen::V,гӧгӧрвоны,ойлгох
3102,begreifen::V,jēgt,ойлгох
3103,begreifen::V,apjēgt,ойлгох
3104,verstehen::V,вежӧртны,мэдэж авах
3105,verstehen::V,гӧгӧрвоны,мэдэж авах
3106,verstehen::V,saprast,мэдэж авах
3107,lernen::V,вeлöдчыны,сурах
3108,lernen::V,mācīties,сурах
3109,wissen::V,тӧдны,мэдэх
3110,wissen::V,zināt,мэдэх
3111,sich erinnern an::V,казьтывны,дурсах
3112,sich erinnern an::V,дум вылӧ уськӧдны,дурсах
3113,sich erinnern an::V,atminēties,дурсах
3114,vergessen::V,вунӧдны,мартах
3115,vergessen::V,mirst,мартах
3116,vergessen::V,aizmirst,мартах
3117,messen::V,муртавны,хэмжих
3118,messen::V,mērīt,хэмжих
3119,zählen::V,лыддьыны,тоолох
3120,zählen::V,skaitīt,тоолох
3121,rechnen::V,лыддьыны,тооцоох
3122,rechnen::V,rēķināt,тооцоох
3123,lesen::V,лыддьыны,унших
3124,lesen::V,lasīt,унших
3125,malen::V,серпасавны,зурах
3126,malen::V,gleznot,зурах
3127,zeichnen::V,серпасавны,дүрслэн бичих
3128,zeichnen::V,zīmēt,дүрслэн бичих
3129,schreiben::V,гижны,бичих
3130,schreiben::V,rakstīt,бичих
3131,besitzen::V,лоны,эзэмших
3132,besitzen::V,piederēt,эзэмших
3133,kaufen::V,ньӧбны,худалдан авах
3134,kaufen::V,pirkt,худалдан авах
3135,verkaufen::V,вузавны,худалдах
3136,verkaufen::V,pārdot,худалдах
3137,bezahlen::V,мынтыны,төлөх
3138,bezahlen::V,мынтысьны,төлөх
3139,bezahlen::V,apmaksāt,төлөх
3140,zahlen::V,мынтыны,төлөх
3141,zahlen::V,maksāt,төлөх
3142,beherrschen::V,ас улын кутны,эзэмших
3143,beherrschen::V,valdīt,эзэмших
3144,ertragen::V,пыкны,тэсэх
3145,ertragen::V,лэптыны,тэсэх
3146,ertragen::V,panest,тэсэх
3147,ertragen::V,paciest,тэсэх
