,Concept_ID,no,se
7353,stehlen::V,stjele,suâleed
7354,stehlen::V,stjele,суэлнэ
7355,stören::V,forstyrre,stööredh
7356,stören::V,forstyrre,hearaldehtedh
7357,stören::V,forstyrre,massit
7358,stören::V,forstyrre,sjuddit
7359,stören::V,forstyrre,heađuštit
7360,stören::V,forstyrre,hettiđ
7361,stören::V,forstyrre,heṃâdiđ
7362,stören::V,forstyrre,stamlded
7363,stören::V,forstyrre,вӣршэ
7364,stören::V,forstyrre,е̄кхэллэ
7365,belästigen::V,plage,vaejviestidh
7366,belästigen::V,plage,vájvedit
7367,belästigen::V,plage,muodástuhttet
7368,belästigen::V,plage,váivvidit
7369,belästigen::V,plage,bieguhit
7370,belästigen::V,plage,vä'ividiđ
7371,belästigen::V,plage,stamlded
7372,belästigen::V,plage,е̄кхэллэ
7373,belästigen::V,plage,во̄а̄йвшэ
7374,belästigen::V,sjenere,vaejviestidh
7375,belästigen::V,sjenere,vájvedit
7376,belästigen::V,sjenere,muodástuhttet
7377,belästigen::V,sjenere,váivvidit
7378,belästigen::V,sjenere,bieguhit
7379,belästigen::V,sjenere,vä'ividiđ
7380,belästigen::V,sjenere,stamlded
7381,belästigen::V,sjenere,е̄кхэллэ
7382,belästigen::V,sjenere,во̄а̄йвшэ
7383,verbergen::V,gjemme,tjïekedh
7384,verbergen::V,gjemme,tjiehkat
7385,verbergen::V,gjemme,čiehkat
7386,verbergen::V,gjemme,čieḥâđ
7387,verbergen::V,gjemme,peittad
7388,verbergen::V,gjemme,чӣгкэ
7389,verbergen::V,gjemme,пе̄йхьтэ
7390,täuschen::V,villede,iermedh
7391,täuschen::V,villede,eajhkaldehtedh
7392,täuschen::V,villede,tjáddjit
7393,täuschen::V,villede,dájuhit
7394,täuschen::V,villede,viehtalit
7395,täuschen::V,villede,villiđ
7396,täuschen::V,villede,ǩiõllâd
7397,täuschen::V,villede,вӯйхе
7398,täuschen::V,villede,пе̄йхьтэ
7399,täuschen::V,villede,ке̄лсэллэ
7400,betrügen::V,bedra,biehtedh
7401,betrügen::V,bedra,biehttet
7402,betrügen::V,bedra,beahttit
7403,betrügen::V,bedra,filliđ
7404,betrügen::V,bedra,ǩiõllâd
7405,betrügen::V,bedra,pä´rtteed
7406,betrügen::V,bedra,вӯйхе
7407,betrügen::V,bedra,пе̄йхьтэ
7408,betrügen::V,bedra,ке̄лсэллэ
7409,töten::V,drepe,buvvedh
7410,töten::V,drepe,gåddet
7411,töten::V,drepe,soaggit
7412,töten::V,drepe,goddit
7413,töten::V,drepe,surmiđ
7414,töten::V,drepe,jämittiđ
7415,töten::V,drepe,kå´dded
7416,töten::V,drepe,so´rmmjed
7417,töten::V,drepe,коаннҌтэ
7418,wohnen::V,bo,årrodh
7419,wohnen::V,bo,veasodh
7420,wohnen::V,bo,årrot
7421,wohnen::V,bo,viessot
7422,wohnen::V,bo,orrut
7423,wohnen::V,bo,aassâđ
7424,wohnen::V,bo,aassâd
7425,wohnen::V,bo,jälsted
7426,wohnen::V,bo,е̄лле
7427,arbeiten::V,arbeide,barkedh
7428,arbeiten::V,arbeide,rihtjat
7429,arbeiten::V,arbeide,bargat
7430,arbeiten::V,arbeide,porgâđ
7431,arbeiten::V,arbeide,tue´j'jeed
7432,arbeiten::V,arbeide,лыххкэ
7433,arbeiten::V,arbeide,ро̄бхушшэ
7434,sammeln::V,samle,tjåegkedh
7435,sammeln::V,samle,tjoahkkit
7436,sammeln::V,samle,čoaggit
7437,sammeln::V,samle,čokkiđ
7438,sammeln::V,samle,čuág'giđ
7439,sammeln::V,samle,noorrâd
7440,sammeln::V,samle,нёавсэ
7441,pflücken::V,plukke,tjåegkedh
7442,pflücken::V,plukke,tjoagget
7443,pflücken::V,plukke,čoaggit
7444,pflücken::V,plukke,čuág'giđ
7445,pflücken::V,plukke,uussâd
7446,pflücken::V,plukke,кышшкэ
7447,jagen::V,jage,bearhtodh
7448,jagen::V,jage,viejddit
7449,jagen::V,jage,bivdit
7450,jagen::V,jage,miä'cástiđ
7451,jagen::V,jage,miä´csted
7452,jagen::V,jage,ме̄ххьцтэ
7453,fischen::V,fiske,gööledh
7454,fischen::V,fiske,håagkodh
7455,fischen::V,fiske,guollit
7456,fischen::V,fiske,guolástit
7457,fischen::V,fiske,kuá'lástiđ
7458,fischen::V,fiske,kue´llšeed
7459,fischen::V,fiske,шылле кӯль
7460,fassen::V,fange,bivtedh
7461,fassen::V,fange,giddit
7462,fassen::V,fange,bivdit
7463,fassen::V,fange,pivdeđ
7464,fassen::V,fange,kå´dded
7465,fassen::V,fange,со̄а̄гкэ
7466,hüten::V,vokte,geehtedh
7467,hüten::V,vokte,váktit
7468,hüten::V,vokte,geahččat
7469,hüten::V,vokte,keččâđ
7470,hüten::V,vokte,hoi´ddjed
7471,hüten::V,vokte,пынне
7472,treiben::V,drive,vuejiehtidh
7473,treiben::V,drive,vuojedit
7474,treiben::V,drive,vuodjelit
7475,treiben::V,drive,vyeijiđ
7476,treiben::V,drive,vue´jjad
7477,treiben::V,drive,выйхе
7478,treiben::V,drive,го̄ннэ
7479,anbinden::V,feste,viedtedh
7480,anbinden::V,feste,gaarhkedidh
7481,anbinden::V,feste,dabrrit
7482,anbinden::V,feste,dæhppodit
7483,anbinden::V,feste,čatnat
7484,anbinden::V,feste,čoonnâđ
7485,anbinden::V,feste,čõõnnâd
7486,anbinden::V,feste,ко̄ррэ
7487,füttern::V,fore,bïepmehtidh
7488,füttern::V,fore,biebbmat
7489,füttern::V,fore,biebmat
7490,füttern::V,fore,purâttiđ
7491,füttern::V,fore,poorted
7492,füttern::V,fore,peâm'mad
7493,füttern::V,fore,поҏтэ
7494,melken::V,melke,buhtjedh
7495,melken::V,melke,båhtjet
7496,melken::V,melke,bahčit
7497,melken::V,melke,paččeeđ
7498,melken::V,melke,pââččad
7499,melken::V,melke,лаппьсе
7500,hacken::V,hakke,tsåalhkodh
7501,hacken::V,hakke,tsållat
7502,hacken::V,hakke,tsáhpat
7503,hacken::V,hakke,čuollat
7504,hacken::V,hakke,čuollâđ
7505,hacken::V,hakke,ceäk'kad
7506,hacken::V,hakke,ця̄ххкэ
7507,gießen::V,helle,tjaetsiehtidh
7508,gießen::V,helle,tjáhttjit
7509,gießen::V,helle,njuoskadit
7510,gießen::V,helle,čáhccet
7511,gießen::V,helle,njuos'kâdiđ
7512,gießen::V,helle,väällad
7513,gießen::V,helle,ва̄ллэ
7514,reifen::V,modne,njoetsedh
7515,reifen::V,modne,láddat
7516,reifen::V,modne,láddat
7517,reifen::V,modne,laddâđ
7518,reifen::V,modne,laddâd
7519,reifen::V,modne,ӣллкнэ
7520,reifen::V,modne,ло̄а̄янтэ
7521,zubereiten::V,lage,jurjiehtidh
7522,zubereiten::V,lage,riejddit
7523,zubereiten::V,lage,ráhkadit
7524,zubereiten::V,lage,va'lmâštiđ
7525,zubereiten::V,lage,vaalmšted
7526,zubereiten::V,lage,во̄а̄лмшэ
7527,zubereiten::V,tilberede,jurjiehtidh
7528,zubereiten::V,tilberede,riejddit
7529,zubereiten::V,tilberede,ráhkadit
7530,zubereiten::V,tilberede,va'lmâštiđ
7531,zubereiten::V,tilberede,vaalmšted
7532,zubereiten::V,tilberede,во̄а̄лмшэ
7533,kochen::V,koke,voessjedh
7534,kochen::V,koke,vuossjat
7535,kochen::V,koke,duolldádit
7536,kochen::V,koke,vuoš'šat
7537,kochen::V,koke,vuoššâđ
7538,kochen::V,koke,ǩe´tted
7539,kochen::V,koke,кыппьтэ
7540,backen::V,bake,bååhkedh
7541,backen::V,bake,lájbbot
7542,backen::V,bake,báhkket
7543,backen::V,bake,goikadit
7544,backen::V,bake,liäi'buđ
7545,backen::V,bake,vää´l'jed
7546,backen::V,bake,па̄шшьтэ
7547,braten::V,steke,bissedh
7548,braten::V,steke,basset
7549,braten::V,steke,báistit
7550,braten::V,steke,steiket
7551,braten::V,steke,passeeđ
7552,braten::V,steke,pä´štted
7553,braten::V,steke,па̄шшьтэ
7554,umrühren::V,røre om,firredh
7555,umrühren::V,røre om,fierrot
7556,umrühren::V,røre om,fierrut
7557,umrühren::V,røre om,fiärruđ
7558,umrühren::V,røre om,sie´jjted
7559,umrühren::V,røre om,вӣршэ
7560,stricken::V,strikke,gurredh
7561,stricken::V,strikke,gådet
7562,stricken::V,strikke,gođđit
7563,stricken::V,strikke,kođđeeđ
7564,stricken::V,strikke,kåå´đđed
7565,stricken::V,strikke,коадтӭ
7566,nähen::V,sy,gåarodh
7567,nähen::V,sy,goarrot
7568,nähen::V,sy,goarrut
7569,nähen::V,sy,kuárruđ
7570,nähen::V,sy,kuärrad
7571,nähen::V,sy,куаррэ
7572,färben::V,farge,klaeriedidh
7573,färben::V,farge,bájnnit
7574,färben::V,farge,sihttset
7575,färben::V,farge,báidnit
7576,färben::V,farge,ivdnet
7577,färben::V,farge,päiniđ
7578,färben::V,farge,päinnad
7579,färben::V,farge,ǩe´rjjeed
7580,färben::V,farge,по̄а̄ййнэ
7581,reinigen::V,rense,reenskedh
7582,reinigen::V,rense,dïdtesjidh
7583,reinigen::V,rense,rájnnit
7584,reinigen::V,rense,čorget
7585,reinigen::V,rense,buhtistit
7586,reinigen::V,rense,kađvâđ
7587,reinigen::V,rense,čurgiđ
7588,reinigen::V,rense,putestiđ
7589,reinigen::V,rense,čiisteed
7590,reinigen::V,rense,puu´ttsted
7591,reinigen::V,rense,чисстэ
7592,reinigen::V,rense,е̄ллэ
7593,reinigen::V,gjøre ren,reenskedh
7594,reinigen::V,gjøre ren,dïdtesjidh
7595,reinigen::V,gjøre ren,rájnnit
7596,reinigen::V,gjøre ren,čorget
7597,reinigen::V,gjøre ren,buhtistit
7598,reinigen::V,gjøre ren,kađvâđ
7599,reinigen::V,gjøre ren,čurgiđ
7600,reinigen::V,gjøre ren,putestiđ
7601,reinigen::V,gjøre ren,čiisteed
7602,reinigen::V,gjøre ren,puu´ttsted
7603,reinigen::V,gjøre ren,чисстэ
7604,reinigen::V,gjøre ren,е̄ллэ
7605,waschen::V,vaske,bïssedh
7606,waschen::V,vaske,bassat
7607,waschen::V,vaske,bassat
7608,waschen::V,vaske,posâliđ
7609,waschen::V,vaske,põõssâd
7610,waschen::V,vaske,пэ̄ссэ
7611,abwischen::V,tørke av,njaamedh
7612,abwischen::V,tørke av,sihkastit
7613,abwischen::V,tørke av,sihkkut
7614,abwischen::V,tørke av,sikkođ
7615,abwischen::V,tørke av,sekkad
7616,abwischen::V,tørke av,чисстэ
7617,spülen::V,spyle,skuvledh
7618,spülen::V,spyle,dåjddet
7619,spülen::V,spyle,doidit
7620,spülen::V,spyle,skuljiđ
7621,spülen::V,spyle,toideđ
7622,spülen::V,spyle,tåiddad
7623,spülen::V,spyle,sku´lljeed
7624,spülen::V,spyle,пэ̄ссэ
7625,spülen::V,skylle,skuvledh
7626,spülen::V,skylle,dåjddet
7627,spülen::V,skylle,doidit
7628,spülen::V,skylle,skuljiđ
7629,spülen::V,skylle,toideđ
7630,spülen::V,skylle,tåiddad
7631,spülen::V,skylle,sku´lljeed
7632,spülen::V,skylle,пэ̄ссэ
7633,fegen::V,feie,sööpedh
7634,fegen::V,feie,suohttsit
7635,fegen::V,feie,luvdet
7636,fegen::V,feie,sihostiđ
7637,fegen::V,feie,roppâđ
7638,fegen::V,feie,västtad
7639,fegen::V,feie,seekksted
7640,fegen::V,feie,по̄а̄шшэ
7641,kehren::V,koste,tjirredh
7642,kehren::V,koste,såbit
7643,kehren::V,koste,luvdet
7644,kehren::V,koste,suo'pâlistiđ
7645,kehren::V,koste,västtad
7646,kehren::V,koste,по̄а̄шшэ
7647,baden::V,bade,voejedidh
7648,baden::V,bade,gálatjit
7649,baden::V,bade,gálašit
7650,baden::V,bade,lávguđ
7651,baden::V,bade,vuõjjâd
7652,baden::V,bade,sääunõõttâd
7653,baden::V,bade,вӯйнэдтэ
7654,sich waschen::V,vaske seg,bïssedidh
7655,sich waschen::V,vaske seg,basádit
7656,sich waschen::V,vaske seg,basadit
7657,sich waschen::V,vaske seg,posâdâttâđ
7658,sich waschen::V,vaske seg,põõuuõõttâd
7659,sich waschen::V,vaske seg,пэзнэдтэ
7660,ausziehen::V,ta av,svæjkedh
7661,ausziehen::V,ta av,nuollat
7662,ausziehen::V,ta av,nuollat
7663,ausziehen::V,ta av,noollâđ
7664,ausziehen::V,ta av,nõõllâd
7665,ausziehen::V,ta av,jä´hssed
7666,ausziehen::V,ta av,я̄ккьсе
7667,anziehen::V,ta på,gaarvoehtidh
7668,anziehen::V,ta på,tsåggåt
7669,anziehen::V,ta på,nahkehit
7670,anziehen::V,ta på,čákŋat
7671,anziehen::V,ta på,ká'rvuttiđ
7672,anziehen::V,ta på,čouggâd
7673,anziehen::V,ta på,nââ´ǩǩted
7674,anziehen::V,ta på,ца̄гке
7675,anziehen::V,ta på,наккьхе
7676,sich anziehen::V,kle på seg,gåårvedidh
7677,sich anziehen::V,kle på seg,gárvvunit
7678,sich anziehen::V,kle på seg,gárvodit
7679,sich anziehen::V,kle på seg,kárvudâttâđ
7680,sich anziehen::V,kle på seg,teâvõõttâd
7681,sich anziehen::V,kle på seg,туввнэдтэ
7682,kämmen::V,gre,tjåhkodh
7683,kämmen::V,gre,rájddat
7684,kämmen::V,gre,čohkut
7685,kämmen::V,gre,čohhoođ
7686,kämmen::V,gre,čååkkad
7687,kämmen::V,gre,чоагкэ
7688,kämmen::V,kjemme,tjåhkodh
7689,kämmen::V,kjemme,rájddat
7690,kämmen::V,kjemme,čohkut
7691,kämmen::V,kjemme,čohhoođ
7692,kämmen::V,kjemme,čååkkad
7693,kämmen::V,kjemme,чоагкэ
7694,schmücken::V,pynte,rïesedh
7695,schmücken::V,pynte,feegredh
7696,schmücken::V,pynte,hiervvit
7697,schmücken::V,pynte,tjáppedit
7698,schmücken::V,pynte,čiŋahit
7699,schmücken::V,pynte,čiŋâttiđ
7700,schmücken::V,pynte,heärvted
7701,schmücken::V,pynte,ре̄ввклаххьтэ
7702,schmücken::V,smykke,rïesedh
7703,schmücken::V,smykke,feegredh
7704,schmücken::V,smykke,hiervvit
7705,schmücken::V,smykke,tjáppedit
7706,schmücken::V,smykke,čiŋahit
7707,schmücken::V,smykke,čiŋâttiđ
7708,schmücken::V,smykke,heärvted
7709,schmücken::V,smykke,ре̄ввклаххьтэ
7710,sagen::V,si,jiehtedh
7711,sagen::V,si,javllat
7712,sagen::V,si,dadjat
7713,sagen::V,si,cealkit
7714,sagen::V,si,ettâđ
7715,sagen::V,si,celkkiđ
7716,sagen::V,si,nõmmeed
7717,sagen::V,si,ceä´lǩǩed
7718,sagen::V,si,е̄ввэ
7719,sagen::V,si,це̄ӆӆьке
7720,sprechen::V,snakke,håaledh
7721,sprechen::V,snakke,rudnat
7722,sprechen::V,snakke,runádit
7723,sprechen::V,snakke,sárdnut
7724,sprechen::V,snakke,sárnuđ
7725,sprechen::V,snakke,särnnad
7726,sprechen::V,snakke,са̄ррнэ
7727,reden::V,tale,håaledh
7728,reden::V,tale,sáhkadit
7729,reden::V,tale,hupmat
7730,reden::V,tale,arvâlâddâđ
7731,reden::V,tale,sárnudiđ
7732,reden::V,tale,mainsted
7733,reden::V,tale,е̄внэллэ
7734,reden::V,snakke,håaledh
7735,reden::V,snakke,sáhkadit
7736,reden::V,snakke,hupmat
7737,reden::V,snakke,arvâlâddâđ
7738,reden::V,snakke,sárnudiđ
7739,reden::V,snakke,mainsted
7740,reden::V,snakke,е̄внэллэ
7741,sich unterhalten::V,samtale,soptsestalledh
7742,sich unterhalten::V,samtale,ságastit
7743,sich unterhalten::V,samtale,ságastallat
7744,sich unterhalten::V,samtale,jumadit
7745,sich unterhalten::V,samtale,ságastallat
7746,sich unterhalten::V,samtale,ma'inâstiđ
7747,sich unterhalten::V,samtale,maainsted
7748,sich unterhalten::V,samtale,мо̄а̄йнсе
7749,fragen::V,spørre,gihtjedh
7750,fragen::V,spørre,gahtjat
7751,fragen::V,spørre,gatjádit
7752,fragen::V,spørre,jearrat
7753,fragen::V,spørre,koijâdiđ
7754,fragen::V,spørre,kõõččâd
7755,fragen::V,spørre,кэ̄дже
7756,bitten::V,be,birredh
7757,bitten::V,be,aanoestidh
7758,bitten::V,be,rohkelassjedh
7759,bitten::V,be,ádnot
7760,bitten::V,be,gåhttjot
7761,bitten::V,be,bivdit
7762,bitten::V,be,pivdeđ
7763,bitten::V,be,äännad
7764,bitten::V,be,raukkâd
7765,bitten::V,be,а̄нкэ
7766,bitten::V,be,кэ̄дже
7767,erzählen::V,fortelle,saakestidh
7768,erzählen::V,fortelle,giehttot
7769,erzählen::V,fortelle,subtsastit
7770,erzählen::V,fortelle,muitalit
7771,erzählen::V,fortelle,uvástâllâđ
7772,erzählen::V,fortelle,ma'inâstiđ
7773,erzählen::V,fortelle,maainsted
7774,erzählen::V,fortelle,мо̄а̄йнсе
7775,mitteilen::V,meddele,såårnedh
7776,mitteilen::V,meddele,bïeljelidh
7777,mitteilen::V,meddele,diededit
7778,mitteilen::V,meddele,dieđihit
7779,mitteilen::V,meddele,a'lmottiđ
7780,mitteilen::V,meddele,tie´đted
7781,mitteilen::V,meddele,це̄ӆӆьке
7782,nennen::V,kalle,gåhtjodh
7783,nennen::V,kalle,lahtedh
7784,nennen::V,kalle,nammadit
7785,nennen::V,kalle,gohččut
7786,nennen::V,kalle,nomâttiđ
7787,nennen::V,kalle,koččođ
7788,nennen::V,kalle,nõõmted
7789,nennen::V,kalle,нэ̄ммдэ
7790,nennen::V,kalle,це̄ӆӆьке
7791,rufen::V,rope,gåhtjodh
7792,rufen::V,rope,tjåarvodh
7793,rufen::V,rope,tjuorvvot
7794,rufen::V,rope,čuorvut
7795,rufen::V,rope,čuár'vuđ
7796,rufen::V,rope,kåččad
7797,rufen::V,rope,čuârvvad
7798,rufen::V,rope,коаххче
7799,prahlen::V,skryte,girmedh
7800,prahlen::V,skryte,goarssudit
7801,prahlen::V,skryte,rábmot
7802,prahlen::V,skryte,ramâččâttâđ
7803,prahlen::V,skryte,kuärggõõttâd
7804,prahlen::V,skryte,куарктэ
7805,übersetzen::V,oversette,jarkoestidh
7806,übersetzen::V,oversette,jårggålit
7807,übersetzen::V,oversette,jorgalit
7808,übersetzen::V,oversette,jurgâliđ
7809,übersetzen::V,oversette,jåårǥlâ´tted
7810,denken::V,tenke,ussjedidh
7811,denken::V,tenke,ájádallat
7812,denken::V,tenke,usjudit
7813,denken::V,tenke,jurddašit
7814,denken::V,tenke,jurdeđ
7815,denken::V,tenke,ju'rdâččiđ
7816,denken::V,tenke,juurdčed
7817,denken::V,tenke,юррьтэ
7818,glauben::V,tro,jaehkedh
7819,glauben::V,tro,jáhkket
7820,glauben::V,tro,jáhkkit
7821,glauben::V,tro,oskođ
7822,glauben::V,tro,jähittiđ
7823,glauben::V,tro,åskkad
7824,glauben::V,tro,оасскэ
7825,bemerken::V,bemerke,aajhtsedh
7826,bemerken::V,bemerke,lahtestidh
7827,bemerken::V,bemerke,ájttsat
7828,bemerken::V,bemerke,gæhttjat
7829,bemerken::V,bemerke,tsuojggit
7830,bemerken::V,bemerke,áicat
7831,bemerken::V,bemerke,fuobmát
7832,bemerken::V,bemerke,aiccâđ
7833,bemerken::V,bemerke,huá'mášiđ
7834,bemerken::V,bemerke,aiccâd
7835,bemerken::V,bemerke,huõmsted
7836,bemerken::V,bemerke,уййнэ
7837,bemerken::V,legge merke til,aajhtsedh
7838,bemerken::V,legge merke til,lahtestidh
7839,bemerken::V,legge merke til,ájttsat
7840,bemerken::V,legge merke til,gæhttjat
7841,bemerken::V,legge merke til,tsuojggit
7842,bemerken::V,legge merke til,áicat
7843,bemerken::V,legge merke til,fuobmát
7844,bemerken::V,legge merke til,aiccâđ
7845,bemerken::V,legge merke til,huá'mášiđ
7846,bemerken::V,legge merke til,aiccâd
7847,bemerken::V,legge merke til,huõmsted
7848,bemerken::V,legge merke til,уййнэ
7849,erkennen::V,gjenkjenne,dabtedh
7850,erkennen::V,gjenkjenne,dåbddåt
7851,erkennen::V,gjenkjenne,dovdát
7852,erkennen::V,gjenkjenne,fuobmát
7853,erkennen::V,gjenkjenne,tubdâđ
7854,erkennen::V,gjenkjenne,tobddâd
7855,erkennen::V,gjenkjenne,тӣдтӭ
7856,erkennen::V,gjenkjenne,то̄ммтэ
7857,begreifen::V,begripe,daapadidh
7858,begreifen::V,begripe,buojkkát
7859,begreifen::V,begripe,ipmirdit
7860,begreifen::V,begripe,iberdiđ
7861,begreifen::V,begripe,tobddâd
7862,begreifen::V,begripe,то̄ӆӆькье
7863,verstehen::V,forstå,guarkedh
7864,verstehen::V,forstå,árvvedit
7865,verstehen::V,forstå,guopmat
7866,verstehen::V,forstå,addiđ
7867,verstehen::V,forstå,tobddâd
7868,verstehen::V,forstå,fi´ttjed
7869,verstehen::V,forstå,о̄а̄нтшэ
7870,verstehen::V,skjønne,guarkedh
7871,verstehen::V,skjønne,árvvedit
7872,verstehen::V,skjønne,guopmat
7873,verstehen::V,skjønne,addiđ
7874,verstehen::V,skjønne,tobddâd
7875,verstehen::V,skjønne,fi´ttjed
7876,verstehen::V,skjønne,о̄а̄нтшэ
7877,lernen::V,lære,bïhkemdidh
7878,lernen::V,lære,oahppat
7879,lernen::V,lære,oahppat
7880,lernen::V,lære,oppâđ
7881,lernen::V,lære,mättjed
7882,lernen::V,lære,уххцтэдтэ
7883,wissen::V,vite,dietedh
7884,wissen::V,vite,diehtet
7885,wissen::V,vite,diehtit
7886,wissen::V,vite,tiettiđ
7887,wissen::V,vite,tie´tted
7888,wissen::V,vite,тӣдтӭ
7889,sich erinnern an::V,huske på,mujhtedh
7890,sich erinnern an::V,huske på,mujttet
7891,sich erinnern an::V,huske på,muitát
7892,sich erinnern an::V,huske på,muštáđ
7893,sich erinnern an::V,huske på,mu´štted
7894,sich erinnern an::V,huske på,мушштсэллэ
7895,vergessen::V,glemme,åajaldidh
7896,vergessen::V,glemme,vååjeldehtedh
7897,vergessen::V,glemme,vajálduhttet
7898,vergessen::V,glemme,vajáldahttit
7899,vergessen::V,glemme,vájáldittiđ
7900,vergessen::V,glemme,vääildâ´tted
7901,vergessen::V,glemme,вуаййлаххьтэ
7902,messen::V,måle,meatadidh
7903,messen::V,måle,mïetestidh
7904,messen::V,måle,mihttit
7905,messen::V,måle,miehttit
7906,messen::V,måle,mihtidit
7907,messen::V,måle,mittediđ
7908,messen::V,måle,metteed
7909,messen::V,måle,mie´r'reed
7910,messen::V,måle,ме̄ррьдэ
7911,zählen::V,telle,ryöknehtidh
7912,zählen::V,telle,låhkåt
7913,zählen::V,telle,lohkat
7914,zählen::V,telle,lyeš'tiđ
7915,zählen::V,telle,la´sǩǩeed
7916,zählen::V,telle,ло̄гкэ
7917,rechnen::V,regne,åbrodh
7918,rechnen::V,regne,ryöknedh
7919,rechnen::V,regne,riekknit
7920,rechnen::V,regne,låhkåt
7921,rechnen::V,regne,rēhkenastit
7922,rechnen::V,regne,rēhkenuššat
7923,rechnen::V,regne,reknistiđ
7924,rechnen::V,regne,rekknâ´stted
7925,rechnen::V,regne,ло̄гкэ
7926,lesen::V,lese,lohkedh
7927,lesen::V,lese,låhkåt
7928,lesen::V,lese,lohkat
7929,lesen::V,lese,luuhâđ
7930,lesen::V,lese,lookkâd
7931,lesen::V,lese,ло̄гкэ
7932,malen::V,male,måaladidh
7933,malen::V,male,feerpedh
7934,malen::V,male,mállit
7935,malen::V,male,njuohtat
7936,malen::V,male,mōlet
7937,malen::V,male,mááláḋ
7938,malen::V,male,kälkkeed
7939,malen::V,male,maa´l'jed
7940,malen::V,male,рисовайе
7941,malen::V,male,риссъе
7942,zeichnen::V,tegne,guvviedidh
7943,zeichnen::V,tegne,tjuorggat
7944,zeichnen::V,tegne,sárgut
7945,zeichnen::V,tegne,tevdnet
7946,zeichnen::V,tegne,sárguđ
7947,zeichnen::V,tegne,pirsted
7948,zeichnen::V,tegne,piirsted
7949,zeichnen::V,tegne,рисовайе
7950,zeichnen::V,tegne,риссъе
7951,schreiben::V,skrive,tjaeledh
7952,schreiben::V,skrive,tjállet
7953,schreiben::V,skrive,čállit
7954,schreiben::V,skrive,čäälliđ
7955,schreiben::V,skrive,ǩiirjted
7956,schreiben::V,skrive,кырьйхе
7957,besitzen::V,eie,eekedh
7958,besitzen::V,eie,æjggut
7959,besitzen::V,eie,oamastit
7960,besitzen::V,eie,omâstiđ
7961,besitzen::V,eie,lee´d
7962,besitzen::V,eie,лиййе
7963,besitzen::V,inneha,eekedh
7964,besitzen::V,inneha,æjggut
7965,besitzen::V,inneha,oamastit
