,Concept_ID,lv,kn
2140,nehmen::V,босьтны,ಹಿಡಿ
2141,nehmen::V,ņemt,ಹಿಡಿ
2142,nehmen::V,paņemt,ಹಿಡಿ
2143,wählen::V,бӧрйыны,ಆರಿಸು
2144,wählen::V,ievēlēt,ಆರಿಸು
2145,auswählen::V,бӧрйыны,ಆಯಿ
2146,auswählen::V,izvēlēt,ಆಯಿ
2147,bewahren::V,видзны,ರಕ್ಷಿಸಿಡು
2148,bewahren::V,saglabāt,ರಕ್ಷಿಸಿಡು
2149,behindern::V,конйӧдлыны,ಅಡ್ಡಿಮಾಡು
2150,behindern::V,джӧмдӧдны,ಅಡ್ಡಿಮಾಡು
2151,behindern::V,kavēt,ಅಡ್ಡಿಮಾಡು
2152,behindern::V,aizkavēt,ಅಡ್ಡಿಮಾಡು
2153,verderben::V,тшыкӧдны,ಕೆಡಿಸು
2154,verderben::V,sabojāt,ಕೆಡಿಸು
2155,beschädigen::V,тшыкӧдны,ಹಾಳುಮಾಡು
2156,beschädigen::V,bojāt,ಹಾಳುಮಾಡು
2157,beschädigen::V,maitāt,ಹಾಳುಮಾಡು
2158,zerbrechen::V,жуглыны,ಮುರಿ
2159,zerbrechen::V,salauzt,ಮುರಿ
2160,zerbrechen::V,sadauzīt,ಮುರಿ
2161,zerreißen::V,орӧдны,ಸೀಳು
2162,zerreißen::V,pārraut,ಸೀಳು
2163,zerstören::V,жугӧдны,ಅಳಿಸು
2164,zerstören::V,кисьтны,ಅಳಿಸು
2165,zerstören::V,косявны,ಅಳಿಸು
2166,zerstören::V,graut,ಅಳಿಸು
2167,zerstören::V,sagraut,ಅಳಿಸು
2168,verbrennen::V,сотны,ಸುಡು
2169,verbrennen::V,сотчыны,ಸುಡು
2170,verbrennen::V,dedzināt,ಸುಡು
2171,verbrennen::V,sadedzināt,ಸುಡು
2172,geben::V,сетны,ಕೊಡು
2173,geben::V,dot,ಕೊಡು
2174,geben::V,padot,ಕೊಡು
2175,reichen::V,сетны,ಕೊಡು
2176,reichen::V,padot,ಕೊಡು
2177,reichen::V,sniegt,ಕೊಡು
2178,schenken::V,козьнавны,ಅರ್ಪಿಸು
2179,schenken::V,dāvāt,ಅರ್ಪಿಸು
2180,schenken::V,dāvināt,ಅರ್ಪಿಸು
2181,versprechen::V,кыв сетны,ವಾಗ್ದಾನಮಾಡು
2182,versprechen::V,solīt,ವಾಗ್ದಾನಮಾಡು
2183,versprechen::V,apsolīt,ವಾಗ್ದಾನಮಾಡು
2184,wünschen::V,кӧсйыны,ಬಯಸು
2185,wünschen::V,vēlēt,ಬಯಸು
2186,wünschen::V,novēlēt,ಬಯಸು
2187,loben::V,ошкыны,ಹೊಗಳು
2188,loben::V,lielīt,ಹೊಗಳು
2189,küssen::V,окавны,ಚುಂಬಿಸು
2190,küssen::V,bučot,ಚುಂಬಿಸು
2191,küssen::V,skūpstīt,ಚುಂಬಿಸು
2192,wiegen::V,гудрӧдлыны,ತೂಗು
2193,wiegen::V,šūpot,ತೂಗು
2194,zudecken::V,веввттьыны,ಹಾಸು
2195,zudecken::V,apklāt,ಹಾಸು
2196,zudecken::V,aizsegt,ಹಾಸು
2197,wecken::V,садьмӧдны,ಎಬ್ಬಿಸು
2198,wecken::V,чуксавны,ಎಬ್ಬಿಸು
2199,wecken::V,modināt,ಎಬ್ಬಿಸು
2200,zeigen::V,петкӧдлыны,ತೋರಿಸು
2201,zeigen::V,rādīt,ತೋರಿಸು
2202,führen::V,нуӧдны,ದಾರಿತೋರಿಸು
2203,führen::V,vadīt,ದಾರಿತೋರಿಸು
2204,lehren::V,велӧдны,ಕಲಿಸು
2205,lehren::V,mācīt,ಕಲಿಸು
2206,lehren::V,iemācīt,ಕಲಿಸು
2207,unterrichten::V,велӧдны,ಬೋಧಿಸು
2208,unterrichten::V,apmācīt,ಬೋಧಿಸು
2209,aufziehen::V,быдтыны,ಸಲಹು
2210,aufziehen::V,uzaudzināt,ಸಲಹು
2211,leiten::V,веськӧдлыны,ಮುಂದಾಳಾಗಿರು 
2212,leiten::V,vadīt,ಮುಂದಾಳಾಗಿರು 
2213,leiten::V,pārzināt,ಮುಂದಾಳಾಗಿರು 
2214,antreiben::V,тэрмӧдны,ಓಡಿಸು
2215,antreiben::V,urdīt,ಓಡಿಸು
2216,antreiben::V,mudināt,ಓಡಿಸು
2217,lassen::V,тшӧктыны,ಮಾಡಲುಬಿಡು
2218,lassen::V,ļaut,ಮಾಡಲುಬಿಡು
2219,einladen::V,корны,ಆಹ್ವಾನಿಸು
2220,einladen::V,ielūgt,ಆಹ್ವಾನಿಸು
2221,einladen::V,aicināt,ಆಹ್ವಾನಿಸು
2222,vereinigen::V,ӧтувтны,ಒಂದಾಗು
2223,vereinigen::V,котыртны,ಒಂದಾಗು
2224,vereinigen::V,vienot,ಒಂದಾಗು
2225,vereinigen::V,apvienot,ಒಂದಾಗು
2226,besuchen::V,волыны,ಭೇಟಿಯಾಗು
2227,besuchen::V,ветлыны,ಭೇಟಿಯಾಗು
2228,besuchen::V,apciemot,ಭೇಟಿಯಾಗು
2229,treffen::V,вочаӧдны,ಸಂಧಿಸು
2230,treffen::V,паныдавны,ಸಂಧಿಸು
2231,treffen::V,satikt,ಸಂಧಿಸು
2232,treffen::V,sastapt,ಸಂಧಿಸು
2233,sich versammeln::V,лӧсьӧдчыны,ನೆರೆ
2234,sich versammeln::V,salasīties,ನೆರೆ
2235,sich versammeln::V,sapulcēties,ನೆರೆ
2236,spielen::V,ворсны,ಆಡು
2237,spielen::V,spēlēt,ಆಡು
2238,spielen::V,spēlēties,ಆಡು
2239,singen::V,сьывны,ಹಾಡು
2240,singen::V,dziedāt,ಹಾಡು
2241,tanzen::V,йӧктыны,ಕುಣಿ
2242,tanzen::V,diet,ಕುಣಿ
2243,tanzen::V,dejot,ಕುಣಿ
2244,tanzen::V,dancot,ಕುಣಿ
2245,sich trennen::V,торйӧдчыны,ಪ್ರತ್ಯೇಮಾಡು
2246,sich trennen::V,šķirties,ಪ್ರತ್ಯೇಮಾಡು
2247,sich trennen::V,izšķirties,ಪ್ರತ್ಯೇಮಾಡು
2248,verlassen::V,эновтны,ಕಳೆ
2249,verlassen::V,atstāt,ಕಳೆ
2250,retten::V,видзны,ರಕ್ಷಿಸು
2251,retten::V,мездыны,ರಕ್ಷಿಸು
2252,retten::V,glābt,ರಕ್ಷಿಸು
2253,bewachen::V,видзны,ಕಾಪಾಡು
2254,bewachen::V,sargāt,ಕಾಪಾಡು
2255,schützen::V,видзны,ಸಂರಕ್ಷಿಸು
2256,schützen::V,pasargāt,ಸಂರಕ್ಷಿಸು
2257,schützen::V,aizsargāt,ಸಂರಕ್ಷಿಸು
2258,verteidigen::V,дорйыны,ಕಾಪಿಡು
2259,verteidigen::V,aizstāvēt,ಕಾಪಿಡು
2260,sich schlagen::V,косясьны,ಕಿತ್ತಾಟ
2261,sich schlagen::V,kauties,ಕಿತ್ತಾಟ
2262,sich schlagen::V,izkauties,ಕಿತ್ತಾಟ
2263,schießen::V,лыйны,ಎಸೆ
2264,schießen::V,šaut,ಎಸೆ
2265,schießen::V,šaudīt,ಎಸೆ
2266,siegen::V,вермыны,ಗೆಲ್ಲು
2267,siegen::V,uzvarēt,ಗೆಲ್ಲು
2268,ärgern::V,лӧгӧдны,ರೇಗಿಸು
2269,ärgern::V,лёкмӧдны,ರೇಗಿಸು
2270,ärgern::V,скӧрмӧдны,ರೇಗಿಸು
2271,ärgern::V,sadusmot,ರೇಗಿಸು
2272,schlagen::V,вартны,ಹೊಡೆ
2273,schlagen::V,sist,ಹೊಡೆ
2274,schlagen::V,triekt,ಹೊಡೆ
2275,treten::V,лёгны,ಒದೆ
2276,treten::V,майкны,ಒದೆ
2277,treten::V,mīt,ಒದೆ
2278,treten::V,paspert,ಒದೆ
2279,stechen::V,бышткыны,ಚುಚ್ಚು
2280,stechen::V,durt,ಚುಚ್ಚು
2281,stoßen::V,тойлыны,ತಳ್ಳು
2282,stoßen::V,йӧткавны,ತಳ್ಳು
2283,stoßen::V,grūst,ತಳ್ಳು
2284,stehlen::V,гусявны,ಕದಿ
2285,stehlen::V,zagt,ಕದಿ
2286,stören::V,падмӧдны,ಕತಕು
2287,stören::V,traucēt,ಕತಕು
2288,belästigen::V,дӧзмӧдны,ತೊಂದರೆ
2289,belästigen::V,apgrūtināt,ತೊಂದರೆ
2290,verbergen::V,дзебны,ಮರೆಮಾಜು
2291,verbergen::V,сайӧдны,ಮರೆಮಾಜು
2292,verbergen::V,slēpt,ಮರೆಮಾಜು
2293,verbergen::V,paslēpt,ಮರೆಮಾಜು
2294,täuschen::V,пӧръявны,ಠಕ್ಕಿಸು
2295,täuschen::V,ылӧдны,ಠಕ್ಕಿಸು
2296,täuschen::V,mānīt,ಠಕ್ಕಿಸು
2297,täuschen::V,maldināt,ಠಕ್ಕಿಸು
2298,betrügen::V,сӧрны,ವಂಚಿಸು
2299,betrügen::V,krāpt,ವಂಚಿಸು
2300,betrügen::V,apkrāpt,ವಂಚಿಸು
2301,töten::V,вины,ಕೊಲ್ಲು
2302,töten::V,nāvēt,ಕೊಲ್ಲು
2303,töten::V,nogalināt,ಕೊಲ್ಲು
2304,wohnen::V,овны,ವಾಸಿಸು
2305,wohnen::V,dzīvot,ವಾಸಿಸು
2306,arbeiten::V,уджавны,ಕೆಲಸ ಮಾಡು
2307,arbeiten::V,strādāt,ಕೆಲಸ ಮಾಡು
2308,arbeiten::V,darboties,ಕೆಲಸ ಮಾಡು
2309,sammeln::V,чукӧртны,ಸಂಚಯಿಸು
2310,sammeln::V,vākt,ಸಂಚಯಿಸು
2311,pflücken::V,вотны,ಬಿಡಿಸು
2312,pflücken::V,ӧктыны,ಬಿಡಿಸು
2313,pflücken::V,raut,ಬಿಡಿಸು
2314,pflücken::V,plūkt,ಬಿಡಿಸು
2315,jagen::V,кыйсьыны,ಬೇಟೆಯಾಡು
2316,jagen::V,medīt,ಬೇಟೆಯಾಡು
2317,fischen::V,чери кыйны,ಮೀನು ಹಿಡಿ
2318,fischen::V,zvejot,ಮೀನು ಹಿಡಿ
2319,fassen::V,кутны,ಹಿಡಿ
2320,fassen::V,saķert,ಹಿಡಿ
2321,hüten::V,видзны,ಗುಂಪುಸೇರಿಸು
2322,hüten::V,йирӧдны,ಗುಂಪುಸೇರಿಸು
2323,hüten::V,ganīt,ಗುಂಪುಸೇರಿಸು
2324,treiben::V,вӧтлыны,ದಬ್ಬು
2325,treiben::V,dzīt,ದಬ್ಬು
2326,anbinden::V,домавны,ಬಿಗಿ
2327,anbinden::V,piesiet,ಬಿಗಿ
2328,anbinden::V,piesaistīt,ಬಿಗಿ
2329,füttern::V,вердны,ಮೇಯಿಸು
2330,füttern::V,barot,ಮೇಯಿಸು
2331,melken::V,лысьтыны,ಹಾಲು ಕರೆ
2332,melken::V,slaukt,ಹಾಲು ಕರೆ
2333,hacken::V,керавны,ತುಂಡರಿಸು
2334,hacken::V,kapāt,ತುಂಡರಿಸು
2335,gießen::V,киськавны,ನೀರುಹಾಕು
2336,gießen::V,liet,ನೀರುಹಾಕು
2337,gießen::V,laistīt,ನೀರುಹಾಕು
2338,reifen::V,кисьмыны,ಕಳಿ
2339,reifen::V,briest,ಕಳಿ
2340,zubereiten::V,дасьтыны,ಅಡಿಗೆಮಾಡು
2341,zubereiten::V,taisīt,ಅಡಿಗೆಮಾಡು
2342,zubereiten::V,gatavot,ಅಡಿಗೆಮಾಡು
2343,kochen::V,пуны,ಅಡು
2344,kochen::V,vārīt,ಅಡು
2345,backen::V,пӧжавны,ಬೇಯಿಸು
2346,backen::V,cept,ಬೇಯಿಸು
2347,braten::V,пражитны,ಕರಿ
2348,braten::V,cept,ಕರಿ
2349,braten::V,cepināt,ಕರಿ
2350,umrühren::V,сорлавны,ಕಲಕು
2351,umrühren::V,maisīt,ಕಲಕು
2352,umrühren::V,apmaisīt,ಕಲಕು
2353,stricken::V,кӧртны,ಹೆಣೆ
2354,stricken::V,adīt,ಹೆಣೆ
2355,nähen::V,вурны,ಹೊಲಿ
2356,nähen::V,šūt,ಹೊಲಿ
2357,färben::V,мичӧдны,ಬಣ್ಣ ಹತ್ತು
2358,färben::V,краситны,ಬಣ್ಣ ಹತ್ತು
2359,färben::V,krāsot,ಬಣ್ಣ ಹತ್ತು
2360,färben::V,nokrāsot,ಬಣ್ಣ ಹತ್ತು
2361,reinigen::V,весавны,ಸ್ವಚ್ಛಮಾಡು
2362,reinigen::V,tīrīt,ಸ್ವಚ್ಛಮಾಡು
2363,reinigen::V,attīrīt,ಸ್ವಚ್ಛಮಾಡು
2364,waschen::V,мыськыны,ತೊಳೆ
2365,waschen::V,mazgāt,ತೊಳೆ
2366,abwischen::V,чышкыны,ಒರಸು
2367,abwischen::V,noslaucīt,ಒರಸು
2368,spülen::V,пожъявны,ಗಲಬರಿಸು
2369,spülen::V,skalot,ಗಲಬರಿಸು
2370,fegen::V,чышкыны,ಗುಡಿಸು
2371,fegen::V,slaucīt,ಗುಡಿಸು
2372,kehren::V,чышкыны,ಗುಡಿಸು
2373,kehren::V,mēzt,ಗುಡಿಸು
2374,baden::V,купайтчыны,ಸ್ನಾನಮಾಡು
2375,baden::V,peldēties,ಸ್ನಾನಮಾಡು
2376,sich waschen::V,мыссьыны,ತೊಳೆ
2377,sich waschen::V,mazgāties,ತೊಳೆ
2378,ausziehen::V,пӧрччӧдны,ಬಿಚ್ಚು
2379,ausziehen::V,noģērbt,ಬಿಚ್ಚು
2380,anziehen::V,кӧмавны,ಹಾಕು
2381,anziehen::V,пасьтавны,ಹಾಕು
2382,anziehen::V,uzvilkt,ಹಾಕು
2383,sich anziehen::V,пасьтасьны,ಹಾಕು
2384,sich anziehen::V,apģērbties,ಹಾಕು
2385,kämmen::V,сынавны,ಬಾಚು
2386,kämmen::V,sukāt,ಬಾಚು
2387,schmücken::V,мичмӧдны,ಅಲಂಕರಿಸು
2388,schmücken::V,rotāt,ಅಲಂಕರಿಸು
2389,schmücken::V,greznot,ಅಲಂಕರಿಸು
2390,sagen::V,шуны,ಹೇಳು
2391,sagen::V,висьтавны,ಹೇಳು
2392,sagen::V,teikt,ಹೇಳು
2393,sprechen::V,сёрнитны,ನುಡಿ
2394,sprechen::V,runāt,ನುಡಿ
2395,reden::V,сёрнитны,ನುಡಿ
2396,reden::V,norunāt,ನುಡಿ
2397,sich unterhalten::V,сёрнитны,ಹರಟೆ ಹೊಡಿ
2398,sich unterhalten::V,варовитны,ಹರಟೆ ಹೊಡಿ
2399,sich unterhalten::V,sarunāties,ಹರಟೆ ಹೊಡಿ
2400,fragen::V,юавны,ವಿಚಾರಿಸು
2401,fragen::V,jautāt,ವಿಚಾರಿಸು
2402,bitten::V,корны,ಬೇಡು
2403,bitten::V,lūgt,ಬೇಡು
2404,bitten::V,prasīt,ಬೇಡು
2405,erzählen::V,висьтавны,ಹೇಳು
2406,erzählen::V,stāstīt,ಹೇಳು
2407,mitteilen::V,юӧртны,ತಿಳಿಸು
2408,mitteilen::V,висьтавны,ತಿಳಿಸು
2409,mitteilen::V,pavēstīt,ತಿಳಿಸು
2410,nennen::V,шуны,ಹೆಸರಿಡು
2411,nennen::V,ним сетны,ಹೆಸರಿಡು
2412,nennen::V,saukt,ಹೆಸರಿಡು
2413,rufen::V,корны,ಕರೆ
2414,rufen::V,saukt,ಕರೆ
2415,prahlen::V,ошйысьны,ಜಂಬ ಕೊಚ್ಚು
2416,prahlen::V,lielīties,ಜಂಬ ಕೊಚ್ಚು
2417,übersetzen::V,вуджӧдны,ಭಾಷಾಂತರಿಸು
2418,übersetzen::V,tulkot,ಭಾಷಾಂತರಿಸು
2419,übersetzen::V,pārtulkot,ಭಾಷಾಂತರಿಸು
2420,denken::V,мӧвпавны,ಯೋಚಿಸು
2421,denken::V,domāt,ಯೋಚಿಸು
2422,glauben::V,эскыны,ನಂಬು
2423,glauben::V,ticēt,ನಂಬು
2424,bemerken::V,казявны,ಗಮನಿಸು
2425,bemerken::V,ievērot,ಗಮನಿಸು
2426,bemerken::V,ieraudzīt,ಗಮನಿಸು
2427,erkennen::V,тӧдмавны,ಗುರುತುಹಿಡಿ
2428,erkennen::V,pazīt,ಗುರುತುಹಿಡಿ
2429,erkennen::V,atpazīt,ಗುರುತುಹಿಡಿ
2430,begreifen::V,вежӧртны,ಗ್ರಹಿಸು
2431,begreifen::V,гӧгӧрвоны,ಗ್ರಹಿಸು
2432,begreifen::V,jēgt,ಗ್ರಹಿಸು
2433,begreifen::V,apjēgt,ಗ್ರಹಿಸು
2434,verstehen::V,вежӧртны,ಅರ್ಥಮಾಡಿಕೊ
2435,verstehen::V,гӧгӧрвоны,ಅರ್ಥಮಾಡಿಕೊ
2436,verstehen::V,saprast,ಅರ್ಥಮಾಡಿಕೊ
2437,lernen::V,вeлöдчыны,ಕಲಿ
2438,lernen::V,mācīties,ಕಲಿ
2439,wissen::V,тӧдны,ಅರಿ
2440,wissen::V,zināt,ಅರಿ
2441,sich erinnern an::V,казьтывны,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
2442,sich erinnern an::V,дум вылӧ уськӧдны,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
2443,sich erinnern an::V,atminēties,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
2444,vergessen::V,вунӧдны,ಮರೆತುವಿಡು
2445,vergessen::V,mirst,ಮರೆತುವಿಡು
2446,vergessen::V,aizmirst,ಮರೆತುವಿಡು
2447,messen::V,муртавны,ಅಳೆ
2448,messen::V,mērīt,ಅಳೆ
2449,zählen::V,лыддьыны,ಗಣಿಸು
2450,zählen::V,skaitīt,ಗಣಿಸು
2451,rechnen::V,лыддьыны,ಲೆಕ್ಕ ಹಾಕು
2452,rechnen::V,rēķināt,ಲೆಕ್ಕ ಹಾಕು
2453,lesen::V,лыддьыны,ಓದು
2454,lesen::V,lasīt,ಓದು
2455,malen::V,серпасавны,ಬಿಡಿಸು
2456,malen::V,gleznot,ಬಿಡಿಸು
2457,zeichnen::V,серпасавны,ಬಿಡಿಸು
2458,zeichnen::V,zīmēt,ಬಿಡಿಸು
2459,schreiben::V,гижны,ಬರೆ
2460,schreiben::V,rakstīt,ಬರೆ
2461,besitzen::V,лоны,ಒಡೆಯನಾಗಿರು
2462,besitzen::V,piederēt,ಒಡೆಯನಾಗಿರು
2463,kaufen::V,ньӧбны,ಕೊಳ್ಳು
2464,kaufen::V,pirkt,ಕೊಳ್ಳು
2465,verkaufen::V,вузавны,ಕೊಡು
2466,verkaufen::V,pārdot,ಕೊಡು
2467,bezahlen::V,мынтыны,ಬೆಲೆತೆರು
2468,bezahlen::V,мынтысьны,ಬೆಲೆತೆರು
2469,bezahlen::V,apmaksāt,ಬೆಲೆತೆರು
2470,zahlen::V,мынтыны,ಹಣವನ್ನುಕೊಡು
2471,zahlen::V,maksāt,ಹಣವನ್ನುಕೊಡು
2472,beherrschen::V,ас улын кутны,ಅಧಿಕಾರ ನಡೆಸು
2473,beherrschen::V,valdīt,ಅಧಿಕಾರ ನಡೆಸು
2474,ertragen::V,пыкны,ಸಹಿಸು
2475,ertragen::V,лэптыны,ಸಹಿಸು
2476,ertragen::V,panest,ಸಹಿಸು
2477,ertragen::V,paciest,ಸಹಿಸು
