,Concept_ID,it,se
741,Hügel::N,colle,ка̄ннҌт
742,Hügel::N,collina,deava
743,Hügel::N,collina,dievvá
744,Hügel::N,collina,dievvá
745,Hügel::N,collina,čummâ
746,Hügel::N,collina,pä´rcc
747,Hügel::N,collina,teä´rmm
748,Hügel::N,collina,ка̄ннҌт
749,Anhöhe::N,altura,deava
750,Anhöhe::N,altura,jalladahke
751,Anhöhe::N,altura,dievásj
752,Anhöhe::N,altura,aláš
753,Anhöhe::N,altura,luohkká
754,Anhöhe::N,altura,tiävá
755,Anhöhe::N,altura,poorááš
756,Anhöhe::N,altura,ču´lpp
757,Anhöhe::N,altura,škâu´ŋŋ
758,Anhöhe::N,altura,ка̄ннҌт
759,Berg::N,monte,bïerje
760,Berg::N,monte,várre
761,Berg::N,monte,várri
762,Berg::N,monte,vääṛi
763,Berg::N,monte,vää´rr
764,Berg::N,monte,те̄ррьм
765,Berg::N,montagna,bïerje
766,Berg::N,montagna,várre
767,Berg::N,montagna,várri
768,Berg::N,montagna,vääṛi
769,Berg::N,montagna,vää´rr
770,Berg::N,montagna,те̄ррьм
771,Gipfel::N,cima,dalvese
772,Gipfel::N,cima,tjåhkkå
773,Gipfel::N,cima,čohkka
774,Gipfel::N,cima,čokke
775,Gipfel::N,cima,čå´ǩǩ
776,Gipfel::N,cima,ла̄ддҍв
777,Höhle::N,grotta,beajoe
778,Höhle::N,grotta,rájgge
779,Höhle::N,grotta,sluoggo
780,Höhle::N,grotta,biedju
781,Höhle::N,grotta,kuovđâšm
782,Höhle::N,grotta,skuõrr
783,Höhle::N,grotta,вуэӈӈк
784,Höhle::N,caverna,beajoe
785,Höhle::N,caverna,rájgge
786,Höhle::N,caverna,sluoggo
787,Höhle::N,caverna,biedju
788,Höhle::N,caverna,kuovđâšm
789,Höhle::N,caverna,skuõrr
790,Höhle::N,caverna,вуэӈӈк
791,Abhang::N,pendìo,boelte
792,Abhang::N,pendìo,brijrie
793,Abhang::N,pendìo,bállte
794,Abhang::N,pendìo,vielti
795,Abhang::N,pendìo,luohkká
796,Abhang::N,pendìo,viel'tti
797,Abhang::N,pendìo,vie´ltt
798,Abhang::N,pendìo,луэххк
799,Quelle::N,sorgente,aajege
800,Quelle::N,sorgente,gaaltije
801,Quelle::N,sorgente,ája
802,Quelle::N,sorgente,ája
803,Quelle::N,sorgente,gáldu
804,Quelle::N,sorgente,aajâ
805,Quelle::N,sorgente,käldee
806,Quelle::N,sorgente,lädd
807,Quelle::N,sorgente,käivv
808,Quelle::N,sorgente,ка̄ййв
809,Bach::N,ruscello,johketje
810,Bach::N,ruscello,jåhkå
811,Bach::N,ruscello,jågåsj
812,Bach::N,ruscello,jogaš
813,Bach::N,ruscello,aajâ
814,Bach::N,ruscello,vuäjj
815,Bach::N,ruscello,вуэйй
816,Fluss::N,fiume,johke
817,Fluss::N,fiume,ædno
818,Fluss::N,fiume,jåhkå
819,Fluss::N,fiume,johka
820,Fluss::N,fiume,juuhâ
821,Fluss::N,fiume,jokk
822,Fluss::N,fiume,jeänn
823,Fluss::N,fiume,ё̄гк
824,Ufer::N,riva,beala
825,Ufer::N,riva,gádde
826,Ufer::N,riva,gáddi
827,Ufer::N,riva,riddo
828,Ufer::N,riva,redd
829,Ufer::N,riva,рыннт
830,Küste::N,costa,mïere
831,Küste::N,costa,gaedtie
832,Küste::N,costa,merragádde
833,Küste::N,costa,merraguovllo
834,Küste::N,costa,gáddi
835,Küste::N,costa,riddo
836,Küste::N,costa,miârr'redd
837,Küste::N,costa,рыннт
838,Festland::N,terraferma,gaedtie
839,Festland::N,terraferma,gádde
840,Festland::N,terraferma,nannán
841,Festland::N,terraferma,kušknjâs
842,Festland::N,terraferma,eennâm
843,Festland::N,terraferma,jânnam
844,Festland::N,terraferma,ма̄ннтэр
845,Meer::N,mare,mearoe
846,Meer::N,mare,merra
847,Meer::N,mare,nuorre
848,Meer::N,mare,áhpi
849,Meer::N,mare,mearra
850,Meer::N,mare,meeṛâ
851,Meer::N,mare,miârr
852,Meer::N,mare,ме̄рр
853,Bucht::N,cala,loekte
854,Bucht::N,cala,oagge
855,Bucht::N,cala,luokta
856,Bucht::N,cala,luokta
857,Bucht::N,cala,čuáj̣á
858,Bucht::N,cala,luhtt
859,Bucht::N,cala,вӯнн
860,Bucht::N,cala,лӯххт
861,Insel::N,ìsola,sååle
862,Insel::N,ìsola,suoloj
863,Insel::N,ìsola,suolu
864,Insel::N,ìsola,suálui
865,Insel::N,ìsola,suâl
866,Insel::N,ìsola,суэл
867,Blume::N,fiore,rïesege
868,Blume::N,fiore,giedjek
869,Blume::N,fiore,rássi
870,Blume::N,fiore,kukká
871,Blume::N,fiore,heä´rvvrää´ss
872,Blume::N,fiore,ывьнэнч
873,Gras::N,erba,kraesie
874,Gras::N,erba,rásse
875,Gras::N,erba,rássi
876,Gras::N,erba,rääsi
877,Gras::N,erba,rää´ss
878,Gras::N,erba,ра̄ссь
879,Wurzel::N,radice,roehtse
880,Wurzel::N,radice,ruohttsa
881,Wurzel::N,radice,ruohtas
882,Wurzel::N,radice,veedis
883,Wurzel::N,radice,vue´ddes
884,Wurzel::N,radice,вуэнҍтэсь
885,Baum::N,àlbero,moere
886,Baum::N,àlbero,muorra
887,Baum::N,àlbero,muorra
888,Baum::N,àlbero,muoṛâ
889,Baum::N,àlbero,muõrr
890,Baum::N,àlbero,мӯрр
891,Stamm::N,tronco,ståamhpe
892,Stamm::N,tronco,mátta
893,Stamm::N,tronco,galda
894,Stamm::N,tronco,ruŋgo
895,Stamm::N,tronco,stokk
896,Stamm::N,tronco,мӯрр
897,Stamm::N,tronco,кэ̄ллт
898,Rinde::N,corteccia,gïrre
899,Rinde::N,corteccia,baarhkoe
900,Rinde::N,corteccia,bárkko
901,Rinde::N,corteccia,ostu
902,Rinde::N,corteccia,bárku
903,Rinde::N,corteccia,korrâ
904,Rinde::N,corteccia,kõrr
905,Rinde::N,corteccia,pärkk
906,Rinde::N,corteccia,кэ̄рр
907,Rinde::N,corteccia,па̄ҏҏк
908,Ast::N,ramo,åeksie
909,Ast::N,ramo,oakse
910,Ast::N,ramo,oaksi
911,Ast::N,ramo,uák'si
912,Ast::N,ramo,å´hss
913,Ast::N,ramo,вуэккьс
914,Zweig::N,ramo,åeksie
915,Zweig::N,ramo,oakse
916,Zweig::N,ramo,rissi
917,Zweig::N,ramo,syeṛi
918,Zweig::N,ramo,sue´rr
919,Zweig::N,ramo,рыссе
920,Blatt::N,foglia,plienie
921,Blatt::N,foglia,lassta
922,Blatt::N,foglia,lasta
923,Blatt::N,foglia,lostâ
924,Blatt::N,foglia,lõstt
925,Blatt::N,foglia,лэ̄сст
926,Birke::N,betulla,såekie
927,Birke::N,betulla,soahke
928,Birke::N,betulla,soahki
929,Birke::N,betulla,suáhi
930,Birke::N,betulla,suâ´ǩǩ
931,Birke::N,betulla,пе̄ссьмӯрр
932,Kiefer[Baum]::N,pino,bietsie
933,Kiefer[Baum]::N,pino,hájkka
934,Kiefer[Baum]::N,pino,biehtse
935,Kiefer[Baum]::N,pino,beahci
936,Kiefer[Baum]::N,pino,peeci
937,Kiefer[Baum]::N,pino,pie´cc
938,Kiefer[Baum]::N,pino,пе̄дзь
939,Weide[Baum]::N,sàlice,saalje
940,Weide[Baum]::N,sàlice,sállja
941,Weide[Baum]::N,sàlice,sieđga
942,Weide[Baum]::N,sàlice,puájui
943,Weide[Baum]::N,sàlice,puäi
944,Weide[Baum]::N,sàlice,пуай
945,Tanne::N,abete,goese
946,Tanne::N,abete,guossa
947,Tanne::N,abete,guossa
948,Tanne::N,abete,kuosâ
949,Tanne::N,abete,kuõss
950,Tanne::N,abete,кӯсс
951,Horn::N,corno,tjåervie
952,Horn::N,corno,tjoarvve
953,Horn::N,corno,čoarvi
954,Horn::N,corno,čuár'vi
955,Horn::N,corno,čuä´rvv
956,Horn::N,corno,чуэррьв
957,Feder::N,penna,badtse
958,Feder::N,penna,dålgge
959,Feder::N,penna,bozza
960,Feder::N,penna,puzzâ
961,Feder::N,penna,tolge
962,Feder::N,penna,poʒʒ
963,Feder::N,penna,по̄ннц
964,Fell::N,manto,njaltja
965,Fell::N,manto,duollje
966,Fell::N,manto,náhkki
967,Fell::N,manto,dorkkas
968,Fell::N,manto,turkkâ
969,Fell::N,manto,tyel'ji
970,Fell::N,manto,nähki
971,Fell::N,manto,torkk
972,Fell::N,manto,čåu´dd
973,Fell::N,manto,tue´l'lj
974,Fell::N,manto,тӯлльй
975,Fell::N,pelame,njaltja
976,Fell::N,pelame,duollje
977,Fell::N,pelame,náhkki
978,Fell::N,pelame,dorkkas
979,Fell::N,pelame,turkkâ
980,Fell::N,pelame,tyel'ji
981,Fell::N,pelame,nähki
982,Fell::N,pelame,torkk
983,Fell::N,pelame,čåu´dd
984,Fell::N,pelame,tue´l'lj
985,Fell::N,pelame,тӯлльй
986,Flügel::N,ala,såaja
987,Flügel::N,ala,såajoe
988,Flügel::N,ala,soadje
989,Flügel::N,ala,soadji
990,Flügel::N,ala,suáj̣á
991,Flügel::N,ala,suäjj
992,Flügel::N,ala,суэйй
993,Klaue::N,grinfia,gadtse
994,Klaue::N,grinfia,guober
995,Klaue::N,grinfia,gazza
996,Klaue::N,grinfia,kozzâ
997,Klaue::N,grinfia,kõʒʒ
998,Klaue::N,grinfia,кэ̄ннц
999,Kralle::N,unghia,gadtse
1000,Kralle::N,unghia,gadtsa
1001,Kralle::N,unghia,gazza
1002,Kralle::N,unghia,kozzâ
1003,Kralle::N,unghia,kõʒʒ
1004,Kralle::N,unghia,ке̄бпель
1005,Kralle::N,artiglio,gadtse
1006,Kralle::N,artiglio,gadtsa
1007,Kralle::N,artiglio,gazza
1008,Kralle::N,artiglio,kozzâ
1009,Kralle::N,artiglio,kõʒʒ
1010,Kralle::N,artiglio,ке̄бпель
1011,Schwanz::N,coda,siejpie
1012,Schwanz::N,coda,siejbbe
1013,Schwanz::N,coda,bađuš
1014,Schwanz::N,coda,seaibi
1015,Schwanz::N,coda,seibi
1016,Schwanz::N,coda,sei´bb
1017,Schwanz::N,coda,piä´cciǩ
1018,Schwanz::N,coda,пиджь
1019,Schwanz::N,coda,се̄ййп
1020,Schwanz::N,coda,пе̄цехь
1021,Ei::N,uovo,munnie
1022,Ei::N,uovo,månne
1023,Ei::N,uovo,monni
1024,Ei::N,uovo,maṇe
1025,Ei::N,uovo,mââ´nn
1026,Ei::N,uovo,маннҍ
1027,Nest::N,nido,biesie
1028,Nest::N,nido,biesse
1029,Nest::N,nido,beassi
1030,Nest::N,nido,peesi
1031,Nest::N,nido,piervâl
1032,Nest::N,nido,piä´ss
1033,Nest::N,nido,пе̄ссь
1034,Bau::N,covo,biesie
1035,Bau::N,covo,biedjo
1036,Bau::N,covo,liesso
1037,Bau::N,covo,biedju
1038,Bau::N,covo,piäju
1039,Bau::N,covo,вуэӈӈк
1040,Tier::N,bestia,juvre
1041,Tier::N,bestia,udos
1042,Tier::N,bestia,divrre
1043,Tier::N,bestia,luohtok
1044,Tier::N,bestia,ealli
1045,Tier::N,bestia,ellee
1046,Tier::N,bestia,jie´lli
1047,Tier::N,bestia,жыва
1048,Tier::N,animale,juvre
1049,Tier::N,animale,udos
1050,Tier::N,animale,divrre
1051,Tier::N,animale,luohtok
1052,Tier::N,animale,ealli
1053,Tier::N,animale,ellee
1054,Tier::N,animale,jie´lli
1055,Tier::N,animale,жыва
1056,Herde::N,gregge,dåehkie
1057,Herde::N,gregge,ællo
1058,Herde::N,gregge,fuovva
1059,Herde::N,gregge,doahkki
1060,Herde::N,gregge,čagge
1061,Herde::N,gregge,tukk
1062,Herde::N,gregge,vâ´lvv
1063,Herde::N,gregge,чуэз
1064,Herde::N,gregge,чӣгар
1065,Kuh::N,vacca,govse
1066,Kuh::N,vacca,gussa
1067,Kuh::N,vacca,gussa
1068,Kuh::N,vacca,kussâ
1069,Kuh::N,vacca,kuss
1070,Kuh::N,vacca,лӣххьм
1071,Bulle::N,toro,vuaksa
1072,Bulle::N,toro,vuoksá
1073,Bulle::N,toro,heargi
1074,Bulle::N,toro,vuák'sá
1075,Bulle::N,toro,ergi
1076,Bulle::N,toro,vuâhss
1077,Bulle::N,toro,е̄ррьк
1078,Pferd::N,cavallo,hierkie
1079,Pferd::N,cavallo,råsse
1080,Pferd::N,cavallo,hæssta
1081,Pferd::N,cavallo,heavuš
1082,Pferd::N,cavallo,hiävuš
1083,Pferd::N,cavallo,heävaš
1084,Pferd::N,cavallo,ро̄ссь
1085,Schaf::N,pècora,sïrve
1086,Schaf::N,pècora,sávttsa
1087,Schaf::N,pècora,sávza
1088,Schaf::N,pècora,savzâ
1089,Schaf::N,pècora,sauʒʒ
1090,Schaf::N,pècora,ла̄мьпесь
1091,Schwein::N,porco,snurke
1092,Schwein::N,porco,svijnne
1093,Schwein::N,porco,spiidni
1094,Schwein::N,porco,šahe
1095,Schwein::N,porco,šââ´ǩǩ
1096,Schwein::N,porco,ша̄гкь
1097,Schwein::N,maiale,snurke
1098,Schwein::N,maiale,svijnne
1099,Schwein::N,maiale,spiidni
1100,Schwein::N,maiale,šahe
1101,Schwein::N,maiale,šââ´ǩǩ
1102,Schwein::N,maiale,ша̄гкь
1103,Hund::N,cane,bïenje
1104,Hund::N,cane,bena
1105,Hund::N,cane,beana
1106,Hund::N,cane,peenuv
1107,Hund::N,cane,piânnai
1108,Hund::N,cane,пе̄ннэ
1109,Katze::N,gatta,gaahtoe
1110,Katze::N,gatta,gáhtto
1111,Katze::N,gatta,bussá
1112,Katze::N,gatta,kissá
1113,Katze::N,gatta,kaass
1114,Katze::N,gatta,ко̄а̄сс
1115,Bär::N,orso,gumsie
1116,Bär::N,orso,biernna
1117,Bär::N,orso,guovža
1118,Bär::N,orso,bierdna
1119,Bär::N,orso,kuob'žâ
1120,Bär::N,orso,kue´bǯǯ
1121,Bär::N,orso,та̄лл
1122,Eichhörnchen::N,scoiàttolo,åeruve
1123,Eichhörnchen::N,scoiàttolo,oarre
1124,Eichhörnchen::N,scoiàttolo,oarri
1125,Eichhörnchen::N,scoiàttolo,uár'ree
1126,Eichhörnchen::N,scoiàttolo,vuä´r'rev
1127,Eichhörnchen::N,scoiàttolo,вуэррев
1128,Elch::N,alce,ïelje
1129,Elch::N,alce,ællja
1130,Elch::N,alce,sarvva
1131,Elch::N,alce,ealga
1132,Elch::N,alce,sorvâ
1133,Elch::N,alce,sõrvv
1134,Elch::N,alce,сэ̄ррв
1135,Fuchs::N,volpe,riepie
1136,Fuchs::N,volpe,riebij
1137,Fuchs::N,volpe,rieban
1138,Fuchs::N,volpe,riemnjis
1139,Fuchs::N,volpe,rie´mjj
1140,Fuchs::N,volpe,рӣммьн
1141,Hase::N,lepre,njåemele
1142,Hase::N,lepre,njoammel
1143,Hase::N,lepre,njoammil
1144,Hase::N,lepre,njuámmil
1145,Hase::N,lepre,njue´m'mel
1146,Hase::N,lepre,нюэммель
1147,Maus::N,topo,snjeara
1148,Maus::N,topo,snjierrá
1149,Maus::N,topo,sáhpán
1150,Maus::N,topo,säplig
1151,Maus::N,topo,sä´ppli
1152,Maus::N,topo,са̄хпьлинк
1153,Maus::N,sorcio,snjeara
1154,Maus::N,sorcio,snjierrá
1155,Maus::N,sorcio,sáhpán
1156,Maus::N,sorcio,säplig
1157,Maus::N,sorcio,sä´ppli
1158,Maus::N,sorcio,са̄хпьлинк
1159,Wolf::N,lupo,sïejpe
1160,Wolf::N,lupo,stálppe
1161,Wolf::N,lupo,stáhkke
1162,Wolf::N,lupo,ruomas
1163,Wolf::N,lupo,kumpe
1164,Wolf::N,lupo,návdi
1165,Wolf::N,lupo,kumppi
1166,Wolf::N,lupo,ku´mpp
1167,Wolf::N,lupo,pââ´ldes
1168,Wolf::N,lupo,чиррм
1169,Wolf::N,lupo,пальтӭсь
1170,Vogel::N,uccello,ledtie
1171,Vogel::N,uccello,lådde
1172,Vogel::N,uccello,loddi
1173,Vogel::N,uccello,lodde
1174,Vogel::N,uccello,lå´dd
1175,Vogel::N,uccello,лоаннҍт
1176,Schwarm::N,stormo,dåehkie
1177,Schwarm::N,stormo,doahkke
1178,Schwarm::N,stormo,doahkki
1179,Schwarm::N,stormo,tuák'ki
1180,Schwarm::N,stormo,parvv
1181,Schwarm::N,stormo,туххк
1182,Huhn::N,gallina,vöönhtse
1183,Huhn::N,gallina,vuonntsá
1184,Huhn::N,gallina,vuonccis
1185,Huhn::N,gallina,kääṇi
1186,Huhn::N,gallina,kää´nn
1187,Huhn::N,gallina,ка̄ннҌ
1188,Hahn::N,gallo,deere
1189,Hahn::N,gallo,hádna
1190,Hahn::N,gallo,åresvuonntsá
1191,Hahn::N,gallo,vuonccis
1192,Hahn::N,gallo,kääṇi
1193,Hahn::N,gallo,åå´reskää´nn
1194,Hahn::N,gallo,пе̄ттэх
1195,Gans::N,oca,gaase
1196,Gans::N,oca,gássa
1197,Gans::N,oca,čuonji
1198,Gans::N,oca,čuá'njá
1199,Gans::N,oca,čue´nj
1200,Gans::N,oca,чуэнь
1201,Adler::N,àquila,aarhtse
1202,Adler::N,àquila,goasskem
1203,Adler::N,àquila,goaskin
1204,Adler::N,àquila,kuás'kim
1205,Adler::N,àquila,kuä´cǩǩem
1206,Adler::N,àquila,куэцькем
1207,Ente::N,ànatra,tjååtsele
1208,Ente::N,ànatra,vuojatjis
1209,Ente::N,ànatra,čáhceloddi
1210,Ente::N,ànatra,vuonjâč
1211,Ente::N,ànatra,vuõnjâč
1212,Ente::N,ànatra,ча̄дзьлоаннҍт
1213,Eule::N,gufo,snjågloe
1214,Eule::N,gufo,skunjok
1215,Eule::N,gufo,skuolfi
1216,Eule::N,gufo,ijjâlodde
1217,Eule::N,gufo,iiđsaž
1218,Eule::N,gufo,кунньлоаннҍт
1219,Eule::N,gufo,чӯзэм вуэһпэй
1220,Eule::N,civetta,snjågloe
1221,Eule::N,civetta,skunjok
1222,Eule::N,civetta,skuolfi
1223,Eule::N,civetta,ijjâlodde
1224,Eule::N,civetta,iiđsaž
1225,Eule::N,civetta,кунньлоаннҍт
1226,Eule::N,civetta,чӯзэм вуэһпэй
1227,Kranich::N,gru,goerke
1228,Kranich::N,gru,guorgga
1229,Kranich::N,gru,guorga
1230,Kranich::N,gru,kuor'gâ
1231,Kranich::N,gru,kuõrgg
1232,Kranich::N,gru,кӯррк
1233,Krähe::N,cornacchia,voerhtje
1234,Krähe::N,cornacchia,gárránis
1235,Krähe::N,cornacchia,vuoratjis
1236,Krähe::N,cornacchia,vuoražas
1237,Krähe::N,cornacchia,vuorččis
1238,Krähe::N,cornacchia,vuorâč
1239,Krähe::N,cornacchia,vuõrâč
1240,Krähe::N,cornacchia,вӯрэч
1241,Kuckuck::N,cuccù,gïeke
1242,Kuckuck::N,cuccù,giehka
1243,Kuckuck::N,cuccù,giehka
1244,Kuckuck::N,cuccù,kiehâ
1245,Kuckuck::N,cuccù,ǩiõkk
1246,Kuckuck::N,cuccù,кӣгк
1247,Kuckuck::N,cùculo,gïeke
1248,Kuckuck::N,cùculo,giehka
1249,Kuckuck::N,cùculo,giehka
1250,Kuckuck::N,cùculo,kiehâ
1251,Kuckuck::N,cùculo,ǩiõkk
1252,Kuckuck::N,cùculo,кӣгк
1253,Schwan::N,cigno,njoktje
1254,Schwan::N,cigno,snjuktja
1255,Schwan::N,cigno,njukča
1256,Schwan::N,cigno,njuhčâ
1257,Schwan::N,cigno,njuhčč
1258,Schwan::N,cigno,нюххч
1259,Fisch::N,pesce,guelie
1260,Fisch::N,pesce,guolle
1261,Fisch::N,pesce,guolli
1262,Fisch::N,pesce,kyeḷi
1263,Fisch::N,pesce,kue´ll
1264,Fisch::N,pesce,кӯлль
1265,Barsch::N,pèrsico,sihtege
1266,Barsch::N,pèrsico,vuoskun
1267,Barsch::N,pèrsico,vuoskku
1268,Barsch::N,pèrsico,vuásku
1269,Barsch::N,pèrsico,vuâsk
1270,Barsch::N,pèrsico,вуэсск
1271,Hecht::N,luccio,haavke
1272,Hecht::N,luccio,hávgga
1273,Hecht::N,luccio,hávga
1274,Hecht::N,luccio,puško
1275,Hecht::N,luccio,nu´ǩǩeš
1276,Hecht::N,luccio,ныгкешь
1277,Schlange[Tier]::N,serpente,gïermesje
1278,Schlange[Tier]::N,serpente,germaj
1279,Schlange[Tier]::N,serpente,gearpmaš
1280,Schlange[Tier]::N,serpente,kyev'đi
1281,Schlange[Tier]::N,serpente,ku´vdd
1282,Schlange[Tier]::N,serpente,кӯввьт
1283,Wurm::N,baco,mietie
1284,Wurm::N,baco,maarhke
1285,Wurm::N,baco,mádo
1286,Wurm::N,baco,máhtu
1287,Wurm::N,baco,máátu
1288,Wurm::N,baco,määtt
1289,Wurm::N,baco,ма̄дт
1290,Wurm::N,verme,mietie
1291,Wurm::N,verme,maarhke
1292,Wurm::N,verme,mádo
1293,Wurm::N,verme,máhtu
1294,Wurm::N,verme,máátu
1295,Wurm::N,verme,määtt
1296,Wurm::N,verme,ма̄дт
1297,Spinne::N,ragno,hievnie
1298,Spinne::N,ragno,hievnne
1299,Spinne::N,ragno,heavdni
1300,Spinne::N,ragno,evni
1301,Spinne::N,ragno,eeunaž
1302,Spinne::N,ragno,о̄а̄з
1303,Ameise::N,formica,garhke
1304,Ameise::N,formica,gårkkå
1305,Ameise::N,formica,gotka
1306,Ameise::N,formica,kutkâ
1307,Ameise::N,formica,kotkk
1308,Ameise::N,formica,ко̄ттк
1309,Laus::N,pidocchio,dihkie
1310,Laus::N,pidocchio,dihkke
1311,Laus::N,pidocchio,dihkki
1312,Laus::N,pidocchio,tikke
1313,Laus::N,pidocchio,te´ǩǩ
1314,Laus::N,pidocchio,тыһкь
1315,Mücke::N,zanzara,tjoejhke
1316,Mücke::N,zanzara,tjuojkka
1317,Mücke::N,zanzara,čuoika
1318,Mücke::N,zanzara,čuoš'kâ
1319,Mücke::N,zanzara,čuõškk
1320,Mücke::N,zanzara,чӯшшк
1321,Fliege::N,mosca,tjoere
1322,Fliege::N,mosca,boerege
1323,Fliege::N,mosca,tjuruk
1324,Fliege::N,mosca,čuru
1325,Fliege::N,mosca,kiärpáš
1326,Fliege::N,mosca,čuâr
1327,Fliege::N,mosca,čuâras
1328,Fliege::N,mosca,чуэраш
1329,Schmetterling::N,farfalla,biejjielåbloe
1330,Schmetterling::N,farfalla,biejvvelådde
1331,Schmetterling::N,farfalla,beaiveloddi
1332,Schmetterling::N,farfalla,piäi'vááloddááš
1333,Schmetterling::N,farfalla,ä´llbaž
1334,Schmetterling::N,farfalla,pei´vvlå´dd
1335,Schmetterling::N,farfalla,а̄лльп
1336,Beere::N,bacca,muerjie
1337,Beere::N,bacca,muorjje
1338,Beere::N,bacca,muorji
1339,Beere::N,bacca,myer'ji
1340,Beere::N,bacca,mue´rjj
1341,Beere::N,bacca,мӯррьй
1342,Apfel::N,mela,æbpla
1343,Apfel::N,mela,ehpal
1344,Apfel::N,mela,eppel
1345,Apfel::N,mela,eahppel
1346,Apfel::N,mela,я̄блэк
1347,Pilz::N,fungo,goebpere
1348,Pilz::N,fungo,guoppar
1349,Pilz::N,fungo,guoppar
1350,Pilz::N,fungo,kuobâr
1351,Pilz::N,fungo,kuõbbâr
1352,Pilz::N,fungo,кӯмпар
1353,Zwiebel::N,cipolla,lööke
1354,Zwiebel::N,cipolla,løhkka
1355,Zwiebel::N,cipolla,lávki
1356,Zwiebel::N,cipolla,luukk
1357,Zwiebel::N,cipolla,луквець
1358,Saat::N,semente,saajoe
1359,Saat::N,semente,sádjo
1360,Saat::N,semente,siepman
1361,Saat::N,semente,siemâ
1362,Saat::N,semente,siõm
1363,Saat::N,semente,се̄м
1364,Korn::N,grano,gernie
1365,Korn::N,grano,gårnnetjalmme
1366,Korn::N,grano,gordni
1367,Korn::N,grano,jiṿe
1368,Korn::N,grano,ле̄ййп
1369,Heu::N,fieno,suejnieh
1370,Heu::N,fieno,ájvve
1371,Heu::N,fieno,suoidni
1372,Heu::N,fieno,syei'ni
1373,Heu::N,fieno,suei´nn
1374,Heu::N,fieno,сӯййн
1375,Schale::N,buccia,gïrre
1376,Schale::N,buccia,garra
1377,Schale::N,buccia,skádne
1378,Schale::N,buccia,garra
1379,Schale::N,buccia,korrâ
1380,Schale::N,buccia,kõrr
1381,Schale::N,buccia,ю̄дтҍ
1382,Grube::N,cava,haevtie
1383,Grube::N,cava,rågge
1384,Grube::N,cava,gohpi
1385,Grube::N,cava,roggi
1386,Grube::N,cava,kyep'pi
1387,Grube::N,cava,rogge
1388,Grube::N,cava,rå´ǧǧ
1389,Grube::N,cava,kåå´pp
1390,Grube::N,cava,коабпь
1391,Grube::N,fossa,haevtie
1392,Grube::N,fossa,rågge
1393,Grube::N,fossa,gohpi
1394,Grube::N,fossa,roggi
1395,Grube::N,fossa,kyep'pi
1396,Grube::N,fossa,rogge
1397,Grube::N,fossa,rå´ǧǧ
1398,Grube::N,fossa,kåå´pp
1399,Grube::N,fossa,коабпь
1400,Falle::N,tràppola,barta
1401,Falle::N,tràppola,ruevtie
1402,Falle::N,tràppola,gillar
1403,Falle::N,tràppola,ruovdde
1404,Falle::N,tràppola,rihtá
1405,Falle::N,tràppola,báhcahat
1406,Falle::N,tràppola,ká'skástâh
1407,Falle::N,tràppola,ää´ǧǧes
1408,Falle::N,tràppola,кӣлл
1409,Falle::N,tràppola,ше̄шшь
1410,Schlinge::N,laccio,latjka
1411,Schlinge::N,laccio,gieras
1412,Schlinge::N,laccio,mohkki
1413,Schlinge::N,laccio,kieḷâ
1414,Schlinge::N,laccio,ǩiõll
1415,Schlinge::N,laccio,ää´ǧǧes
1416,Schlinge::N,laccio,кӣлл
1417,Schlinge::N,laccio,ше̄шшь
1418,Spur::N,traccia,gïeje
1419,Spur::N,traccia,luodda
1420,Spur::N,traccia,joavnes
1421,Spur::N,traccia,luodda
1422,Spur::N,traccia,luod'dâ
1423,Spur::N,traccia,ǩiõjj
1424,Spur::N,traccia,кӣйй
1425,Asche::N,cenere,govne
1426,Asche::N,cenere,gudna
1427,Asche::N,cenere,gutna
1428,Asche::N,cenere,kunnâ
1429,Asche::N,cenere,kunn
1430,Asche::N,cenere,кунн
1431,Dreck::N,fango,haaskoe
1432,Dreck::N,fango,lænjok
1433,Dreck::N,fango,baška
1434,Dreck::N,fango,duova
1435,Dreck::N,fango,durdi
1436,Dreck::N,fango,tuol'vâ
1437,Dreck::N,fango,sähss
1438,Dreck::N,fango,са̄ккьс
1439,Eisen::N,ferro,ruevtie
1440,Eisen::N,ferro,ruovdde
1441,Eisen::N,ferro,ruovdi
1442,Eisen::N,ferro,ryev'di
1443,Eisen::N,ferro,ru´vdd
1444,Eisen::N,ferro,рӯввьт
1445,Gold::N,oro,gullie
1446,Gold::N,oro,gålle
1447,Gold::N,oro,golli
1448,Gold::N,oro,kolle
1449,Gold::N,oro,kå´ll
1450,Gold::N,oro,коалль
1451,Silber::N,argento,sïlpe
1452,Silber::N,argento,silbba
1453,Silber::N,argento,silba
1454,Silber::N,argento,silbâ
1455,Silber::N,argento,silbb
1456,Silber::N,argento,сыллп
1457,Kohle::N,carbone,tjïrre
1458,Kohle::N,carbone,tjahta
1459,Kohle::N,carbone,čitna
1460,Kohle::N,carbone,illâ
1461,Kohle::N,carbone,čiđđâ
1462,Kohle::N,carbone,ill
1463,Kohle::N,carbone,ылл
1464,Glas::N,vetro,klaase
1465,Glas::N,vetro,glássa
1466,Glas::N,vetro,lássa
1467,Glas::N,vetro,laasâ
1468,Glas::N,vetro,steehl
1469,Glas::N,vetro,сте̄клэ
1470,Lehm::N,argilla,laejrie
1471,Lehm::N,argilla,lænnjgá
1472,Lehm::N,argilla,láirá
1473,Lehm::N,argilla,njaajâ
1474,Lehm::N,argilla,saavv
