,Concept_ID,se,it
742,Hügel::N,čummâ,collina
743,Hügel::N,pä´rcc,colle
744,Hügel::N,pä´rcc,collina
745,Hügel::N,teä´rmm,colle
746,Hügel::N,teä´rmm,collina
747,Hügel::N,ка̄ннҌт,colle
748,Hügel::N,ка̄ннҌт,collina
749,Anhöhe::N,deava,altura
750,Anhöhe::N,jalladahke,altura
751,Anhöhe::N,dievásj,altura
752,Anhöhe::N,aláš,altura
753,Anhöhe::N,luohkká,altura
754,Anhöhe::N,tiävá,altura
755,Anhöhe::N,poorááš,altura
756,Anhöhe::N,ču´lpp,altura
757,Anhöhe::N,škâu´ŋŋ,altura
758,Anhöhe::N,ка̄ннҌт,altura
759,Berg::N,bïerje,monte
760,Berg::N,bïerje,montagna
761,Berg::N,várre,monte
762,Berg::N,várre,montagna
763,Berg::N,várri,monte
764,Berg::N,várri,montagna
765,Berg::N,vääṛi,monte
766,Berg::N,vääṛi,montagna
767,Berg::N,vää´rr,monte
768,Berg::N,vää´rr,montagna
769,Berg::N,те̄ррьм,monte
770,Berg::N,те̄ррьм,montagna
771,Gipfel::N,dalvese,cima
772,Gipfel::N,tjåhkkå,cima
773,Gipfel::N,čohkka,cima
774,Gipfel::N,čokke,cima
775,Gipfel::N,čå´ǩǩ,cima
776,Gipfel::N,ла̄ддҍв,cima
777,Höhle::N,beajoe,grotta
778,Höhle::N,beajoe,caverna
779,Höhle::N,rájgge,grotta
780,Höhle::N,rájgge,caverna
781,Höhle::N,sluoggo,grotta
782,Höhle::N,sluoggo,caverna
783,Höhle::N,biedju,grotta
784,Höhle::N,biedju,caverna
785,Höhle::N,kuovđâšm,grotta
786,Höhle::N,kuovđâšm,caverna
787,Höhle::N,skuõrr,grotta
788,Höhle::N,skuõrr,caverna
789,Höhle::N,вуэӈӈк,grotta
790,Höhle::N,вуэӈӈк,caverna
791,Abhang::N,boelte,pendìo
792,Abhang::N,brijrie,pendìo
793,Abhang::N,bállte,pendìo
794,Abhang::N,vielti,pendìo
795,Abhang::N,luohkká,pendìo
796,Abhang::N,viel'tti,pendìo
797,Abhang::N,vie´ltt,pendìo
798,Abhang::N,луэххк,pendìo
799,Quelle::N,aajege,sorgente
800,Quelle::N,gaaltije,sorgente
801,Quelle::N,ája,sorgente
802,Quelle::N,ája,sorgente
803,Quelle::N,gáldu,sorgente
804,Quelle::N,aajâ,sorgente
805,Quelle::N,käldee,sorgente
806,Quelle::N,lädd,sorgente
807,Quelle::N,käivv,sorgente
808,Quelle::N,ка̄ййв,sorgente
809,Bach::N,johketje,ruscello
810,Bach::N,jåhkå,ruscello
811,Bach::N,jågåsj,ruscello
812,Bach::N,jogaš,ruscello
813,Bach::N,aajâ,ruscello
814,Bach::N,vuäjj,ruscello
815,Bach::N,вуэйй,ruscello
816,Fluss::N,johke,fiume
817,Fluss::N,ædno,fiume
818,Fluss::N,jåhkå,fiume
819,Fluss::N,johka,fiume
820,Fluss::N,juuhâ,fiume
821,Fluss::N,jokk,fiume
822,Fluss::N,jeänn,fiume
823,Fluss::N,ё̄гк,fiume
824,Ufer::N,beala,riva
825,Ufer::N,gádde,riva
826,Ufer::N,gáddi,riva
827,Ufer::N,riddo,riva
828,Ufer::N,redd,riva
829,Ufer::N,рыннт,riva
830,Küste::N,mïere,costa
831,Küste::N,gaedtie,costa
832,Küste::N,merragádde,costa
833,Küste::N,merraguovllo,costa
834,Küste::N,gáddi,costa
835,Küste::N,riddo,costa
836,Küste::N,miârr'redd,costa
837,Küste::N,рыннт,costa
838,Festland::N,gaedtie,terraferma
839,Festland::N,gádde,terraferma
840,Festland::N,nannán,terraferma
841,Festland::N,kušknjâs,terraferma
842,Festland::N,eennâm,terraferma
843,Festland::N,jânnam,terraferma
844,Festland::N,ма̄ннтэр,terraferma
845,Meer::N,mearoe,mare
846,Meer::N,merra,mare
847,Meer::N,nuorre,mare
848,Meer::N,áhpi,mare
849,Meer::N,mearra,mare
850,Meer::N,meeṛâ,mare
851,Meer::N,miârr,mare
852,Meer::N,ме̄рр,mare
853,Bucht::N,loekte,cala
854,Bucht::N,oagge,cala
855,Bucht::N,luokta,cala
856,Bucht::N,luokta,cala
857,Bucht::N,čuáj̣á,cala
858,Bucht::N,luhtt,cala
859,Bucht::N,вӯнн,cala
860,Bucht::N,лӯххт,cala
861,Insel::N,sååle,ìsola
862,Insel::N,suoloj,ìsola
863,Insel::N,suolu,ìsola
864,Insel::N,suálui,ìsola
865,Insel::N,suâl,ìsola
866,Insel::N,суэл,ìsola
867,Blume::N,rïesege,fiore
868,Blume::N,giedjek,fiore
869,Blume::N,rássi,fiore
870,Blume::N,kukká,fiore
871,Blume::N,heä´rvvrää´ss,fiore
872,Blume::N,ывьнэнч,fiore
873,Gras::N,kraesie,erba
874,Gras::N,rásse,erba
875,Gras::N,rássi,erba
876,Gras::N,rääsi,erba
877,Gras::N,rää´ss,erba
878,Gras::N,ра̄ссь,erba
879,Wurzel::N,roehtse,radice
880,Wurzel::N,ruohttsa,radice
881,Wurzel::N,ruohtas,radice
882,Wurzel::N,veedis,radice
883,Wurzel::N,vue´ddes,radice
884,Wurzel::N,вуэнҍтэсь,radice
885,Baum::N,moere,àlbero
886,Baum::N,muorra,àlbero
887,Baum::N,muorra,àlbero
888,Baum::N,muoṛâ,àlbero
889,Baum::N,muõrr,àlbero
890,Baum::N,мӯрр,àlbero
891,Stamm::N,ståamhpe,tronco
892,Stamm::N,mátta,tronco
893,Stamm::N,galda,tronco
894,Stamm::N,ruŋgo,tronco
895,Stamm::N,stokk,tronco
896,Stamm::N,мӯрр,tronco
897,Stamm::N,кэ̄ллт,tronco
898,Rinde::N,gïrre,corteccia
899,Rinde::N,baarhkoe,corteccia
900,Rinde::N,bárkko,corteccia
901,Rinde::N,ostu,corteccia
902,Rinde::N,bárku,corteccia
903,Rinde::N,korrâ,corteccia
904,Rinde::N,kõrr,corteccia
905,Rinde::N,pärkk,corteccia
906,Rinde::N,кэ̄рр,corteccia
907,Rinde::N,па̄ҏҏк,corteccia
908,Ast::N,åeksie,ramo
909,Ast::N,oakse,ramo
910,Ast::N,oaksi,ramo
911,Ast::N,uák'si,ramo
912,Ast::N,å´hss,ramo
913,Ast::N,вуэккьс,ramo
914,Zweig::N,åeksie,ramo
915,Zweig::N,oakse,ramo
916,Zweig::N,rissi,ramo
917,Zweig::N,syeṛi,ramo
918,Zweig::N,sue´rr,ramo
919,Zweig::N,рыссе,ramo
920,Blatt::N,plienie,foglia
921,Blatt::N,lassta,foglia
922,Blatt::N,lasta,foglia
923,Blatt::N,lostâ,foglia
924,Blatt::N,lõstt,foglia
925,Blatt::N,лэ̄сст,foglia
926,Birke::N,såekie,betulla
927,Birke::N,soahke,betulla
928,Birke::N,soahki,betulla
929,Birke::N,suáhi,betulla
930,Birke::N,suâ´ǩǩ,betulla
931,Birke::N,пе̄ссьмӯрр,betulla
932,Kiefer[Baum]::N,bietsie,pino
933,Kiefer[Baum]::N,hájkka,pino
934,Kiefer[Baum]::N,biehtse,pino
935,Kiefer[Baum]::N,beahci,pino
936,Kiefer[Baum]::N,peeci,pino
937,Kiefer[Baum]::N,pie´cc,pino
938,Kiefer[Baum]::N,пе̄дзь,pino
939,Weide[Baum]::N,saalje,sàlice
940,Weide[Baum]::N,sállja,sàlice
941,Weide[Baum]::N,sieđga,sàlice
942,Weide[Baum]::N,puájui,sàlice
943,Weide[Baum]::N,puäi,sàlice
944,Weide[Baum]::N,пуай,sàlice
945,Tanne::N,goese,abete
946,Tanne::N,guossa,abete
947,Tanne::N,guossa,abete
948,Tanne::N,kuosâ,abete
949,Tanne::N,kuõss,abete
950,Tanne::N,кӯсс,abete
951,Horn::N,tjåervie,corno
952,Horn::N,tjoarvve,corno
953,Horn::N,čoarvi,corno
954,Horn::N,čuár'vi,corno
955,Horn::N,čuä´rvv,corno
956,Horn::N,чуэррьв,corno
957,Feder::N,badtse,penna
958,Feder::N,dålgge,penna
959,Feder::N,bozza,penna
960,Feder::N,puzzâ,penna
961,Feder::N,tolge,penna
962,Feder::N,poʒʒ,penna
963,Feder::N,по̄ннц,penna
964,Fell::N,njaltja,manto
965,Fell::N,njaltja,pelame
966,Fell::N,duollje,manto
967,Fell::N,duollje,pelame
968,Fell::N,náhkki,manto
969,Fell::N,náhkki,pelame
970,Fell::N,dorkkas,manto
971,Fell::N,dorkkas,pelame
972,Fell::N,turkkâ,manto
973,Fell::N,turkkâ,pelame
974,Fell::N,tyel'ji,manto
975,Fell::N,tyel'ji,pelame
976,Fell::N,nähki,manto
977,Fell::N,nähki,pelame
978,Fell::N,torkk,manto
979,Fell::N,torkk,pelame
980,Fell::N,čåu´dd,manto
981,Fell::N,čåu´dd,pelame
982,Fell::N,tue´l'lj,manto
983,Fell::N,tue´l'lj,pelame
984,Fell::N,тӯлльй,manto
985,Fell::N,тӯлльй,pelame
986,Flügel::N,såaja,ala
987,Flügel::N,såajoe,ala
988,Flügel::N,soadje,ala
989,Flügel::N,soadji,ala
990,Flügel::N,suáj̣á,ala
991,Flügel::N,suäjj,ala
992,Flügel::N,суэйй,ala
993,Klaue::N,gadtse,grinfia
994,Klaue::N,guober,grinfia
995,Klaue::N,gazza,grinfia
996,Klaue::N,kozzâ,grinfia
997,Klaue::N,kõʒʒ,grinfia
998,Klaue::N,кэ̄ннц,grinfia
999,Kralle::N,gadtse,unghia
1000,Kralle::N,gadtse,artiglio
1001,Kralle::N,gadtsa,unghia
1002,Kralle::N,gadtsa,artiglio
1003,Kralle::N,gazza,unghia
1004,Kralle::N,gazza,artiglio
1005,Kralle::N,kozzâ,unghia
1006,Kralle::N,kozzâ,artiglio
1007,Kralle::N,kõʒʒ,unghia
1008,Kralle::N,kõʒʒ,artiglio
1009,Kralle::N,ке̄бпель,unghia
1010,Kralle::N,ке̄бпель,artiglio
1011,Schwanz::N,siejpie,coda
1012,Schwanz::N,siejbbe,coda
1013,Schwanz::N,bađuš,coda
1014,Schwanz::N,seaibi,coda
1015,Schwanz::N,seibi,coda
1016,Schwanz::N,sei´bb,coda
1017,Schwanz::N,piä´cciǩ,coda
1018,Schwanz::N,пиджь,coda
1019,Schwanz::N,се̄ййп,coda
1020,Schwanz::N,пе̄цехь,coda
1021,Ei::N,munnie,uovo
1022,Ei::N,månne,uovo
1023,Ei::N,monni,uovo
1024,Ei::N,maṇe,uovo
1025,Ei::N,mââ´nn,uovo
1026,Ei::N,маннҍ,uovo
1027,Nest::N,biesie,nido
1028,Nest::N,biesse,nido
1029,Nest::N,beassi,nido
1030,Nest::N,peesi,nido
1031,Nest::N,piervâl,nido
1032,Nest::N,piä´ss,nido
1033,Nest::N,пе̄ссь,nido
1034,Bau::N,biesie,covo
1035,Bau::N,biedjo,covo
1036,Bau::N,liesso,covo
1037,Bau::N,biedju,covo
1038,Bau::N,piäju,covo
1039,Bau::N,вуэӈӈк,covo
1040,Tier::N,juvre,bestia
1041,Tier::N,juvre,animale
1042,Tier::N,udos,bestia
1043,Tier::N,udos,animale
1044,Tier::N,divrre,bestia
1045,Tier::N,divrre,animale
1046,Tier::N,luohtok,bestia
1047,Tier::N,luohtok,animale
1048,Tier::N,ealli,bestia
1049,Tier::N,ealli,animale
1050,Tier::N,ellee,bestia
1051,Tier::N,ellee,animale
1052,Tier::N,jie´lli,bestia
1053,Tier::N,jie´lli,animale
1054,Tier::N,жыва,bestia
1055,Tier::N,жыва,animale
1056,Herde::N,dåehkie,gregge
1057,Herde::N,ællo,gregge
1058,Herde::N,fuovva,gregge
1059,Herde::N,doahkki,gregge
1060,Herde::N,čagge,gregge
1061,Herde::N,tukk,gregge
1062,Herde::N,vâ´lvv,gregge
1063,Herde::N,чуэз,gregge
1064,Herde::N,чӣгар,gregge
1065,Kuh::N,govse,vacca
1066,Kuh::N,gussa,vacca
1067,Kuh::N,gussa,vacca
1068,Kuh::N,kussâ,vacca
1069,Kuh::N,kuss,vacca
1070,Kuh::N,лӣххьм,vacca
1071,Bulle::N,vuaksa,toro
1072,Bulle::N,vuoksá,toro
1073,Bulle::N,heargi,toro
1074,Bulle::N,vuák'sá,toro
1075,Bulle::N,ergi,toro
1076,Bulle::N,vuâhss,toro
1077,Bulle::N,е̄ррьк,toro
1078,Pferd::N,hierkie,cavallo
1079,Pferd::N,råsse,cavallo
1080,Pferd::N,hæssta,cavallo
1081,Pferd::N,heavuš,cavallo
1082,Pferd::N,hiävuš,cavallo
1083,Pferd::N,heävaš,cavallo
1084,Pferd::N,ро̄ссь,cavallo
1085,Schaf::N,sïrve,pècora
1086,Schaf::N,sávttsa,pècora
1087,Schaf::N,sávza,pècora
1088,Schaf::N,savzâ,pècora
1089,Schaf::N,sauʒʒ,pècora
1090,Schaf::N,ла̄мьпесь,pècora
1091,Schwein::N,snurke,porco
1092,Schwein::N,snurke,maiale
1093,Schwein::N,svijnne,porco
1094,Schwein::N,svijnne,maiale
1095,Schwein::N,spiidni,porco
1096,Schwein::N,spiidni,maiale
1097,Schwein::N,šahe,porco
1098,Schwein::N,šahe,maiale
1099,Schwein::N,šââ´ǩǩ,porco
1100,Schwein::N,šââ´ǩǩ,maiale
1101,Schwein::N,ша̄гкь,porco
1102,Schwein::N,ша̄гкь,maiale
1103,Hund::N,bïenje,cane
1104,Hund::N,bena,cane
1105,Hund::N,beana,cane
1106,Hund::N,peenuv,cane
1107,Hund::N,piânnai,cane
1108,Hund::N,пе̄ннэ,cane
1109,Katze::N,gaahtoe,gatta
1110,Katze::N,gáhtto,gatta
1111,Katze::N,bussá,gatta
1112,Katze::N,kissá,gatta
1113,Katze::N,kaass,gatta
1114,Katze::N,ко̄а̄сс,gatta
1115,Bär::N,gumsie,orso
1116,Bär::N,biernna,orso
1117,Bär::N,guovža,orso
1118,Bär::N,bierdna,orso
1119,Bär::N,kuob'žâ,orso
1120,Bär::N,kue´bǯǯ,orso
1121,Bär::N,та̄лл,orso
1122,Eichhörnchen::N,åeruve,scoiàttolo
1123,Eichhörnchen::N,oarre,scoiàttolo
1124,Eichhörnchen::N,oarri,scoiàttolo
1125,Eichhörnchen::N,uár'ree,scoiàttolo
1126,Eichhörnchen::N,vuä´r'rev,scoiàttolo
1127,Eichhörnchen::N,вуэррев,scoiàttolo
1128,Elch::N,ïelje,alce
1129,Elch::N,ællja,alce
1130,Elch::N,sarvva,alce
1131,Elch::N,ealga,alce
1132,Elch::N,sorvâ,alce
1133,Elch::N,sõrvv,alce
1134,Elch::N,сэ̄ррв,alce
1135,Fuchs::N,riepie,volpe
1136,Fuchs::N,riebij,volpe
1137,Fuchs::N,rieban,volpe
1138,Fuchs::N,riemnjis,volpe
1139,Fuchs::N,rie´mjj,volpe
1140,Fuchs::N,рӣммьн,volpe
1141,Hase::N,njåemele,lepre
1142,Hase::N,njoammel,lepre
1143,Hase::N,njoammil,lepre
1144,Hase::N,njuámmil,lepre
1145,Hase::N,njue´m'mel,lepre
1146,Hase::N,нюэммель,lepre
1147,Maus::N,snjeara,topo
1148,Maus::N,snjeara,sorcio
1149,Maus::N,snjierrá,topo
1150,Maus::N,snjierrá,sorcio
1151,Maus::N,sáhpán,topo
1152,Maus::N,sáhpán,sorcio
1153,Maus::N,säplig,topo
1154,Maus::N,säplig,sorcio
1155,Maus::N,sä´ppli,topo
1156,Maus::N,sä´ppli,sorcio
1157,Maus::N,са̄хпьлинк,topo
1158,Maus::N,са̄хпьлинк,sorcio
1159,Wolf::N,sïejpe,lupo
1160,Wolf::N,stálppe,lupo
1161,Wolf::N,stáhkke,lupo
1162,Wolf::N,ruomas,lupo
1163,Wolf::N,kumpe,lupo
1164,Wolf::N,návdi,lupo
1165,Wolf::N,kumppi,lupo
1166,Wolf::N,ku´mpp,lupo
1167,Wolf::N,pââ´ldes,lupo
1168,Wolf::N,чиррм,lupo
1169,Wolf::N,пальтӭсь,lupo
1170,Vogel::N,ledtie,uccello
1171,Vogel::N,lådde,uccello
1172,Vogel::N,loddi,uccello
1173,Vogel::N,lodde,uccello
1174,Vogel::N,lå´dd,uccello
1175,Vogel::N,лоаннҍт,uccello
1176,Schwarm::N,dåehkie,stormo
1177,Schwarm::N,doahkke,stormo
1178,Schwarm::N,doahkki,stormo
1179,Schwarm::N,tuák'ki,stormo
1180,Schwarm::N,parvv,stormo
1181,Schwarm::N,туххк,stormo
1182,Huhn::N,vöönhtse,gallina
1183,Huhn::N,vuonntsá,gallina
1184,Huhn::N,vuonccis,gallina
1185,Huhn::N,kääṇi,gallina
1186,Huhn::N,kää´nn,gallina
1187,Huhn::N,ка̄ннҌ,gallina
1188,Hahn::N,deere,gallo
1189,Hahn::N,hádna,gallo
1190,Hahn::N,åresvuonntsá,gallo
1191,Hahn::N,vuonccis,gallo
1192,Hahn::N,kääṇi,gallo
1193,Hahn::N,åå´reskää´nn,gallo
1194,Hahn::N,пе̄ттэх,gallo
1195,Gans::N,gaase,oca
1196,Gans::N,gássa,oca
1197,Gans::N,čuonji,oca
1198,Gans::N,čuá'njá,oca
1199,Gans::N,čue´nj,oca
1200,Gans::N,чуэнь,oca
1201,Adler::N,aarhtse,àquila
1202,Adler::N,goasskem,àquila
1203,Adler::N,goaskin,àquila
1204,Adler::N,kuás'kim,àquila
1205,Adler::N,kuä´cǩǩem,àquila
1206,Adler::N,куэцькем,àquila
1207,Ente::N,tjååtsele,ànatra
1208,Ente::N,vuojatjis,ànatra
1209,Ente::N,čáhceloddi,ànatra
1210,Ente::N,vuonjâč,ànatra
1211,Ente::N,vuõnjâč,ànatra
1212,Ente::N,ча̄дзьлоаннҍт,ànatra
1213,Eule::N,snjågloe,gufo
1214,Eule::N,snjågloe,civetta
1215,Eule::N,skunjok,gufo
1216,Eule::N,skunjok,civetta
1217,Eule::N,skuolfi,gufo
1218,Eule::N,skuolfi,civetta
1219,Eule::N,ijjâlodde,gufo
1220,Eule::N,ijjâlodde,civetta
1221,Eule::N,iiđsaž,gufo
1222,Eule::N,iiđsaž,civetta
1223,Eule::N,кунньлоаннҍт,gufo
1224,Eule::N,кунньлоаннҍт,civetta
1225,Eule::N,чӯзэм вуэһпэй,gufo
1226,Eule::N,чӯзэм вуэһпэй,civetta
1227,Kranich::N,goerke,gru
1228,Kranich::N,guorgga,gru
1229,Kranich::N,guorga,gru
1230,Kranich::N,kuor'gâ,gru
1231,Kranich::N,kuõrgg,gru
1232,Kranich::N,кӯррк,gru
1233,Krähe::N,voerhtje,cornacchia
1234,Krähe::N,gárránis,cornacchia
1235,Krähe::N,vuoratjis,cornacchia
1236,Krähe::N,vuoražas,cornacchia
1237,Krähe::N,vuorččis,cornacchia
1238,Krähe::N,vuorâč,cornacchia
1239,Krähe::N,vuõrâč,cornacchia
1240,Krähe::N,вӯрэч,cornacchia
1241,Kuckuck::N,gïeke,cuccù
1242,Kuckuck::N,gïeke,cùculo
1243,Kuckuck::N,giehka,cuccù
1244,Kuckuck::N,giehka,cùculo
1245,Kuckuck::N,giehka,cuccù
1246,Kuckuck::N,giehka,cùculo
1247,Kuckuck::N,kiehâ,cuccù
1248,Kuckuck::N,kiehâ,cùculo
1249,Kuckuck::N,ǩiõkk,cuccù
1250,Kuckuck::N,ǩiõkk,cùculo
1251,Kuckuck::N,кӣгк,cuccù
1252,Kuckuck::N,кӣгк,cùculo
1253,Schwan::N,njoktje,cigno
1254,Schwan::N,snjuktja,cigno
1255,Schwan::N,njukča,cigno
1256,Schwan::N,njuhčâ,cigno
1257,Schwan::N,njuhčč,cigno
1258,Schwan::N,нюххч,cigno
1259,Fisch::N,guelie,pesce
1260,Fisch::N,guolle,pesce
1261,Fisch::N,guolli,pesce
1262,Fisch::N,kyeḷi,pesce
1263,Fisch::N,kue´ll,pesce
1264,Fisch::N,кӯлль,pesce
1265,Barsch::N,sihtege,pèrsico
1266,Barsch::N,vuoskun,pèrsico
1267,Barsch::N,vuoskku,pèrsico
1268,Barsch::N,vuásku,pèrsico
1269,Barsch::N,vuâsk,pèrsico
1270,Barsch::N,вуэсск,pèrsico
1271,Hecht::N,haavke,luccio
1272,Hecht::N,hávgga,luccio
1273,Hecht::N,hávga,luccio
1274,Hecht::N,puško,luccio
1275,Hecht::N,nu´ǩǩeš,luccio
1276,Hecht::N,ныгкешь,luccio
1277,Schlange[Tier]::N,gïermesje,serpente
1278,Schlange[Tier]::N,germaj,serpente
1279,Schlange[Tier]::N,gearpmaš,serpente
1280,Schlange[Tier]::N,kyev'đi,serpente
1281,Schlange[Tier]::N,ku´vdd,serpente
1282,Schlange[Tier]::N,кӯввьт,serpente
1283,Wurm::N,mietie,baco
1284,Wurm::N,mietie,verme
1285,Wurm::N,maarhke,baco
1286,Wurm::N,maarhke,verme
1287,Wurm::N,mádo,baco
1288,Wurm::N,mádo,verme
1289,Wurm::N,máhtu,baco
1290,Wurm::N,máhtu,verme
1291,Wurm::N,máátu,baco
1292,Wurm::N,máátu,verme
1293,Wurm::N,määtt,baco
1294,Wurm::N,määtt,verme
1295,Wurm::N,ма̄дт,baco
1296,Wurm::N,ма̄дт,verme
1297,Spinne::N,hievnie,ragno
1298,Spinne::N,hievnne,ragno
1299,Spinne::N,heavdni,ragno
1300,Spinne::N,evni,ragno
1301,Spinne::N,eeunaž,ragno
1302,Spinne::N,о̄а̄з,ragno
1303,Ameise::N,garhke,formica
1304,Ameise::N,gårkkå,formica
1305,Ameise::N,gotka,formica
1306,Ameise::N,kutkâ,formica
1307,Ameise::N,kotkk,formica
1308,Ameise::N,ко̄ттк,formica
1309,Laus::N,dihkie,pidocchio
1310,Laus::N,dihkke,pidocchio
1311,Laus::N,dihkki,pidocchio
1312,Laus::N,tikke,pidocchio
1313,Laus::N,te´ǩǩ,pidocchio
1314,Laus::N,тыһкь,pidocchio
1315,Mücke::N,tjoejhke,zanzara
1316,Mücke::N,tjuojkka,zanzara
1317,Mücke::N,čuoika,zanzara
1318,Mücke::N,čuoš'kâ,zanzara
1319,Mücke::N,čuõškk,zanzara
1320,Mücke::N,чӯшшк,zanzara
1321,Fliege::N,tjoere,mosca
1322,Fliege::N,boerege,mosca
1323,Fliege::N,tjuruk,mosca
1324,Fliege::N,čuru,mosca
1325,Fliege::N,kiärpáš,mosca
1326,Fliege::N,čuâr,mosca
1327,Fliege::N,čuâras,mosca
1328,Fliege::N,чуэраш,mosca
1329,Schmetterling::N,biejjielåbloe,farfalla
1330,Schmetterling::N,biejvvelådde,farfalla
1331,Schmetterling::N,beaiveloddi,farfalla
1332,Schmetterling::N,piäi'vááloddááš,farfalla
1333,Schmetterling::N,ä´llbaž,farfalla
1334,Schmetterling::N,pei´vvlå´dd,farfalla
1335,Schmetterling::N,а̄лльп,farfalla
1336,Beere::N,muerjie,bacca
1337,Beere::N,muorjje,bacca
1338,Beere::N,muorji,bacca
1339,Beere::N,myer'ji,bacca
1340,Beere::N,mue´rjj,bacca
1341,Beere::N,мӯррьй,bacca
1342,Apfel::N,æbpla,mela
1343,Apfel::N,ehpal,mela
1344,Apfel::N,eppel,mela
1345,Apfel::N,eahppel,mela
1346,Apfel::N,я̄блэк,mela
1347,Pilz::N,goebpere,fungo
1348,Pilz::N,guoppar,fungo
1349,Pilz::N,guoppar,fungo
1350,Pilz::N,kuobâr,fungo
1351,Pilz::N,kuõbbâr,fungo
1352,Pilz::N,кӯмпар,fungo
1353,Zwiebel::N,lööke,cipolla
1354,Zwiebel::N,løhkka,cipolla
1355,Zwiebel::N,lávki,cipolla
1356,Zwiebel::N,luukk,cipolla
1357,Zwiebel::N,луквець,cipolla
1358,Saat::N,saajoe,semente
1359,Saat::N,sádjo,semente
1360,Saat::N,siepman,semente
1361,Saat::N,siemâ,semente
1362,Saat::N,siõm,semente
1363,Saat::N,се̄м,semente
1364,Korn::N,gernie,grano
1365,Korn::N,gårnnetjalmme,grano
1366,Korn::N,gordni,grano
1367,Korn::N,jiṿe,grano
1368,Korn::N,ле̄ййп,grano
1369,Heu::N,suejnieh,fieno
1370,Heu::N,ájvve,fieno
1371,Heu::N,suoidni,fieno
1372,Heu::N,syei'ni,fieno
1373,Heu::N,suei´nn,fieno
1374,Heu::N,сӯййн,fieno
1375,Schale::N,gïrre,buccia
1376,Schale::N,garra,buccia
1377,Schale::N,skádne,buccia
1378,Schale::N,garra,buccia
1379,Schale::N,korrâ,buccia
1380,Schale::N,kõrr,buccia
1381,Schale::N,ю̄дтҍ,buccia
1382,Grube::N,haevtie,cava
1383,Grube::N,haevtie,fossa
1384,Grube::N,rågge,cava
1385,Grube::N,rågge,fossa
1386,Grube::N,gohpi,cava
1387,Grube::N,gohpi,fossa
1388,Grube::N,roggi,cava
1389,Grube::N,roggi,fossa
1390,Grube::N,kyep'pi,cava
1391,Grube::N,kyep'pi,fossa
1392,Grube::N,rogge,cava
1393,Grube::N,rogge,fossa
1394,Grube::N,rå´ǧǧ,cava
1395,Grube::N,rå´ǧǧ,fossa
1396,Grube::N,kåå´pp,cava
1397,Grube::N,kåå´pp,fossa
1398,Grube::N,коабпь,cava
1399,Grube::N,коабпь,fossa
1400,Falle::N,barta,tràppola
1401,Falle::N,ruevtie,tràppola
1402,Falle::N,gillar,tràppola
1403,Falle::N,ruovdde,tràppola
1404,Falle::N,rihtá,tràppola
1405,Falle::N,báhcahat,tràppola
1406,Falle::N,ká'skástâh,tràppola
1407,Falle::N,ää´ǧǧes,tràppola
1408,Falle::N,кӣлл,tràppola
1409,Falle::N,ше̄шшь,tràppola
1410,Schlinge::N,latjka,laccio
1411,Schlinge::N,gieras,laccio
1412,Schlinge::N,mohkki,laccio
1413,Schlinge::N,kieḷâ,laccio
1414,Schlinge::N,ǩiõll,laccio
1415,Schlinge::N,ää´ǧǧes,laccio
1416,Schlinge::N,кӣлл,laccio
1417,Schlinge::N,ше̄шшь,laccio
1418,Spur::N,gïeje,traccia
1419,Spur::N,luodda,traccia
1420,Spur::N,joavnes,traccia
1421,Spur::N,luodda,traccia
1422,Spur::N,luod'dâ,traccia
1423,Spur::N,ǩiõjj,traccia
1424,Spur::N,кӣйй,traccia
1425,Asche::N,govne,cenere
1426,Asche::N,gudna,cenere
1427,Asche::N,gutna,cenere
1428,Asche::N,kunnâ,cenere
1429,Asche::N,kunn,cenere
1430,Asche::N,кунн,cenere
1431,Dreck::N,haaskoe,fango
1432,Dreck::N,lænjok,fango
1433,Dreck::N,baška,fango
1434,Dreck::N,duova,fango
1435,Dreck::N,durdi,fango
1436,Dreck::N,tuol'vâ,fango
1437,Dreck::N,sähss,fango
1438,Dreck::N,са̄ккьс,fango
1439,Eisen::N,ruevtie,ferro
1440,Eisen::N,ruovdde,ferro
1441,Eisen::N,ruovdi,ferro
1442,Eisen::N,ryev'di,ferro
1443,Eisen::N,ru´vdd,ferro
1444,Eisen::N,рӯввьт,ferro
1445,Gold::N,gullie,oro
1446,Gold::N,gålle,oro
1447,Gold::N,golli,oro
1448,Gold::N,kolle,oro
1449,Gold::N,kå´ll,oro
1450,Gold::N,коалль,oro
1451,Silber::N,sïlpe,argento
1452,Silber::N,silbba,argento
1453,Silber::N,silba,argento
1454,Silber::N,silbâ,argento
1455,Silber::N,silbb,argento
1456,Silber::N,сыллп,argento
1457,Kohle::N,tjïrre,carbone
1458,Kohle::N,tjahta,carbone
1459,Kohle::N,čitna,carbone
1460,Kohle::N,illâ,carbone
1461,Kohle::N,čiđđâ,carbone
1462,Kohle::N,ill,carbone
1463,Kohle::N,ылл,carbone
1464,Glas::N,klaase,vetro
1465,Glas::N,glássa,vetro
1466,Glas::N,lássa,vetro
1467,Glas::N,laasâ,vetro
1468,Glas::N,steehl,vetro
1469,Glas::N,сте̄клэ,vetro
1470,Lehm::N,laejrie,argilla
1471,Lehm::N,lænnjgá,argilla
1472,Lehm::N,láirá,argilla
1473,Lehm::N,njaajâ,argilla
1474,Lehm::N,saavv,argilla
1475,Lehm::N,чуййв,argilla
