,Concept_ID,hr,se
3501,Krankheit::N,bolest,skïemtjelasse
3502,Krankheit::N,bolest,skihpudahka
3503,Krankheit::N,bolest,dávdda
3504,Krankheit::N,bolest,vihke
3505,Krankheit::N,bolest,dávda
3506,Krankheit::N,bolest,tavdâ
3507,Krankheit::N,bolest,puá'cuvuotâ
3508,Krankheit::N,bolest,kõpp
3509,Krankheit::N,bolest,puõccmoš
3510,Krankheit::N,bolest,кэ̄бп
3511,Schmerz::N,bol,haerhpie
3512,Schmerz::N,bol,bávtjas
3513,Schmerz::N,bol,bávčča
3514,Schmerz::N,bol,tuške
3515,Schmerz::N,bol,poovčâs
3516,Schmerz::N,bol,tå´sǩǩ
3517,Schmerz::N,bol,кэ̄бп
3518,Wunde::N,rana,saejrie
3519,Wunde::N,rana,hávve
3520,Wunde::N,rana,hávvi
3521,Wunde::N,rana,hävvi
3522,Wunde::N,rana,hää´vv
3523,Wunde::N,rana,ра̄ӊӊҍ
3524,Fieber::N,groznica,vaejlie
3525,Fieber::N,groznica,fiebar
3526,Fieber::N,groznica,báhkkadávda
3527,Fieber::N,groznica,žaar
3528,Fieber::N,groznica,жоарр
3529,Arznei::N,lijek,daalhkesh
3530,Arznei::N,lijek,dálkas
3531,Arznei::N,lijek,dálkkas
3532,Arznei::N,lijek,taalhâs
3533,Arznei::N,lijek,lekittâs
3534,Arznei::N,lijek,taalkâs
3535,Arznei::N,lijek,лоаддв
3536,Brücke::N,most,pruvvie
3537,Brücke::N,most,råvve
3538,Brücke::N,most,šaldi
3539,Brücke::N,most,šalde
3540,Brücke::N,most,mostt
3541,Brücke::N,most,мо̄сст
3542,Brücke::N,ćuprija,pruvvie
3543,Brücke::N,ćuprija,råvve
3544,Brücke::N,ćuprija,šaldi
3545,Brücke::N,ćuprija,šalde
3546,Brücke::N,ćuprija,mostt
3547,Brücke::N,ćuprija,мо̄сст
3548,Brunnen::N,bunar,prutnie
3549,Brunnen::N,bunar,ruddne
3550,Brunnen::N,bunar,gáivo
3551,Brunnen::N,bunar,káivu
3552,Brunnen::N,bunar,käivv
3553,Brunnen::N,bunar,ка̄ййв
3554,Brunnen::N,zdenac,prutnie
3555,Brunnen::N,zdenac,ruddne
3556,Brunnen::N,zdenac,gáivo
3557,Brunnen::N,zdenac,káivu
3558,Brunnen::N,zdenac,käivv
3559,Brunnen::N,zdenac,ка̄ййв
3560,Weide::N,paša,gåatome
3561,Weide::N,paša,guohtom
3562,Weide::N,paša,guohtun
3563,Weide::N,paša,kuátu
3564,Weide::N,paša,luátu
3565,Weide::N,paša,та̄нтар
3566,Weide::N,pašnjak,gåatome
3567,Weide::N,pašnjak,guohtom
3568,Weide::N,pašnjak,guohtun
3569,Weide::N,pašnjak,kuátu
3570,Weide::N,pašnjak,luátu
3571,Weide::N,pašnjak,та̄нтар
3572,Pfad::N,staza,baalka
3573,Pfad::N,staza,bálges
3574,Pfad::N,staza,bálggis
3575,Pfad::N,staza,päälgis
3576,Pfad::N,staza,pää´ljes
3577,Pfad::N,staza,поалкас
3578,Weg::N,put,geajnoe
3579,Weg::N,put,gæjnno
3580,Weg::N,put,væddja
3581,Weg::N,put,geaidnu
3582,Weg::N,put,luod'dâ
3583,Weg::N,put,čuâǥǥas
3584,Weg::N,put,чуэкас
3585,Straße::N,drum,geajnoe
3586,Straße::N,drum,joene
3587,Straße::N,drum,gahttun
3588,Straße::N,drum,geaidnu
3589,Straße::N,drum,maađij
3590,Straße::N,drum,uu´lec
3591,Straße::N,drum,чуэкас
3592,Straße::N,cesta,geajnoe
3593,Straße::N,cesta,joene
3594,Straße::N,cesta,gahttun
3595,Straße::N,cesta,geaidnu
3596,Straße::N,cesta,maađij
3597,Straße::N,cesta,uu´lec
3598,Straße::N,cesta,чуэкас
3599,Dorf::N,selo,sïjte
3600,Dorf::N,selo,bájkke
3601,Dorf::N,selo,gilli
3602,Dorf::N,selo,sijdâ
3603,Dorf::N,selo,sijdd
3604,Dorf::N,selo,сыййт
3605,Stadt::N,grad,staare
3606,Stadt::N,grad,sjeltie
3607,Stadt::N,grad,stáda
3608,Stadt::N,grad,gávpot
3609,Stadt::N,grad,kaavpug
3610,Stadt::N,grad,lâ´nn
3611,Stadt::N,grad,gåårad
3612,Stadt::N,grad,ланнҍ
3613,Stadt::N,varoš,staare
3614,Stadt::N,varoš,sjeltie
3615,Stadt::N,varoš,stáda
3616,Stadt::N,varoš,gávpot
3617,Stadt::N,varoš,kaavpug
3618,Stadt::N,varoš,lâ´nn
3619,Stadt::N,varoš,gåårad
3620,Stadt::N,varoš,ланнҍ
3621,Brief::N,list,prievie
3622,Brief::N,list,girjje
3623,Brief::N,list,reive
3624,Brief::N,list,kirje
3625,Brief::N,list,ǩe´rjj
3626,Brief::N,list,кыррьй
3627,Brief::N,pismo,prievie
3628,Brief::N,pismo,girjje
3629,Brief::N,pismo,reive
3630,Brief::N,pismo,kirje
3631,Brief::N,pismo,ǩe´rjj
3632,Brief::N,pismo,кыррьй
3633,Buch::N,knjiga,gærja
3634,Buch::N,knjiga,girjje
3635,Buch::N,knjiga,girji
3636,Buch::N,knjiga,kirje
3637,Buch::N,knjiga,ǩe´rjj
3638,Buch::N,knjiga,кыррьй
3639,Buchstabe::N,slovo,baakoe
3640,Buchstabe::N,slovo,bokstávva
3641,Buchstabe::N,slovo,bustávva
3642,Buchstabe::N,slovo,puustav
3643,Buchstabe::N,slovo,bukva
3644,Buchstabe::N,slovo,буква
3645,Zeitung::N,novine,plaerie
3646,Zeitung::N,novine,avijssa
3647,Zeitung::N,novine,bláđđi
3648,Zeitung::N,novine,aavis
3649,Zeitung::N,novine,listt
3650,Zeitung::N,novine,ga´zaat
3651,Zeitung::N,novine,газет
3652,Leben::N,život,hïegke
3653,Leben::N,život,hægga
3654,Leben::N,život,iellem
3655,Leben::N,život,viessom
3656,Leben::N,život,eallin
3657,Leben::N,život,eellim
3658,Leben::N,život,jie´llem
3659,Leben::N,život,я̄лл
3660,Tod::N,smrt,jaame
3661,Tod::N,smrt,jábmem
3662,Tod::N,smrt,jápmin
3663,Tod::N,smrt,jäämmim
3664,Tod::N,smrt,så´rmm
3665,Tod::N,smrt,jää´mmem
3666,Tod::N,smrt,соаррьм
3667,Grab::N,raka,gaelmie
3668,Grab::N,raka,ráhpo
3669,Grab::N,raka,hávdde
3670,Grab::N,raka,hávdi
3671,Grab::N,raka,hävdi
3672,Grab::N,raka,äu´dd
3673,Grab::N,raka,ка̄лльм
3674,Kirche::N,crkva,gærhkoe
3675,Kirche::N,crkva,girkko
3676,Kirche::N,crkva,girku
3677,Kirche::N,crkva,kirkko
3678,Kirche::N,crkva,ceerkav
3679,Kirche::N,crkva,цэ̄ркав
3680,Sünde::N,grijeh,sådtoe
3681,Sünde::N,grijeh,suddo
3682,Sünde::N,grijeh,suddu
3683,Sünde::N,grijeh,suddo
3684,Sünde::N,grijeh,reä´ǩ'ǩ
3685,Gott::N,bog,jupmele
3686,Gott::N,bog,jubmel
3687,Gott::N,bog,ipmil
3688,Gott::N,bog,immeel
3689,Gott::N,bog,e´mmel
3690,Gott::N,bog,иммель
3691,Arbeiter::N,radnik,barkije
3692,Arbeiter::N,radnik,barggoulmusj
3693,Arbeiter::N,radnik,bargi
3694,Arbeiter::N,radnik,pargee
3695,Arbeiter::N,radnik,reâugglaž
3696,Arbeiter::N,radnik,лыххкэй
3697,Chef::N,šef,åvtehke
3698,Chef::N,šef,oajvve
3699,Chef::N,šef,hoavda
3700,Chef::N,šef,hovdâ
3701,Chef::N,šef,uái'vi
3702,Chef::N,šef,ä´ttem
3703,Chef::N,šef,vuei´vvooumaž
3704,Chef::N,šef,выгкэй
3705,Chef::N,šef,вӯййкьей
3706,Chef::N,šef,вуэййв
3707,Meister::N,majstor,ööhpehtæjja
3708,Meister::N,majstor,åhpadiddje
3709,Meister::N,majstor,čeahppi
3710,Meister::N,majstor,meašttir
3711,Meister::N,majstor,miäš'tár
3712,Meister::N,majstor,määstär
3713,Meister::N,majstor,че̄ххьп
3714,Arzt::N,liječnik,dåaktere
3715,Arzt::N,liječnik,dåktår
3716,Arzt::N,liječnik,dálkudiddje
3717,Arzt::N,liječnik,doavttir
3718,Arzt::N,liječnik,tuáh'tár
3719,Arzt::N,liječnik,dåhttar
3720,Arzt::N,liječnik,лыххцэй
3721,Lehrer::N,učitelj,lohkehtæjja
3722,Lehrer::N,učitelj,skåvlik
3723,Lehrer::N,učitelj,åjpadiddje
3724,Lehrer::N,učitelj,oahpaheaddji
3725,Lehrer::N,učitelj,máttááttijjee
3726,Lehrer::N,učitelj,u´čtee´l
3727,Lehrer::N,učitelj,mätt'teei
3728,Lehrer::N,učitelj,уххцэй
3729,Geld::N,novac,vierhtie
3730,Geld::N,novac,ruhta
3731,Geld::N,novac,biednik
3732,Geld::N,novac,ruhta
3733,Geld::N,novac,ruttâ
3734,Geld::N,novac,teä´ǧ'ǧ
3735,Geld::N,novac,те̄ӈӈьк
3736,Geschäft::N,posao,åesie
3737,Geschäft::N,posao,oases
3738,Geschäft::N,posao,gávpi
3739,Geschäft::N,posao,kävppi
3740,Geschäft::N,posao,haandâl
3741,Geschäft::N,posao,kaupp
3742,Geschäft::N,posao,ро̄бэт
3743,Geschäft::N,trgovina,åesie
3744,Geschäft::N,trgovina,oases
3745,Geschäft::N,trgovina,gávpi
3746,Geschäft::N,trgovina,kävppi
3747,Geschäft::N,trgovina,haandâl
3748,Geschäft::N,trgovina,kaupp
3749,Geschäft::N,trgovina,ро̄бэт
3750,Laden::N,dućan,bovre
3751,Laden::N,dućan,oases
3752,Laden::N,dućan,rámbuvdda
3753,Laden::N,dućan,gávpi
3754,Laden::N,dućan,puvdâ
3755,Laden::N,dućan,kävppi
3756,Laden::N,dućan,kaupp
3757,Laden::N,dućan,ла̄ффьк
3758,Preis::N,cijena,åasa
3759,Preis::N,cijena,hadde
3760,Preis::N,cijena,haddi
3761,Preis::N,cijena,hadde
3762,Preis::N,cijena,hâ´dd
3763,Preis::N,cijena,а̄ррв
3764,Ware::N,roba,vaaroe
3765,Ware::N,roba,várro
3766,Ware::N,roba,gálvvo
3767,Ware::N,roba,gálvu
3768,Ware::N,roba,kálvu
3769,Ware::N,roba,täävvir
3770,Ware::N,roba,kälvv
3771,Ware::N,roba,tä´vver
3772,Ware::N,roba,та̄вяр
3773,Nutzen::N,korist,aevhkie
3774,Nutzen::N,korist,ávkke
3775,Nutzen::N,korist,ávki
3776,Nutzen::N,korist,ävkki
3777,Nutzen::N,korist,äu´ǩǩ
3778,Nutzen::N,korist,то̄ӆӆк 
3779,Reichtum::N,bogatstvo,ræjhkoesvoete
3780,Reichtum::N,bogatstvo,boanndudahka
3781,Reichtum::N,bogatstvo,rikkisvuohta
3782,Reichtum::N,bogatstvo,riggodat
3783,Reichtum::N,bogatstvo,riggodâh
3784,Reichtum::N,bogatstvo,ree´ǧǧesvuõtt
3785,Reichtum::N,bogatstvo,ва̄птэквӯдт
3786,Welt::N,svijet,veartene
3787,Welt::N,svijet,værált
3788,Welt::N,svijet,ilmme
3789,Welt::N,svijet,máilbmi
3790,Welt::N,svijet,maailm
3791,Welt::N,svijet,maai´lm
3792,Welt::N,svijet,jânnamkå´dd
3793,Welt::N,svijet,э̄ллманнт
3794,Land::N,zemlja,laante
3795,Land::N,zemlja,eatneme
3796,Land::N,zemlja,lánnda
3797,Land::N,zemlja,eanan
3798,Land::N,zemlja,eennâm
3799,Land::N,zemlja,mädd
3800,Land::N,zemlja,jânnam
3801,Land::N,zemlja,ланнҍ
3802,Land::N,zemlja,е̄ммьне
3803,Staat::N,država,staate
3804,Staat::N,država,stáhtta
3805,Staat::N,država,rijkka
3806,Staat::N,država,stáhta
3807,Staat::N,država,staatâ
3808,Staat::N,država,riikk
3809,Staat::N,država,ланнҍ
3810,Staat::N,država,государствэ
3811,König::N,kralj,gånka
3812,König::N,kralj,gånågis
3813,König::N,kralj,gonagas
3814,König::N,kralj,kunâgâs
3815,König::N,kralj,caarr
3816,König::N,kralj,koonǥõs
3817,König::N,kralj,цоарр
3818,Macht::N,moć,faamoe
3819,Macht::N,moć,fábmo
3820,Macht::N,moć,fábmogisvuohta
3821,Macht::N,moć,fápmu
3822,Macht::N,moć,väldi
3823,Macht::N,moć,vä´ldd
3824,Macht::N,moć,воаллт
3825,Macht::N,vlast,faamoe
3826,Macht::N,vlast,fábmo
3827,Macht::N,vlast,fábmogisvuohta
3828,Macht::N,vlast,fápmu
3829,Macht::N,vlast,väldi
3830,Macht::N,vlast,vä´ldd
3831,Macht::N,vlast,воаллт
3832,Grenze::N,granica,raajoe
3833,Grenze::N,granica,rádjá
3834,Grenze::N,granica,mierre
3835,Grenze::N,granica,rádji
3836,Grenze::N,granica,rääji
3837,Grenze::N,granica,raajj
3838,Grenze::N,granica,ре̄ввьн
3839,Krieg::N,rat,dåara
3840,Krieg::N,rat,soahte
3841,Krieg::N,rat,soahti
3842,Krieg::N,rat,suáti
3843,Krieg::N,rat,väi´nn
3844,Krieg::N,rat,туарр
3845,Feind::N,neprijatelj,gertele
3846,Feind::N,neprijatelj,vasjulasj
3847,Feind::N,neprijatelj,vašálaš
3848,Feind::N,neprijatelj,vajalâš
3849,Feind::N,neprijatelj,vâjjeeja
3850,Feind::N,neprijatelj,вэресь
3851,Gewalt::N,sila,vahágahttem
3852,Gewalt::N,sila,veahkaváldi
3853,Gewalt::N,sila,vie'hâväldi
3854,Gewalt::N,sila,pâ´elviõkk
3855,Gewalt::N,sila,вӣгк
3856,Gewalt::N,nasilje,vahágahttem
3857,Gewalt::N,nasilje,veahkaváldi
3858,Gewalt::N,nasilje,vie'hâväldi
3859,Gewalt::N,nasilje,pâ´elviõkk
3860,Gewalt::N,nasilje,вӣгк
3861,Kampf::N,boj,gæmhpome
3862,Kampf::N,boj,doarro
3863,Kampf::N,boj,oajbbom
3864,Kampf::N,boj,rahtjamus
3865,Kampf::N,boj,doarru
3866,Kampf::N,boj,vuostelasvuohta
3867,Kampf::N,boj,tuáṛi
3868,Kampf::N,boj,tuärrmõš
3869,Kampf::N,boj,вуаййпмушш
3870,Kampf::N,borba,gæmhpome
3871,Kampf::N,borba,doarro
3872,Kampf::N,borba,oajbbom
3873,Kampf::N,borba,rahtjamus
3874,Kampf::N,borba,doarru
3875,Kampf::N,borba,vuostelasvuohta
3876,Kampf::N,borba,tuáṛi
3877,Kampf::N,borba,tuärrmõš
3878,Kampf::N,borba,вуаййпмушш
3879,Bogen[Waffe]::N,luk,joeksi
3880,Bogen[Waffe]::N,luk,juoksa
3881,Bogen[Waffe]::N,luk,dávgi
3882,Bogen[Waffe]::N,luk,tävgi
3883,Bogen[Waffe]::N,luk,johss
3884,Bogen[Waffe]::N,luk,ю̄ккс
3885,Pfeil::N,strijela,njoele
3886,Pfeil::N,strijela,sådde
3887,Pfeil::N,strijela,njuolla
3888,Pfeil::N,strijela,njuolla
3889,Pfeil::N,strijela,njuoḷâ
3890,Pfeil::N,strijela,njuõll
3891,Pfeil::N,strijela,ню̄лл
3892,Gewehr::N,puška,röövre
3893,Gewehr::N,puška,birsso
3894,Gewehr::N,puška,bissu
3895,Gewehr::N,puška,pisso
3896,Gewehr::N,puška,pess
3897,Gewehr::N,puška,пысс
3898,Fehler::N,pogreška,fiejlie
3899,Fehler::N,pogreška,vihke
3900,Fehler::N,pogreška,boastovuohta
3901,Fehler::N,pogreška,vihki
3902,Fehler::N,pogreška,vearri
3903,Fehler::N,pogreška,vahe
3904,Fehler::N,pogreška,feilâ
3905,Fehler::N,pogreška,vie´rr
3906,Fehler::N,pogreška,се̄гкь
3907,Fehler::N,pogreška,ся̄гкнэхк
3908,Fehler::N,griješka,fiejlie
3909,Fehler::N,griješka,vihke
3910,Fehler::N,griješka,boastovuohta
3911,Fehler::N,griješka,vihki
3912,Fehler::N,griješka,vearri
3913,Fehler::N,griješka,vahe
3914,Fehler::N,griješka,feilâ
3915,Fehler::N,griješka,vie´rr
3916,Fehler::N,griješka,се̄гкь
3917,Fehler::N,griješka,ся̄гкнэхк
3918,Lüge::N,laž,slogne
3919,Lüge::N,laž,slaarve
3920,Lüge::N,laž,gieles
3921,Lüge::N,laž,gielis
3922,Lüge::N,laž,kie'les
3923,Lüge::N,laž,ǩee´lesvuõtt
3924,Lüge::N,laž,ке̄лсэллмушш
3925,Schaden::N,šteta,skaara
3926,Schaden::N,šteta,vahák
3927,Schaden::N,šteta,skádá
3928,Schaden::N,šteta,vahát
3929,Schaden::N,šteta,vaahâg
3930,Schaden::N,šteta,påå´mh
3931,Schaden::N,šteta,ря̄хкхэмушш
3932,Unglück::N,nesreća,goerpe
3933,Unglück::N,nesreća,vuorbedisvuohta
3934,Unglück::N,nesreća,sårmme
3935,Unglück::N,nesreća,lihkohisvuohta
3936,Unglück::N,nesreća,uá'sittemesvuotâ
3937,Unglück::N,nesreća,pärtti
3938,Unglück::N,nesreća,påå´mh
3939,Unglück::N,nesreća,пӣдтҍ
3940,Schuld::N,krivnja,skåltoe
3941,Schuld::N,krivnja,suddo
3942,Schuld::N,krivnja,áššálašvuohta
3943,Schuld::N,krivnja,sivalašvuohta
3944,Schuld::N,krivnja,váddu
3945,Schuld::N,krivnja,vie´rr
3946,Schuld::N,krivnja,ве̄ррь
3947,Alter::N,dob,aaltere
3948,Alter::N,dob,áldar
3949,Alter::N,dob,ahki
3950,Alter::N,dob,ahe
3951,Alter::N,dob,ââ´ǩǩ
3952,Alter::N,dob,ыгь
3953,Schluss::N,kraj,nåhkeme
3954,Schluss::N,kraj,giehtje
3955,Schluss::N,kraj,loahppa
3956,Schluss::N,kraj,loppâ
3957,Schluss::N,kraj,lopp
3958,Schluss::N,kraj,ке̄джь
3959,Schluss::N,konac,nåhkeme
3960,Schluss::N,konac,giehtje
3961,Schluss::N,konac,loahppa
3962,Schluss::N,konac,loppâ
3963,Schluss::N,konac,lopp
3964,Schluss::N,konac,ке̄джь
3965,Zeit::N,doba,aejkie
3966,Zeit::N,doba,baaletje
3967,Zeit::N,doba,ájgge
3968,Zeit::N,doba,áigi
3969,Zeit::N,doba,äigi
3970,Zeit::N,doba,âi´ǧǧ
3971,Zeit::N,doba,а̄ййк
3972,Zeit::N,doba,па̄лль
3973,Zeit::N,vrijeme,aejkie
3974,Zeit::N,vrijeme,baaletje
3975,Zeit::N,vrijeme,ájgge
3976,Zeit::N,vrijeme,áigi
3977,Zeit::N,vrijeme,äigi
3978,Zeit::N,vrijeme,âi´ǧǧ
3979,Zeit::N,vrijeme,а̄ййк
3980,Zeit::N,vrijeme,па̄лль
3981,Tag::N,dan,biejjie
3982,Tag::N,dan,biejvve
3983,Tag::N,dan,beaivi
3984,Tag::N,dan,peivi
3985,Tag::N,dan,pei´vv
3986,Tag::N,dan,пе̄ййв
3987,Morgen::N,jutro,aerede
3988,Morgen::N,jutro,idet
3989,Morgen::N,jutro,iđit
3990,Morgen::N,jutro,iiđeed
3991,Morgen::N,jutro,tue´lääž
3992,Morgen::N,jutro,ee´đääldõž
3993,Morgen::N,jutro,ӣнцкэнч
3994,Mittag::N,podne,gaskebiejjie
3995,Mittag::N,podne,gasskabiejvve
3996,Mittag::N,podne,gaskebeaivi
3997,Mittag::N,podne,koskâpeivi
3998,Mittag::N,podne,kõskkpei´vv
3999,Mittag::N,podne,пе̄ййвкэ̄сск
4000,Abend::N,veče,iehkede
4001,Abend::N,veče,iehket
4002,Abend::N,veče,eahket
4003,Abend::N,veče,eeḥid
4004,Abend::N,veče,jeä´ǩ'ǩääž
4005,Abend::N,veče,е̄кесь
4006,Abend::N,veče,е̄кьнэнч
4007,Abend::N,večer,iehkede
4008,Abend::N,večer,iehket
4009,Abend::N,večer,eahket
4010,Abend::N,večer,eeḥid
4011,Abend::N,večer,jeä´ǩ'ǩääž
4012,Abend::N,večer,е̄кесь
4013,Abend::N,večer,е̄кьнэнч
4014,Nacht::N,noć,jïjje
4015,Nacht::N,noć,idja
4016,Nacht::N,noć,idja
4017,Nacht::N,noć,ijjâ
4018,Nacht::N,noć,inn
4019,Nacht::N,noć,ыйй
4020,Woche::N,sedmica,våhkoe
4021,Woche::N,sedmica,vahkko
4022,Woche::N,sedmica,vahkku
4023,Woche::N,sedmica,okko
4024,Woche::N,sedmica,niä´t'tel
4025,Woche::N,sedmica,не̄дтӭль
4026,Monat::N,mjesec,maanoe
4027,Monat::N,mjesec,mánno
4028,Monat::N,mjesec,mánnu
4029,Monat::N,mjesec,mánotbadji
4030,Monat::N,mjesec,mánuppaje
4031,Monat::N,mjesec,mään
4032,Monat::N,mjesec,määnpââ´jj
4033,Monat::N,mjesec,ма̄нн
4034,Jahr::N,godina,jaepie
4035,Jahr::N,godina,jahke
4036,Jahr::N,godina,jahki
4037,Jahr::N,godina,ihe
4038,Jahr::N,godina,ee´ǩǩ
4039,Jahr::N,godina,ыгкь
4040,Frühling::N,proljeće,gïjre
4041,Frühling::N,proljeće,gidá
4042,Frühling::N,proljeće,giđđa
4043,Frühling::N,proljeće,kiđđâ
4044,Frühling::N,proljeće,ǩiđđ
4045,Frühling::N,proljeće,кыдт
4046,Sommer::N,ljeto,giesie
4047,Sommer::N,ljeto,giesse
4048,Sommer::N,ljeto,geassi
4049,Sommer::N,ljeto,keesi
4050,Sommer::N,ljeto,ǩiä´ss
4051,Sommer::N,ljeto,ке̄ссь
4052,Herbst::N,jesen,tjaktje
4053,Herbst::N,jesen,tjaktja
4054,Herbst::N,jesen,čakča
4055,Herbst::N,jesen,čohčâ
4056,Herbst::N,jesen,čõhčč
4057,Herbst::N,jesen,че̄ххч
4058,Winter::N,zima,daelvie
4059,Winter::N,zima,dálvve
4060,Winter::N,zima,dálvi
4061,Winter::N,zima,tälvi
4062,Winter::N,zima,tä´lvv
4063,Winter::N,zima,та̄лльв
4064,Januar::N,januar,tsïengele
4065,Januar::N,januar,garretsïengele
4066,Januar::N,januar,ådåjakmánno
4067,Januar::N,januar,ođđajagimánnu
4068,Januar::N,januar,uđđâivemáánu
4069,Januar::N,januar,vuõs'smään
4070,Januar::N,januar,ođđee´jjmään
4071,Januar::N,januar,январь
4072,Januar::N,januar,январьма̄нн
4073,Januar::N,siječanj,tsïengele
4074,Januar::N,siječanj,garretsïengele
4075,Januar::N,siječanj,ådåjakmánno
4076,Januar::N,siječanj,ođđajagimánnu
4077,Januar::N,siječanj,uđđâivemáánu
4078,Januar::N,siječanj,vuõs'smään
4079,Januar::N,siječanj,ođđee´jjmään
4080,Januar::N,siječanj,январь
4081,Januar::N,siječanj,январьма̄нн
4082,Februar::N,veljača,goevte
4083,Februar::N,veljača,guovvamánno
4084,Februar::N,veljača,guovvamánnu
4085,Februar::N,veljača,helmimááṇu
4086,Februar::N,veljača,tä´lvvmään
4087,Februar::N,veljača,февраль
4088,Februar::N,veljača,февральма̄нн
4089,Februar::N,februar,goevte
4090,Februar::N,februar,guovvamánno
4091,Februar::N,februar,guovvamánnu
4092,Februar::N,februar,helmimááṇu
4093,Februar::N,februar,tä´lvvmään
4094,Februar::N,februar,февраль
4095,Februar::N,februar,февральма̄нн
4096,März::N,mart,njoktje
4097,März::N,mart,snjuktjamánno
4098,März::N,mart,njukčamánnu
4099,März::N,mart,maalismááñu
4100,März::N,mart,njuhčâmááṇu
4101,März::N,mart,lä´znpei´vvmään
4102,März::N,mart,pâ´zzlâšttammään
4103,März::N,mart,ма̄рт
4104,März::N,mart,ма̄ртма̄нн
4105,März::N,ožujak,njoktje
4106,März::N,ožujak,snjuktjamánno
4107,März::N,ožujak,njukčamánnu
4108,März::N,ožujak,maalismááñu
4109,März::N,ožujak,njuhčâmááṇu
4110,März::N,ožujak,lä´znpei´vvmään
4111,März::N,ožujak,pâ´zzlâšttammään
4112,März::N,ožujak,ма̄рт
4113,März::N,ožujak,ма̄ртма̄нн
4114,April::N,april,voerhtje
4115,April::N,april,vuoratjismánno
4116,April::N,april,cuoŋománnu
4117,April::N,april,huhtimááṇu
4118,April::N,april,njuhččmään
4119,April::N,april,апрель
4120,April::N,april,апрельма̄нн
4121,April::N,travanj,voerhtje
4122,April::N,travanj,vuoratjismánno
4123,April::N,travanj,cuoŋománnu
4124,April::N,travanj,huhtimááṇu
4125,April::N,travanj,njuhččmään
4126,April::N,travanj,апрель
4127,April::N,travanj,апрельма̄нн
4128,Mai::N,maj,maajje
4129,Mai::N,maj,maavnese
4130,Mai::N,maj,moarmesmánno
4131,Mai::N,maj,miessemánnu
4132,Mai::N,maj,toukomááṇu
4133,Mai::N,maj,vye'simááṇu
4134,Mai::N,maj,ǩiđđmään
4135,Mai::N,maj,vue´ssmään
4136,Mai::N,maj,ма̄й
4137,Mai::N,svibanj,maajje
4138,Mai::N,svibanj,maavnese
4139,Mai::N,svibanj,moarmesmánno
4140,Mai::N,svibanj,miessemánnu
4141,Mai::N,svibanj,toukomááṇu
4142,Mai::N,svibanj,vye'simááṇu
4143,Mai::N,svibanj,ǩiđđmään
4144,Mai::N,svibanj,vue´ssmään
4145,Mai::N,svibanj,ма̄й
4146,Juni::N,juni,ruffie
4147,Juni::N,juni,biehtsemánno
4148,Juni::N,juni,geassemánnu
4149,Juni::N,juni,kesimááṇu
4150,Juni::N,juni,ǩiä´ssmään
4151,Juni::N,juni,июнь
4152,Juni::N,juni,июньма̄нн
4153,Juni::N,lipanj,ruffie
4154,Juni::N,lipanj,biehtsemánno
4155,Juni::N,lipanj,geassemánnu
4156,Juni::N,lipanj,kesimááṇu
4157,Juni::N,lipanj,ǩiä´ssmään
4158,Juni::N,lipanj,июнь
4159,Juni::N,lipanj,июньма̄нн
4160,Juli::N,juli,snjaltje
4161,Juli::N,juli,snjilltjamánno
4162,Juli::N,juli,suoidnemánnu
4163,Juli::N,juli,syei'nimááṇu
4164,Juli::N,juli,suei´nnmään
4165,Juli::N,juli,июль
4166,Juli::N,juli,июльма̄нн
4167,Juli::N,srpanj,snjaltje
4168,Juli::N,srpanj,snjilltjamánno
4169,Juli::N,srpanj,suoidnemánnu
4170,Juli::N,srpanj,syei'nimááṇu
4171,Juli::N,srpanj,suei´nnmään
4172,Juli::N,srpanj,июль
4173,Juli::N,srpanj,июльма̄нн
4174,August::N,august,mïetske
4175,August::N,august,bårggemánno
4176,August::N,august,borgemánnu
4177,August::N,august,elomáaṇu
4178,August::N,august,på´rǧǧmään
4179,August::N,august,а̄вгуст
4180,August::N,august,а̄вгустма̄нн
4181,August::N,kolovoz,mïetske
4182,August::N,kolovoz,bårggemánno
4183,August::N,kolovoz,borgemánnu
4184,August::N,kolovoz,elomáaṇu
4185,August::N,kolovoz,på´rǧǧmään
4186,August::N,kolovoz,а̄вгуст
4187,August::N,kolovoz,а̄вгустма̄нн
4188,September::N,rujan,gaekere
4189,September::N,rujan,skïerede
4190,September::N,rujan,ragátmánno
4191,September::N,rujan,čakčamánnu
4192,September::N,rujan,čohčâmááṇu
4193,September::N,rujan,čõhččmään
4194,September::N,rujan,сентябрь
4195,September::N,rujan,сентябрьма̄нн
4196,September::N,septembar,gaekere
4197,September::N,septembar,skïerede
4198,September::N,septembar,ragátmánno
4199,September::N,septembar,čakčamánnu
4200,September::N,septembar,čohčâmááṇu
4201,September::N,septembar,čõhččmään
4202,September::N,septembar,сентябрь
4203,September::N,septembar,сентябрьма̄нн
4204,Oktober::N,oktobar,golke
4205,Oktober::N,oktobar,rïhkede
4206,Oktober::N,oktobar,gålgådismánno
4207,Oktober::N,oktobar,golggotmánnu
4208,Oktober::N,oktobar,logamááṇu
4209,Oktober::N,oktobar,roovvâdmááṇu
4210,Oktober::N,oktobar,kålggmään
4211,Oktober::N,oktobar,rõõǥǥâdmään
4212,Oktober::N,oktobar,октябрь
4213,Oktober::N,oktobar,октябрьма̄нн
4214,Oktober::N,listopad,golke
4215,Oktober::N,listopad,rïhkede
