,Concept_ID,sk,lv
2952,zählen::V,počítať,skaitīt
2953,rechnen::V,rátať,лыддьыны
2954,rechnen::V,rátať,rēķināt
2955,rechnen::V,počítať,лыддьыны
2956,rechnen::V,počítať,rēķināt
2957,lesen::V,čítať,лыддьыны
2958,lesen::V,čítať,lasīt
2959,malen::V,maľovať,серпасавны
2960,malen::V,maľovať,gleznot
2961,zeichnen::V,kresliť,серпасавны
2962,zeichnen::V,kresliť,zīmēt
2963,schreiben::V,písať,гижны
2964,schreiben::V,písať,rakstīt
2965,besitzen::V,mať,лоны
2966,besitzen::V,mať,piederēt
2967,besitzen::V,vlastniť,лоны
2968,besitzen::V,vlastniť,piederēt
2969,kaufen::V,kúpiť,ньӧбны
2970,kaufen::V,kúpiť,pirkt
2971,verkaufen::V,predať,вузавны
2972,verkaufen::V,predať,pārdot
2973,bezahlen::V,zaplatiť,мынтыны
2974,bezahlen::V,zaplatiť,мынтысьны
2975,bezahlen::V,zaplatiť,apmaksāt
2976,zahlen::V,platiť,мынтыны
2977,zahlen::V,platiť,maksāt
2978,beherrschen::V,ovládať,ас улын кутны
2979,beherrschen::V,ovládať,valdīt
2980,ertragen::V,znášať,пыкны
2981,ertragen::V,znášať,лэптыны
2982,ertragen::V,znášať,panest
2983,ertragen::V,znášať,paciest
2984,ertragen::V,vydržať,пыкны
2985,ertragen::V,vydržať,лэптыны
2986,ertragen::V,vydržať,panest
2987,ertragen::V,vydržať,paciest
