,Concept_ID,se,sk
3155,Stiefel::N,sa´ppi,čižma
3156,Stiefel::N,са̄ххпе,čižma
3157,Ring::N,rïngke,prsteň
3158,Ring::N,suormas,prsteň
3159,Ring::N,suorpmas,prsteň
3160,Ring::N,suormâs,prsteň
3161,Ring::N,suõrmâs,prsteň
3162,Ring::N,сӯрмас,prsteň
3163,Band::N,baante,stuha
3164,Band::N,bádde,stuha
3165,Band::N,báddi,stuha
3166,Band::N,päddi,stuha
3167,Band::N,liântt,stuha
3168,Band::N,källre´ppiǩ,stuha
3169,Band::N,ля̄ӊӊт,stuha
3170,Kamm::N,gaampe,hrebeň
3171,Kamm::N,rájdam,hrebeň
3172,Kamm::N,tjåhkom,hrebeň
3173,Kamm::N,čohkun,hrebeň
3174,Kamm::N,čohhoom,hrebeň
3175,Kamm::N,čååǥǥam,hrebeň
3176,Kamm::N,чоагкь,hrebeň
3177,Spiegel::N,guelmiedahke,zrkadlo
3178,Spiegel::N,spiedjil,zrkadlo
3179,Spiegel::N,speajal,zrkadlo
3180,Spiegel::N,speeijal,zrkadlo
3181,Spiegel::N,suei´mkar,zrkadlo
3182,Spiegel::N,кыффкэмка̄ррь,zrkadlo
3183,Spiegel::N,зе̄ркал,zrkadlo
3184,Riemen::N,györtenje,remeň
3185,Riemen::N,rájppe,remeň
3186,Riemen::N,garttsa,remeň
3187,Riemen::N,lávži,remeň
3188,Riemen::N,läbži,remeň
3189,Riemen::N,läbǯǯ,remeň
3190,Riemen::N,ре̄ммь,remeň
3191,Schnur::N,gurrie,šnúra
3192,Schnur::N,gáras,šnúra
3193,Schnur::N,garca,šnúra
3194,Schnur::N,orrâ,šnúra
3195,Schnur::N,nue´rr,šnúra
3196,Schnur::N,нӯррь,šnúra
3197,Leine::N,baante,vodidlo
3198,Leine::N,gájnno,vodidlo
3199,Leine::N,báddi,vodidlo
3200,Leine::N,oarra,vodidlo
3201,Leine::N,läbži,vodidlo
3202,Leine::N,läbǯǯ,vodidlo
3203,Leine::N,ла̄ммч,vodidlo
3204,Decke::N,gaptjese,deka
3205,Decke::N,gaptjese,prikrývka
3206,Decke::N,rádno,deka
3207,Decke::N,rádno,prikrývka
3208,Decke::N,gåbtjås,deka
3209,Decke::N,gåbtjås,prikrývka
3210,Decke::N,tæhppin,deka
3211,Decke::N,tæhppin,prikrývka
3212,Decke::N,govččas,deka
3213,Decke::N,govččas,prikrývka
3214,Decke::N,loovdâ,deka
3215,Decke::N,loovdâ,prikrývka
3216,Decke::N,räänn,deka
3217,Decke::N,räänn,prikrývka
3218,Decke::N,ра̄нн,deka
3219,Decke::N,ра̄нн,prikrývka
3220,Kissen::N,nalhke,poduška
3221,Kissen::N,guoddá,poduška
3222,Kissen::N,oajvevuolle,poduška
3223,Kissen::N,guoddá,poduška
3224,Kissen::N,bolsttar,poduška
3225,Kissen::N,polster,poduška
3226,Kissen::N,pee´ren,poduška
3227,Kissen::N,pooddâšǩ,poduška
3228,Kissen::N,по̄дэшк,poduška
3229,Tuch::N,tyjje,šatka
3230,Tuch::N,tyddja,šatka
3231,Tuch::N,gådo,šatka
3232,Tuch::N,liidni,šatka
3233,Tuch::N,läđđee,šatka
3234,Tuch::N,re´ppiǩ,šatka
3235,Tuch::N,ree´ppiǩ,šatka
3236,Tuch::N,ребпехь,šatka
3237,Handtuch::N,njaamelijnie,uterák
3238,Handtuch::N,sigárdahka,uterák
3239,Handtuch::N,sihkaldat,uterák
3240,Handtuch::N,siholdâs,uterák
3241,Handtuch::N,seekkldõs,uterák
3242,Handtuch::N,u´tree´lniǩ,uterák
3243,Handtuch::N,отеральнэхьк,uterák
3244,Kraft::N,faamoe,moc
3245,Kraft::N,fábmo,moc
3246,Kraft::N,fápmu,moc
3247,Kraft::N,fááṃu,moc
3248,Kraft::N,viõkk,moc
3249,Kraft::N,вӣгк,moc
3250,Stärke::N,vieksiesvoete,sila
3251,Stärke::N,gievrrudahka,sila
3252,Stärke::N,gievrrodus,sila
3253,Stärke::N,veahka,sila
3254,Stärke::N,vuoibmi,sila
3255,Stärke::N,viek'sâvuotâ,sila
3256,Stärke::N,viõkk,sila
3257,Stärke::N,са̄м,sila
3258,Stärke::N,вӣгк,sila
3259,Gesundheit::N,healsoe,zdravie
3260,Gesundheit::N,starne,zdravie
3261,Gesundheit::N,hælsso,zdravie
3262,Gesundheit::N,varresvuohta,zdravie
3263,Gesundheit::N,dearvvasvuohta,zdravie
3264,Gesundheit::N,tie'rvâsvuotâ,zdravie
3265,Gesundheit::N,tiõrvâsvuõtt,zdravie
3266,Gesundheit::N,тӣрвасвӯдт,zdravie
3267,Krankheit::N,skïemtjelasse,nemoc
3268,Krankheit::N,skïemtjelasse,choroba
3269,Krankheit::N,skihpudahka,nemoc
3270,Krankheit::N,skihpudahka,choroba
3271,Krankheit::N,dávdda,nemoc
3272,Krankheit::N,dávdda,choroba
3273,Krankheit::N,vihke,nemoc
3274,Krankheit::N,vihke,choroba
3275,Krankheit::N,dávda,nemoc
3276,Krankheit::N,dávda,choroba
3277,Krankheit::N,tavdâ,nemoc
3278,Krankheit::N,tavdâ,choroba
3279,Krankheit::N,puá'cuvuotâ,nemoc
3280,Krankheit::N,puá'cuvuotâ,choroba
3281,Krankheit::N,kõpp,nemoc
3282,Krankheit::N,kõpp,choroba
3283,Krankheit::N,puõccmoš,nemoc
3284,Krankheit::N,puõccmoš,choroba
3285,Krankheit::N,кэ̄бп,nemoc
3286,Krankheit::N,кэ̄бп,choroba
3287,Schmerz::N,haerhpie,bolesť
3288,Schmerz::N,bávtjas,bolesť
3289,Schmerz::N,bávčča,bolesť
3290,Schmerz::N,tuške,bolesť
3291,Schmerz::N,poovčâs,bolesť
3292,Schmerz::N,tå´sǩǩ,bolesť
3293,Schmerz::N,кэ̄бп,bolesť
3294,Wunde::N,saejrie,rana
3295,Wunde::N,hávve,rana
3296,Wunde::N,hávvi,rana
3297,Wunde::N,hävvi,rana
3298,Wunde::N,hää´vv,rana
3299,Wunde::N,ра̄ӊӊҍ,rana
3300,Fieber::N,vaejlie,horúčka
3301,Fieber::N,fiebar,horúčka
3302,Fieber::N,báhkkadávda,horúčka
3303,Fieber::N,žaar,horúčka
3304,Fieber::N,жоарр,horúčka
3305,Arznei::N,daalhkesh,liek
3306,Arznei::N,dálkas,liek
3307,Arznei::N,dálkkas,liek
3308,Arznei::N,taalhâs,liek
3309,Arznei::N,lekittâs,liek
3310,Arznei::N,taalkâs,liek
3311,Arznei::N,лоаддв,liek
3312,Brücke::N,pruvvie,most
3313,Brücke::N,råvve,most
3314,Brücke::N,šaldi,most
3315,Brücke::N,šalde,most
3316,Brücke::N,mostt,most
3317,Brücke::N,мо̄сст,most
3318,Brunnen::N,prutnie,studňa
3319,Brunnen::N,ruddne,studňa
3320,Brunnen::N,gáivo,studňa
3321,Brunnen::N,káivu,studňa
3322,Brunnen::N,käivv,studňa
3323,Brunnen::N,ка̄ййв,studňa
3324,Weide::N,gåatome,pastva
3325,Weide::N,guohtom,pastva
3326,Weide::N,guohtun,pastva
3327,Weide::N,kuátu,pastva
3328,Weide::N,luátu,pastva
3329,Weide::N,та̄нтар,pastva
3330,Pfad::N,baalka,chodník
3331,Pfad::N,bálges,chodník
3332,Pfad::N,bálggis,chodník
3333,Pfad::N,päälgis,chodník
3334,Pfad::N,pää´ljes,chodník
3335,Pfad::N,поалкас,chodník
3336,Weg::N,geajnoe,cesta
3337,Weg::N,gæjnno,cesta
3338,Weg::N,væddja,cesta
3339,Weg::N,geaidnu,cesta
3340,Weg::N,luod'dâ,cesta
3341,Weg::N,čuâǥǥas,cesta
3342,Weg::N,чуэкас,cesta
3343,Straße::N,geajnoe,hradská
3344,Straße::N,joene,hradská
3345,Straße::N,gahttun,hradská
3346,Straße::N,geaidnu,hradská
3347,Straße::N,maađij,hradská
3348,Straße::N,uu´lec,hradská
3349,Straße::N,чуэкас,hradská
3350,Dorf::N,sïjte,dedina
3351,Dorf::N,bájkke,dedina
3352,Dorf::N,gilli,dedina
3353,Dorf::N,sijdâ,dedina
3354,Dorf::N,sijdd,dedina
3355,Dorf::N,сыййт,dedina
3356,Stadt::N,staare,mesto
3357,Stadt::N,sjeltie,mesto
3358,Stadt::N,stáda,mesto
3359,Stadt::N,gávpot,mesto
3360,Stadt::N,kaavpug,mesto
3361,Stadt::N,lâ´nn,mesto
3362,Stadt::N,gåårad,mesto
3363,Stadt::N,ланнҍ,mesto
3364,Brief::N,prievie,list
3365,Brief::N,girjje,list
3366,Brief::N,reive,list
3367,Brief::N,kirje,list
3368,Brief::N,ǩe´rjj,list
3369,Brief::N,кыррьй,list
3370,Buch::N,gærja,kniha
3371,Buch::N,girjje,kniha
3372,Buch::N,girji,kniha
3373,Buch::N,kirje,kniha
3374,Buch::N,ǩe´rjj,kniha
3375,Buch::N,кыррьй,kniha
3376,Buchstabe::N,baakoe,litera
3377,Buchstabe::N,baakoe,písmeno
3378,Buchstabe::N,bokstávva,litera
3379,Buchstabe::N,bokstávva,písmeno
3380,Buchstabe::N,bustávva,litera
3381,Buchstabe::N,bustávva,písmeno
3382,Buchstabe::N,puustav,litera
3383,Buchstabe::N,puustav,písmeno
3384,Buchstabe::N,bukva,litera
3385,Buchstabe::N,bukva,písmeno
3386,Buchstabe::N,буква,litera
3387,Buchstabe::N,буква,písmeno
3388,Zeitung::N,plaerie,noviny
3389,Zeitung::N,avijssa,noviny
3390,Zeitung::N,bláđđi,noviny
3391,Zeitung::N,aavis,noviny
3392,Zeitung::N,listt,noviny
3393,Zeitung::N,ga´zaat,noviny
3394,Zeitung::N,газет,noviny
3395,Leben::N,hïegke,život
3396,Leben::N,hægga,život
3397,Leben::N,iellem,život
3398,Leben::N,viessom,život
3399,Leben::N,eallin,život
3400,Leben::N,eellim,život
3401,Leben::N,jie´llem,život
3402,Leben::N,я̄лл,život
3403,Tod::N,jaame,smrť
3404,Tod::N,jábmem,smrť
3405,Tod::N,jápmin,smrť
3406,Tod::N,jäämmim,smrť
3407,Tod::N,så´rmm,smrť
3408,Tod::N,jää´mmem,smrť
3409,Tod::N,соаррьм,smrť
3410,Grab::N,gaelmie,hrob
3411,Grab::N,ráhpo,hrob
3412,Grab::N,hávdde,hrob
3413,Grab::N,hávdi,hrob
3414,Grab::N,hävdi,hrob
3415,Grab::N,äu´dd,hrob
3416,Grab::N,ка̄лльм,hrob
3417,Kirche::N,gærhkoe,kostol
3418,Kirche::N,girkko,kostol
3419,Kirche::N,girku,kostol
3420,Kirche::N,kirkko,kostol
3421,Kirche::N,ceerkav,kostol
3422,Kirche::N,цэ̄ркав,kostol
3423,Sünde::N,sådtoe,hriech
3424,Sünde::N,suddo,hriech
3425,Sünde::N,suddu,hriech
3426,Sünde::N,suddo,hriech
3427,Sünde::N,reä´ǩ'ǩ,hriech
3428,Gott::N,jupmele,boh
3429,Gott::N,jubmel,boh
3430,Gott::N,ipmil,boh
3431,Gott::N,immeel,boh
3432,Gott::N,e´mmel,boh
3433,Gott::N,иммель,boh
3434,Arbeiter::N,barkije,robotník
3435,Arbeiter::N,barkije,pracnovík
3436,Arbeiter::N,barggoulmusj,robotník
3437,Arbeiter::N,barggoulmusj,pracnovík
3438,Arbeiter::N,bargi,robotník
3439,Arbeiter::N,bargi,pracnovík
3440,Arbeiter::N,pargee,robotník
3441,Arbeiter::N,pargee,pracnovík
3442,Arbeiter::N,reâugglaž,robotník
3443,Arbeiter::N,reâugglaž,pracnovík
3444,Arbeiter::N,лыххкэй,robotník
3445,Arbeiter::N,лыххкэй,pracnovík
3446,Chef::N,åvtehke,šéf
3447,Chef::N,åvtehke,riaditeľ
3448,Chef::N,oajvve,šéf
3449,Chef::N,oajvve,riaditeľ
3450,Chef::N,hoavda,šéf
3451,Chef::N,hoavda,riaditeľ
3452,Chef::N,hovdâ,šéf
3453,Chef::N,hovdâ,riaditeľ
3454,Chef::N,uái'vi,šéf
3455,Chef::N,uái'vi,riaditeľ
3456,Chef::N,ä´ttem,šéf
3457,Chef::N,ä´ttem,riaditeľ
3458,Chef::N,vuei´vvooumaž,šéf
3459,Chef::N,vuei´vvooumaž,riaditeľ
3460,Chef::N,выгкэй,šéf
3461,Chef::N,выгкэй,riaditeľ
3462,Chef::N,вӯййкьей,šéf
3463,Chef::N,вӯййкьей,riaditeľ
3464,Chef::N,вуэййв,šéf
3465,Chef::N,вуэййв,riaditeľ
3466,Meister::N,ööhpehtæjja,majster
3467,Meister::N,åhpadiddje,majster
3468,Meister::N,čeahppi,majster
3469,Meister::N,meašttir,majster
3470,Meister::N,miäš'tár,majster
3471,Meister::N,määstär,majster
3472,Meister::N,че̄ххьп,majster
3473,Arzt::N,dåaktere,lekár
3474,Arzt::N,dåktår,lekár
3475,Arzt::N,dálkudiddje,lekár
3476,Arzt::N,doavttir,lekár
3477,Arzt::N,tuáh'tár,lekár
3478,Arzt::N,dåhttar,lekár
3479,Arzt::N,лыххцэй,lekár
3480,Lehrer::N,lohkehtæjja,učiteľ
3481,Lehrer::N,skåvlik,učiteľ
3482,Lehrer::N,åjpadiddje,učiteľ
3483,Lehrer::N,oahpaheaddji,učiteľ
3484,Lehrer::N,máttááttijjee,učiteľ
3485,Lehrer::N,u´čtee´l,učiteľ
3486,Lehrer::N,mätt'teei,učiteľ
3487,Lehrer::N,уххцэй,učiteľ
3488,Geld::N,vierhtie,peniaze
3489,Geld::N,ruhta,peniaze
3490,Geld::N,biednik,peniaze
3491,Geld::N,ruhta,peniaze
3492,Geld::N,ruttâ,peniaze
3493,Geld::N,teä´ǧ'ǧ,peniaze
3494,Geld::N,те̄ӈӈьк,peniaze
3495,Geschäft::N,åesie,obchod
3496,Geschäft::N,oases,obchod
3497,Geschäft::N,gávpi,obchod
3498,Geschäft::N,kävppi,obchod
3499,Geschäft::N,haandâl,obchod
3500,Geschäft::N,kaupp,obchod
3501,Geschäft::N,ро̄бэт,obchod
3502,Laden::N,bovre,obchod
3503,Laden::N,oases,obchod
3504,Laden::N,rámbuvdda,obchod
3505,Laden::N,gávpi,obchod
3506,Laden::N,puvdâ,obchod
3507,Laden::N,kävppi,obchod
3508,Laden::N,kaupp,obchod
3509,Laden::N,ла̄ффьк,obchod
3510,Preis::N,åasa,cena
3511,Preis::N,hadde,cena
3512,Preis::N,haddi,cena
3513,Preis::N,hadde,cena
3514,Preis::N,hâ´dd,cena
3515,Preis::N,а̄ррв,cena
3516,Ware::N,vaaroe,tovar
3517,Ware::N,várro,tovar
3518,Ware::N,gálvvo,tovar
3519,Ware::N,gálvu,tovar
3520,Ware::N,kálvu,tovar
3521,Ware::N,täävvir,tovar
3522,Ware::N,kälvv,tovar
3523,Ware::N,tä´vver,tovar
3524,Ware::N,та̄вяр,tovar
3525,Nutzen::N,aevhkie,osoh
3526,Nutzen::N,aevhkie,úžitok
3527,Nutzen::N,ávkke,osoh
3528,Nutzen::N,ávkke,úžitok
3529,Nutzen::N,ávki,osoh
3530,Nutzen::N,ávki,úžitok
3531,Nutzen::N,ävkki,osoh
3532,Nutzen::N,ävkki,úžitok
3533,Nutzen::N,äu´ǩǩ,osoh
3534,Nutzen::N,äu´ǩǩ,úžitok
3535,Nutzen::N,то̄ӆӆк ,osoh
3536,Nutzen::N,то̄ӆӆк ,úžitok
3537,Reichtum::N,ræjhkoesvoete,bohatstvo
3538,Reichtum::N,boanndudahka,bohatstvo
3539,Reichtum::N,rikkisvuohta,bohatstvo
3540,Reichtum::N,riggodat,bohatstvo
3541,Reichtum::N,riggodâh,bohatstvo
3542,Reichtum::N,ree´ǧǧesvuõtt,bohatstvo
3543,Reichtum::N,ва̄птэквӯдт,bohatstvo
3544,Welt::N,veartene,svet
3545,Welt::N,værált,svet
3546,Welt::N,ilmme,svet
3547,Welt::N,máilbmi,svet
3548,Welt::N,maailm,svet
3549,Welt::N,maai´lm,svet
3550,Welt::N,jânnamkå´dd,svet
3551,Welt::N,э̄ллманнт,svet
3552,Land::N,laante,územie
3553,Land::N,laante,krajina
3554,Land::N,eatneme,územie
3555,Land::N,eatneme,krajina
3556,Land::N,lánnda,územie
3557,Land::N,lánnda,krajina
3558,Land::N,eanan,územie
3559,Land::N,eanan,krajina
3560,Land::N,eennâm,územie
3561,Land::N,eennâm,krajina
3562,Land::N,mädd,územie
3563,Land::N,mädd,krajina
3564,Land::N,jânnam,územie
3565,Land::N,jânnam,krajina
3566,Land::N,ланнҍ,územie
3567,Land::N,ланнҍ,krajina
3568,Land::N,е̄ммьне,územie
3569,Land::N,е̄ммьне,krajina
3570,Staat::N,staate,štát
3571,Staat::N,stáhtta,štát
3572,Staat::N,rijkka,štát
3573,Staat::N,stáhta,štát
3574,Staat::N,staatâ,štát
3575,Staat::N,riikk,štát
3576,Staat::N,ланнҍ,štát
3577,Staat::N,государствэ,štát
3578,König::N,gånka,kráľ
3579,König::N,gånågis,kráľ
3580,König::N,gonagas,kráľ
3581,König::N,kunâgâs,kráľ
3582,König::N,caarr,kráľ
3583,König::N,koonǥõs,kráľ
3584,König::N,цоарр,kráľ
3585,Macht::N,faamoe,moc
3586,Macht::N,faamoe,mocnosť
3587,Macht::N,fábmo,moc
3588,Macht::N,fábmo,mocnosť
3589,Macht::N,fábmogisvuohta,moc
3590,Macht::N,fábmogisvuohta,mocnosť
3591,Macht::N,fápmu,moc
3592,Macht::N,fápmu,mocnosť
3593,Macht::N,väldi,moc
3594,Macht::N,väldi,mocnosť
3595,Macht::N,vä´ldd,moc
3596,Macht::N,vä´ldd,mocnosť
3597,Macht::N,воаллт,moc
3598,Macht::N,воаллт,mocnosť
3599,Grenze::N,raajoe,hranica
3600,Grenze::N,rádjá,hranica
3601,Grenze::N,mierre,hranica
3602,Grenze::N,rádji,hranica
3603,Grenze::N,rääji,hranica
3604,Grenze::N,raajj,hranica
3605,Grenze::N,ре̄ввьн,hranica
3606,Krieg::N,dåara,vojna
3607,Krieg::N,soahte,vojna
3608,Krieg::N,soahti,vojna
3609,Krieg::N,suáti,vojna
3610,Krieg::N,väi´nn,vojna
3611,Krieg::N,туарр,vojna
3612,Feind::N,gertele,nepriateľ
3613,Feind::N,vasjulasj,nepriateľ
3614,Feind::N,vašálaš,nepriateľ
3615,Feind::N,vajalâš,nepriateľ
3616,Feind::N,vâjjeeja,nepriateľ
3617,Feind::N,вэресь,nepriateľ
3618,Kampf::N,gæmhpome,boj
3619,Kampf::N,doarro,boj
3620,Kampf::N,oajbbom,boj
3621,Kampf::N,rahtjamus,boj
3622,Kampf::N,doarru,boj
3623,Kampf::N,vuostelasvuohta,boj
3624,Kampf::N,tuáṛi,boj
3625,Kampf::N,tuärrmõš,boj
3626,Kampf::N,вуаййпмушш,boj
3627,Bogen[Waffe]::N,joeksi,luk
3628,Bogen[Waffe]::N,juoksa,luk
3629,Bogen[Waffe]::N,dávgi,luk
3630,Bogen[Waffe]::N,tävgi,luk
3631,Bogen[Waffe]::N,johss,luk
3632,Bogen[Waffe]::N,ю̄ккс,luk
3633,Pfeil::N,njoele,šíp
3634,Pfeil::N,njoele,strela
3635,Pfeil::N,sådde,šíp
3636,Pfeil::N,sådde,strela
3637,Pfeil::N,njuolla,šíp
3638,Pfeil::N,njuolla,strela
3639,Pfeil::N,njuolla,šíp
3640,Pfeil::N,njuolla,strela
3641,Pfeil::N,njuoḷâ,šíp
3642,Pfeil::N,njuoḷâ,strela
3643,Pfeil::N,njuõll,šíp
3644,Pfeil::N,njuõll,strela
3645,Pfeil::N,ню̄лл,šíp
3646,Pfeil::N,ню̄лл,strela
3647,Gewehr::N,röövre,puška
3648,Gewehr::N,birsso,puška
3649,Gewehr::N,bissu,puška
3650,Gewehr::N,pisso,puška
3651,Gewehr::N,pess,puška
3652,Gewehr::N,пысс,puška
3653,Fehler::N,fiejlie,omyl
3654,Fehler::N,fiejlie,chyba
3655,Fehler::N,vihke,omyl
3656,Fehler::N,vihke,chyba
3657,Fehler::N,boastovuohta,omyl
3658,Fehler::N,boastovuohta,chyba
3659,Fehler::N,vihki,omyl
3660,Fehler::N,vihki,chyba
3661,Fehler::N,vearri,omyl
3662,Fehler::N,vearri,chyba
3663,Fehler::N,vahe,omyl
3664,Fehler::N,vahe,chyba
3665,Fehler::N,feilâ,omyl
3666,Fehler::N,feilâ,chyba
3667,Fehler::N,vie´rr,omyl
3668,Fehler::N,vie´rr,chyba
3669,Fehler::N,се̄гкь,omyl
3670,Fehler::N,се̄гкь,chyba
3671,Fehler::N,ся̄гкнэхк,omyl
3672,Fehler::N,ся̄гкнэхк,chyba
3673,Lüge::N,slogne,lož
3674,Lüge::N,slaarve,lož
3675,Lüge::N,gieles,lož
3676,Lüge::N,gielis,lož
3677,Lüge::N,kie'les,lož
3678,Lüge::N,ǩee´lesvuõtt,lož
3679,Lüge::N,ке̄лсэллмушш,lož
3680,Schaden::N,skaara,ujma
3681,Schaden::N,skaara,škoda
3682,Schaden::N,vahák,ujma
3683,Schaden::N,vahák,škoda
3684,Schaden::N,skádá,ujma
3685,Schaden::N,skádá,škoda
3686,Schaden::N,vahát,ujma
3687,Schaden::N,vahát,škoda
3688,Schaden::N,vaahâg,ujma
3689,Schaden::N,vaahâg,škoda
3690,Schaden::N,påå´mh,ujma
3691,Schaden::N,påå´mh,škoda
3692,Schaden::N,ря̄хкхэмушш,ujma
3693,Schaden::N,ря̄хкхэмушш,škoda
3694,Unglück::N,goerpe,nešťastie
3695,Unglück::N,vuorbedisvuohta,nešťastie
3696,Unglück::N,sårmme,nešťastie
3697,Unglück::N,lihkohisvuohta,nešťastie
3698,Unglück::N,uá'sittemesvuotâ,nešťastie
3699,Unglück::N,pärtti,nešťastie
3700,Unglück::N,påå´mh,nešťastie
3701,Unglück::N,пӣдтҍ,nešťastie
3702,Schuld::N,skåltoe,vina
3703,Schuld::N,skåltoe,previnenie
3704,Schuld::N,suddo,vina
3705,Schuld::N,suddo,previnenie
3706,Schuld::N,áššálašvuohta,vina
3707,Schuld::N,áššálašvuohta,previnenie
3708,Schuld::N,sivalašvuohta,vina
3709,Schuld::N,sivalašvuohta,previnenie
3710,Schuld::N,váddu,vina
3711,Schuld::N,váddu,previnenie
3712,Schuld::N,vie´rr,vina
3713,Schuld::N,vie´rr,previnenie
3714,Schuld::N,ве̄ррь,vina
3715,Schuld::N,ве̄ррь,previnenie
3716,Alter::N,aaltere,vek
3717,Alter::N,áldar,vek
3718,Alter::N,ahki,vek
3719,Alter::N,ahe,vek
3720,Alter::N,ââ´ǩǩ,vek
3721,Alter::N,ыгь,vek
3722,Schluss::N,nåhkeme,záver
3723,Schluss::N,nåhkeme,koniec
3724,Schluss::N,giehtje,záver
3725,Schluss::N,giehtje,koniec
3726,Schluss::N,loahppa,záver
3727,Schluss::N,loahppa,koniec
3728,Schluss::N,loppâ,záver
3729,Schluss::N,loppâ,koniec
3730,Schluss::N,lopp,záver
3731,Schluss::N,lopp,koniec
3732,Schluss::N,ке̄джь,záver
3733,Schluss::N,ке̄джь,koniec
3734,Zeit::N,aejkie,čas
3735,Zeit::N,baaletje,čas
3736,Zeit::N,ájgge,čas
3737,Zeit::N,áigi,čas
3738,Zeit::N,äigi,čas
3739,Zeit::N,âi´ǧǧ,čas
3740,Zeit::N,а̄ййк,čas
3741,Zeit::N,па̄лль,čas
3742,Tag::N,biejjie,deň
3743,Tag::N,biejvve,deň
3744,Tag::N,beaivi,deň
3745,Tag::N,peivi,deň
3746,Tag::N,pei´vv,deň
3747,Tag::N,пе̄ййв,deň
3748,Morgen::N,aerede,ráno
3749,Morgen::N,idet,ráno
3750,Morgen::N,iđit,ráno
3751,Morgen::N,iiđeed,ráno
3752,Morgen::N,tue´lääž,ráno
3753,Morgen::N,ee´đääldõž,ráno
3754,Morgen::N,ӣнцкэнч,ráno
3755,Mittag::N,gaskebiejjie,poludnie
3756,Mittag::N,gasskabiejvve,poludnie
3757,Mittag::N,gaskebeaivi,poludnie
3758,Mittag::N,koskâpeivi,poludnie
3759,Mittag::N,kõskkpei´vv,poludnie
3760,Mittag::N,пе̄ййвкэ̄сск,poludnie
3761,Abend::N,iehkede,večer
3762,Abend::N,iehket,večer
3763,Abend::N,eahket,večer
3764,Abend::N,eeḥid,večer
3765,Abend::N,jeä´ǩ'ǩääž,večer
3766,Abend::N,е̄кесь,večer
3767,Abend::N,е̄кьнэнч,večer
3768,Nacht::N,jïjje,noc
3769,Nacht::N,idja,noc
3770,Nacht::N,idja,noc
3771,Nacht::N,ijjâ,noc
3772,Nacht::N,inn,noc
3773,Nacht::N,ыйй,noc
3774,Woche::N,våhkoe,týždeň
3775,Woche::N,vahkko,týždeň
3776,Woche::N,vahkku,týždeň
3777,Woche::N,okko,týždeň
3778,Woche::N,niä´t'tel,týždeň
3779,Woche::N,не̄дтӭль,týždeň
3780,Monat::N,maanoe,mesiac
3781,Monat::N,mánno,mesiac
3782,Monat::N,mánnu,mesiac
3783,Monat::N,mánotbadji,mesiac
3784,Monat::N,mánuppaje,mesiac
3785,Monat::N,mään,mesiac
3786,Monat::N,määnpââ´jj,mesiac
3787,Monat::N,ма̄нн,mesiac
3788,Jahr::N,jaepie,rok
3789,Jahr::N,jahke,rok
3790,Jahr::N,jahki,rok
3791,Jahr::N,ihe,rok
3792,Jahr::N,ee´ǩǩ,rok
3793,Jahr::N,ыгкь,rok
3794,Frühling::N,gïjre,jar
3795,Frühling::N,gidá,jar
3796,Frühling::N,giđđa,jar
3797,Frühling::N,kiđđâ,jar
3798,Frühling::N,ǩiđđ,jar
3799,Frühling::N,кыдт,jar
3800,Sommer::N,giesie,leto
3801,Sommer::N,giesse,leto
3802,Sommer::N,geassi,leto
3803,Sommer::N,keesi,leto
3804,Sommer::N,ǩiä´ss,leto
3805,Sommer::N,ке̄ссь,leto
3806,Herbst::N,tjaktje,jeseň
3807,Herbst::N,tjaktja,jeseň
3808,Herbst::N,čakča,jeseň
3809,Herbst::N,čohčâ,jeseň
3810,Herbst::N,čõhčč,jeseň
3811,Herbst::N,че̄ххч,jeseň
3812,Winter::N,daelvie,zima
3813,Winter::N,dálvve,zima
3814,Winter::N,dálvi,zima
3815,Winter::N,tälvi,zima
3816,Winter::N,tä´lvv,zima
3817,Winter::N,та̄лльв,zima
3818,Januar::N,tsïengele,január
3819,Januar::N,garretsïengele,január
3820,Januar::N,ådåjakmánno,január
3821,Januar::N,ođđajagimánnu,január
3822,Januar::N,uđđâivemáánu,január
3823,Januar::N,vuõs'smään,január
3824,Januar::N,ođđee´jjmään,január
3825,Januar::N,январь,január
3826,Januar::N,январьма̄нн,január
3827,Februar::N,goevte,február
3828,Februar::N,guovvamánno,február
3829,Februar::N,guovvamánnu,február
3830,Februar::N,helmimááṇu,február
3831,Februar::N,tä´lvvmään,február
3832,Februar::N,февраль,február
3833,Februar::N,февральма̄нн,február
3834,März::N,njoktje,marec
3835,März::N,snjuktjamánno,marec
3836,März::N,njukčamánnu,marec
3837,März::N,maalismááñu,marec
3838,März::N,njuhčâmááṇu,marec
3839,März::N,lä´znpei´vvmään,marec
3840,März::N,pâ´zzlâšttammään,marec
3841,März::N,ма̄рт,marec
3842,März::N,ма̄ртма̄нн,marec
3843,April::N,voerhtje,apríl
3844,April::N,vuoratjismánno,apríl
3845,April::N,cuoŋománnu,apríl
3846,April::N,huhtimááṇu,apríl
3847,April::N,njuhččmään,apríl
3848,April::N,апрель,apríl
3849,April::N,апрельма̄нн,apríl
3850,Mai::N,maajje,máj
3851,Mai::N,maavnese,máj
3852,Mai::N,moarmesmánno,máj
3853,Mai::N,miessemánnu,máj
3854,Mai::N,toukomááṇu,máj
3855,Mai::N,vye'simááṇu,máj
3856,Mai::N,ǩiđđmään,máj
3857,Mai::N,vue´ssmään,máj
3858,Mai::N,ма̄й,máj
3859,Juni::N,ruffie,jún
3860,Juni::N,biehtsemánno,jún
