,Concept_ID,lv,hr
3010,anziehen::V,uzvilkt,obući
3011,sich anziehen::V,пасьтасьны,obući se
3012,sich anziehen::V,apģērbties,obući se
3013,kämmen::V,сынавны,češljati
3014,kämmen::V,sukāt,češljati
3015,schmücken::V,мичмӧдны,uresiti
3016,schmücken::V,мичмӧдны,nakititi
3017,schmücken::V,rotāt,uresiti
3018,schmücken::V,rotāt,nakititi
3019,schmücken::V,greznot,uresiti
3020,schmücken::V,greznot,nakititi
3021,sagen::V,шуны,reći
3022,sagen::V,шуны,kazati
3023,sagen::V,висьтавны,reći
3024,sagen::V,висьтавны,kazati
3025,sagen::V,teikt,reći
3026,sagen::V,teikt,kazati
3027,sprechen::V,сёрнитны,govoriti
3028,sprechen::V,runāt,govoriti
3029,reden::V,сёрнитны,govoriti
3030,reden::V,сёрнитны,besjediti
3031,reden::V,norunāt,govoriti
3032,reden::V,norunāt,besjediti
3033,sich unterhalten::V,сёрнитны,razgovarati se
3034,sich unterhalten::V,варовитны,razgovarati se
3035,sich unterhalten::V,sarunāties,razgovarati se
3036,fragen::V,юавны,pitati
3037,fragen::V,jautāt,pitati
3038,bitten::V,корны,moliti
3039,bitten::V,lūgt,moliti
3040,bitten::V,prasīt,moliti
3041,erzählen::V,висьтавны,ispričati
3042,erzählen::V,висьтавны,pripovjediti
3043,erzählen::V,stāstīt,ispričati
3044,erzählen::V,stāstīt,pripovjediti
3045,mitteilen::V,юӧртны,saopćiti
3046,mitteilen::V,висьтавны,saopćiti
3047,mitteilen::V,pavēstīt,saopćiti
3048,nennen::V,шуны,nazvati
3049,nennen::V,ним сетны,nazvati
3050,nennen::V,saukt,nazvati
3051,rufen::V,корны,zvati
3052,rufen::V,корны,dozvati
3053,rufen::V,saukt,zvati
3054,rufen::V,saukt,dozvati
3055,prahlen::V,ошйысьны,hvalisati se
3056,prahlen::V,lielīties,hvalisati se
3057,übersetzen::V,вуджӧдны,prevesti
3058,übersetzen::V,tulkot,prevesti
3059,übersetzen::V,pārtulkot,prevesti
3060,denken::V,мӧвпавны,misliti
3061,denken::V,domāt,misliti
3062,glauben::V,эскыны,vjerovati
3063,glauben::V,ticēt,vjerovati
3064,bemerken::V,казявны,zapaziti
3065,bemerken::V,казявны,primijetiti
3066,bemerken::V,ievērot,zapaziti
3067,bemerken::V,ievērot,primijetiti
3068,bemerken::V,ieraudzīt,zapaziti
3069,bemerken::V,ieraudzīt,primijetiti
3070,erkennen::V,тӧдмавны,prepoznati
3071,erkennen::V,pazīt,prepoznati
3072,erkennen::V,atpazīt,prepoznati
3073,begreifen::V,вежӧртны,pojmiti
3074,begreifen::V,вежӧртны,shvatiti
3075,begreifen::V,гӧгӧрвоны,pojmiti
3076,begreifen::V,гӧгӧрвоны,shvatiti
3077,begreifen::V,jēgt,pojmiti
3078,begreifen::V,jēgt,shvatiti
3079,begreifen::V,apjēgt,pojmiti
3080,begreifen::V,apjēgt,shvatiti
3081,verstehen::V,вежӧртны,razabrati
3082,verstehen::V,гӧгӧрвоны,razabrati
3083,verstehen::V,saprast,razabrati
3084,lernen::V,вeлöдчыны,učiti se
3085,lernen::V,mācīties,učiti se
3086,wissen::V,тӧдны,znati
3087,wissen::V,zināt,znati
3088,sich erinnern an::V,казьтывны,sjetiti se
3089,sich erinnern an::V,дум вылӧ уськӧдны,sjetiti se
3090,sich erinnern an::V,atminēties,sjetiti se
3091,vergessen::V,вунӧдны,zaboraviti
3092,vergessen::V,mirst,zaboraviti
3093,vergessen::V,aizmirst,zaboraviti
3094,messen::V,муртавны,mjeriti
3095,messen::V,mērīt,mjeriti
3096,zählen::V,лыддьыны,brojiti
3097,zählen::V,skaitīt,brojiti
3098,rechnen::V,лыддьыны,računati
3099,rechnen::V,rēķināt,računati
3100,lesen::V,лыддьыны,čitati
3101,lesen::V,lasīt,čitati
3102,malen::V,серпасавны,slikati
3103,malen::V,gleznot,slikati
3104,zeichnen::V,серпасавны,crtati
3105,zeichnen::V,zīmēt,crtati
3106,schreiben::V,гижны,pisati
3107,schreiben::V,rakstīt,pisati
3108,besitzen::V,лоны,imati
3109,besitzen::V,лоны,posjedovati
3110,besitzen::V,piederēt,imati
3111,besitzen::V,piederēt,posjedovati
3112,kaufen::V,ньӧбны,kupiti
3113,kaufen::V,pirkt,kupiti
3114,verkaufen::V,вузавны,prodati
3115,verkaufen::V,вузавны,raspačati
3116,verkaufen::V,pārdot,prodati
3117,verkaufen::V,pārdot,raspačati
3118,bezahlen::V,мынтыны,platiti
3119,bezahlen::V,мынтысьны,platiti
3120,bezahlen::V,apmaksāt,platiti
3121,zahlen::V,мынтыны,plaćati
3122,zahlen::V,maksāt,plaćati
3123,beherrschen::V,ас улын кутны,vladati
3124,beherrschen::V,ас улын кутны,gospodariti
3125,beherrschen::V,valdīt,vladati
3126,beherrschen::V,valdīt,gospodariti
3127,ertragen::V,пыкны,trpjeti
3128,ertragen::V,пыкны,podnijeti
3129,ertragen::V,лэптыны,trpjeti
3130,ertragen::V,лэптыны,podnijeti
3131,ertragen::V,panest,trpjeti
3132,ertragen::V,panest,podnijeti
3133,ertragen::V,paciest,trpjeti
3134,ertragen::V,paciest,podnijeti
