,Concept_ID,se,fr
3261,Kissen::N,guoddá,oreiller
3262,Kissen::N,bolsttar,oreiller
3263,Kissen::N,polster,oreiller
3264,Kissen::N,pee´ren,oreiller
3265,Kissen::N,pooddâšǩ,oreiller
3266,Kissen::N,по̄дэшк,oreiller
3267,Tuch::N,tyjje,drap
3268,Tuch::N,tyjje,fichu
3269,Tuch::N,tyddja,drap
3270,Tuch::N,tyddja,fichu
3271,Tuch::N,gådo,drap
3272,Tuch::N,gådo,fichu
3273,Tuch::N,liidni,drap
3274,Tuch::N,liidni,fichu
3275,Tuch::N,läđđee,drap
3276,Tuch::N,läđđee,fichu
3277,Tuch::N,re´ppiǩ,drap
3278,Tuch::N,re´ppiǩ,fichu
3279,Tuch::N,ree´ppiǩ,drap
3280,Tuch::N,ree´ppiǩ,fichu
3281,Tuch::N,ребпехь,drap
3282,Tuch::N,ребпехь,fichu
3283,Handtuch::N,njaamelijnie,serviette
3284,Handtuch::N,njaamelijnie,essuie-mains
3285,Handtuch::N,sigárdahka,serviette
3286,Handtuch::N,sigárdahka,essuie-mains
3287,Handtuch::N,sihkaldat,serviette
3288,Handtuch::N,sihkaldat,essuie-mains
3289,Handtuch::N,siholdâs,serviette
3290,Handtuch::N,siholdâs,essuie-mains
3291,Handtuch::N,seekkldõs,serviette
3292,Handtuch::N,seekkldõs,essuie-mains
3293,Handtuch::N,u´tree´lniǩ,serviette
3294,Handtuch::N,u´tree´lniǩ,essuie-mains
3295,Handtuch::N,отеральнэхьк,serviette
3296,Handtuch::N,отеральнэхьк,essuie-mains
3297,Kraft::N,faamoe,force
3298,Kraft::N,fábmo,force
3299,Kraft::N,fápmu,force
3300,Kraft::N,fááṃu,force
3301,Kraft::N,viõkk,force
3302,Kraft::N,вӣгк,force
3303,Stärke::N,vieksiesvoete,vigueur
3304,Stärke::N,gievrrudahka,vigueur
3305,Stärke::N,gievrrodus,vigueur
3306,Stärke::N,veahka,vigueur
3307,Stärke::N,vuoibmi,vigueur
3308,Stärke::N,viek'sâvuotâ,vigueur
3309,Stärke::N,viõkk,vigueur
3310,Stärke::N,са̄м,vigueur
3311,Stärke::N,вӣгк,vigueur
3312,Gesundheit::N,healsoe,santé
3313,Gesundheit::N,starne,santé
3314,Gesundheit::N,hælsso,santé
3315,Gesundheit::N,varresvuohta,santé
3316,Gesundheit::N,dearvvasvuohta,santé
3317,Gesundheit::N,tie'rvâsvuotâ,santé
3318,Gesundheit::N,tiõrvâsvuõtt,santé
3319,Gesundheit::N,тӣрвасвӯдт,santé
3320,Krankheit::N,skïemtjelasse,maladie
3321,Krankheit::N,skihpudahka,maladie
3322,Krankheit::N,dávdda,maladie
3323,Krankheit::N,vihke,maladie
3324,Krankheit::N,dávda,maladie
3325,Krankheit::N,tavdâ,maladie
3326,Krankheit::N,puá'cuvuotâ,maladie
3327,Krankheit::N,kõpp,maladie
3328,Krankheit::N,puõccmoš,maladie
3329,Krankheit::N,кэ̄бп,maladie
3330,Schmerz::N,haerhpie,douleur
3331,Schmerz::N,bávtjas,douleur
3332,Schmerz::N,bávčča,douleur
3333,Schmerz::N,tuške,douleur
3334,Schmerz::N,poovčâs,douleur
3335,Schmerz::N,tå´sǩǩ,douleur
3336,Schmerz::N,кэ̄бп,douleur
3337,Wunde::N,saejrie,plaie
3338,Wunde::N,saejrie,blessure
3339,Wunde::N,hávve,plaie
3340,Wunde::N,hávve,blessure
3341,Wunde::N,hávvi,plaie
3342,Wunde::N,hávvi,blessure
3343,Wunde::N,hävvi,plaie
3344,Wunde::N,hävvi,blessure
3345,Wunde::N,hää´vv,plaie
3346,Wunde::N,hää´vv,blessure
3347,Wunde::N,ра̄ӊӊҍ,plaie
3348,Wunde::N,ра̄ӊӊҍ,blessure
3349,Fieber::N,vaejlie,fièvre
3350,Fieber::N,fiebar,fièvre
3351,Fieber::N,báhkkadávda,fièvre
3352,Fieber::N,žaar,fièvre
3353,Fieber::N,жоарр,fièvre
3354,Arznei::N,daalhkesh,remède
3355,Arznei::N,daalhkesh,médecine
3356,Arznei::N,dálkas,remède
3357,Arznei::N,dálkas,médecine
3358,Arznei::N,dálkkas,remède
3359,Arznei::N,dálkkas,médecine
3360,Arznei::N,taalhâs,remède
3361,Arznei::N,taalhâs,médecine
3362,Arznei::N,lekittâs,remède
3363,Arznei::N,lekittâs,médecine
3364,Arznei::N,taalkâs,remède
3365,Arznei::N,taalkâs,médecine
3366,Arznei::N,лоаддв,remède
3367,Arznei::N,лоаддв,médecine
3368,Brücke::N,pruvvie,pont
3369,Brücke::N,råvve,pont
3370,Brücke::N,šaldi,pont
3371,Brücke::N,šalde,pont
3372,Brücke::N,mostt,pont
3373,Brücke::N,мо̄сст,pont
3374,Brunnen::N,prutnie,puits
3375,Brunnen::N,ruddne,puits
3376,Brunnen::N,gáivo,puits
3377,Brunnen::N,káivu,puits
3378,Brunnen::N,käivv,puits
3379,Brunnen::N,ка̄ййв,puits
3380,Weide::N,gåatome,pâturage
3381,Weide::N,guohtom,pâturage
3382,Weide::N,guohtun,pâturage
3383,Weide::N,kuátu,pâturage
3384,Weide::N,luátu,pâturage
3385,Weide::N,та̄нтар,pâturage
3386,Pfad::N,baalka,sentier
3387,Pfad::N,bálges,sentier
3388,Pfad::N,bálggis,sentier
3389,Pfad::N,päälgis,sentier
3390,Pfad::N,pää´ljes,sentier
3391,Pfad::N,поалкас,sentier
3392,Weg::N,geajnoe,voie
3393,Weg::N,geajnoe,chemin
3394,Weg::N,gæjnno,voie
3395,Weg::N,gæjnno,chemin
3396,Weg::N,væddja,voie
3397,Weg::N,væddja,chemin
3398,Weg::N,geaidnu,voie
3399,Weg::N,geaidnu,chemin
3400,Weg::N,luod'dâ,voie
3401,Weg::N,luod'dâ,chemin
3402,Weg::N,čuâǥǥas,voie
3403,Weg::N,čuâǥǥas,chemin
3404,Weg::N,чуэкас,voie
3405,Weg::N,чуэкас,chemin
3406,Straße::N,geajnoe,route
3407,Straße::N,joene,route
3408,Straße::N,gahttun,route
3409,Straße::N,geaidnu,route
3410,Straße::N,maađij,route
3411,Straße::N,uu´lec,route
3412,Straße::N,чуэкас,route
3413,Dorf::N,sïjte,village
3414,Dorf::N,bájkke,village
3415,Dorf::N,gilli,village
3416,Dorf::N,sijdâ,village
3417,Dorf::N,sijdd,village
3418,Dorf::N,сыййт,village
3419,Stadt::N,staare,cité
3420,Stadt::N,staare,ville
3421,Stadt::N,sjeltie,cité
3422,Stadt::N,sjeltie,ville
3423,Stadt::N,stáda,cité
3424,Stadt::N,stáda,ville
3425,Stadt::N,gávpot,cité
3426,Stadt::N,gávpot,ville
3427,Stadt::N,kaavpug,cité
3428,Stadt::N,kaavpug,ville
3429,Stadt::N,lâ´nn,cité
3430,Stadt::N,lâ´nn,ville
3431,Stadt::N,gåårad,cité
3432,Stadt::N,gåårad,ville
3433,Stadt::N,ланнҍ,cité
3434,Stadt::N,ланнҍ,ville
3435,Brief::N,prievie,lettre
3436,Brief::N,girjje,lettre
3437,Brief::N,reive,lettre
3438,Brief::N,kirje,lettre
3439,Brief::N,ǩe´rjj,lettre
3440,Brief::N,кыррьй,lettre
3441,Buch::N,gærja,livre
3442,Buch::N,girjje,livre
3443,Buch::N,girji,livre
3444,Buch::N,kirje,livre
3445,Buch::N,ǩe´rjj,livre
3446,Buch::N,кыррьй,livre
3447,Buchstabe::N,baakoe,lettre
3448,Buchstabe::N,baakoe,caractère
3449,Buchstabe::N,bokstávva,lettre
3450,Buchstabe::N,bokstávva,caractère
3451,Buchstabe::N,bustávva,lettre
3452,Buchstabe::N,bustávva,caractère
3453,Buchstabe::N,puustav,lettre
3454,Buchstabe::N,puustav,caractère
3455,Buchstabe::N,bukva,lettre
3456,Buchstabe::N,bukva,caractère
3457,Buchstabe::N,буква,lettre
3458,Buchstabe::N,буква,caractère
3459,Zeitung::N,plaerie,journal
3460,Zeitung::N,avijssa,journal
3461,Zeitung::N,bláđđi,journal
3462,Zeitung::N,aavis,journal
3463,Zeitung::N,listt,journal
3464,Zeitung::N,ga´zaat,journal
3465,Zeitung::N,газет,journal
3466,Leben::N,hïegke,vie
3467,Leben::N,hægga,vie
3468,Leben::N,iellem,vie
3469,Leben::N,viessom,vie
3470,Leben::N,eallin,vie
3471,Leben::N,eellim,vie
3472,Leben::N,jie´llem,vie
3473,Leben::N,я̄лл,vie
3474,Tod::N,jaame,mort
3475,Tod::N,jábmem,mort
3476,Tod::N,jápmin,mort
3477,Tod::N,jäämmim,mort
3478,Tod::N,så´rmm,mort
3479,Tod::N,jää´mmem,mort
3480,Tod::N,соаррьм,mort
3481,Grab::N,gaelmie,tombe
3482,Grab::N,ráhpo,tombe
3483,Grab::N,hávdde,tombe
3484,Grab::N,hávdi,tombe
3485,Grab::N,hävdi,tombe
3486,Grab::N,äu´dd,tombe
3487,Grab::N,ка̄лльм,tombe
3488,Kirche::N,gærhkoe,église
3489,Kirche::N,girkko,église
3490,Kirche::N,girku,église
3491,Kirche::N,kirkko,église
3492,Kirche::N,ceerkav,église
3493,Kirche::N,цэ̄ркав,église
3494,Sünde::N,sådtoe,péché
3495,Sünde::N,suddo,péché
3496,Sünde::N,suddu,péché
3497,Sünde::N,suddo,péché
3498,Sünde::N,reä´ǩ'ǩ,péché
3499,Gott::N,jupmele,dieu
3500,Gott::N,jubmel,dieu
3501,Gott::N,ipmil,dieu
3502,Gott::N,immeel,dieu
3503,Gott::N,e´mmel,dieu
3504,Gott::N,иммель,dieu
3505,Arbeiter::N,barkije,ouvrier
3506,Arbeiter::N,barkije,travailleur
3507,Arbeiter::N,barggoulmusj,ouvrier
3508,Arbeiter::N,barggoulmusj,travailleur
3509,Arbeiter::N,bargi,ouvrier
3510,Arbeiter::N,bargi,travailleur
3511,Arbeiter::N,pargee,ouvrier
3512,Arbeiter::N,pargee,travailleur
3513,Arbeiter::N,reâugglaž,ouvrier
3514,Arbeiter::N,reâugglaž,travailleur
3515,Arbeiter::N,лыххкэй,ouvrier
3516,Arbeiter::N,лыххкэй,travailleur
3517,Chef::N,åvtehke,chef
3518,Chef::N,åvtehke,patron
3519,Chef::N,oajvve,chef
3520,Chef::N,oajvve,patron
3521,Chef::N,hoavda,chef
3522,Chef::N,hoavda,patron
3523,Chef::N,hovdâ,chef
3524,Chef::N,hovdâ,patron
3525,Chef::N,uái'vi,chef
3526,Chef::N,uái'vi,patron
3527,Chef::N,ä´ttem,chef
3528,Chef::N,ä´ttem,patron
3529,Chef::N,vuei´vvooumaž,chef
3530,Chef::N,vuei´vvooumaž,patron
3531,Chef::N,выгкэй,chef
3532,Chef::N,выгкэй,patron
3533,Chef::N,вӯййкьей,chef
3534,Chef::N,вӯййкьей,patron
3535,Chef::N,вуэййв,chef
3536,Chef::N,вуэййв,patron
3537,Meister::N,ööhpehtæjja,maître
3538,Meister::N,åhpadiddje,maître
3539,Meister::N,čeahppi,maître
3540,Meister::N,meašttir,maître
3541,Meister::N,miäš'tár,maître
3542,Meister::N,määstär,maître
3543,Meister::N,че̄ххьп,maître
3544,Arzt::N,dåaktere,médecin
3545,Arzt::N,dåktår,médecin
3546,Arzt::N,dálkudiddje,médecin
3547,Arzt::N,doavttir,médecin
3548,Arzt::N,tuáh'tár,médecin
3549,Arzt::N,dåhttar,médecin
3550,Arzt::N,лыххцэй,médecin
3551,Lehrer::N,lohkehtæjja,professeur
3552,Lehrer::N,lohkehtæjja,instituteur
3553,Lehrer::N,skåvlik,professeur
3554,Lehrer::N,skåvlik,instituteur
3555,Lehrer::N,åjpadiddje,professeur
3556,Lehrer::N,åjpadiddje,instituteur
3557,Lehrer::N,oahpaheaddji,professeur
3558,Lehrer::N,oahpaheaddji,instituteur
3559,Lehrer::N,máttááttijjee,professeur
3560,Lehrer::N,máttááttijjee,instituteur
3561,Lehrer::N,u´čtee´l,professeur
3562,Lehrer::N,u´čtee´l,instituteur
3563,Lehrer::N,mätt'teei,professeur
3564,Lehrer::N,mätt'teei,instituteur
3565,Lehrer::N,уххцэй,professeur
3566,Lehrer::N,уххцэй,instituteur
3567,Geld::N,vierhtie,argent
3568,Geld::N,ruhta,argent
3569,Geld::N,biednik,argent
3570,Geld::N,ruhta,argent
3571,Geld::N,ruttâ,argent
3572,Geld::N,teä´ǧ'ǧ,argent
3573,Geld::N,те̄ӈӈьк,argent
3574,Geschäft::N,åesie,affaire
3575,Geschäft::N,åesie,commerce
3576,Geschäft::N,oases,affaire
3577,Geschäft::N,oases,commerce
3578,Geschäft::N,gávpi,affaire
3579,Geschäft::N,gávpi,commerce
3580,Geschäft::N,kävppi,affaire
3581,Geschäft::N,kävppi,commerce
3582,Geschäft::N,haandâl,affaire
3583,Geschäft::N,haandâl,commerce
3584,Geschäft::N,kaupp,affaire
3585,Geschäft::N,kaupp,commerce
3586,Geschäft::N,ро̄бэт,affaire
3587,Geschäft::N,ро̄бэт,commerce
3588,Laden::N,bovre,magasin
3589,Laden::N,bovre,boutique
3590,Laden::N,oases,magasin
3591,Laden::N,oases,boutique
3592,Laden::N,rámbuvdda,magasin
3593,Laden::N,rámbuvdda,boutique
3594,Laden::N,gávpi,magasin
3595,Laden::N,gávpi,boutique
3596,Laden::N,puvdâ,magasin
3597,Laden::N,puvdâ,boutique
3598,Laden::N,kävppi,magasin
3599,Laden::N,kävppi,boutique
3600,Laden::N,kaupp,magasin
3601,Laden::N,kaupp,boutique
3602,Laden::N,ла̄ффьк,magasin
3603,Laden::N,ла̄ффьк,boutique
3604,Preis::N,åasa,prix
3605,Preis::N,hadde,prix
3606,Preis::N,haddi,prix
3607,Preis::N,hadde,prix
3608,Preis::N,hâ´dd,prix
3609,Preis::N,а̄ррв,prix
3610,Ware::N,vaaroe,marchandise
3611,Ware::N,várro,marchandise
3612,Ware::N,gálvvo,marchandise
3613,Ware::N,gálvu,marchandise
3614,Ware::N,kálvu,marchandise
3615,Ware::N,täävvir,marchandise
3616,Ware::N,kälvv,marchandise
3617,Ware::N,tä´vver,marchandise
3618,Ware::N,та̄вяр,marchandise
3619,Nutzen::N,aevhkie,profit
3620,Nutzen::N,ávkke,profit
3621,Nutzen::N,ávki,profit
3622,Nutzen::N,ävkki,profit
3623,Nutzen::N,äu´ǩǩ,profit
3624,Nutzen::N,то̄ӆӆк ,profit
3625,Reichtum::N,ræjhkoesvoete,richesse
3626,Reichtum::N,boanndudahka,richesse
3627,Reichtum::N,rikkisvuohta,richesse
3628,Reichtum::N,riggodat,richesse
3629,Reichtum::N,riggodâh,richesse
3630,Reichtum::N,ree´ǧǧesvuõtt,richesse
3631,Reichtum::N,ва̄птэквӯдт,richesse
3632,Welt::N,veartene,monde
3633,Welt::N,værált,monde
3634,Welt::N,ilmme,monde
3635,Welt::N,máilbmi,monde
3636,Welt::N,maailm,monde
3637,Welt::N,maai´lm,monde
3638,Welt::N,jânnamkå´dd,monde
3639,Welt::N,э̄ллманнт,monde
3640,Land::N,laante,pays
3641,Land::N,eatneme,pays
3642,Land::N,lánnda,pays
3643,Land::N,eanan,pays
3644,Land::N,eennâm,pays
3645,Land::N,mädd,pays
3646,Land::N,jânnam,pays
3647,Land::N,ланнҍ,pays
3648,Land::N,е̄ммьне,pays
3649,Staat::N,staate,État
3650,Staat::N,stáhtta,État
3651,Staat::N,rijkka,État
3652,Staat::N,stáhta,État
3653,Staat::N,staatâ,État
3654,Staat::N,riikk,État
3655,Staat::N,ланнҍ,État
3656,Staat::N,государствэ,État
3657,König::N,gånka,roi
3658,König::N,gånågis,roi
3659,König::N,gonagas,roi
3660,König::N,kunâgâs,roi
3661,König::N,caarr,roi
3662,König::N,koonǥõs,roi
3663,König::N,цоарр,roi
3664,Macht::N,faamoe,pouvoir
3665,Macht::N,faamoe,puissance
3666,Macht::N,fábmo,pouvoir
3667,Macht::N,fábmo,puissance
3668,Macht::N,fábmogisvuohta,pouvoir
3669,Macht::N,fábmogisvuohta,puissance
3670,Macht::N,fápmu,pouvoir
3671,Macht::N,fápmu,puissance
3672,Macht::N,väldi,pouvoir
3673,Macht::N,väldi,puissance
3674,Macht::N,vä´ldd,pouvoir
3675,Macht::N,vä´ldd,puissance
3676,Macht::N,воаллт,pouvoir
3677,Macht::N,воаллт,puissance
3678,Grenze::N,raajoe,frontière
3679,Grenze::N,rádjá,frontière
3680,Grenze::N,mierre,frontière
3681,Grenze::N,rádji,frontière
3682,Grenze::N,rääji,frontière
3683,Grenze::N,raajj,frontière
3684,Grenze::N,ре̄ввьн,frontière
3685,Krieg::N,dåara,guerre
3686,Krieg::N,soahte,guerre
3687,Krieg::N,soahti,guerre
3688,Krieg::N,suáti,guerre
3689,Krieg::N,väi´nn,guerre
3690,Krieg::N,туарр,guerre
3691,Feind::N,gertele,ennemi
3692,Feind::N,vasjulasj,ennemi
3693,Feind::N,vašálaš,ennemi
3694,Feind::N,vajalâš,ennemi
3695,Feind::N,vâjjeeja,ennemi
3696,Feind::N,вэресь,ennemi
3697,Kampf::N,gæmhpome,lutte
3698,Kampf::N,gæmhpome,combat
3699,Kampf::N,doarro,lutte
3700,Kampf::N,doarro,combat
3701,Kampf::N,oajbbom,lutte
3702,Kampf::N,oajbbom,combat
3703,Kampf::N,rahtjamus,lutte
3704,Kampf::N,rahtjamus,combat
3705,Kampf::N,doarru,lutte
3706,Kampf::N,doarru,combat
3707,Kampf::N,vuostelasvuohta,lutte
3708,Kampf::N,vuostelasvuohta,combat
3709,Kampf::N,tuáṛi,lutte
3710,Kampf::N,tuáṛi,combat
3711,Kampf::N,tuärrmõš,lutte
3712,Kampf::N,tuärrmõš,combat
3713,Kampf::N,вуаййпмушш,lutte
3714,Kampf::N,вуаййпмушш,combat
3715,Bogen[Waffe]::N,joeksi,arc
3716,Bogen[Waffe]::N,juoksa,arc
3717,Bogen[Waffe]::N,dávgi,arc
3718,Bogen[Waffe]::N,tävgi,arc
3719,Bogen[Waffe]::N,johss,arc
3720,Bogen[Waffe]::N,ю̄ккс,arc
3721,Pfeil::N,njoele,flèche
3722,Pfeil::N,sådde,flèche
3723,Pfeil::N,njuolla,flèche
3724,Pfeil::N,njuolla,flèche
3725,Pfeil::N,njuoḷâ,flèche
3726,Pfeil::N,njuõll,flèche
3727,Pfeil::N,ню̄лл,flèche
3728,Gewehr::N,röövre,fusil
3729,Gewehr::N,birsso,fusil
3730,Gewehr::N,bissu,fusil
3731,Gewehr::N,pisso,fusil
3732,Gewehr::N,pess,fusil
3733,Gewehr::N,пысс,fusil
3734,Fehler::N,fiejlie,faute
3735,Fehler::N,fiejlie,erreur
3736,Fehler::N,vihke,faute
3737,Fehler::N,vihke,erreur
3738,Fehler::N,boastovuohta,faute
3739,Fehler::N,boastovuohta,erreur
3740,Fehler::N,vihki,faute
3741,Fehler::N,vihki,erreur
3742,Fehler::N,vearri,faute
3743,Fehler::N,vearri,erreur
3744,Fehler::N,vahe,faute
3745,Fehler::N,vahe,erreur
3746,Fehler::N,feilâ,faute
3747,Fehler::N,feilâ,erreur
3748,Fehler::N,vie´rr,faute
3749,Fehler::N,vie´rr,erreur
3750,Fehler::N,се̄гкь,faute
3751,Fehler::N,се̄гкь,erreur
3752,Fehler::N,ся̄гкнэхк,faute
3753,Fehler::N,ся̄гкнэхк,erreur
3754,Lüge::N,slogne,mensonge
3755,Lüge::N,slaarve,mensonge
3756,Lüge::N,gieles,mensonge
3757,Lüge::N,gielis,mensonge
3758,Lüge::N,kie'les,mensonge
3759,Lüge::N,ǩee´lesvuõtt,mensonge
3760,Lüge::N,ке̄лсэллмушш,mensonge
3761,Schaden::N,skaara,dégât
3762,Schaden::N,skaara,dommage
3763,Schaden::N,vahák,dégât
3764,Schaden::N,vahák,dommage
3765,Schaden::N,skádá,dégât
3766,Schaden::N,skádá,dommage
3767,Schaden::N,vahát,dégât
3768,Schaden::N,vahát,dommage
3769,Schaden::N,vaahâg,dégât
3770,Schaden::N,vaahâg,dommage
3771,Schaden::N,påå´mh,dégât
3772,Schaden::N,påå´mh,dommage
3773,Schaden::N,ря̄хкхэмушш,dégât
3774,Schaden::N,ря̄хкхэмушш,dommage
3775,Unglück::N,goerpe,malheur
3776,Unglück::N,vuorbedisvuohta,malheur
3777,Unglück::N,sårmme,malheur
3778,Unglück::N,lihkohisvuohta,malheur
3779,Unglück::N,uá'sittemesvuotâ,malheur
3780,Unglück::N,pärtti,malheur
3781,Unglück::N,påå´mh,malheur
3782,Unglück::N,пӣдтҍ,malheur
3783,Schuld::N,skåltoe,faute
3784,Schuld::N,skåltoe,culpabilité
3785,Schuld::N,suddo,faute
3786,Schuld::N,suddo,culpabilité
3787,Schuld::N,áššálašvuohta,faute
3788,Schuld::N,áššálašvuohta,culpabilité
3789,Schuld::N,sivalašvuohta,faute
3790,Schuld::N,sivalašvuohta,culpabilité
3791,Schuld::N,váddu,faute
3792,Schuld::N,váddu,culpabilité
3793,Schuld::N,vie´rr,faute
3794,Schuld::N,vie´rr,culpabilité
3795,Schuld::N,ве̄ррь,faute
3796,Schuld::N,ве̄ррь,culpabilité
3797,Alter::N,aaltere,âge
3798,Alter::N,áldar,âge
3799,Alter::N,ahki,âge
3800,Alter::N,ahe,âge
3801,Alter::N,ââ´ǩǩ,âge
3802,Alter::N,ыгь,âge
3803,Schluss::N,nåhkeme,fin
3804,Schluss::N,giehtje,fin
3805,Schluss::N,loahppa,fin
3806,Schluss::N,loppâ,fin
3807,Schluss::N,lopp,fin
3808,Schluss::N,ке̄джь,fin
3809,Zeit::N,aejkie,temps
3810,Zeit::N,baaletje,temps
3811,Zeit::N,ájgge,temps
3812,Zeit::N,áigi,temps
3813,Zeit::N,äigi,temps
3814,Zeit::N,âi´ǧǧ,temps
3815,Zeit::N,а̄ййк,temps
3816,Zeit::N,па̄лль,temps
3817,Tag::N,biejjie,jour
3818,Tag::N,biejjie,journée
3819,Tag::N,biejvve,jour
3820,Tag::N,biejvve,journée
3821,Tag::N,beaivi,jour
3822,Tag::N,beaivi,journée
3823,Tag::N,peivi,jour
3824,Tag::N,peivi,journée
3825,Tag::N,pei´vv,jour
3826,Tag::N,pei´vv,journée
3827,Tag::N,пе̄ййв,jour
3828,Tag::N,пе̄ййв,journée
3829,Morgen::N,aerede,matin
3830,Morgen::N,aerede,matinée
3831,Morgen::N,idet,matin
3832,Morgen::N,idet,matinée
3833,Morgen::N,iđit,matin
3834,Morgen::N,iđit,matinée
3835,Morgen::N,iiđeed,matin
3836,Morgen::N,iiđeed,matinée
3837,Morgen::N,tue´lääž,matin
3838,Morgen::N,tue´lääž,matinée
3839,Morgen::N,ee´đääldõž,matin
3840,Morgen::N,ee´đääldõž,matinée
3841,Morgen::N,ӣнцкэнч,matin
3842,Morgen::N,ӣнцкэнч,matinée
3843,Mittag::N,gaskebiejjie,midi
3844,Mittag::N,gasskabiejvve,midi
3845,Mittag::N,gaskebeaivi,midi
3846,Mittag::N,koskâpeivi,midi
3847,Mittag::N,kõskkpei´vv,midi
3848,Mittag::N,пе̄ййвкэ̄сск,midi
3849,Abend::N,iehkede,soir
3850,Abend::N,iehkede,soirée
3851,Abend::N,iehket,soir
3852,Abend::N,iehket,soirée
3853,Abend::N,eahket,soir
3854,Abend::N,eahket,soirée
3855,Abend::N,eeḥid,soir
3856,Abend::N,eeḥid,soirée
3857,Abend::N,jeä´ǩ'ǩääž,soir
3858,Abend::N,jeä´ǩ'ǩääž,soirée
3859,Abend::N,е̄кесь,soir
3860,Abend::N,е̄кесь,soirée
3861,Abend::N,е̄кьнэнч,soir
3862,Abend::N,е̄кьнэнч,soirée
3863,Nacht::N,jïjje,nuit
3864,Nacht::N,idja,nuit
3865,Nacht::N,idja,nuit
3866,Nacht::N,ijjâ,nuit
3867,Nacht::N,inn,nuit
3868,Nacht::N,ыйй,nuit
3869,Woche::N,våhkoe,semaine
3870,Woche::N,vahkko,semaine
3871,Woche::N,vahkku,semaine
3872,Woche::N,okko,semaine
3873,Woche::N,niä´t'tel,semaine
3874,Woche::N,не̄дтӭль,semaine
3875,Monat::N,maanoe,mois
3876,Monat::N,mánno,mois
3877,Monat::N,mánnu,mois
3878,Monat::N,mánotbadji,mois
3879,Monat::N,mánuppaje,mois
3880,Monat::N,mään,mois
3881,Monat::N,määnpââ´jj,mois
3882,Monat::N,ма̄нн,mois
3883,Jahr::N,jaepie,an
3884,Jahr::N,jaepie,année
3885,Jahr::N,jahke,an
3886,Jahr::N,jahke,année
3887,Jahr::N,jahki,an
3888,Jahr::N,jahki,année
3889,Jahr::N,ihe,an
3890,Jahr::N,ihe,année
3891,Jahr::N,ee´ǩǩ,an
3892,Jahr::N,ee´ǩǩ,année
3893,Jahr::N,ыгкь,an
3894,Jahr::N,ыгкь,année
3895,Frühling::N,gïjre,printemps
3896,Frühling::N,gidá,printemps
3897,Frühling::N,giđđa,printemps
3898,Frühling::N,kiđđâ,printemps
3899,Frühling::N,ǩiđđ,printemps
3900,Frühling::N,кыдт,printemps
3901,Sommer::N,giesie,été
3902,Sommer::N,giesse,été
3903,Sommer::N,geassi,été
3904,Sommer::N,keesi,été
3905,Sommer::N,ǩiä´ss,été
3906,Sommer::N,ке̄ссь,été
3907,Herbst::N,tjaktje,automne
3908,Herbst::N,tjaktja,automne
3909,Herbst::N,čakča,automne
3910,Herbst::N,čohčâ,automne
3911,Herbst::N,čõhčč,automne
3912,Herbst::N,че̄ххч,automne
3913,Winter::N,daelvie,hiver
3914,Winter::N,dálvve,hiver
3915,Winter::N,dálvi,hiver
3916,Winter::N,tälvi,hiver
3917,Winter::N,tä´lvv,hiver
3918,Winter::N,та̄лльв,hiver
3919,Januar::N,tsïengele,janvier
3920,Januar::N,garretsïengele,janvier
3921,Januar::N,ådåjakmánno,janvier
3922,Januar::N,ođđajagimánnu,janvier
3923,Januar::N,uđđâivemáánu,janvier
3924,Januar::N,vuõs'smään,janvier
3925,Januar::N,ođđee´jjmään,janvier
3926,Januar::N,январь,janvier
3927,Januar::N,январьма̄нн,janvier
3928,Februar::N,goevte,février
3929,Februar::N,guovvamánno,février
3930,Februar::N,guovvamánnu,février
3931,Februar::N,helmimááṇu,février
3932,Februar::N,tä´lvvmään,février
3933,Februar::N,февраль,février
3934,Februar::N,февральма̄нн,février
3935,März::N,njoktje,mars
3936,März::N,snjuktjamánno,mars
3937,März::N,njukčamánnu,mars
3938,März::N,maalismááñu,mars
3939,März::N,njuhčâmááṇu,mars
3940,März::N,lä´znpei´vvmään,mars
3941,März::N,pâ´zzlâšttammään,mars
3942,März::N,ма̄рт,mars
3943,März::N,ма̄ртма̄нн,mars
3944,April::N,voerhtje,avril
3945,April::N,vuoratjismánno,avril
3946,April::N,cuoŋománnu,avril
3947,April::N,huhtimááṇu,avril
3948,April::N,njuhččmään,avril
3949,April::N,апрель,avril
3950,April::N,апрельма̄нн,avril
3951,Mai::N,maajje,mai
3952,Mai::N,maavnese,mai
3953,Mai::N,moarmesmánno,mai
3954,Mai::N,miessemánnu,mai
3955,Mai::N,toukomááṇu,mai
3956,Mai::N,vye'simááṇu,mai
3957,Mai::N,ǩiđđmään,mai
3958,Mai::N,vue´ssmään,mai
3959,Mai::N,ма̄й,mai
3960,Juni::N,ruffie,juin
3961,Juni::N,biehtsemánno,juin
3962,Juni::N,geassemánnu,juin
3963,Juni::N,kesimááṇu,juin
3964,Juni::N,ǩiä´ssmään,juin
3965,Juni::N,июнь,juin
3966,Juni::N,июньма̄нн,juin
3967,Juli::N,snjaltje,juillet
3968,Juli::N,snjilltjamánno,juillet
3969,Juli::N,suoidnemánnu,juillet
3970,Juli::N,syei'nimááṇu,juillet
3971,Juli::N,suei´nnmään,juillet
3972,Juli::N,июль,juillet
3973,Juli::N,июльма̄нн,juillet
3974,August::N,mïetske,août
3975,August::N,bårggemánno,août
