,Concept_ID,lv,ga
2961,umrühren::V,maisīt,measc
2962,umrühren::V,apmaisīt,measc
2963,stricken::V,кӧртны,cniotáil
2964,stricken::V,adīt,cniotáil
2965,nähen::V,вурны,fuaigh
2966,nähen::V,šūt,fuaigh
2967,färben::V,мичӧдны,dathaigh
2968,färben::V,краситны,dathaigh
2969,färben::V,krāsot,dathaigh
2970,färben::V,nokrāsot,dathaigh
2971,reinigen::V,весавны,glan
2972,reinigen::V,tīrīt,glan
2973,reinigen::V,attīrīt,glan
2974,waschen::V,мыськыны,nigh
2975,waschen::V,mazgāt,nigh
2976,abwischen::V,чышкыны,glan
2977,abwischen::V,noslaucīt,glan
2978,spülen::V,пожъявны,sruthlaigh
2979,spülen::V,skalot,sruthlaigh
2980,fegen::V,чышкыны,scuab
2981,fegen::V,slaucīt,scuab
2982,kehren::V,чышкыны,scuab
2983,kehren::V,mēzt,scuab
2984,baden::V,купайтчыны,folc
2985,baden::V,peldēties,folc
2986,sich waschen::V,мыссьыны,nigh é féin
2987,sich waschen::V,mazgāties,nigh é féin
2988,ausziehen::V,пӧрччӧдны,bain de
2989,ausziehen::V,noģērbt,bain de
2990,anziehen::V,кӧмавны,cuir ar
2991,anziehen::V,пасьтавны,cuir ar
2992,anziehen::V,uzvilkt,cuir ar
2993,sich anziehen::V,пасьтасьны,gléas é féin
2994,sich anziehen::V,apģērbties,gléas é féin
2995,kämmen::V,сынавны,cíor
2996,kämmen::V,sukāt,cíor
2997,schmücken::V,мичмӧдны,maisigh
2998,schmücken::V,rotāt,maisigh
2999,schmücken::V,greznot,maisigh
3000,sagen::V,шуны,abair
3001,sagen::V,висьтавны,abair
3002,sagen::V,teikt,abair
3003,sprechen::V,сёрнитны,labhair
3004,sprechen::V,runāt,labhair
3005,reden::V,сёрнитны,caintigh
3006,reden::V,norunāt,caintigh
3007,sich unterhalten::V,сёрнитны,caintigh
3008,sich unterhalten::V,сёрнитны,tá ag comhrá
3009,sich unterhalten::V,варовитны,caintigh
3010,sich unterhalten::V,варовитны,tá ag comhrá
3011,sich unterhalten::V,sarunāties,caintigh
3012,sich unterhalten::V,sarunāties,tá ag comhrá
3013,fragen::V,юавны,fiafraigh
3014,fragen::V,юавны,cuir ceist
3015,fragen::V,jautāt,fiafraigh
3016,fragen::V,jautāt,cuir ceist
3017,bitten::V,корны,iarr
3018,bitten::V,lūgt,iarr
3019,bitten::V,prasīt,iarr
3020,erzählen::V,висьтавны,inis
3021,erzählen::V,висьтавны,eachtraigh
3022,erzählen::V,stāstīt,inis
3023,erzählen::V,stāstīt,eachtraigh
3024,mitteilen::V,юӧртны,aithris
3025,mitteilen::V,юӧртны,cuir in iúl
3026,mitteilen::V,висьтавны,aithris
3027,mitteilen::V,висьтавны,cuir in iúl
3028,mitteilen::V,pavēstīt,aithris
3029,mitteilen::V,pavēstīt,cuir in iúl
3030,nennen::V,шуны,ainmnigh
3031,nennen::V,ним сетны,ainmnigh
3032,nennen::V,saukt,ainmnigh
3033,rufen::V,корны,glaoigh
3034,rufen::V,saukt,glaoigh
3035,prahlen::V,ошйысьны,maígh
3036,prahlen::V,lielīties,maígh
3037,übersetzen::V,вуджӧдны,aistrigh
3038,übersetzen::V,tulkot,aistrigh
3039,übersetzen::V,pārtulkot,aistrigh
3040,denken::V,мӧвпавны,síl
3041,denken::V,мӧвпавны,ceap
3042,denken::V,domāt,síl
3043,denken::V,domāt,ceap
3044,glauben::V,эскыны,creid
3045,glauben::V,ticēt,creid
3046,bemerken::V,казявны,tabhair faoi deara
3047,bemerken::V,ievērot,tabhair faoi deara
3048,bemerken::V,ieraudzīt,tabhair faoi deara
3049,erkennen::V,тӧдмавны,aithin
3050,erkennen::V,pazīt,aithin
3051,erkennen::V,atpazīt,aithin
3052,begreifen::V,вежӧртны,tuig
3053,begreifen::V,гӧгӧрвоны,tuig
3054,begreifen::V,jēgt,tuig
3055,begreifen::V,apjēgt,tuig
3056,verstehen::V,вежӧртны,tuig
3057,verstehen::V,гӧгӧрвоны,tuig
3058,verstehen::V,saprast,tuig
3059,lernen::V,вeлöдчыны,foghlaim
3060,lernen::V,mācīties,foghlaim
3061,wissen::V,тӧдны,tá a fhios ag
3062,wissen::V,zināt,tá a fhios ag
3063,sich erinnern an::V,казьтывны,cuimhnigh ar
3064,sich erinnern an::V,казьтывны,is cuimhne ar
3065,sich erinnern an::V,дум вылӧ уськӧдны,cuimhnigh ar
3066,sich erinnern an::V,дум вылӧ уськӧдны,is cuimhne ar
3067,sich erinnern an::V,atminēties,cuimhnigh ar
3068,sich erinnern an::V,atminēties,is cuimhne ar
3069,vergessen::V,вунӧдны,dearmad
3070,vergessen::V,mirst,dearmad
3071,vergessen::V,aizmirst,dearmad
3072,messen::V,муртавны,tomhais
3073,messen::V,mērīt,tomhais
3074,zählen::V,лыддьыны,cuntais
3075,zählen::V,skaitīt,cuntais
3076,rechnen::V,лыддьыны,ríomh
3077,rechnen::V,лыддьыны,áirigh
3078,rechnen::V,rēķināt,ríomh
3079,rechnen::V,rēķināt,áirigh
3080,lesen::V,лыддьыны,léigh
3081,lesen::V,lasīt,léigh
3082,malen::V,серпасавны,péinteáil
3083,malen::V,gleznot,péinteáil
3084,zeichnen::V,серпасавны,línigh
3085,zeichnen::V,серпасавны,tarraing
3086,zeichnen::V,zīmēt,línigh
3087,zeichnen::V,zīmēt,tarraing
3088,schreiben::V,гижны,scríobh
3089,schreiben::V,rakstīt,scríobh
3090,besitzen::V,лоны,is le
3091,besitzen::V,piederēt,is le
3092,kaufen::V,ньӧбны,ceannaigh
3093,kaufen::V,pirkt,ceannaigh
3094,verkaufen::V,вузавны,díol
3095,verkaufen::V,pārdot,díol
3096,bezahlen::V,мынтыны,íoc as
3097,bezahlen::V,мынтысьны,íoc as
3098,bezahlen::V,apmaksāt,íoc as
3099,zahlen::V,мынтыны,íoc
3100,zahlen::V,maksāt,íoc
3101,beherrschen::V,ас улын кутны,rialaigh
3102,beherrschen::V,valdīt,rialaigh
3103,ertragen::V,пыкны,seas
3104,ertragen::V,пыкны,fulaing
3105,ertragen::V,пыкны,foighnigh
3106,ertragen::V,лэптыны,seas
3107,ertragen::V,лэптыны,fulaing
3108,ertragen::V,лэптыны,foighnigh
3109,ertragen::V,panest,seas
3110,ertragen::V,panest,fulaing
3111,ertragen::V,panest,foighnigh
3112,ertragen::V,paciest,seas
3113,ertragen::V,paciest,fulaing
3114,ertragen::V,paciest,foighnigh
