,Concept_ID,se,tt
737,Abhang::N,vielti,кабырга
738,Abhang::N,luohkká,кабырга
739,Abhang::N,viel'tti,кабырга
740,Abhang::N,vie´ltt,кабырга
741,Abhang::N,луэххк,кабырга
742,Quelle::N,aajege,чишмә
743,Quelle::N,gaaltije,чишмә
744,Quelle::N,ája,чишмә
745,Quelle::N,ája,чишмә
746,Quelle::N,gáldu,чишмә
747,Quelle::N,aajâ,чишмә
748,Quelle::N,käldee,чишмә
749,Quelle::N,lädd,чишмә
750,Quelle::N,käivv,чишмә
751,Quelle::N,ка̄ййв,чишмә
752,Bach::N,johketje,елга
753,Bach::N,jåhkå,елга
754,Bach::N,jågåsj,елга
755,Bach::N,jogaš,елга
756,Bach::N,aajâ,елга
757,Bach::N,vuäjj,елга
758,Bach::N,вуэйй,елга
759,Fluss::N,johke,дәрья
760,Fluss::N,ædno,дәрья
761,Fluss::N,jåhkå,дәрья
762,Fluss::N,johka,дәрья
763,Fluss::N,juuhâ,дәрья
764,Fluss::N,jokk,дәрья
765,Fluss::N,jeänn,дәрья
766,Fluss::N,ё̄гк,дәрья
767,Ufer::N,beala,су кырые
768,Ufer::N,gádde,су кырые
769,Ufer::N,gáddi,су кырые
770,Ufer::N,riddo,су кырые
771,Ufer::N,redd,су кырые
772,Ufer::N,рыннт,су кырые
773,Küste::N,mïere,яр буе
774,Küste::N,gaedtie,яр буе
775,Küste::N,merragádde,яр буе
776,Küste::N,merraguovllo,яр буе
777,Küste::N,gáddi,яр буе
778,Küste::N,riddo,яр буе
779,Küste::N,miârr'redd,яр буе
780,Küste::N,рыннт,яр буе
781,Festland::N,gaedtie,коры җир
782,Festland::N,gádde,коры җир
783,Festland::N,nannán,коры җир
784,Festland::N,kušknjâs,коры җир
785,Festland::N,eennâm,коры җир
786,Festland::N,jânnam,коры җир
787,Festland::N,ма̄ннтэр,коры җир
788,Meer::N,mearoe,диңгез
789,Meer::N,merra,диңгез
790,Meer::N,nuorre,диңгез
791,Meer::N,áhpi,диңгез
792,Meer::N,mearra,диңгез
793,Meer::N,meeṛâ,диңгез
794,Meer::N,miârr,диңгез
795,Meer::N,ме̄рр,диңгез
796,Bucht::N,loekte,бухта
797,Bucht::N,loekte,култык
798,Bucht::N,oagge,бухта
799,Bucht::N,oagge,култык
800,Bucht::N,luokta,бухта
801,Bucht::N,luokta,култык
802,Bucht::N,luokta,бухта
803,Bucht::N,luokta,култык
804,Bucht::N,čuáj̣á,бухта
805,Bucht::N,čuáj̣á,култык
806,Bucht::N,luhtt,бухта
807,Bucht::N,luhtt,култык
808,Bucht::N,вӯнн,бухта
809,Bucht::N,вӯнн,култык
810,Bucht::N,лӯххт,бухта
811,Bucht::N,лӯххт,култык
812,Insel::N,sååle,атау
813,Insel::N,sååle,утрау
814,Insel::N,suoloj,атау
815,Insel::N,suoloj,утрау
816,Insel::N,suolu,атау
817,Insel::N,suolu,утрау
818,Insel::N,suálui,атау
819,Insel::N,suálui,утрау
820,Insel::N,suâl,атау
821,Insel::N,suâl,утрау
822,Insel::N,суэл,атау
823,Insel::N,суэл,утрау
824,Blume::N,rïesege,чәчкә
825,Blume::N,giedjek,чәчкә
826,Blume::N,rássi,чәчкә
827,Blume::N,kukká,чәчкә
828,Blume::N,heä´rvvrää´ss,чәчкә
829,Blume::N,ывьнэнч,чәчкә
830,Gras::N,kraesie,үлән
831,Gras::N,rásse,үлән
832,Gras::N,rássi,үлән
833,Gras::N,rääsi,үлән
834,Gras::N,rää´ss,үлән
835,Gras::N,ра̄ссь,үлән
836,Wurzel::N,roehtse,тамыр
837,Wurzel::N,ruohttsa,тамыр
838,Wurzel::N,ruohtas,тамыр
839,Wurzel::N,veedis,тамыр
840,Wurzel::N,vue´ddes,тамыр
841,Wurzel::N,вуэнҍтэсь,тамыр
842,Baum::N,moere,агач
843,Baum::N,muorra,агач
844,Baum::N,muorra,агач
845,Baum::N,muoṛâ,агач
846,Baum::N,muõrr,агач
847,Baum::N,мӯрр,агач
848,Stamm::N,ståamhpe,кәүсә
849,Stamm::N,mátta,кәүсә
850,Stamm::N,galda,кәүсә
851,Stamm::N,ruŋgo,кәүсә
852,Stamm::N,stokk,кәүсә
853,Stamm::N,мӯрр,кәүсә
854,Stamm::N,кэ̄ллт,кәүсә
855,Rinde::N,gïrre,кабык
856,Rinde::N,baarhkoe,кабык
857,Rinde::N,bárkko,кабык
858,Rinde::N,ostu,кабык
859,Rinde::N,bárku,кабык
860,Rinde::N,korrâ,кабык
861,Rinde::N,kõrr,кабык
862,Rinde::N,pärkk,кабык
863,Rinde::N,кэ̄рр,кабык
864,Rinde::N,па̄ҏҏк,кабык
865,Ast::N,åeksie,ботак
866,Ast::N,oakse,ботак
867,Ast::N,oaksi,ботак
868,Ast::N,uák'si,ботак
869,Ast::N,å´hss,ботак
870,Ast::N,вуэккьс,ботак
871,Zweig::N,åeksie,ботак
872,Zweig::N,åeksie,тармак
873,Zweig::N,oakse,ботак
874,Zweig::N,oakse,тармак
875,Zweig::N,rissi,ботак
876,Zweig::N,rissi,тармак
877,Zweig::N,syeṛi,ботак
878,Zweig::N,syeṛi,тармак
879,Zweig::N,sue´rr,ботак
880,Zweig::N,sue´rr,тармак
881,Zweig::N,рыссе,ботак
882,Zweig::N,рыссе,тармак
883,Blatt::N,plienie,яфрак
884,Blatt::N,lassta,яфрак
885,Blatt::N,lasta,яфрак
886,Blatt::N,lostâ,яфрак
887,Blatt::N,lõstt,яфрак
888,Blatt::N,лэ̄сст,яфрак
889,Birke::N,såekie,каен
890,Birke::N,soahke,каен
891,Birke::N,soahki,каен
892,Birke::N,suáhi,каен
893,Birke::N,suâ´ǩǩ,каен
894,Birke::N,пе̄ссьмӯрр,каен
895,Kiefer[Baum]::N,bietsie,нарат
896,Kiefer[Baum]::N,hájkka,нарат
897,Kiefer[Baum]::N,biehtse,нарат
898,Kiefer[Baum]::N,beahci,нарат
899,Kiefer[Baum]::N,peeci,нарат
900,Kiefer[Baum]::N,pie´cc,нарат
901,Kiefer[Baum]::N,пе̄дзь,нарат
902,Weide[Baum]::N,saalje,тал
903,Weide[Baum]::N,sállja,тал
904,Weide[Baum]::N,sieđga,тал
905,Weide[Baum]::N,puájui,тал
906,Weide[Baum]::N,puäi,тал
907,Weide[Baum]::N,пуай,тал
908,Tanne::N,goese,чыршы
909,Tanne::N,guossa,чыршы
910,Tanne::N,guossa,чыршы
911,Tanne::N,kuosâ,чыршы
912,Tanne::N,kuõss,чыршы
913,Tanne::N,кӯсс,чыршы
914,Horn::N,tjåervie,мөгез
915,Horn::N,tjoarvve,мөгез
916,Horn::N,čoarvi,мөгез
917,Horn::N,čuár'vi,мөгез
918,Horn::N,čuä´rvv,мөгез
919,Horn::N,чуэррьв,мөгез
920,Feder::N,badtse,йон
921,Feder::N,dålgge,йон
922,Feder::N,bozza,йон
923,Feder::N,puzzâ,йон
924,Feder::N,tolge,йон
925,Feder::N,poʒʒ,йон
926,Feder::N,по̄ннц,йон
927,Fell::N,njaltja,тире
928,Fell::N,duollje,тире
929,Fell::N,náhkki,тире
930,Fell::N,dorkkas,тире
931,Fell::N,turkkâ,тире
932,Fell::N,tyel'ji,тире
933,Fell::N,nähki,тире
934,Fell::N,torkk,тире
935,Fell::N,čåu´dd,тире
936,Fell::N,tue´l'lj,тире
937,Fell::N,тӯлльй,тире
938,Flügel::N,såaja,канат
939,Flügel::N,såajoe,канат
940,Flügel::N,soadje,канат
941,Flügel::N,soadji,канат
942,Flügel::N,suáj̣á,канат
943,Flügel::N,suäjj,канат
944,Flügel::N,суэйй,канат
945,Klaue::N,gadtse,тырнак
946,Klaue::N,guober,тырнак
947,Klaue::N,gazza,тырнак
948,Klaue::N,kozzâ,тырнак
949,Klaue::N,kõʒʒ,тырнак
950,Klaue::N,кэ̄ннц,тырнак
951,Kralle::N,gadtse,тырнак
952,Kralle::N,gadtsa,тырнак
953,Kralle::N,gazza,тырнак
954,Kralle::N,kozzâ,тырнак
955,Kralle::N,kõʒʒ,тырнак
956,Kralle::N,ке̄бпель,тырнак
957,Schwanz::N,siejpie,койрык
958,Schwanz::N,siejbbe,койрык
959,Schwanz::N,bađuš,койрык
960,Schwanz::N,seaibi,койрык
961,Schwanz::N,seibi,койрык
962,Schwanz::N,sei´bb,койрык
963,Schwanz::N,piä´cciǩ,койрык
964,Schwanz::N,пиджь,койрык
965,Schwanz::N,се̄ййп,койрык
966,Schwanz::N,пе̄цехь,койрык
967,Ei::N,munnie,күкәй
968,Ei::N,munnie,йомырка
969,Ei::N,månne,күкәй
970,Ei::N,månne,йомырка
971,Ei::N,monni,күкәй
972,Ei::N,monni,йомырка
973,Ei::N,maṇe,күкәй
974,Ei::N,maṇe,йомырка
975,Ei::N,mââ´nn,күкәй
976,Ei::N,mââ´nn,йомырка
977,Ei::N,маннҍ,күкәй
978,Ei::N,маннҍ,йомырка
979,Nest::N,biesie,оя
980,Nest::N,biesse,оя
981,Nest::N,beassi,оя
982,Nest::N,peesi,оя
983,Nest::N,piervâl,оя
984,Nest::N,piä´ss,оя
985,Nest::N,пе̄ссь,оя
986,Bau::N,biesie,өн
987,Bau::N,biedjo,өн
988,Bau::N,liesso,өн
989,Bau::N,biedju,өн
990,Bau::N,piäju,өн
991,Bau::N,вуэӈӈк,өн
992,Tier::N,juvre,хайван
993,Tier::N,udos,хайван
994,Tier::N,divrre,хайван
995,Tier::N,luohtok,хайван
996,Tier::N,ealli,хайван
997,Tier::N,ellee,хайван
998,Tier::N,jie´lli,хайван
999,Tier::N,жыва,хайван
1000,Herde::N,dåehkie,көтү
1001,Herde::N,ællo,көтү
1002,Herde::N,fuovva,көтү
1003,Herde::N,doahkki,көтү
1004,Herde::N,čagge,көтү
1005,Herde::N,tukk,көтү
1006,Herde::N,vâ´lvv,көтү
1007,Herde::N,чуэз,көтү
1008,Herde::N,чӣгар,көтү
1009,Kuh::N,govse,сыер
1010,Kuh::N,gussa,сыер
1011,Kuh::N,gussa,сыер
1012,Kuh::N,kussâ,сыер
1013,Kuh::N,kuss,сыер
1014,Kuh::N,лӣххьм,сыер
1015,Bulle::N,vuaksa,үгез
1016,Bulle::N,vuoksá,үгез
1017,Bulle::N,heargi,үгез
1018,Bulle::N,vuák'sá,үгез
1019,Bulle::N,ergi,үгез
1020,Bulle::N,vuâhss,үгез
1021,Bulle::N,е̄ррьк,үгез
1022,Pferd::N,hierkie,ат
1023,Pferd::N,råsse,ат
1024,Pferd::N,hæssta,ат
1025,Pferd::N,heavuš,ат
1026,Pferd::N,hiävuš,ат
1027,Pferd::N,heävaš,ат
1028,Pferd::N,ро̄ссь,ат
1029,Schaf::N,sïrve,сарык
1030,Schaf::N,sávttsa,сарык
1031,Schaf::N,sávza,сарык
1032,Schaf::N,savzâ,сарык
1033,Schaf::N,sauʒʒ,сарык
1034,Schaf::N,ла̄мьпесь,сарык
1035,Schwein::N,snurke,дуңгыз
1036,Schwein::N,svijnne,дуңгыз
1037,Schwein::N,spiidni,дуңгыз
1038,Schwein::N,šahe,дуңгыз
1039,Schwein::N,šââ´ǩǩ,дуңгыз
1040,Schwein::N,ша̄гкь,дуңгыз
1041,Hund::N,bïenje,эт
1042,Hund::N,bena,эт
1043,Hund::N,beana,эт
1044,Hund::N,peenuv,эт
1045,Hund::N,piânnai,эт
1046,Hund::N,пе̄ннэ,эт
1047,Katze::N,gaahtoe,песи
1048,Katze::N,gáhtto,песи
1049,Katze::N,bussá,песи
1050,Katze::N,kissá,песи
1051,Katze::N,kaass,песи
1052,Katze::N,ко̄а̄сс,песи
1053,Bär::N,gumsie,аю
1054,Bär::N,biernna,аю
1055,Bär::N,guovža,аю
1056,Bär::N,bierdna,аю
1057,Bär::N,kuob'žâ,аю
1058,Bär::N,kue´bǯǯ,аю
1059,Bär::N,та̄лл,аю
1060,Eichhörnchen::N,åeruve,тиен
1061,Eichhörnchen::N,oarre,тиен
1062,Eichhörnchen::N,oarri,тиен
1063,Eichhörnchen::N,uár'ree,тиен
1064,Eichhörnchen::N,vuä´r'rev,тиен
1065,Eichhörnchen::N,вуэррев,тиен
1066,Elch::N,ïelje,поши
1067,Elch::N,ællja,поши
1068,Elch::N,sarvva,поши
1069,Elch::N,ealga,поши
1070,Elch::N,sorvâ,поши
1071,Elch::N,sõrvv,поши
1072,Elch::N,сэ̄ррв,поши
1073,Fuchs::N,riepie,төлке
1074,Fuchs::N,riebij,төлке
1075,Fuchs::N,rieban,төлке
1076,Fuchs::N,riemnjis,төлке
1077,Fuchs::N,rie´mjj,төлке
1078,Fuchs::N,рӣммьн,төлке
1079,Hase::N,njåemele,куян
1080,Hase::N,njoammel,куян
1081,Hase::N,njoammil,куян
1082,Hase::N,njuámmil,куян
1083,Hase::N,njue´m'mel,куян
1084,Hase::N,нюэммель,куян
1085,Maus::N,snjeara,тычкан
1086,Maus::N,snjierrá,тычкан
1087,Maus::N,sáhpán,тычкан
1088,Maus::N,säplig,тычкан
1089,Maus::N,sä´ppli,тычкан
1090,Maus::N,са̄хпьлинк,тычкан
1091,Wolf::N,sïejpe,бүре
1092,Wolf::N,stálppe,бүре
1093,Wolf::N,stáhkke,бүре
1094,Wolf::N,ruomas,бүре
1095,Wolf::N,kumpe,бүре
1096,Wolf::N,návdi,бүре
1097,Wolf::N,kumppi,бүре
1098,Wolf::N,ku´mpp,бүре
1099,Wolf::N,pââ´ldes,бүре
1100,Wolf::N,чиррм,бүре
1101,Wolf::N,пальтӭсь,бүре
1102,Vogel::N,ledtie,кош
1103,Vogel::N,lådde,кош
1104,Vogel::N,loddi,кош
1105,Vogel::N,lodde,кош
1106,Vogel::N,lå´dd,кош
1107,Vogel::N,лоаннҍт,кош
1108,Schwarm::N,dåehkie,көтү
1109,Schwarm::N,doahkke,көтү
1110,Schwarm::N,doahkki,көтү
1111,Schwarm::N,tuák'ki,көтү
1112,Schwarm::N,parvv,көтү
1113,Schwarm::N,туххк,көтү
1114,Huhn::N,vöönhtse,тавык
1115,Huhn::N,vuonntsá,тавык
1116,Huhn::N,vuonccis,тавык
1117,Huhn::N,kääṇi,тавык
1118,Huhn::N,kää´nn,тавык
1119,Huhn::N,ка̄ннҌ,тавык
1120,Hahn::N,deere,әтәч
1121,Hahn::N,hádna,әтәч
1122,Hahn::N,åresvuonntsá,әтәч
1123,Hahn::N,vuonccis,әтәч
1124,Hahn::N,kääṇi,әтәч
1125,Hahn::N,åå´reskää´nn,әтәч
1126,Hahn::N,пе̄ттэх,әтәч
1127,Gans::N,gaase,каз
1128,Gans::N,gássa,каз
1129,Gans::N,čuonji,каз
1130,Gans::N,čuá'njá,каз
1131,Gans::N,čue´nj,каз
1132,Gans::N,чуэнь,каз
1133,Adler::N,aarhtse,каракош
1134,Adler::N,goasskem,каракош
1135,Adler::N,goaskin,каракош
1136,Adler::N,kuás'kim,каракош
1137,Adler::N,kuä´cǩǩem,каракош
1138,Adler::N,куэцькем,каракош
1139,Ente::N,tjååtsele,үрдәк
1140,Ente::N,vuojatjis,үрдәк
1141,Ente::N,čáhceloddi,үрдәк
1142,Ente::N,vuonjâč,үрдәк
1143,Ente::N,vuõnjâč,үрдәк
1144,Ente::N,ча̄дзьлоаннҍт,үрдәк
1145,Eule::N,snjågloe,ябалак
1146,Eule::N,skunjok,ябалак
1147,Eule::N,skuolfi,ябалак
1148,Eule::N,ijjâlodde,ябалак
1149,Eule::N,iiđsaž,ябалак
1150,Eule::N,кунньлоаннҍт,ябалак
1151,Eule::N,чӯзэм вуэһпэй,ябалак
1152,Kranich::N,goerke,торна
1153,Kranich::N,guorgga,торна
1154,Kranich::N,guorga,торна
1155,Kranich::N,kuor'gâ,торна
1156,Kranich::N,kuõrgg,торна
1157,Kranich::N,кӯррк,торна
1158,Krähe::N,voerhtje,карга
1159,Krähe::N,gárránis,карга
1160,Krähe::N,vuoratjis,карга
1161,Krähe::N,vuoražas,карга
1162,Krähe::N,vuorččis,карга
1163,Krähe::N,vuorâč,карга
1164,Krähe::N,vuõrâč,карга
1165,Krähe::N,вӯрэч,карга
1166,Kuckuck::N,gïeke,күке
1167,Kuckuck::N,gïeke,кәккүк
1168,Kuckuck::N,giehka,күке
1169,Kuckuck::N,giehka,кәккүк
1170,Kuckuck::N,giehka,күке
1171,Kuckuck::N,giehka,кәккүк
1172,Kuckuck::N,kiehâ,күке
1173,Kuckuck::N,kiehâ,кәккүк
1174,Kuckuck::N,ǩiõkk,күке
1175,Kuckuck::N,ǩiõkk,кәккүк
1176,Kuckuck::N,кӣгк,күке
1177,Kuckuck::N,кӣгк,кәккүк
1178,Schwan::N,njoktje,аккош
1179,Schwan::N,snjuktja,аккош
1180,Schwan::N,njukča,аккош
1181,Schwan::N,njuhčâ,аккош
1182,Schwan::N,njuhčč,аккош
1183,Schwan::N,нюххч,аккош
1184,Fisch::N,guelie,балык
1185,Fisch::N,guolle,балык
1186,Fisch::N,guolli,балык
1187,Fisch::N,kyeḷi,балык
1188,Fisch::N,kue´ll,балык
1189,Fisch::N,кӯлль,балык
1190,Barsch::N,sihtege,алабуга
1191,Barsch::N,vuoskun,алабуга
1192,Barsch::N,vuoskku,алабуга
1193,Barsch::N,vuásku,алабуга
1194,Barsch::N,vuâsk,алабуга
1195,Barsch::N,вуэсск,алабуга
1196,Hecht::N,haavke,чуртан
1197,Hecht::N,hávgga,чуртан
1198,Hecht::N,hávga,чуртан
1199,Hecht::N,puško,чуртан
1200,Hecht::N,nu´ǩǩeš,чуртан
1201,Hecht::N,ныгкешь,чуртан
1202,Schlange[Tier]::N,gïermesje,елан
1203,Schlange[Tier]::N,germaj,елан
1204,Schlange[Tier]::N,gearpmaš,елан
1205,Schlange[Tier]::N,kyev'đi,елан
1206,Schlange[Tier]::N,ku´vdd,елан
1207,Schlange[Tier]::N,кӯввьт,елан
1208,Wurm::N,mietie,корт
1209,Wurm::N,maarhke,корт
1210,Wurm::N,mádo,корт
1211,Wurm::N,máhtu,корт
1212,Wurm::N,máátu,корт
1213,Wurm::N,määtt,корт
1214,Wurm::N,ма̄дт,корт
1215,Spinne::N,hievnie,үрмәкүч
1216,Spinne::N,hievnne,үрмәкүч
1217,Spinne::N,heavdni,үрмәкүч
1218,Spinne::N,evni,үрмәкүч
1219,Spinne::N,eeunaž,үрмәкүч
1220,Spinne::N,о̄а̄з,үрмәкүч
1221,Ameise::N,garhke,кырмыска
1222,Ameise::N,gårkkå,кырмыска
1223,Ameise::N,gotka,кырмыска
1224,Ameise::N,kutkâ,кырмыска
1225,Ameise::N,kotkk,кырмыска
1226,Ameise::N,ко̄ттк,кырмыска
1227,Laus::N,dihkie,бет
1228,Laus::N,dihkke,бет
1229,Laus::N,dihkki,бет
1230,Laus::N,tikke,бет
1231,Laus::N,te´ǩǩ,бет
1232,Laus::N,тыһкь,бет
1233,Mücke::N,tjoejhke,черки
1234,Mücke::N,tjoejhke,озынборын
1235,Mücke::N,tjuojkka,черки
1236,Mücke::N,tjuojkka,озынборын
1237,Mücke::N,čuoika,черки
1238,Mücke::N,čuoika,озынборын
1239,Mücke::N,čuoš'kâ,черки
1240,Mücke::N,čuoš'kâ,озынборын
1241,Mücke::N,čuõškk,черки
1242,Mücke::N,čuõškk,озынборын
1243,Mücke::N,чӯшшк,черки
1244,Mücke::N,чӯшшк,озынборын
1245,Fliege::N,tjoere,чебен
1246,Fliege::N,boerege,чебен
1247,Fliege::N,tjuruk,чебен
1248,Fliege::N,čuru,чебен
1249,Fliege::N,kiärpáš,чебен
1250,Fliege::N,čuâr,чебен
1251,Fliege::N,čuâras,чебен
1252,Fliege::N,чуэраш,чебен
1253,Schmetterling::N,biejjielåbloe,күбәләк
1254,Schmetterling::N,biejvvelådde,күбәләк
1255,Schmetterling::N,beaiveloddi,күбәләк
1256,Schmetterling::N,piäi'vááloddááš,күбәләк
1257,Schmetterling::N,ä´llbaž,күбәләк
1258,Schmetterling::N,pei´vvlå´dd,күбәләк
1259,Schmetterling::N,а̄лльп,күбәләк
1260,Beere::N,muerjie,җиләк
1261,Beere::N,muorjje,җиләк
1262,Beere::N,muorji,җиләк
1263,Beere::N,myer'ji,җиләк
1264,Beere::N,mue´rjj,җиләк
1265,Beere::N,мӯррьй,җиләк
1266,Apfel::N,æbpla,алма
1267,Apfel::N,ehpal,алма
1268,Apfel::N,eppel,алма
1269,Apfel::N,eahppel,алма
1270,Apfel::N,я̄блэк,алма
1271,Pilz::N,goebpere,гөмбә
1272,Pilz::N,guoppar,гөмбә
1273,Pilz::N,guoppar,гөмбә
1274,Pilz::N,kuobâr,гөмбә
1275,Pilz::N,kuõbbâr,гөмбә
1276,Pilz::N,кӯмпар,гөмбә
1277,Zwiebel::N,lööke,суган
1278,Zwiebel::N,lööke,суганбаш
1279,Zwiebel::N,løhkka,суган
1280,Zwiebel::N,løhkka,суганбаш
1281,Zwiebel::N,lávki,суган
1282,Zwiebel::N,lávki,суганбаш
1283,Zwiebel::N,luukk,суган
1284,Zwiebel::N,luukk,суганбаш
1285,Zwiebel::N,луквець,суган
1286,Zwiebel::N,луквець,суганбаш
1287,Saat::N,saajoe,орлык
1288,Saat::N,sádjo,орлык
1289,Saat::N,siepman,орлык
1290,Saat::N,siemâ,орлык
1291,Saat::N,siõm,орлык
1292,Saat::N,се̄м,орлык
1293,Korn::N,gernie,иген
1294,Korn::N,gernie,орлык
1295,Korn::N,gårnnetjalmme,иген
1296,Korn::N,gårnnetjalmme,орлык
1297,Korn::N,gordni,иген
1298,Korn::N,gordni,орлык
1299,Korn::N,jiṿe,иген
1300,Korn::N,jiṿe,орлык
1301,Korn::N,ле̄ййп,иген
1302,Korn::N,ле̄ййп,орлык
1303,Heu::N,suejnieh,печән
1304,Heu::N,ájvve,печән
1305,Heu::N,suoidni,печән
1306,Heu::N,syei'ni,печән
1307,Heu::N,suei´nn,печән
1308,Heu::N,сӯййн,печән
1309,Schale::N,gïrre,кабык
1310,Schale::N,garra,кабык
1311,Schale::N,skádne,кабык
1312,Schale::N,garra,кабык
1313,Schale::N,korrâ,кабык
1314,Schale::N,kõrr,кабык
1315,Schale::N,ю̄дтҍ,кабык
1316,Grube::N,haevtie,баз
1317,Grube::N,haevtie,чокыр
1318,Grube::N,rågge,баз
1319,Grube::N,rågge,чокыр
1320,Grube::N,gohpi,баз
1321,Grube::N,gohpi,чокыр
1322,Grube::N,roggi,баз
1323,Grube::N,roggi,чокыр
1324,Grube::N,kyep'pi,баз
1325,Grube::N,kyep'pi,чокыр
1326,Grube::N,rogge,баз
1327,Grube::N,rogge,чокыр
1328,Grube::N,rå´ǧǧ,баз
1329,Grube::N,rå´ǧǧ,чокыр
1330,Grube::N,kåå´pp,баз
1331,Grube::N,kåå´pp,чокыр
1332,Grube::N,коабпь,баз
1333,Grube::N,коабпь,чокыр
1334,Falle::N,barta,тозак
1335,Falle::N,barta,капкын
1336,Falle::N,ruevtie,тозак
1337,Falle::N,ruevtie,капкын
1338,Falle::N,gillar,тозак
1339,Falle::N,gillar,капкын
1340,Falle::N,ruovdde,тозак
1341,Falle::N,ruovdde,капкын
1342,Falle::N,rihtá,тозак
1343,Falle::N,rihtá,капкын
1344,Falle::N,báhcahat,тозак
1345,Falle::N,báhcahat,капкын
1346,Falle::N,ká'skástâh,тозак
1347,Falle::N,ká'skástâh,капкын
1348,Falle::N,ää´ǧǧes,тозак
1349,Falle::N,ää´ǧǧes,капкын
1350,Falle::N,кӣлл,тозак
1351,Falle::N,кӣлл,капкын
1352,Falle::N,ше̄шшь,тозак
