,Concept_ID,se,he
738,Festland::N,kušknjâs,יבשה
739,Festland::N,eennâm,יבשה
740,Festland::N,jânnam,יבשה
741,Festland::N,ма̄ннтэр,יבשה
742,Meer::N,mearoe,ים
743,Meer::N,merra,ים
744,Meer::N,nuorre,ים
745,Meer::N,áhpi,ים
746,Meer::N,mearra,ים
747,Meer::N,meeṛâ,ים
748,Meer::N,miârr,ים
749,Meer::N,ме̄рр,ים
750,Bucht::N,loekte,מפרץ
751,Bucht::N,oagge,מפרץ
752,Bucht::N,luokta,מפרץ
753,Bucht::N,luokta,מפרץ
754,Bucht::N,čuáj̣á,מפרץ
755,Bucht::N,luhtt,מפרץ
756,Bucht::N,вӯнн,מפרץ
757,Bucht::N,лӯххт,מפרץ
758,Insel::N,sååle,אי
759,Insel::N,suoloj,אי
760,Insel::N,suolu,אי
761,Insel::N,suálui,אי
762,Insel::N,suâl,אי
763,Insel::N,суэл,אי
764,Blume::N,rïesege,פרח
765,Blume::N,giedjek,פרח
766,Blume::N,rássi,פרח
767,Blume::N,kukká,פרח
768,Blume::N,heä´rvvrää´ss,פרח
769,Blume::N,ывьнэнч,פרח
770,Gras::N,kraesie,דשא
771,Gras::N,rásse,דשא
772,Gras::N,rássi,דשא
773,Gras::N,rääsi,דשא
774,Gras::N,rää´ss,דשא
775,Gras::N,ра̄ссь,דשא
776,Wurzel::N,roehtse,שרש
777,Wurzel::N,ruohttsa,שרש
778,Wurzel::N,ruohtas,שרש
779,Wurzel::N,veedis,שרש
780,Wurzel::N,vue´ddes,שרש
781,Wurzel::N,вуэнҍтэсь,שרש
782,Baum::N,moere,עץ
783,Baum::N,muorra,עץ
784,Baum::N,muorra,עץ
785,Baum::N,muoṛâ,עץ
786,Baum::N,muõrr,עץ
787,Baum::N,мӯрр,עץ
788,Stamm::N,ståamhpe,גזע
789,Stamm::N,mátta,גזע
790,Stamm::N,galda,גזע
791,Stamm::N,ruŋgo,גזע
792,Stamm::N,stokk,גזע
793,Stamm::N,мӯрр,גזע
794,Stamm::N,кэ̄ллт,גזע
795,Rinde::N,gïrre,קלפת עץ
796,Rinde::N,baarhkoe,קלפת עץ
797,Rinde::N,bárkko,קלפת עץ
798,Rinde::N,ostu,קלפת עץ
799,Rinde::N,bárku,קלפת עץ
800,Rinde::N,korrâ,קלפת עץ
801,Rinde::N,kõrr,קלפת עץ
802,Rinde::N,pärkk,קלפת עץ
803,Rinde::N,кэ̄рр,קלפת עץ
804,Rinde::N,па̄ҏҏк,קלפת עץ
805,Ast::N,åeksie,ענף
806,Ast::N,oakse,ענף
807,Ast::N,oaksi,ענף
808,Ast::N,uák'si,ענף
809,Ast::N,å´hss,ענף
810,Ast::N,вуэккьс,ענף
811,Zweig::N,åeksie,ענף
812,Zweig::N,oakse,ענף
813,Zweig::N,rissi,ענף
814,Zweig::N,syeṛi,ענף
815,Zweig::N,sue´rr,ענף
816,Zweig::N,рыссе,ענף
817,Blatt::N,plienie,עלה
818,Blatt::N,lassta,עלה
819,Blatt::N,lasta,עלה
820,Blatt::N,lostâ,עלה
821,Blatt::N,lõstt,עלה
822,Blatt::N,лэ̄сст,עלה
823,Birke::N,såekie,שדר
824,Birke::N,soahke,שדר
825,Birke::N,soahki,שדר
826,Birke::N,suáhi,שדר
827,Birke::N,suâ´ǩǩ,שדר
828,Birke::N,пе̄ссьмӯрр,שדר
829,Kiefer[Baum]::N,bietsie,ארן
830,Kiefer[Baum]::N,hájkka,ארן
831,Kiefer[Baum]::N,biehtse,ארן
832,Kiefer[Baum]::N,beahci,ארן
833,Kiefer[Baum]::N,peeci,ארן
834,Kiefer[Baum]::N,pie´cc,ארן
835,Kiefer[Baum]::N,пе̄дзь,ארן
836,Weide[Baum]::N,saalje,ערבה
837,Weide[Baum]::N,sállja,ערבה
838,Weide[Baum]::N,sieđga,ערבה
839,Weide[Baum]::N,puájui,ערבה
840,Weide[Baum]::N,puäi,ערבה
841,Weide[Baum]::N,пуай,ערבה
842,Tanne::N,goese,אשוח
843,Tanne::N,guossa,אשוח
844,Tanne::N,guossa,אשוח
845,Tanne::N,kuosâ,אשוח
846,Tanne::N,kuõss,אשוח
847,Tanne::N,кӯсс,אשוח
848,Horn::N,tjåervie,קרן
849,Horn::N,tjoarvve,קרן
850,Horn::N,čoarvi,קרן
851,Horn::N,čuár'vi,קרן
852,Horn::N,čuä´rvv,קרן
853,Horn::N,чуэррьв,קרן
854,Feder::N,badtse,נוצה
855,Feder::N,dålgge,נוצה
856,Feder::N,bozza,נוצה
857,Feder::N,puzzâ,נוצה
858,Feder::N,tolge,נוצה
859,Feder::N,poʒʒ,נוצה
860,Feder::N,по̄ннц,נוצה
861,Fell::N,njaltja,פרוה
862,Fell::N,duollje,פרוה
863,Fell::N,náhkki,פרוה
864,Fell::N,dorkkas,פרוה
865,Fell::N,turkkâ,פרוה
866,Fell::N,tyel'ji,פרוה
867,Fell::N,nähki,פרוה
868,Fell::N,torkk,פרוה
869,Fell::N,čåu´dd,פרוה
870,Fell::N,tue´l'lj,פרוה
871,Fell::N,тӯлльй,פרוה
872,Flügel::N,såaja,כנף
873,Flügel::N,såajoe,כנף
874,Flügel::N,soadje,כנף
875,Flügel::N,soadji,כנף
876,Flügel::N,suáj̣á,כנף
877,Flügel::N,suäjj,כנף
878,Flügel::N,суэйй,כנף
879,Klaue::N,gadtse,טלף
880,Klaue::N,guober,טלף
881,Klaue::N,gazza,טלף
882,Klaue::N,kozzâ,טלף
883,Klaue::N,kõʒʒ,טלף
884,Klaue::N,кэ̄ннц,טלף
885,Kralle::N,gadtse,טפר
886,Kralle::N,gadtsa,טפר
887,Kralle::N,gazza,טפר
888,Kralle::N,kozzâ,טפר
889,Kralle::N,kõʒʒ,טפר
890,Kralle::N,ке̄бпель,טפר
891,Schwanz::N,siejpie,זנב
892,Schwanz::N,siejbbe,זנב
893,Schwanz::N,bađuš,זנב
894,Schwanz::N,seaibi,זנב
895,Schwanz::N,seibi,זנב
896,Schwanz::N,sei´bb,זנב
897,Schwanz::N,piä´cciǩ,זנב
898,Schwanz::N,пиджь,זנב
899,Schwanz::N,се̄ййп,זנב
900,Schwanz::N,пе̄цехь,זנב
901,Ei::N,munnie,ביצה
902,Ei::N,månne,ביצה
903,Ei::N,monni,ביצה
904,Ei::N,maṇe,ביצה
905,Ei::N,mââ´nn,ביצה
906,Ei::N,маннҍ,ביצה
907,Nest::N,biesie,קן
908,Nest::N,biesse,קן
909,Nest::N,beassi,קן
910,Nest::N,peesi,קן
911,Nest::N,piervâl,קן
912,Nest::N,piä´ss,קן
913,Nest::N,пе̄ссь,קן
914,Bau::N,biesie,מחלה
915,Bau::N,biedjo,מחלה
916,Bau::N,liesso,מחלה
917,Bau::N,biedju,מחלה
918,Bau::N,piäju,מחלה
919,Bau::N,вуэӈӈк,מחלה
920,Tier::N,juvre,חיה
921,Tier::N,udos,חיה
922,Tier::N,divrre,חיה
923,Tier::N,luohtok,חיה
924,Tier::N,ealli,חיה
925,Tier::N,ellee,חיה
926,Tier::N,jie´lli,חיה
927,Tier::N,жыва,חיה
928,Herde::N,dåehkie,עדר
929,Herde::N,ællo,עדר
930,Herde::N,fuovva,עדר
931,Herde::N,doahkki,עדר
932,Herde::N,čagge,עדר
933,Herde::N,tukk,עדר
934,Herde::N,vâ´lvv,עדר
935,Herde::N,чуэз,עדר
936,Herde::N,чӣгар,עדר
937,Kuh::N,govse,פרה
938,Kuh::N,gussa,פרה
939,Kuh::N,gussa,פרה
940,Kuh::N,kussâ,פרה
941,Kuh::N,kuss,פרה
942,Kuh::N,лӣххьм,פרה
943,Bulle::N,vuaksa,פר
944,Bulle::N,vuoksá,פר
945,Bulle::N,heargi,פר
946,Bulle::N,vuák'sá,פר
947,Bulle::N,ergi,פר
948,Bulle::N,vuâhss,פר
949,Bulle::N,е̄ррьк,פר
950,Pferd::N,hierkie,סוס
951,Pferd::N,råsse,סוס
952,Pferd::N,hæssta,סוס
953,Pferd::N,heavuš,סוס
954,Pferd::N,hiävuš,סוס
955,Pferd::N,heävaš,סוס
956,Pferd::N,ро̄ссь,סוס
957,Schaf::N,sïrve,כבשה
958,Schaf::N,sávttsa,כבשה
959,Schaf::N,sávza,כבשה
960,Schaf::N,savzâ,כבשה
961,Schaf::N,sauʒʒ,כבשה
962,Schaf::N,ла̄мьпесь,כבשה
963,Schwein::N,snurke,חזיר
964,Schwein::N,svijnne,חזיר
965,Schwein::N,spiidni,חזיר
966,Schwein::N,šahe,חזיר
967,Schwein::N,šââ´ǩǩ,חזיר
968,Schwein::N,ша̄гкь,חזיר
969,Hund::N,bïenje,כלב
970,Hund::N,bena,כלב
971,Hund::N,beana,כלב
972,Hund::N,peenuv,כלב
973,Hund::N,piânnai,כלב
974,Hund::N,пе̄ннэ,כלב
975,Katze::N,gaahtoe,חתול
976,Katze::N,gáhtto,חתול
977,Katze::N,bussá,חתול
978,Katze::N,kissá,חתול
979,Katze::N,kaass,חתול
980,Katze::N,ко̄а̄сс,חתול
981,Bär::N,gumsie,דב
982,Bär::N,biernna,דב
983,Bär::N,guovža,דב
984,Bär::N,bierdna,דב
985,Bär::N,kuob'žâ,דב
986,Bär::N,kue´bǯǯ,דב
987,Bär::N,та̄лл,דב
988,Eichhörnchen::N,åeruve,סנאי
989,Eichhörnchen::N,oarre,סנאי
990,Eichhörnchen::N,oarri,סנאי
991,Eichhörnchen::N,uár'ree,סנאי
992,Eichhörnchen::N,vuä´r'rev,סנאי
993,Eichhörnchen::N,вуэррев,סנאי
994,Elch::N,ïelje,דישון
995,Elch::N,ællja,דישון
996,Elch::N,sarvva,דישון
997,Elch::N,ealga,דישון
998,Elch::N,sorvâ,דישון
999,Elch::N,sõrvv,דישון
1000,Elch::N,сэ̄ррв,דישון
1001,Fuchs::N,riepie,שועל
1002,Fuchs::N,riebij,שועל
1003,Fuchs::N,rieban,שועל
1004,Fuchs::N,riemnjis,שועל
1005,Fuchs::N,rie´mjj,שועל
1006,Fuchs::N,рӣммьн,שועל
1007,Hase::N,njåemele,ארנב
1008,Hase::N,njoammel,ארנב
1009,Hase::N,njoammil,ארנב
1010,Hase::N,njuámmil,ארנב
1011,Hase::N,njue´m'mel,ארנב
1012,Hase::N,нюэммель,ארנב
1013,Maus::N,snjeara,עכבר
1014,Maus::N,snjierrá,עכבר
1015,Maus::N,sáhpán,עכבר
1016,Maus::N,säplig,עכבר
1017,Maus::N,sä´ppli,עכבר
1018,Maus::N,са̄хпьлинк,עכבר
1019,Wolf::N,sïejpe,זאב
1020,Wolf::N,stálppe,זאב
1021,Wolf::N,stáhkke,זאב
1022,Wolf::N,ruomas,זאב
1023,Wolf::N,kumpe,זאב
1024,Wolf::N,návdi,זאב
1025,Wolf::N,kumppi,זאב
1026,Wolf::N,ku´mpp,זאב
1027,Wolf::N,pââ´ldes,זאב
1028,Wolf::N,чиррм,זאב
1029,Wolf::N,пальтӭсь,זאב
1030,Vogel::N,ledtie,צפור
1031,Vogel::N,lådde,צפור
1032,Vogel::N,loddi,צפור
1033,Vogel::N,lodde,צפור
1034,Vogel::N,lå´dd,צפור
1035,Vogel::N,лоаннҍт,צפור
1036,Schwarm::N,dåehkie,נחיל
1037,Schwarm::N,dåehkie,להקה
1038,Schwarm::N,doahkke,נחיל
1039,Schwarm::N,doahkke,להקה
1040,Schwarm::N,doahkki,נחיל
1041,Schwarm::N,doahkki,להקה
1042,Schwarm::N,tuák'ki,נחיל
1043,Schwarm::N,tuák'ki,להקה
1044,Schwarm::N,parvv,נחיל
1045,Schwarm::N,parvv,להקה
1046,Schwarm::N,туххк,נחיל
1047,Schwarm::N,туххк,להקה
1048,Huhn::N,vöönhtse,תרנגלת
1049,Huhn::N,vuonntsá,תרנגלת
1050,Huhn::N,vuonccis,תרנגלת
1051,Huhn::N,kääṇi,תרנגלת
1052,Huhn::N,kää´nn,תרנגלת
1053,Huhn::N,ка̄ннҌ,תרנגלת
1054,Hahn::N,deere,תרנגול
1055,Hahn::N,hádna,תרנגול
1056,Hahn::N,åresvuonntsá,תרנגול
1057,Hahn::N,vuonccis,תרנגול
1058,Hahn::N,kääṇi,תרנגול
1059,Hahn::N,åå´reskää´nn,תרנגול
1060,Hahn::N,пе̄ттэх,תרנגול
1061,Gans::N,gaase,אוז
1062,Gans::N,gássa,אוז
1063,Gans::N,čuonji,אוז
1064,Gans::N,čuá'njá,אוז
1065,Gans::N,čue´nj,אוז
1066,Gans::N,чуэнь,אוז
1067,Adler::N,aarhtse,עיט
1068,Adler::N,goasskem,עיט
1069,Adler::N,goaskin,עיט
1070,Adler::N,kuás'kim,עיט
1071,Adler::N,kuä´cǩǩem,עיט
1072,Adler::N,куэцькем,עיט
1073,Ente::N,tjååtsele,ברוז
1074,Ente::N,vuojatjis,ברוז
1075,Ente::N,čáhceloddi,ברוז
1076,Ente::N,vuonjâč,ברוז
1077,Ente::N,vuõnjâč,ברוז
1078,Ente::N,ча̄дзьлоаннҍт,ברוז
1079,Eule::N,snjågloe,ינשוף
1080,Eule::N,skunjok,ינשוף
1081,Eule::N,skuolfi,ינשוף
1082,Eule::N,ijjâlodde,ינשוף
1083,Eule::N,iiđsaž,ינשוף
1084,Eule::N,кунньлоаннҍт,ינשוף
1085,Eule::N,чӯзэм вуэһпэй,ינשוף
1086,Kranich::N,goerke,עגור
1087,Kranich::N,goerke,כרוכיה
1088,Kranich::N,guorgga,עגור
1089,Kranich::N,guorgga,כרוכיה
1090,Kranich::N,guorga,עגור
1091,Kranich::N,guorga,כרוכיה
1092,Kranich::N,kuor'gâ,עגור
1093,Kranich::N,kuor'gâ,כרוכיה
1094,Kranich::N,kuõrgg,עגור
1095,Kranich::N,kuõrgg,כרוכיה
1096,Kranich::N,кӯррк,עגור
1097,Kranich::N,кӯррк,כרוכיה
1098,Krähe::N,voerhtje,עורב
1099,Krähe::N,gárránis,עורב
1100,Krähe::N,vuoratjis,עורב
1101,Krähe::N,vuoražas,עורב
1102,Krähe::N,vuorččis,עורב
1103,Krähe::N,vuorâč,עורב
1104,Krähe::N,vuõrâč,עורב
1105,Krähe::N,вӯрэч,עורב
1106,Kuckuck::N,gïeke,קוקיה
1107,Kuckuck::N,giehka,קוקיה
1108,Kuckuck::N,giehka,קוקיה
1109,Kuckuck::N,kiehâ,קוקיה
1110,Kuckuck::N,ǩiõkk,קוקיה
1111,Kuckuck::N,кӣгк,קוקיה
1112,Schwan::N,njoktje,ברבור
1113,Schwan::N,snjuktja,ברבור
1114,Schwan::N,njukča,ברבור
1115,Schwan::N,njuhčâ,ברבור
1116,Schwan::N,njuhčč,ברבור
1117,Schwan::N,нюххч,ברבור
1118,Fisch::N,guelie,דג
1119,Fisch::N,guolle,דג
1120,Fisch::N,guolli,דג
1121,Fisch::N,kyeḷi,דג
1122,Fisch::N,kue´ll,דג
1123,Fisch::N,кӯлль,דג
1124,Barsch::N,sihtege,אוקונוס
1125,Barsch::N,vuoskun,אוקונוס
1126,Barsch::N,vuoskku,אוקונוס
1127,Barsch::N,vuásku,אוקונוס
1128,Barsch::N,vuâsk,אוקונוס
1129,Barsch::N,вуэсск,אוקונוס
1130,Hecht::N,haavke,זאב הים
1131,Hecht::N,hávgga,זאב הים
1132,Hecht::N,hávga,זאב הים
1133,Hecht::N,puško,זאב הים
1134,Hecht::N,nu´ǩǩeš,זאב הים
1135,Hecht::N,ныгкешь,זאב הים
1136,Schlange[Tier]::N,gïermesje,נחש
1137,Schlange[Tier]::N,germaj,נחש
1138,Schlange[Tier]::N,gearpmaš,נחש
1139,Schlange[Tier]::N,kyev'đi,נחש
1140,Schlange[Tier]::N,ku´vdd,נחש
1141,Schlange[Tier]::N,кӯввьт,נחש
1142,Wurm::N,mietie,תולעת
1143,Wurm::N,maarhke,תולעת
1144,Wurm::N,mádo,תולעת
1145,Wurm::N,máhtu,תולעת
1146,Wurm::N,máátu,תולעת
1147,Wurm::N,määtt,תולעת
1148,Wurm::N,ма̄дт,תולעת
1149,Spinne::N,hievnie,עכביש
1150,Spinne::N,hievnne,עכביש
1151,Spinne::N,heavdni,עכביש
1152,Spinne::N,evni,עכביש
1153,Spinne::N,eeunaž,עכביש
1154,Spinne::N,о̄а̄з,עכביש
1155,Ameise::N,garhke,נמלה
1156,Ameise::N,gårkkå,נמלה
1157,Ameise::N,gotka,נמלה
1158,Ameise::N,kutkâ,נמלה
1159,Ameise::N,kotkk,נמלה
1160,Ameise::N,ко̄ттк,נמלה
1161,Laus::N,dihkie,כנה
1162,Laus::N,dihkke,כנה
1163,Laus::N,dihkki,כנה
1164,Laus::N,tikke,כנה
1165,Laus::N,te´ǩǩ,כנה
1166,Laus::N,тыһкь,כנה
1167,Mücke::N,tjoejhke,יתוש
1168,Mücke::N,tjuojkka,יתוש
1169,Mücke::N,čuoika,יתוש
1170,Mücke::N,čuoš'kâ,יתוש
1171,Mücke::N,čuõškk,יתוש
1172,Mücke::N,чӯшшк,יתוש
1173,Fliege::N,tjoere,זבוב
1174,Fliege::N,boerege,זבוב
1175,Fliege::N,tjuruk,זבוב
1176,Fliege::N,čuru,זבוב
1177,Fliege::N,kiärpáš,זבוב
1178,Fliege::N,čuâr,זבוב
1179,Fliege::N,čuâras,זבוב
1180,Fliege::N,чуэраш,זבוב
1181,Schmetterling::N,biejjielåbloe,פרפר
1182,Schmetterling::N,biejvvelådde,פרפר
1183,Schmetterling::N,beaiveloddi,פרפר
1184,Schmetterling::N,piäi'vááloddááš,פרפר
1185,Schmetterling::N,ä´llbaž,פרפר
1186,Schmetterling::N,pei´vvlå´dd,פרפר
1187,Schmetterling::N,а̄лльп,פרפר
1188,Beere::N,muerjie,ענבה
1189,Beere::N,muorjje,ענבה
1190,Beere::N,muorji,ענבה
1191,Beere::N,myer'ji,ענבה
1192,Beere::N,mue´rjj,ענבה
1193,Beere::N,мӯррьй,ענבה
1194,Apfel::N,æbpla,תפוח
1195,Apfel::N,ehpal,תפוח
1196,Apfel::N,eppel,תפוח
1197,Apfel::N,eahppel,תפוח
1198,Apfel::N,я̄блэк,תפוח
1199,Pilz::N,goebpere,פטריה
1200,Pilz::N,guoppar,פטריה
1201,Pilz::N,guoppar,פטריה
1202,Pilz::N,kuobâr,פטריה
1203,Pilz::N,kuõbbâr,פטריה
1204,Pilz::N,кӯмпар,פטריה
1205,Zwiebel::N,lööke,בצל
1206,Zwiebel::N,løhkka,בצל
1207,Zwiebel::N,lávki,בצל
1208,Zwiebel::N,luukk,בצל
1209,Zwiebel::N,луквець,בצל
1210,Saat::N,saajoe,זרעים
1211,Saat::N,sádjo,זרעים
1212,Saat::N,siepman,זרעים
1213,Saat::N,siemâ,זרעים
1214,Saat::N,siõm,זרעים
1215,Saat::N,се̄м,זרעים
1216,Korn::N,gernie,גרעין
1217,Korn::N,gårnnetjalmme,גרעין
1218,Korn::N,gordni,גרעין
1219,Korn::N,jiṿe,גרעין
1220,Korn::N,ле̄ййп,גרעין
1221,Heu::N,suejnieh,חציר
1222,Heu::N,ájvve,חציר
1223,Heu::N,suoidni,חציר
1224,Heu::N,syei'ni,חציר
1225,Heu::N,suei´nn,חציר
1226,Heu::N,сӯййн,חציר
1227,Schale::N,gïrre,קלפה
1228,Schale::N,garra,קלפה
1229,Schale::N,skádne,קלפה
1230,Schale::N,garra,קלפה
1231,Schale::N,korrâ,קלפה
1232,Schale::N,kõrr,קלפה
1233,Schale::N,ю̄дтҍ,קלפה
1234,Grube::N,haevtie,בור
1235,Grube::N,haevtie,שוחה
1236,Grube::N,rågge,בור
1237,Grube::N,rågge,שוחה
1238,Grube::N,gohpi,בור
1239,Grube::N,gohpi,שוחה
1240,Grube::N,roggi,בור
1241,Grube::N,roggi,שוחה
1242,Grube::N,kyep'pi,בור
1243,Grube::N,kyep'pi,שוחה
1244,Grube::N,rogge,בור
1245,Grube::N,rogge,שוחה
1246,Grube::N,rå´ǧǧ,בור
1247,Grube::N,rå´ǧǧ,שוחה
1248,Grube::N,kåå´pp,בור
1249,Grube::N,kåå´pp,שוחה
1250,Grube::N,коабпь,בור
1251,Grube::N,коабпь,שוחה
1252,Falle::N,barta,מלכדת
1253,Falle::N,ruevtie,מלכדת
1254,Falle::N,gillar,מלכדת
1255,Falle::N,ruovdde,מלכדת
1256,Falle::N,rihtá,מלכדת
1257,Falle::N,báhcahat,מלכדת
1258,Falle::N,ká'skástâh,מלכדת
1259,Falle::N,ää´ǧǧes,מלכדת
1260,Falle::N,кӣлл,מלכדת
1261,Falle::N,ше̄шшь,מלכדת
1262,Schlinge::N,latjka,לולאה
1263,Schlinge::N,gieras,לולאה
1264,Schlinge::N,mohkki,לולאה
1265,Schlinge::N,kieḷâ,לולאה
1266,Schlinge::N,ǩiõll,לולאה
1267,Schlinge::N,ää´ǧǧes,לולאה
1268,Schlinge::N,кӣлл,לולאה
1269,Schlinge::N,ше̄шшь,לולאה
1270,Spur::N,gïeje,עקבה
1271,Spur::N,luodda,עקבה
1272,Spur::N,joavnes,עקבה
1273,Spur::N,luodda,עקבה
1274,Spur::N,luod'dâ,עקבה
1275,Spur::N,ǩiõjj,עקבה
1276,Spur::N,кӣйй,עקבה
1277,Asche::N,govne,אפר
1278,Asche::N,gudna,אפר
1279,Asche::N,gutna,אפר
1280,Asche::N,kunnâ,אפר
1281,Asche::N,kunn,אפר
1282,Asche::N,кунн,אפר
1283,Dreck::N,haaskoe,זהמה
1284,Dreck::N,lænjok,זהמה
1285,Dreck::N,baška,זהמה
1286,Dreck::N,duova,זהמה
1287,Dreck::N,durdi,זהמה
1288,Dreck::N,tuol'vâ,זהמה
1289,Dreck::N,sähss,זהמה
1290,Dreck::N,са̄ккьс,זהמה
1291,Eisen::N,ruevtie,ברזל
1292,Eisen::N,ruovdde,ברזל
1293,Eisen::N,ruovdi,ברזל
1294,Eisen::N,ryev'di,ברזל
1295,Eisen::N,ru´vdd,ברזל
1296,Eisen::N,рӯввьт,ברזל
1297,Gold::N,gullie,זהב
1298,Gold::N,gålle,זהב
1299,Gold::N,golli,זהב
1300,Gold::N,kolle,זהב
1301,Gold::N,kå´ll,זהב
1302,Gold::N,коалль,זהב
1303,Silber::N,sïlpe,כסף
1304,Silber::N,silbba,כסף
1305,Silber::N,silba,כסף
1306,Silber::N,silbâ,כסף
1307,Silber::N,silbb,כסף
1308,Silber::N,сыллп,כסף
1309,Kohle::N,tjïrre,פחם
1310,Kohle::N,tjahta,פחם
1311,Kohle::N,čitna,פחם
1312,Kohle::N,illâ,פחם
1313,Kohle::N,čiđđâ,פחם
1314,Kohle::N,ill,פחם
1315,Kohle::N,ылл,פחם
1316,Glas::N,klaase,זכוכית
1317,Glas::N,glássa,זכוכית
1318,Glas::N,lássa,זכוכית
1319,Glas::N,laasâ,זכוכית
1320,Glas::N,steehl,זכוכית
1321,Glas::N,сте̄клэ,זכוכית
1322,Lehm::N,laejrie,חרסית
1323,Lehm::N,lænnjgá,חרסית
1324,Lehm::N,láirá,חרסית
1325,Lehm::N,njaajâ,חרסית
1326,Lehm::N,saavv,חרסית
1327,Lehm::N,чуййв,חרסית
1328,Lehm::N,чуввьй,חרסית
1329,Sand::N,saedtie,חול
1330,Sand::N,sáttoj,חול
1331,Sand::N,tjievrra,חול
1332,Sand::N,sáttu,חול
1333,Sand::N,čunoi,חול
1334,Sand::N,vuõddâs,חול
1335,Sand::N,вӯнтас,חול
1336,Mensch::N,almetje,אדם
1337,Mensch::N,ulmusj,אדם
1338,Mensch::N,olmmoš,אדם
1339,Mensch::N,olmooš,אדם
1340,Mensch::N,ooumâž,אדם
1341,Mensch::N,олма,אדם
1342,Mann::N,ålma,איש
1343,Mann::N,ålma,גבר
1344,Mann::N,ålmåj,איש
1345,Mann::N,ålmåj,גבר
1346,Mann::N,olmmái,איש
1347,Mann::N,olmmái,גבר
1348,Mann::N,a'lmai,איש
1349,Mann::N,a'lmai,גבר
1350,Mann::N,åålm,איש
1351,Mann::N,åålm,גבר
1352,Mann::N,ка̄ллесь,איש
1353,Mann::N,ка̄ллесь,גבר
1354,Frau::N,nyjsene,אשה
1355,Frau::N,nyjsene,גברת
1356,Frau::N,nissun,אשה
1357,Frau::N,nissun,גברת
1358,Frau::N,nisu,אשה
1359,Frau::N,nisu,גברת
1360,Frau::N,nissoon,אשה
1361,Frau::N,nissoon,גברת
1362,Frau::N,neezzan,אשה
1363,Frau::N,neezzan,גברת
1364,Frau::N,нызан,אשה
1365,Frau::N,нызан,גברת
1366,Kind::N,maana,ילד
1367,Kind::N,mánná,ילד
1368,Kind::N,mánná,ילד
1369,Kind::N,pärni,ילד
1370,Kind::N,páárnáš,ילד
1371,Kind::N,pä´rnn,ילד
1372,Kind::N,päärnaž,ילד
1373,Kind::N,па̄ррьн,ילד
1374,Kind::N,па̄рнэнч,ילד
1375,Junge::N,påajke,ילד
1376,Junge::N,baernie,ילד
1377,Junge::N,birek,ילד
1378,Junge::N,báhttja,ילד
1379,Junge::N,gánda,ילד
1380,Junge::N,bárdni,ילד
1381,Junge::N,alge,ילד
1382,Junge::N,â´lǧǧ,ילד
1383,Junge::N,pä´rnn,ילד
1384,Junge::N,па̄ррьн,ילד
1385,Junge::N,па̄ррьшя,ילד
1386,Mädchen::N,nïejte,נערה
1387,Mädchen::N,niejdda,נערה
1388,Mädchen::N,nieida,נערה
1389,Mädchen::N,niei'dâ,נערה
1390,Mädchen::N,nijdd,נערה
1391,Mädchen::N,нӣйта,נערה
1392,Familie::N,fuelhkie,משפחה
1393,Familie::N,beraj,משפחה
1394,Familie::N,fuolkke,משפחה
1395,Familie::N,famillja,משפחה
1396,Familie::N,bearaš,משפחה
1397,Familie::N,peerâ,משפחה
1398,Familie::N,piâr,משפחה
1399,Familie::N,пӣрас,משפחה
1400,Großvater::N,aajja,סבא
1401,Großvater::N,áddjá,סבא
1402,Großvater::N,áddjá,סבא
1403,Großvater::N,äijih,סבא
1404,Großvater::N,ä´jj,סבא
1405,Großvater::N,а̄йя,סבא
1406,Großmutter::N,aahka,סבתא
1407,Großmutter::N,áhkko,סבתא
1408,Großmutter::N,áhkku,סבתא
1409,Großmutter::N,ákku,סבתא
1410,Großmutter::N,äkk,סבתא
1411,Großmutter::N,ä´ǩǩ,סבתא
1412,Großmutter::N,а̄ка,סבתא
1413,Eltern::N,eejhtegh,הורים
1414,Eltern::N,æjgát,הורים
1415,Eltern::N,vánhemat,הורים
1416,Eltern::N,va'nhimeh,הורים
1417,Eltern::N,puär'raz,הורים
1418,Eltern::N,ро̄дҍхель,הורים
1419,Vater::N,aehtjie,אב
1420,Vater::N,áhttje,אב
1421,Vater::N,áhčči,אב
1422,Vater::N,eeči,אב
1423,Vater::N,e´čč,אב
1424,Vater::N,аджь,אב
1425,Mutter::N,ietnie,אם
1426,Mutter::N,iednne,אם
1427,Mutter::N,eadni,אם
1428,Mutter::N,enni,אם
1429,Mutter::N,jeä´n'n,אם
1430,Mutter::N,е̄ннҍ,אם
1431,Sohn::N,elkie,בן
1432,Sohn::N,baernie,בן
1433,Sohn::N,bárnne,בן
1434,Sohn::N,bárdni,בן
1435,Sohn::N,alge,בן
1436,Sohn::N,pärni,בן
1437,Sohn::N,â´lǧǧ,בן
1438,Sohn::N,pä´rnn,בן
1439,Sohn::N,алльк,בן
1440,Tochter::N,nïejte,בת
1441,Tochter::N,daktere,בת
1442,Tochter::N,niejdda,בת
1443,Tochter::N,nieida,בת
1444,Tochter::N,niei'dâ,בת
1445,Tochter::N,nijdd,בת
1446,Tochter::N,нӣййт,בת
1447,Bruder::N,vïelle,אח
1448,Bruder::N,viellja,אח
1449,Bruder::N,viellja,אח
1450,Bruder::N,viljâ,אח
1451,Bruder::N,vi´llj,אח
1452,Bruder::N,вӣлльй,אח
1453,Schwester::N,åabpa,אחות
1454,Schwester::N,oabbá,אחות
