,Concept_ID,se,lv
698,Gehirn::N,vuo'ivâšneh,smadzenes
699,Gehirn::N,vuõivâšn,вем
700,Gehirn::N,vuõivâšn,smadzenes
701,Gehirn::N,вуэййвэшна,вем
702,Gehirn::N,вуэййвэшна,smadzenes
703,Herz::N,vaajmoe,сьӧлӧм
704,Herz::N,vaajmoe,sirds
705,Herz::N,tsåhke,сьӧлӧм
706,Herz::N,tsåhke,sirds
707,Herz::N,váibmu,сьӧлӧм
708,Herz::N,váibmu,sirds
709,Herz::N,váimu,сьӧлӧм
710,Herz::N,váimu,sirds
711,Herz::N,čââ´đ,сьӧлӧм
712,Herz::N,čââ´đ,sirds
713,Herz::N,кӯттҌк,сьӧлӧм
714,Herz::N,кӯттҌк,sirds
715,Magen::N,tjåejjie,кынӧм
716,Magen::N,tjåejjie,kuņģis
717,Magen::N,tjoajvve,кынӧм
718,Magen::N,tjoajvve,kuņģis
719,Magen::N,čoavji,кынӧм
720,Magen::N,čoavji,kuņģis
721,Magen::N,čuáv'ji,кынӧм
722,Magen::N,čuáv'ji,kuņģis
723,Magen::N,čåu´jj,кынӧм
724,Magen::N,čåu´jj,kuņģis
725,Magen::N,чо̄ввьй,кынӧм
726,Magen::N,чо̄ввьй,kuņģis
727,Leber::N,mueksie,мус
728,Leber::N,mueksie,aknas
729,Leber::N,librre,мус
730,Leber::N,librre,aknas
731,Leber::N,vuoivvas,мус
732,Leber::N,vuoivvas,aknas
733,Leber::N,vuoivâs,мус
734,Leber::N,vuoivâs,aknas
735,Leber::N,vuõivâs,мус
736,Leber::N,vuõivâs,aknas
737,Leber::N,вуйвас,мус
738,Leber::N,вуйвас,aknas
739,Atem::N,voejngehtasse,лов
740,Atem::N,voejngehtasse,elpa
741,Atem::N,båssånis,лов
742,Atem::N,båssånis,elpa
743,Atem::N,vuojŋadahka,лов
744,Atem::N,vuojŋadahka,elpa
745,Atem::N,vuoiŋŋahat,лов
746,Atem::N,vuoiŋŋahat,elpa
747,Atem::N,vuo'iŋâstim,лов
748,Atem::N,vuo'iŋâstim,elpa
749,Atem::N,jiõg'g,лов
750,Atem::N,jiõg'g,elpa
751,Atem::N,вӯйнас,лов
752,Atem::N,вӯйнас,elpa
753,Atem::N,вӯййнмушш,лов
754,Atem::N,вӯййнмушш,elpa
755,Hunger::N,nielkie,тшыг
756,Hunger::N,nielkie,bads
757,Hunger::N,nielkie,izsalkums
758,Hunger::N,nielgge,тшыг
759,Hunger::N,nielgge,bads
760,Hunger::N,nielgge,izsalkums
761,Hunger::N,nealgi,тшыг
762,Hunger::N,nealgi,bads
763,Hunger::N,nealgi,izsalkums
764,Hunger::N,nelgi,тшыг
765,Hunger::N,nelgi,bads
766,Hunger::N,nelgi,izsalkums
767,Hunger::N,neä´lǧǧ,тшыг
768,Hunger::N,neä´lǧǧ,bads
769,Hunger::N,neä´lǧǧ,izsalkums
770,Hunger::N,не̄лльк,тшыг
771,Hunger::N,не̄лльк,bads
772,Hunger::N,не̄лльк,izsalkums
773,Träne::N,gïknjele,синва
774,Träne::N,gïknjele,asara
775,Träne::N,ganjál,синва
776,Träne::N,ganjál,asara
777,Träne::N,ganjal,синва
778,Träne::N,ganjal,asara
779,Träne::N,koonjâl,синва
780,Träne::N,koonjâl,asara
781,Träne::N,kõõnjâl,синва
782,Träne::N,kõõnjâl,asara
783,Träne::N,кэ̄нял,синва
784,Träne::N,кэ̄нял,asara
785,Geschmack::N,aelmie,кӧр
786,Geschmack::N,aelmie,чӧсмӧс
787,Geschmack::N,aelmie,garša
788,Geschmack::N,muosse,кӧр
789,Geschmack::N,muosse,чӧсмӧс
790,Geschmack::N,muosse,garša
791,Geschmack::N,smáhkka,кӧр
792,Geschmack::N,smáhkka,чӧсмӧс
793,Geschmack::N,smáhkka,garša
794,Geschmack::N,máhku,кӧр
795,Geschmack::N,máhku,чӧсмӧс
796,Geschmack::N,máhku,garša
797,Geschmack::N,smáhkka,кӧр
798,Geschmack::N,smáhkka,чӧсмӧс
799,Geschmack::N,smáhkka,garša
800,Geschmack::N,mááhu,кӧр
801,Geschmack::N,mááhu,чӧсмӧс
802,Geschmack::N,mááhu,garša
803,Geschmack::N,smakkâ,кӧр
804,Geschmack::N,smakkâ,чӧсмӧс
805,Geschmack::N,smakkâ,garša
806,Geschmack::N,njõõd,кӧр
807,Geschmack::N,njõõd,чӧсмӧс
808,Geschmack::N,njõõd,garša
809,Geschmack::N,smääkk,кӧр
810,Geschmack::N,smääkk,чӧсмӧс
811,Geschmack::N,smääkk,garša
812,Geschmack::N,ня̄лльк,кӧр
813,Geschmack::N,ня̄лльк,чӧсмӧс
814,Geschmack::N,ня̄лльк,garša
815,Geruch::N,haaje,зын
816,Geruch::N,haaje,дук
817,Geruch::N,haaje,smaka
818,Geruch::N,habjja,зын
819,Geruch::N,habjja,дук
820,Geruch::N,habjja,smaka
821,Geruch::N,hádja,зын
822,Geruch::N,hádja,дук
823,Geruch::N,hádja,smaka
824,Geruch::N,opsâ,зын
825,Geruch::N,opsâ,дук
826,Geruch::N,opsâ,smaka
827,Geruch::N,haajâ,зын
828,Geruch::N,haajâ,дук
829,Geruch::N,haajâ,smaka
830,Geruch::N,õpss,зын
831,Geruch::N,õpss,дук
832,Geruch::N,õpss,smaka
833,Geruch::N,haajj,зын
834,Geruch::N,haajj,дук
835,Geruch::N,haajj,smaka
836,Geruch::N,апс,зын
837,Geruch::N,апс,дук
838,Geruch::N,апс,smaka
839,Geruch::N,лэ̄гк,зын
840,Geruch::N,лэ̄гк,дук
841,Geruch::N,лэ̄гк,smaka
842,Schlaf::N,nahkerh,узьӧм
843,Schlaf::N,nahkerh,miegs
844,Schlaf::N,nager,узьӧм
845,Schlaf::N,nager,miegs
846,Schlaf::N,oados,узьӧм
847,Schlaf::N,oados,miegs
848,Schlaf::N,nagir,узьӧм
849,Schlaf::N,nagir,miegs
850,Schlaf::N,naṿer,узьӧм
851,Schlaf::N,naṿer,miegs
852,Schlaf::N,nââ´er,узьӧм
853,Schlaf::N,nââ´er,miegs
854,Schlaf::N,нагерь,узьӧм
855,Schlaf::N,нагерь,miegs
856,Traum::N,nahkere,вӧт
857,Traum::N,nahkere,вӧтасьӧм
858,Traum::N,nahkere,sapnis
859,Traum::N,niehko,вӧт
860,Traum::N,niehko,вӧтасьӧм
861,Traum::N,niehko,sapnis
862,Traum::N,niehku,вӧт
863,Traum::N,niehku,вӧтасьӧм
864,Traum::N,niehku,sapnis
865,Traum::N,naṿer,вӧт
866,Traum::N,naṿer,вӧтасьӧм
867,Traum::N,naṿer,sapnis
868,Traum::N,nââ´er,вӧт
869,Traum::N,nââ´er,вӧтасьӧм
870,Traum::N,nââ´er,sapnis
871,Traum::N,нагерь,вӧт
872,Traum::N,нагерь,вӧтасьӧм
873,Traum::N,нагерь,sapnis
874,Himmel::N,elmie,енэж
875,Himmel::N,elmie,debess
876,Himmel::N,almme,енэж
877,Himmel::N,almme,debess
878,Himmel::N,albmi,енэж
879,Himmel::N,albmi,debess
880,Himmel::N,alme,енэж
881,Himmel::N,alme,debess
882,Himmel::N,â´lmm,енэж
883,Himmel::N,â´lmm,debess
884,Himmel::N,алльм,енэж
885,Himmel::N,алльм,debess
886,Sonne::N,biejjie,шонді
887,Sonne::N,biejjie,saule
888,Sonne::N,bæjvásj,шонді
889,Sonne::N,bæjvásj,saule
890,Sonne::N,beaivváš,шонді
891,Sonne::N,beaivváš,saule
892,Sonne::N,peivi,шонді
893,Sonne::N,peivi,saule
894,Sonne::N,piäiváš,шонді
895,Sonne::N,piäiváš,saule
896,Sonne::N,pei´vv,шонді
897,Sonne::N,pei´vv,saule
898,Sonne::N,пе̄ййв,шонді
899,Sonne::N,пе̄ййв,saule
900,Mond::N,aske,тӧлысь
901,Mond::N,aske,mēness
902,Mond::N,mánno,тӧлысь
903,Mond::N,mánno,mēness
904,Mond::N,mánnu,тӧлысь
905,Mond::N,mánnu,mēness
906,Mond::N,máánu,тӧлысь
907,Mond::N,máánu,mēness
908,Mond::N,mään,тӧлысь
909,Mond::N,mään,mēness
910,Mond::N,ма̄нн,тӧлысь
911,Mond::N,ма̄нн,mēness
912,Stern::N,daasta,кодзув
913,Stern::N,daasta,zvaigzne
914,Stern::N,naestie,кодзув
915,Stern::N,naestie,zvaigzne
916,Stern::N,násste,кодзув
917,Stern::N,násste,zvaigzne
918,Stern::N,násti,кодзув
919,Stern::N,násti,zvaigzne
920,Stern::N,täsni,кодзув
921,Stern::N,täsni,zvaigzne
922,Stern::N,tä´snn,кодзув
923,Stern::N,tä´snn,zvaigzne
924,Stern::N,та̄ссьт,кодзув
925,Stern::N,та̄ссьт,zvaigzne
926,Luft::N,elmie,сынӧд
927,Luft::N,elmie,gaiss
928,Luft::N,ájmmo,сынӧд
929,Luft::N,ájmmo,gaiss
930,Luft::N,áibmu,сынӧд
931,Luft::N,áibmu,gaiss
932,Luft::N,áimu,сынӧд
933,Luft::N,áimu,gaiss
934,Luft::N,šõŋŋ,сынӧд
935,Luft::N,šõŋŋ,gaiss
936,Luft::N,вӯйнас,сынӧд
937,Luft::N,вӯйнас,gaiss
938,Wind::N,bïegke,тӧв
939,Wind::N,bïegke,vējš
940,Wind::N,biegga,тӧв
941,Wind::N,biegga,vējš
942,Wind::N,biegga,тӧв
943,Wind::N,biegga,vējš
944,Wind::N,pieg'gâ,тӧв
945,Wind::N,pieg'gâ,vējš
946,Wind::N,piõg'g,тӧв
947,Wind::N,piõg'g,vējš
948,Wind::N,пӣӈӈк,тӧв
949,Wind::N,пӣӈӈк,vējš
950,Welle::N,baaroe,гы
951,Welle::N,baaroe,vilnis
952,Welle::N,bárro,гы
953,Welle::N,bárro,vilnis
954,Welle::N,bárru,гы
955,Welle::N,bárru,vilnis
956,Welle::N,pááṛu,гы
957,Welle::N,pááṛu,vilnis
958,Welle::N,päärr,гы
959,Welle::N,päärr,vilnis
960,Welle::N,нэ̄ммп,гы
961,Welle::N,нэ̄ммп,vilnis
962,Wasser::N,tjaetsie,ва
963,Wasser::N,tjaetsie,ūdens
964,Wasser::N,tjáhtje,ва
965,Wasser::N,tjáhtje,ūdens
966,Wasser::N,čáhci,ва
967,Wasser::N,čáhci,ūdens
968,Wasser::N,čääci,ва
969,Wasser::N,čääci,ūdens
970,Wasser::N,čää´cc,ва
971,Wasser::N,čää´cc,ūdens
972,Wasser::N,ча̄дзь,ва
973,Wasser::N,ча̄дзь,ūdens
974,Stein::N,gierkie,из
975,Stein::N,gierkie,akmens
976,Stein::N,giergge,из
977,Stein::N,giergge,akmens
978,Stein::N,geađgi,из
979,Stein::N,geađgi,akmens
980,Stein::N,keđgi,из
981,Stein::N,keđgi,akmens
982,Stein::N,ǩeä´dǧǧ,из
983,Stein::N,ǩeä´dǧǧ,akmens
984,Stein::N,ке̄ддҌк,из
985,Stein::N,ке̄ддҌк,akmens
986,Boden::N,betnie,му
987,Boden::N,betnie,augsne
988,Boden::N,ednam,му
989,Boden::N,ednam,augsne
990,Boden::N,bodni,му
991,Boden::N,bodni,augsne
992,Boden::N,vuođđu,му
993,Boden::N,vuođđu,augsne
994,Boden::N,ponne,му
995,Boden::N,ponne,augsne
996,Boden::N,vuáđ̣u,му
997,Boden::N,vuáđ̣u,augsne
998,Boden::N,vuâđđ,му
999,Boden::N,vuâđđ,augsne
1000,Boden::N,лаввьн,му
1001,Boden::N,лаввьн,augsne
1002,Boden::N,е̄ммьне,му
1003,Boden::N,е̄ммьне,augsne
1004,Erde::N,jåarta,му
1005,Erde::N,jåarta,му-ва
1006,Erde::N,jåarta,zeme
1007,Erde::N,mueltie,му
1008,Erde::N,mueltie,му-ва
1009,Erde::N,mueltie,zeme
1010,Erde::N,ednam,му
1011,Erde::N,ednam,му-ва
1012,Erde::N,ednam,zeme
1013,Erde::N,mållde,му
1014,Erde::N,mållde,му-ва
1015,Erde::N,mållde,zeme
1016,Erde::N,eana,му
1017,Erde::N,eana,му-ва
1018,Erde::N,eana,zeme
1019,Erde::N,eennâm,му
1020,Erde::N,eennâm,му-ва
1021,Erde::N,eennâm,zeme
1022,Erde::N,mädd,му
1023,Erde::N,mädd,му-ва
1024,Erde::N,mädd,zeme
1025,Erde::N,jânnam,му
1026,Erde::N,jânnam,му-ва
1027,Erde::N,jânnam,zeme
1028,Erde::N,е̄ммьне,му
1029,Erde::N,е̄ммьне,му-ва
1030,Erde::N,е̄ммьне,zeme
1031,Staub::N,heblie,бус
1032,Staub::N,heblie,putekļi
1033,Staub::N,tsumhtsie,бус
1034,Staub::N,tsumhtsie,putekļi
1035,Staub::N,dubme,бус
1036,Staub::N,dubme,putekļi
1037,Staub::N,dopmu,бус
1038,Staub::N,dopmu,putekļi
1039,Staub::N,kovjâ,бус
1040,Staub::N,kovjâ,putekļi
1041,Staub::N,põõ´l,бус
1042,Staub::N,põõ´l,putekļi
1043,Staub::N,кэ̄ббьй,бус
1044,Staub::N,кэ̄ббьй,putekļi
1045,Rauch::N,soeve,тшын
1046,Rauch::N,soeve,dūmi
1047,Rauch::N,suovva,тшын
1048,Rauch::N,suovva,dūmi
1049,Rauch::N,suovva,тшын
1050,Rauch::N,suovva,dūmi
1051,Rauch::N,suoṿâ,тшын
1052,Rauch::N,suoṿâ,dūmi
1053,Rauch::N,suõvv,тшын
1054,Rauch::N,suõvv,dūmi
1055,Rauch::N,сӯвв,тшын
1056,Rauch::N,сӯвв,dūmi
1057,Funke::N,naestie,кинь
1058,Funke::N,naestie,би кинь
1059,Funke::N,naestie,dzirkstele
1060,Funke::N,tjuonam,кинь
1061,Funke::N,tjuonam,би кинь
1062,Funke::N,tjuonam,dzirkstele
1063,Funke::N,čuotnan,кинь
1064,Funke::N,čuotnan,би кинь
1065,Funke::N,čuotnan,dzirkstele
1066,Funke::N,čuođâlm,кинь
1067,Funke::N,čuođâlm,би кинь
1068,Funke::N,čuođâlm,dzirkstele
1069,Funke::N,iiskâr,кинь
1070,Funke::N,iiskâr,би кинь
1071,Funke::N,iiskâr,dzirkstele
1072,Funke::N,čuõzzâm,кинь
1073,Funke::N,čuõzzâm,би кинь
1074,Funke::N,čuõzzâm,dzirkstele
1075,Funke::N,чӯссэм,кинь
1076,Funke::N,чӯссэм,би кинь
1077,Funke::N,чӯссэм,dzirkstele
1078,Feuer::N,dålle,би
1079,Feuer::N,dålle,uguns
1080,Feuer::N,dållå,би
1081,Feuer::N,dållå,uguns
1082,Feuer::N,dolla,би
1083,Feuer::N,dolla,uguns
1084,Feuer::N,tullâ,би
1085,Feuer::N,tullâ,uguns
1086,Feuer::N,toll,би
1087,Feuer::N,toll,uguns
1088,Feuer::N,то̄лл,би
1089,Feuer::N,то̄лл,uguns
1090,Licht::N,tjoevke,югӧр
1091,Licht::N,tjoevke,gaisma
1092,Licht::N,tjuovgga,югӧр
1093,Licht::N,tjuovgga,gaisma
1094,Licht::N,čuovga,югӧр
1095,Licht::N,čuovga,gaisma
1096,Licht::N,čuovggas,югӧр
1097,Licht::N,čuovggas,gaisma
1098,Licht::N,čuoṿâ,югӧр
1099,Licht::N,čuoṿâ,gaisma
1100,Licht::N,toll,югӧр
1101,Licht::N,toll,gaisma
1102,Licht::N,čuõvv,югӧр
1103,Licht::N,čuõvv,gaisma
1104,Licht::N,то̄лл,югӧр
1105,Licht::N,то̄лл,gaisma
1106,Schatten::N,skugkie,вуджӧр
1107,Schatten::N,skugkie,ēna
1108,Schatten::N,soejvene,вуджӧр
1109,Schatten::N,soejvene,ēna
1110,Schatten::N,irkes,вуджӧр
1111,Schatten::N,irkes,ēna
1112,Schatten::N,sieges,вуджӧр
1113,Schatten::N,sieges,ēna
1114,Schatten::N,itku,вуджӧр
1115,Schatten::N,itku,ēna
1116,Schatten::N,suoivâ,вуджӧр
1117,Schatten::N,suoivâ,ēna
1118,Schatten::N,õõtt,вуджӧр
1119,Schatten::N,õõtt,ēna
1120,Schatten::N,ǩeeu´niǩ,вуджӧр
1121,Schatten::N,ǩeeu´niǩ,ēna
1122,Schatten::N,кывьнэхь,вуджӧр
1123,Schatten::N,кывьнэхь,ēna
1124,Wetter::N,vïerhtse,поводдя
1125,Wetter::N,vïerhtse,laiks
1126,Wetter::N,dálkke,поводдя
1127,Wetter::N,dálkke,laiks
1128,Wetter::N,dálki,поводдя
1129,Wetter::N,dálki,laiks
1130,Wetter::N,šoŋŋâ,поводдя
1131,Wetter::N,šoŋŋâ,laiks
1132,Wetter::N,šõŋŋ,поводдя
1133,Wetter::N,šõŋŋ,laiks
1134,Wetter::N,шэ̄ӈӈ,поводдя
1135,Wetter::N,шэ̄ӈӈ,laiks
1136,Nebel::N,såavla,ру
1137,Nebel::N,såavla,онь
1138,Nebel::N,såavla,migla
1139,Nebel::N,mearhka,ру
1140,Nebel::N,mearhka,онь
1141,Nebel::N,mearhka,migla
1142,Nebel::N,murkko,ру
1143,Nebel::N,murkko,онь
1144,Nebel::N,murkko,migla
1145,Nebel::N,mierkká,ру
1146,Nebel::N,mierkká,онь
1147,Nebel::N,mierkká,migla
1148,Nebel::N,mierká,ру
1149,Nebel::N,mierká,онь
1150,Nebel::N,mierká,migla
1151,Nebel::N,miär'kká,ру
1152,Nebel::N,miär'kká,онь
1153,Nebel::N,miär'kká,migla
1154,Nebel::N,oṃo,ру
1155,Nebel::N,oṃo,онь
1156,Nebel::N,oṃo,migla
1157,Nebel::N,sue´lnn,ру
1158,Nebel::N,sue´lnn,онь
1159,Nebel::N,sue´lnn,migla
1160,Nebel::N,цӣгк,ру
1161,Nebel::N,цӣгк,онь
1162,Nebel::N,цӣгк,migla
1163,Nebel::N,сулльн,ру
1164,Nebel::N,сулльн,онь
1165,Nebel::N,сулльн,migla
1166,Wolke::N,balve,кымӧр
1167,Wolke::N,balve,mākonis
1168,Wolke::N,balvva,кымӧр
1169,Wolke::N,balvva,mākonis
1170,Wolke::N,balva,кымӧр
1171,Wolke::N,balva,mākonis
1172,Wolke::N,polvâ,кымӧр
1173,Wolke::N,polvâ,mākonis
1174,Wolke::N,põlvv,кымӧр
1175,Wolke::N,põlvv,mākonis
1176,Wolke::N,пэллв,кымӧр
1177,Wolke::N,пэллв,mākonis
1178,Regen::N,ebrie,зэр
1179,Regen::N,ebrie,lietus
1180,Regen::N,harvve,зэр
1181,Regen::N,harvve,lietus
1182,Regen::N,arvi,зэр
1183,Regen::N,arvi,lietus
1184,Regen::N,arve,зэр
1185,Regen::N,arve,lietus
1186,Regen::N,â´brr,зэр
1187,Regen::N,â´brr,lietus
1188,Regen::N,аббьр,зэр
1189,Regen::N,аббьр,lietus
1190,Schnee::N,lopme,лым
1191,Schnee::N,lopme,sniegs
1192,Schnee::N,moehtege,лым
1193,Schnee::N,moehtege,sniegs
1194,Schnee::N,muohta,лым
1195,Schnee::N,muohta,sniegs
1196,Schnee::N,muohta,лым
1197,Schnee::N,muohta,sniegs
1198,Schnee::N,muotâ,лым
1199,Schnee::N,muotâ,sniegs
1200,Schnee::N,muõtt,лым
1201,Schnee::N,muõtt,sniegs
1202,Schnee::N,вэ̄дз,лым
1203,Schnee::N,вэ̄дз,sniegs
1204,Schnee::N,куэллт,лым
1205,Schnee::N,куэллт,sniegs
1206,Eis::N,jïenge,йи
1207,Eis::N,jïenge,ledus
1208,Eis::N,jiegŋa,йи
1209,Eis::N,jiegŋa,ledus
1210,Eis::N,jiekŋa,йи
1211,Eis::N,jiekŋa,ledus
1212,Eis::N,jieŋ̣â,йи
1213,Eis::N,jieŋ̣â,ledus
1214,Eis::N,jiõŋŋ,йи
1215,Eis::N,jiõŋŋ,ledus
1216,Eis::N,ӣӈӈ,йи
1217,Eis::N,ӣӈӈ,ledus
1218,Frost::N,baajkoe,кӧдзыд
1219,Frost::N,baajkoe,sals
1220,Frost::N,tjoasskem,кӧдзыд
1221,Frost::N,tjoasskem,sals
1222,Frost::N,buolaš,кӧдзыд
1223,Frost::N,buolaš,sals
1224,Frost::N,puolâš,кӧдзыд
1225,Frost::N,puolâš,sals
1226,Frost::N,puõlâš,кӧдзыд
1227,Frost::N,puõlâš,sals
1228,Frost::N,мӯнь,кӧдзыд
1229,Frost::N,мӯнь,sals
1230,Kälte::N,jueskie,кӧдзыд
1231,Kälte::N,jueskie,saltums
1232,Kälte::N,jueskie,aukstums
1233,Kälte::N,tjåetskeme,кӧдзыд
1234,Kälte::N,tjåetskeme,saltums
1235,Kälte::N,tjåetskeme,aukstums
1236,Kälte::N,tjoasskem,кӧдзыд
1237,Kälte::N,tjoasskem,saltums
1238,Kälte::N,tjoasskem,aukstums
1239,Kälte::N,čoaskin,кӧдзыд
1240,Kälte::N,čoaskin,saltums
1241,Kälte::N,čoaskin,aukstums
1242,Kälte::N,ko'lmâsvuotâ,кӧдзыд
1243,Kälte::N,ko'lmâsvuotâ,saltums
1244,Kälte::N,ko'lmâsvuotâ,aukstums
1245,Kälte::N,ijss,кӧдзыд
1246,Kälte::N,ijss,saltums
1247,Kälte::N,ijss,aukstums
1248,Kälte::N,čuä´cǩǩem,кӧдзыд
1249,Kälte::N,čuä´cǩǩem,saltums
1250,Kälte::N,čuä´cǩǩem,aukstums
1251,Kälte::N,tuârggnjõs,кӧдзыд
1252,Kälte::N,tuârggnjõs,saltums
1253,Kälte::N,tuârggnjõs,aukstums
1254,Kälte::N,кэ̄лмас,кӧдзыд
1255,Kälte::N,кэ̄лмас,saltums
1256,Kälte::N,кэ̄лмас,aukstums
1257,Hitze::N,baahke,пӧсь
1258,Hitze::N,baahke,гожӧд
1259,Hitze::N,baahke,karstums
1260,Hitze::N,báhkka,пӧсь
1261,Hitze::N,báhkka,гожӧд
1262,Hitze::N,báhkka,karstums
1263,Hitze::N,báhkka,пӧсь
1264,Hitze::N,báhkka,гожӧд
1265,Hitze::N,báhkka,karstums
1266,Hitze::N,pakkâ,пӧсь
1267,Hitze::N,pakkâ,гожӧд
1268,Hitze::N,pakkâ,karstums
1269,Hitze::N,kuṃe,пӧсь
1270,Hitze::N,kuṃe,гожӧд
1271,Hitze::N,kuṃe,karstums
1272,Hitze::N,paašt,пӧсь
1273,Hitze::N,paašt,гожӧд
1274,Hitze::N,paašt,karstums
1275,Hitze::N,жоарр,пӧсь
1276,Hitze::N,жоарр,гожӧд
1277,Hitze::N,жоарр,karstums
1278,Raureif::N,jyjse,пуж
1279,Raureif::N,jyjse,гыӧр
1280,Raureif::N,jyjse,sarma
1281,Raureif::N,ridne,пуж
1282,Raureif::N,ridne,гыӧр
1283,Raureif::N,ridne,sarma
1284,Raureif::N,goarre,пуж
1285,Raureif::N,goarre,гыӧр
1286,Raureif::N,goarre,sarma
1287,Raureif::N,ritni,пуж
1288,Raureif::N,ritni,гыӧр
1289,Raureif::N,ritni,sarma
1290,Raureif::N,suhči,пуж
1291,Raureif::N,suhči,гыӧр
1292,Raureif::N,suhči,sarma
1293,Raureif::N,riṇe,пуж
1294,Raureif::N,riṇe,гыӧр
1295,Raureif::N,riṇe,sarma
1296,Raureif::N,ай,пуж
1297,Raureif::N,ай,гыӧр
1298,Raureif::N,ай,sarma
1299,Regenbogen::N,aatjan goengere,ӧшкамӧшка
1300,Regenbogen::N,aatjan goengere,varavīksne
1301,Regenbogen::N,aatjan joekse,ӧшкамӧшка
1302,Regenbogen::N,aatjan joekse,varavīksne
1303,Regenbogen::N,ádjájuoksa,ӧшкамӧшка
1304,Regenbogen::N,ádjájuoksa,varavīksne
1305,Regenbogen::N,arvedávgi,ӧшкамӧшка
1306,Regenbogen::N,arvedávgi,varavīksne
1307,Regenbogen::N,bajándávgi,ӧшкамӧшка
1308,Regenbogen::N,bajándávgi,varavīksne
1309,Regenbogen::N,äijihtävgi,ӧшкамӧшка
1310,Regenbogen::N,äijihtävgi,varavīksne
1311,Regenbogen::N,teârmmazjohss,ӧшкамӧшка
1312,Regenbogen::N,teârmmazjohss,varavīksne
1313,Regenbogen::N,тӣрмесью̄ккс,ӧшкамӧшка
1314,Regenbogen::N,тӣрмесью̄ккс,varavīksne
1315,Donner::N,raejrie,гым
1316,Donner::N,raejrie,pērkons
1317,Donner::N,átjek,гым
1318,Donner::N,átjek,pērkons
1319,Donner::N,átjárájdde,гым
1320,Donner::N,átjárájdde,pērkons
1321,Donner::N,áddjá,гым
1322,Donner::N,áddjá,pērkons
1323,Donner::N,baján,гым
1324,Donner::N,baján,pērkons
1325,Donner::N,juuṛâ,гым
1326,Donner::N,juuṛâ,pērkons
1327,Donner::N,tie´rmes,гым
1328,Donner::N,tie´rmes,pērkons
1329,Donner::N,тӣрмесь,гым
1330,Donner::N,тӣрмесь,pērkons
1331,Donner::N,ча̄ркнэгк,гым
1332,Donner::N,ча̄ркнэгк,pērkons
1333,Strömung::N,njuvvie,ва ныр
1334,Strömung::N,njuvvie,визувтӧм
1335,Strömung::N,njuvvie,straume
1336,Strömung::N,njuvvie,strāvojums
1337,Strömung::N,ájggedáhpe,ва ныр
1338,Strömung::N,ájggedáhpe,визувтӧм
1339,Strömung::N,ájggedáhpe,straume
1340,Strömung::N,ájggedáhpe,strāvojums
1341,Strömung::N,rávdnji,ва ныр
1342,Strömung::N,rávdnji,визувтӧм
1343,Strömung::N,rávdnji,straume
1344,Strömung::N,rávdnji,strāvojums
1345,Strömung::N,virde,ва ныр
1346,Strömung::N,virde,визувтӧм
1347,Strömung::N,virde,straume
1348,Strömung::N,virde,strāvojums
1349,Strömung::N,ve´rdd,ва ныр
1350,Strömung::N,ve´rdd,визувтӧм
1351,Strömung::N,ve´rdd,straume
1352,Strömung::N,ve´rdd,strāvojums
1353,Strömung::N,выррьт,ва ныр
1354,Strömung::N,выррьт,визувтӧм
1355,Strömung::N,выррьт,straume
1356,Strömung::N,выррьт,strāvojums
1357,Tropfen::N,gåajhkohts,войт
1358,Tropfen::N,gåajhkohts,lāse
1359,Tropfen::N,gåjkudis,войт
1360,Tropfen::N,gåjkudis,lāse
1361,Tropfen::N,goaikkanas,войт
1362,Tropfen::N,goaikkanas,lāse
1363,Tropfen::N,čalme,войт
1364,Tropfen::N,čalme,lāse
1365,Tropfen::N,čâ´lmm,войт
1366,Tropfen::N,čâ´lmm,lāse
1367,Tropfen::N,ча̄лльм,войт
1368,Tropfen::N,ча̄лльм,lāse
1369,Schaum::N,sapte,быг
1370,Schaum::N,sapte,быгзьӧм
1371,Schaum::N,sapte,putas
1372,Schaum::N,såpptå,быг
1373,Schaum::N,såpptå,быгзьӧм
1374,Schaum::N,såpptå,putas
1375,Schaum::N,sokta,быг
1376,Schaum::N,sokta,быгзьӧм
1377,Schaum::N,sokta,putas
1378,Schaum::N,suptâ,быг
1379,Schaum::N,suptâ,быгзьӧм
1380,Schaum::N,suptâ,putas
1381,Schaum::N,soptt,быг
1382,Schaum::N,soptt,быгзьӧм
1383,Schaum::N,soptt,putas
1384,Schaum::N,со̄ппт,быг
1385,Schaum::N,со̄ппт,быгзьӧм
1386,Schaum::N,со̄ппт,putas
1387,Schmutz::N,haaskoe,няйт
1388,Schmutz::N,haaskoe,dubļi
1389,Schmutz::N,duolvva,няйт
1390,Schmutz::N,duolvva,dubļi
1391,Schmutz::N,duolva,няйт
1392,Schmutz::N,duolva,dubļi
1393,Schmutz::N,durdi,няйт
1394,Schmutz::N,durdi,dubļi
1395,Schmutz::N,stänži,няйт
1396,Schmutz::N,stänži,dubļi
1397,Schmutz::N,sähss,няйт
1398,Schmutz::N,sähss,dubļi
1399,Schmutz::N,са̄ккьс,няйт
1400,Schmutz::N,са̄ккьс,dubļi
1401,Schmutz::N,не̄шшь,няйт
1402,Schmutz::N,не̄шшь,dubļi
