,Concept_ID,se,hr
744,Sumpf::N,jeggi,bara
745,Sumpf::N,jeä´ǧ'ǧ,bara
746,Sumpf::N,ла̄ммьп,bara
747,Moor::N,pluevie,močvara
748,Moor::N,jiegge,močvara
749,Moor::N,suotnju,močvara
750,Moor::N,karrii,močvara
751,Moor::N,kä´rev,močvara
752,Moor::N,veättaǩ,močvara
753,Moor::N,ла̄ммьп,močvara
754,Wiese::N,ïentje,livada
755,Wiese::N,giedde,livada
756,Wiese::N,gieddi,livada
757,Wiese::N,nijtto,livada
758,Wiese::N,пуэшенҍ,livada
759,Wald::N,skåake,šuma
760,Wald::N,skåajje,šuma
761,Wald::N,miehtsie,šuma
762,Wald::N,vuovdde,šuma
763,Wald::N,miehttse,šuma
764,Wald::N,vuovdi,šuma
765,Wald::N,meahcci,šuma
766,Wald::N,mecci,šuma
767,Wald::N,vyemi,šuma
768,Wald::N,vue´mm,šuma
769,Wald::N,meä´c'c,šuma
770,Wald::N,ля̄ммт,šuma
771,Hügel::N,deava,brijeg
772,Hügel::N,deava,brežuljak
773,Hügel::N,dievvá,brijeg
774,Hügel::N,dievvá,brežuljak
775,Hügel::N,dievvá,brijeg
776,Hügel::N,dievvá,brežuljak
777,Hügel::N,čummâ,brijeg
778,Hügel::N,čummâ,brežuljak
779,Hügel::N,pä´rcc,brijeg
780,Hügel::N,pä´rcc,brežuljak
781,Hügel::N,teä´rmm,brijeg
782,Hügel::N,teä´rmm,brežuljak
783,Hügel::N,ка̄ннҌт,brijeg
784,Hügel::N,ка̄ннҌт,brežuljak
785,Anhöhe::N,deava,uzvišica
786,Anhöhe::N,jalladahke,uzvišica
787,Anhöhe::N,dievásj,uzvišica
788,Anhöhe::N,aláš,uzvišica
789,Anhöhe::N,luohkká,uzvišica
790,Anhöhe::N,tiävá,uzvišica
791,Anhöhe::N,poorááš,uzvišica
792,Anhöhe::N,ču´lpp,uzvišica
793,Anhöhe::N,škâu´ŋŋ,uzvišica
794,Anhöhe::N,ка̄ннҌт,uzvišica
795,Berg::N,bïerje,brdo
796,Berg::N,várre,brdo
797,Berg::N,várri,brdo
798,Berg::N,vääṛi,brdo
799,Berg::N,vää´rr,brdo
800,Berg::N,те̄ррьм,brdo
801,Gipfel::N,dalvese,vrh
802,Gipfel::N,tjåhkkå,vrh
803,Gipfel::N,čohkka,vrh
804,Gipfel::N,čokke,vrh
805,Gipfel::N,čå´ǩǩ,vrh
806,Gipfel::N,ла̄ддҍв,vrh
807,Höhle::N,beajoe,pećina
808,Höhle::N,beajoe,spilja
809,Höhle::N,rájgge,pećina
810,Höhle::N,rájgge,spilja
811,Höhle::N,sluoggo,pećina
812,Höhle::N,sluoggo,spilja
813,Höhle::N,biedju,pećina
814,Höhle::N,biedju,spilja
815,Höhle::N,kuovđâšm,pećina
816,Höhle::N,kuovđâšm,spilja
817,Höhle::N,skuõrr,pećina
818,Höhle::N,skuõrr,spilja
819,Höhle::N,вуэӈӈк,pećina
820,Höhle::N,вуэӈӈк,spilja
821,Abhang::N,boelte,obronak
822,Abhang::N,boelte,nizbrdica
823,Abhang::N,brijrie,obronak
824,Abhang::N,brijrie,nizbrdica
825,Abhang::N,bállte,obronak
826,Abhang::N,bállte,nizbrdica
827,Abhang::N,vielti,obronak
828,Abhang::N,vielti,nizbrdica
829,Abhang::N,luohkká,obronak
830,Abhang::N,luohkká,nizbrdica
831,Abhang::N,viel'tti,obronak
832,Abhang::N,viel'tti,nizbrdica
833,Abhang::N,vie´ltt,obronak
834,Abhang::N,vie´ltt,nizbrdica
835,Abhang::N,луэххк,obronak
836,Abhang::N,луэххк,nizbrdica
837,Quelle::N,aajege,izvor
838,Quelle::N,aajege,vrelo
839,Quelle::N,gaaltije,izvor
840,Quelle::N,gaaltije,vrelo
841,Quelle::N,ája,izvor
842,Quelle::N,ája,vrelo
843,Quelle::N,ája,izvor
844,Quelle::N,ája,vrelo
845,Quelle::N,gáldu,izvor
846,Quelle::N,gáldu,vrelo
847,Quelle::N,aajâ,izvor
848,Quelle::N,aajâ,vrelo
849,Quelle::N,käldee,izvor
850,Quelle::N,käldee,vrelo
851,Quelle::N,lädd,izvor
852,Quelle::N,lädd,vrelo
853,Quelle::N,käivv,izvor
854,Quelle::N,käivv,vrelo
855,Quelle::N,ка̄ййв,izvor
856,Quelle::N,ка̄ййв,vrelo
857,Bach::N,johketje,potok
858,Bach::N,jåhkå,potok
859,Bach::N,jågåsj,potok
860,Bach::N,jogaš,potok
861,Bach::N,aajâ,potok
862,Bach::N,vuäjj,potok
863,Bach::N,вуэйй,potok
864,Fluss::N,johke,rijeka
865,Fluss::N,ædno,rijeka
866,Fluss::N,jåhkå,rijeka
867,Fluss::N,johka,rijeka
868,Fluss::N,juuhâ,rijeka
869,Fluss::N,jokk,rijeka
870,Fluss::N,jeänn,rijeka
871,Fluss::N,ё̄гк,rijeka
872,Ufer::N,beala,obala
873,Ufer::N,gádde,obala
874,Ufer::N,gáddi,obala
875,Ufer::N,riddo,obala
876,Ufer::N,redd,obala
877,Ufer::N,рыннт,obala
878,Küste::N,mïere,obala
879,Küste::N,mïere,morska obala
880,Küste::N,gaedtie,obala
881,Küste::N,gaedtie,morska obala
882,Küste::N,merragádde,obala
883,Küste::N,merragádde,morska obala
884,Küste::N,merraguovllo,obala
885,Küste::N,merraguovllo,morska obala
886,Küste::N,gáddi,obala
887,Küste::N,gáddi,morska obala
888,Küste::N,riddo,obala
889,Küste::N,riddo,morska obala
890,Küste::N,miârr'redd,obala
891,Küste::N,miârr'redd,morska obala
892,Küste::N,рыннт,obala
893,Küste::N,рыннт,morska obala
894,Festland::N,gaedtie,kopno
895,Festland::N,gádde,kopno
896,Festland::N,nannán,kopno
897,Festland::N,kušknjâs,kopno
898,Festland::N,eennâm,kopno
899,Festland::N,jânnam,kopno
900,Festland::N,ма̄ннтэр,kopno
901,Meer::N,mearoe,more
902,Meer::N,merra,more
903,Meer::N,nuorre,more
904,Meer::N,áhpi,more
905,Meer::N,mearra,more
906,Meer::N,meeṛâ,more
907,Meer::N,miârr,more
908,Meer::N,ме̄рр,more
909,Bucht::N,loekte,zaliv
910,Bucht::N,oagge,zaliv
911,Bucht::N,luokta,zaliv
912,Bucht::N,luokta,zaliv
913,Bucht::N,čuáj̣á,zaliv
914,Bucht::N,luhtt,zaliv
915,Bucht::N,вӯнн,zaliv
916,Bucht::N,лӯххт,zaliv
917,Insel::N,sååle,ada
918,Insel::N,sååle,otok
919,Insel::N,suoloj,ada
920,Insel::N,suoloj,otok
921,Insel::N,suolu,ada
922,Insel::N,suolu,otok
923,Insel::N,suálui,ada
924,Insel::N,suálui,otok
925,Insel::N,suâl,ada
926,Insel::N,suâl,otok
927,Insel::N,суэл,ada
928,Insel::N,суэл,otok
929,Blume::N,rïesege,cvijet
930,Blume::N,giedjek,cvijet
931,Blume::N,rássi,cvijet
932,Blume::N,kukká,cvijet
933,Blume::N,heä´rvvrää´ss,cvijet
934,Blume::N,ывьнэнч,cvijet
935,Gras::N,kraesie,trava
936,Gras::N,rásse,trava
937,Gras::N,rássi,trava
938,Gras::N,rääsi,trava
939,Gras::N,rää´ss,trava
940,Gras::N,ра̄ссь,trava
941,Wurzel::N,roehtse,korijen
942,Wurzel::N,ruohttsa,korijen
943,Wurzel::N,ruohtas,korijen
944,Wurzel::N,veedis,korijen
945,Wurzel::N,vue´ddes,korijen
946,Wurzel::N,вуэнҍтэсь,korijen
947,Baum::N,moere,drvo
948,Baum::N,moere,stablo
949,Baum::N,muorra,drvo
950,Baum::N,muorra,stablo
951,Baum::N,muorra,drvo
952,Baum::N,muorra,stablo
953,Baum::N,muoṛâ,drvo
954,Baum::N,muoṛâ,stablo
955,Baum::N,muõrr,drvo
956,Baum::N,muõrr,stablo
957,Baum::N,мӯрр,drvo
958,Baum::N,мӯрр,stablo
959,Stamm::N,ståamhpe,deblo
960,Stamm::N,ståamhpe,stablo
961,Stamm::N,mátta,deblo
962,Stamm::N,mátta,stablo
963,Stamm::N,galda,deblo
964,Stamm::N,galda,stablo
965,Stamm::N,ruŋgo,deblo
966,Stamm::N,ruŋgo,stablo
967,Stamm::N,stokk,deblo
968,Stamm::N,stokk,stablo
969,Stamm::N,мӯрр,deblo
970,Stamm::N,мӯрр,stablo
971,Stamm::N,кэ̄ллт,deblo
972,Stamm::N,кэ̄ллт,stablo
973,Rinde::N,gïrre,kora
974,Rinde::N,baarhkoe,kora
975,Rinde::N,bárkko,kora
976,Rinde::N,ostu,kora
977,Rinde::N,bárku,kora
978,Rinde::N,korrâ,kora
979,Rinde::N,kõrr,kora
980,Rinde::N,pärkk,kora
981,Rinde::N,кэ̄рр,kora
982,Rinde::N,па̄ҏҏк,kora
983,Ast::N,åeksie,grana
984,Ast::N,oakse,grana
985,Ast::N,oaksi,grana
986,Ast::N,uák'si,grana
987,Ast::N,å´hss,grana
988,Ast::N,вуэккьс,grana
989,Zweig::N,åeksie,grana
990,Zweig::N,oakse,grana
991,Zweig::N,rissi,grana
992,Zweig::N,syeṛi,grana
993,Zweig::N,sue´rr,grana
994,Zweig::N,рыссе,grana
995,Blatt::N,plienie,list
996,Blatt::N,lassta,list
997,Blatt::N,lasta,list
998,Blatt::N,lostâ,list
999,Blatt::N,lõstt,list
1000,Blatt::N,лэ̄сст,list
1001,Birke::N,såekie,breza
1002,Birke::N,soahke,breza
1003,Birke::N,soahki,breza
1004,Birke::N,suáhi,breza
1005,Birke::N,suâ´ǩǩ,breza
1006,Birke::N,пе̄ссьмӯрр,breza
1007,Kiefer[Baum]::N,bietsie,bor
1008,Kiefer[Baum]::N,hájkka,bor
1009,Kiefer[Baum]::N,biehtse,bor
1010,Kiefer[Baum]::N,beahci,bor
1011,Kiefer[Baum]::N,peeci,bor
1012,Kiefer[Baum]::N,pie´cc,bor
1013,Kiefer[Baum]::N,пе̄дзь,bor
1014,Weide[Baum]::N,saalje,iva
1015,Weide[Baum]::N,saalje,vŕba
1016,Weide[Baum]::N,sállja,iva
1017,Weide[Baum]::N,sállja,vŕba
1018,Weide[Baum]::N,sieđga,iva
1019,Weide[Baum]::N,sieđga,vŕba
1020,Weide[Baum]::N,puájui,iva
1021,Weide[Baum]::N,puájui,vŕba
1022,Weide[Baum]::N,puäi,iva
1023,Weide[Baum]::N,puäi,vŕba
1024,Weide[Baum]::N,пуай,iva
1025,Weide[Baum]::N,пуай,vŕba
1026,Tanne::N,goese,jela
1027,Tanne::N,guossa,jela
1028,Tanne::N,guossa,jela
1029,Tanne::N,kuosâ,jela
1030,Tanne::N,kuõss,jela
1031,Tanne::N,кӯсс,jela
1032,Horn::N,tjåervie,rog
1033,Horn::N,tjoarvve,rog
1034,Horn::N,čoarvi,rog
1035,Horn::N,čuár'vi,rog
1036,Horn::N,čuä´rvv,rog
1037,Horn::N,чуэррьв,rog
1038,Feder::N,badtse,pero
1039,Feder::N,dålgge,pero
1040,Feder::N,bozza,pero
1041,Feder::N,puzzâ,pero
1042,Feder::N,tolge,pero
1043,Feder::N,poʒʒ,pero
1044,Feder::N,по̄ннц,pero
1045,Fell::N,njaltja,koža
1046,Fell::N,duollje,koža
1047,Fell::N,náhkki,koža
1048,Fell::N,dorkkas,koža
1049,Fell::N,turkkâ,koža
1050,Fell::N,tyel'ji,koža
1051,Fell::N,nähki,koža
1052,Fell::N,torkk,koža
1053,Fell::N,čåu´dd,koža
1054,Fell::N,tue´l'lj,koža
1055,Fell::N,тӯлльй,koža
1056,Flügel::N,såaja,krilo
1057,Flügel::N,såajoe,krilo
1058,Flügel::N,soadje,krilo
1059,Flügel::N,soadji,krilo
1060,Flügel::N,suáj̣á,krilo
1061,Flügel::N,suäjj,krilo
1062,Flügel::N,суэйй,krilo
1063,Klaue::N,gadtse,papak
1064,Klaue::N,guober,papak
1065,Klaue::N,gazza,papak
1066,Klaue::N,kozzâ,papak
1067,Klaue::N,kõʒʒ,papak
1068,Klaue::N,кэ̄ннц,papak
1069,Kralle::N,gadtse,pandža
1070,Kralle::N,gadtsa,pandža
1071,Kralle::N,gazza,pandža
1072,Kralle::N,kozzâ,pandža
1073,Kralle::N,kõʒʒ,pandža
1074,Kralle::N,ке̄бпель,pandža
1075,Schwanz::N,siejpie,rep
1076,Schwanz::N,siejbbe,rep
1077,Schwanz::N,bađuš,rep
1078,Schwanz::N,seaibi,rep
1079,Schwanz::N,seibi,rep
1080,Schwanz::N,sei´bb,rep
1081,Schwanz::N,piä´cciǩ,rep
1082,Schwanz::N,пиджь,rep
1083,Schwanz::N,се̄ййп,rep
1084,Schwanz::N,пе̄цехь,rep
1085,Ei::N,munnie,jaje
1086,Ei::N,månne,jaje
1087,Ei::N,monni,jaje
1088,Ei::N,maṇe,jaje
1089,Ei::N,mââ´nn,jaje
1090,Ei::N,маннҍ,jaje
1091,Nest::N,biesie,gnijezdo
1092,Nest::N,biesse,gnijezdo
1093,Nest::N,beassi,gnijezdo
1094,Nest::N,peesi,gnijezdo
1095,Nest::N,piervâl,gnijezdo
1096,Nest::N,piä´ss,gnijezdo
1097,Nest::N,пе̄ссь,gnijezdo
1098,Bau::N,biesie,jazbina
1099,Bau::N,biedjo,jazbina
1100,Bau::N,liesso,jazbina
1101,Bau::N,biedju,jazbina
1102,Bau::N,piäju,jazbina
1103,Bau::N,вуэӈӈк,jazbina
1104,Tier::N,juvre,životinja
1105,Tier::N,udos,životinja
1106,Tier::N,divrre,životinja
1107,Tier::N,luohtok,životinja
1108,Tier::N,ealli,životinja
1109,Tier::N,ellee,životinja
1110,Tier::N,jie´lli,životinja
1111,Tier::N,жыва,životinja
1112,Herde::N,dåehkie,krdo
1113,Herde::N,dåehkie,stado
1114,Herde::N,ællo,krdo
1115,Herde::N,ællo,stado
1116,Herde::N,fuovva,krdo
1117,Herde::N,fuovva,stado
1118,Herde::N,doahkki,krdo
1119,Herde::N,doahkki,stado
1120,Herde::N,čagge,krdo
1121,Herde::N,čagge,stado
1122,Herde::N,tukk,krdo
1123,Herde::N,tukk,stado
1124,Herde::N,vâ´lvv,krdo
1125,Herde::N,vâ´lvv,stado
1126,Herde::N,чуэз,krdo
1127,Herde::N,чуэз,stado
1128,Herde::N,чӣгар,krdo
1129,Herde::N,чӣгар,stado
1130,Kuh::N,govse,krava
1131,Kuh::N,gussa,krava
1132,Kuh::N,gussa,krava
1133,Kuh::N,kussâ,krava
1134,Kuh::N,kuss,krava
1135,Kuh::N,лӣххьм,krava
1136,Bulle::N,vuaksa,bik
1137,Bulle::N,vuoksá,bik
1138,Bulle::N,heargi,bik
1139,Bulle::N,vuák'sá,bik
1140,Bulle::N,ergi,bik
1141,Bulle::N,vuâhss,bik
1142,Bulle::N,е̄ррьк,bik
1143,Pferd::N,hierkie,konj
1144,Pferd::N,råsse,konj
1145,Pferd::N,hæssta,konj
1146,Pferd::N,heavuš,konj
1147,Pferd::N,hiävuš,konj
1148,Pferd::N,heävaš,konj
1149,Pferd::N,ро̄ссь,konj
1150,Schaf::N,sïrve,ovca
1151,Schaf::N,sávttsa,ovca
1152,Schaf::N,sávza,ovca
1153,Schaf::N,savzâ,ovca
1154,Schaf::N,sauʒʒ,ovca
1155,Schaf::N,ла̄мьпесь,ovca
1156,Schwein::N,snurke,svinja
1157,Schwein::N,svijnne,svinja
1158,Schwein::N,spiidni,svinja
1159,Schwein::N,šahe,svinja
1160,Schwein::N,šââ´ǩǩ,svinja
1161,Schwein::N,ша̄гкь,svinja
1162,Hund::N,bïenje,pas
1163,Hund::N,bïenje,pseto
1164,Hund::N,bena,pas
1165,Hund::N,bena,pseto
1166,Hund::N,beana,pas
1167,Hund::N,beana,pseto
1168,Hund::N,peenuv,pas
1169,Hund::N,peenuv,pseto
1170,Hund::N,piânnai,pas
1171,Hund::N,piânnai,pseto
1172,Hund::N,пе̄ннэ,pas
1173,Hund::N,пе̄ннэ,pseto
1174,Katze::N,gaahtoe,mačka
1175,Katze::N,gáhtto,mačka
1176,Katze::N,bussá,mačka
1177,Katze::N,kissá,mačka
1178,Katze::N,kaass,mačka
1179,Katze::N,ко̄а̄сс,mačka
1180,Bär::N,gumsie,medvjed
1181,Bär::N,biernna,medvjed
1182,Bär::N,guovža,medvjed
1183,Bär::N,bierdna,medvjed
1184,Bär::N,kuob'žâ,medvjed
1185,Bär::N,kue´bǯǯ,medvjed
1186,Bär::N,та̄лл,medvjed
1187,Eichhörnchen::N,åeruve,vjeverica
1188,Eichhörnchen::N,oarre,vjeverica
1189,Eichhörnchen::N,oarri,vjeverica
1190,Eichhörnchen::N,uár'ree,vjeverica
1191,Eichhörnchen::N,vuä´r'rev,vjeverica
1192,Eichhörnchen::N,вуэррев,vjeverica
1193,Elch::N,ïelje,los
1194,Elch::N,ællja,los
1195,Elch::N,sarvva,los
1196,Elch::N,ealga,los
1197,Elch::N,sorvâ,los
1198,Elch::N,sõrvv,los
1199,Elch::N,сэ̄ррв,los
1200,Fuchs::N,riepie,lisica
1201,Fuchs::N,riebij,lisica
1202,Fuchs::N,rieban,lisica
1203,Fuchs::N,riemnjis,lisica
1204,Fuchs::N,rie´mjj,lisica
1205,Fuchs::N,рӣммьн,lisica
1206,Hase::N,njåemele,zec
1207,Hase::N,njoammel,zec
1208,Hase::N,njoammil,zec
1209,Hase::N,njuámmil,zec
1210,Hase::N,njue´m'mel,zec
1211,Hase::N,нюэммель,zec
1212,Maus::N,snjeara,miš
1213,Maus::N,snjierrá,miš
1214,Maus::N,sáhpán,miš
1215,Maus::N,säplig,miš
1216,Maus::N,sä´ppli,miš
1217,Maus::N,са̄хпьлинк,miš
1218,Wolf::N,sïejpe,vuk
1219,Wolf::N,sïejpe,kurjak
1220,Wolf::N,stálppe,vuk
1221,Wolf::N,stálppe,kurjak
1222,Wolf::N,stáhkke,vuk
1223,Wolf::N,stáhkke,kurjak
1224,Wolf::N,ruomas,vuk
1225,Wolf::N,ruomas,kurjak
1226,Wolf::N,kumpe,vuk
1227,Wolf::N,kumpe,kurjak
1228,Wolf::N,návdi,vuk
1229,Wolf::N,návdi,kurjak
1230,Wolf::N,kumppi,vuk
1231,Wolf::N,kumppi,kurjak
1232,Wolf::N,ku´mpp,vuk
1233,Wolf::N,ku´mpp,kurjak
1234,Wolf::N,pââ´ldes,vuk
1235,Wolf::N,pââ´ldes,kurjak
1236,Wolf::N,чиррм,vuk
1237,Wolf::N,чиррм,kurjak
1238,Wolf::N,пальтӭсь,vuk
1239,Wolf::N,пальтӭсь,kurjak
1240,Vogel::N,ledtie,ptica
1241,Vogel::N,lådde,ptica
1242,Vogel::N,loddi,ptica
1243,Vogel::N,lodde,ptica
1244,Vogel::N,lå´dd,ptica
1245,Vogel::N,лоаннҍт,ptica
1246,Schwarm::N,dåehkie,roj
1247,Schwarm::N,dåehkie,jato
1248,Schwarm::N,doahkke,roj
1249,Schwarm::N,doahkke,jato
1250,Schwarm::N,doahkki,roj
1251,Schwarm::N,doahkki,jato
1252,Schwarm::N,tuák'ki,roj
1253,Schwarm::N,tuák'ki,jato
1254,Schwarm::N,parvv,roj
1255,Schwarm::N,parvv,jato
1256,Schwarm::N,туххк,roj
1257,Schwarm::N,туххк,jato
1258,Huhn::N,vöönhtse,kokoš
1259,Huhn::N,vuonntsá,kokoš
1260,Huhn::N,vuonccis,kokoš
1261,Huhn::N,kääṇi,kokoš
1262,Huhn::N,kää´nn,kokoš
1263,Huhn::N,ка̄ннҌ,kokoš
1264,Hahn::N,deere,kokot
1265,Hahn::N,deere,pijevac
1266,Hahn::N,hádna,kokot
1267,Hahn::N,hádna,pijevac
1268,Hahn::N,åresvuonntsá,kokot
1269,Hahn::N,åresvuonntsá,pijevac
1270,Hahn::N,vuonccis,kokot
1271,Hahn::N,vuonccis,pijevac
1272,Hahn::N,kääṇi,kokot
1273,Hahn::N,kääṇi,pijevac
1274,Hahn::N,åå´reskää´nn,kokot
1275,Hahn::N,åå´reskää´nn,pijevac
1276,Hahn::N,пе̄ттэх,kokot
1277,Hahn::N,пе̄ттэх,pijevac
1278,Gans::N,gaase,guska
1279,Gans::N,gássa,guska
1280,Gans::N,čuonji,guska
1281,Gans::N,čuá'njá,guska
1282,Gans::N,čue´nj,guska
1283,Gans::N,чуэнь,guska
1284,Adler::N,aarhtse,orao
1285,Adler::N,goasskem,orao
1286,Adler::N,goaskin,orao
1287,Adler::N,kuás'kim,orao
1288,Adler::N,kuä´cǩǩem,orao
1289,Adler::N,куэцькем,orao
1290,Ente::N,tjååtsele,patka
1291,Ente::N,vuojatjis,patka
1292,Ente::N,čáhceloddi,patka
1293,Ente::N,vuonjâč,patka
1294,Ente::N,vuõnjâč,patka
1295,Ente::N,ча̄дзьлоаннҍт,patka
1296,Eule::N,snjågloe,sova
1297,Eule::N,skunjok,sova
1298,Eule::N,skuolfi,sova
1299,Eule::N,ijjâlodde,sova
1300,Eule::N,iiđsaž,sova
1301,Eule::N,кунньлоаннҍт,sova
1302,Eule::N,чӯзэм вуэһпэй,sova
1303,Kranich::N,goerke,ždral
1304,Kranich::N,guorgga,ždral
1305,Kranich::N,guorga,ždral
1306,Kranich::N,kuor'gâ,ždral
1307,Kranich::N,kuõrgg,ždral
1308,Kranich::N,кӯррк,ždral
1309,Krähe::N,voerhtje,vrana
1310,Krähe::N,gárránis,vrana
1311,Krähe::N,vuoratjis,vrana
1312,Krähe::N,vuoražas,vrana
1313,Krähe::N,vuorččis,vrana
1314,Krähe::N,vuorâč,vrana
1315,Krähe::N,vuõrâč,vrana
1316,Krähe::N,вӯрэч,vrana
1317,Kuckuck::N,gïeke,kukavica
1318,Kuckuck::N,giehka,kukavica
1319,Kuckuck::N,giehka,kukavica
1320,Kuckuck::N,kiehâ,kukavica
1321,Kuckuck::N,ǩiõkk,kukavica
1322,Kuckuck::N,кӣгк,kukavica
1323,Schwan::N,njoktje,labud
1324,Schwan::N,snjuktja,labud
1325,Schwan::N,njukča,labud
1326,Schwan::N,njuhčâ,labud
1327,Schwan::N,njuhčč,labud
1328,Schwan::N,нюххч,labud
1329,Fisch::N,guelie,riba
1330,Fisch::N,guolle,riba
1331,Fisch::N,guolli,riba
1332,Fisch::N,kyeḷi,riba
1333,Fisch::N,kue´ll,riba
1334,Fisch::N,кӯлль,riba
1335,Barsch::N,sihtege,grgeč
1336,Barsch::N,vuoskun,grgeč
1337,Barsch::N,vuoskku,grgeč
1338,Barsch::N,vuásku,grgeč
1339,Barsch::N,vuâsk,grgeč
1340,Barsch::N,вуэсск,grgeč
1341,Hecht::N,haavke,štuka
1342,Hecht::N,hávgga,štuka
1343,Hecht::N,hávga,štuka
1344,Hecht::N,puško,štuka
1345,Hecht::N,nu´ǩǩeš,štuka
1346,Hecht::N,ныгкешь,štuka
1347,Schlange[Tier]::N,gïermesje,guja
1348,Schlange[Tier]::N,gïermesje,zmija
1349,Schlange[Tier]::N,germaj,guja
1350,Schlange[Tier]::N,germaj,zmija
1351,Schlange[Tier]::N,gearpmaš,guja
1352,Schlange[Tier]::N,gearpmaš,zmija
1353,Schlange[Tier]::N,kyev'đi,guja
1354,Schlange[Tier]::N,kyev'đi,zmija
1355,Schlange[Tier]::N,ku´vdd,guja
1356,Schlange[Tier]::N,ku´vdd,zmija
1357,Schlange[Tier]::N,кӯввьт,guja
1358,Schlange[Tier]::N,кӯввьт,zmija
1359,Wurm::N,mietie,crv
1360,Wurm::N,maarhke,crv
1361,Wurm::N,mádo,crv
1362,Wurm::N,máhtu,crv
1363,Wurm::N,máátu,crv
1364,Wurm::N,määtt,crv
1365,Wurm::N,ма̄дт,crv
1366,Spinne::N,hievnie,pauk
1367,Spinne::N,hievnne,pauk
1368,Spinne::N,heavdni,pauk
1369,Spinne::N,evni,pauk
1370,Spinne::N,eeunaž,pauk
1371,Spinne::N,о̄а̄з,pauk
1372,Ameise::N,garhke,mrav
1373,Ameise::N,gårkkå,mrav
1374,Ameise::N,gotka,mrav
1375,Ameise::N,kutkâ,mrav
1376,Ameise::N,kotkk,mrav
1377,Ameise::N,ко̄ттк,mrav
1378,Laus::N,dihkie,uš
1379,Laus::N,dihkke,uš
1380,Laus::N,dihkki,uš
1381,Laus::N,tikke,uš
1382,Laus::N,te´ǩǩ,uš
1383,Laus::N,тыһкь,uš
1384,Mücke::N,tjoejhke,komarac
1385,Mücke::N,tjuojkka,komarac
1386,Mücke::N,čuoika,komarac
1387,Mücke::N,čuoš'kâ,komarac
1388,Mücke::N,čuõškk,komarac
1389,Mücke::N,чӯшшк,komarac
1390,Fliege::N,tjoere,muha
1391,Fliege::N,boerege,muha
1392,Fliege::N,tjuruk,muha
1393,Fliege::N,čuru,muha
1394,Fliege::N,kiärpáš,muha
1395,Fliege::N,čuâr,muha
1396,Fliege::N,čuâras,muha
1397,Fliege::N,чуэраш,muha
1398,Schmetterling::N,biejjielåbloe,leptir
1399,Schmetterling::N,biejvvelådde,leptir
1400,Schmetterling::N,beaiveloddi,leptir
1401,Schmetterling::N,piäi'vááloddááš,leptir
1402,Schmetterling::N,ä´llbaž,leptir
1403,Schmetterling::N,pei´vvlå´dd,leptir
1404,Schmetterling::N,а̄лльп,leptir
1405,Beere::N,muerjie,boba
1406,Beere::N,muerjie,bobica
1407,Beere::N,muorjje,boba
1408,Beere::N,muorjje,bobica
1409,Beere::N,muorji,boba
1410,Beere::N,muorji,bobica
1411,Beere::N,myer'ji,boba
1412,Beere::N,myer'ji,bobica
1413,Beere::N,mue´rjj,boba
1414,Beere::N,mue´rjj,bobica
1415,Beere::N,мӯррьй,boba
1416,Beere::N,мӯррьй,bobica
1417,Apfel::N,æbpla,jabuka
1418,Apfel::N,ehpal,jabuka
1419,Apfel::N,eppel,jabuka
1420,Apfel::N,eahppel,jabuka
1421,Apfel::N,я̄блэк,jabuka
1422,Pilz::N,goebpere,pečurka
1423,Pilz::N,guoppar,pečurka
1424,Pilz::N,guoppar,pečurka
1425,Pilz::N,kuobâr,pečurka
1426,Pilz::N,kuõbbâr,pečurka
1427,Pilz::N,кӯмпар,pečurka
1428,Zwiebel::N,lööke,luk
1429,Zwiebel::N,lööke,kapula
1430,Zwiebel::N,løhkka,luk
1431,Zwiebel::N,løhkka,kapula
1432,Zwiebel::N,lávki,luk
1433,Zwiebel::N,lávki,kapula
1434,Zwiebel::N,luukk,luk
1435,Zwiebel::N,luukk,kapula
1436,Zwiebel::N,луквець,luk
1437,Zwiebel::N,луквець,kapula
1438,Saat::N,saajoe,sjemenje
1439,Saat::N,sádjo,sjemenje
1440,Saat::N,siepman,sjemenje
1441,Saat::N,siemâ,sjemenje
1442,Saat::N,siõm,sjemenje
1443,Saat::N,се̄м,sjemenje
1444,Korn::N,gernie,zrno
1445,Korn::N,gårnnetjalmme,zrno
1446,Korn::N,gordni,zrno
1447,Korn::N,jiṿe,zrno
1448,Korn::N,ле̄ййп,zrno
1449,Heu::N,suejnieh,sijeno
1450,Heu::N,ájvve,sijeno
1451,Heu::N,suoidni,sijeno
1452,Heu::N,syei'ni,sijeno
1453,Heu::N,suei´nn,sijeno
1454,Heu::N,сӯййн,sijeno
1455,Schale::N,gïrre,kora
1456,Schale::N,gïrre,ljuska
1457,Schale::N,garra,kora
1458,Schale::N,garra,ljuska
1459,Schale::N,skádne,kora
1460,Schale::N,skádne,ljuska
1461,Schale::N,garra,kora
1462,Schale::N,garra,ljuska
1463,Schale::N,korrâ,kora
1464,Schale::N,korrâ,ljuska
1465,Schale::N,kõrr,kora
1466,Schale::N,kõrr,ljuska
1467,Schale::N,ю̄дтҍ,kora
1468,Schale::N,ю̄дтҍ,ljuska
1469,Grube::N,haevtie,jama
1470,Grube::N,rågge,jama
1471,Grube::N,gohpi,jama
1472,Grube::N,roggi,jama
1473,Grube::N,kyep'pi,jama
1474,Grube::N,rogge,jama
1475,Grube::N,rå´ǧǧ,jama
1476,Grube::N,kåå´pp,jama
