,Concept_ID,kk,se
2689,Rohr::N,құбыр,туррьп
2690,Haus::N,үй,ståapoe
2691,Haus::N,үй,goahte
2692,Haus::N,үй,stohpu
2693,Haus::N,үй,tááḷu
2694,Haus::N,үй,tääll
2695,Haus::N,үй,пэ̄ҏҏт
2696,Heim::N,үйлі,hïejme
2697,Heim::N,үйлі,viesso
2698,Heim::N,үйлі,ruoktu
2699,Heim::N,үйлі,päikki
2700,Heim::N,үйлі,päi´ǩǩ
2701,Heim::N,үйлі,пэ̄ҏҏт
2702,Heim::N,шаңырақ,hïejme
2703,Heim::N,шаңырақ,viesso
2704,Heim::N,шаңырақ,ruoktu
2705,Heim::N,шаңырақ,päikki
2706,Heim::N,шаңырақ,päi´ǩǩ
2707,Heim::N,шаңырақ,пэ̄ҏҏт
2708,Ofen::N,ошақ,vuebnie
2709,Ofen::N,ошақ,vuodná
2710,Ofen::N,ошақ,vuobnne
2711,Ofen::N,ошақ,uvdna
2712,Ofen::N,ошақ,uvnâ
2713,Ofen::N,ошақ,ǩiiuǥân
2714,Ofen::N,ошақ,пе̄ххц
2715,Ofen::N,ошақ,кыввкан
2716,Ofen::N,пеш,vuebnie
2717,Ofen::N,пеш,vuodná
2718,Ofen::N,пеш,vuobnne
2719,Ofen::N,пеш,uvdna
2720,Ofen::N,пеш,uvnâ
2721,Ofen::N,пеш,ǩiiuǥân
2722,Ofen::N,пеш,пе̄ххц
2723,Ofen::N,пеш,кыввкан
2724,Fußboden::N,еден,guelpie
2725,Fußboden::N,еден,guolbbe
2726,Fußboden::N,еден,láhtti
2727,Fußboden::N,еден,šalde
2728,Fußboden::N,еден,šâ´ldd
2729,Fußboden::N,еден,шалльт
2730,Tisch::N,үстел,buertie
2731,Tisch::N,үстел,bievdde
2732,Tisch::N,үстел,beavdi
2733,Tisch::N,үстел,pevdi
2734,Tisch::N,үстел,på´rdd
2735,Tisch::N,үстел,stue´ll
2736,Tisch::N,үстел,туэлль
2737,Stuhl::N,орындық,stovle
2738,Stuhl::N,орындық,ståvllå
2739,Stuhl::N,орындық,stuollu
2740,Stuhl::N,орындық,stovli
2741,Stuhl::N,орындық,stuu´l
2742,Stuhl::N,орындық,стула
2743,Wiege::N,бесік,gïerhkeme
2744,Wiege::N,бесік,vuoggo
2745,Wiege::N,бесік,geaŧŧu
2746,Wiege::N,бесік,geaktu
2747,Wiege::N,бесік,gietkka
2748,Wiege::N,бесік,kiäh'tu
2749,Wiege::N,бесік,vogga
2750,Wiege::N,бесік,кӣткэм
2751,Bett::N,кереует,seangkoe
2752,Bett::N,кереует,sæŋŋga
2753,Bett::N,кереует,seaŋga
2754,Bett::N,кереует,seŋgâ
2755,Bett::N,кереует,sââ´jj
2756,Bett::N,кереует,вуэдтӭмсайй
2757,Regal::N,сөре,hælla
2758,Regal::N,сөре,hilldo
2759,Regal::N,сөре,hildu
2760,Regal::N,сөре,ildee
2761,Regal::N,сөре,i´lddi
2762,Regal::N,сөре,ылльтэ
2763,Kiste::N,жәшік,aeskie
2764,Kiste::N,жәшік,kássa
2765,Kiste::N,жәшік,kássa
2766,Kiste::N,жәшік,árkku
2767,Kiste::N,жәшік,ču´ǩǩ
2768,Kiste::N,жәшік,чуххьк
2769,Fenster::N,терезе,klaase
2770,Fenster::N,терезе,vinndek
2771,Fenster::N,терезе,láse
2772,Fenster::N,терезе,laasâ
2773,Fenster::N,терезе,ikkân
2774,Fenster::N,терезе,эххкан
2775,Tür::N,есік,okse
2776,Tür::N,есік,uksa
2777,Tür::N,есік,uksa
2778,Tür::N,есік,uksâ
2779,Tür::N,есік,uhss
2780,Tür::N,есік,уккс
2781,Tor::N,дарбаза,okse
2782,Tor::N,дарбаза,pårttå
2783,Tor::N,дарбаза,uksa
2784,Tor::N,дарбаза,poarta
2785,Tor::N,дарбаза,porttâ
2786,Tor::N,дарбаза,uustõk
2787,Tor::N,дарбаза,čuâlluhss
2788,Tor::N,дарбаза,уккс
2789,Zaun::N,дуал,haakene
2790,Zaun::N,дуал,jerra
2791,Zaun::N,дуал,gárdde
2792,Zaun::N,дуал,áidi
2793,Zaun::N,дуал,äiđi
2794,Zaun::N,дуал,äidd
2795,Zaun::N,дуал,čuâll
2796,Zaun::N,дуал,а̄ййт
2797,Dach::N,шатыр,rehpie
2798,Dach::N,шатыр,dæhkko
2799,Dach::N,шатыр,gáhttu
2800,Dach::N,шатыр,káttu
2801,Dach::N,шатыр,laakk
2802,Dach::N,шатыр,пэ̄ҏҏтэ̄ля
2803,Dach::N,шатыр,кры̄ша
2804,Leiter::N,саты,raajtere
2805,Leiter::N,саты,tjajmos
2806,Leiter::N,саты,boagos
2807,Leiter::N,саты,ráidalas
2808,Leiter::N,саты,raidlâs
2809,Leiter::N,саты,лествец
2810,Leiter::N,басқыш,raajtere
2811,Leiter::N,басқыш,tjajmos
2812,Leiter::N,басқыш,boagos
2813,Leiter::N,басқыш,ráidalas
2814,Leiter::N,басқыш,raidlâs
2815,Leiter::N,басқыш,лествец
2816,Besen::N,сыпырғыш,saehpie
2817,Besen::N,сыпырғыш,gaerpene
2818,Besen::N,сыпырғыш,njáman
2819,Besen::N,сыпырғыш,luvdá
2820,Besen::N,сыпырғыш,luvdá
2821,Besen::N,сыпырғыш,västt
2822,Besen::N,сыпырғыш,ва̄сст
2823,Spaten::N,күрек,gåajvoe
2824,Spaten::N,күрек,spádá
2825,Spaten::N,күрек,goajvvo
2826,Spaten::N,күрек,goaivu
2827,Spaten::N,күрек,kuái'vu
2828,Spaten::N,күрек,kuäivv
2829,Spaten::N,күрек,куаййв
2830,Schaufel::N,қалақ,gåajvoe
2831,Schaufel::N,қалақ,gåjvun
2832,Schaufel::N,қалақ,goajvvo
2833,Schaufel::N,қалақ,goaivu
2834,Schaufel::N,қалақ,kuái'vu
2835,Schaufel::N,қалақ,kuäivv
2836,Schaufel::N,қалақ,куаййв
2837,Gabel::N,аша,tjåagka
2838,Gabel::N,аша,gáffil
2839,Gabel::N,аша,káffal
2840,Gabel::N,аша,kaahvâl
2841,Gabel::N,аша,velkk
2842,Gabel::N,аша,а̄лльс
2843,Gabel::N,шанышқы,tjåagka
2844,Gabel::N,шанышқы,gáffil
2845,Gabel::N,шанышқы,káffal
2846,Gabel::N,шанышқы,kaahvâl
2847,Gabel::N,шанышқы,velkk
2848,Gabel::N,шанышқы,а̄лльс
2849,Löffel::N,қасық,buste
2850,Löffel::N,қасық,bassti
2851,Löffel::N,қасық,baste
2852,Löffel::N,қасық,pastem
2853,Löffel::N,қасық,pâ´sttem
2854,Löffel::N,қасық,пасьтэмь
2855,Messer::N,пышақ,nejpie
2856,Messer::N,пышақ,nijbbe
2857,Messer::N,пышақ,niibi
2858,Messer::N,пышақ,nijbe
2859,Messer::N,пышақ,nei´bb
2860,Messer::N,пышақ,ныййп
2861,Nagel::N,мық,spæjhkere
2862,Nagel::N,мық,spiger
2863,Nagel::N,мық,návlle
2864,Nagel::N,мық,spiikkár
2865,Nagel::N,мық,spijkkár
2866,Nagel::N,мық,näu´ll
2867,Nagel::N,мық,на̄ввьл
2868,Nagel::N,шеге,spæjhkere
2869,Nagel::N,шеге,spiger
2870,Nagel::N,шеге,návlle
2871,Nagel::N,шеге,spiikkár
2872,Nagel::N,шеге,spijkkár
2873,Nagel::N,шеге,näu´ll
2874,Nagel::N,шеге,на̄ввьл
2875,Netz::N,керегекөз,viermie
2876,Netz::N,керегекөз,viermme
2877,Netz::N,керегекөз,næhtta
2878,Netz::N,керегекөз,fierbmi
2879,Netz::N,керегекөз,viermi
2880,Netz::N,керегекөз,säi´mm
2881,Netz::N,керегекөз,нӯжхьт
2882,Haken::N,ілмек,kruehkie
2883,Haken::N,ілмек,ruohkke
2884,Haken::N,ілмек,vagge
2885,Haken::N,ілмек,roahkki
2886,Haken::N,ілмек,faggi
2887,Haken::N,ілмек,kuák'ki
2888,Haken::N,ілмек,kuä´ǩ'ǩ
2889,Haken::N,ілмек,ва̄ӈӈк
2890,Haken::N,ілмек,куэххьк
2891,Griff::N,сап,rehpie
2892,Griff::N,сап,taatje
2893,Griff::N,сап,gavlla
2894,Griff::N,сап,guottáldahka
2895,Griff::N,сап,geavja
2896,Griff::N,сап,novdâ
2897,Griff::N,сап,nõđđ
2898,Griff::N,сап,kå´ǧǧ
2899,Griff::N,сап,нэ̄дт
2900,Griff::N,тұтқа,rehpie
2901,Griff::N,тұтқа,taatje
2902,Griff::N,тұтқа,gavlla
2903,Griff::N,тұтқа,guottáldahka
2904,Griff::N,тұтқа,geavja
2905,Griff::N,тұтқа,novdâ
2906,Griff::N,тұтқа,nõđđ
2907,Griff::N,тұтқа,kå´ǧǧ
2908,Griff::N,тұтқа,нэ̄дт
2909,Schloss::N,құлып,laesie
2910,Schloss::N,құлып,lássa
2911,Schloss::N,құлып,lohkka
2912,Schloss::N,құлып,lukkâ
2913,Schloss::N,құлып,lokk
2914,Schloss::N,құлып,ло̄ххк
2915,Schloss::N,бекіткіш,laesie
2916,Schloss::N,бекіткіш,lássa
2917,Schloss::N,бекіткіш,lohkka
2918,Schloss::N,бекіткіш,lukkâ
2919,Schloss::N,бекіткіш,lokk
2920,Schloss::N,бекіткіш,ло̄ххк
2921,Bild::N,сурет,guvvie
2922,Bild::N,сурет,gåvvå
2923,Bild::N,сурет,govva
2924,Bild::N,сурет,koṿe
2925,Bild::N,сурет,kartt
2926,Bild::N,сурет,картина
2927,Figur::N,тұлға,guvvie
2928,Figur::N,тұлға,gåvos
2929,Figur::N,тұлға,figuvrra
2930,Figur::N,тұлға,figuvra
2931,Figur::N,тұлға,kovos
2932,Figur::N,тұлға,kuâŋas
2933,Puppe::N,қуыршақ,dåahka
2934,Puppe::N,қуыршақ,dåhkko
2935,Puppe::N,қуыршақ,doahkko
2936,Puppe::N,қуыршақ,dohkká
2937,Puppe::N,қуыршақ,duhkká
2938,Puppe::N,қуыршақ,kuuhlaž
2939,Puppe::N,қуыршақ,кукла
2940,Beutel::N,қапшық,voessetje
2941,Beutel::N,қапшық,påvsså
2942,Beutel::N,қапшық,seahkaš
2943,Beutel::N,қапшық,bursa
2944,Beutel::N,қапшық,guhkkár
2945,Beutel::N,қапшық,čooṿâs
2946,Beutel::N,қапшық,siâk'k
2947,Beutel::N,қапшық,kå´ššel
2948,Beutel::N,қапшық,ве̄ҏҏц
2949,Bündel::N,байлам,paantje
2950,Bündel::N,байлам,buduk
2951,Bündel::N,байлам,gurppe
2952,Bündel::N,байлам,gihppu
2953,Bündel::N,байлам,kiäs'tu
2954,Bündel::N,байлам,šnâpp
2955,Bündel::N,байлам,пуччк
2956,Tasche::N,дорба,veaskoe
2957,Tasche::N,дорба,væssko
2958,Tasche::N,дорба,lávkka
2959,Tasche::N,дорба,lávka
2960,Tasche::N,дорба,seahkka
2961,Tasche::N,дорба,lavkkâ
2962,Tasche::N,дорба,laukk
2963,Tasche::N,дорба,суӎӎьк
2964,Tasche::N,дорба,ло̄а̄ффк
2965,Eimer::N,шелек,bæhtoe
2966,Eimer::N,шелек,skiello
2967,Eimer::N,шелек,skállu
2968,Eimer::N,шелек,eebir
2969,Eimer::N,шелек,skääll
2970,Eimer::N,шелек,е̄мьперь
2971,Deckel::N,жапқыш,luehkie
2972,Deckel::N,жапқыш,låhkke
2973,Deckel::N,жапқыш,lohkki
2974,Deckel::N,жапқыш,lokke
2975,Deckel::N,жапқыш,lå´ǩǩ
2976,Deckel::N,жапқыш,ко̄а̄ххтнэсс
2977,Geschirr::N,ыдыс,lihtie
2978,Geschirr::N,ыдыс,lihte
2979,Geschirr::N,ыдыс,lihtit
2980,Geschirr::N,ыдыс,litte
2981,Geschirr::N,ыдыс,kärldõk
2982,Geschirr::N,ыдыс,ка̄ррь
2983,Sack::N,қап,voesse
2984,Sack::N,қап,vuossa
2985,Sack::N,қап,seahkka
2986,Sack::N,қап,sekkâ
2987,Sack::N,қап,siâk'k
2988,Sack::N,қап,ве̄ҏҏц
2989,Tasse::N,шыныаяқ,guksie
2990,Tasse::N,шыныаяқ,gåhppå
2991,Tasse::N,шыныаяқ,gohppu
2992,Tasse::N,шыныаяқ,pollo
2993,Tasse::N,шыныаяқ,kopp
2994,Tasse::N,шыныаяқ,на̄ххьп
2995,Topf::N,кәстрөл,baetie
2996,Topf::N,кәстрөл,krovhte
2997,Topf::N,кәстрөл,rujtta
2998,Topf::N,кәстрөл,giebbme
2999,Topf::N,кәстрөл,báhti
3000,Topf::N,кәстрөл,gievdni
3001,Topf::N,кәстрөл,pääti
3002,Topf::N,кәстрөл,kruâitt
3003,Topf::N,кәстрөл,кӣммьн
3004,Kessel::N,қазан,giebnie
3005,Kessel::N,қазан,skallo
3006,Kessel::N,қазан,giebbme
3007,Kessel::N,қазан,gieđbmi
3008,Kessel::N,қазан,kiem'ni
3009,Kessel::N,қазан,ǩie´mnn
3010,Kessel::N,қазан,кӣммьн
3011,Essen::N,ас,åesie
3012,Essen::N,ас,beapmoe
3013,Essen::N,ас,biebbmo
3014,Essen::N,ас,borramuš
3015,Essen::N,ас,purrâmâš
3016,Essen::N,ас,porrmõš
3017,Essen::N,ас,по̄ррмушш
3018,Nahrung::N,ас,beapmoe
3019,Nahrung::N,ас,biebbmo
3020,Nahrung::N,ас,biebmu
3021,Nahrung::N,ас,purrâmâš
3022,Nahrung::N,ас,porrmõš
3023,Nahrung::N,ас,по̄ррмушш
3024,Nahrung::N,тамақ,beapmoe
3025,Nahrung::N,тамақ,biebbmo
3026,Nahrung::N,тамақ,biebmu
3027,Nahrung::N,тамақ,purrâmâš
3028,Nahrung::N,тамақ,porrmõš
3029,Nahrung::N,тамақ,по̄ррмушш
3030,Speise::N,тағам,beapmoe
3031,Speise::N,тағам,biebbmo
3032,Speise::N,тағам,biebmu
3033,Speise::N,тағам,määlis
3034,Speise::N,тағам,aasâs
3035,Speise::N,тағам,porrmõš
3036,Speise::N,тағам,по̄ррмушш
3037,Fleisch::N,ет,bearkoe
3038,Fleisch::N,ет,oadtje
3039,Fleisch::N,ет,bierggo
3040,Fleisch::N,ет,biergu
3041,Fleisch::N,ет,uáž'ži
3042,Fleisch::N,ет,vuä´ǯ'ǯ
3043,Fleisch::N,ет,вуэннч
3044,Getreide::N,дәнді,gernie
3045,Getreide::N,дәнді,gårnne
3046,Getreide::N,дәнді,gordni
3047,Getreide::N,дәнді,valje
3048,Getreide::N,дәнді,ле̄ййп
3049,Brei::N,ботқа,kraavhtse
3050,Brei::N,ботқа,ráktsa
3051,Brei::N,ботқа,buvru
3052,Brei::N,ботқа,suoḥâd
3053,Brei::N,ботқа,hutt
3054,Brei::N,ботқа,уххт
3055,Brot::N,күлше,gaahkoe
3056,Brot::N,күлше,lájbbe
3057,Brot::N,күлше,stummpa
3058,Brot::N,күлше,láibi
3059,Brot::N,күлше,gáhkku
3060,Brot::N,күлше,leibi
3061,Brot::N,күлше,lei´bb
3062,Brot::N,күлше,ле̄ййп
3063,Scheibe::N,тілім,snaejrie
3064,Scheibe::N,тілім,sárdde
3065,Scheibe::N,тілім,vajahas
3066,Scheibe::N,тілім,časkkis
3067,Scheibe::N,тілім,ča'skes
3068,Scheibe::N,тілім,ku´sǩǩ
3069,Scheibe::N,тілім,кусськ
3070,Fett::N,май,buejtie
3071,Fett::N,май,vuodja
3072,Fett::N,май,buoidi
3073,Fett::N,май,pyei'di
3074,Fett::N,май,puõi´dd
3075,Fett::N,май,пуййт
3076,Butter::N,май,voeje
3077,Butter::N,май,vuodja
3078,Butter::N,май,vuodja
3079,Butter::N,май,vuojâ
3080,Butter::N,май,vuõjj
3081,Butter::N,май,вӯйй
3082,Öl::N,май,ålja
3083,Öl::N,май,ulljo
3084,Öl::N,май,oalljo
3085,Öl::N,май,olju
3086,Öl::N,май,oljo
3087,Öl::N,май,vuõjj
3088,Öl::N,май,вӯйй
3089,Salz::N,тұз,saelhtie
3090,Salz::N,тұз,sállte
3091,Salz::N,тұз,sálti
3092,Salz::N,тұз,sältti
3093,Salz::N,тұз,sä´ltt
3094,Salz::N,тұз,сӯлль
3095,Suppe::N,көже,joptse
3096,Suppe::N,көже,jupptsa
3097,Suppe::N,көже,málli
3098,Suppe::N,көже,määḷi
3099,Suppe::N,көже,lieṃâ
3100,Suppe::N,көже,liõmm
3101,Suppe::N,көже,лӣмм
3102,Honig::N,бал,hååneske
3103,Honig::N,бал,meda
3104,Honig::N,бал,miehta
3105,Honig::N,бал,mietâ
3106,Honig::N,бал,miõtt
3107,Honig::N,бал,мӣдт
3108,Milch::N,сүт,mielhkie
3109,Milch::N,сүт,mielkke
3110,Milch::N,сүт,mielki
3111,Milch::N,сүт,miel'kki
3112,Milch::N,сүт,mie´lǩǩ
3113,Milch::N,сүт,ма̄ййт
3114,Tee::N,шай,löövje
3115,Tee::N,шай,tedja
3116,Tee::N,шай,deadju
3117,Tee::N,шай,čee
3118,Tee::N,шай,teej̣â
3119,Tee::N,шай,čee
3120,Tee::N,шай,чайй
3121,Leder::N,көн,hovre
3122,Leder::N,көн,sassne
3123,Leder::N,көн,náhkki
3124,Leder::N,көн,leaira
3125,Leder::N,көн,čevđi
3126,Leder::N,көн,čåu´dd
3127,Leder::N,көн,на̄ххьк
3128,Wolle::N,жүн,ålloe
3129,Wolle::N,жүн,hullo
3130,Wolle::N,жүн,ullu
3131,Wolle::N,жүн,ullo
3132,Wolle::N,жүн,oll
3133,Wolle::N,жүн,улл
3134,Stoff::N,мата,tyjje
3135,Stoff::N,мата,gápptás
3136,Stoff::N,мата,stoaffa
3137,Stoff::N,мата,ávnnas
3138,Stoff::N,мата,käägus
3139,Stoff::N,мата,aaunâs
3140,Stoff::N,мата,лыййн
3141,Stoff::N,кездеме,tyjje
3142,Stoff::N,кездеме,gápptás
3143,Stoff::N,кездеме,stoaffa
3144,Stoff::N,кездеме,ávnnas
3145,Stoff::N,кездеме,käägus
3146,Stoff::N,кездеме,aaunâs
3147,Stoff::N,кездеме,лыййн
3148,Nadel::N,ине,naaloe
3149,Nadel::N,ине,nállo
3150,Nadel::N,ине,nállu
3151,Nadel::N,ине,nááḷu
3152,Nadel::N,ине,neu´ll
3153,Nadel::N,ине,нӣввьл
3154,Faden::N,жіп,laejkie
3155,Faden::N,жіп,hárppo
3156,Faden::N,жіп,árpu
3157,Faden::N,жіп,läigi
3158,Faden::N,жіп,lääi´j
3159,Faden::N,жіп,сӯнн
3160,Knopf::N,түйме,balhka
3161,Knopf::N,түйме,boallo
3162,Knopf::N,түйме,boallu
3163,Knopf::N,түйме,puál'lu
3164,Knopf::N,түйме,puäll
3165,Knopf::N,түйме,пуалл
3166,Knoten::N,түйін,tjoelme
3167,Knoten::N,түйін,tjuolmma
3168,Knoten::N,түйін,čuolbma
3169,Knoten::N,түйін,čuol'mâ
3170,Knoten::N,түйін,čuõlmm
3171,Knoten::N,түйін,чӯллм
3172,Farbe::N,рең,klaerie
3173,Farbe::N,рең,ivnne
3174,Farbe::N,рең,bájnno
3175,Farbe::N,рең,mola
3176,Farbe::N,рең,fearga
3177,Farbe::N,рең,maalâ
3178,Farbe::N,рең,páinu
3179,Farbe::N,рең,kälkk
3180,Farbe::N,рең,по̄а̄ййн
3181,Kleidung::N,киім,tyjje
3182,Kleidung::N,киім,gárvvo
3183,Kleidung::N,киім,bivttas
3184,Kleidung::N,киім,piivtâs
3185,Kleidung::N,киім,pivoh
3186,Kleidung::N,киім,piiutâs
3187,Kleidung::N,киім,о̄а̄з
3188,Hemd::N,жейде,sjåarhtoe
3189,Hemd::N,жейде,skirtto
3190,Hemd::N,жейде,báidi
3191,Hemd::N,жейде,päiđi
3192,Hemd::N,жейде,päidd
3193,Hemd::N,жейде,па̄ййт
3194,Kragen::N,жаға,döörhke
3195,Kragen::N,жаға,tjiebet
3196,Kragen::N,жаға,tjehpuris
3197,Kragen::N,жаға,čeabet
3198,Kragen::N,жаға,kráva
3199,Kragen::N,жаға,siä'pulâs
3200,Kragen::N,жаға,seäp'plõs
3201,Kragen::N,жаға,ко̄а̄влас
3202,Ärmel::N,жең,sissie
3203,Ärmel::N,жең,sasse
3204,Ärmel::N,жең,soadji
3205,Ärmel::N,жең,suájá
3206,Ärmel::N,жең,suäjj
3207,Ärmel::N,жең,суэйй
3208,Hose::N,шалбар,måvhka
3209,Hose::N,шалбар,båkså
3210,Hose::N,шалбар,buvssat
3211,Hose::N,шалбар,puuvsah
3212,Hose::N,шалбар,puus
3213,Hose::N,шалбар,пукс
3214,Hose::N,шалбар,ко̄а̄дтӭ
3215,Gürtel::N,белбеу,juvvie
3216,Gürtel::N,белбеу,beelhte
3217,Gürtel::N,белбеу,avve
3218,Gürtel::N,белбеу,getsam
3219,Gürtel::N,белбеу,boagán
3220,Gürtel::N,белбеу,pooṿij
3221,Gürtel::N,белбеу,puäǥǥanj
3222,Gürtel::N,белбеу,эвв
3223,Mütze::N,қалпақ,tjohpe
3224,Mütze::N,қалпақ,gahper
3225,Mütze::N,қалпақ,gahpir
3226,Mütze::N,қалпақ,kappeer
3227,Mütze::N,қалпақ,keä´p'per
3228,Mütze::N,қалпақ,кабперь
3229,Schuh::N,кебіс,gaamege
3230,Schuh::N,кебіс,gáma
3231,Schuh::N,кебіс,skuovva
3232,Schuh::N,кебіс,gáma
3233,Schuh::N,кебіс,kaamâ
3234,Schuh::N,кебіс,kaammi
3235,Schuh::N,кебіс,камаша
3236,Stiefel::N,етік,steeblege
3237,Stiefel::N,етік,stiebil
3238,Stiefel::N,етік,sáhpis
3239,Stiefel::N,етік,sáppat
3240,Stiefel::N,етік,steevvil
3241,Stiefel::N,етік,sa´ppi
3242,Stiefel::N,етік,са̄ххпе
3243,Ring::N,жүзік,rïngke
3244,Ring::N,жүзік,suormas
3245,Ring::N,жүзік,suorpmas
3246,Ring::N,жүзік,suormâs
3247,Ring::N,жүзік,suõrmâs
3248,Ring::N,жүзік,сӯрмас
3249,Band::N,таспа,baante
3250,Band::N,таспа,bádde
3251,Band::N,таспа,báddi
3252,Band::N,таспа,päddi
3253,Band::N,таспа,liântt
3254,Band::N,таспа,källre´ppiǩ
3255,Band::N,таспа,ля̄ӊӊт
3256,Kamm::N,тарақ,gaampe
3257,Kamm::N,тарақ,rájdam
3258,Kamm::N,тарақ,tjåhkom
3259,Kamm::N,тарақ,čohkun
3260,Kamm::N,тарақ,čohhoom
3261,Kamm::N,тарақ,čååǥǥam
3262,Kamm::N,тарақ,чоагкь
3263,Spiegel::N,айна,guelmiedahke
3264,Spiegel::N,айна,spiedjil
3265,Spiegel::N,айна,speajal
3266,Spiegel::N,айна,speeijal
3267,Spiegel::N,айна,suei´mkar
3268,Spiegel::N,айна,кыффкэмка̄ррь
3269,Spiegel::N,айна,зе̄ркал
3270,Riemen::N,қайыс,györtenje
3271,Riemen::N,қайыс,rájppe
3272,Riemen::N,қайыс,garttsa
3273,Riemen::N,қайыс,lávži
3274,Riemen::N,қайыс,läbži
3275,Riemen::N,қайыс,läbǯǯ
3276,Riemen::N,қайыс,ре̄ммь
3277,Schnur::N,жіп,gurrie
3278,Schnur::N,жіп,gáras
3279,Schnur::N,жіп,garca
3280,Schnur::N,жіп,orrâ
3281,Schnur::N,жіп,nue´rr
3282,Schnur::N,жіп,нӯррь
3283,Leine::N,тізгін,baante
3284,Leine::N,тізгін,gájnno
3285,Leine::N,тізгін,báddi
3286,Leine::N,тізгін,oarra
3287,Leine::N,тізгін,läbži
3288,Leine::N,тізгін,läbǯǯ
3289,Leine::N,тізгін,ла̄ммч
3290,Decke::N,көрпе,gaptjese
3291,Decke::N,көрпе,rádno
3292,Decke::N,көрпе,gåbtjås
3293,Decke::N,көрпе,tæhppin
3294,Decke::N,көрпе,govččas
3295,Decke::N,көрпе,loovdâ
3296,Decke::N,көрпе,räänn
3297,Decke::N,көрпе,ра̄нн
3298,Kissen::N,жастық,nalhke
3299,Kissen::N,жастық,guoddá
3300,Kissen::N,жастық,oajvevuolle
3301,Kissen::N,жастық,guoddá
3302,Kissen::N,жастық,bolsttar
3303,Kissen::N,жастық,polster
3304,Kissen::N,жастық,pee´ren
3305,Kissen::N,жастық,pooddâšǩ
3306,Kissen::N,жастық,по̄дэшк
3307,Tuch::N,орамал,tyjje
3308,Tuch::N,орамал,tyddja
3309,Tuch::N,орамал,gådo
3310,Tuch::N,орамал,liidni
