,Concept_ID,lv,cv
2747,täuschen::V,mānīt,суй
2748,täuschen::V,maldināt,суй
2749,betrügen::V,сӧрны,ултала
2750,betrügen::V,krāpt,ултала
2751,betrügen::V,apkrāpt,ултала
2752,töten::V,вины,вӗлер
2753,töten::V,nāvēt,вӗлер
2754,töten::V,nogalināt,вӗлер
2755,wohnen::V,овны,чуна пар
2756,wohnen::V,овны,парӑнса тӑр
2757,wohnen::V,dzīvot,чуна пар
2758,wohnen::V,dzīvot,парӑнса тӑр
2759,arbeiten::V,уджавны,ӗҫле
2760,arbeiten::V,strādāt,ӗҫле
2761,arbeiten::V,darboties,ӗҫле
2762,sammeln::V,чукӧртны,пух
2763,sammeln::V,vākt,пух
2764,pflücken::V,вотны,тат
2765,pflücken::V,ӧктыны,тат
2766,pflücken::V,raut,тат
2767,pflücken::V,plūkt,тат
2768,jagen::V,кыйсьыны,сунара ҫӳре
2769,jagen::V,medīt,сунара ҫӳре
2770,fischen::V,чери кыйны,пулӑ тыт
2771,fischen::V,zvejot,пулӑ тыт
2772,fassen::V,кутны,тыт
2773,fassen::V,saķert,тыт
2774,hüten::V,видзны,кӗт
2775,hüten::V,йирӧдны,кӗт
2776,hüten::V,ganīt,кӗт
2777,treiben::V,вӧтлыны,хӑвала
2778,treiben::V,dzīt,хӑвала
2779,anbinden::V,домавны,кӑкар
2780,anbinden::V,piesiet,кӑкар
2781,anbinden::V,piesaistīt,кӑкар
2782,füttern::V,вердны,ҫитер
2783,füttern::V,barot,ҫитер
2784,melken::V,лысьтыны,су
2785,melken::V,slaukt,су
2786,hacken::V,керавны,вакла
2787,hacken::V,kapāt,вакла
2788,gießen::V,киськавны,шӑвар
2789,gießen::V,liet,шӑвар
2790,gießen::V,laistīt,шӑвар
2791,reifen::V,кисьмыны,пиҫ
2792,reifen::V,briest,пиҫ
2793,zubereiten::V,дасьтыны,пӗҫер
2794,zubereiten::V,taisīt,пӗҫер
2795,zubereiten::V,gatavot,пӗҫер
2796,kochen::V,пуны,пӗҫер
2797,kochen::V,vārīt,пӗҫер
2798,backen::V,пӧжавны,пӗҫер
2799,backen::V,cept,пӗҫер
2800,braten::V,пражитны,ӑшала
2801,braten::V,cept,ӑшала
2802,braten::V,cepināt,ӑшала
2803,umrühren::V,сорлавны,хутӑштар
2804,umrühren::V,maisīt,хутӑштар
2805,umrühren::V,apmaisīt,хутӑштар
2806,stricken::V,кӧртны,ҫых
2807,stricken::V,adīt,ҫых
2808,nähen::V,вурны,ҫӗле
2809,nähen::V,šūt,ҫӗле
2810,färben::V,мичӧдны,пӗвет
2811,färben::V,краситны,пӗвет
2812,färben::V,krāsot,пӗвет
2813,färben::V,nokrāsot,пӗвет
2814,reinigen::V,весавны,тасат
2815,reinigen::V,tīrīt,тасат
2816,reinigen::V,attīrīt,тасат
2817,waschen::V,мыськыны,ҫу
2818,waschen::V,mazgāt,ҫу
2819,abwischen::V,чышкыны,шӑл
2820,abwischen::V,noslaucīt,шӑл
2821,spülen::V,пожъявны,чӳхе
2822,spülen::V,skalot,чӳхе
2823,fegen::V,чышкыны,шӑл
2824,fegen::V,slaucīt,шӑл
2825,kehren::V,чышкыны,шӑл
2826,kehren::V,mēzt,шӑл
2827,baden::V,купайтчыны,шыва кӗр
2828,baden::V,peldēties,шыва кӗр
2829,sich waschen::V,мыссьыны,ҫӑвӑн
2830,sich waschen::V,mazgāties,ҫӑвӑн
2831,ausziehen::V,пӧрччӧдны,салан
2832,ausziehen::V,noģērbt,салан
2833,anziehen::V,кӧмавны,тӑхӑн
2834,anziehen::V,пасьтавны,тӑхӑн
2835,anziehen::V,uzvilkt,тӑхӑн
2836,sich anziehen::V,пасьтасьны,тӑхӑн
2837,sich anziehen::V,apģērbties,тӑхӑн
2838,kämmen::V,сынавны,тура
2839,kämmen::V,sukāt,тура
2840,schmücken::V,мичмӧдны,илемлет
2841,schmücken::V,rotāt,илемлет
2842,schmücken::V,greznot,илемлет
2843,sagen::V,шуны,те
2844,sagen::V,висьтавны,те
2845,sagen::V,teikt,те
2846,sprechen::V,сёрнитны,кала
2847,sprechen::V,runāt,кала
2848,reden::V,сёрнитны,сӑмахла
2849,reden::V,сёрнитны,калаҫ
2850,reden::V,norunāt,сӑмахла
2851,reden::V,norunāt,калаҫ
2852,sich unterhalten::V,сёрнитны,пупле
2853,sich unterhalten::V,варовитны,пупле
2854,sich unterhalten::V,sarunāties,пупле
2855,fragen::V,юавны,ыйт
2856,fragen::V,jautāt,ыйт
2857,bitten::V,корны,ыйт
2858,bitten::V,lūgt,ыйт
2859,bitten::V,prasīt,ыйт
2860,erzählen::V,висьтавны,каласа пар
2861,erzählen::V,stāstīt,каласа пар
2862,mitteilen::V,юӧртны,пӗлтер
2863,mitteilen::V,юӧртны,хыпарла
2864,mitteilen::V,висьтавны,пӗлтер
2865,mitteilen::V,висьтавны,хыпарла
2866,mitteilen::V,pavēstīt,пӗлтер
2867,mitteilen::V,pavēstīt,хыпарла
2868,nennen::V,шуны,те
2869,nennen::V,шуны,чӗн
2870,nennen::V,ним сетны,те
2871,nennen::V,ним сетны,чӗн
2872,nennen::V,saukt,те
2873,nennen::V,saukt,чӗн
2874,rufen::V,корны,чӗн
2875,rufen::V,saukt,чӗн
2876,prahlen::V,ошйысьны,мухтан
2877,prahlen::V,ошйысьны,вӗҫкӗнлен
2878,prahlen::V,lielīties,мухтан
2879,prahlen::V,lielīties,вӗҫкӗнлен
2880,übersetzen::V,вуджӧдны,куҫар
2881,übersetzen::V,tulkot,куҫар
2882,übersetzen::V,pārtulkot,куҫар
2883,denken::V,мӧвпавны,шухӑшла
2884,denken::V,domāt,шухӑшла
2885,glauben::V,эскыны,ӗнен
2886,glauben::V,ticēt,ӗнен
2887,bemerken::V,казявны,асӑрха
2888,bemerken::V,ievērot,асӑрха
2889,bemerken::V,ieraudzīt,асӑрха
2890,erkennen::V,тӧдмавны,палла
2891,erkennen::V,pazīt,палла
2892,erkennen::V,atpazīt,палла
2893,begreifen::V,вежӧртны,ӑнлан
2894,begreifen::V,гӧгӧрвоны,ӑнлан
2895,begreifen::V,jēgt,ӑнлан
2896,begreifen::V,apjēgt,ӑнлан
2897,verstehen::V,вежӧртны,пӗл
2898,verstehen::V,гӧгӧрвоны,пӗл
2899,verstehen::V,saprast,пӗл
2900,lernen::V,вeлöдчыны,вӗрен
2901,lernen::V,mācīties,вӗрен
2902,wissen::V,тӧдны,пӗл
2903,wissen::V,тӧдны,ӑнкар
2904,wissen::V,zināt,пӗл
2905,wissen::V,zināt,ӑнкар
2906,sich erinnern an::V,казьтывны,аса ил
2907,sich erinnern an::V,дум вылӧ уськӧдны,аса ил
2908,sich erinnern an::V,atminēties,аса ил
2909,vergessen::V,вунӧдны,ман
2910,vergessen::V,вунӧдны,манса кай
2911,vergessen::V,mirst,ман
2912,vergessen::V,mirst,манса кай
2913,vergessen::V,aizmirst,ман
2914,vergessen::V,aizmirst,манса кай
2915,messen::V,муртавны,виҫ
2916,messen::V,mērīt,виҫ
2917,zählen::V,лыддьыны,шутла
2918,zählen::V,skaitīt,шутла
2919,rechnen::V,лыддьыны,шутла
2920,rechnen::V,rēķināt,шутла
2921,lesen::V,лыддьыны,вула
2922,lesen::V,lasīt,вула
2923,malen::V,серпасавны,ӳкер
2924,malen::V,gleznot,ӳкер
2925,zeichnen::V,серпасавны,ӳкер
2926,zeichnen::V,zīmēt,ӳкер
2927,schreiben::V,гижны,ҫыр
2928,schreiben::V,rakstīt,ҫыр
2929,besitzen::V,лоны,тыт
2930,besitzen::V,piederēt,тыт
2931,kaufen::V,ньӧбны,ил
2932,kaufen::V,ньӧбны,туян
2933,kaufen::V,pirkt,ил
2934,kaufen::V,pirkt,туян
2935,verkaufen::V,вузавны,сут
2936,verkaufen::V,pārdot,сут
2937,bezahlen::V,мынтыны,тӳле
2938,bezahlen::V,мынтысьны,тӳле
2939,bezahlen::V,apmaksāt,тӳле
2940,zahlen::V,мынтыны,тӳле
2941,zahlen::V,maksāt,тӳле
2942,beherrschen::V,ас улын кутны,тыт
2943,beherrschen::V,valdīt,тыт
2944,ertragen::V,пыкны,тӳс
2945,ertragen::V,лэптыны,тӳс
2946,ertragen::V,panest,тӳс
2947,ertragen::V,paciest,тӳс
