,Concept_ID,ro,se
2681,Brett::N,scândură,lu´vdd
2682,Brett::N,scândură,лаййт
2683,Platte::N,placă,spaagkoe
2684,Platte::N,placă,skierro
2685,Platte::N,placă,skearru
2686,Platte::N,placă,ráptu
2687,Platte::N,placă,ка̄ррьт
2688,Stütze::N,proptea,dovtege
2689,Stütze::N,proptea,dåarjege
2690,Stütze::N,proptea,tsagge
2691,Stütze::N,proptea,nihta
2692,Stütze::N,proptea,duvdda
2693,Stütze::N,proptea,caggi
2694,Stütze::N,proptea,cagge
2695,Stütze::N,proptea,cõgldõk
2696,Stütze::N,proptea,стуэлльп
2697,Stange::N,bară,staavra
2698,Stange::N,bară,stággo
2699,Stange::N,bară,hålggå
2700,Stange::N,bară,stávrá
2701,Stange::N,bară,stággu
2702,Stange::N,bară,čuálgui
2703,Stange::N,bară,kaŋgg
2704,Stange::N,bară,кэ̄ллт
2705,Stange::N,bară,пе̄лльк
2706,Stange::N,prăjină,staavra
2707,Stange::N,prăjină,stággo
2708,Stange::N,prăjină,hålggå
2709,Stange::N,prăjină,stávrá
2710,Stange::N,prăjină,stággu
2711,Stange::N,prăjină,čuálgui
2712,Stange::N,prăjină,kaŋgg
2713,Stange::N,prăjină,кэ̄ллт
2714,Stange::N,prăjină,пе̄лльк
2715,Stock::N,băț,galte
2716,Stock::N,băț,klåbpoe
2717,Stock::N,băț,soabbe
2718,Stock::N,băț,soabbi
2719,Stock::N,băț,suáb'bi
2720,Stock::N,băț,suä´b'b
2721,Stock::N,băț,суэммьп
2722,Stock::N,baston,galte
2723,Stock::N,baston,klåbpoe
2724,Stock::N,baston,soabbe
2725,Stock::N,baston,soabbi
2726,Stock::N,baston,suáb'bi
2727,Stock::N,baston,suä´b'b
2728,Stock::N,baston,суэммьп
2729,Stab::N,baston,klaahka
2730,Stab::N,baston,soabbe
2731,Stab::N,baston,soabbi
2732,Stab::N,baston,suáb'bi
2733,Stab::N,baston,suä´b'b
2734,Stab::N,baston,суэммьп
2735,Stab::N,prăjină,klaahka
2736,Stab::N,prăjină,soabbe
2737,Stab::N,prăjină,soabbi
2738,Stab::N,prăjină,suáb'bi
2739,Stab::N,prăjină,suä´b'b
2740,Stab::N,prăjină,суэммьп
2741,Rohr::N,tub,gïrse
2742,Rohr::N,tub,båhttså
2743,Rohr::N,tub,bohcci
2744,Rohr::N,tub,poccee
2745,Rohr::N,tub,puu´lčiǩ
2746,Rohr::N,tub,туррьп
2747,Rohr::N,țeavă,gïrse
2748,Rohr::N,țeavă,båhttså
2749,Rohr::N,țeavă,bohcci
2750,Rohr::N,țeavă,poccee
2751,Rohr::N,țeavă,puu´lčiǩ
2752,Rohr::N,țeavă,туррьп
2753,Haus::N,casă,ståapoe
2754,Haus::N,casă,goahte
2755,Haus::N,casă,stohpu
2756,Haus::N,casă,tááḷu
2757,Haus::N,casă,tääll
2758,Haus::N,casă,пэ̄ҏҏт
2759,Heim::N,casă,hïejme
2760,Heim::N,casă,viesso
2761,Heim::N,casă,ruoktu
2762,Heim::N,casă,päikki
2763,Heim::N,casă,päi´ǩǩ
2764,Heim::N,casă,пэ̄ҏҏт
2765,Heim::N,cămin,hïejme
2766,Heim::N,cămin,viesso
2767,Heim::N,cămin,ruoktu
2768,Heim::N,cămin,päikki
2769,Heim::N,cămin,päi´ǩǩ
2770,Heim::N,cămin,пэ̄ҏҏт
2771,Ofen::N,sobă,vuebnie
2772,Ofen::N,sobă,vuodná
2773,Ofen::N,sobă,vuobnne
2774,Ofen::N,sobă,uvdna
2775,Ofen::N,sobă,uvnâ
2776,Ofen::N,sobă,ǩiiuǥân
2777,Ofen::N,sobă,пе̄ххц
2778,Ofen::N,sobă,кыввкан
2779,Fußboden::N,podea,guelpie
2780,Fußboden::N,podea,guolbbe
2781,Fußboden::N,podea,láhtti
2782,Fußboden::N,podea,šalde
2783,Fußboden::N,podea,šâ´ldd
2784,Fußboden::N,podea,шалльт
2785,Fußboden::N,dușumea,guelpie
2786,Fußboden::N,dușumea,guolbbe
2787,Fußboden::N,dușumea,láhtti
2788,Fußboden::N,dușumea,šalde
2789,Fußboden::N,dușumea,šâ´ldd
2790,Fußboden::N,dușumea,шалльт
2791,Tisch::N,masă,buertie
2792,Tisch::N,masă,bievdde
2793,Tisch::N,masă,beavdi
2794,Tisch::N,masă,pevdi
2795,Tisch::N,masă,på´rdd
2796,Tisch::N,masă,stue´ll
2797,Tisch::N,masă,туэлль
2798,Stuhl::N,scaun,stovle
2799,Stuhl::N,scaun,ståvllå
2800,Stuhl::N,scaun,stuollu
2801,Stuhl::N,scaun,stovli
2802,Stuhl::N,scaun,stuu´l
2803,Stuhl::N,scaun,стула
2804,Wiege::N,leagăn,gïerhkeme
2805,Wiege::N,leagăn,vuoggo
2806,Wiege::N,leagăn,geaŧŧu
2807,Wiege::N,leagăn,geaktu
2808,Wiege::N,leagăn,gietkka
2809,Wiege::N,leagăn,kiäh'tu
2810,Wiege::N,leagăn,vogga
2811,Wiege::N,leagăn,кӣткэм
2812,Bett::N,pat,seangkoe
2813,Bett::N,pat,sæŋŋga
2814,Bett::N,pat,seaŋga
2815,Bett::N,pat,seŋgâ
2816,Bett::N,pat,sââ´jj
2817,Bett::N,pat,вуэдтӭмсайй
2818,Regal::N,rafturi,hælla
2819,Regal::N,rafturi,hilldo
2820,Regal::N,rafturi,hildu
2821,Regal::N,rafturi,ildee
2822,Regal::N,rafturi,i´lddi
2823,Regal::N,rafturi,ылльтэ
2824,Kiste::N,ladă,aeskie
2825,Kiste::N,ladă,kássa
2826,Kiste::N,ladă,kássa
2827,Kiste::N,ladă,árkku
2828,Kiste::N,ladă,ču´ǩǩ
2829,Kiste::N,ladă,чуххьк
2830,Kiste::N,cutie,aeskie
2831,Kiste::N,cutie,kássa
2832,Kiste::N,cutie,kássa
2833,Kiste::N,cutie,árkku
2834,Kiste::N,cutie,ču´ǩǩ
2835,Kiste::N,cutie,чуххьк
2836,Fenster::N,fereastră,klaase
2837,Fenster::N,fereastră,vinndek
2838,Fenster::N,fereastră,láse
2839,Fenster::N,fereastră,laasâ
2840,Fenster::N,fereastră,ikkân
2841,Fenster::N,fereastră,эххкан
2842,Tür::N,ușă,okse
2843,Tür::N,ușă,uksa
2844,Tür::N,ușă,uksa
2845,Tür::N,ușă,uksâ
2846,Tür::N,ușă,uhss
2847,Tür::N,ușă,уккс
2848,Tor::N,poartă,okse
2849,Tor::N,poartă,pårttå
2850,Tor::N,poartă,uksa
2851,Tor::N,poartă,poarta
2852,Tor::N,poartă,porttâ
2853,Tor::N,poartă,uustõk
2854,Tor::N,poartă,čuâlluhss
2855,Tor::N,poartă,уккс
2856,Zaun::N,gard,haakene
2857,Zaun::N,gard,jerra
2858,Zaun::N,gard,gárdde
2859,Zaun::N,gard,áidi
2860,Zaun::N,gard,äiđi
2861,Zaun::N,gard,äidd
2862,Zaun::N,gard,čuâll
2863,Zaun::N,gard,а̄ййт
2864,Dach::N,acoperiș,rehpie
2865,Dach::N,acoperiș,dæhkko
2866,Dach::N,acoperiș,gáhttu
2867,Dach::N,acoperiș,káttu
2868,Dach::N,acoperiș,laakk
2869,Dach::N,acoperiș,пэ̄ҏҏтэ̄ля
2870,Dach::N,acoperiș,кры̄ша
2871,Leiter::N,scară,raajtere
2872,Leiter::N,scară,tjajmos
2873,Leiter::N,scară,boagos
2874,Leiter::N,scară,ráidalas
2875,Leiter::N,scară,raidlâs
2876,Leiter::N,scară,лествец
2877,Besen::N,mătură,saehpie
2878,Besen::N,mătură,gaerpene
2879,Besen::N,mătură,njáman
2880,Besen::N,mătură,luvdá
2881,Besen::N,mătură,luvdá
2882,Besen::N,mătură,västt
2883,Besen::N,mătură,ва̄сст
2884,Spaten::N,cazma,gåajvoe
2885,Spaten::N,cazma,spádá
2886,Spaten::N,cazma,goajvvo
2887,Spaten::N,cazma,goaivu
2888,Spaten::N,cazma,kuái'vu
2889,Spaten::N,cazma,kuäivv
2890,Spaten::N,cazma,куаййв
2891,Spaten::N,hârleț,gåajvoe
2892,Spaten::N,hârleț,spádá
2893,Spaten::N,hârleț,goajvvo
2894,Spaten::N,hârleț,goaivu
2895,Spaten::N,hârleț,kuái'vu
2896,Spaten::N,hârleț,kuäivv
2897,Spaten::N,hârleț,куаййв
2898,Schaufel::N,lopată,gåajvoe
2899,Schaufel::N,lopată,gåjvun
2900,Schaufel::N,lopată,goajvvo
2901,Schaufel::N,lopată,goaivu
2902,Schaufel::N,lopată,kuái'vu
2903,Schaufel::N,lopată,kuäivv
2904,Schaufel::N,lopată,куаййв
2905,Gabel::N,furculiță,tjåagka
2906,Gabel::N,furculiță,gáffil
2907,Gabel::N,furculiță,káffal
2908,Gabel::N,furculiță,kaahvâl
2909,Gabel::N,furculiță,velkk
2910,Gabel::N,furculiță,а̄лльс
2911,Löffel::N,lingură,buste
2912,Löffel::N,lingură,bassti
2913,Löffel::N,lingură,baste
2914,Löffel::N,lingură,pastem
2915,Löffel::N,lingură,pâ´sttem
2916,Löffel::N,lingură,пасьтэмь
2917,Messer::N,cuțit,nejpie
2918,Messer::N,cuțit,nijbbe
2919,Messer::N,cuțit,niibi
2920,Messer::N,cuțit,nijbe
2921,Messer::N,cuțit,nei´bb
2922,Messer::N,cuțit,ныййп
2923,Nagel::N,cui,spæjhkere
2924,Nagel::N,cui,spiger
2925,Nagel::N,cui,návlle
2926,Nagel::N,cui,spiikkár
2927,Nagel::N,cui,spijkkár
2928,Nagel::N,cui,näu´ll
2929,Nagel::N,cui,на̄ввьл
2930,Netz::N,plasă,viermie
2931,Netz::N,plasă,viermme
2932,Netz::N,plasă,næhtta
2933,Netz::N,plasă,fierbmi
2934,Netz::N,plasă,viermi
2935,Netz::N,plasă,säi´mm
2936,Netz::N,plasă,нӯжхьт
2937,Haken::N,cârlig,kruehkie
2938,Haken::N,cârlig,ruohkke
2939,Haken::N,cârlig,vagge
2940,Haken::N,cârlig,roahkki
2941,Haken::N,cârlig,faggi
2942,Haken::N,cârlig,kuák'ki
2943,Haken::N,cârlig,kuä´ǩ'ǩ
2944,Haken::N,cârlig,ва̄ӈӈк
2945,Haken::N,cârlig,куэххьк
2946,Griff::N,mâner,rehpie
2947,Griff::N,mâner,taatje
2948,Griff::N,mâner,gavlla
2949,Griff::N,mâner,guottáldahka
2950,Griff::N,mâner,geavja
2951,Griff::N,mâner,novdâ
2952,Griff::N,mâner,nõđđ
2953,Griff::N,mâner,kå´ǧǧ
2954,Griff::N,mâner,нэ̄дт
2955,Schloss::N,lacăt,laesie
2956,Schloss::N,lacăt,lássa
2957,Schloss::N,lacăt,lohkka
2958,Schloss::N,lacăt,lukkâ
2959,Schloss::N,lacăt,lokk
2960,Schloss::N,lacăt,ло̄ххк
2961,Bild::N,tablou,guvvie
2962,Bild::N,tablou,gåvvå
2963,Bild::N,tablou,govva
2964,Bild::N,tablou,koṿe
2965,Bild::N,tablou,kartt
2966,Bild::N,tablou,картина
2967,Bild::N,imagine,guvvie
2968,Bild::N,imagine,gåvvå
2969,Bild::N,imagine,govva
2970,Bild::N,imagine,koṿe
2971,Bild::N,imagine,kartt
2972,Bild::N,imagine,картина
2973,Figur::N,chip,guvvie
2974,Figur::N,chip,gåvos
2975,Figur::N,chip,figuvrra
2976,Figur::N,chip,figuvra
2977,Figur::N,chip,kovos
2978,Figur::N,chip,kuâŋas
2979,Figur::N,figură,guvvie
2980,Figur::N,figură,gåvos
2981,Figur::N,figură,figuvrra
2982,Figur::N,figură,figuvra
2983,Figur::N,figură,kovos
2984,Figur::N,figură,kuâŋas
2985,Puppe::N,păpușă,dåahka
2986,Puppe::N,păpușă,dåhkko
2987,Puppe::N,păpușă,doahkko
2988,Puppe::N,păpușă,dohkká
2989,Puppe::N,păpușă,duhkká
2990,Puppe::N,păpușă,kuuhlaž
2991,Puppe::N,păpușă,кукла
2992,Beutel::N,pungă,voessetje
2993,Beutel::N,pungă,påvsså
2994,Beutel::N,pungă,seahkaš
2995,Beutel::N,pungă,bursa
2996,Beutel::N,pungă,guhkkár
2997,Beutel::N,pungă,čooṿâs
2998,Beutel::N,pungă,siâk'k
2999,Beutel::N,pungă,kå´ššel
3000,Beutel::N,pungă,ве̄ҏҏц
3001,Beutel::N,săculeț,voessetje
3002,Beutel::N,săculeț,påvsså
3003,Beutel::N,săculeț,seahkaš
3004,Beutel::N,săculeț,bursa
3005,Beutel::N,săculeț,guhkkár
3006,Beutel::N,săculeț,čooṿâs
3007,Beutel::N,săculeț,siâk'k
3008,Beutel::N,săculeț,kå´ššel
3009,Beutel::N,săculeț,ве̄ҏҏц
3010,Bündel::N,mănunchi,paantje
3011,Bündel::N,mănunchi,buduk
3012,Bündel::N,mănunchi,gurppe
3013,Bündel::N,mănunchi,gihppu
3014,Bündel::N,mănunchi,kiäs'tu
3015,Bündel::N,mănunchi,šnâpp
3016,Bündel::N,mănunchi,пуччк
3017,Tasche::N,geantă,veaskoe
3018,Tasche::N,geantă,væssko
3019,Tasche::N,geantă,lávkka
3020,Tasche::N,geantă,lávka
3021,Tasche::N,geantă,seahkka
3022,Tasche::N,geantă,lavkkâ
3023,Tasche::N,geantă,laukk
3024,Tasche::N,geantă,суӎӎьк
3025,Tasche::N,geantă,ло̄а̄ффк
3026,Eimer::N,găleată,bæhtoe
3027,Eimer::N,găleată,skiello
3028,Eimer::N,găleată,skállu
3029,Eimer::N,găleată,eebir
3030,Eimer::N,găleată,skääll
3031,Eimer::N,găleată,е̄мьперь
3032,Deckel::N,capac,luehkie
3033,Deckel::N,capac,låhkke
3034,Deckel::N,capac,lohkki
3035,Deckel::N,capac,lokke
3036,Deckel::N,capac,lå´ǩǩ
3037,Deckel::N,capac,ко̄а̄ххтнэсс
3038,Geschirr::N,vase,lihtie
3039,Geschirr::N,vase,lihte
3040,Geschirr::N,vase,lihtit
3041,Geschirr::N,vase,litte
3042,Geschirr::N,vase,kärldõk
3043,Geschirr::N,vase,ка̄ррь
3044,Geschirr::N,tacâmuri,lihtie
3045,Geschirr::N,tacâmuri,lihte
3046,Geschirr::N,tacâmuri,lihtit
3047,Geschirr::N,tacâmuri,litte
3048,Geschirr::N,tacâmuri,kärldõk
3049,Geschirr::N,tacâmuri,ка̄ррь
3050,Sack::N,sac,voesse
3051,Sack::N,sac,vuossa
3052,Sack::N,sac,seahkka
3053,Sack::N,sac,sekkâ
3054,Sack::N,sac,siâk'k
3055,Sack::N,sac,ве̄ҏҏц
3056,Tasse::N,ceașcă,guksie
3057,Tasse::N,ceașcă,gåhppå
3058,Tasse::N,ceașcă,gohppu
3059,Tasse::N,ceașcă,pollo
3060,Tasse::N,ceașcă,kopp
3061,Tasse::N,ceașcă,на̄ххьп
3062,Topf::N,oală,baetie
3063,Topf::N,oală,krovhte
3064,Topf::N,oală,rujtta
3065,Topf::N,oală,giebbme
3066,Topf::N,oală,báhti
3067,Topf::N,oală,gievdni
3068,Topf::N,oală,pääti
3069,Topf::N,oală,kruâitt
3070,Topf::N,oală,кӣммьн
3071,Kessel::N,cazan,giebnie
3072,Kessel::N,cazan,skallo
3073,Kessel::N,cazan,giebbme
3074,Kessel::N,cazan,gieđbmi
3075,Kessel::N,cazan,kiem'ni
3076,Kessel::N,cazan,ǩie´mnn
3077,Kessel::N,cazan,кӣммьн
3078,Kessel::N,căldare,giebnie
3079,Kessel::N,căldare,skallo
3080,Kessel::N,căldare,giebbme
3081,Kessel::N,căldare,gieđbmi
3082,Kessel::N,căldare,kiem'ni
3083,Kessel::N,căldare,ǩie´mnn
3084,Kessel::N,căldare,кӣммьн
3085,Essen::N,mâncare,åesie
3086,Essen::N,mâncare,beapmoe
3087,Essen::N,mâncare,biebbmo
3088,Essen::N,mâncare,borramuš
3089,Essen::N,mâncare,purrâmâš
3090,Essen::N,mâncare,porrmõš
3091,Essen::N,mâncare,по̄ррмушш
3092,Nahrung::N,hrană,beapmoe
3093,Nahrung::N,hrană,biebbmo
3094,Nahrung::N,hrană,biebmu
3095,Nahrung::N,hrană,purrâmâš
3096,Nahrung::N,hrană,porrmõš
3097,Nahrung::N,hrană,по̄ррмушш
3098,Nahrung::N,aliment,beapmoe
3099,Nahrung::N,aliment,biebbmo
3100,Nahrung::N,aliment,biebmu
3101,Nahrung::N,aliment,purrâmâš
3102,Nahrung::N,aliment,porrmõš
3103,Nahrung::N,aliment,по̄ррмушш
3104,Speise::N,bucate,beapmoe
3105,Speise::N,bucate,biebbmo
3106,Speise::N,bucate,biebmu
3107,Speise::N,bucate,määlis
3108,Speise::N,bucate,aasâs
3109,Speise::N,bucate,porrmõš
3110,Speise::N,bucate,по̄ррмушш
3111,Speise::N,fel de bucate,beapmoe
3112,Speise::N,fel de bucate,biebbmo
3113,Speise::N,fel de bucate,biebmu
3114,Speise::N,fel de bucate,määlis
3115,Speise::N,fel de bucate,aasâs
3116,Speise::N,fel de bucate,porrmõš
3117,Speise::N,fel de bucate,по̄ррмушш
3118,Fleisch::N,carne,bearkoe
3119,Fleisch::N,carne,oadtje
3120,Fleisch::N,carne,bierggo
3121,Fleisch::N,carne,biergu
3122,Fleisch::N,carne,uáž'ži
3123,Fleisch::N,carne,vuä´ǯ'ǯ
3124,Fleisch::N,carne,вуэннч
3125,Getreide::N,cereale,gernie
3126,Getreide::N,cereale,gårnne
3127,Getreide::N,cereale,gordni
3128,Getreide::N,cereale,valje
3129,Getreide::N,cereale,ле̄ййп
3130,Brei::N,pireu,kraavhtse
3131,Brei::N,pireu,ráktsa
3132,Brei::N,pireu,buvru
3133,Brei::N,pireu,suoḥâd
3134,Brei::N,pireu,hutt
3135,Brei::N,pireu,уххт
3136,Brot::N,pâine,gaahkoe
3137,Brot::N,pâine,lájbbe
3138,Brot::N,pâine,stummpa
3139,Brot::N,pâine,láibi
3140,Brot::N,pâine,gáhkku
3141,Brot::N,pâine,leibi
3142,Brot::N,pâine,lei´bb
3143,Brot::N,pâine,ле̄ййп
3144,Scheibe::N,felie,snaejrie
3145,Scheibe::N,felie,sárdde
3146,Scheibe::N,felie,vajahas
3147,Scheibe::N,felie,časkkis
3148,Scheibe::N,felie,ča'skes
3149,Scheibe::N,felie,ku´sǩǩ
3150,Scheibe::N,felie,кусськ
3151,Scheibe::N,bucată,snaejrie
3152,Scheibe::N,bucată,sárdde
3153,Scheibe::N,bucată,vajahas
3154,Scheibe::N,bucată,časkkis
3155,Scheibe::N,bucată,ča'skes
3156,Scheibe::N,bucată,ku´sǩǩ
3157,Scheibe::N,bucată,кусськ
3158,Fett::N,untură,buejtie
3159,Fett::N,untură,vuodja
3160,Fett::N,untură,buoidi
3161,Fett::N,untură,pyei'di
3162,Fett::N,untură,puõi´dd
3163,Fett::N,untură,пуййт
3164,Fett::N,grăsime,buejtie
3165,Fett::N,grăsime,vuodja
3166,Fett::N,grăsime,buoidi
3167,Fett::N,grăsime,pyei'di
3168,Fett::N,grăsime,puõi´dd
3169,Fett::N,grăsime,пуййт
3170,Butter::N,unt,voeje
3171,Butter::N,unt,vuodja
3172,Butter::N,unt,vuodja
3173,Butter::N,unt,vuojâ
3174,Butter::N,unt,vuõjj
3175,Butter::N,unt,вӯйй
3176,Öl::N,ulei,ålja
3177,Öl::N,ulei,ulljo
3178,Öl::N,ulei,oalljo
3179,Öl::N,ulei,olju
3180,Öl::N,ulei,oljo
3181,Öl::N,ulei,vuõjj
3182,Öl::N,ulei,вӯйй
3183,Salz::N,sare,saelhtie
3184,Salz::N,sare,sállte
3185,Salz::N,sare,sálti
3186,Salz::N,sare,sältti
3187,Salz::N,sare,sä´ltt
3188,Salz::N,sare,сӯлль
3189,Suppe::N,supă,joptse
3190,Suppe::N,supă,jupptsa
3191,Suppe::N,supă,málli
3192,Suppe::N,supă,määḷi
3193,Suppe::N,supă,lieṃâ
3194,Suppe::N,supă,liõmm
3195,Suppe::N,supă,лӣмм
3196,Suppe::N,ciorbă,joptse
3197,Suppe::N,ciorbă,jupptsa
3198,Suppe::N,ciorbă,málli
3199,Suppe::N,ciorbă,määḷi
3200,Suppe::N,ciorbă,lieṃâ
3201,Suppe::N,ciorbă,liõmm
3202,Suppe::N,ciorbă,лӣмм
3203,Honig::N,miere,hååneske
3204,Honig::N,miere,meda
3205,Honig::N,miere,miehta
3206,Honig::N,miere,mietâ
3207,Honig::N,miere,miõtt
3208,Honig::N,miere,мӣдт
3209,Milch::N,lapte,mielhkie
3210,Milch::N,lapte,mielkke
3211,Milch::N,lapte,mielki
3212,Milch::N,lapte,miel'kki
3213,Milch::N,lapte,mie´lǩǩ
3214,Milch::N,lapte,ма̄ййт
3215,Tee::N,ceai,löövje
3216,Tee::N,ceai,tedja
3217,Tee::N,ceai,deadju
3218,Tee::N,ceai,čee
3219,Tee::N,ceai,teej̣â
3220,Tee::N,ceai,čee
3221,Tee::N,ceai,чайй
3222,Leder::N,piele,hovre
3223,Leder::N,piele,sassne
3224,Leder::N,piele,náhkki
3225,Leder::N,piele,leaira
3226,Leder::N,piele,čevđi
3227,Leder::N,piele,čåu´dd
3228,Leder::N,piele,на̄ххьк
3229,Wolle::N,lână,ålloe
3230,Wolle::N,lână,hullo
3231,Wolle::N,lână,ullu
3232,Wolle::N,lână,ullo
3233,Wolle::N,lână,oll
3234,Wolle::N,lână,улл
3235,Stoff::N,stofă,tyjje
3236,Stoff::N,stofă,gápptás
3237,Stoff::N,stofă,stoaffa
3238,Stoff::N,stofă,ávnnas
3239,Stoff::N,stofă,käägus
3240,Stoff::N,stofă,aaunâs
3241,Stoff::N,stofă,лыййн
3242,Nadel::N,ac,naaloe
3243,Nadel::N,ac,nállo
3244,Nadel::N,ac,nállu
3245,Nadel::N,ac,nááḷu
3246,Nadel::N,ac,neu´ll
3247,Nadel::N,ac,нӣввьл
3248,Faden::N,ață,laejkie
3249,Faden::N,ață,hárppo
3250,Faden::N,ață,árpu
3251,Faden::N,ață,läigi
3252,Faden::N,ață,lääi´j
3253,Faden::N,ață,сӯнн
3254,Knopf::N,buton,balhka
3255,Knopf::N,buton,boallo
3256,Knopf::N,buton,boallu
3257,Knopf::N,buton,puál'lu
3258,Knopf::N,buton,puäll
3259,Knopf::N,buton,пуалл
3260,Knoten::N,nod,tjoelme
3261,Knoten::N,nod,tjuolmma
3262,Knoten::N,nod,čuolbma
3263,Knoten::N,nod,čuol'mâ
3264,Knoten::N,nod,čuõlmm
3265,Knoten::N,nod,чӯллм
3266,Farbe::N,vopsea,klaerie
3267,Farbe::N,vopsea,ivnne
3268,Farbe::N,vopsea,bájnno
3269,Farbe::N,vopsea,mola
3270,Farbe::N,vopsea,fearga
3271,Farbe::N,vopsea,maalâ
3272,Farbe::N,vopsea,páinu
3273,Farbe::N,vopsea,kälkk
3274,Farbe::N,vopsea,по̄а̄ййн
3275,Kleidung::N,haine,tyjje
3276,Kleidung::N,haine,gárvvo
3277,Kleidung::N,haine,bivttas
3278,Kleidung::N,haine,piivtâs
3279,Kleidung::N,haine,pivoh
3280,Kleidung::N,haine,piiutâs
3281,Kleidung::N,haine,о̄а̄з
3282,Kleidung::N,îmbrăcăminte,tyjje
3283,Kleidung::N,îmbrăcăminte,gárvvo
3284,Kleidung::N,îmbrăcăminte,bivttas
3285,Kleidung::N,îmbrăcăminte,piivtâs
3286,Kleidung::N,îmbrăcăminte,pivoh
3287,Kleidung::N,îmbrăcăminte,piiutâs
3288,Kleidung::N,îmbrăcăminte,о̄а̄з
3289,Hemd::N,cămașă,sjåarhtoe
3290,Hemd::N,cămașă,skirtto
3291,Hemd::N,cămașă,báidi
3292,Hemd::N,cămașă,päiđi
3293,Hemd::N,cămașă,päidd
3294,Hemd::N,cămașă,па̄ййт
3295,Kragen::N,guler,döörhke
3296,Kragen::N,guler,tjiebet
3297,Kragen::N,guler,tjehpuris
3298,Kragen::N,guler,čeabet
3299,Kragen::N,guler,kráva
3300,Kragen::N,guler,siä'pulâs
3301,Kragen::N,guler,seäp'plõs
3302,Kragen::N,guler,ко̄а̄влас
3303,Ärmel::N,mânecă,sissie
3304,Ärmel::N,mânecă,sasse
3305,Ärmel::N,mânecă,soadji
3306,Ärmel::N,mânecă,suájá
3307,Ärmel::N,mânecă,suäjj
3308,Ärmel::N,mânecă,суэйй
3309,Hose::N,pantaloni,måvhka
3310,Hose::N,pantaloni,båkså
3311,Hose::N,pantaloni,buvssat
3312,Hose::N,pantaloni,puuvsah
3313,Hose::N,pantaloni,puus
3314,Hose::N,pantaloni,пукс
3315,Hose::N,pantaloni,ко̄а̄дтӭ
3316,Gürtel::N,cordon,juvvie
3317,Gürtel::N,cordon,beelhte
3318,Gürtel::N,cordon,avve
3319,Gürtel::N,cordon,getsam
3320,Gürtel::N,cordon,boagán
3321,Gürtel::N,cordon,pooṿij
3322,Gürtel::N,cordon,puäǥǥanj
3323,Gürtel::N,cordon,эвв
3324,Mütze::N,șapcă,tjohpe
3325,Mütze::N,șapcă,gahper
3326,Mütze::N,șapcă,gahpir
3327,Mütze::N,șapcă,kappeer
3328,Mütze::N,șapcă,keä´p'per
3329,Mütze::N,șapcă,кабперь
3330,Schuh::N,gheată,gaamege
3331,Schuh::N,gheată,gáma
3332,Schuh::N,gheată,skuovva
3333,Schuh::N,gheată,gáma
3334,Schuh::N,gheată,kaamâ
3335,Schuh::N,gheată,kaammi
3336,Schuh::N,gheată,камаша
3337,Stiefel::N,cizmă,steeblege
3338,Stiefel::N,cizmă,stiebil
3339,Stiefel::N,cizmă,sáhpis
3340,Stiefel::N,cizmă,sáppat
3341,Stiefel::N,cizmă,steevvil
3342,Stiefel::N,cizmă,sa´ppi
3343,Stiefel::N,cizmă,са̄ххпе
3344,Ring::N,inel,rïngke
3345,Ring::N,inel,suormas
3346,Ring::N,inel,suorpmas
3347,Ring::N,inel,suormâs
3348,Ring::N,inel,suõrmâs
3349,Ring::N,inel,сӯрмас
3350,Ring::N,verigă,rïngke
3351,Ring::N,verigă,suormas
3352,Ring::N,verigă,suorpmas
3353,Ring::N,verigă,suormâs
3354,Ring::N,verigă,suõrmâs
3355,Ring::N,verigă,сӯрмас
3356,Band::N,panglică,baante
3357,Band::N,panglică,bádde
3358,Band::N,panglică,báddi
3359,Band::N,panglică,päddi
3360,Band::N,panglică,liântt
3361,Band::N,panglică,källre´ppiǩ
3362,Band::N,panglică,ля̄ӊӊт
3363,Band::N,șiret,baante
3364,Band::N,șiret,bádde
3365,Band::N,șiret,báddi
3366,Band::N,șiret,päddi
3367,Band::N,șiret,liântt
3368,Band::N,șiret,källre´ppiǩ
3369,Band::N,șiret,ля̄ӊӊт
3370,Kamm::N,pieptene,gaampe
3371,Kamm::N,pieptene,rájdam
3372,Kamm::N,pieptene,tjåhkom
3373,Kamm::N,pieptene,čohkun
3374,Kamm::N,pieptene,čohhoom
3375,Kamm::N,pieptene,čååǥǥam
3376,Kamm::N,pieptene,чоагкь
3377,Spiegel::N,oglindă,guelmiedahke
3378,Spiegel::N,oglindă,spiedjil
3379,Spiegel::N,oglindă,speajal
3380,Spiegel::N,oglindă,speeijal
3381,Spiegel::N,oglindă,suei´mkar
3382,Spiegel::N,oglindă,кыффкэмка̄ррь
3383,Spiegel::N,oglindă,зе̄ркал
3384,Riemen::N,curea,györtenje
3385,Riemen::N,curea,rájppe
3386,Riemen::N,curea,garttsa
3387,Riemen::N,curea,lávži
3388,Riemen::N,curea,läbži
3389,Riemen::N,curea,läbǯǯ
3390,Riemen::N,curea,ре̄ммь
3391,Schnur::N,funie,gurrie
3392,Schnur::N,funie,gáras
3393,Schnur::N,funie,garca
3394,Schnur::N,funie,orrâ
3395,Schnur::N,funie,nue´rr
3396,Schnur::N,funie,нӯррь
3397,Schnur::N,sfoară,gurrie
3398,Schnur::N,sfoară,gáras
3399,Schnur::N,sfoară,garca
3400,Schnur::N,sfoară,orrâ
3401,Schnur::N,sfoară,nue´rr
