,Concept_ID,se,cv
661,Sumpf::N,ла̄ммьп,шурлӑх
662,Moor::N,pluevie,торфлӑ шурлӑх
663,Moor::N,jiegge,торфлӑ шурлӑх
664,Moor::N,suotnju,торфлӑ шурлӑх
665,Moor::N,karrii,торфлӑ шурлӑх
666,Moor::N,kä´rev,торфлӑ шурлӑх
667,Moor::N,veättaǩ,торфлӑ шурлӑх
668,Moor::N,ла̄ммьп,торфлӑ шурлӑх
669,Wiese::N,ïentje,улӑх
670,Wiese::N,ïentje,ҫаран
671,Wiese::N,giedde,улӑх
672,Wiese::N,giedde,ҫаран
673,Wiese::N,gieddi,улӑх
674,Wiese::N,gieddi,ҫаран
675,Wiese::N,nijtto,улӑх
676,Wiese::N,nijtto,ҫаран
677,Wiese::N,пуэшенҍ,улӑх
678,Wiese::N,пуэшенҍ,ҫаран
679,Wald::N,skåake,вӑрман
680,Wald::N,skåajje,вӑрман
681,Wald::N,miehtsie,вӑрман
682,Wald::N,vuovdde,вӑрман
683,Wald::N,miehttse,вӑрман
684,Wald::N,vuovdi,вӑрман
685,Wald::N,meahcci,вӑрман
686,Wald::N,mecci,вӑрман
687,Wald::N,vyemi,вӑрман
688,Wald::N,vue´mm,вӑрман
689,Wald::N,meä´c'c,вӑрман
690,Wald::N,ля̄ммт,вӑрман
691,Hügel::N,deava,сӑрт
692,Hügel::N,deava,тӗмеске
693,Hügel::N,dievvá,сӑрт
694,Hügel::N,dievvá,тӗмеске
695,Hügel::N,dievvá,сӑрт
696,Hügel::N,dievvá,тӗмеске
697,Hügel::N,čummâ,сӑрт
698,Hügel::N,čummâ,тӗмеске
699,Hügel::N,pä´rcc,сӑрт
700,Hügel::N,pä´rcc,тӗмеске
701,Hügel::N,teä´rmm,сӑрт
702,Hügel::N,teä´rmm,тӗмеске
703,Hügel::N,ка̄ннҌт,сӑрт
704,Hügel::N,ка̄ннҌт,тӗмеске
705,Anhöhe::N,deava,сӑрт
706,Anhöhe::N,jalladahke,сӑрт
707,Anhöhe::N,dievásj,сӑрт
708,Anhöhe::N,aláš,сӑрт
709,Anhöhe::N,luohkká,сӑрт
710,Anhöhe::N,tiävá,сӑрт
711,Anhöhe::N,poorááš,сӑрт
712,Anhöhe::N,ču´lpp,сӑрт
713,Anhöhe::N,škâu´ŋŋ,сӑрт
714,Anhöhe::N,ка̄ннҌт,сӑрт
715,Berg::N,bïerje,ту
716,Berg::N,várre,ту
717,Berg::N,várri,ту
718,Berg::N,vääṛi,ту
719,Berg::N,vää´rr,ту
720,Berg::N,те̄ррьм,ту
721,Gipfel::N,dalvese,тӳпе
722,Gipfel::N,tjåhkkå,тӳпе
723,Gipfel::N,čohkka,тӳпе
724,Gipfel::N,čokke,тӳпе
725,Gipfel::N,čå´ǩǩ,тӳпе
726,Gipfel::N,ла̄ддҍв,тӳпе
727,Höhle::N,beajoe,ҫӗр хӑвӑлӗ
728,Höhle::N,rájgge,ҫӗр хӑвӑлӗ
729,Höhle::N,sluoggo,ҫӗр хӑвӑлӗ
730,Höhle::N,biedju,ҫӗр хӑвӑлӗ
731,Höhle::N,kuovđâšm,ҫӗр хӑвӑлӗ
732,Höhle::N,skuõrr,ҫӗр хӑвӑлӗ
733,Höhle::N,вуэӈӈк,ҫӗр хӑвӑлӗ
734,Abhang::N,boelte,тӑвайкки
735,Abhang::N,brijrie,тӑвайкки
736,Abhang::N,bállte,тӑвайкки
737,Abhang::N,vielti,тӑвайкки
738,Abhang::N,luohkká,тӑвайкки
739,Abhang::N,viel'tti,тӑвайкки
740,Abhang::N,vie´ltt,тӑвайкки
741,Abhang::N,луэххк,тӑвайкки
742,Quelle::N,aajege,ҫӑл куҫ
743,Quelle::N,gaaltije,ҫӑл куҫ
744,Quelle::N,ája,ҫӑл куҫ
745,Quelle::N,ája,ҫӑл куҫ
746,Quelle::N,gáldu,ҫӑл куҫ
747,Quelle::N,aajâ,ҫӑл куҫ
748,Quelle::N,käldee,ҫӑл куҫ
749,Quelle::N,lädd,ҫӑл куҫ
750,Quelle::N,käivv,ҫӑл куҫ
751,Quelle::N,ка̄ййв,ҫӑл куҫ
752,Bach::N,johketje,пӗчӗк шыв
753,Bach::N,jåhkå,пӗчӗк шыв
754,Bach::N,jågåsj,пӗчӗк шыв
755,Bach::N,jogaš,пӗчӗк шыв
756,Bach::N,aajâ,пӗчӗк шыв
757,Bach::N,vuäjj,пӗчӗк шыв
758,Bach::N,вуэйй,пӗчӗк шыв
759,Fluss::N,johke,юхан шыв
760,Fluss::N,ædno,юхан шыв
761,Fluss::N,jåhkå,юхан шыв
762,Fluss::N,johka,юхан шыв
763,Fluss::N,juuhâ,юхан шыв
764,Fluss::N,jokk,юхан шыв
765,Fluss::N,jeänn,юхан шыв
766,Fluss::N,ё̄гк,юхан шыв
767,Ufer::N,beala,ҫыран
768,Ufer::N,gádde,ҫыран
769,Ufer::N,gáddi,ҫыран
770,Ufer::N,riddo,ҫыран
771,Ufer::N,redd,ҫыран
772,Ufer::N,рыннт,ҫыран
773,Küste::N,mïere,тинӗс ҫыранӗ
774,Küste::N,gaedtie,тинӗс ҫыранӗ
775,Küste::N,merragádde,тинӗс ҫыранӗ
776,Küste::N,merraguovllo,тинӗс ҫыранӗ
777,Küste::N,gáddi,тинӗс ҫыранӗ
778,Küste::N,riddo,тинӗс ҫыранӗ
779,Küste::N,miârr'redd,тинӗс ҫыранӗ
780,Küste::N,рыннт,тинӗс ҫыранӗ
781,Festland::N,gaedtie,тип ҫӗр
782,Festland::N,gádde,тип ҫӗр
783,Festland::N,nannán,тип ҫӗр
784,Festland::N,kušknjâs,тип ҫӗр
785,Festland::N,eennâm,тип ҫӗр
786,Festland::N,jânnam,тип ҫӗр
787,Festland::N,ма̄ннтэр,тип ҫӗр
788,Meer::N,mearoe,тинӗс
789,Meer::N,merra,тинӗс
790,Meer::N,nuorre,тинӗс
791,Meer::N,áhpi,тинӗс
792,Meer::N,mearra,тинӗс
793,Meer::N,meeṛâ,тинӗс
794,Meer::N,miârr,тинӗс
795,Meer::N,ме̄рр,тинӗс
796,Bucht::N,loekte,тинӗс кукӑрӗ
797,Bucht::N,oagge,тинӗс кукӑрӗ
798,Bucht::N,luokta,тинӗс кукӑрӗ
799,Bucht::N,luokta,тинӗс кукӑрӗ
800,Bucht::N,čuáj̣á,тинӗс кукӑрӗ
801,Bucht::N,luhtt,тинӗс кукӑрӗ
802,Bucht::N,вӯнн,тинӗс кукӑрӗ
803,Bucht::N,лӯххт,тинӗс кукӑрӗ
804,Insel::N,sååle,утрав
805,Insel::N,suoloj,утрав
806,Insel::N,suolu,утрав
807,Insel::N,suálui,утрав
808,Insel::N,suâl,утрав
809,Insel::N,суэл,утрав
810,Blume::N,rïesege,чечек
811,Blume::N,giedjek,чечек
812,Blume::N,rássi,чечек
813,Blume::N,kukká,чечек
814,Blume::N,heä´rvvrää´ss,чечек
815,Blume::N,ывьнэнч,чечек
816,Gras::N,kraesie,курӑк
817,Gras::N,rásse,курӑк
818,Gras::N,rássi,курӑк
819,Gras::N,rääsi,курӑк
820,Gras::N,rää´ss,курӑк
821,Gras::N,ра̄ссь,курӑк
822,Wurzel::N,roehtse,тымар
823,Wurzel::N,ruohttsa,тымар
824,Wurzel::N,ruohtas,тымар
825,Wurzel::N,veedis,тымар
826,Wurzel::N,vue´ddes,тымар
827,Wurzel::N,вуэнҍтэсь,тымар
828,Baum::N,moere,йывӑҫ
829,Baum::N,muorra,йывӑҫ
830,Baum::N,muorra,йывӑҫ
831,Baum::N,muoṛâ,йывӑҫ
832,Baum::N,muõrr,йывӑҫ
833,Baum::N,мӯрр,йывӑҫ
834,Stamm::N,ståamhpe,вулӑ
835,Stamm::N,mátta,вулӑ
836,Stamm::N,galda,вулӑ
837,Stamm::N,ruŋgo,вулӑ
838,Stamm::N,stokk,вулӑ
839,Stamm::N,мӯрр,вулӑ
840,Stamm::N,кэ̄ллт,вулӑ
841,Rinde::N,gïrre,хуйӑр
842,Rinde::N,baarhkoe,хуйӑр
843,Rinde::N,bárkko,хуйӑр
844,Rinde::N,ostu,хуйӑр
845,Rinde::N,bárku,хуйӑр
846,Rinde::N,korrâ,хуйӑр
847,Rinde::N,kõrr,хуйӑр
848,Rinde::N,pärkk,хуйӑр
849,Rinde::N,кэ̄рр,хуйӑр
850,Rinde::N,па̄ҏҏк,хуйӑр
851,Ast::N,åeksie,турат
852,Ast::N,oakse,турат
853,Ast::N,oaksi,турат
854,Ast::N,uák'si,турат
855,Ast::N,å´hss,турат
856,Ast::N,вуэккьс,турат
857,Zweig::N,åeksie,турат
858,Zweig::N,oakse,турат
859,Zweig::N,rissi,турат
860,Zweig::N,syeṛi,турат
861,Zweig::N,sue´rr,турат
862,Zweig::N,рыссе,турат
863,Blatt::N,plienie,ҫулҫӑ
864,Blatt::N,lassta,ҫулҫӑ
865,Blatt::N,lasta,ҫулҫӑ
866,Blatt::N,lostâ,ҫулҫӑ
867,Blatt::N,lõstt,ҫулҫӑ
868,Blatt::N,лэ̄сст,ҫулҫӑ
869,Birke::N,såekie,хурӑн
870,Birke::N,soahke,хурӑн
871,Birke::N,soahki,хурӑн
872,Birke::N,suáhi,хурӑн
873,Birke::N,suâ´ǩǩ,хурӑн
874,Birke::N,пе̄ссьмӯрр,хурӑн
875,Kiefer[Baum]::N,bietsie,хыр
876,Kiefer[Baum]::N,hájkka,хыр
877,Kiefer[Baum]::N,biehtse,хыр
878,Kiefer[Baum]::N,beahci,хыр
879,Kiefer[Baum]::N,peeci,хыр
880,Kiefer[Baum]::N,pie´cc,хыр
881,Kiefer[Baum]::N,пе̄дзь,хыр
882,Weide[Baum]::N,saalje,хӑва
883,Weide[Baum]::N,sállja,хӑва
884,Weide[Baum]::N,sieđga,хӑва
885,Weide[Baum]::N,puájui,хӑва
886,Weide[Baum]::N,puäi,хӑва
887,Weide[Baum]::N,пуай,хӑва
888,Tanne::N,goese,чӑрӑш
889,Tanne::N,guossa,чӑрӑш
890,Tanne::N,guossa,чӑрӑш
891,Tanne::N,kuosâ,чӑрӑш
892,Tanne::N,kuõss,чӑрӑш
893,Tanne::N,кӯсс,чӑрӑш
894,Horn::N,tjåervie,мӑйрака
895,Horn::N,tjoarvve,мӑйрака
896,Horn::N,čoarvi,мӑйрака
897,Horn::N,čuár'vi,мӑйрака
898,Horn::N,čuä´rvv,мӑйрака
899,Horn::N,чуэррьв,мӑйрака
900,Feder::N,badtse,тӗк
901,Feder::N,dålgge,тӗк
902,Feder::N,bozza,тӗк
903,Feder::N,puzzâ,тӗк
904,Feder::N,tolge,тӗк
905,Feder::N,poʒʒ,тӗк
906,Feder::N,по̄ннц,тӗк
907,Fell::N,njaltja,ҫӑм
908,Fell::N,duollje,ҫӑм
909,Fell::N,náhkki,ҫӑм
910,Fell::N,dorkkas,ҫӑм
911,Fell::N,turkkâ,ҫӑм
912,Fell::N,tyel'ji,ҫӑм
913,Fell::N,nähki,ҫӑм
914,Fell::N,torkk,ҫӑм
915,Fell::N,čåu´dd,ҫӑм
916,Fell::N,tue´l'lj,ҫӑм
917,Fell::N,тӯлльй,ҫӑм
918,Flügel::N,såaja,ҫунат
919,Flügel::N,såajoe,ҫунат
920,Flügel::N,soadje,ҫунат
921,Flügel::N,soadji,ҫунат
922,Flügel::N,suáj̣á,ҫунат
923,Flügel::N,suäjj,ҫунат
924,Flügel::N,суэйй,ҫунат
925,Klaue::N,gadtse,чӗрне
926,Klaue::N,guober,чӗрне
927,Klaue::N,gazza,чӗрне
928,Klaue::N,kozzâ,чӗрне
929,Klaue::N,kõʒʒ,чӗрне
930,Klaue::N,кэ̄ннц,чӗрне
931,Kralle::N,gadtse,ура
932,Kralle::N,gadtsa,ура
933,Kralle::N,gazza,ура
934,Kralle::N,kozzâ,ура
935,Kralle::N,kõʒʒ,ура
936,Kralle::N,ке̄бпель,ура
937,Schwanz::N,siejpie,хӳре
938,Schwanz::N,siejbbe,хӳре
939,Schwanz::N,bađuš,хӳре
940,Schwanz::N,seaibi,хӳре
941,Schwanz::N,seibi,хӳре
942,Schwanz::N,sei´bb,хӳре
943,Schwanz::N,piä´cciǩ,хӳре
944,Schwanz::N,пиджь,хӳре
945,Schwanz::N,се̄ййп,хӳре
946,Schwanz::N,пе̄цехь,хӳре
947,Ei::N,munnie,ҫӑмарта
948,Ei::N,månne,ҫӑмарта
949,Ei::N,monni,ҫӑмарта
950,Ei::N,maṇe,ҫӑмарта
951,Ei::N,mââ´nn,ҫӑмарта
952,Ei::N,маннҍ,ҫӑмарта
953,Nest::N,biesie,йӑва
954,Nest::N,biesse,йӑва
955,Nest::N,beassi,йӑва
956,Nest::N,peesi,йӑва
957,Nest::N,piervâl,йӑва
958,Nest::N,piä´ss,йӑва
959,Nest::N,пе̄ссь,йӑва
960,Bau::N,biesie,йӗнӗ
961,Bau::N,biedjo,йӗнӗ
962,Bau::N,liesso,йӗнӗ
963,Bau::N,biedju,йӗнӗ
964,Bau::N,piäju,йӗнӗ
965,Bau::N,вуэӈӈк,йӗнӗ
966,Tier::N,juvre,выльӑх
967,Tier::N,udos,выльӑх
968,Tier::N,divrre,выльӑх
969,Tier::N,luohtok,выльӑх
970,Tier::N,ealli,выльӑх
971,Tier::N,ellee,выльӑх
972,Tier::N,jie´lli,выльӑх
973,Tier::N,жыва,выльӑх
974,Herde::N,dåehkie,кӗтӳ
975,Herde::N,ællo,кӗтӳ
976,Herde::N,fuovva,кӗтӳ
977,Herde::N,doahkki,кӗтӳ
978,Herde::N,čagge,кӗтӳ
979,Herde::N,tukk,кӗтӳ
980,Herde::N,vâ´lvv,кӗтӳ
981,Herde::N,чуэз,кӗтӳ
982,Herde::N,чӣгар,кӗтӳ
983,Kuh::N,govse,ӗне
984,Kuh::N,gussa,ӗне
985,Kuh::N,gussa,ӗне
986,Kuh::N,kussâ,ӗне
987,Kuh::N,kuss,ӗне
988,Kuh::N,лӣххьм,ӗне
989,Bulle::N,vuaksa,вӑкӑр
990,Bulle::N,vuoksá,вӑкӑр
991,Bulle::N,heargi,вӑкӑр
992,Bulle::N,vuák'sá,вӑкӑр
993,Bulle::N,ergi,вӑкӑр
994,Bulle::N,vuâhss,вӑкӑр
995,Bulle::N,е̄ррьк,вӑкӑр
996,Pferd::N,hierkie,лаша
997,Pferd::N,råsse,лаша
998,Pferd::N,hæssta,лаша
999,Pferd::N,heavuš,лаша
1000,Pferd::N,hiävuš,лаша
1001,Pferd::N,heävaš,лаша
1002,Pferd::N,ро̄ссь,лаша
1003,Schaf::N,sïrve,сурӑх
1004,Schaf::N,sávttsa,сурӑх
1005,Schaf::N,sávza,сурӑх
1006,Schaf::N,savzâ,сурӑх
1007,Schaf::N,sauʒʒ,сурӑх
1008,Schaf::N,ла̄мьпесь,сурӑх
1009,Schwein::N,snurke,сысна
1010,Schwein::N,svijnne,сысна
1011,Schwein::N,spiidni,сысна
1012,Schwein::N,šahe,сысна
1013,Schwein::N,šââ´ǩǩ,сысна
1014,Schwein::N,ша̄гкь,сысна
1015,Hund::N,bïenje,йытӑ
1016,Hund::N,bena,йытӑ
1017,Hund::N,beana,йытӑ
1018,Hund::N,peenuv,йытӑ
1019,Hund::N,piânnai,йытӑ
1020,Hund::N,пе̄ннэ,йытӑ
1021,Katze::N,gaahtoe,кушак
1022,Katze::N,gáhtto,кушак
1023,Katze::N,bussá,кушак
1024,Katze::N,kissá,кушак
1025,Katze::N,kaass,кушак
1026,Katze::N,ко̄а̄сс,кушак
1027,Bär::N,gumsie,упа
1028,Bär::N,biernna,упа
1029,Bär::N,guovža,упа
1030,Bär::N,bierdna,упа
1031,Bär::N,kuob'žâ,упа
1032,Bär::N,kue´bǯǯ,упа
1033,Bär::N,та̄лл,упа
1034,Eichhörnchen::N,åeruve,пакша
1035,Eichhörnchen::N,oarre,пакша
1036,Eichhörnchen::N,oarri,пакша
1037,Eichhörnchen::N,uár'ree,пакша
1038,Eichhörnchen::N,vuä´r'rev,пакша
1039,Eichhörnchen::N,вуэррев,пакша
1040,Elch::N,ïelje,пӑши
1041,Elch::N,ællja,пӑши
1042,Elch::N,sarvva,пӑши
1043,Elch::N,ealga,пӑши
1044,Elch::N,sorvâ,пӑши
1045,Elch::N,sõrvv,пӑши
1046,Elch::N,сэ̄ррв,пӑши
1047,Fuchs::N,riepie,тилӗ
1048,Fuchs::N,riebij,тилӗ
1049,Fuchs::N,rieban,тилӗ
1050,Fuchs::N,riemnjis,тилӗ
1051,Fuchs::N,rie´mjj,тилӗ
1052,Fuchs::N,рӣммьн,тилӗ
1053,Hase::N,njåemele,куян
1054,Hase::N,njåemele,мулкач
1055,Hase::N,njoammel,куян
1056,Hase::N,njoammel,мулкач
1057,Hase::N,njoammil,куян
1058,Hase::N,njoammil,мулкач
1059,Hase::N,njuámmil,куян
1060,Hase::N,njuámmil,мулкач
1061,Hase::N,njue´m'mel,куян
1062,Hase::N,njue´m'mel,мулкач
1063,Hase::N,нюэммель,куян
1064,Hase::N,нюэммель,мулкач
1065,Maus::N,snjeara,шӑши
1066,Maus::N,snjierrá,шӑши
1067,Maus::N,sáhpán,шӑши
1068,Maus::N,säplig,шӑши
1069,Maus::N,sä´ppli,шӑши
1070,Maus::N,са̄хпьлинк,шӑши
1071,Wolf::N,sïejpe,кашкӑр
1072,Wolf::N,stálppe,кашкӑр
1073,Wolf::N,stáhkke,кашкӑр
1074,Wolf::N,ruomas,кашкӑр
1075,Wolf::N,kumpe,кашкӑр
1076,Wolf::N,návdi,кашкӑр
1077,Wolf::N,kumppi,кашкӑр
1078,Wolf::N,ku´mpp,кашкӑр
1079,Wolf::N,pââ´ldes,кашкӑр
1080,Wolf::N,чиррм,кашкӑр
1081,Wolf::N,пальтӭсь,кашкӑр
1082,Vogel::N,ledtie,кайӑк
1083,Vogel::N,ledtie,вӗҫен кайӑк
1084,Vogel::N,lådde,кайӑк
1085,Vogel::N,lådde,вӗҫен кайӑк
1086,Vogel::N,loddi,кайӑк
1087,Vogel::N,loddi,вӗҫен кайӑк
1088,Vogel::N,lodde,кайӑк
1089,Vogel::N,lodde,вӗҫен кайӑк
1090,Vogel::N,lå´dd,кайӑк
1091,Vogel::N,lå´dd,вӗҫен кайӑк
1092,Vogel::N,лоаннҍт,кайӑк
1093,Vogel::N,лоаннҍт,вӗҫен кайӑк
1094,Schwarm::N,dåehkie,ушкӑн
1095,Schwarm::N,doahkke,ушкӑн
1096,Schwarm::N,doahkki,ушкӑн
1097,Schwarm::N,tuák'ki,ушкӑн
1098,Schwarm::N,parvv,ушкӑн
1099,Schwarm::N,туххк,ушкӑн
1100,Huhn::N,vöönhtse,чӑх
1101,Huhn::N,vöönhtse,чӑхӑ
1102,Huhn::N,vuonntsá,чӑх
1103,Huhn::N,vuonntsá,чӑхӑ
1104,Huhn::N,vuonccis,чӑх
1105,Huhn::N,vuonccis,чӑхӑ
1106,Huhn::N,kääṇi,чӑх
1107,Huhn::N,kääṇi,чӑхӑ
1108,Huhn::N,kää´nn,чӑх
1109,Huhn::N,kää´nn,чӑхӑ
1110,Huhn::N,ка̄ннҌ,чӑх
1111,Huhn::N,ка̄ннҌ,чӑхӑ
1112,Hahn::N,deere,автан
1113,Hahn::N,hádna,автан
1114,Hahn::N,åresvuonntsá,автан
1115,Hahn::N,vuonccis,автан
1116,Hahn::N,kääṇi,автан
1117,Hahn::N,åå´reskää´nn,автан
1118,Hahn::N,пе̄ттэх,автан
1119,Gans::N,gaase,хур
1120,Gans::N,gássa,хур
1121,Gans::N,čuonji,хур
1122,Gans::N,čuá'njá,хур
1123,Gans::N,čue´nj,хур
1124,Gans::N,чуэнь,хур
1125,Adler::N,aarhtse,ӑмӑрт кайӑк
1126,Adler::N,goasskem,ӑмӑрт кайӑк
1127,Adler::N,goaskin,ӑмӑрт кайӑк
1128,Adler::N,kuás'kim,ӑмӑрт кайӑк
1129,Adler::N,kuä´cǩǩem,ӑмӑрт кайӑк
1130,Adler::N,куэцькем,ӑмӑрт кайӑк
1131,Ente::N,tjååtsele,кӑвакал
1132,Ente::N,vuojatjis,кӑвакал
1133,Ente::N,čáhceloddi,кӑвакал
1134,Ente::N,vuonjâč,кӑвакал
1135,Ente::N,vuõnjâč,кӑвакал
1136,Ente::N,ча̄дзьлоаннҍт,кӑвакал
1137,Eule::N,snjågloe,тӑмана
1138,Eule::N,skunjok,тӑмана
1139,Eule::N,skuolfi,тӑмана
1140,Eule::N,ijjâlodde,тӑмана
1141,Eule::N,iiđsaž,тӑмана
1142,Eule::N,кунньлоаннҍт,тӑмана
1143,Eule::N,чӯзэм вуэһпэй,тӑмана
1144,Kranich::N,goerke,тӑрна
1145,Kranich::N,guorgga,тӑрна
1146,Kranich::N,guorga,тӑрна
1147,Kranich::N,kuor'gâ,тӑрна
1148,Kranich::N,kuõrgg,тӑрна
1149,Kranich::N,кӯррк,тӑрна
1150,Krähe::N,voerhtje,ула курак
1151,Krähe::N,gárránis,ула курак
1152,Krähe::N,vuoratjis,ула курак
1153,Krähe::N,vuoražas,ула курак
1154,Krähe::N,vuorččis,ула курак
1155,Krähe::N,vuorâč,ула курак
1156,Krähe::N,vuõrâč,ула курак
1157,Krähe::N,вӯрэч,ула курак
1158,Kuckuck::N,gïeke,куккук
1159,Kuckuck::N,giehka,куккук
1160,Kuckuck::N,giehka,куккук
1161,Kuckuck::N,kiehâ,куккук
1162,Kuckuck::N,ǩiõkk,куккук
1163,Kuckuck::N,кӣгк,куккук
1164,Schwan::N,njoktje,акӑш
1165,Schwan::N,snjuktja,акӑш
1166,Schwan::N,njukča,акӑш
1167,Schwan::N,njuhčâ,акӑш
1168,Schwan::N,njuhčč,акӑш
1169,Schwan::N,нюххч,акӑш
1170,Fisch::N,guelie,пулӑ
1171,Fisch::N,guolle,пулӑ
1172,Fisch::N,guolli,пулӑ
1173,Fisch::N,kyeḷi,пулӑ
1174,Fisch::N,kue´ll,пулӑ
1175,Fisch::N,кӯлль,пулӑ
1176,Barsch::N,sihtege,уланкӑ
1177,Barsch::N,vuoskun,уланкӑ
1178,Barsch::N,vuoskku,уланкӑ
1179,Barsch::N,vuásku,уланкӑ
1180,Barsch::N,vuâsk,уланкӑ
1181,Barsch::N,вуэсск,уланкӑ
1182,Hecht::N,haavke,ҫӑрттан
1183,Hecht::N,hávgga,ҫӑрттан
1184,Hecht::N,hávga,ҫӑрттан
1185,Hecht::N,puško,ҫӑрттан
1186,Hecht::N,nu´ǩǩeš,ҫӑрттан
1187,Hecht::N,ныгкешь,ҫӑрттан
1188,Schlange[Tier]::N,gïermesje,ҫӗлен
1189,Schlange[Tier]::N,germaj,ҫӗлен
1190,Schlange[Tier]::N,gearpmaš,ҫӗлен
1191,Schlange[Tier]::N,kyev'đi,ҫӗлен
1192,Schlange[Tier]::N,ku´vdd,ҫӗлен
1193,Schlange[Tier]::N,кӯввьт,ҫӗлен
1194,Wurm::N,mietie,ӑман
1195,Wurm::N,maarhke,ӑман
1196,Wurm::N,mádo,ӑман
1197,Wurm::N,máhtu,ӑман
1198,Wurm::N,máátu,ӑман
1199,Wurm::N,määtt,ӑман
1200,Wurm::N,ма̄дт,ӑман
1201,Spinne::N,hievnie,эрешмен
1202,Spinne::N,hievnne,эрешмен
1203,Spinne::N,heavdni,эрешмен
1204,Spinne::N,evni,эрешмен
1205,Spinne::N,eeunaž,эрешмен
1206,Spinne::N,о̄а̄з,эрешмен
1207,Ameise::N,garhke,кӑткӑ
1208,Ameise::N,gårkkå,кӑткӑ
1209,Ameise::N,gotka,кӑткӑ
1210,Ameise::N,kutkâ,кӑткӑ
1211,Ameise::N,kotkk,кӑткӑ
1212,Ameise::N,ко̄ттк,кӑткӑ
1213,Laus::N,dihkie,пыйтӑ
1214,Laus::N,dihkke,пыйтӑ
1215,Laus::N,dihkki,пыйтӑ
1216,Laus::N,tikke,пыйтӑ
1217,Laus::N,te´ǩǩ,пыйтӑ
1218,Laus::N,тыһкь,пыйтӑ
1219,Mücke::N,tjoejhke,вӑрӑм туна
1220,Mücke::N,tjuojkka,вӑрӑм туна
1221,Mücke::N,čuoika,вӑрӑм туна
1222,Mücke::N,čuoš'kâ,вӑрӑм туна
1223,Mücke::N,čuõškk,вӑрӑм туна
1224,Mücke::N,чӯшшк,вӑрӑм туна
1225,Fliege::N,tjoere,шӑна
1226,Fliege::N,boerege,шӑна
1227,Fliege::N,tjuruk,шӑна
1228,Fliege::N,čuru,шӑна
1229,Fliege::N,kiärpáš,шӑна
1230,Fliege::N,čuâr,шӑна
1231,Fliege::N,čuâras,шӑна
1232,Fliege::N,чуэраш,шӑна
1233,Schmetterling::N,biejjielåbloe,лӗпӗш
1234,Schmetterling::N,biejvvelådde,лӗпӗш
1235,Schmetterling::N,beaiveloddi,лӗпӗш
1236,Schmetterling::N,piäi'vááloddááš,лӗпӗш
1237,Schmetterling::N,ä´llbaž,лӗпӗш
1238,Schmetterling::N,pei´vvlå´dd,лӗпӗш
1239,Schmetterling::N,а̄лльп,лӗпӗш
1240,Beere::N,muerjie,ҫырла
1241,Beere::N,muorjje,ҫырла
1242,Beere::N,muorji,ҫырла
1243,Beere::N,myer'ji,ҫырла
1244,Beere::N,mue´rjj,ҫырла
1245,Beere::N,мӯррьй,ҫырла
1246,Apfel::N,æbpla,улма
1247,Apfel::N,æbpla,пан улми
1248,Apfel::N,ehpal,улма
1249,Apfel::N,ehpal,пан улми
1250,Apfel::N,eppel,улма
1251,Apfel::N,eppel,пан улми
1252,Apfel::N,eahppel,улма
1253,Apfel::N,eahppel,пан улми
1254,Apfel::N,я̄блэк,улма
1255,Apfel::N,я̄блэк,пан улми
1256,Pilz::N,goebpere,кӑмпа
1257,Pilz::N,guoppar,кӑмпа
1258,Pilz::N,guoppar,кӑмпа
1259,Pilz::N,kuobâr,кӑмпа
1260,Pilz::N,kuõbbâr,кӑмпа
1261,Pilz::N,кӯмпар,кӑмпа
1262,Zwiebel::N,lööke,сухан
1263,Zwiebel::N,løhkka,сухан
1264,Zwiebel::N,lávki,сухан
1265,Zwiebel::N,luukk,сухан
1266,Zwiebel::N,луквець,сухан
1267,Saat::N,saajoe,вӑрӑ
1268,Saat::N,sádjo,вӑрӑ
1269,Saat::N,siepman,вӑрӑ
1270,Saat::N,siemâ,вӑрӑ
1271,Saat::N,siõm,вӑрӑ
1272,Saat::N,се̄м,вӑрӑ
1273,Korn::N,gernie,тӗшӗ
1274,Korn::N,gernie,пӗрчӗ
1275,Korn::N,gårnnetjalmme,тӗшӗ
1276,Korn::N,gårnnetjalmme,пӗрчӗ
1277,Korn::N,gordni,тӗшӗ
1278,Korn::N,gordni,пӗрчӗ
1279,Korn::N,jiṿe,тӗшӗ
1280,Korn::N,jiṿe,пӗрчӗ
1281,Korn::N,ле̄ййп,тӗшӗ
1282,Korn::N,ле̄ййп,пӗрчӗ
1283,Heu::N,suejnieh,утӑ
1284,Heu::N,ájvve,утӑ
1285,Heu::N,suoidni,утӑ
1286,Heu::N,syei'ni,утӑ
1287,Heu::N,suei´nn,утӑ
1288,Heu::N,сӯййн,утӑ
1289,Schale::N,gïrre,хупӑ
1290,Schale::N,garra,хупӑ
1291,Schale::N,skádne,хупӑ
1292,Schale::N,garra,хупӑ
1293,Schale::N,korrâ,хупӑ
1294,Schale::N,kõrr,хупӑ
1295,Schale::N,ю̄дтҍ,хупӑ
1296,Grube::N,haevtie,шӑтӑк
1297,Grube::N,rågge,шӑтӑк
1298,Grube::N,gohpi,шӑтӑк
1299,Grube::N,roggi,шӑтӑк
1300,Grube::N,kyep'pi,шӑтӑк
1301,Grube::N,rogge,шӑтӑк
1302,Grube::N,rå´ǧǧ,шӑтӑк
1303,Grube::N,kåå´pp,шӑтӑк
1304,Grube::N,коабпь,шӑтӑк
1305,Falle::N,barta,тапӑ
