,Concept_ID,se,bg
759,Hügel::N,teä´rmm,рид
760,Hügel::N,teä´rmm,хълм
761,Hügel::N,ка̄ннҌт,рид
762,Hügel::N,ка̄ннҌт,хълм
763,Anhöhe::N,deava,могила
764,Anhöhe::N,deava,възвишение
765,Anhöhe::N,jalladahke,могила
766,Anhöhe::N,jalladahke,възвишение
767,Anhöhe::N,dievásj,могила
768,Anhöhe::N,dievásj,възвишение
769,Anhöhe::N,aláš,могила
770,Anhöhe::N,aláš,възвишение
771,Anhöhe::N,luohkká,могила
772,Anhöhe::N,luohkká,възвишение
773,Anhöhe::N,tiävá,могила
774,Anhöhe::N,tiävá,възвишение
775,Anhöhe::N,poorááš,могила
776,Anhöhe::N,poorááš,възвишение
777,Anhöhe::N,ču´lpp,могила
778,Anhöhe::N,ču´lpp,възвишение
779,Anhöhe::N,škâu´ŋŋ,могила
780,Anhöhe::N,škâu´ŋŋ,възвишение
781,Anhöhe::N,ка̄ннҌт,могила
782,Anhöhe::N,ка̄ннҌт,възвишение
783,Berg::N,bïerje,планина
784,Berg::N,várre,планина
785,Berg::N,várri,планина
786,Berg::N,vääṛi,планина
787,Berg::N,vää´rr,планина
788,Berg::N,те̄ррьм,планина
789,Gipfel::N,dalvese,връх
790,Gipfel::N,tjåhkkå,връх
791,Gipfel::N,čohkka,връх
792,Gipfel::N,čokke,връх
793,Gipfel::N,čå´ǩǩ,връх
794,Gipfel::N,ла̄ддҍв,връх
795,Höhle::N,beajoe,пещера
796,Höhle::N,rájgge,пещера
797,Höhle::N,sluoggo,пещера
798,Höhle::N,biedju,пещера
799,Höhle::N,kuovđâšm,пещера
800,Höhle::N,skuõrr,пещера
801,Höhle::N,вуэӈӈк,пещера
802,Abhang::N,boelte,склон
803,Abhang::N,boelte,стръмнина
804,Abhang::N,brijrie,склон
805,Abhang::N,brijrie,стръмнина
806,Abhang::N,bállte,склон
807,Abhang::N,bállte,стръмнина
808,Abhang::N,vielti,склон
809,Abhang::N,vielti,стръмнина
810,Abhang::N,luohkká,склон
811,Abhang::N,luohkká,стръмнина
812,Abhang::N,viel'tti,склон
813,Abhang::N,viel'tti,стръмнина
814,Abhang::N,vie´ltt,склон
815,Abhang::N,vie´ltt,стръмнина
816,Abhang::N,луэххк,склон
817,Abhang::N,луэххк,стръмнина
818,Quelle::N,aajege,извор
819,Quelle::N,gaaltije,извор
820,Quelle::N,ája,извор
821,Quelle::N,ája,извор
822,Quelle::N,gáldu,извор
823,Quelle::N,aajâ,извор
824,Quelle::N,käldee,извор
825,Quelle::N,lädd,извор
826,Quelle::N,käivv,извор
827,Quelle::N,ка̄ййв,извор
828,Bach::N,johketje,поток
829,Bach::N,jåhkå,поток
830,Bach::N,jågåsj,поток
831,Bach::N,jogaš,поток
832,Bach::N,aajâ,поток
833,Bach::N,vuäjj,поток
834,Bach::N,вуэйй,поток
835,Fluss::N,johke,река
836,Fluss::N,ædno,река
837,Fluss::N,jåhkå,река
838,Fluss::N,johka,река
839,Fluss::N,juuhâ,река
840,Fluss::N,jokk,река
841,Fluss::N,jeänn,река
842,Fluss::N,ё̄гк,река
843,Ufer::N,beala,бряг
844,Ufer::N,gádde,бряг
845,Ufer::N,gáddi,бряг
846,Ufer::N,riddo,бряг
847,Ufer::N,redd,бряг
848,Ufer::N,рыннт,бряг
849,Küste::N,mïere,бряг
850,Küste::N,mïere,крайбрежие
851,Küste::N,gaedtie,бряг
852,Küste::N,gaedtie,крайбрежие
853,Küste::N,merragádde,бряг
854,Küste::N,merragádde,крайбрежие
855,Küste::N,merraguovllo,бряг
856,Küste::N,merraguovllo,крайбрежие
857,Küste::N,gáddi,бряг
858,Küste::N,gáddi,крайбрежие
859,Küste::N,riddo,бряг
860,Küste::N,riddo,крайбрежие
861,Küste::N,miârr'redd,бряг
862,Küste::N,miârr'redd,крайбрежие
863,Küste::N,рыннт,бряг
864,Küste::N,рыннт,крайбрежие
865,Festland::N,gaedtie,суша
866,Festland::N,gádde,суша
867,Festland::N,nannán,суша
868,Festland::N,kušknjâs,суша
869,Festland::N,eennâm,суша
870,Festland::N,jânnam,суша
871,Festland::N,ма̄ннтэр,суша
872,Meer::N,mearoe,море
873,Meer::N,merra,море
874,Meer::N,nuorre,море
875,Meer::N,áhpi,море
876,Meer::N,mearra,море
877,Meer::N,meeṛâ,море
878,Meer::N,miârr,море
879,Meer::N,ме̄рр,море
880,Bucht::N,loekte,залив
881,Bucht::N,oagge,залив
882,Bucht::N,luokta,залив
883,Bucht::N,luokta,залив
884,Bucht::N,čuáj̣á,залив
885,Bucht::N,luhtt,залив
886,Bucht::N,вӯнн,залив
887,Bucht::N,лӯххт,залив
888,Insel::N,sååle,остров
889,Insel::N,suoloj,остров
890,Insel::N,suolu,остров
891,Insel::N,suálui,остров
892,Insel::N,suâl,остров
893,Insel::N,суэл,остров
894,Blume::N,rïesege,цвете
895,Blume::N,giedjek,цвете
896,Blume::N,rássi,цвете
897,Blume::N,kukká,цвете
898,Blume::N,heä´rvvrää´ss,цвете
899,Blume::N,ывьнэнч,цвете
900,Gras::N,kraesie,трева
901,Gras::N,rásse,трева
902,Gras::N,rássi,трева
903,Gras::N,rääsi,трева
904,Gras::N,rää´ss,трева
905,Gras::N,ра̄ссь,трева
906,Wurzel::N,roehtse,корен
907,Wurzel::N,ruohttsa,корен
908,Wurzel::N,ruohtas,корен
909,Wurzel::N,veedis,корен
910,Wurzel::N,vue´ddes,корен
911,Wurzel::N,вуэнҍтэсь,корен
912,Baum::N,moere,дърво
913,Baum::N,muorra,дърво
914,Baum::N,muorra,дърво
915,Baum::N,muoṛâ,дърво
916,Baum::N,muõrr,дърво
917,Baum::N,мӯрр,дърво
918,Stamm::N,ståamhpe,стъбло
919,Stamm::N,mátta,стъбло
920,Stamm::N,galda,стъбло
921,Stamm::N,ruŋgo,стъбло
922,Stamm::N,stokk,стъбло
923,Stamm::N,мӯрр,стъбло
924,Stamm::N,кэ̄ллт,стъбло
925,Rinde::N,gïrre,кора
926,Rinde::N,baarhkoe,кора
927,Rinde::N,bárkko,кора
928,Rinde::N,ostu,кора
929,Rinde::N,bárku,кора
930,Rinde::N,korrâ,кора
931,Rinde::N,kõrr,кора
932,Rinde::N,pärkk,кора
933,Rinde::N,кэ̄рр,кора
934,Rinde::N,па̄ҏҏк,кора
935,Ast::N,åeksie,клон
936,Ast::N,oakse,клон
937,Ast::N,oaksi,клон
938,Ast::N,uák'si,клон
939,Ast::N,å´hss,клон
940,Ast::N,вуэккьс,клон
941,Zweig::N,åeksie,клон
942,Zweig::N,oakse,клон
943,Zweig::N,rissi,клон
944,Zweig::N,syeṛi,клон
945,Zweig::N,sue´rr,клон
946,Zweig::N,рыссе,клон
947,Blatt::N,plienie,лист
948,Blatt::N,lassta,лист
949,Blatt::N,lasta,лист
950,Blatt::N,lostâ,лист
951,Blatt::N,lõstt,лист
952,Blatt::N,лэ̄сст,лист
953,Birke::N,såekie,бреза
954,Birke::N,soahke,бреза
955,Birke::N,soahki,бреза
956,Birke::N,suáhi,бреза
957,Birke::N,suâ´ǩǩ,бреза
958,Birke::N,пе̄ссьмӯрр,бреза
959,Kiefer[Baum]::N,bietsie,бор
960,Kiefer[Baum]::N,hájkka,бор
961,Kiefer[Baum]::N,biehtse,бор
962,Kiefer[Baum]::N,beahci,бор
963,Kiefer[Baum]::N,peeci,бор
964,Kiefer[Baum]::N,pie´cc,бор
965,Kiefer[Baum]::N,пе̄дзь,бор
966,Weide[Baum]::N,saalje,върба
967,Weide[Baum]::N,sállja,върба
968,Weide[Baum]::N,sieđga,върба
969,Weide[Baum]::N,puájui,върба
970,Weide[Baum]::N,puäi,върба
971,Weide[Baum]::N,пуай,върба
972,Tanne::N,goese,ела
973,Tanne::N,guossa,ела
974,Tanne::N,guossa,ела
975,Tanne::N,kuosâ,ела
976,Tanne::N,kuõss,ела
977,Tanne::N,кӯсс,ела
978,Horn::N,tjåervie,рог
979,Horn::N,tjoarvve,рог
980,Horn::N,čoarvi,рог
981,Horn::N,čuár'vi,рог
982,Horn::N,čuä´rvv,рог
983,Horn::N,чуэррьв,рог
984,Feder::N,badtse,перо
985,Feder::N,dålgge,перо
986,Feder::N,bozza,перо
987,Feder::N,puzzâ,перо
988,Feder::N,tolge,перо
989,Feder::N,poʒʒ,перо
990,Feder::N,по̄ннц,перо
991,Fell::N,njaltja,кожа
992,Fell::N,duollje,кожа
993,Fell::N,náhkki,кожа
994,Fell::N,dorkkas,кожа
995,Fell::N,turkkâ,кожа
996,Fell::N,tyel'ji,кожа
997,Fell::N,nähki,кожа
998,Fell::N,torkk,кожа
999,Fell::N,čåu´dd,кожа
1000,Fell::N,tue´l'lj,кожа
1001,Fell::N,тӯлльй,кожа
1002,Flügel::N,såaja,крило
1003,Flügel::N,såajoe,крило
1004,Flügel::N,soadje,крило
1005,Flügel::N,soadji,крило
1006,Flügel::N,suáj̣á,крило
1007,Flügel::N,suäjj,крило
1008,Flügel::N,суэйй,крило
1009,Klaue::N,gadtse,нокът
1010,Klaue::N,guober,нокът
1011,Klaue::N,gazza,нокът
1012,Klaue::N,kozzâ,нокът
1013,Klaue::N,kõʒʒ,нокът
1014,Klaue::N,кэ̄ннц,нокът
1015,Kralle::N,gadtse,нокът
1016,Kralle::N,gadtsa,нокът
1017,Kralle::N,gazza,нокът
1018,Kralle::N,kozzâ,нокът
1019,Kralle::N,kõʒʒ,нокът
1020,Kralle::N,ке̄бпель,нокът
1021,Schwanz::N,siejpie,опашка
1022,Schwanz::N,siejbbe,опашка
1023,Schwanz::N,bađuš,опашка
1024,Schwanz::N,seaibi,опашка
1025,Schwanz::N,seibi,опашка
1026,Schwanz::N,sei´bb,опашка
1027,Schwanz::N,piä´cciǩ,опашка
1028,Schwanz::N,пиджь,опашка
1029,Schwanz::N,се̄ййп,опашка
1030,Schwanz::N,пе̄цехь,опашка
1031,Ei::N,munnie,яйце
1032,Ei::N,månne,яйце
1033,Ei::N,monni,яйце
1034,Ei::N,maṇe,яйце
1035,Ei::N,mââ´nn,яйце
1036,Ei::N,маннҍ,яйце
1037,Nest::N,biesie,гнездо
1038,Nest::N,biesse,гнездо
1039,Nest::N,beassi,гнездо
1040,Nest::N,peesi,гнездо
1041,Nest::N,piervâl,гнездо
1042,Nest::N,piä´ss,гнездо
1043,Nest::N,пе̄ссь,гнездо
1044,Bau::N,biesie,дупка
1045,Bau::N,biedjo,дупка
1046,Bau::N,liesso,дупка
1047,Bau::N,biedju,дупка
1048,Bau::N,piäju,дупка
1049,Bau::N,вуэӈӈк,дупка
1050,Tier::N,juvre,животно
1051,Tier::N,udos,животно
1052,Tier::N,divrre,животно
1053,Tier::N,luohtok,животно
1054,Tier::N,ealli,животно
1055,Tier::N,ellee,животно
1056,Tier::N,jie´lli,животно
1057,Tier::N,жыва,животно
1058,Herde::N,dåehkie,стадо
1059,Herde::N,ællo,стадо
1060,Herde::N,fuovva,стадо
1061,Herde::N,doahkki,стадо
1062,Herde::N,čagge,стадо
1063,Herde::N,tukk,стадо
1064,Herde::N,vâ´lvv,стадо
1065,Herde::N,чуэз,стадо
1066,Herde::N,чӣгар,стадо
1067,Kuh::N,govse,крава
1068,Kuh::N,gussa,крава
1069,Kuh::N,gussa,крава
1070,Kuh::N,kussâ,крава
1071,Kuh::N,kuss,крава
1072,Kuh::N,лӣххьм,крава
1073,Bulle::N,vuaksa,бик
1074,Bulle::N,vuoksá,бик
1075,Bulle::N,heargi,бик
1076,Bulle::N,vuák'sá,бик
1077,Bulle::N,ergi,бик
1078,Bulle::N,vuâhss,бик
1079,Bulle::N,е̄ррьк,бик
1080,Pferd::N,hierkie,кон
1081,Pferd::N,råsse,кон
1082,Pferd::N,hæssta,кон
1083,Pferd::N,heavuš,кон
1084,Pferd::N,hiävuš,кон
1085,Pferd::N,heävaš,кон
1086,Pferd::N,ро̄ссь,кон
1087,Schaf::N,sïrve,овца
1088,Schaf::N,sávttsa,овца
1089,Schaf::N,sávza,овца
1090,Schaf::N,savzâ,овца
1091,Schaf::N,sauʒʒ,овца
1092,Schaf::N,ла̄мьпесь,овца
1093,Schwein::N,snurke,свиня
1094,Schwein::N,svijnne,свиня
1095,Schwein::N,spiidni,свиня
1096,Schwein::N,šahe,свиня
1097,Schwein::N,šââ´ǩǩ,свиня
1098,Schwein::N,ша̄гкь,свиня
1099,Hund::N,bïenje,куче
1100,Hund::N,bena,куче
1101,Hund::N,beana,куче
1102,Hund::N,peenuv,куче
1103,Hund::N,piânnai,куче
1104,Hund::N,пе̄ннэ,куче
1105,Katze::N,gaahtoe,котка
1106,Katze::N,gáhtto,котка
1107,Katze::N,bussá,котка
1108,Katze::N,kissá,котка
1109,Katze::N,kaass,котка
1110,Katze::N,ко̄а̄сс,котка
1111,Bär::N,gumsie,мечка
1112,Bär::N,biernna,мечка
1113,Bär::N,guovža,мечка
1114,Bär::N,bierdna,мечка
1115,Bär::N,kuob'žâ,мечка
1116,Bär::N,kue´bǯǯ,мечка
1117,Bär::N,та̄лл,мечка
1118,Eichhörnchen::N,åeruve,катерица
1119,Eichhörnchen::N,oarre,катерица
1120,Eichhörnchen::N,oarri,катерица
1121,Eichhörnchen::N,uár'ree,катерица
1122,Eichhörnchen::N,vuä´r'rev,катерица
1123,Eichhörnchen::N,вуэррев,катерица
1124,Elch::N,ïelje,лос
1125,Elch::N,ællja,лос
1126,Elch::N,sarvva,лос
1127,Elch::N,ealga,лос
1128,Elch::N,sorvâ,лос
1129,Elch::N,sõrvv,лос
1130,Elch::N,сэ̄ррв,лос
1131,Fuchs::N,riepie,лисица
1132,Fuchs::N,riebij,лисица
1133,Fuchs::N,rieban,лисица
1134,Fuchs::N,riemnjis,лисица
1135,Fuchs::N,rie´mjj,лисица
1136,Fuchs::N,рӣммьн,лисица
1137,Hase::N,njåemele,заек
1138,Hase::N,njoammel,заек
1139,Hase::N,njoammil,заек
1140,Hase::N,njuámmil,заек
1141,Hase::N,njue´m'mel,заек
1142,Hase::N,нюэммель,заек
1143,Maus::N,snjeara,мишка
1144,Maus::N,snjierrá,мишка
1145,Maus::N,sáhpán,мишка
1146,Maus::N,säplig,мишка
1147,Maus::N,sä´ppli,мишка
1148,Maus::N,са̄хпьлинк,мишка
1149,Wolf::N,sïejpe,вълк
1150,Wolf::N,stálppe,вълк
1151,Wolf::N,stáhkke,вълк
1152,Wolf::N,ruomas,вълк
1153,Wolf::N,kumpe,вълк
1154,Wolf::N,návdi,вълк
1155,Wolf::N,kumppi,вълк
1156,Wolf::N,ku´mpp,вълк
1157,Wolf::N,pââ´ldes,вълк
1158,Wolf::N,чиррм,вълк
1159,Wolf::N,пальтӭсь,вълк
1160,Vogel::N,ledtie,птица
1161,Vogel::N,lådde,птица
1162,Vogel::N,loddi,птица
1163,Vogel::N,lodde,птица
1164,Vogel::N,lå´dd,птица
1165,Vogel::N,лоаннҍт,птица
1166,Schwarm::N,dåehkie,рой
1167,Schwarm::N,dåehkie,рояк
1168,Schwarm::N,doahkke,рой
1169,Schwarm::N,doahkke,рояк
1170,Schwarm::N,doahkki,рой
1171,Schwarm::N,doahkki,рояк
1172,Schwarm::N,tuák'ki,рой
1173,Schwarm::N,tuák'ki,рояк
1174,Schwarm::N,parvv,рой
1175,Schwarm::N,parvv,рояк
1176,Schwarm::N,туххк,рой
1177,Schwarm::N,туххк,рояк
1178,Huhn::N,vöönhtse,кокошка
1179,Huhn::N,vuonntsá,кокошка
1180,Huhn::N,vuonccis,кокошка
1181,Huhn::N,kääṇi,кокошка
1182,Huhn::N,kää´nn,кокошка
1183,Huhn::N,ка̄ннҌ,кокошка
1184,Hahn::N,deere,петел
1185,Hahn::N,hádna,петел
1186,Hahn::N,åresvuonntsá,петел
1187,Hahn::N,vuonccis,петел
1188,Hahn::N,kääṇi,петел
1189,Hahn::N,åå´reskää´nn,петел
1190,Hahn::N,пе̄ттэх,петел
1191,Gans::N,gaase,гъска
1192,Gans::N,gássa,гъска
1193,Gans::N,čuonji,гъска
1194,Gans::N,čuá'njá,гъска
1195,Gans::N,čue´nj,гъска
1196,Gans::N,чуэнь,гъска
1197,Adler::N,aarhtse,орел
1198,Adler::N,goasskem,орел
1199,Adler::N,goaskin,орел
1200,Adler::N,kuás'kim,орел
1201,Adler::N,kuä´cǩǩem,орел
1202,Adler::N,куэцькем,орел
1203,Ente::N,tjååtsele,патица
1204,Ente::N,vuojatjis,патица
1205,Ente::N,čáhceloddi,патица
1206,Ente::N,vuonjâč,патица
1207,Ente::N,vuõnjâč,патица
1208,Ente::N,ча̄дзьлоаннҍт,патица
1209,Eule::N,snjågloe,сова
1210,Eule::N,skunjok,сова
1211,Eule::N,skuolfi,сова
1212,Eule::N,ijjâlodde,сова
1213,Eule::N,iiđsaž,сова
1214,Eule::N,кунньлоаннҍт,сова
1215,Eule::N,чӯзэм вуэһпэй,сова
1216,Kranich::N,goerke,жерав
1217,Kranich::N,guorgga,жерав
1218,Kranich::N,guorga,жерав
1219,Kranich::N,kuor'gâ,жерав
1220,Kranich::N,kuõrgg,жерав
1221,Kranich::N,кӯррк,жерав
1222,Krähe::N,voerhtje,врана
1223,Krähe::N,gárránis,врана
1224,Krähe::N,vuoratjis,врана
1225,Krähe::N,vuoražas,врана
1226,Krähe::N,vuorččis,врана
1227,Krähe::N,vuorâč,врана
1228,Krähe::N,vuõrâč,врана
1229,Krähe::N,вӯрэч,врана
1230,Kuckuck::N,gïeke,кукувица
1231,Kuckuck::N,giehka,кукувица
1232,Kuckuck::N,giehka,кукувица
1233,Kuckuck::N,kiehâ,кукувица
1234,Kuckuck::N,ǩiõkk,кукувица
1235,Kuckuck::N,кӣгк,кукувица
1236,Schwan::N,njoktje,лебед
1237,Schwan::N,snjuktja,лебед
1238,Schwan::N,njukča,лебед
1239,Schwan::N,njuhčâ,лебед
1240,Schwan::N,njuhčč,лебед
1241,Schwan::N,нюххч,лебед
1242,Fisch::N,guelie,риба
1243,Fisch::N,guolle,риба
1244,Fisch::N,guolli,риба
1245,Fisch::N,kyeḷi,риба
1246,Fisch::N,kue´ll,риба
1247,Fisch::N,кӯлль,риба
1248,Barsch::N,sihtege,костур
1249,Barsch::N,vuoskun,костур
1250,Barsch::N,vuoskku,костур
1251,Barsch::N,vuásku,костур
1252,Barsch::N,vuâsk,костур
1253,Barsch::N,вуэсск,костур
1254,Hecht::N,haavke,щука
1255,Hecht::N,hávgga,щука
1256,Hecht::N,hávga,щука
1257,Hecht::N,puško,щука
1258,Hecht::N,nu´ǩǩeš,щука
1259,Hecht::N,ныгкешь,щука
1260,Schlange[Tier]::N,gïermesje,змия
1261,Schlange[Tier]::N,germaj,змия
1262,Schlange[Tier]::N,gearpmaš,змия
1263,Schlange[Tier]::N,kyev'đi,змия
1264,Schlange[Tier]::N,ku´vdd,змия
1265,Schlange[Tier]::N,кӯввьт,змия
1266,Wurm::N,mietie,червей
1267,Wurm::N,maarhke,червей
1268,Wurm::N,mádo,червей
1269,Wurm::N,máhtu,червей
1270,Wurm::N,máátu,червей
1271,Wurm::N,määtt,червей
1272,Wurm::N,ма̄дт,червей
1273,Spinne::N,hievnie,паяк
1274,Spinne::N,hievnne,паяк
1275,Spinne::N,heavdni,паяк
1276,Spinne::N,evni,паяк
1277,Spinne::N,eeunaž,паяк
1278,Spinne::N,о̄а̄з,паяк
1279,Ameise::N,garhke,мравка
1280,Ameise::N,gårkkå,мравка
1281,Ameise::N,gotka,мравка
1282,Ameise::N,kutkâ,мравка
1283,Ameise::N,kotkk,мравка
1284,Ameise::N,ко̄ттк,мравка
1285,Laus::N,dihkie,въшка
1286,Laus::N,dihkke,въшка
1287,Laus::N,dihkki,въшка
1288,Laus::N,tikke,въшка
1289,Laus::N,te´ǩǩ,въшка
1290,Laus::N,тыһкь,въшка
1291,Mücke::N,tjoejhke,комар
1292,Mücke::N,tjuojkka,комар
1293,Mücke::N,čuoika,комар
1294,Mücke::N,čuoš'kâ,комар
1295,Mücke::N,čuõškk,комар
1296,Mücke::N,чӯшшк,комар
1297,Fliege::N,tjoere,муха
1298,Fliege::N,boerege,муха
1299,Fliege::N,tjuruk,муха
1300,Fliege::N,čuru,муха
1301,Fliege::N,kiärpáš,муха
1302,Fliege::N,čuâr,муха
1303,Fliege::N,čuâras,муха
1304,Fliege::N,чуэраш,муха
1305,Schmetterling::N,biejjielåbloe,пеперуда
1306,Schmetterling::N,biejvvelådde,пеперуда
1307,Schmetterling::N,beaiveloddi,пеперуда
1308,Schmetterling::N,piäi'vááloddááš,пеперуда
1309,Schmetterling::N,ä´llbaž,пеперуда
1310,Schmetterling::N,pei´vvlå´dd,пеперуда
1311,Schmetterling::N,а̄лльп,пеперуда
1312,Beere::N,muerjie,плод
1313,Beere::N,muorjje,плод
1314,Beere::N,muorji,плод
1315,Beere::N,myer'ji,плод
1316,Beere::N,mue´rjj,плод
1317,Beere::N,мӯррьй,плод
1318,Apfel::N,æbpla,ябълка
1319,Apfel::N,ehpal,ябълка
1320,Apfel::N,eppel,ябълка
1321,Apfel::N,eahppel,ябълка
1322,Apfel::N,я̄блэк,ябълка
1323,Pilz::N,goebpere,гъба
1324,Pilz::N,guoppar,гъба
1325,Pilz::N,guoppar,гъба
1326,Pilz::N,kuobâr,гъба
1327,Pilz::N,kuõbbâr,гъба
1328,Pilz::N,кӯмпар,гъба
1329,Zwiebel::N,lööke,лук
1330,Zwiebel::N,lööke,кромид
1331,Zwiebel::N,løhkka,лук
1332,Zwiebel::N,løhkka,кромид
1333,Zwiebel::N,lávki,лук
1334,Zwiebel::N,lávki,кромид
1335,Zwiebel::N,luukk,лук
