,Concept_ID,kn,lv
2140,nehmen::V,ಹಿಡಿ,босьтны
2141,nehmen::V,ಹಿಡಿ,ņemt
2142,nehmen::V,ಹಿಡಿ,paņemt
2143,wählen::V,ಆರಿಸು,бӧрйыны
2144,wählen::V,ಆರಿಸು,ievēlēt
2145,auswählen::V,ಆಯಿ,бӧрйыны
2146,auswählen::V,ಆಯಿ,izvēlēt
2147,bewahren::V,ರಕ್ಷಿಸಿಡು,видзны
2148,bewahren::V,ರಕ್ಷಿಸಿಡು,saglabāt
2149,behindern::V,ಅಡ್ಡಿಮಾಡು,конйӧдлыны
2150,behindern::V,ಅಡ್ಡಿಮಾಡು,джӧмдӧдны
2151,behindern::V,ಅಡ್ಡಿಮಾಡು,kavēt
2152,behindern::V,ಅಡ್ಡಿಮಾಡು,aizkavēt
2153,verderben::V,ಕೆಡಿಸು,тшыкӧдны
2154,verderben::V,ಕೆಡಿಸು,sabojāt
2155,beschädigen::V,ಹಾಳುಮಾಡು,тшыкӧдны
2156,beschädigen::V,ಹಾಳುಮಾಡು,bojāt
2157,beschädigen::V,ಹಾಳುಮಾಡು,maitāt
2158,zerbrechen::V,ಮುರಿ,жуглыны
2159,zerbrechen::V,ಮುರಿ,salauzt
2160,zerbrechen::V,ಮುರಿ,sadauzīt
2161,zerreißen::V,ಸೀಳು,орӧдны
2162,zerreißen::V,ಸೀಳು,pārraut
2163,zerstören::V,ಅಳಿಸು,жугӧдны
2164,zerstören::V,ಅಳಿಸು,кисьтны
2165,zerstören::V,ಅಳಿಸು,косявны
2166,zerstören::V,ಅಳಿಸು,graut
2167,zerstören::V,ಅಳಿಸು,sagraut
2168,verbrennen::V,ಸುಡು,сотны
2169,verbrennen::V,ಸುಡು,сотчыны
2170,verbrennen::V,ಸುಡು,dedzināt
2171,verbrennen::V,ಸುಡು,sadedzināt
2172,geben::V,ಕೊಡು,сетны
2173,geben::V,ಕೊಡು,dot
2174,geben::V,ಕೊಡು,padot
2175,reichen::V,ಕೊಡು,сетны
2176,reichen::V,ಕೊಡು,padot
2177,reichen::V,ಕೊಡು,sniegt
2178,schenken::V,ಅರ್ಪಿಸು,козьнавны
2179,schenken::V,ಅರ್ಪಿಸು,dāvāt
2180,schenken::V,ಅರ್ಪಿಸು,dāvināt
2181,versprechen::V,ವಾಗ್ದಾನಮಾಡು,кыв сетны
2182,versprechen::V,ವಾಗ್ದಾನಮಾಡು,solīt
2183,versprechen::V,ವಾಗ್ದಾನಮಾಡು,apsolīt
2184,wünschen::V,ಬಯಸು,кӧсйыны
2185,wünschen::V,ಬಯಸು,vēlēt
2186,wünschen::V,ಬಯಸು,novēlēt
2187,loben::V,ಹೊಗಳು,ошкыны
2188,loben::V,ಹೊಗಳು,lielīt
2189,küssen::V,ಚುಂಬಿಸು,окавны
2190,küssen::V,ಚುಂಬಿಸು,bučot
2191,küssen::V,ಚುಂಬಿಸು,skūpstīt
2192,wiegen::V,ತೂಗು,гудрӧдлыны
2193,wiegen::V,ತೂಗು,šūpot
2194,zudecken::V,ಹಾಸು,веввттьыны
2195,zudecken::V,ಹಾಸು,apklāt
2196,zudecken::V,ಹಾಸು,aizsegt
2197,wecken::V,ಎಬ್ಬಿಸು,садьмӧдны
2198,wecken::V,ಎಬ್ಬಿಸು,чуксавны
2199,wecken::V,ಎಬ್ಬಿಸು,modināt
2200,zeigen::V,ತೋರಿಸು,петкӧдлыны
2201,zeigen::V,ತೋರಿಸು,rādīt
2202,führen::V,ದಾರಿತೋರಿಸು,нуӧдны
2203,führen::V,ದಾರಿತೋರಿಸು,vadīt
2204,lehren::V,ಕಲಿಸು,велӧдны
2205,lehren::V,ಕಲಿಸು,mācīt
2206,lehren::V,ಕಲಿಸು,iemācīt
2207,unterrichten::V,ಬೋಧಿಸು,велӧдны
2208,unterrichten::V,ಬೋಧಿಸು,apmācīt
2209,aufziehen::V,ಸಲಹು,быдтыны
2210,aufziehen::V,ಸಲಹು,uzaudzināt
2211,leiten::V,ಮುಂದಾಳಾಗಿರು ,веськӧдлыны
2212,leiten::V,ಮುಂದಾಳಾಗಿರು ,vadīt
2213,leiten::V,ಮುಂದಾಳಾಗಿರು ,pārzināt
2214,antreiben::V,ಓಡಿಸು,тэрмӧдны
2215,antreiben::V,ಓಡಿಸು,urdīt
2216,antreiben::V,ಓಡಿಸು,mudināt
2217,lassen::V,ಮಾಡಲುಬಿಡು,тшӧктыны
2218,lassen::V,ಮಾಡಲುಬಿಡು,ļaut
2219,einladen::V,ಆಹ್ವಾನಿಸು,корны
2220,einladen::V,ಆಹ್ವಾನಿಸು,ielūgt
2221,einladen::V,ಆಹ್ವಾನಿಸು,aicināt
2222,vereinigen::V,ಒಂದಾಗು,ӧтувтны
2223,vereinigen::V,ಒಂದಾಗು,котыртны
2224,vereinigen::V,ಒಂದಾಗು,vienot
2225,vereinigen::V,ಒಂದಾಗು,apvienot
2226,besuchen::V,ಭೇಟಿಯಾಗು,волыны
2227,besuchen::V,ಭೇಟಿಯಾಗು,ветлыны
2228,besuchen::V,ಭೇಟಿಯಾಗು,apciemot
2229,treffen::V,ಸಂಧಿಸು,вочаӧдны
2230,treffen::V,ಸಂಧಿಸು,паныдавны
2231,treffen::V,ಸಂಧಿಸು,satikt
2232,treffen::V,ಸಂಧಿಸು,sastapt
2233,sich versammeln::V,ನೆರೆ,лӧсьӧдчыны
2234,sich versammeln::V,ನೆರೆ,salasīties
2235,sich versammeln::V,ನೆರೆ,sapulcēties
2236,spielen::V,ಆಡು,ворсны
2237,spielen::V,ಆಡು,spēlēt
2238,spielen::V,ಆಡು,spēlēties
2239,singen::V,ಹಾಡು,сьывны
2240,singen::V,ಹಾಡು,dziedāt
2241,tanzen::V,ಕುಣಿ,йӧктыны
2242,tanzen::V,ಕುಣಿ,diet
2243,tanzen::V,ಕುಣಿ,dejot
2244,tanzen::V,ಕುಣಿ,dancot
2245,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,торйӧдчыны
2246,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,šķirties
2247,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,izšķirties
2248,verlassen::V,ಕಳೆ,эновтны
2249,verlassen::V,ಕಳೆ,atstāt
2250,retten::V,ರಕ್ಷಿಸು,видзны
2251,retten::V,ರಕ್ಷಿಸು,мездыны
2252,retten::V,ರಕ್ಷಿಸು,glābt
2253,bewachen::V,ಕಾಪಾಡು,видзны
2254,bewachen::V,ಕಾಪಾಡು,sargāt
2255,schützen::V,ಸಂರಕ್ಷಿಸು,видзны
2256,schützen::V,ಸಂರಕ್ಷಿಸು,pasargāt
2257,schützen::V,ಸಂರಕ್ಷಿಸು,aizsargāt
2258,verteidigen::V,ಕಾಪಿಡು,дорйыны
2259,verteidigen::V,ಕಾಪಿಡು,aizstāvēt
2260,sich schlagen::V,ಕಿತ್ತಾಟ,косясьны
2261,sich schlagen::V,ಕಿತ್ತಾಟ,kauties
2262,sich schlagen::V,ಕಿತ್ತಾಟ,izkauties
2263,schießen::V,ಎಸೆ,лыйны
2264,schießen::V,ಎಸೆ,šaut
2265,schießen::V,ಎಸೆ,šaudīt
2266,siegen::V,ಗೆಲ್ಲು,вермыны
2267,siegen::V,ಗೆಲ್ಲು,uzvarēt
2268,ärgern::V,ರೇಗಿಸು,лӧгӧдны
2269,ärgern::V,ರೇಗಿಸು,лёкмӧдны
2270,ärgern::V,ರೇಗಿಸು,скӧрмӧдны
2271,ärgern::V,ರೇಗಿಸು,sadusmot
2272,schlagen::V,ಹೊಡೆ,вартны
2273,schlagen::V,ಹೊಡೆ,sist
2274,schlagen::V,ಹೊಡೆ,triekt
2275,treten::V,ಒದೆ,лёгны
2276,treten::V,ಒದೆ,майкны
2277,treten::V,ಒದೆ,mīt
2278,treten::V,ಒದೆ,paspert
2279,stechen::V,ಚುಚ್ಚು,бышткыны
2280,stechen::V,ಚುಚ್ಚು,durt
2281,stoßen::V,ತಳ್ಳು,тойлыны
2282,stoßen::V,ತಳ್ಳು,йӧткавны
2283,stoßen::V,ತಳ್ಳು,grūst
2284,stehlen::V,ಕದಿ,гусявны
2285,stehlen::V,ಕದಿ,zagt
2286,stören::V,ಕತಕು,падмӧдны
2287,stören::V,ಕತಕು,traucēt
2288,belästigen::V,ತೊಂದರೆ,дӧзмӧдны
2289,belästigen::V,ತೊಂದರೆ,apgrūtināt
2290,verbergen::V,ಮರೆಮಾಜು,дзебны
2291,verbergen::V,ಮರೆಮಾಜು,сайӧдны
2292,verbergen::V,ಮರೆಮಾಜು,slēpt
2293,verbergen::V,ಮರೆಮಾಜು,paslēpt
2294,täuschen::V,ಠಕ್ಕಿಸು,пӧръявны
2295,täuschen::V,ಠಕ್ಕಿಸು,ылӧдны
2296,täuschen::V,ಠಕ್ಕಿಸು,mānīt
2297,täuschen::V,ಠಕ್ಕಿಸು,maldināt
2298,betrügen::V,ವಂಚಿಸು,сӧрны
2299,betrügen::V,ವಂಚಿಸು,krāpt
2300,betrügen::V,ವಂಚಿಸು,apkrāpt
2301,töten::V,ಕೊಲ್ಲು,вины
2302,töten::V,ಕೊಲ್ಲು,nāvēt
2303,töten::V,ಕೊಲ್ಲು,nogalināt
2304,wohnen::V,ವಾಸಿಸು,овны
2305,wohnen::V,ವಾಸಿಸು,dzīvot
2306,arbeiten::V,ಕೆಲಸ ಮಾಡು,уджавны
2307,arbeiten::V,ಕೆಲಸ ಮಾಡು,strādāt
2308,arbeiten::V,ಕೆಲಸ ಮಾಡು,darboties
2309,sammeln::V,ಸಂಚಯಿಸು,чукӧртны
2310,sammeln::V,ಸಂಚಯಿಸು,vākt
2311,pflücken::V,ಬಿಡಿಸು,вотны
2312,pflücken::V,ಬಿಡಿಸು,ӧктыны
2313,pflücken::V,ಬಿಡಿಸು,raut
2314,pflücken::V,ಬಿಡಿಸು,plūkt
2315,jagen::V,ಬೇಟೆಯಾಡು,кыйсьыны
2316,jagen::V,ಬೇಟೆಯಾಡು,medīt
2317,fischen::V,ಮೀನು ಹಿಡಿ,чери кыйны
2318,fischen::V,ಮೀನು ಹಿಡಿ,zvejot
2319,fassen::V,ಹಿಡಿ,кутны
2320,fassen::V,ಹಿಡಿ,saķert
2321,hüten::V,ಗುಂಪುಸೇರಿಸು,видзны
2322,hüten::V,ಗುಂಪುಸೇರಿಸು,йирӧдны
2323,hüten::V,ಗುಂಪುಸೇರಿಸು,ganīt
2324,treiben::V,ದಬ್ಬು,вӧтлыны
2325,treiben::V,ದಬ್ಬು,dzīt
2326,anbinden::V,ಬಿಗಿ,домавны
2327,anbinden::V,ಬಿಗಿ,piesiet
2328,anbinden::V,ಬಿಗಿ,piesaistīt
2329,füttern::V,ಮೇಯಿಸು,вердны
2330,füttern::V,ಮೇಯಿಸು,barot
2331,melken::V,ಹಾಲು ಕರೆ,лысьтыны
2332,melken::V,ಹಾಲು ಕರೆ,slaukt
2333,hacken::V,ತುಂಡರಿಸು,керавны
2334,hacken::V,ತುಂಡರಿಸು,kapāt
2335,gießen::V,ನೀರುಹಾಕು,киськавны
2336,gießen::V,ನೀರುಹಾಕು,liet
2337,gießen::V,ನೀರುಹಾಕು,laistīt
2338,reifen::V,ಕಳಿ,кисьмыны
2339,reifen::V,ಕಳಿ,briest
2340,zubereiten::V,ಅಡಿಗೆಮಾಡು,дасьтыны
2341,zubereiten::V,ಅಡಿಗೆಮಾಡು,taisīt
2342,zubereiten::V,ಅಡಿಗೆಮಾಡು,gatavot
2343,kochen::V,ಅಡು,пуны
2344,kochen::V,ಅಡು,vārīt
2345,backen::V,ಬೇಯಿಸು,пӧжавны
2346,backen::V,ಬೇಯಿಸು,cept
2347,braten::V,ಕರಿ,пражитны
2348,braten::V,ಕರಿ,cept
2349,braten::V,ಕರಿ,cepināt
2350,umrühren::V,ಕಲಕು,сорлавны
2351,umrühren::V,ಕಲಕು,maisīt
2352,umrühren::V,ಕಲಕು,apmaisīt
2353,stricken::V,ಹೆಣೆ,кӧртны
2354,stricken::V,ಹೆಣೆ,adīt
2355,nähen::V,ಹೊಲಿ,вурны
2356,nähen::V,ಹೊಲಿ,šūt
2357,färben::V,ಬಣ್ಣ ಹತ್ತು,мичӧдны
2358,färben::V,ಬಣ್ಣ ಹತ್ತು,краситны
2359,färben::V,ಬಣ್ಣ ಹತ್ತು,krāsot
2360,färben::V,ಬಣ್ಣ ಹತ್ತು,nokrāsot
2361,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,весавны
2362,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,tīrīt
2363,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,attīrīt
2364,waschen::V,ತೊಳೆ,мыськыны
2365,waschen::V,ತೊಳೆ,mazgāt
2366,abwischen::V,ಒರಸು,чышкыны
2367,abwischen::V,ಒರಸು,noslaucīt
2368,spülen::V,ಗಲಬರಿಸು,пожъявны
2369,spülen::V,ಗಲಬರಿಸು,skalot
2370,fegen::V,ಗುಡಿಸು,чышкыны
2371,fegen::V,ಗುಡಿಸು,slaucīt
2372,kehren::V,ಗುಡಿಸು,чышкыны
2373,kehren::V,ಗುಡಿಸು,mēzt
2374,baden::V,ಸ್ನಾನಮಾಡು,купайтчыны
2375,baden::V,ಸ್ನಾನಮಾಡು,peldēties
2376,sich waschen::V,ತೊಳೆ,мыссьыны
2377,sich waschen::V,ತೊಳೆ,mazgāties
2378,ausziehen::V,ಬಿಚ್ಚು,пӧрччӧдны
2379,ausziehen::V,ಬಿಚ್ಚು,noģērbt
2380,anziehen::V,ಹಾಕು,кӧмавны
2381,anziehen::V,ಹಾಕು,пасьтавны
2382,anziehen::V,ಹಾಕು,uzvilkt
2383,sich anziehen::V,ಹಾಕು,пасьтасьны
2384,sich anziehen::V,ಹಾಕು,apģērbties
2385,kämmen::V,ಬಾಚು,сынавны
2386,kämmen::V,ಬಾಚು,sukāt
2387,schmücken::V,ಅಲಂಕರಿಸು,мичмӧдны
2388,schmücken::V,ಅಲಂಕರಿಸು,rotāt
2389,schmücken::V,ಅಲಂಕರಿಸು,greznot
2390,sagen::V,ಹೇಳು,шуны
2391,sagen::V,ಹೇಳು,висьтавны
2392,sagen::V,ಹೇಳು,teikt
2393,sprechen::V,ನುಡಿ,сёрнитны
2394,sprechen::V,ನುಡಿ,runāt
2395,reden::V,ನುಡಿ,сёрнитны
2396,reden::V,ನುಡಿ,norunāt
2397,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,сёрнитны
2398,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,варовитны
2399,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,sarunāties
2400,fragen::V,ವಿಚಾರಿಸು,юавны
2401,fragen::V,ವಿಚಾರಿಸು,jautāt
2402,bitten::V,ಬೇಡು,корны
2403,bitten::V,ಬೇಡು,lūgt
2404,bitten::V,ಬೇಡು,prasīt
2405,erzählen::V,ಹೇಳು,висьтавны
2406,erzählen::V,ಹೇಳು,stāstīt
2407,mitteilen::V,ತಿಳಿಸು,юӧртны
2408,mitteilen::V,ತಿಳಿಸು,висьтавны
2409,mitteilen::V,ತಿಳಿಸು,pavēstīt
2410,nennen::V,ಹೆಸರಿಡು,шуны
2411,nennen::V,ಹೆಸರಿಡು,ним сетны
2412,nennen::V,ಹೆಸರಿಡು,saukt
2413,rufen::V,ಕರೆ,корны
2414,rufen::V,ಕರೆ,saukt
2415,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,ошйысьны
2416,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,lielīties
2417,übersetzen::V,ಭಾಷಾಂತರಿಸು,вуджӧдны
2418,übersetzen::V,ಭಾಷಾಂತರಿಸು,tulkot
2419,übersetzen::V,ಭಾಷಾಂತರಿಸು,pārtulkot
2420,denken::V,ಯೋಚಿಸು,мӧвпавны
2421,denken::V,ಯೋಚಿಸು,domāt
2422,glauben::V,ನಂಬು,эскыны
2423,glauben::V,ನಂಬು,ticēt
2424,bemerken::V,ಗಮನಿಸು,казявны
2425,bemerken::V,ಗಮನಿಸು,ievērot
2426,bemerken::V,ಗಮನಿಸು,ieraudzīt
2427,erkennen::V,ಗುರುತುಹಿಡಿ,тӧдмавны
2428,erkennen::V,ಗುರುತುಹಿಡಿ,pazīt
2429,erkennen::V,ಗುರುತುಹಿಡಿ,atpazīt
2430,begreifen::V,ಗ್ರಹಿಸು,вежӧртны
2431,begreifen::V,ಗ್ರಹಿಸು,гӧгӧрвоны
2432,begreifen::V,ಗ್ರಹಿಸು,jēgt
2433,begreifen::V,ಗ್ರಹಿಸು,apjēgt
2434,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,вежӧртны
2435,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,гӧгӧрвоны
2436,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,saprast
2437,lernen::V,ಕಲಿ,вeлöдчыны
2438,lernen::V,ಕಲಿ,mācīties
2439,wissen::V,ಅರಿ,тӧдны
2440,wissen::V,ಅರಿ,zināt
2441,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,казьтывны
2442,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,дум вылӧ уськӧдны
2443,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,atminēties
2444,vergessen::V,ಮರೆತುವಿಡು,вунӧдны
2445,vergessen::V,ಮರೆತುವಿಡು,mirst
2446,vergessen::V,ಮರೆತುವಿಡು,aizmirst
2447,messen::V,ಅಳೆ,муртавны
2448,messen::V,ಅಳೆ,mērīt
2449,zählen::V,ಗಣಿಸು,лыддьыны
2450,zählen::V,ಗಣಿಸು,skaitīt
2451,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,лыддьыны
2452,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,rēķināt
2453,lesen::V,ಓದು,лыддьыны
2454,lesen::V,ಓದು,lasīt
2455,malen::V,ಬಿಡಿಸು,серпасавны
2456,malen::V,ಬಿಡಿಸು,gleznot
2457,zeichnen::V,ಬಿಡಿಸು,серпасавны
2458,zeichnen::V,ಬಿಡಿಸು,zīmēt
2459,schreiben::V,ಬರೆ,гижны
2460,schreiben::V,ಬರೆ,rakstīt
2461,besitzen::V,ಒಡೆಯನಾಗಿರು,лоны
2462,besitzen::V,ಒಡೆಯನಾಗಿರು,piederēt
2463,kaufen::V,ಕೊಳ್ಳು,ньӧбны
2464,kaufen::V,ಕೊಳ್ಳು,pirkt
2465,verkaufen::V,ಕೊಡು,вузавны
2466,verkaufen::V,ಕೊಡು,pārdot
2467,bezahlen::V,ಬೆಲೆತೆರು,мынтыны
2468,bezahlen::V,ಬೆಲೆತೆರು,мынтысьны
2469,bezahlen::V,ಬೆಲೆತೆರು,apmaksāt
2470,zahlen::V,ಹಣವನ್ನುಕೊಡು,мынтыны
2471,zahlen::V,ಹಣವನ್ನುಕೊಡು,maksāt
2472,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ас улын кутны
2473,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,valdīt
2474,ertragen::V,ಸಹಿಸು,пыкны
2475,ertragen::V,ಸಹಿಸು,лэптыны
2476,ertragen::V,ಸಹಿಸು,panest
2477,ertragen::V,ಸಹಿಸು,paciest
