,Concept_ID,av,lv
2718,rechnen::V,рикӏкӏине,rēķināt
2719,lesen::V,цӏализе,лыддьыны
2720,lesen::V,цӏализе,lasīt
2721,malen::V,бахъизе,серпасавны
2722,malen::V,бахъизе,gleznot
2723,zeichnen::V,бахъизе,серпасавны
2724,zeichnen::V,бахъизе,zīmēt
2725,schreiben::V,хъвазе,гижны
2726,schreiben::V,хъвазе,rakstīt
2727,besitzen::V,щвезе,лоны
2728,besitzen::V,щвезе,piederēt
2729,besitzen::V,бу́кӏине,лоны
2730,besitzen::V,бу́кӏине,piederēt
2731,kaufen::V,босизе,ньӧбны
2732,kaufen::V,босизе,pirkt
2733,verkaufen::V,бичизе,вузавны
2734,verkaufen::V,бичизе,pārdot
2735,bezahlen::V,кьезе,мынтыны
2736,bezahlen::V,кьезе,мынтысьны
2737,bezahlen::V,кьезе,apmaksāt
2738,zahlen::V,кьезе,мынтыны
2739,zahlen::V,кьезе,maksāt
2740,ertragen::V,баччизе,пыкны
2741,ertragen::V,баччизе,лэптыны
2742,ertragen::V,баччизе,panest
2743,ertragen::V,баччизе,paciest
2744,Auge::N,,син
2745,Auge::N,,acs
2746,Sehne::N,,вез
2747,Sehne::N,,dzīsla
2748,Funke::N,,кинь
2749,Funke::N,,би кинь
2750,Funke::N,,dzirkstele
2751,Moor::N,,нюр
2752,Moor::N,,purvs
2753,Moor::N,,muklājs
2754,Elch::N,,йӧра
2755,Elch::N,,alnis
2756,Beere::N,,тусь
2757,Beere::N,,вотӧс
2758,Beere::N,,oga
2759,Gedächtnis::N,,паметь
2760,Gedächtnis::N,,atmiņa
2761,Ton::N,,шы
2762,Ton::N,,tonis
2763,Winkel::N,,пельӧс
2764,Winkel::N,,leņķis
2765,Menge::N,,лун
2766,Menge::N,,числӧ
2767,Menge::N,,masa
2768,Menge::N,,daudzums
2769,Stütze::N,,пыкӧд
2770,Stütze::N,,мыджӧд
2771,Stütze::N,,balsts
2772,Stütze::N,,atspaids
2773,Figur::N,,пертас
2774,Figur::N,,вежньӧг
2775,Figur::N,,figūra
2776,Schuh::N,,башмак
2777,Schuh::N,,ботинки
2778,Schuh::N,,kurpe
2779,Schnur::N,,гез
2780,Schnur::N,,aukla
2781,Leine::N,,юргез
2782,Leine::N,,saite
2783,Geschäft::N,,удж
2784,Geschäft::N,,bizness
2785,Geschäft::N,,darījums
2786,voll::A,,кыз
2787,voll::A,,pilns
2788,lange::ADV,,дыр
2789,lange::ADV,,ilgi
2790,später::ADV,,сэсся
2791,später::ADV,,vēlāk
2792,nicht::ADV,,oз
2793,nicht::ADV,,ne
2794,schon::ADV,,нин
2795,schon::ADV,,jau
2796,durch::PRP,,пыр
2797,durch::PRP,,пырыс
2798,durch::PRP,,caur
2799,durch::PRP,,cauri
2800,alles::PRN,,став
2801,alles::PRN,,viss
2802,rühren::V,,нормӧдны
2803,rühren::V,,aizgrābt
2804,scheinen::V,,кажитчыны
2805,scheinen::V,,šķist
2806,scheinen::V,,likties
2807,aufheben::V,,чеччӧдны
2808,aufheben::V,,сувтӧдны
2809,aufheben::V,,pacelt
2810,lassen::V,,тшӧктыны
2811,lassen::V,,ļaut
2812,sich waschen::V,,мыссьыны
2813,sich waschen::V,,mazgāties
2814,verstehen::V,,вежӧртны
2815,verstehen::V,,гӧгӧрвоны
2816,verstehen::V,,saprast
2817,beherrschen::V,,ас улын кутны
2818,beherrschen::V,,valdīt
