,Concept_ID,kk,lv
2919,treffen::V,кездесу,sastapt
2920,sich versammeln::V,топталу,лӧсьӧдчыны
2921,sich versammeln::V,топталу,salasīties
2922,sich versammeln::V,топталу,sapulcēties
2923,spielen::V,ойнау,ворсны
2924,spielen::V,ойнау,spēlēt
2925,spielen::V,ойнау,spēlēties
2926,singen::V,сайрау,сьывны
2927,singen::V,сайрау,dziedāt
2928,tanzen::V,билеу,йӧктыны
2929,tanzen::V,билеу,diet
2930,tanzen::V,билеу,dejot
2931,tanzen::V,билеу,dancot
2932,sich trennen::V,айрылысу,торйӧдчыны
2933,sich trennen::V,айрылысу,šķirties
2934,sich trennen::V,айрылысу,izšķirties
2935,verlassen::V,тастау,эновтны
2936,verlassen::V,тастау,atstāt
2937,retten::V,құтқару,видзны
2938,retten::V,құтқару,мездыны
2939,retten::V,құтқару,glābt
2940,bewachen::V,күзету,видзны
2941,bewachen::V,күзету,sargāt
2942,schützen::V,жақтау,видзны
2943,schützen::V,жақтау,pasargāt
2944,schützen::V,жақтау,aizsargāt
2945,schützen::V,жақтасу,видзны
2946,schützen::V,жақтасу,pasargāt
2947,schützen::V,жақтасу,aizsargāt
2948,verteidigen::V,қорғау,дорйыны
2949,verteidigen::V,қорғау,aizstāvēt
2950,sich schlagen::V,алысу,косясьны
2951,sich schlagen::V,алысу,kauties
2952,sich schlagen::V,алысу,izkauties
2953,schießen::V,ату,лыйны
2954,schießen::V,ату,šaut
2955,schießen::V,ату,šaudīt
2956,siegen::V,жеңу,вермыны
2957,siegen::V,жеңу,uzvarēt
2958,ärgern::V,ашуландыру,лӧгӧдны
2959,ärgern::V,ашуландыру,лёкмӧдны
2960,ärgern::V,ашуландыру,скӧрмӧдны
2961,ärgern::V,ашуландыру,sadusmot
2962,schlagen::V,ұру,вартны
2963,schlagen::V,ұру,sist
2964,schlagen::V,ұру,triekt
2965,treten::V,тебу,лёгны
2966,treten::V,тебу,майкны
2967,treten::V,тебу,mīt
2968,treten::V,тебу,paspert
2969,stechen::V,шаншу,бышткыны
2970,stechen::V,шаншу,durt
2971,stoßen::V,түрту,тойлыны
2972,stoßen::V,түрту,йӧткавны
2973,stoßen::V,түрту,grūst
2974,stehlen::V,ұрлау,гусявны
2975,stehlen::V,ұрлау,zagt
2976,stören::V,кесірлен,падмӧдны
2977,stören::V,кесірлен,traucēt
2978,belästigen::V,мазасын алу,дӧзмӧдны
2979,belästigen::V,мазасын алу,apgrūtināt
2980,verbergen::V,сездірмеу,дзебны
2981,verbergen::V,сездірмеу,сайӧдны
2982,verbergen::V,сездірмеу,slēpt
2983,verbergen::V,сездірмеу,paslēpt
2984,täuschen::V,жалған айту,пӧръявны
2985,täuschen::V,жалған айту,ылӧдны
2986,täuschen::V,жалған айту,mānīt
2987,täuschen::V,жалған айту,maldināt
2988,betrügen::V,алдау,сӧрны
2989,betrügen::V,алдау,krāpt
2990,betrügen::V,алдау,apkrāpt
2991,betrügen::V,алдап кету,сӧрны
2992,betrügen::V,алдап кету,krāpt
2993,betrügen::V,алдап кету,apkrāpt
2994,betrügen::V,ақымақ қылу,сӧрны
2995,betrügen::V,ақымақ қылу,krāpt
2996,betrügen::V,ақымақ қылу,apkrāpt
2997,töten::V,құрту,вины
2998,töten::V,құрту,nāvēt
2999,töten::V,құрту,nogalināt
3000,töten::V,өлтіру,вины
3001,töten::V,өлтіру,nāvēt
3002,töten::V,өлтіру,nogalināt
3003,wohnen::V,мекендеу,овны
3004,wohnen::V,мекендеу,dzīvot
3005,wohnen::V,өмір сүру,овны
3006,wohnen::V,өмір сүру,dzīvot
3007,arbeiten::V,істеу,уджавны
3008,arbeiten::V,істеу,strādāt
3009,arbeiten::V,істеу,darboties
3010,arbeiten::V,еңбектену,уджавны
3011,arbeiten::V,еңбектену,strādāt
3012,arbeiten::V,еңбектену,darboties
3013,sammeln::V,жыю,чукӧртны
3014,sammeln::V,жыю,vākt
3015,pflücken::V,жұлу,вотны
3016,pflücken::V,жұлу,ӧктыны
3017,pflücken::V,жұлу,raut
3018,pflücken::V,жұлу,plūkt
3019,jagen::V,аулау,кыйсьыны
3020,jagen::V,аулау,medīt
3021,fischen::V,балык_аулау,чери кыйны
3022,fischen::V,балык_аулау,zvejot
3023,fassen::V,ұстау,кутны
3024,fassen::V,ұстау,saķert
3025,hüten::V,жаю,видзны
3026,hüten::V,жаю,йирӧдны
3027,hüten::V,жаю,ganīt
3028,hüten::V,бағу,видзны
3029,hüten::V,бағу,йирӧдны
3030,hüten::V,бағу,ganīt
3031,treiben::V,айдау,вӧтлыны
3032,treiben::V,айдау,dzīt
3033,anbinden::V,байлау,домавны
3034,anbinden::V,байлау,piesiet
3035,anbinden::V,байлау,piesaistīt
3036,füttern::V,ас ішкізу,вердны
3037,füttern::V,ас ішкізу,barot
3038,füttern::V,азықтандыру,вердны
3039,füttern::V,азықтандыру,barot
3040,füttern::V,қоректендіру,вердны
3041,füttern::V,қоректендіру,barot
3042,melken::V,сауу,лысьтыны
3043,melken::V,сауу,slaukt
3044,hacken::V,турау,керавны
3045,hacken::V,турау,kapāt
3046,gießen::V,суару,киськавны
3047,gießen::V,суару,liet
3048,gießen::V,суару,laistīt
3049,reifen::V,жетілу,кисьмыны
3050,reifen::V,жетілу,briest
3051,zubereiten::V,даяр ету,дасьтыны
3052,zubereiten::V,даяр ету,taisīt
3053,zubereiten::V,даяр ету,gatavot
3054,kochen::V,асу,пуны
3055,kochen::V,асу,vārīt
3056,backen::V,пісіру,пӧжавны
3057,backen::V,пісіру,cept
3058,braten::V,қуыру,пражитны
3059,braten::V,қуыру,cept
3060,braten::V,қуыру,cepināt
3061,umrühren::V,былғалау,сорлавны
3062,umrühren::V,былғалау,maisīt
3063,umrühren::V,былғалау,apmaisīt
3064,umrühren::V,сапырылыстыру,сорлавны
3065,umrühren::V,сапырылыстыру,maisīt
3066,umrühren::V,сапырылыстыру,apmaisīt
3067,stricken::V,торлау,кӧртны
3068,stricken::V,торлау,adīt
3069,stricken::V,тоқу,кӧртны
3070,stricken::V,тоқу,adīt
3071,nähen::V,тігу,вурны
3072,nähen::V,тігу,šūt
3073,färben::V,бояу,мичӧдны
3074,färben::V,бояу,краситны
3075,färben::V,бояу,krāsot
3076,färben::V,бояу,nokrāsot
3077,färben::V,сырлау,мичӧдны
3078,färben::V,сырлау,краситны
3079,färben::V,сырлау,krāsot
3080,färben::V,сырлау,nokrāsot
3081,reinigen::V,аршу,весавны
3082,reinigen::V,аршу,tīrīt
3083,reinigen::V,аршу,attīrīt
3084,reinigen::V,тазалау,весавны
3085,reinigen::V,тазалау,tīrīt
3086,reinigen::V,тазалау,attīrīt
3087,waschen::V,жуу,мыськыны
3088,waschen::V,жуу,mazgāt
3089,abwischen::V,сүрту,чышкыны
3090,abwischen::V,сүрту,noslaucīt
3091,spülen::V,шаю,пожъявны
3092,spülen::V,шаю,skalot
3093,fegen::V,сыпыру,чышкыны
3094,fegen::V,сыпыру,slaucīt
3095,kehren::V,сыпыру,чышкыны
3096,kehren::V,сыпыру,mēzt
3097,baden::V,шомылу,купайтчыны
3098,baden::V,шомылу,peldēties
3099,sich waschen::V,жуыну,мыссьыны
3100,sich waschen::V,жуыну,mazgāties
3101,ausziehen::V,шешу,пӧрччӧдны
3102,ausziehen::V,шешу,noģērbt
3103,anziehen::V,кигізу,кӧмавны
3104,anziehen::V,кигізу,пасьтавны
3105,anziehen::V,кигізу,uzvilkt
3106,sich anziehen::V,киіну,пасьтасьны
3107,sich anziehen::V,киіну,apģērbties
3108,kämmen::V,тарау,сынавны
3109,kämmen::V,тарау,sukāt
3110,schmücken::V,әсемдеу,мичмӧдны
3111,schmücken::V,әсемдеу,rotāt
3112,schmücken::V,әсемдеу,greznot
3113,schmücken::V,мәнерлеу,мичмӧдны
3114,schmücken::V,мәнерлеу,rotāt
3115,schmücken::V,мәнерлеу,greznot
3116,schmücken::V,көріктендіру,мичмӧдны
3117,schmücken::V,көріктендіру,rotāt
3118,schmücken::V,көріктендіру,greznot
3119,sagen::V,деу,шуны
3120,sagen::V,деу,висьтавны
3121,sagen::V,деу,teikt
3122,sagen::V,айту,шуны
3123,sagen::V,айту,висьтавны
3124,sagen::V,айту,teikt
3125,sprechen::V,деу,сёрнитны
3126,sprechen::V,деу,runāt
3127,sprechen::V,айту,сёрнитны
3128,sprechen::V,айту,runāt
3129,reden::V,сөйлеу,сёрнитны
3130,reden::V,сөйлеу,norunāt
3131,reden::V,сөйлесу,сёрнитны
3132,reden::V,сөйлесу,norunāt
3133,reden::V,тіл қатысу,сёрнитны
3134,reden::V,тіл қатысу,norunāt
3135,sich unterhalten::V,сұхбаттасу,сёрнитны
3136,sich unterhalten::V,сұхбаттасу,варовитны
3137,sich unterhalten::V,сұхбаттасу,sarunāties
3138,fragen::V,сұрау,юавны
3139,fragen::V,сұрау,jautāt
3140,bitten::V,өтіну,корны
3141,bitten::V,өтіну,lūgt
3142,bitten::V,өтіну,prasīt
3143,bitten::V,жалыну,корны
3144,bitten::V,жалыну,lūgt
3145,bitten::V,жалыну,prasīt
3146,erzählen::V,айту,висьтавны
3147,erzählen::V,айту,stāstīt
3148,mitteilen::V,білдіру,юӧртны
3149,mitteilen::V,білдіру,висьтавны
3150,mitteilen::V,білдіру,pavēstīt
3151,nennen::V,атау,шуны
3152,nennen::V,атау,ним сетны
3153,nennen::V,атау,saukt
3154,rufen::V,шақыру,корны
3155,rufen::V,шақыру,saukt
3156,prahlen::V,бөсу,ошйысьны
3157,prahlen::V,бөсу,lielīties
3158,übersetzen::V,аудару,вуджӧдны
3159,übersetzen::V,аудару,tulkot
3160,übersetzen::V,аудару,pārtulkot
3161,denken::V,ойлау,мӧвпавны
3162,denken::V,ойлау,domāt
3163,glauben::V,нану,эскыны
3164,glauben::V,нану,ticēt
3165,glauben::V,илану,эскыны
3166,glauben::V,илану,ticēt
3167,bemerken::V,аңғару,казявны
3168,bemerken::V,аңғару,ievērot
3169,bemerken::V,аңғару,ieraudzīt
3170,erkennen::V,тану,тӧдмавны
3171,erkennen::V,тану,pazīt
3172,erkennen::V,тану,atpazīt
3173,begreifen::V,ұғу,вежӧртны
3174,begreifen::V,ұғу,гӧгӧрвоны
3175,begreifen::V,ұғу,jēgt
3176,begreifen::V,ұғу,apjēgt
3177,begreifen::V,аңғарып алу,вежӧртны
3178,begreifen::V,аңғарып алу,гӧгӧрвоны
3179,begreifen::V,аңғарып алу,jēgt
3180,begreifen::V,аңғарып алу,apjēgt
3181,verstehen::V,пайым,вежӧртны
3182,verstehen::V,пайым,гӧгӧрвоны
3183,verstehen::V,пайым,saprast
3184,verstehen::V,түсіну,вежӧртны
3185,verstehen::V,түсіну,гӧгӧрвоны
3186,verstehen::V,түсіну,saprast
3187,lernen::V,оқу,вeлöдчыны
3188,lernen::V,оқу,mācīties
3189,wissen::V,хабардар болу,тӧдны
3190,wissen::V,хабардар болу,zināt
3191,sich erinnern an::V,еске түсіру,казьтывны
3192,sich erinnern an::V,еске түсіру,дум вылӧ уськӧдны
3193,sich erinnern an::V,еске түсіру,atminēties
3194,vergessen::V,ұмыту,вунӧдны
3195,vergessen::V,ұмыту,mirst
3196,vergessen::V,ұмыту,aizmirst
3197,messen::V,өлшеу,муртавны
3198,messen::V,өлшеу,mērīt
3199,zählen::V,санау,лыддьыны
3200,zählen::V,санау,skaitīt
3201,rechnen::V,санап шығару,лыддьыны
3202,rechnen::V,санап шығару,rēķināt
3203,rechnen::V,санап шығу,лыддьыны
3204,rechnen::V,санап шығу,rēķināt
3205,rechnen::V,санау,лыддьыны
3206,rechnen::V,санау,rēķināt
3207,lesen::V,оқу,лыддьыны
3208,lesen::V,оқу,lasīt
3209,malen::V,сурет салу,серпасавны
3210,malen::V,сурет салу,gleznot
3211,zeichnen::V,сурет салу,серпасавны
3212,zeichnen::V,сурет салу,zīmēt
3213,schreiben::V,жазу,гижны
3214,schreiben::V,жазу,rakstīt
3215,besitzen::V,болу,лоны
3216,besitzen::V,болу,piederēt
3217,kaufen::V,алу,ньӧбны
3218,kaufen::V,алу,pirkt
3219,kaufen::V,әперу,ньӧбны
3220,kaufen::V,әперу,pirkt
3221,verkaufen::V,сату,вузавны
3222,verkaufen::V,сату,pārdot
3223,bezahlen::V,төлеу,мынтыны
3224,bezahlen::V,төлеу,мынтысьны
3225,bezahlen::V,төлеу,apmaksāt
3226,bezahlen::V,ақы беру,мынтыны
3227,bezahlen::V,ақы беру,мынтысьны
3228,bezahlen::V,ақы беру,apmaksāt
3229,bezahlen::V,ақы төлеу,мынтыны
3230,bezahlen::V,ақы төлеу,мынтысьны
3231,bezahlen::V,ақы төлеу,apmaksāt
3232,zahlen::V,төлеу,мынтыны
3233,zahlen::V,төлеу,maksāt
3234,beherrschen::V,билеу,ас улын кутны
3235,beherrschen::V,билеу,valdīt
3236,ertragen::V,төзу,пыкны
3237,ertragen::V,төзу,лэптыны
3238,ertragen::V,төзу,panest
3239,ertragen::V,төзу,paciest
3240,ertragen::V,шыдау,пыкны
3241,ertragen::V,шыдау,лэптыны
3242,ertragen::V,шыдау,panest
3243,ertragen::V,шыдау,paciest
