,Concept_ID,ku,se
745,Fluss::N,rûbar,ædno
746,Fluss::N,rûbar,jåhkå
747,Fluss::N,rûbar,johka
748,Fluss::N,rûbar,juuhâ
749,Fluss::N,rûbar,jokk
750,Fluss::N,rûbar,jeänn
751,Fluss::N,rûbar,ё̄гк
752,Ufer::N,kevî,beala
753,Ufer::N,kevî,gádde
754,Ufer::N,kevî,gáddi
755,Ufer::N,kevî,riddo
756,Ufer::N,kevî,redd
757,Ufer::N,kevî,рыннт
758,Küste::N,berav,mïere
759,Küste::N,berav,gaedtie
760,Küste::N,berav,merragádde
761,Küste::N,berav,merraguovllo
762,Küste::N,berav,gáddi
763,Küste::N,berav,riddo
764,Küste::N,berav,miârr'redd
765,Küste::N,berav,рыннт
766,Festland::N,bejahî,gaedtie
767,Festland::N,bejahî,gádde
768,Festland::N,bejahî,nannán
769,Festland::N,bejahî,kušknjâs
770,Festland::N,bejahî,eennâm
771,Festland::N,bejahî,jânnam
772,Festland::N,bejahî,ма̄ннтэр
773,Meer::N,behr,mearoe
774,Meer::N,behr,merra
775,Meer::N,behr,nuorre
776,Meer::N,behr,áhpi
777,Meer::N,behr,mearra
778,Meer::N,behr,meeṛâ
779,Meer::N,behr,miârr
780,Meer::N,behr,ме̄рр
781,Bucht::N,derav,loekte
782,Bucht::N,derav,oagge
783,Bucht::N,derav,luokta
784,Bucht::N,derav,luokta
785,Bucht::N,derav,čuáj̣á
786,Bucht::N,derav,luhtt
787,Bucht::N,derav,вӯнн
788,Bucht::N,derav,лӯххт
789,Insel::N,girav,sååle
790,Insel::N,girav,suoloj
791,Insel::N,girav,suolu
792,Insel::N,girav,suálui
793,Insel::N,girav,suâl
794,Insel::N,girav,суэл
795,Blume::N,kulînk,rïesege
796,Blume::N,kulînk,giedjek
797,Blume::N,kulînk,rássi
798,Blume::N,kulînk,kukká
799,Blume::N,kulînk,heä´rvvrää´ss
800,Blume::N,kulînk,ывьнэнч
801,Gras::N,giha,kraesie
802,Gras::N,giha,rásse
803,Gras::N,giha,rássi
804,Gras::N,giha,rääsi
805,Gras::N,giha,rää´ss
806,Gras::N,giha,ра̄ссь
807,Wurzel::N,reh,roehtse
808,Wurzel::N,reh,ruohttsa
809,Wurzel::N,reh,ruohtas
810,Wurzel::N,reh,veedis
811,Wurzel::N,reh,vue´ddes
812,Wurzel::N,reh,вуэнҍтэсь
813,Baum::N,dar,moere
814,Baum::N,dar,muorra
815,Baum::N,dar,muorra
816,Baum::N,dar,muoṛâ
817,Baum::N,dar,muõrr
818,Baum::N,dar,мӯрр
819,Stamm::N,bavik,ståamhpe
820,Stamm::N,bavik,mátta
821,Stamm::N,bavik,galda
822,Stamm::N,bavik,ruŋgo
823,Stamm::N,bavik,stokk
824,Stamm::N,bavik,мӯрр
825,Stamm::N,bavik,кэ̄ллт
826,Rinde::N,qaqil,gïrre
827,Rinde::N,qaqil,baarhkoe
828,Rinde::N,qaqil,bárkko
829,Rinde::N,qaqil,ostu
830,Rinde::N,qaqil,bárku
831,Rinde::N,qaqil,korrâ
832,Rinde::N,qaqil,kõrr
833,Rinde::N,qaqil,pärkk
834,Rinde::N,qaqil,кэ̄рр
835,Rinde::N,qaqil,па̄ҏҏк
836,Ast::N,gulî,åeksie
837,Ast::N,gulî,oakse
838,Ast::N,gulî,oaksi
839,Ast::N,gulî,uák'si
840,Ast::N,gulî,å´hss
841,Ast::N,gulî,вуэккьс
842,Zweig::N,şax,åeksie
843,Zweig::N,şax,oakse
844,Zweig::N,şax,rissi
845,Zweig::N,şax,syeṛi
846,Zweig::N,şax,sue´rr
847,Zweig::N,şax,рыссе
848,Blatt::N,pel,plienie
849,Blatt::N,pel,lassta
850,Blatt::N,pel,lasta
851,Blatt::N,pel,lostâ
852,Blatt::N,pel,lõstt
853,Blatt::N,pel,лэ̄сст
854,Birke::N,dara sipî,såekie
855,Birke::N,dara sipî,soahke
856,Birke::N,dara sipî,soahki
857,Birke::N,dara sipî,suáhi
858,Birke::N,dara sipî,suâ´ǩǩ
859,Birke::N,dara sipî,пе̄ссьмӯрр
860,Kiefer[Baum]::N,dara bî,bietsie
861,Kiefer[Baum]::N,dara bî,hájkka
862,Kiefer[Baum]::N,dara bî,biehtse
863,Kiefer[Baum]::N,dara bî,beahci
864,Kiefer[Baum]::N,dara bî,peeci
865,Kiefer[Baum]::N,dara bî,pie´cc
866,Kiefer[Baum]::N,dara bî,пе̄дзь
867,Weide[Baum]::N,dara belalûk,saalje
868,Weide[Baum]::N,dara belalûk,sállja
869,Weide[Baum]::N,dara belalûk,sieđga
870,Weide[Baum]::N,dara belalûk,puájui
871,Weide[Baum]::N,dara belalûk,puäi
872,Weide[Baum]::N,dara belalûk,пуай
873,Tanne::N,merx,goese
874,Tanne::N,merx,guossa
875,Tanne::N,merx,guossa
876,Tanne::N,merx,kuosâ
877,Tanne::N,merx,kuõss
878,Tanne::N,merx,кӯсс
879,Horn::N,strô,tjåervie
880,Horn::N,strô,tjoarvve
881,Horn::N,strô,čoarvi
882,Horn::N,strô,čuár'vi
883,Horn::N,strô,čuä´rvv
884,Horn::N,strô,чуэррьв
885,Feder::N,pîrtîk,badtse
886,Feder::N,pîrtîk,dålgge
887,Feder::N,pîrtîk,bozza
888,Feder::N,pîrtîk,puzzâ
889,Feder::N,pîrtîk,tolge
890,Feder::N,pîrtîk,poʒʒ
891,Feder::N,pîrtîk,по̄ннц
892,Fell::N,heyar,njaltja
893,Fell::N,heyar,duollje
894,Fell::N,heyar,náhkki
895,Fell::N,heyar,dorkkas
896,Fell::N,heyar,turkkâ
897,Fell::N,heyar,tyel'ji
898,Fell::N,heyar,nähki
899,Fell::N,heyar,torkk
900,Fell::N,heyar,čåu´dd
901,Fell::N,heyar,tue´l'lj
902,Fell::N,heyar,тӯлльй
903,Flügel::N,per,såaja
904,Flügel::N,per,såajoe
905,Flügel::N,per,soadje
906,Flügel::N,per,soadji
907,Flügel::N,per,suáj̣á
908,Flügel::N,per,suäjj
909,Flügel::N,per,суэйй
910,Klaue::N,napîk,gadtse
911,Klaue::N,napîk,guober
912,Klaue::N,napîk,gazza
913,Klaue::N,napîk,kozzâ
914,Klaue::N,napîk,kõʒʒ
915,Klaue::N,napîk,кэ̄ннц
916,Kralle::N,dinik,gadtse
917,Kralle::N,dinik,gadtsa
918,Kralle::N,dinik,gazza
919,Kralle::N,dinik,kozzâ
920,Kralle::N,dinik,kõʒʒ
921,Kralle::N,dinik,ке̄бпель
922,Kralle::N,dirnax,gadtse
923,Kralle::N,dirnax,gadtsa
924,Kralle::N,dirnax,gazza
925,Kralle::N,dirnax,kozzâ
926,Kralle::N,dirnax,kõʒʒ
927,Kralle::N,dirnax,ке̄бпель
928,Schwanz::N,dûv,siejpie
929,Schwanz::N,dûv,siejbbe
930,Schwanz::N,dûv,bađuš
931,Schwanz::N,dûv,seaibi
932,Schwanz::N,dûv,seibi
933,Schwanz::N,dûv,sei´bb
934,Schwanz::N,dûv,piä´cciǩ
935,Schwanz::N,dûv,пиджь
936,Schwanz::N,dûv,се̄ййп
937,Schwanz::N,dûv,пе̄цехь
938,Ei::N,hêk,munnie
939,Ei::N,hêk,månne
940,Ei::N,hêk,monni
941,Ei::N,hêk,maṇe
942,Ei::N,hêk,mââ´nn
943,Ei::N,hêk,маннҍ
944,Nest::N,hêlîn,biesie
945,Nest::N,hêlîn,biesse
946,Nest::N,hêlîn,beassi
947,Nest::N,hêlîn,peesi
948,Nest::N,hêlîn,piervâl
949,Nest::N,hêlîn,piä´ss
950,Nest::N,hêlîn,пе̄ссь
951,Bau::N,avahî,biesie
952,Bau::N,avahî,biedjo
953,Bau::N,avahî,liesso
954,Bau::N,avahî,biedju
955,Bau::N,avahî,piäju
956,Bau::N,avahî,вуэӈӈк
957,Tier::N,heywan,juvre
958,Tier::N,heywan,udos
959,Tier::N,heywan,divrre
960,Tier::N,heywan,luohtok
961,Tier::N,heywan,ealli
962,Tier::N,heywan,ellee
963,Tier::N,heywan,jie´lli
964,Tier::N,heywan,жыва
965,Herde::N,hoz,dåehkie
966,Herde::N,hoz,ællo
967,Herde::N,hoz,fuovva
968,Herde::N,hoz,doahkki
969,Herde::N,hoz,čagge
970,Herde::N,hoz,tukk
971,Herde::N,hoz,vâ´lvv
972,Herde::N,hoz,чуэз
973,Herde::N,hoz,чӣгар
974,Kuh::N,çêlek,govse
975,Kuh::N,çêlek,gussa
976,Kuh::N,çêlek,gussa
977,Kuh::N,çêlek,kussâ
978,Kuh::N,çêlek,kuss
979,Kuh::N,çêlek,лӣххьм
980,Bulle::N,ga,vuaksa
981,Bulle::N,ga,vuoksá
982,Bulle::N,ga,heargi
983,Bulle::N,ga,vuák'sá
984,Bulle::N,ga,ergi
985,Bulle::N,ga,vuâhss
986,Bulle::N,ga,е̄ррьк
987,Pferd::N,hesp,hierkie
988,Pferd::N,hesp,råsse
989,Pferd::N,hesp,hæssta
990,Pferd::N,hesp,heavuš
991,Pferd::N,hesp,hiävuš
992,Pferd::N,hesp,heävaš
993,Pferd::N,hesp,ро̄ссь
994,Schaf::N,mîh,sïrve
995,Schaf::N,mîh,sávttsa
996,Schaf::N,mîh,sávza
997,Schaf::N,mîh,savzâ
998,Schaf::N,mîh,sauʒʒ
999,Schaf::N,mîh,ла̄мьпесь
1000,Schwein::N,beraz,snurke
1001,Schwein::N,beraz,svijnne
1002,Schwein::N,beraz,spiidni
1003,Schwein::N,beraz,šahe
1004,Schwein::N,beraz,šââ´ǩǩ
1005,Schwein::N,beraz,ша̄гкь
1006,Hund::N,seh,bïenje
1007,Hund::N,seh,bena
1008,Hund::N,seh,beana
1009,Hund::N,seh,peenuv
1010,Hund::N,seh,piânnai
1011,Hund::N,seh,пе̄ннэ
1012,Katze::N,pişîk,gaahtoe
1013,Katze::N,pişîk,gáhtto
1014,Katze::N,pişîk,bussá
1015,Katze::N,pişîk,kissá
1016,Katze::N,pişîk,kaass
1017,Katze::N,pişîk,ко̄а̄сс
1018,Bär::N,hirç,gumsie
1019,Bär::N,hirç,biernna
1020,Bär::N,hirç,guovža
1021,Bär::N,hirç,bierdna
1022,Bär::N,hirç,kuob'žâ
1023,Bär::N,hirç,kue´bǯǯ
1024,Bär::N,hirç,та̄лл
1025,Eichhörnchen::N,pilûr,åeruve
1026,Eichhörnchen::N,pilûr,oarre
1027,Eichhörnchen::N,pilûr,oarri
1028,Eichhörnchen::N,pilûr,uár'ree
1029,Eichhörnchen::N,pilûr,vuä´r'rev
1030,Eichhörnchen::N,pilûr,вуэррев
1031,Elch::N,pazkovî,ïelje
1032,Elch::N,pazkovî,ællja
1033,Elch::N,pazkovî,sarvva
1034,Elch::N,pazkovî,ealga
1035,Elch::N,pazkovî,sorvâ
1036,Elch::N,pazkovî,sõrvv
1037,Elch::N,pazkovî,сэ̄ррв
1038,Fuchs::N,rovî,riepie
1039,Fuchs::N,rovî,riebij
1040,Fuchs::N,rovî,rieban
1041,Fuchs::N,rovî,riemnjis
1042,Fuchs::N,rovî,rie´mjj
1043,Fuchs::N,rovî,рӣммьн
1044,Hase::N,kîroşk,njåemele
1045,Hase::N,kîroşk,njoammel
1046,Hase::N,kîroşk,njoammil
1047,Hase::N,kîroşk,njuámmil
1048,Hase::N,kîroşk,njue´m'mel
1049,Hase::N,kîroşk,нюэммель
1050,Maus::N,mişk,snjeara
1051,Maus::N,mişk,snjierrá
1052,Maus::N,mişk,sáhpán
1053,Maus::N,mişk,säplig
1054,Maus::N,mişk,sä´ppli
1055,Maus::N,mişk,са̄хпьлинк
1056,Wolf::N,gur,sïejpe
1057,Wolf::N,gur,stálppe
1058,Wolf::N,gur,stáhkke
1059,Wolf::N,gur,ruomas
1060,Wolf::N,gur,kumpe
1061,Wolf::N,gur,návdi
1062,Wolf::N,gur,kumppi
1063,Wolf::N,gur,ku´mpp
1064,Wolf::N,gur,pââ´ldes
1065,Wolf::N,gur,чиррм
1066,Wolf::N,gur,пальтӭсь
1067,Vogel::N,çûk,ledtie
1068,Vogel::N,çûk,lådde
1069,Vogel::N,çûk,loddi
1070,Vogel::N,çûk,lodde
1071,Vogel::N,çûk,lå´dd
1072,Vogel::N,çûk,лоаннҍт
1073,Schwarm::N,lufik,dåehkie
1074,Schwarm::N,lufik,doahkke
1075,Schwarm::N,lufik,doahkki
1076,Schwarm::N,lufik,tuák'ki
1077,Schwarm::N,lufik,parvv
1078,Schwarm::N,lufik,туххк
1079,Huhn::N,mirîşk,vöönhtse
1080,Huhn::N,mirîşk,vuonntsá
1081,Huhn::N,mirîşk,vuonccis
1082,Huhn::N,mirîşk,kääṇi
1083,Huhn::N,mirîşk,kää´nn
1084,Huhn::N,mirîşk,ка̄ннҌ
1085,Hahn::N,dîk,deere
1086,Hahn::N,dîk,hádna
1087,Hahn::N,dîk,åresvuonntsá
1088,Hahn::N,dîk,vuonccis
1089,Hahn::N,dîk,kääṇi
1090,Hahn::N,dîk,åå´reskää´nn
1091,Hahn::N,dîk,пе̄ттэх
1092,Gans::N,qaz,gaase
1093,Gans::N,qaz,gássa
1094,Gans::N,qaz,čuonji
1095,Gans::N,qaz,čuá'njá
1096,Gans::N,qaz,čue´nj
1097,Gans::N,qaz,чуэнь
1098,Adler::N,eylo,aarhtse
1099,Adler::N,eylo,goasskem
1100,Adler::N,eylo,goaskin
1101,Adler::N,eylo,kuás'kim
1102,Adler::N,eylo,kuä´cǩǩem
1103,Adler::N,eylo,куэцькем
1104,Ente::N,werdek,tjååtsele
1105,Ente::N,werdek,vuojatjis
1106,Ente::N,werdek,čáhceloddi
1107,Ente::N,werdek,vuonjâč
1108,Ente::N,werdek,vuõnjâč
1109,Ente::N,werdek,ча̄дзьлоаннҍт
1110,Eule::N,bûm,snjågloe
1111,Eule::N,bûm,skunjok
1112,Eule::N,bûm,skuolfi
1113,Eule::N,bûm,ijjâlodde
1114,Eule::N,bûm,iiđsaž
1115,Eule::N,bûm,кунньлоаннҍт
1116,Eule::N,bûm,чӯзэм вуэһпэй
1117,Eule::N,kund,snjågloe
1118,Eule::N,kund,skunjok
1119,Eule::N,kund,skuolfi
1120,Eule::N,kund,ijjâlodde
1121,Eule::N,kund,iiđsaž
1122,Eule::N,kund,кунньлоаннҍт
1123,Eule::N,kund,чӯзэм вуэһпэй
1124,Kranich::N,quling,goerke
1125,Kranich::N,quling,guorgga
1126,Kranich::N,quling,guorga
1127,Kranich::N,quling,kuor'gâ
1128,Kranich::N,quling,kuõrgg
1129,Kranich::N,quling,кӯррк
1130,Krähe::N,qijik,voerhtje
1131,Krähe::N,qijik,gárránis
1132,Krähe::N,qijik,vuoratjis
1133,Krähe::N,qijik,vuoražas
1134,Krähe::N,qijik,vuorččis
1135,Krähe::N,qijik,vuorâč
1136,Krähe::N,qijik,vuõrâč
1137,Krähe::N,qijik,вӯрэч
1138,Kuckuck::N,pepûk,gïeke
1139,Kuckuck::N,pepûk,giehka
1140,Kuckuck::N,pepûk,giehka
1141,Kuckuck::N,pepûk,kiehâ
1142,Kuckuck::N,pepûk,ǩiõkk
1143,Kuckuck::N,pepûk,кӣгк
1144,Schwan::N,qû,njoktje
1145,Schwan::N,qû,snjuktja
1146,Schwan::N,qû,njukča
1147,Schwan::N,qû,njuhčâ
1148,Schwan::N,qû,njuhčč
1149,Schwan::N,qû,нюххч
1150,Fisch::N,masî,guelie
1151,Fisch::N,masî,guolle
1152,Fisch::N,masî,guolli
1153,Fisch::N,masî,kyeḷi
1154,Fisch::N,masî,kue´ll
1155,Fisch::N,masî,кӯлль
1156,Barsch::N,okûn,sihtege
1157,Barsch::N,okûn,vuoskun
1158,Barsch::N,okûn,vuoskku
1159,Barsch::N,okûn,vuásku
1160,Barsch::N,okûn,vuâsk
1161,Barsch::N,okûn,вуэсск
1162,Hecht::N,mesîyê lûf,haavke
1163,Hecht::N,mesîyê lûf,hávgga
1164,Hecht::N,mesîyê lûf,hávga
1165,Hecht::N,mesîyê lûf,puško
1166,Hecht::N,mesîyê lûf,nu´ǩǩeš
1167,Hecht::N,mesîyê lûf,ныгкешь
1168,Schlange[Tier]::N,mar,gïermesje
1169,Schlange[Tier]::N,mar,germaj
1170,Schlange[Tier]::N,mar,gearpmaš
1171,Schlange[Tier]::N,mar,kyev'đi
1172,Schlange[Tier]::N,mar,ku´vdd
1173,Schlange[Tier]::N,mar,кӯввьт
1174,Wurm::N,kurm,mietie
1175,Wurm::N,kurm,maarhke
1176,Wurm::N,kurm,mádo
1177,Wurm::N,kurm,máhtu
1178,Wurm::N,kurm,máátu
1179,Wurm::N,kurm,määtt
1180,Wurm::N,kurm,ма̄дт
1181,Spinne::N,pîrê,hievnie
1182,Spinne::N,pîrê,hievnne
1183,Spinne::N,pîrê,heavdni
1184,Spinne::N,pîrê,evni
1185,Spinne::N,pîrê,eeunaž
1186,Spinne::N,pîrê,о̄а̄з
1187,Ameise::N,mîro,garhke
1188,Ameise::N,mîro,gårkkå
1189,Ameise::N,mîro,gotka
1190,Ameise::N,mîro,kutkâ
1191,Ameise::N,mîro,kotkk
1192,Ameise::N,mîro,ко̄ттк
1193,Ameise::N,gêrîk,garhke
1194,Ameise::N,gêrîk,gårkkå
1195,Ameise::N,gêrîk,gotka
1196,Ameise::N,gêrîk,kutkâ
1197,Ameise::N,gêrîk,kotkk
1198,Ameise::N,gêrîk,ко̄ттк
1199,Laus::N,spi,dihkie
1200,Laus::N,spi,dihkke
1201,Laus::N,spi,dihkki
1202,Laus::N,spi,tikke
1203,Laus::N,spi,te´ǩǩ
1204,Laus::N,spi,тыһкь
1205,Mücke::N,mêş,tjoejhke
1206,Mücke::N,mêş,tjuojkka
1207,Mücke::N,mêş,čuoika
1208,Mücke::N,mêş,čuoš'kâ
1209,Mücke::N,mêş,čuõškk
1210,Mücke::N,mêş,чӯшшк
1211,Fliege::N,mêş,tjoere
1212,Fliege::N,mêş,boerege
1213,Fliege::N,mêş,tjuruk
1214,Fliege::N,mêş,čuru
1215,Fliege::N,mêş,kiärpáš
1216,Fliege::N,mêş,čuâr
1217,Fliege::N,mêş,čuâras
1218,Fliege::N,mêş,чуэраш
1219,Schmetterling::N,perperîk,biejjielåbloe
1220,Schmetterling::N,perperîk,biejvvelådde
1221,Schmetterling::N,perperîk,beaiveloddi
1222,Schmetterling::N,perperîk,piäi'vááloddááš
1223,Schmetterling::N,perperîk,ä´llbaž
1224,Schmetterling::N,perperîk,pei´vvlå´dd
1225,Schmetterling::N,perperîk,а̄лльп
1226,Beere::N,hirç,muerjie
1227,Beere::N,hirç,muorjje
1228,Beere::N,hirç,muorji
1229,Beere::N,hirç,myer'ji
1230,Beere::N,hirç,mue´rjj
1231,Beere::N,hirç,мӯррьй
1232,Apfel::N,sêv,æbpla
1233,Apfel::N,sêv,ehpal
1234,Apfel::N,sêv,eppel
1235,Apfel::N,sêv,eahppel
1236,Apfel::N,sêv,я̄блэк
1237,Pilz::N,bîrov,goebpere
1238,Pilz::N,bîrov,guoppar
1239,Pilz::N,bîrov,guoppar
1240,Pilz::N,bîrov,kuobâr
1241,Pilz::N,bîrov,kuõbbâr
1242,Pilz::N,bîrov,кӯмпар
1243,Zwiebel::N,pîvaz,lööke
1244,Zwiebel::N,pîvaz,løhkka
1245,Zwiebel::N,pîvaz,lávki
1246,Zwiebel::N,pîvaz,luukk
1247,Zwiebel::N,pîvaz,луквець
1248,Saat::N,tov,saajoe
1249,Saat::N,tov,sádjo
1250,Saat::N,tov,siepman
1251,Saat::N,tov,siemâ
1252,Saat::N,tov,siõm
1253,Saat::N,tov,се̄м
1254,Korn::N,dexl,gernie
1255,Korn::N,dexl,gårnnetjalmme
1256,Korn::N,dexl,gordni
1257,Korn::N,dexl,jiṿe
1258,Korn::N,dexl,ле̄ййп
1259,Heu::N,sap,suejnieh
1260,Heu::N,sap,ájvve
1261,Heu::N,sap,suoidni
1262,Heu::N,sap,syei'ni
1263,Heu::N,sap,suei´nn
1264,Heu::N,sap,сӯййн
1265,Schale::N,qaşik,gïrre
1266,Schale::N,qaşik,garra
1267,Schale::N,qaşik,skádne
1268,Schale::N,qaşik,garra
1269,Schale::N,qaşik,korrâ
1270,Schale::N,qaşik,kõrr
1271,Schale::N,qaşik,ю̄дтҍ
1272,Grube::N,çahl,haevtie
1273,Grube::N,çahl,rågge
1274,Grube::N,çahl,gohpi
1275,Grube::N,çahl,roggi
1276,Grube::N,çahl,kyep'pi
1277,Grube::N,çahl,rogge
1278,Grube::N,çahl,rå´ǧǧ
1279,Grube::N,çahl,kåå´pp
1280,Grube::N,çahl,коабпь
1281,Falle::N,dafik,barta
1282,Falle::N,dafik,ruevtie
1283,Falle::N,dafik,gillar
1284,Falle::N,dafik,ruovdde
1285,Falle::N,dafik,rihtá
1286,Falle::N,dafik,báhcahat
1287,Falle::N,dafik,ká'skástâh
1288,Falle::N,dafik,ää´ǧǧes
1289,Falle::N,dafik,кӣлл
1290,Falle::N,dafik,ше̄шшь
1291,Schlinge::N,dahf,latjka
1292,Schlinge::N,dahf,gieras
1293,Schlinge::N,dahf,mohkki
1294,Schlinge::N,dahf,kieḷâ
1295,Schlinge::N,dahf,ǩiõll
1296,Schlinge::N,dahf,ää´ǧǧes
1297,Schlinge::N,dahf,кӣлл
1298,Schlinge::N,dahf,ше̄шшь
1299,Spur::N,rêç,gïeje
1300,Spur::N,rêç,luodda
1301,Spur::N,rêç,joavnes
1302,Spur::N,rêç,luodda
1303,Spur::N,rêç,luod'dâ
1304,Spur::N,rêç,ǩiõjj
1305,Spur::N,rêç,кӣйй
1306,Asche::N,xweli,govne
1307,Asche::N,xweli,gudna
1308,Asche::N,xweli,gutna
1309,Asche::N,xweli,kunnâ
1310,Asche::N,xweli,kunn
1311,Asche::N,xweli,кунн
1312,Dreck::N,gemarî,haaskoe
1313,Dreck::N,gemarî,lænjok
1314,Dreck::N,gemarî,baška
1315,Dreck::N,gemarî,duova
1316,Dreck::N,gemarî,durdi
1317,Dreck::N,gemarî,tuol'vâ
1318,Dreck::N,gemarî,sähss
1319,Dreck::N,gemarî,са̄ккьс
1320,Eisen::N,hesing,ruevtie
1321,Eisen::N,hesing,ruovdde
1322,Eisen::N,hesing,ruovdi
1323,Eisen::N,hesing,ryev'di
1324,Eisen::N,hesing,ru´vdd
1325,Eisen::N,hesing,рӯввьт
1326,Gold::N,zêr,gullie
1327,Gold::N,zêr,gålle
1328,Gold::N,zêr,golli
1329,Gold::N,zêr,kolle
1330,Gold::N,zêr,kå´ll
1331,Gold::N,zêr,коалль
1332,Silber::N,zîv,sïlpe
1333,Silber::N,zîv,silbba
1334,Silber::N,zîv,silba
1335,Silber::N,zîv,silbâ
1336,Silber::N,zîv,silbb
1337,Silber::N,zîv,сыллп
1338,Kohle::N,komir,tjïrre
1339,Kohle::N,komir,tjahta
1340,Kohle::N,komir,čitna
1341,Kohle::N,komir,illâ
1342,Kohle::N,komir,čiđđâ
1343,Kohle::N,komir,ill
1344,Kohle::N,komir,ылл
1345,Glas::N,qedeh,klaase
1346,Glas::N,qedeh,glássa
1347,Glas::N,qedeh,lássa
1348,Glas::N,qedeh,laasâ
1349,Glas::N,qedeh,steehl
1350,Glas::N,qedeh,сте̄клэ
1351,Lehm::N,kelpîç,laejrie
1352,Lehm::N,kelpîç,lænnjgá
1353,Lehm::N,kelpîç,láirá
1354,Lehm::N,kelpîç,njaajâ
1355,Lehm::N,kelpîç,saavv
1356,Lehm::N,kelpîç,чуййв
1357,Lehm::N,kelpîç,чуввьй
1358,Sand::N,qûm,saedtie
1359,Sand::N,qûm,sáttoj
1360,Sand::N,qûm,tjievrra
1361,Sand::N,qûm,sáttu
1362,Sand::N,qûm,čunoi
1363,Sand::N,qûm,vuõddâs
1364,Sand::N,qûm,вӯнтас
1365,Mensch::N,mirov,almetje
1366,Mensch::N,mirov,ulmusj
1367,Mensch::N,mirov,olmmoš
1368,Mensch::N,mirov,olmooš
1369,Mensch::N,mirov,ooumâž
1370,Mensch::N,mirov,олма
1371,Mann::N,mêr,ålma
1372,Mann::N,mêr,ålmåj
1373,Mann::N,mêr,olmmái
1374,Mann::N,mêr,a'lmai
1375,Mann::N,mêr,åålm
1376,Mann::N,mêr,ка̄ллесь
1377,Frau::N,jin,nyjsene
1378,Frau::N,jin,nissun
1379,Frau::N,jin,nisu
1380,Frau::N,jin,nissoon
1381,Frau::N,jin,neezzan
1382,Frau::N,jin,нызан
1383,Kind::N,zarok,maana
1384,Kind::N,zarok,mánná
1385,Kind::N,zarok,mánná
1386,Kind::N,zarok,pärni
1387,Kind::N,zarok,páárnáš
1388,Kind::N,zarok,pä´rnn
1389,Kind::N,zarok,päärnaž
1390,Kind::N,zarok,па̄ррьн
1391,Kind::N,zarok,па̄рнэнч
1392,Junge::N,kur,påajke
1393,Junge::N,kur,baernie
1394,Junge::N,kur,birek
1395,Junge::N,kur,báhttja
1396,Junge::N,kur,gánda
1397,Junge::N,kur,bárdni
1398,Junge::N,kur,alge
1399,Junge::N,kur,â´lǧǧ
1400,Junge::N,kur,pä´rnn
1401,Junge::N,kur,па̄ррьн
1402,Junge::N,kur,па̄ррьшя
1403,Mädchen::N,keç,nïejte
1404,Mädchen::N,keç,niejdda
1405,Mädchen::N,keç,nieida
1406,Mädchen::N,keç,niei'dâ
1407,Mädchen::N,keç,nijdd
1408,Mädchen::N,keç,нӣйта
1409,Mädchen::N,keçik,nïejte
1410,Mädchen::N,keçik,niejdda
1411,Mädchen::N,keçik,nieida
1412,Mädchen::N,keçik,niei'dâ
1413,Mädchen::N,keçik,nijdd
1414,Mädchen::N,keçik,нӣйта
1415,Familie::N,malbat,fuelhkie
1416,Familie::N,malbat,beraj
1417,Familie::N,malbat,fuolkke
1418,Familie::N,malbat,famillja
1419,Familie::N,malbat,bearaš
1420,Familie::N,malbat,peerâ
1421,Familie::N,malbat,piâr
1422,Familie::N,malbat,пӣрас
1423,Großvater::N,bapîr,aajja
1424,Großvater::N,bapîr,áddjá
1425,Großvater::N,bapîr,áddjá
1426,Großvater::N,bapîr,äijih
1427,Großvater::N,bapîr,ä´jj
1428,Großvater::N,bapîr,а̄йя
1429,Großmutter::N,pîrik,aahka
1430,Großmutter::N,pîrik,áhkko
1431,Großmutter::N,pîrik,áhkku
1432,Großmutter::N,pîrik,ákku
1433,Großmutter::N,pîrik,äkk
1434,Großmutter::N,pîrik,ä´ǩǩ
1435,Großmutter::N,pîrik,а̄ка
1436,Eltern::N,bavudê,eejhtegh
1437,Eltern::N,bavudê,æjgát
1438,Eltern::N,bavudê,vánhemat
1439,Eltern::N,bavudê,va'nhimeh
1440,Eltern::N,bavudê,puär'raz
1441,Eltern::N,bavudê,ро̄дҍхель
1442,Vater::N,bav,aehtjie
1443,Vater::N,bav,áhttje
1444,Vater::N,bav,áhčči
1445,Vater::N,bav,eeči
1446,Vater::N,bav,e´čč
1447,Vater::N,bav,аджь
1448,Mutter::N,dê,ietnie
1449,Mutter::N,dê,iednne
1450,Mutter::N,dê,eadni
1451,Mutter::N,dê,enni
1452,Mutter::N,dê,jeä´n'n
1453,Mutter::N,dê,е̄ннҍ
1454,Mutter::N,dayik,ietnie
1455,Mutter::N,dayik,iednne
1456,Mutter::N,dayik,eadni
1457,Mutter::N,dayik,enni
1458,Mutter::N,dayik,jeä´n'n
1459,Mutter::N,dayik,е̄ннҍ
1460,Sohn::N,kur,elkie
1461,Sohn::N,kur,baernie
1462,Sohn::N,kur,bárnne
1463,Sohn::N,kur,bárdni
1464,Sohn::N,kur,alge
1465,Sohn::N,kur,pärni
1466,Sohn::N,kur,â´lǧǧ
1467,Sohn::N,kur,pä´rnn
1468,Sohn::N,kur,алльк
1469,Tochter::N,keç,nïejte
1470,Tochter::N,keç,daktere
1471,Tochter::N,keç,niejdda
1472,Tochter::N,keç,nieida
1473,Tochter::N,keç,niei'dâ
