,Concept_ID,hr,lv
3010,sich anziehen::V,obući se,apģērbties
3011,kämmen::V,češljati,сынавны
3012,kämmen::V,češljati,sukāt
3013,schmücken::V,uresiti,мичмӧдны
3014,schmücken::V,uresiti,rotāt
3015,schmücken::V,uresiti,greznot
3016,schmücken::V,nakititi,мичмӧдны
3017,schmücken::V,nakititi,rotāt
3018,schmücken::V,nakititi,greznot
3019,sagen::V,reći,шуны
3020,sagen::V,reći,висьтавны
3021,sagen::V,reći,teikt
3022,sagen::V,kazati,шуны
3023,sagen::V,kazati,висьтавны
3024,sagen::V,kazati,teikt
3025,sprechen::V,govoriti,сёрнитны
3026,sprechen::V,govoriti,runāt
3027,reden::V,govoriti,сёрнитны
3028,reden::V,govoriti,norunāt
3029,reden::V,besjediti,сёрнитны
3030,reden::V,besjediti,norunāt
3031,sich unterhalten::V,razgovarati se,сёрнитны
3032,sich unterhalten::V,razgovarati se,варовитны
3033,sich unterhalten::V,razgovarati se,sarunāties
3034,fragen::V,pitati,юавны
3035,fragen::V,pitati,jautāt
3036,bitten::V,moliti,корны
3037,bitten::V,moliti,lūgt
3038,bitten::V,moliti,prasīt
3039,erzählen::V,ispričati,висьтавны
3040,erzählen::V,ispričati,stāstīt
3041,erzählen::V,pripovjediti,висьтавны
3042,erzählen::V,pripovjediti,stāstīt
3043,mitteilen::V,saopćiti,юӧртны
3044,mitteilen::V,saopćiti,висьтавны
3045,mitteilen::V,saopćiti,pavēstīt
3046,nennen::V,nazvati,шуны
3047,nennen::V,nazvati,ним сетны
3048,nennen::V,nazvati,saukt
3049,rufen::V,zvati,корны
3050,rufen::V,zvati,saukt
3051,rufen::V,dozvati,корны
3052,rufen::V,dozvati,saukt
3053,prahlen::V,hvalisati se,ошйысьны
3054,prahlen::V,hvalisati se,lielīties
3055,übersetzen::V,prevesti,вуджӧдны
3056,übersetzen::V,prevesti,tulkot
3057,übersetzen::V,prevesti,pārtulkot
3058,denken::V,misliti,мӧвпавны
3059,denken::V,misliti,domāt
3060,glauben::V,vjerovati,эскыны
3061,glauben::V,vjerovati,ticēt
3062,bemerken::V,zapaziti,казявны
3063,bemerken::V,zapaziti,ievērot
3064,bemerken::V,zapaziti,ieraudzīt
3065,bemerken::V,primijetiti,казявны
3066,bemerken::V,primijetiti,ievērot
3067,bemerken::V,primijetiti,ieraudzīt
3068,erkennen::V,prepoznati,тӧдмавны
3069,erkennen::V,prepoznati,pazīt
3070,erkennen::V,prepoznati,atpazīt
3071,begreifen::V,pojmiti,вежӧртны
3072,begreifen::V,pojmiti,гӧгӧрвоны
3073,begreifen::V,pojmiti,jēgt
3074,begreifen::V,pojmiti,apjēgt
3075,begreifen::V,shvatiti,вежӧртны
3076,begreifen::V,shvatiti,гӧгӧрвоны
3077,begreifen::V,shvatiti,jēgt
3078,begreifen::V,shvatiti,apjēgt
3079,verstehen::V,razabrati,вежӧртны
3080,verstehen::V,razabrati,гӧгӧрвоны
3081,verstehen::V,razabrati,saprast
3082,lernen::V,učiti se,вeлöдчыны
3083,lernen::V,učiti se,mācīties
3084,wissen::V,znati,тӧдны
3085,wissen::V,znati,zināt
3086,sich erinnern an::V,sjetiti se,казьтывны
3087,sich erinnern an::V,sjetiti se,дум вылӧ уськӧдны
3088,sich erinnern an::V,sjetiti se,atminēties
3089,vergessen::V,zaboraviti,вунӧдны
3090,vergessen::V,zaboraviti,mirst
3091,vergessen::V,zaboraviti,aizmirst
3092,messen::V,mjeriti,муртавны
3093,messen::V,mjeriti,mērīt
3094,zählen::V,brojiti,лыддьыны
3095,zählen::V,brojiti,skaitīt
3096,rechnen::V,računati,лыддьыны
3097,rechnen::V,računati,rēķināt
3098,lesen::V,čitati,лыддьыны
3099,lesen::V,čitati,lasīt
3100,malen::V,slikati,серпасавны
3101,malen::V,slikati,gleznot
3102,zeichnen::V,crtati,серпасавны
3103,zeichnen::V,crtati,zīmēt
3104,schreiben::V,pisati,гижны
3105,schreiben::V,pisati,rakstīt
3106,besitzen::V,imati,лоны
3107,besitzen::V,imati,piederēt
3108,besitzen::V,posjedovati,лоны
3109,besitzen::V,posjedovati,piederēt
3110,kaufen::V,kupiti,ньӧбны
3111,kaufen::V,kupiti,pirkt
3112,verkaufen::V,prodati,вузавны
3113,verkaufen::V,prodati,pārdot
3114,verkaufen::V,raspačati,вузавны
3115,verkaufen::V,raspačati,pārdot
3116,bezahlen::V,platiti,мынтыны
3117,bezahlen::V,platiti,мынтысьны
3118,bezahlen::V,platiti,apmaksāt
3119,zahlen::V,plaćati,мынтыны
3120,zahlen::V,plaćati,maksāt
3121,beherrschen::V,vladati,ас улын кутны
3122,beherrschen::V,vladati,valdīt
3123,beherrschen::V,gospodariti,ас улын кутны
3124,beherrschen::V,gospodariti,valdīt
3125,ertragen::V,trpjeti,пыкны
3126,ertragen::V,trpjeti,лэптыны
3127,ertragen::V,trpjeti,panest
3128,ertragen::V,trpjeti,paciest
3129,ertragen::V,podnijeti,пыкны
3130,ertragen::V,podnijeti,лэптыны
3131,ertragen::V,podnijeti,panest
3132,ertragen::V,podnijeti,paciest
3133,Gehirn::N,,вем
3134,Gehirn::N,,smadzenes
