,Concept_ID,se,ar
731,Anhöhe::N,škâu´ŋŋ,تل
732,Anhöhe::N,ка̄ннҌт,تل
733,Berg::N,bïerje,جبل
734,Berg::N,várre,جبل
735,Berg::N,várri,جبل
736,Berg::N,vääṛi,جبل
737,Berg::N,vää´rr,جبل
738,Berg::N,те̄ррьм,جبل
739,Gipfel::N,dalvese,قمة
740,Gipfel::N,tjåhkkå,قمة
741,Gipfel::N,čohkka,قمة
742,Gipfel::N,čokke,قمة
743,Gipfel::N,čå´ǩǩ,قمة
744,Gipfel::N,ла̄ддҍв,قمة
745,Höhle::N,beajoe,كهف
746,Höhle::N,rájgge,كهف
747,Höhle::N,sluoggo,كهف
748,Höhle::N,biedju,كهف
749,Höhle::N,kuovđâšm,كهف
750,Höhle::N,skuõrr,كهف
751,Höhle::N,вуэӈӈк,كهف
752,Abhang::N,boelte,منحدر
753,Abhang::N,brijrie,منحدر
754,Abhang::N,bállte,منحدر
755,Abhang::N,vielti,منحدر
756,Abhang::N,luohkká,منحدر
757,Abhang::N,viel'tti,منحدر
758,Abhang::N,vie´ltt,منحدر
759,Abhang::N,луэххк,منحدر
760,Quelle::N,aajege,منبع
761,Quelle::N,gaaltije,منبع
762,Quelle::N,ája,منبع
763,Quelle::N,ája,منبع
764,Quelle::N,gáldu,منبع
765,Quelle::N,aajâ,منبع
766,Quelle::N,käldee,منبع
767,Quelle::N,lädd,منبع
768,Quelle::N,käivv,منبع
769,Quelle::N,ка̄ййв,منبع
770,Bach::N,johketje,مجرى
771,Bach::N,jåhkå,مجرى
772,Bach::N,jågåsj,مجرى
773,Bach::N,jogaš,مجرى
774,Bach::N,aajâ,مجرى
775,Bach::N,vuäjj,مجرى
776,Bach::N,вуэйй,مجرى
777,Fluss::N,johke,نهر
778,Fluss::N,ædno,نهر
779,Fluss::N,jåhkå,نهر
780,Fluss::N,johka,نهر
781,Fluss::N,juuhâ,نهر
782,Fluss::N,jokk,نهر
783,Fluss::N,jeänn,نهر
784,Fluss::N,ё̄гк,نهر
785,Ufer::N,beala,ضفة
786,Ufer::N,gádde,ضفة
787,Ufer::N,gáddi,ضفة
788,Ufer::N,riddo,ضفة
789,Ufer::N,redd,ضفة
790,Ufer::N,рыннт,ضفة
791,Küste::N,mïere,ساحل
792,Küste::N,gaedtie,ساحل
793,Küste::N,merragádde,ساحل
794,Küste::N,merraguovllo,ساحل
795,Küste::N,gáddi,ساحل
796,Küste::N,riddo,ساحل
797,Küste::N,miârr'redd,ساحل
798,Küste::N,рыннт,ساحل
799,Festland::N,gaedtie,بر
800,Festland::N,gádde,بر
801,Festland::N,nannán,بر
802,Festland::N,kušknjâs,بر
803,Festland::N,eennâm,بر
804,Festland::N,jânnam,بر
805,Festland::N,ма̄ннтэр,بر
806,Meer::N,mearoe,بحر
807,Meer::N,merra,بحر
808,Meer::N,nuorre,بحر
809,Meer::N,áhpi,بحر
810,Meer::N,mearra,بحر
811,Meer::N,meeṛâ,بحر
812,Meer::N,miârr,بحر
813,Meer::N,ме̄рр,بحر
814,Bucht::N,loekte,خليج
815,Bucht::N,oagge,خليج
816,Bucht::N,luokta,خليج
817,Bucht::N,luokta,خليج
818,Bucht::N,čuáj̣á,خليج
819,Bucht::N,luhtt,خليج
820,Bucht::N,вӯнн,خليج
821,Bucht::N,лӯххт,خليج
822,Insel::N,sååle,جزيرة
823,Insel::N,suoloj,جزيرة
824,Insel::N,suolu,جزيرة
825,Insel::N,suálui,جزيرة
826,Insel::N,suâl,جزيرة
827,Insel::N,суэл,جزيرة
828,Blume::N,rïesege,زهرة
829,Blume::N,giedjek,زهرة
830,Blume::N,rássi,زهرة
831,Blume::N,kukká,زهرة
832,Blume::N,heä´rvvrää´ss,زهرة
833,Blume::N,ывьнэнч,زهرة
834,Gras::N,kraesie,حشيش
835,Gras::N,rásse,حشيش
836,Gras::N,rássi,حشيش
837,Gras::N,rääsi,حشيش
838,Gras::N,rää´ss,حشيش
839,Gras::N,ра̄ссь,حشيش
840,Wurzel::N,roehtse,أصل
841,Wurzel::N,ruohttsa,أصل
842,Wurzel::N,ruohtas,أصل
843,Wurzel::N,veedis,أصل
844,Wurzel::N,vue´ddes,أصل
845,Wurzel::N,вуэнҍтэсь,أصل
846,Baum::N,moere,شجرة
847,Baum::N,muorra,شجرة
848,Baum::N,muorra,شجرة
849,Baum::N,muoṛâ,شجرة
850,Baum::N,muõrr,شجرة
851,Baum::N,мӯрр,شجرة
852,Stamm::N,ståamhpe,جذع
853,Stamm::N,mátta,جذع
854,Stamm::N,galda,جذع
855,Stamm::N,ruŋgo,جذع
856,Stamm::N,stokk,جذع
857,Stamm::N,мӯрр,جذع
858,Stamm::N,кэ̄ллт,جذع
859,Rinde::N,gïrre,قشرة
860,Rinde::N,baarhkoe,قشرة
861,Rinde::N,bárkko,قشرة
862,Rinde::N,ostu,قشرة
863,Rinde::N,bárku,قشرة
864,Rinde::N,korrâ,قشرة
865,Rinde::N,kõrr,قشرة
866,Rinde::N,pärkk,قشرة
867,Rinde::N,кэ̄рр,قشرة
868,Rinde::N,па̄ҏҏк,قشرة
869,Ast::N,åeksie,فرع
870,Ast::N,oakse,فرع
871,Ast::N,oaksi,فرع
872,Ast::N,uák'si,فرع
873,Ast::N,å´hss,فرع
874,Ast::N,вуэккьс,فرع
875,Zweig::N,åeksie,غصن
876,Zweig::N,oakse,غصن
877,Zweig::N,rissi,غصن
878,Zweig::N,syeṛi,غصن
879,Zweig::N,sue´rr,غصن
880,Zweig::N,рыссе,غصن
881,Blatt::N,plienie,ورقة
882,Blatt::N,lassta,ورقة
883,Blatt::N,lasta,ورقة
884,Blatt::N,lostâ,ورقة
885,Blatt::N,lõstt,ورقة
886,Blatt::N,лэ̄сст,ورقة
887,Birke::N,såekie,قضبان
888,Birke::N,soahke,قضبان
889,Birke::N,soahki,قضبان
890,Birke::N,suáhi,قضبان
891,Birke::N,suâ´ǩǩ,قضبان
892,Birke::N,пе̄ссьмӯрр,قضبان
893,Kiefer[Baum]::N,bietsie,صنوبرة
894,Kiefer[Baum]::N,hájkka,صنوبرة
895,Kiefer[Baum]::N,biehtse,صنوبرة
896,Kiefer[Baum]::N,beahci,صنوبرة
897,Kiefer[Baum]::N,peeci,صنوبرة
898,Kiefer[Baum]::N,pie´cc,صنوبرة
899,Kiefer[Baum]::N,пе̄дзь,صنوبرة
900,Weide[Baum]::N,saalje,صفصاف
901,Weide[Baum]::N,sállja,صفصاف
902,Weide[Baum]::N,sieđga,صفصاف
903,Weide[Baum]::N,puájui,صفصاف
904,Weide[Baum]::N,puäi,صفصاف
905,Weide[Baum]::N,пуай,صفصاف
906,Tanne::N,goese,شوح
907,Tanne::N,goese,تبوب
908,Tanne::N,guossa,شوح
909,Tanne::N,guossa,تبوب
910,Tanne::N,guossa,شوح
911,Tanne::N,guossa,تبوب
912,Tanne::N,kuosâ,شوح
913,Tanne::N,kuosâ,تبوب
914,Tanne::N,kuõss,شوح
915,Tanne::N,kuõss,تبوب
916,Tanne::N,кӯсс,شوح
917,Tanne::N,кӯсс,تبوب
918,Horn::N,tjåervie,قرن
919,Horn::N,tjoarvve,قرن
920,Horn::N,čoarvi,قرن
921,Horn::N,čuár'vi,قرن
922,Horn::N,čuä´rvv,قرن
923,Horn::N,чуэррьв,قرن
924,Feder::N,badtse,ريشة
925,Feder::N,dålgge,ريشة
926,Feder::N,bozza,ريشة
927,Feder::N,puzzâ,ريشة
928,Feder::N,tolge,ريشة
929,Feder::N,poʒʒ,ريشة
930,Feder::N,по̄ннц,ريشة
931,Fell::N,njaltja,فرو
932,Fell::N,duollje,فرو
933,Fell::N,náhkki,فرو
934,Fell::N,dorkkas,فرو
935,Fell::N,turkkâ,فرو
936,Fell::N,tyel'ji,فرو
937,Fell::N,nähki,فرو
938,Fell::N,torkk,فرو
939,Fell::N,čåu´dd,فرو
940,Fell::N,tue´l'lj,فرو
941,Fell::N,тӯлльй,فرو
942,Flügel::N,såaja,جناح
943,Flügel::N,såajoe,جناح
944,Flügel::N,soadje,جناح
945,Flügel::N,soadji,جناح
946,Flügel::N,suáj̣á,جناح
947,Flügel::N,suäjj,جناح
948,Flügel::N,суэйй,جناح
949,Klaue::N,gadtse,مخلب
950,Klaue::N,guober,مخلب
951,Klaue::N,gazza,مخلب
952,Klaue::N,kozzâ,مخلب
953,Klaue::N,kõʒʒ,مخلب
954,Klaue::N,кэ̄ннц,مخلب
955,Kralle::N,gadtse,مخلب
956,Kralle::N,gadtsa,مخلب
957,Kralle::N,gazza,مخلب
958,Kralle::N,kozzâ,مخلب
959,Kralle::N,kõʒʒ,مخلب
960,Kralle::N,ке̄бпель,مخلب
961,Schwanz::N,siejpie,ذيل
962,Schwanz::N,siejbbe,ذيل
963,Schwanz::N,bađuš,ذيل
964,Schwanz::N,seaibi,ذيل
965,Schwanz::N,seibi,ذيل
966,Schwanz::N,sei´bb,ذيل
967,Schwanz::N,piä´cciǩ,ذيل
968,Schwanz::N,пиджь,ذيل
969,Schwanz::N,се̄ййп,ذيل
970,Schwanz::N,пе̄цехь,ذيل
971,Ei::N,munnie,بيض
972,Ei::N,månne,بيض
973,Ei::N,monni,بيض
974,Ei::N,maṇe,بيض
975,Ei::N,mââ´nn,بيض
976,Ei::N,маннҍ,بيض
977,Nest::N,biesie,عش
978,Nest::N,biesse,عش
979,Nest::N,beassi,عش
980,Nest::N,peesi,عش
981,Nest::N,piervâl,عش
982,Nest::N,piä´ss,عش
983,Nest::N,пе̄ссь,عش
984,Bau::N,biesie,جحر
985,Bau::N,biedjo,جحر
986,Bau::N,liesso,جحر
987,Bau::N,biedju,جحر
988,Bau::N,piäju,جحر
989,Bau::N,вуэӈӈк,جحر
990,Tier::N,juvre,حيوان
991,Tier::N,udos,حيوان
992,Tier::N,divrre,حيوان
993,Tier::N,luohtok,حيوان
994,Tier::N,ealli,حيوان
995,Tier::N,ellee,حيوان
996,Tier::N,jie´lli,حيوان
997,Tier::N,жыва,حيوان
998,Herde::N,dåehkie,قطيع
999,Herde::N,ællo,قطيع
1000,Herde::N,fuovva,قطيع
1001,Herde::N,doahkki,قطيع
1002,Herde::N,čagge,قطيع
1003,Herde::N,tukk,قطيع
1004,Herde::N,vâ´lvv,قطيع
1005,Herde::N,чуэз,قطيع
1006,Herde::N,чӣгар,قطيع
1007,Kuh::N,govse,بقرة
1008,Kuh::N,gussa,بقرة
1009,Kuh::N,gussa,بقرة
1010,Kuh::N,kussâ,بقرة
1011,Kuh::N,kuss,بقرة
1012,Kuh::N,лӣххьм,بقرة
1013,Bulle::N,vuaksa,ثور
1014,Bulle::N,vuoksá,ثور
1015,Bulle::N,heargi,ثور
1016,Bulle::N,vuák'sá,ثور
1017,Bulle::N,ergi,ثور
1018,Bulle::N,vuâhss,ثور
1019,Bulle::N,е̄ррьк,ثور
1020,Pferd::N,hierkie,خيل
1021,Pferd::N,råsse,خيل
1022,Pferd::N,hæssta,خيل
1023,Pferd::N,heavuš,خيل
1024,Pferd::N,hiävuš,خيل
1025,Pferd::N,heävaš,خيل
1026,Pferd::N,ро̄ссь,خيل
1027,Schaf::N,sïrve,شاة
1028,Schaf::N,sávttsa,شاة
1029,Schaf::N,sávza,شاة
1030,Schaf::N,savzâ,شاة
1031,Schaf::N,sauʒʒ,شاة
1032,Schaf::N,ла̄мьпесь,شاة
1033,Schwein::N,snurke,خنزير
1034,Schwein::N,svijnne,خنزير
1035,Schwein::N,spiidni,خنزير
1036,Schwein::N,šahe,خنزير
1037,Schwein::N,šââ´ǩǩ,خنزير
1038,Schwein::N,ша̄гкь,خنزير
1039,Hund::N,bïenje,كلب
1040,Hund::N,bena,كلب
1041,Hund::N,beana,كلب
1042,Hund::N,peenuv,كلب
1043,Hund::N,piânnai,كلب
1044,Hund::N,пе̄ннэ,كلب
1045,Katze::N,gaahtoe,قطة
1046,Katze::N,gáhtto,قطة
1047,Katze::N,bussá,قطة
1048,Katze::N,kissá,قطة
1049,Katze::N,kaass,قطة
1050,Katze::N,ко̄а̄сс,قطة
1051,Bär::N,gumsie,دب
1052,Bär::N,biernna,دب
1053,Bär::N,guovža,دب
1054,Bär::N,bierdna,دب
1055,Bär::N,kuob'žâ,دب
1056,Bär::N,kue´bǯǯ,دب
1057,Bär::N,та̄лл,دب
1058,Eichhörnchen::N,åeruve,سنجاب
1059,Eichhörnchen::N,oarre,سنجاب
1060,Eichhörnchen::N,oarri,سنجاب
1061,Eichhörnchen::N,uár'ree,سنجاب
1062,Eichhörnchen::N,vuä´r'rev,سنجاب
1063,Eichhörnchen::N,вуэррев,سنجاب
1064,Elch::N,ïelje,موظ
1065,Elch::N,ællja,موظ
1066,Elch::N,sarvva,موظ
1067,Elch::N,ealga,موظ
1068,Elch::N,sorvâ,موظ
1069,Elch::N,sõrvv,موظ
1070,Elch::N,сэ̄ррв,موظ
1071,Fuchs::N,riepie,ثعلب
1072,Fuchs::N,riebij,ثعلب
1073,Fuchs::N,rieban,ثعلب
1074,Fuchs::N,riemnjis,ثعلب
1075,Fuchs::N,rie´mjj,ثعلب
1076,Fuchs::N,рӣммьн,ثعلب
1077,Hase::N,njåemele,أرنب
1078,Hase::N,njoammel,أرنب
1079,Hase::N,njoammil,أرنب
1080,Hase::N,njuámmil,أرنب
1081,Hase::N,njue´m'mel,أرنب
1082,Hase::N,нюэммель,أرنب
1083,Maus::N,snjeara,فأرة
1084,Maus::N,snjierrá,فأرة
1085,Maus::N,sáhpán,فأرة
1086,Maus::N,säplig,فأرة
1087,Maus::N,sä´ppli,فأرة
1088,Maus::N,са̄хпьлинк,فأرة
1089,Wolf::N,sïejpe,ذئب
1090,Wolf::N,stálppe,ذئب
1091,Wolf::N,stáhkke,ذئب
1092,Wolf::N,ruomas,ذئب
1093,Wolf::N,kumpe,ذئب
1094,Wolf::N,návdi,ذئب
1095,Wolf::N,kumppi,ذئب
1096,Wolf::N,ku´mpp,ذئب
1097,Wolf::N,pââ´ldes,ذئب
1098,Wolf::N,чиррм,ذئب
1099,Wolf::N,пальтӭсь,ذئب
1100,Vogel::N,ledtie,طير
1101,Vogel::N,lådde,طير
1102,Vogel::N,loddi,طير
1103,Vogel::N,lodde,طير
1104,Vogel::N,lå´dd,طير
1105,Vogel::N,лоаннҍт,طير
1106,Schwarm::N,dåehkie,سرب
1107,Schwarm::N,doahkke,سرب
1108,Schwarm::N,doahkki,سرب
1109,Schwarm::N,tuák'ki,سرب
1110,Schwarm::N,parvv,سرب
1111,Schwarm::N,туххк,سرب
1112,Huhn::N,vöönhtse,دجاجة
1113,Huhn::N,vuonntsá,دجاجة
1114,Huhn::N,vuonccis,دجاجة
1115,Huhn::N,kääṇi,دجاجة
1116,Huhn::N,kää´nn,دجاجة
1117,Huhn::N,ка̄ннҌ,دجاجة
1118,Hahn::N,deere,ديك
1119,Hahn::N,hádna,ديك
1120,Hahn::N,åresvuonntsá,ديك
1121,Hahn::N,vuonccis,ديك
1122,Hahn::N,kääṇi,ديك
1123,Hahn::N,åå´reskää´nn,ديك
1124,Hahn::N,пе̄ттэх,ديك
1125,Gans::N,gaase,وزة
1126,Gans::N,gássa,وزة
1127,Gans::N,čuonji,وزة
1128,Gans::N,čuá'njá,وزة
1129,Gans::N,čue´nj,وزة
1130,Gans::N,чуэнь,وزة
1131,Adler::N,aarhtse,نسر
1132,Adler::N,goasskem,نسر
1133,Adler::N,goaskin,نسر
1134,Adler::N,kuás'kim,نسر
1135,Adler::N,kuä´cǩǩem,نسر
1136,Adler::N,куэцькем,نسر
1137,Ente::N,tjååtsele,بطة
1138,Ente::N,vuojatjis,بطة
1139,Ente::N,čáhceloddi,بطة
1140,Ente::N,vuonjâč,بطة
1141,Ente::N,vuõnjâč,بطة
1142,Ente::N,ча̄дзьлоаннҍт,بطة
1143,Eule::N,snjågloe,بوم
1144,Eule::N,skunjok,بوم
1145,Eule::N,skuolfi,بوم
1146,Eule::N,ijjâlodde,بوم
1147,Eule::N,iiđsaž,بوم
1148,Eule::N,кунньлоаннҍт,بوم
1149,Eule::N,чӯзэм вуэһпэй,بوم
1150,Kranich::N,goerke,كركي
1151,Kranich::N,guorgga,كركي
1152,Kranich::N,guorga,كركي
1153,Kranich::N,kuor'gâ,كركي
1154,Kranich::N,kuõrgg,كركي
1155,Kranich::N,кӯррк,كركي
1156,Krähe::N,voerhtje,غراب
1157,Krähe::N,gárránis,غراب
1158,Krähe::N,vuoratjis,غراب
1159,Krähe::N,vuoražas,غراب
1160,Krähe::N,vuorččis,غراب
1161,Krähe::N,vuorâč,غراب
1162,Krähe::N,vuõrâč,غراب
1163,Krähe::N,вӯрэч,غراب
1164,Kuckuck::N,gïeke,وقواق
1165,Kuckuck::N,giehka,وقواق
1166,Kuckuck::N,giehka,وقواق
1167,Kuckuck::N,kiehâ,وقواق
1168,Kuckuck::N,ǩiõkk,وقواق
1169,Kuckuck::N,кӣгк,وقواق
1170,Schwan::N,njoktje,إوز عراقي
1171,Schwan::N,snjuktja,إوز عراقي
1172,Schwan::N,njukča,إوز عراقي
1173,Schwan::N,njuhčâ,إوز عراقي
1174,Schwan::N,njuhčč,إوز عراقي
1175,Schwan::N,нюххч,إوز عراقي
1176,Fisch::N,guelie,سمك
1177,Fisch::N,guolle,سمك
1178,Fisch::N,guolli,سمك
1179,Fisch::N,kyeḷi,سمك
1180,Fisch::N,kue´ll,سمك
1181,Fisch::N,кӯлль,سمك
1182,Barsch::N,sihtege,فرخ أوربي
1183,Barsch::N,vuoskun,فرخ أوربي
1184,Barsch::N,vuoskku,فرخ أوربي
1185,Barsch::N,vuásku,فرخ أوربي
1186,Barsch::N,vuâsk,فرخ أوربي
1187,Barsch::N,вуэсск,فرخ أوربي
1188,Hecht::N,haavke,سمك الكراكي
1189,Hecht::N,hávgga,سمك الكراكي
1190,Hecht::N,hávga,سمك الكراكي
1191,Hecht::N,puško,سمك الكراكي
1192,Hecht::N,nu´ǩǩeš,سمك الكراكي
1193,Hecht::N,ныгкешь,سمك الكراكي
1194,Schlange[Tier]::N,gïermesje,حية
1195,Schlange[Tier]::N,gïermesje,ثعبان
1196,Schlange[Tier]::N,germaj,حية
1197,Schlange[Tier]::N,germaj,ثعبان
1198,Schlange[Tier]::N,gearpmaš,حية
1199,Schlange[Tier]::N,gearpmaš,ثعبان
1200,Schlange[Tier]::N,kyev'đi,حية
1201,Schlange[Tier]::N,kyev'đi,ثعبان
1202,Schlange[Tier]::N,ku´vdd,حية
1203,Schlange[Tier]::N,ku´vdd,ثعبان
1204,Schlange[Tier]::N,кӯввьт,حية
1205,Schlange[Tier]::N,кӯввьт,ثعبان
1206,Wurm::N,mietie,دودة
1207,Wurm::N,maarhke,دودة
1208,Wurm::N,mádo,دودة
1209,Wurm::N,máhtu,دودة
1210,Wurm::N,máátu,دودة
1211,Wurm::N,määtt,دودة
1212,Wurm::N,ма̄дт,دودة
1213,Spinne::N,hievnie,عنكبوت
1214,Spinne::N,hievnne,عنكبوت
1215,Spinne::N,heavdni,عنكبوت
1216,Spinne::N,evni,عنكبوت
1217,Spinne::N,eeunaž,عنكبوت
1218,Spinne::N,о̄а̄з,عنكبوت
1219,Ameise::N,garhke,نملة
1220,Ameise::N,gårkkå,نملة
1221,Ameise::N,gotka,نملة
1222,Ameise::N,kutkâ,نملة
1223,Ameise::N,kotkk,نملة
1224,Ameise::N,ко̄ттк,نملة
1225,Laus::N,dihkie,قملة
1226,Laus::N,dihkke,قملة
1227,Laus::N,dihkki,قملة
1228,Laus::N,tikke,قملة
1229,Laus::N,te´ǩǩ,قملة
1230,Laus::N,тыһкь,قملة
1231,Mücke::N,tjoejhke,ناموسة
1232,Mücke::N,tjuojkka,ناموسة
1233,Mücke::N,čuoika,ناموسة
1234,Mücke::N,čuoš'kâ,ناموسة
1235,Mücke::N,čuõškk,ناموسة
1236,Mücke::N,чӯшшк,ناموسة
1237,Fliege::N,tjoere,ذبابة
1238,Fliege::N,boerege,ذبابة
1239,Fliege::N,tjuruk,ذبابة
1240,Fliege::N,čuru,ذبابة
1241,Fliege::N,kiärpáš,ذبابة
1242,Fliege::N,čuâr,ذبابة
1243,Fliege::N,čuâras,ذبابة
1244,Fliege::N,чуэраш,ذبابة
1245,Schmetterling::N,biejjielåbloe,فراشة
1246,Schmetterling::N,biejvvelådde,فراشة
1247,Schmetterling::N,beaiveloddi,فراشة
1248,Schmetterling::N,piäi'vááloddááš,فراشة
1249,Schmetterling::N,ä´llbaž,فراشة
1250,Schmetterling::N,pei´vvlå´dd,فراشة
1251,Schmetterling::N,а̄лльп,فراشة
1252,Beere::N,muerjie,حبة
1253,Beere::N,muorjje,حبة
1254,Beere::N,muorji,حبة
1255,Beere::N,myer'ji,حبة
1256,Beere::N,mue´rjj,حبة
1257,Beere::N,мӯррьй,حبة
1258,Apfel::N,æbpla,تفاح
1259,Apfel::N,ehpal,تفاح
1260,Apfel::N,eppel,تفاح
1261,Apfel::N,eahppel,تفاح
1262,Apfel::N,я̄блэк,تفاح
1263,Pilz::N,goebpere,فطر
1264,Pilz::N,guoppar,فطر
1265,Pilz::N,guoppar,فطر
1266,Pilz::N,kuobâr,فطر
1267,Pilz::N,kuõbbâr,فطر
1268,Pilz::N,кӯмпар,فطر
1269,Zwiebel::N,lööke,بصل
1270,Zwiebel::N,løhkka,بصل
1271,Zwiebel::N,lávki,بصل
1272,Zwiebel::N,luukk,بصل
1273,Zwiebel::N,луквець,بصل
1274,Saat::N,saajoe,زرع
1275,Saat::N,sádjo,زرع
1276,Saat::N,siepman,زرع
1277,Saat::N,siemâ,زرع
1278,Saat::N,siõm,زرع
1279,Saat::N,се̄м,زرع
1280,Korn::N,gernie,حبة
1281,Korn::N,gårnnetjalmme,حبة
1282,Korn::N,gordni,حبة
1283,Korn::N,jiṿe,حبة
1284,Korn::N,ле̄ййп,حبة
1285,Heu::N,suejnieh,دريس
1286,Heu::N,ájvve,دريس
1287,Heu::N,suoidni,دريس
1288,Heu::N,syei'ni,دريس
1289,Heu::N,suei´nn,دريس
1290,Heu::N,сӯййн,دريس
1291,Schale::N,gïrre,قشرة
1292,Schale::N,garra,قشرة
1293,Schale::N,skádne,قشرة
1294,Schale::N,garra,قشرة
1295,Schale::N,korrâ,قشرة
1296,Schale::N,kõrr,قشرة
1297,Schale::N,ю̄дтҍ,قشرة
1298,Grube::N,haevtie,نقرة
1299,Grube::N,rågge,نقرة
1300,Grube::N,gohpi,نقرة
1301,Grube::N,roggi,نقرة
1302,Grube::N,kyep'pi,نقرة
1303,Grube::N,rogge,نقرة
1304,Grube::N,rå´ǧǧ,نقرة
1305,Grube::N,kåå´pp,نقرة
1306,Grube::N,коабпь,نقرة
1307,Falle::N,barta,فخ
1308,Falle::N,barta,مصيدة
1309,Falle::N,ruevtie,فخ
1310,Falle::N,ruevtie,مصيدة
1311,Falle::N,gillar,فخ
1312,Falle::N,gillar,مصيدة
1313,Falle::N,ruovdde,فخ
1314,Falle::N,ruovdde,مصيدة
1315,Falle::N,rihtá,فخ
1316,Falle::N,rihtá,مصيدة
1317,Falle::N,báhcahat,فخ
1318,Falle::N,báhcahat,مصيدة
1319,Falle::N,ká'skástâh,فخ
1320,Falle::N,ká'skástâh,مصيدة
1321,Falle::N,ää´ǧǧes,فخ
1322,Falle::N,ää´ǧǧes,مصيدة
1323,Falle::N,кӣлл,فخ
1324,Falle::N,кӣлл,مصيدة
1325,Falle::N,ше̄шшь,فخ
1326,Falle::N,ше̄шшь,مصيدة
1327,Schlinge::N,latjka,عروة
1328,Schlinge::N,gieras,عروة
1329,Schlinge::N,mohkki,عروة
1330,Schlinge::N,kieḷâ,عروة
1331,Schlinge::N,ǩiõll,عروة
1332,Schlinge::N,ää´ǧǧes,عروة
1333,Schlinge::N,кӣлл,عروة
1334,Schlinge::N,ше̄шшь,عروة
1335,Spur::N,gïeje,أثر
1336,Spur::N,luodda,أثر
1337,Spur::N,joavnes,أثر
1338,Spur::N,luodda,أثر
1339,Spur::N,luod'dâ,أثر
1340,Spur::N,ǩiõjj,أثر
1341,Spur::N,кӣйй,أثر
1342,Asche::N,govne,رماد
1343,Asche::N,gudna,رماد
1344,Asche::N,gutna,رماد
1345,Asche::N,kunnâ,رماد
1346,Asche::N,kunn,رماد
1347,Asche::N,кунн,رماد
1348,Dreck::N,haaskoe,قذر
1349,Dreck::N,lænjok,قذر
1350,Dreck::N,baška,قذر
1351,Dreck::N,duova,قذر
1352,Dreck::N,durdi,قذر
1353,Dreck::N,tuol'vâ,قذر
1354,Dreck::N,sähss,قذر
1355,Dreck::N,са̄ккьс,قذر
1356,Eisen::N,ruevtie,حديد
1357,Eisen::N,ruovdde,حديد
1358,Eisen::N,ruovdi,حديد
1359,Eisen::N,ryev'di,حديد
1360,Eisen::N,ru´vdd,حديد
1361,Eisen::N,рӯввьт,حديد
1362,Gold::N,gullie,ذهب
1363,Gold::N,gålle,ذهب
1364,Gold::N,golli,ذهب
1365,Gold::N,kolle,ذهب
1366,Gold::N,kå´ll,ذهب
1367,Gold::N,коалль,ذهب
1368,Silber::N,sïlpe,فضة
1369,Silber::N,silbba,فضة
1370,Silber::N,silba,فضة
1371,Silber::N,silbâ,فضة
1372,Silber::N,silbb,فضة
1373,Silber::N,сыллп,فضة
1374,Kohle::N,tjïrre,فحم
1375,Kohle::N,tjahta,فحم
1376,Kohle::N,čitna,فحم
1377,Kohle::N,illâ,فحم
1378,Kohle::N,čiđđâ,فحم
1379,Kohle::N,ill,فحم
1380,Kohle::N,ылл,فحم
1381,Glas::N,klaase,زجاج
1382,Glas::N,glássa,زجاج
1383,Glas::N,lássa,زجاج
1384,Glas::N,laasâ,زجاج
1385,Glas::N,steehl,زجاج
1386,Glas::N,сте̄клэ,زجاج
1387,Lehm::N,laejrie,طين
1388,Lehm::N,lænnjgá,طين
1389,Lehm::N,láirá,طين
1390,Lehm::N,njaajâ,طين
1391,Lehm::N,saavv,طين
1392,Lehm::N,чуййв,طين
1393,Lehm::N,чуввьй,طين
1394,Sand::N,saedtie,رمل
1395,Sand::N,sáttoj,رمل
1396,Sand::N,tjievrra,رمل
1397,Sand::N,sáttu,رمل
1398,Sand::N,čunoi,رمل
1399,Sand::N,vuõddâs,رمل
1400,Sand::N,вӯнтас,رمل
1401,Mensch::N,almetje,إنسان
1402,Mensch::N,ulmusj,إنسان
1403,Mensch::N,olmmoš,إنسان
1404,Mensch::N,olmooš,إنسان
1405,Mensch::N,ooumâž,إنسان
1406,Mensch::N,олма,إنسان
1407,Mann::N,ålma,رجل
1408,Mann::N,ålmåj,رجل
1409,Mann::N,olmmái,رجل
1410,Mann::N,a'lmai,رجل
1411,Mann::N,åålm,رجل
1412,Mann::N,ка̄ллесь,رجل
1413,Frau::N,nyjsene,امرأة
1414,Frau::N,nissun,امرأة
1415,Frau::N,nisu,امرأة
1416,Frau::N,nissoon,امرأة
1417,Frau::N,neezzan,امرأة
1418,Frau::N,нызан,امرأة
1419,Kind::N,maana,طفل
1420,Kind::N,mánná,طفل
1421,Kind::N,mánná,طفل
1422,Kind::N,pärni,طفل
1423,Kind::N,páárnáš,طفل
1424,Kind::N,pä´rnn,طفل
1425,Kind::N,päärnaž,طفل
1426,Kind::N,па̄ррьн,طفل
1427,Kind::N,па̄рнэнч,طفل
1428,Junge::N,påajke,ولد
1429,Junge::N,baernie,ولد
1430,Junge::N,birek,ولد
1431,Junge::N,báhttja,ولد
1432,Junge::N,gánda,ولد
1433,Junge::N,bárdni,ولد
1434,Junge::N,alge,ولد
1435,Junge::N,â´lǧǧ,ولد
1436,Junge::N,pä´rnn,ولد
1437,Junge::N,па̄ррьн,ولد
1438,Junge::N,па̄ррьшя,ولد
1439,Mädchen::N,nïejte,بنت
1440,Mädchen::N,niejdda,بنت
1441,Mädchen::N,nieida,بنت
