,Concept_ID,se,sl
5226,stehen::V,tjåadtjodh,státi
5227,stehen::V,seajsasjidh,státi
5228,stehen::V,tjuodtjot,státi
5229,stehen::V,čuožžut,státi
5230,stehen::V,cuáp'cuđ,státi
5231,stehen::V,čuâǯ'ǯad,státi
5232,stehen::V,чуэннче,státi
5233,sitzen::V,tjahkasjidh,sedéti
5234,sitzen::V,tjåhkkåhit,sedéti
5235,sitzen::V,čohkkát,sedéti
5236,sitzen::V,čokkáđ,sedéti
5237,sitzen::V,išttâd åårrad,sedéti
5238,sitzen::V,ышштэ,sedéti
5239,liegen::V,gaajranidh,ležáti
5240,liegen::V,vellahit,ležáti
5241,liegen::V,veallát,ležáti
5242,liegen::V,viäl'láđ,ležáti
5243,liegen::V,liâššâd,ležáti
5244,liegen::V,ле̄шшэ,ležáti
5245,hängen::V,gævnjasjidh,viséti
5246,hängen::V,gahtsahit,viséti
5247,hängen::V,heaŋgát,viséti
5248,hängen::V,hiäŋ'gáđ,viséti
5249,hängen::V,sorččad,viséti
5250,hängen::V,ла̄бпэ,viséti
5251,werden::V,sjïdtedh,postáti
5252,werden::V,sjaddat,postáti
5253,werden::V,beassat,postáti
5254,werden::V,šoddâđ,postáti
5255,werden::V,šõddâd,postáti
5256,werden::V,шэ̄ннтэ,postáti
5257,passieren::V,vaasedh,zgodíti se
5258,passieren::V,sjaddat,zgodíti se
5259,passieren::V,dáhpáduvvat,zgodíti se
5260,passieren::V,vássit,zgodíti se
5261,passieren::V,dáhpáhuvvat,zgodíti se
5262,passieren::V,šoddâđ,zgodíti se
5263,passieren::V,šõddâd,zgodíti se
5264,passieren::V,шэ̄ннтэ,zgodíti se
5265,passieren::V,тагсэ,zgodíti se
5266,beginnen::V,aelkedh,začéti se
5267,beginnen::V,álgget,začéti se
5268,beginnen::V,álggahit,začéti se
5269,beginnen::V,älgiđ,začéti se
5270,beginnen::V,ä´lǧǧed,začéti se
5271,beginnen::V,о̄а̄лкхуввэ,začéti se
5272,beginnen::V,о̄а̄лкхэднэ,začéti se
5273,enden::V,orrijidh,končáti se
5274,enden::V,hiejttet,končáti se
5275,enden::V,nohkat,končáti se
5276,enden::V,nuuhâđ,končáti se
5277,enden::V,puu´tted,končáti se
5278,enden::V,пудтэ,končáti se
5279,enden::V,кӣркнэ,končáti se
5280,wechseln::V,målsodh,ménjati se
5281,wechseln::V,lånudit,ménjati se
5282,wechseln::V,molssastit,ménjati se
5283,wechseln::V,molsašuddat,ménjati se
5284,wechseln::V,molsođ,ménjati se
5285,wechseln::V,vaaitõõttâd,ménjati se
5286,wechseln::V,вуайхувнэ,ménjati se
5287,aufgehen[Sonne]::V,låvnedh,vzíti
5288,aufgehen[Sonne]::V,årijdit,vzíti
5289,aufgehen[Sonne]::V,lavnnet,vzíti
5290,aufgehen[Sonne]::V,badjánit,vzíti
5291,aufgehen[Sonne]::V,pajaniđ,vzíti
5292,aufgehen[Sonne]::V,pâjjned,vzíti
5293,aufgehen[Sonne]::V,пэ̄ййнэ,vzíti
5294,untergehen[Sonne]::V,luajhtadidh,zaíti
5295,untergehen[Sonne]::V,gáhtot,zaíti
5296,untergehen[Sonne]::V,vidodit,zaíti
5297,untergehen[Sonne]::V,luoitádit,zaíti
5298,untergehen[Sonne]::V,lyeš'tiđ,zaíti
5299,untergehen[Sonne]::V,lue´štted,zaíti
5300,untergehen[Sonne]::V,луэшштэдтэ,zaíti
5301,scheinen[Sonne]::V,goekedh,sijáti
5302,scheinen[Sonne]::V,bájttet,sijáti
5303,scheinen[Sonne]::V,báitit,sijáti
5304,scheinen[Sonne]::V,päštiđ,sijáti
5305,scheinen[Sonne]::V,pä´štted,sijáti
5306,scheinen[Sonne]::V,па̄шшьтэ,sijáti
5307,donnern::V,laakedh,grméti
5308,donnern::V,sjærggot,grméti
5309,donnern::V,čerget,grméti
5310,donnern::V,čiär'guđ,grméti
5311,donnern::V,čeärgged,grméti
5312,donnern::V,ча̄рркэ,grméti
5313,wehen::V,bïegkedh,píhati
5314,wehen::V,bieggat,píhati
5315,wehen::V,bieggat,píhati
5316,wehen::V,pieg'gâđ,píhati
5317,wehen::V,piõg'gâd,píhati
5318,wehen::V,пӣӈӈкье,píhati
5319,strömen::V,galkedh,líti
5320,strömen::V,gålggåt,líti
5321,strömen::V,golgat,líti
5322,strömen::V,kulgâđ,líti
5323,strömen::V,kolggâd,líti
5324,strömen::V,ко̄ллкэ,líti
5325,fließen::V,galkedh,têči
5326,fließen::V,gålggåt,têči
5327,fließen::V,golgat,têči
5328,fließen::V,kulgâđ,têči
5329,fließen::V,kolggâd,têči
5330,fließen::V,ко̄ллкэ,têči
5331,sich drehen::V,jårredh,vrtéti se
5332,sich drehen::V,bådnjåsit,vrtéti se
5333,sich drehen::V,jorrat,vrtéti se
5334,sich drehen::V,juurrâđ,vrtéti se
5335,sich drehen::V,joorrâd,vrtéti se
5336,sich drehen::V,чо̄ннэ,vrtéti se
5337,schwanken::V,syjjedidh,kolébati
5338,schwanken::V,vábbulit,kolébati
5339,schwanken::V,suoibut,kolébati
5340,schwanken::V,juár'buđ,kolébati
5341,schwanken::V,lâsmmad,kolébati
5342,schwanken::V,leâujjad,kolébati
5343,schwanken::V,лыйввэ,kolébati
5344,schwanken::V,качьедтэ,kolébati
5345,schwingen::V,gaavedh,níhati
5346,schwingen::V,svinhtedh,níhati
5347,schwingen::V,gávvat,níhati
5348,schwingen::V,hiäi'luđ,níhati
5349,schwingen::V,heillad,níhati
5350,schwingen::V,мо̄а̄хнэ,níhati
5351,fallen::V,gahtjedh,pádati
5352,fallen::V,gahttjat,pádati
5353,fallen::V,gahččat,pádati
5354,fallen::V,jurrâđ,pádati
5355,fallen::V,kõččâd,pádati
5356,fallen::V,viõr'rled,pádati
5357,fallen::V,ёрнэ,pádati
5358,fallen::V,кэ̄ххче,pádati
5359,brennen::V,bueledh,goréti
5360,brennen::V,buollet,goréti
5361,brennen::V,buollit,goréti
5362,brennen::V,pyelliđ,goréti
5363,brennen::V,pue´lled,goréti
5364,brennen::V,пӯлле,goréti
5365,rauchen::V,soevedidh,kadíti se
5366,rauchen::V,berkiestidh,kadíti se
5367,rauchen::V,tsåjttset,kadíti se
5368,rauchen::V,borgguhit,kadíti se
5369,rauchen::V,po'rgestiđ,kadíti se
5370,rauchen::V,soicceđ,kadíti se
5371,rauchen::V,suõv'veed,kadíti se
5372,rauchen::V,суввдэ,kadíti se
5373,regnen::V,abrodh,deževáti
5374,regnen::V,harvvet,deževáti
5375,regnen::V,rássjodit,deževáti
5376,regnen::V,arvit,deževáti
5377,regnen::V,arved,deževáti
5378,regnen::V,â´brred,deževáti
5379,regnen::V,аббрэ,deževáti
5380,gefrieren::V,gelmedh,zmŕzniti
5381,gefrieren::V,jeangodh,zmŕzniti
5382,gefrieren::V,jiegŋot,zmŕzniti
5383,gefrieren::V,galbmot,zmŕzniti
5384,gefrieren::V,jiäŋŋuđ,zmŕzniti
5385,gefrieren::V,jiõŋŋâd,zmŕzniti
5386,gefrieren::V,kâ´lmmed,zmŕzniti
5387,gefrieren::V,калльме,zmŕzniti
5388,tauen::V,leamkedh,tájati
5389,tauen::V,suddat,tájati
5390,tauen::V,sagŋadit,tájati
5391,tauen::V,suddat,tájati
5392,tauen::V,suddâđ,tájati
5393,tauen::V,suddâd,tájati
5394,tauen::V,sõõŋŋâd,tájati
5395,tauen::V,суннтэ,tájati
5396,schmelzen::V,sjalkedh,kopnéti
5397,schmelzen::V,suddat,kopnéti
5398,schmelzen::V,suddat,kopnéti
5399,schmelzen::V,suddâđ,kopnéti
5400,schmelzen::V,sooŋŋâđ,kopnéti
5401,schmelzen::V,suddâd,kopnéti
5402,schmelzen::V,sõõŋŋâd,kopnéti
5403,schmelzen::V,суннтэ,kopnéti
5404,trocknen::V,gajhkedh,sušíti se
5405,trocknen::V,gåjkkåt,sušíti se
5406,trocknen::V,goikat,sušíti se
5407,trocknen::V,iiŋŋâđ,sušíti se
5408,trocknen::V,iiŋŋâd,sušíti se
5409,trocknen::V,koškkâd,sušíti se
5410,trocknen::V,ко̄шшкэ,sušíti se
5411,sieden::V,doeltedh,kipéti
5412,sieden::V,duolldat,kipéti
5413,sieden::V,duoldat,kipéti
5414,sieden::V,tuol'dâđ,kipéti
5415,sieden::V,tuõlddâd,kipéti
5416,sieden::V,тӯллтэ,kipéti
5417,faulen::V,rååknedh,gníti
5418,faulen::V,mïetskedh,gníti
5419,faulen::V,miesskat,gníti
5420,faulen::V,mieskat,gníti
5421,faulen::V,guohcagit,gníti
5422,faulen::V,kálágiđ,gníti
5423,faulen::V,kuo'câgiđ,gníti
5424,faulen::V,kuõccjed,gníti
5425,faulen::V,мӣццкэ,gníti
5426,verfaulen::V,rååknedh,zgníti
5427,verfaulen::V,mïetskedh,zgníti
5428,verfaulen::V,miesskat,zgníti
5429,verfaulen::V,mieskat,zgníti
5430,verfaulen::V,guohcagit,zgníti
5431,verfaulen::V,kálágiđ,zgníti
5432,verfaulen::V,kuo'câgiđ,zgníti
5433,verfaulen::V,kuõccjed,zgníti
5434,verfaulen::V,кӯццке,zgníti
5435,reißen::V,gäjhkanidh,tŕgati se
5436,reißen::V,ráhkat,tŕgati se
5437,reißen::V,liejmedit,tŕgati se
5438,reißen::V,gaikánit,tŕgati se
5439,reißen::V,kiškuđ,tŕgati se
5440,reißen::V,rõttsed,tŕgati se
5441,reißen::V,лӯнтнэ,tŕgati se
5442,reißen::V,кышшксэллэ,tŕgati se
5443,versinken::V,våajodh,pogrézniti se
5444,versinken::V,vuodjot,pogrézniti se
5445,versinken::V,tjalggat,pogrézniti se
5446,versinken::V,vuodjut,pogrézniti se
5447,versinken::V,vuáijuđ,pogrézniti se
5448,versinken::V,vuäjjad,pogrézniti se
5449,versinken::V,вуаййе,pogrézniti se
5450,vergehen::V,vaesedh,miníti
5451,vergehen::V,vásset,miníti
5452,vergehen::V,gollat,miníti
5453,vergehen::V,kullâđ,miníti
5454,vergehen::V,jåå´tted,miníti
5455,vergehen::V,ва̄ссэ,miníti
5456,vergehen::V,ӣллъюввэ,miníti
5457,erscheinen::V,vååjnedh,pojáviti se
5458,erscheinen::V,ihtet,pojáviti se
5459,erscheinen::V,ihtit,pojáviti se
5460,erscheinen::V,albmodit,pojáviti se
5461,erscheinen::V,a'lmostuđ,pojáviti se
5462,erscheinen::V,ee´tted,pojáviti se
5463,erscheinen::V,čuäitõõttâd,pojáviti se
5464,erscheinen::V,i´lmstõõvvâd,pojáviti se
5465,erscheinen::V,ыдтӭ,pojáviti se
5466,verschwinden::V,haajpanidh,izgíniti
5467,verschwinden::V,gáhtot,izgíniti
5468,verschwinden::V,jávkat,izgíniti
5469,verschwinden::V,jä'vkittiđ,izgíniti
5470,verschwinden::V,jaukkâd,izgíniti
5471,verschwinden::V,hää´vjed,izgíniti
5472,verschwinden::V,ка̄дтэ,izgíniti
5473,sinken::V,våajodh,péšati
5474,sinken::V,tsoahkot,péšati
5475,sinken::V,snjoaredit,péšati
5476,sinken::V,čalgat,péšati
5477,sinken::V,luáš'tádâttâđ,péšati
5478,sinken::V,njeeijâđ,péšati
5479,sinken::V,luâšttõõttâd,péšati
5480,sinken::V,njeâjjad,péšati
5481,sinken::V,луэшштэдтэ,péšati
5482,abnehmen::V,nåhkedidh,pojémati
5483,abnehmen::V,unnot,pojémati
5484,abnehmen::V,binnot,pojémati
5485,abnehmen::V,geahppánit,pojémati
5486,abnehmen::V,kiäp'pániđ,pojémati
5487,abnehmen::V,ǩeäp'pned,pojémati
5488,abnehmen::V,уһцнэ,pojémati
5489,steigen::V,tjuedtjielidh,dvígati se
5490,steigen::V,allánit,dvígati se
5491,steigen::V,badjánit,dvígati se
5492,steigen::V,allánit,dvígati se
5493,steigen::V,alaniđ,dvígati se
5494,steigen::V,âllned,dvígati se
5495,steigen::V,pâjjned,dvígati se
5496,steigen::V,пэ̄ййнэ,dvígati se
5497,wachsen::V,suvvedh,rásti
5498,wachsen::V,sjïdtedh,rásti
5499,wachsen::V,sjaddat,rásti
5500,wachsen::V,šaddat,rásti
5501,wachsen::V,stuorrut,rásti
5502,wachsen::V,šoddâđ,rásti
5503,wachsen::V,šõddâd,rásti
5504,wachsen::V,шэ̄ннтэ,rásti
5505,glänzen::V,gïjkedh,sijáti
5506,glänzen::V,guohkat,sijáti
5507,glänzen::V,guojttet,sijáti
5508,glänzen::V,deadjut,sijáti
5509,glänzen::V,gildit,sijáti
5510,glänzen::V,kolottiđ,sijáti
5511,glänzen::V,pe´lǩǩed,sijáti
5512,glänzen::V,leä´dǧǧed,sijáti
5513,glänzen::V,пӯлле,sijáti
5514,glänzen::V,пыӆӆьке,sijáti
5515,funkeln::V,gaskedh,ískriti se
5516,funkeln::V,tsehtsat,ískriti se
5517,funkeln::V,jillat,ískriti se
5518,funkeln::V,šealgut,ískriti se
5519,funkeln::V,čuovggáhallat,ískriti se
5520,funkeln::V,šiäl'guđ,ískriti se
5521,funkeln::V,cåkkad,ískriti se
5522,funkeln::V,кэ̄сскэ,ískriti se
5523,lärmen::V,rajjadidh,ropotáti
5524,lärmen::V,rajjadidh,razgrájati
5525,lärmen::V,juhtsat,ropotáti
5526,lärmen::V,juhtsat,razgrájati
5527,lärmen::V,rigeret,ropotáti
5528,lärmen::V,rigeret,razgrájati
5529,lärmen::V,šlámaidit,ropotáti
5530,lärmen::V,šlámaidit,razgrájati
5531,lärmen::V,šlamâdiđ,ropotáti
5532,lärmen::V,šlamâdiđ,razgrájati
5533,lärmen::V,ruõjjâd,ropotáti
5534,lärmen::V,ruõjjâd,razgrájati
5535,lärmen::V,ёаффэ,ropotáti
5536,lärmen::V,ёаффэ,razgrájati
5537,läuten::V,ringkedh,zvoníti
5538,läuten::V,skállat,zvoníti
5539,läuten::V,tiibmet,zvoníti
5540,läuten::V,čuoijâđ,zvoníti
5541,läuten::V,čuõjjâd,zvoníti
5542,läuten::V,чӯййе,zvoníti
5543,klingeln::V,klåenkiehtidh,zvončkljáti
5544,klingeln::V,skuolkkat,zvončkljáti
5545,klingeln::V,skilahit,zvončkljáti
5546,klingeln::V,čuoijâđ,zvončkljáti
5547,klingeln::V,soi´ttjed,zvončkljáti
5548,klingeln::V,зво̄ннэ,zvončkljáti
5549,klirren::V,skaanjedh,žvenketáti
5550,klirren::V,skuollat,žvenketáti
5551,klirren::V,skillit,žvenketáti
5552,klirren::V,skilaidit,žvenketáti
5553,klirren::V,cilkkeđ,žvenketáti
5554,klirren::V,škäälâ´tted,žvenketáti
5555,klirren::V,цыӆӆклэ,žvenketáti
5556,brausen::V,brorredh,šuméti
5557,brausen::V,sjovvedh,šuméti
5558,brausen::V,skåvvat,šuméti
5559,brausen::V,márajdit,šuméti
5560,brausen::V,boršut,šuméti
5561,brausen::V,šaavvâđ,šuméti
5562,brausen::V,kõõmeed,šuméti
5563,brausen::V,шэ̄ӈӈлуввэ,šuméti
5564,rauschen::V,brorredh,šuštéti
5565,rauschen::V,brorredh,šelestéti
5566,rauschen::V,sjåvvat,šuštéti
5567,rauschen::V,sjåvvat,šelestéti
5568,rauschen::V,sjoahkot,šuštéti
5569,rauschen::V,sjoahkot,šelestéti
5570,rauschen::V,boršut,šuštéti
5571,rauschen::V,boršut,šelestéti
5572,rauschen::V,šuuvvâđ,šuštéti
5573,rauschen::V,šuuvvâđ,šelestéti
5574,rauschen::V,šaavvâđ,šuštéti
5575,rauschen::V,šaavvâđ,šelestéti
5576,rauschen::V,šuumeed,šuštéti
5577,rauschen::V,šuumeed,šelestéti
5578,rauschen::V,ёаффэ,šuštéti
5579,rauschen::V,ёаффэ,šelestéti
5580,klingen::V,gaajedh,zvenéti
5581,klingen::V,sjijjedh,zvenéti
5582,klingen::V,jiednat,zvenéti
5583,klingen::V,tjuodjat,zvenéti
5584,klingen::V,čuodjat,zvenéti
5585,klingen::V,kulluđ,zvenéti
5586,klingen::V,koll'jed,zvenéti
5587,klingen::V,ӣннъе,zvenéti
5588,bellen::V,huhtedh,lájati
5589,bellen::V,tsiellat,lájati
5590,bellen::V,ciellat,lájati
5591,bellen::V,umástiđ,lájati
5592,bellen::V,uukkâd,lájati
5593,bellen::V,угкэ,lájati
5594,heulen::V,ujkierdidh,zavíjati
5595,heulen::V,hålvvot,zavíjati
5596,heulen::V,holvut,zavíjati
5597,heulen::V,olvođ,zavíjati
5598,heulen::V,ålvvad,zavíjati
5599,heulen::V,оаллвэ,zavíjati
5600,blasen::V,båssodh,píhniti
5601,blasen::V,båssot,píhniti
5602,blasen::V,bossut,píhniti
5603,blasen::V,bieggat,píhniti
5604,blasen::V,possoođ,píhniti
5605,blasen::V,pååssad,píhniti
5606,blasen::V,piõg'gâd,píhniti
5607,blasen::V,поассэ,píhniti
5608,blasen::V,поасслэ,píhniti
5609,pfeifen::V,njorkedidh,pískati
5610,pfeifen::V,njorkedidh,žvížgati
5611,pfeifen::V,snjurggot,pískati
5612,pfeifen::V,snjurggot,žvížgati
5613,pfeifen::V,njurgut,pískati
5614,pfeifen::V,njurgut,žvížgati
5615,pfeifen::V,njurgođ,pískati
5616,pfeifen::V,njurgođ,žvížgati
5617,pfeifen::V,njorggad,pískati
5618,pfeifen::V,njorggad,žvížgati
5619,pfeifen::V,нюрркэ,pískati
5620,pfeifen::V,нюрркэ,žvížgati
5621,schreien::V,geevledh,kričáti
5622,schreien::V,gádjat,kričáti
5623,schreien::V,rihtjot,kričáti
5624,schreien::V,čurvet,kričáti
5625,schreien::V,čuár'vuđ,kričáti
5626,schreien::V,čuârvvad,kričáti
5627,schreien::V,кугкьхе,kričáti
5628,schreien::V,кугхэллэ,kričáti
5629,stöhnen::V,sjuahkedh,stókati
5630,stöhnen::V,tsáhkkat,stókati
5631,stöhnen::V,fuoikit,stókati
5632,stöhnen::V,cakkâđ,stókati
5633,stöhnen::V,luâikkad,stókati
5634,stöhnen::V,вуаххкэ,stókati
5635,zittern::V,dierkesjidh,drgetáti
5636,zittern::V,svarrat,drgetáti
5637,zittern::V,skielbbit,drgetáti
5638,zittern::V,doargestit,drgetáti
5639,zittern::V,náiggistit,drgetáti
5640,zittern::V,doarggistit,drgetáti
5641,zittern::V,tuá'rgistiđ,drgetáti
5642,zittern::V,tuä´rjsted,drgetáti
5643,zittern::V,кыррьтэ,drgetáti
5644,leben::V,jieledh,živéti
5645,leben::V,iellet,živéti
5646,leben::V,viessot,živéti
5647,leben::V,eallit,živéti
5648,leben::V,eelliđ,živéti
5649,leben::V,jie´lled,živéti
5650,leben::V,е̄лле,živéti
5651,geboren werden::V,reakadidh,rodíti se
5652,geboren werden::V,riegádit,rodíti se
5653,geboren werden::V,riegádit,rodíti se
5654,geboren werden::V,šoddâđ,rodíti se
5655,geboren werden::V,šõddâd,rodíti se
5656,geboren werden::V,шэ̄ннтэ,rodíti se
5657,atmen::V,voejngehtidh,díhati
5658,atmen::V,vuojŋŋat,díhati
5659,atmen::V,vuoigŋat,díhati
5660,atmen::V,vuoi'ŋâđ,díhati
5661,atmen::V,vuõiŋŋâd,díhati
5662,atmen::V,вӯййнэ,díhati
5663,trinken::V,jovkedh,píti
5664,trinken::V,juhkat,píti
5665,trinken::V,juhkat,píti
5666,trinken::V,juuḥâđ,píti
5667,trinken::V,juukkâd,píti
5668,trinken::V,югкэ,píti
5669,essen::V,byöpmedidh,jésti
5670,essen::V,bårråt,jésti
5671,essen::V,borrat,jésti
5672,essen::V,purrâđ,jésti
5673,essen::V,poorrâd,jésti
5674,essen::V,по̄ррэ,jésti
5675,schlucken::V,njïeledh,požírati
5676,schlucken::V,njiellat,požírati
5677,schlucken::V,njieládit,požírati
5678,schlucken::V,njiellâđ,požírati
5679,schlucken::V,njiõllâd,požírati
5680,schlucken::V,нӣллэ,požírati
5681,müde werden::V,sæjlodh,péšati
5682,müde werden::V,sæjlodh,utrúditi se
5683,müde werden::V,goegkedh,péšati
5684,müde werden::V,goegkedh,utrúditi se
5685,müde werden::V,vájbbat,péšati
5686,müde werden::V,vájbbat,utrúditi se
5687,müde werden::V,váibat,péšati
5688,müde werden::V,váibat,utrúditi se
5689,müde werden::V,vaibâđ,péšati
5690,müde werden::V,vaibâđ,utrúditi se
5691,müde werden::V,levvjed,péšati
5692,müde werden::V,levvjed,utrúditi se
5693,müde werden::V,лоаткнэ,péšati
5694,müde werden::V,лоаткнэ,utrúditi se
5695,einschlafen::V,nahkestidh,zaspáti
5696,einschlafen::V,nahkesalledh,zaspáti
5697,einschlafen::V,oaddát,zaspáti
5698,einschlafen::V,nohkkat,zaspáti
5699,einschlafen::V,nohádiđ,zaspáti
5700,einschlafen::V,no´ǩǩeed,zaspáti
5701,einschlafen::V,нагьруввэ,zaspáti
5702,schlafen::V,åeredh,spáti
5703,schlafen::V,oadet,spáti
5704,schlafen::V,oađđit,spáti
5705,schlafen::V,uáđđiđ,spáti
5706,schlafen::V,vuâ´đđed,spáti
5707,schlafen::V,вуэдтӭ,spáti
5708,aufwachen::V,fahkedh,zbudíti se
5709,aufwachen::V,smaredit,zbudíti se
5710,aufwachen::V,mårijdit,zbudíti se
5711,aufwachen::V,gohččát,zbudíti se
5712,aufwachen::V,morránit,zbudíti se
5713,aufwachen::V,koccáđ,zbudíti se
5714,aufwachen::V,moṛániđ,zbudíti se
5715,aufwachen::V,mårrned,zbudíti se
5716,aufwachen::V,руэкхэ,zbudíti se
5717,aufwachen::V,коадцъе,zbudíti se
5718,aufstehen::V,tjuedtjielidh,vstáti
5719,aufstehen::V,badjánit,vstáti
5720,aufstehen::V,badjánit,vstáti
5721,aufstehen::V,čuožžilit,vstáti
5722,aufstehen::V,čuo'žâstiđ,vstáti
5723,aufstehen::V,pâjjned,vstáti
5724,aufstehen::V,kaggõõttâd,vstáti
5725,aufstehen::V,коадцъе,vstáti
5726,sich erholen::V,lïegkedidh,oddahníti se
5727,sich erholen::V,buorránit,oddahníti se
5728,sich erholen::V,áhpásmit,oddahníti se
5729,sich erholen::V,áhtat,oddahníti se
5730,sich erholen::V,vuoi'ŋâdâttâđ,oddahníti se
5731,sich erholen::V,vuâŋŋad,oddahníti se
5732,sich erholen::V,вуэӈӈэ,oddahníti se
5733,krank werden::V,skïemtjijidh,oboléti
5734,krank werden::V,skihppát,oboléti
5735,krank werden::V,buohccát,oboléti
5736,krank werden::V,puác'cáđ,oboléti
5737,krank werden::V,puâc'cjed,oboléti
5738,krank werden::V,кэ̄бптуввэ,oboléti
5739,krank sein::V,elkiedidh,bíti bolán
5740,krank sein::V,duasmaridh,bíti bolán
5741,krank sein::V,skihpat,bíti bolán
5742,krank sein::V,buohcat,bíti bolán
5743,krank sein::V,puoccâđ,bíti bolán
5744,krank sein::V,puõccâd,bíti bolán
5745,krank sein::V,по̄а̄вчсе,bíti bolán
5746,krank sein::V,кэбпшэ,bíti bolán
5747,schmerzen::V,vaarhkedh,boléti
5748,schmerzen::V,bávtjestit,boléti
5749,schmerzen::V,bávččastit,boléti
5750,schmerzen::V,várkat,boléti
5751,schmerzen::V,po'včâstiđ,boléti
5752,schmerzen::V,kõvšted,boléti
5753,schmerzen::V,čeärgged,boléti
5754,schmerzen::V,чӯдзе,boléti
5755,husten::V,gossedh,kášljati
5756,husten::V,gåssåt,kášljati
5757,husten::V,gossat,kášljati
5758,husten::V,kuor'sâđ,kášljati
5759,husten::V,koossâd,kášljati
5760,husten::V,ко̄ссэ,kášljati
5761,husten::V,лаффьке,kášljati
5762,genesen::V,starnedh,okrévati
5763,genesen::V,væddját,okrévati
5764,genesen::V,buorránit,okrévati
5765,genesen::V,tuoi'buđ,okrévati
5766,genesen::V,tooidâd,okrévati
5767,genesen::V,jäll'jed,okrévati
5768,genesen::V,пуэррнэ,okrévati
5769,genesen::V,тӣрхуввэ,okrévati
5770,genesen::V,тӣрваслуввэ,okrévati
5771,sterben::V,jaemedh,umréti
5772,sterben::V,jábmet,umréti
5773,sterben::V,jápmit,umréti
5774,sterben::V,jäämmiđ,umréti
5775,sterben::V,jää´mmed,umréti
5776,sterben::V,я̄мме,umréti
5777,umkommen::V,hïevenidh,pogíniti
5778,umkommen::V,soaggot,pogíniti
5779,umkommen::V,sårmmånit,pogíniti
5780,umkommen::V,duššat,pogíniti
5781,umkommen::V,roahppánit,pogíniti
5782,umkommen::V,surmâšuđ,pogíniti
5783,umkommen::V,kõckkâd,pogíniti
5784,umkommen::V,hiâv'vned,pogíniti
5785,umkommen::V,мо̄а̄ййкье,pogíniti
5786,sich bewegen::V,juhtedh,zganíti se
5787,sich bewegen::V,labudit,zganíti se
5788,sich bewegen::V,johtit,zganíti se
5789,sich bewegen::V,lihâdiđ,zganíti se
5790,sich bewegen::V,likkâd,zganíti se
5791,sich bewegen::V,liikkeed,zganíti se
5792,sich bewegen::V,лыгкнэ,zganíti se
5793,sich rühren::V,svïhtjedh,premakníti se
5794,sich rühren::V,labádasstet,premakníti se
5795,sich rühren::V,lihkadit,premakníti se
5796,sich rühren::V,lihâdiđ,premakníti se
5797,sich rühren::V,liksted,premakníti se
5798,sich rühren::V,liikksted,premakníti se
5799,sich rühren::V,лыгкнэ,premakníti se
5800,sich erheben::V,tsöögkegidh,vstájati
5801,sich erheben::V,tsöögkegidh,vzdígniti se
5802,sich erheben::V,tjuodtjelit,vstájati
5803,sich erheben::V,tjuodtjelit,vzdígniti se
5804,sich erheben::V,čuožžilit,vstájati
5805,sich erheben::V,čuožžilit,vzdígniti se
5806,sich erheben::V,čuáž'žuliđ,vstájati
5807,sich erheben::V,čuáž'žuliđ,vzdígniti se
5808,sich erheben::V,pâjjned,vstájati
5809,sich erheben::V,pâjjned,vzdígniti se
5810,sich erheben::V,kaggõõttâd,vstájati
5811,sich erheben::V,kaggõõttâd,vzdígniti se
5812,sich erheben::V,паййнэ,vstájati
5813,sich erheben::V,паййнэ,vzdígniti se
5814,sich erheben::V,пэ̄ййнэ,vstájati
5815,sich erheben::V,пэ̄ййнэ,vzdígniti se
5816,sich setzen::V,tjihkedidh,sésti
5817,sich setzen::V,tjåhkkidit,sésti
5818,sich setzen::V,čohkánit,sésti
5819,sich setzen::V,čohkkedit,sésti
5820,sich setzen::V,ištâđ,sésti
5821,sich setzen::V,čokániđ,sésti
5822,sich setzen::V,ištõõttâd,sésti
5823,sich setzen::V,išttâd åårrad,sésti
5824,sich setzen::V,ышштэ,sésti
5825,sich setzen::V,ся̄ййве,sésti
5826,hinfallen::V,veahkaridh,pásti dôl
5827,hinfallen::V,ravggat,pásti dôl
5828,hinfallen::V,jorralit,pásti dôl
5829,hinfallen::V,ruossat,pásti dôl
5830,hinfallen::V,kuossâđ,pásti dôl
5831,hinfallen::V,koṃániđ,pásti dôl
5832,hinfallen::V,viirrâd,pásti dôl
5833,hinfallen::V,кэчхэ,pásti dôl
5834,hinfallen::V,кэ̄рктэ,pásti dôl
5835,laufen::V,vaedtsedh,hodíti
5836,laufen::V,mannat,hodíti
