,Concept_ID,ml,lv
2305,schlagen::V,അടിക്കുക,triekt
2306,treten::V,തൊഴിക്കുക,лёгны
2307,treten::V,തൊഴിക്കുക,майкны
2308,treten::V,തൊഴിക്കുക,mīt
2309,treten::V,തൊഴിക്കുക,paspert
2310,stechen::V,കുത്തുക,бышткыны
2311,stechen::V,കുത്തുക,durt
2312,stoßen::V,തള്ളുക,тойлыны
2313,stoßen::V,തള്ളുക,йӧткавны
2314,stoßen::V,തള്ളുക,grūst
2315,stehlen::V,മോഷ്ടിക്കുക,гусявны
2316,stehlen::V,മോഷ്ടിക്കുക,zagt
2317,stören::V,ശല്യപ്പെടുത്തുക,падмӧдны
2318,stören::V,ശല്യപ്പെടുത്തുക,traucēt
2319,belästigen::V,മെനക്കെടുക,дӧзмӧдны
2320,belästigen::V,മെനക്കെടുക,apgrūtināt
2321,verbergen::V,മറയ്ക്കുക,дзебны
2322,verbergen::V,മറയ്ക്കുക,сайӧдны
2323,verbergen::V,മറയ്ക്കുക,slēpt
2324,verbergen::V,മറയ്ക്കുക,paslēpt
2325,verbergen::V,ഒളിക്കുക,дзебны
2326,verbergen::V,ഒളിക്കുക,сайӧдны
2327,verbergen::V,ഒളിക്കുക,slēpt
2328,verbergen::V,ഒളിക്കുക,paslēpt
2329,täuschen::V,കബളിപ്പിക്കുക,пӧръявны
2330,täuschen::V,കബളിപ്പിക്കുക,ылӧдны
2331,täuschen::V,കബളിപ്പിക്കുക,mānīt
2332,täuschen::V,കബളിപ്പിക്കുക,maldināt
2333,betrügen::V,ചതിക്കുക,сӧрны
2334,betrügen::V,ചതിക്കുക,krāpt
2335,betrügen::V,ചതിക്കുക,apkrāpt
2336,töten::V,കൊല്ലുക,вины
2337,töten::V,കൊല്ലുക,nāvēt
2338,töten::V,കൊല്ലുക,nogalināt
2339,wohnen::V,താമസിക്കുക,овны
2340,wohnen::V,താമസിക്കുക,dzīvot
2341,arbeiten::V,ജോലിചെയ്യുക,уджавны
2342,arbeiten::V,ജോലിചെയ്യുക,strādāt
2343,arbeiten::V,ജോലിചെയ്യുക,darboties
2344,sammeln::V,സഞ്ചയിക്കുക,чукӧртны
2345,sammeln::V,സഞ്ചയിക്കുക,vākt
2346,pflücken::V,പറിച്ചെടുക്കുക,вотны
2347,pflücken::V,പറിച്ചെടുക്കുക,ӧктыны
2348,pflücken::V,പറിച്ചെടുക്കുക,raut
2349,pflücken::V,പറിച്ചെടുക്കുക,plūkt
2350,jagen::V,വേട്ടയാടുക,кыйсьыны
2351,jagen::V,വേട്ടയാടുക,medīt
2352,fischen::V,മീൻ പിടിക്കുക,чери кыйны
2353,fischen::V,മീൻ പിടിക്കുക,zvejot
2354,fassen::V,പിടിക്കുക,кутны
2355,fassen::V,പിടിക്കുക,saķert
2356,hüten::V,ചേർക്കുക,видзны
2357,hüten::V,ചേർക്കുക,йирӧдны
2358,hüten::V,ചേർക്കുക,ganīt
2359,treiben::V,വാഹനം_ഓടിക്കുക,вӧтлыны
2360,treiben::V,വാഹനം_ഓടിക്കുക,dzīt
2361,anbinden::V,കെട്ടിയിടുക,домавны
2362,anbinden::V,കെട്ടിയിടുക,piesiet
2363,anbinden::V,കെട്ടിയിടുക,piesaistīt
2364,füttern::V,തീറ്റുക,вердны
2365,füttern::V,തീറ്റുക,barot
2366,melken::V,പാലുകറക്കുക,лысьтыны
2367,melken::V,പാലുകറക്കുക,slaukt
2368,hacken::V,വെട്ടിമുറിക്കുക,керавны
2369,hacken::V,വെട്ടിമുറിക്കുക,kapāt
2370,gießen::V,നനയ്ക്കുക,киськавны
2371,gießen::V,നനയ്ക്കുക,liet
2372,gießen::V,നനയ്ക്കുക,laistīt
2373,reifen::V,പാകമാകുക,кисьмыны
2374,reifen::V,പാകമാകുക,briest
2375,zubereiten::V,പാചകം_ചെയ്യുക,дасьтыны
2376,zubereiten::V,പാചകം_ചെയ്യുക,taisīt
2377,zubereiten::V,പാചകം_ചെയ്യുക,gatavot
2378,kochen::V,വേവിക്കുക,пуны
2379,kochen::V,വേവിക്കുക,vārīt
2380,backen::V,ബേക്ക് ചെയ്യുക,пӧжавны
2381,backen::V,ബേക്ക് ചെയ്യുക,cept
2382,braten::V,പോരിക്കുക,пражитны
2383,braten::V,പോരിക്കുക,cept
2384,braten::V,പോരിക്കുക,cepināt
2385,umrühren::V,ഇളക്കുക,сорлавны
2386,umrühren::V,ഇളക്കുക,maisīt
2387,umrühren::V,ഇളക്കുക,apmaisīt
2388,stricken::V,മെടയുക,кӧртны
2389,stricken::V,മെടയുക,adīt
2390,nähen::V,തുന്നുക,вурны
2391,nähen::V,തുന്നുക,šūt
2392,färben::V,ചായം പൂശുക,мичӧдны
2393,färben::V,ചായം പൂശുക,краситны
2394,färben::V,ചായം പൂശുക,krāsot
2395,färben::V,ചായം പൂശുക,nokrāsot
2396,reinigen::V,വൃത്തിയാക്കുക,весавны
2397,reinigen::V,വൃത്തിയാക്കുക,tīrīt
2398,reinigen::V,വൃത്തിയാക്കുക,attīrīt
2399,waschen::V,കഴുകുക,мыськыны
2400,waschen::V,കഴുകുക,mazgāt
2401,abwischen::V,തുടയ്ക്കുക,чышкыны
2402,abwischen::V,തുടയ്ക്കുക,noslaucīt
2403,spülen::V,കഴുകുക,пожъявны
2404,spülen::V,കഴുകുക,skalot
2405,fegen::V,അടിച്ചുവാരുക,чышкыны
2406,fegen::V,അടിച്ചുവാരുക,slaucīt
2407,kehren::V,അടിച്ചുവാരുക,чышкыны
2408,kehren::V,അടിച്ചുവാരുക,mēzt
2409,baden::V,നീന്തിത്തുടിക്കുക,купайтчыны
2410,baden::V,നീന്തിത്തുടിക്കുക,peldēties
2411,sich waschen::V,കഴുകുക,мыссьыны
2412,sich waschen::V,കഴുകുക,mazgāties
2413,ausziehen::V,ഇഴുക്കുക,пӧрччӧдны
2414,ausziehen::V,ഇഴുക്കുക,noģērbt
2415,anziehen::V,ഉടുക്കുക,кӧмавны
2416,anziehen::V,ഉടുക്കുക,пасьтавны
2417,anziehen::V,ഉടുക്കുക,uzvilkt
2418,sich anziehen::V,ധരിച്ച നേടുകയുക,пасьтасьны
2419,sich anziehen::V,ധരിച്ച നേടുകയുക,apģērbties
2420,kämmen::V,മുടിചീകുക,сынавны
2421,kämmen::V,മുടിചീകുക,sukāt
2422,schmücken::V,അലങ്കരിക്കുക,мичмӧдны
2423,schmücken::V,അലങ്കരിക്കുക,rotāt
2424,schmücken::V,അലങ്കരിക്കുക,greznot
2425,sagen::V,പറയുക,шуны
2426,sagen::V,പറയുക,висьтавны
2427,sagen::V,പറയുക,teikt
2428,sprechen::V,സംസാരിക്കുക,сёрнитны
2429,sprechen::V,സംസാരിക്കുക,runāt
2430,reden::V,സംസാരിക്കുക,сёрнитны
2431,reden::V,സംസാരിക്കുക,norunāt
2432,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,сёрнитны
2433,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,варовитны
2434,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,sarunāties
2435,fragen::V,ചോദിക്കുക,юавны
2436,fragen::V,ചോദിക്കുക,jautāt
2437,bitten::V,അപേക്ഷിക്കുക,корны
2438,bitten::V,അപേക്ഷിക്കുക,lūgt
2439,bitten::V,അപേക്ഷിക്കുക,prasīt
2440,erzählen::V,പറയുക,висьтавны
2441,erzählen::V,പറയുക,stāstīt
2442,mitteilen::V,അറിയിക്കുക,юӧртны
2443,mitteilen::V,അറിയിക്കുക,висьтавны
2444,mitteilen::V,അറിയിക്കുക,pavēstīt
2445,nennen::V,പേരിടുക,шуны
2446,nennen::V,പേരിടുക,ним сетны
2447,nennen::V,പേരിടുക,saukt
2448,rufen::V,വിളിക്കുക,корны
2449,rufen::V,വിളിക്കുക,saukt
2450,prahlen::V,പൊങ്ങച്ചം പറയുക,ошйысьны
2451,prahlen::V,പൊങ്ങച്ചം പറയുക,lielīties
2452,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,вуджӧдны
2453,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,tulkot
2454,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,pārtulkot
2455,denken::V,ചിന്തിക്കുക,мӧвпавны
2456,denken::V,ചിന്തിക്കുക,domāt
2457,glauben::V,വിശ്വസിക്കുക,эскыны
2458,glauben::V,വിശ്വസിക്കുക,ticēt
2459,bemerken::V,ശ്രദ്ധിക്കുക,казявны
2460,bemerken::V,ശ്രദ്ധിക്കുക,ievērot
2461,bemerken::V,ശ്രദ്ധിക്കുക,ieraudzīt
2462,erkennen::V,തിരിചറിയുക,тӧдмавны
2463,erkennen::V,തിരിചറിയുക,pazīt
2464,erkennen::V,തിരിചറിയുക,atpazīt
2465,begreifen::V,കൈപ്പിടിയിലാക്കുക,вежӧртны
2466,begreifen::V,കൈപ്പിടിയിലാക്കുക,гӧгӧрвоны
2467,begreifen::V,കൈപ്പിടിയിലാക്കുക,jēgt
2468,begreifen::V,കൈപ്പിടിയിലാക്കുക,apjēgt
2469,verstehen::V,മനസ്സിലാക്കുക,вежӧртны
2470,verstehen::V,മനസ്സിലാക്കുക,гӧгӧрвоны
2471,verstehen::V,മനസ്സിലാക്കുക,saprast
2472,lernen::V,പഠിക്കുക,вeлöдчыны
2473,lernen::V,പഠിക്കുക,mācīties
2474,wissen::V,അറിയുക,тӧдны
2475,wissen::V,അറിയുക,zināt
2476,sich erinnern an::V,ഓർമിക്കുക,казьтывны
2477,sich erinnern an::V,ഓർമിക്കുക,дум вылӧ уськӧдны
2478,sich erinnern an::V,ഓർമിക്കുക,atminēties
2479,vergessen::V,മറക്കുക,вунӧдны
2480,vergessen::V,മറക്കുക,mirst
2481,vergessen::V,മറക്കുക,aizmirst
2482,messen::V,അളക്കുക,муртавны
2483,messen::V,അളക്കുക,mērīt
2484,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,лыддьыны
2485,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,skaitīt
2486,rechnen::V,ഗണിക്കുക,лыддьыны
2487,rechnen::V,ഗണിക്കുക,rēķināt
2488,lesen::V,വായിക്കുക,лыддьыны
2489,lesen::V,വായിക്കുക,lasīt
2490,malen::V,ചിത്രം വരയ്ക്കുക,серпасавны
2491,malen::V,ചിത്രം വരയ്ക്കുക,gleznot
2492,zeichnen::V,വരയ്ക്കുക,серпасавны
2493,zeichnen::V,വരയ്ക്കുക,zīmēt
2494,schreiben::V,എഴുതുക,гижны
2495,schreiben::V,എഴുതുക,rakstīt
2496,besitzen::V,സ്വന്തമാക്കുക,лоны
2497,besitzen::V,സ്വന്തമാക്കുക,piederēt
2498,kaufen::V,വാങ്ങുക,ньӧбны
2499,kaufen::V,വാങ്ങുക,pirkt
2500,verkaufen::V,വിൽക്കുക,вузавны
2501,verkaufen::V,വിൽക്കുക,pārdot
2502,bezahlen::V,പരിഹാരം ചെയ്യുക,мынтыны
2503,bezahlen::V,പരിഹാരം ചെയ്യുക,мынтысьны
2504,bezahlen::V,പരിഹാരം ചെയ്യുക,apmaksāt
2505,zahlen::V,പണം അടയ്ക്കുക,мынтыны
2506,zahlen::V,പണം അടയ്ക്കുക,maksāt
2507,beherrschen::V,ഭരിക്കുക,ас улын кутны
2508,beherrschen::V,ഭരിക്കുക,valdīt
2509,ertragen::V,താങ്ങുക,пыкны
2510,ertragen::V,താങ്ങുക,лэптыны
2511,ertragen::V,താങ്ങുക,panest
2512,ertragen::V,താങ്ങുക,paciest
