,Concept_ID,ko,se
761,Küste::N,해변가,miârr'redd
762,Küste::N,해변가,рыннт
763,Festland::N,본토,gaedtie
764,Festland::N,본토,gádde
765,Festland::N,본토,nannán
766,Festland::N,본토,kušknjâs
767,Festland::N,본토,eennâm
768,Festland::N,본토,jânnam
769,Festland::N,본토,ма̄ннтэр
770,Meer::N,바다,mearoe
771,Meer::N,바다,merra
772,Meer::N,바다,nuorre
773,Meer::N,바다,áhpi
774,Meer::N,바다,mearra
775,Meer::N,바다,meeṛâ
776,Meer::N,바다,miârr
777,Meer::N,바다,ме̄рр
778,Bucht::N,협만,loekte
779,Bucht::N,협만,oagge
780,Bucht::N,협만,luokta
781,Bucht::N,협만,luokta
782,Bucht::N,협만,čuáj̣á
783,Bucht::N,협만,luhtt
784,Bucht::N,협만,вӯнн
785,Bucht::N,협만,лӯххт
786,Insel::N,섬,sååle
787,Insel::N,섬,suoloj
788,Insel::N,섬,suolu
789,Insel::N,섬,suálui
790,Insel::N,섬,suâl
791,Insel::N,섬,суэл
792,Blume::N,꽃,rïesege
793,Blume::N,꽃,giedjek
794,Blume::N,꽃,rássi
795,Blume::N,꽃,kukká
796,Blume::N,꽃,heä´rvvrää´ss
797,Blume::N,꽃,ывьнэнч
798,Gras::N,풀,kraesie
799,Gras::N,풀,rásse
800,Gras::N,풀,rássi
801,Gras::N,풀,rääsi
802,Gras::N,풀,rää´ss
803,Gras::N,풀,ра̄ссь
804,Wurzel::N,뿌리,roehtse
805,Wurzel::N,뿌리,ruohttsa
806,Wurzel::N,뿌리,ruohtas
807,Wurzel::N,뿌리,veedis
808,Wurzel::N,뿌리,vue´ddes
809,Wurzel::N,뿌리,вуэнҍтэсь
810,Baum::N,나무,moere
811,Baum::N,나무,muorra
812,Baum::N,나무,muorra
813,Baum::N,나무,muoṛâ
814,Baum::N,나무,muõrr
815,Baum::N,나무,мӯрр
816,Stamm::N,대,ståamhpe
817,Stamm::N,대,mátta
818,Stamm::N,대,galda
819,Stamm::N,대,ruŋgo
820,Stamm::N,대,stokk
821,Stamm::N,대,мӯрр
822,Stamm::N,대,кэ̄ллт
823,Rinde::N,나무껍질,gïrre
824,Rinde::N,나무껍질,baarhkoe
825,Rinde::N,나무껍질,bárkko
826,Rinde::N,나무껍질,ostu
827,Rinde::N,나무껍질,bárku
828,Rinde::N,나무껍질,korrâ
829,Rinde::N,나무껍질,kõrr
830,Rinde::N,나무껍질,pärkk
831,Rinde::N,나무껍질,кэ̄рр
832,Rinde::N,나무껍질,па̄ҏҏк
833,Ast::N,가지,åeksie
834,Ast::N,가지,oakse
835,Ast::N,가지,oaksi
836,Ast::N,가지,uák'si
837,Ast::N,가지,å´hss
838,Ast::N,가지,вуэккьс
839,Zweig::N,가지,åeksie
840,Zweig::N,가지,oakse
841,Zweig::N,가지,rissi
842,Zweig::N,가지,syeṛi
843,Zweig::N,가지,sue´rr
844,Zweig::N,가지,рыссе
845,Blatt::N,잎,plienie
846,Blatt::N,잎,lassta
847,Blatt::N,잎,lasta
848,Blatt::N,잎,lostâ
849,Blatt::N,잎,lõstt
850,Blatt::N,잎,лэ̄сст
851,Birke::N,자작나무,såekie
852,Birke::N,자작나무,soahke
853,Birke::N,자작나무,soahki
854,Birke::N,자작나무,suáhi
855,Birke::N,자작나무,suâ´ǩǩ
856,Birke::N,자작나무,пе̄ссьмӯрр
857,Kiefer[Baum]::N,소나무,bietsie
858,Kiefer[Baum]::N,소나무,hájkka
859,Kiefer[Baum]::N,소나무,biehtse
860,Kiefer[Baum]::N,소나무,beahci
861,Kiefer[Baum]::N,소나무,peeci
862,Kiefer[Baum]::N,소나무,pie´cc
863,Kiefer[Baum]::N,소나무,пе̄дзь
864,Weide[Baum]::N,쉬양버들,saalje
865,Weide[Baum]::N,쉬양버들,sállja
866,Weide[Baum]::N,쉬양버들,sieđga
867,Weide[Baum]::N,쉬양버들,puájui
868,Weide[Baum]::N,쉬양버들,puäi
869,Weide[Baum]::N,쉬양버들,пуай
870,Tanne::N,전나무,goese
871,Tanne::N,전나무,guossa
872,Tanne::N,전나무,guossa
873,Tanne::N,전나무,kuosâ
874,Tanne::N,전나무,kuõss
875,Tanne::N,전나무,кӯсс
876,Horn::N,뿔,tjåervie
877,Horn::N,뿔,tjoarvve
878,Horn::N,뿔,čoarvi
879,Horn::N,뿔,čuár'vi
880,Horn::N,뿔,čuä´rvv
881,Horn::N,뿔,чуэррьв
882,Feder::N,깃털,badtse
883,Feder::N,깃털,dålgge
884,Feder::N,깃털,bozza
885,Feder::N,깃털,puzzâ
886,Feder::N,깃털,tolge
887,Feder::N,깃털,poʒʒ
888,Feder::N,깃털,по̄ннц
889,Fell::N,피혁모피,njaltja
890,Fell::N,피혁모피,duollje
891,Fell::N,피혁모피,náhkki
892,Fell::N,피혁모피,dorkkas
893,Fell::N,피혁모피,turkkâ
894,Fell::N,피혁모피,tyel'ji
895,Fell::N,피혁모피,nähki
896,Fell::N,피혁모피,torkk
897,Fell::N,피혁모피,čåu´dd
898,Fell::N,피혁모피,tue´l'lj
899,Fell::N,피혁모피,тӯлльй
900,Flügel::N,날개,såaja
901,Flügel::N,날개,såajoe
902,Flügel::N,날개,soadje
903,Flügel::N,날개,soadji
904,Flügel::N,날개,suáj̣á
905,Flügel::N,날개,suäjj
906,Flügel::N,날개,суэйй
907,Klaue::N,갈고리 발톺,gadtse
908,Klaue::N,갈고리 발톺,guober
909,Klaue::N,갈고리 발톺,gazza
910,Klaue::N,갈고리 발톺,kozzâ
911,Klaue::N,갈고리 발톺,kõʒʒ
912,Klaue::N,갈고리 발톺,кэ̄ннц
913,Kralle::N,발툭,gadtse
914,Kralle::N,발툭,gadtsa
915,Kralle::N,발툭,gazza
916,Kralle::N,발툭,kozzâ
917,Kralle::N,발툭,kõʒʒ
918,Kralle::N,발툭,ке̄бпель
919,Schwanz::N,꼬리,siejpie
920,Schwanz::N,꼬리,siejbbe
921,Schwanz::N,꼬리,bađuš
922,Schwanz::N,꼬리,seaibi
923,Schwanz::N,꼬리,seibi
924,Schwanz::N,꼬리,sei´bb
925,Schwanz::N,꼬리,piä´cciǩ
926,Schwanz::N,꼬리,пиджь
927,Schwanz::N,꼬리,се̄ййп
928,Schwanz::N,꼬리,пе̄цехь
929,Ei::N,알,munnie
930,Ei::N,알,månne
931,Ei::N,알,monni
932,Ei::N,알,maṇe
933,Ei::N,알,mââ´nn
934,Ei::N,알,маннҍ
935,Nest::N,보금자리,biesie
936,Nest::N,보금자리,biesse
937,Nest::N,보금자리,beassi
938,Nest::N,보금자리,peesi
939,Nest::N,보금자리,piervâl
940,Nest::N,보금자리,piä´ss
941,Nest::N,보금자리,пе̄ссь
942,Bau::N,굴,biesie
943,Bau::N,굴,biedjo
944,Bau::N,굴,liesso
945,Bau::N,굴,biedju
946,Bau::N,굴,piäju
947,Bau::N,굴,вуэӈӈк
948,Tier::N,짐승,juvre
949,Tier::N,짐승,udos
950,Tier::N,짐승,divrre
951,Tier::N,짐승,luohtok
952,Tier::N,짐승,ealli
953,Tier::N,짐승,ellee
954,Tier::N,짐승,jie´lli
955,Tier::N,짐승,жыва
956,Herde::N,가축의떼,dåehkie
957,Herde::N,가축의떼,ællo
958,Herde::N,가축의떼,fuovva
959,Herde::N,가축의떼,doahkki
960,Herde::N,가축의떼,čagge
961,Herde::N,가축의떼,tukk
962,Herde::N,가축의떼,vâ´lvv
963,Herde::N,가축의떼,чуэз
964,Herde::N,가축의떼,чӣгар
965,Kuh::N,암소,govse
966,Kuh::N,암소,gussa
967,Kuh::N,암소,gussa
968,Kuh::N,암소,kussâ
969,Kuh::N,암소,kuss
970,Kuh::N,암소,лӣххьм
971,Bulle::N,황소,vuaksa
972,Bulle::N,황소,vuoksá
973,Bulle::N,황소,heargi
974,Bulle::N,황소,vuák'sá
975,Bulle::N,황소,ergi
976,Bulle::N,황소,vuâhss
977,Bulle::N,황소,е̄ррьк
978,Pferd::N,말,hierkie
979,Pferd::N,말,råsse
980,Pferd::N,말,hæssta
981,Pferd::N,말,heavuš
982,Pferd::N,말,hiävuš
983,Pferd::N,말,heävaš
984,Pferd::N,말,ро̄ссь
985,Schaf::N,양,sïrve
986,Schaf::N,양,sávttsa
987,Schaf::N,양,sávza
988,Schaf::N,양,savzâ
989,Schaf::N,양,sauʒʒ
990,Schaf::N,양,ла̄мьпесь
991,Schwein::N,돼지,snurke
992,Schwein::N,돼지,svijnne
993,Schwein::N,돼지,spiidni
994,Schwein::N,돼지,šahe
995,Schwein::N,돼지,šââ´ǩǩ
996,Schwein::N,돼지,ша̄гкь
997,Hund::N,개,bïenje
998,Hund::N,개,bena
999,Hund::N,개,beana
1000,Hund::N,개,peenuv
1001,Hund::N,개,piânnai
1002,Hund::N,개,пе̄ннэ
1003,Katze::N,고양이,gaahtoe
1004,Katze::N,고양이,gáhtto
1005,Katze::N,고양이,bussá
1006,Katze::N,고양이,kissá
1007,Katze::N,고양이,kaass
1008,Katze::N,고양이,ко̄а̄сс
1009,Bär::N,콤,gumsie
1010,Bär::N,콤,biernna
1011,Bär::N,콤,guovža
1012,Bär::N,콤,bierdna
1013,Bär::N,콤,kuob'žâ
1014,Bär::N,콤,kue´bǯǯ
1015,Bär::N,콤,та̄лл
1016,Eichhörnchen::N,다람쥐,åeruve
1017,Eichhörnchen::N,다람쥐,oarre
1018,Eichhörnchen::N,다람쥐,oarri
1019,Eichhörnchen::N,다람쥐,uár'ree
1020,Eichhörnchen::N,다람쥐,vuä´r'rev
1021,Eichhörnchen::N,다람쥐,вуэррев
1022,Elch::N,고라니,ïelje
1023,Elch::N,고라니,ællja
1024,Elch::N,고라니,sarvva
1025,Elch::N,고라니,ealga
1026,Elch::N,고라니,sorvâ
1027,Elch::N,고라니,sõrvv
1028,Elch::N,고라니,сэ̄ррв
1029,Fuchs::N,여우,riepie
1030,Fuchs::N,여우,riebij
1031,Fuchs::N,여우,rieban
1032,Fuchs::N,여우,riemnjis
1033,Fuchs::N,여우,rie´mjj
1034,Fuchs::N,여우,рӣммьн
1035,Hase::N,토끼,njåemele
1036,Hase::N,토끼,njoammel
1037,Hase::N,토끼,njoammil
1038,Hase::N,토끼,njuámmil
1039,Hase::N,토끼,njue´m'mel
1040,Hase::N,토끼,нюэммель
1041,Maus::N,쥐,snjeara
1042,Maus::N,쥐,snjierrá
1043,Maus::N,쥐,sáhpán
1044,Maus::N,쥐,säplig
1045,Maus::N,쥐,sä´ppli
1046,Maus::N,쥐,са̄хпьлинк
1047,Wolf::N,늑대,sïejpe
1048,Wolf::N,늑대,stálppe
1049,Wolf::N,늑대,stáhkke
1050,Wolf::N,늑대,ruomas
1051,Wolf::N,늑대,kumpe
1052,Wolf::N,늑대,návdi
1053,Wolf::N,늑대,kumppi
1054,Wolf::N,늑대,ku´mpp
1055,Wolf::N,늑대,pââ´ldes
1056,Wolf::N,늑대,чиррм
1057,Wolf::N,늑대,пальтӭсь
1058,Vogel::N,새,ledtie
1059,Vogel::N,새,lådde
1060,Vogel::N,새,loddi
1061,Vogel::N,새,lodde
1062,Vogel::N,새,lå´dd
1063,Vogel::N,새,лоаннҍт
1064,Schwarm::N,뗴,dåehkie
1065,Schwarm::N,뗴,doahkke
1066,Schwarm::N,뗴,doahkki
1067,Schwarm::N,뗴,tuák'ki
1068,Schwarm::N,뗴,parvv
1069,Schwarm::N,뗴,туххк
1070,Huhn::N,암탉,vöönhtse
1071,Huhn::N,암탉,vuonntsá
1072,Huhn::N,암탉,vuonccis
1073,Huhn::N,암탉,kääṇi
1074,Huhn::N,암탉,kää´nn
1075,Huhn::N,암탉,ка̄ннҌ
1076,Hahn::N,수탉,deere
1077,Hahn::N,수탉,hádna
1078,Hahn::N,수탉,åresvuonntsá
1079,Hahn::N,수탉,vuonccis
1080,Hahn::N,수탉,kääṇi
1081,Hahn::N,수탉,åå´reskää´nn
1082,Hahn::N,수탉,пе̄ттэх
1083,Gans::N,거위,gaase
1084,Gans::N,거위,gássa
1085,Gans::N,거위,čuonji
1086,Gans::N,거위,čuá'njá
1087,Gans::N,거위,čue´nj
1088,Gans::N,거위,чуэнь
1089,Adler::N,수리,aarhtse
1090,Adler::N,수리,goasskem
1091,Adler::N,수리,goaskin
1092,Adler::N,수리,kuás'kim
1093,Adler::N,수리,kuä´cǩǩem
1094,Adler::N,수리,куэцькем
1095,Ente::N,오리,tjååtsele
1096,Ente::N,오리,vuojatjis
1097,Ente::N,오리,čáhceloddi
1098,Ente::N,오리,vuonjâč
1099,Ente::N,오리,vuõnjâč
1100,Ente::N,오리,ча̄дзьлоаннҍт
1101,Eule::N,부엉이,snjågloe
1102,Eule::N,부엉이,skunjok
1103,Eule::N,부엉이,skuolfi
1104,Eule::N,부엉이,ijjâlodde
1105,Eule::N,부엉이,iiđsaž
1106,Eule::N,부엉이,кунньлоаннҍт
1107,Eule::N,부엉이,чӯзэм вуэһпэй
1108,Kranich::N,두루미,goerke
1109,Kranich::N,두루미,guorgga
1110,Kranich::N,두루미,guorga
1111,Kranich::N,두루미,kuor'gâ
1112,Kranich::N,두루미,kuõrgg
1113,Kranich::N,두루미,кӯррк
1114,Krähe::N,까마귀,voerhtje
1115,Krähe::N,까마귀,gárránis
1116,Krähe::N,까마귀,vuoratjis
1117,Krähe::N,까마귀,vuoražas
1118,Krähe::N,까마귀,vuorččis
1119,Krähe::N,까마귀,vuorâč
1120,Krähe::N,까마귀,vuõrâč
1121,Krähe::N,까마귀,вӯрэч
1122,Kuckuck::N,뻐꾸기,gïeke
1123,Kuckuck::N,뻐꾸기,giehka
1124,Kuckuck::N,뻐꾸기,giehka
1125,Kuckuck::N,뻐꾸기,kiehâ
1126,Kuckuck::N,뻐꾸기,ǩiõkk
1127,Kuckuck::N,뻐꾸기,кӣгк
1128,Schwan::N,배조,njoktje
1129,Schwan::N,배조,snjuktja
1130,Schwan::N,배조,njukča
1131,Schwan::N,배조,njuhčâ
1132,Schwan::N,배조,njuhčč
1133,Schwan::N,배조,нюххч
1134,Fisch::N,물고기,guelie
1135,Fisch::N,물고기,guolle
1136,Fisch::N,물고기,guolli
1137,Fisch::N,물고기,kyeḷi
1138,Fisch::N,물고기,kue´ll
1139,Fisch::N,물고기,кӯлль
1140,Barsch::N,농어,sihtege
1141,Barsch::N,농어,vuoskun
1142,Barsch::N,농어,vuoskku
1143,Barsch::N,농어,vuásku
1144,Barsch::N,농어,vuâsk
1145,Barsch::N,농어,вуэсск
1146,Hecht::N,에속스,haavke
1147,Hecht::N,에속스,hávgga
1148,Hecht::N,에속스,hávga
1149,Hecht::N,에속스,puško
1150,Hecht::N,에속스,nu´ǩǩeš
1151,Hecht::N,에속스,ныгкешь
1152,Schlange[Tier]::N,뱀,gïermesje
1153,Schlange[Tier]::N,뱀,germaj
1154,Schlange[Tier]::N,뱀,gearpmaš
1155,Schlange[Tier]::N,뱀,kyev'đi
1156,Schlange[Tier]::N,뱀,ku´vdd
1157,Schlange[Tier]::N,뱀,кӯввьт
1158,Wurm::N,벌레,mietie
1159,Wurm::N,벌레,maarhke
1160,Wurm::N,벌레,mádo
1161,Wurm::N,벌레,máhtu
1162,Wurm::N,벌레,máátu
1163,Wurm::N,벌레,määtt
1164,Wurm::N,벌레,ма̄дт
1165,Spinne::N,거미,hievnie
1166,Spinne::N,거미,hievnne
1167,Spinne::N,거미,heavdni
1168,Spinne::N,거미,evni
1169,Spinne::N,거미,eeunaž
1170,Spinne::N,거미,о̄а̄з
1171,Ameise::N,개미,garhke
1172,Ameise::N,개미,gårkkå
1173,Ameise::N,개미,gotka
1174,Ameise::N,개미,kutkâ
1175,Ameise::N,개미,kotkk
1176,Ameise::N,개미,ко̄ттк
1177,Laus::N,이,dihkie
1178,Laus::N,이,dihkke
1179,Laus::N,이,dihkki
1180,Laus::N,이,tikke
1181,Laus::N,이,te´ǩǩ
1182,Laus::N,이,тыһкь
1183,Mücke::N,모기,tjoejhke
1184,Mücke::N,모기,tjuojkka
1185,Mücke::N,모기,čuoika
1186,Mücke::N,모기,čuoš'kâ
1187,Mücke::N,모기,čuõškk
1188,Mücke::N,모기,чӯшшк
1189,Fliege::N,날기,tjoere
1190,Fliege::N,날기,boerege
1191,Fliege::N,날기,tjuruk
1192,Fliege::N,날기,čuru
1193,Fliege::N,날기,kiärpáš
1194,Fliege::N,날기,čuâr
1195,Fliege::N,날기,čuâras
1196,Fliege::N,날기,чуэраш
1197,Schmetterling::N,나비,biejjielåbloe
1198,Schmetterling::N,나비,biejvvelådde
1199,Schmetterling::N,나비,beaiveloddi
1200,Schmetterling::N,나비,piäi'vááloddááš
1201,Schmetterling::N,나비,ä´llbaž
1202,Schmetterling::N,나비,pei´vvlå´dd
1203,Schmetterling::N,나비,а̄лльп
1204,Beere::N,장과,muerjie
1205,Beere::N,장과,muorjje
1206,Beere::N,장과,muorji
1207,Beere::N,장과,myer'ji
1208,Beere::N,장과,mue´rjj
1209,Beere::N,장과,мӯррьй
1210,Apfel::N,사과,æbpla
1211,Apfel::N,사과,ehpal
1212,Apfel::N,사과,eppel
1213,Apfel::N,사과,eahppel
1214,Apfel::N,사과,я̄блэк
1215,Pilz::N,고방이,goebpere
1216,Pilz::N,고방이,guoppar
1217,Pilz::N,고방이,guoppar
1218,Pilz::N,고방이,kuobâr
1219,Pilz::N,고방이,kuõbbâr
1220,Pilz::N,고방이,кӯмпар
1221,Zwiebel::N,양파,lööke
1222,Zwiebel::N,양파,løhkka
1223,Zwiebel::N,양파,lávki
1224,Zwiebel::N,양파,luukk
1225,Zwiebel::N,양파,луквець
1226,Saat::N,씨,saajoe
1227,Saat::N,씨,sádjo
1228,Saat::N,씨,siepman
1229,Saat::N,씨,siemâ
1230,Saat::N,씨,siõm
1231,Saat::N,씨,се̄м
1232,Korn::N,알맹이,gernie
1233,Korn::N,알맹이,gårnnetjalmme
1234,Korn::N,알맹이,gordni
1235,Korn::N,알맹이,jiṿe
1236,Korn::N,알맹이,ле̄ййп
1237,Heu::N,건초,suejnieh
1238,Heu::N,건초,ájvve
1239,Heu::N,건초,suoidni
1240,Heu::N,건초,syei'ni
1241,Heu::N,건초,suei´nn
1242,Heu::N,건초,сӯййн
1243,Schale::N,피상,gïrre
1244,Schale::N,피상,garra
1245,Schale::N,피상,skádne
1246,Schale::N,피상,garra
1247,Schale::N,피상,korrâ
1248,Schale::N,피상,kõrr
1249,Schale::N,피상,ю̄дтҍ
1250,Falle::N,함정,barta
1251,Falle::N,함정,ruevtie
1252,Falle::N,함정,gillar
1253,Falle::N,함정,ruovdde
1254,Falle::N,함정,rihtá
1255,Falle::N,함정,báhcahat
1256,Falle::N,함정,ká'skástâh
1257,Falle::N,함정,ää´ǧǧes
1258,Falle::N,함정,кӣлл
1259,Falle::N,함정,ше̄шшь
1260,Schlinge::N,올가미,latjka
1261,Schlinge::N,올가미,gieras
1262,Schlinge::N,올가미,mohkki
1263,Schlinge::N,올가미,kieḷâ
1264,Schlinge::N,올가미,ǩiõll
1265,Schlinge::N,올가미,ää´ǧǧes
1266,Schlinge::N,올가미,кӣлл
1267,Schlinge::N,올가미,ше̄шшь
1268,Schlinge::N,멜빵붕대,latjka
1269,Schlinge::N,멜빵붕대,gieras
1270,Schlinge::N,멜빵붕대,mohkki
1271,Schlinge::N,멜빵붕대,kieḷâ
1272,Schlinge::N,멜빵붕대,ǩiõll
1273,Schlinge::N,멜빵붕대,ää´ǧǧes
1274,Schlinge::N,멜빵붕대,кӣлл
1275,Schlinge::N,멜빵붕대,ше̄шшь
1276,Spur::N,발지국,gïeje
1277,Spur::N,발지국,luodda
1278,Spur::N,발지국,joavnes
1279,Spur::N,발지국,luodda
1280,Spur::N,발지국,luod'dâ
1281,Spur::N,발지국,ǩiõjj
1282,Spur::N,발지국,кӣйй
1283,Asche::N,재,govne
1284,Asche::N,재,gudna
1285,Asche::N,재,gutna
1286,Asche::N,재,kunnâ
1287,Asche::N,재,kunn
1288,Asche::N,재,кунн
1289,Dreck::N,똥,haaskoe
1290,Dreck::N,똥,lænjok
1291,Dreck::N,똥,baška
1292,Dreck::N,똥,duova
1293,Dreck::N,똥,durdi
1294,Dreck::N,똥,tuol'vâ
1295,Dreck::N,똥,sähss
1296,Dreck::N,똥,са̄ккьс
1297,Dreck::N,오물,haaskoe
1298,Dreck::N,오물,lænjok
1299,Dreck::N,오물,baška
1300,Dreck::N,오물,duova
1301,Dreck::N,오물,durdi
1302,Dreck::N,오물,tuol'vâ
1303,Dreck::N,오물,sähss
1304,Dreck::N,오물,са̄ккьс
1305,Eisen::N,쇠,ruevtie
1306,Eisen::N,쇠,ruovdde
1307,Eisen::N,쇠,ruovdi
1308,Eisen::N,쇠,ryev'di
1309,Eisen::N,쇠,ru´vdd
1310,Eisen::N,쇠,рӯввьт
1311,Eisen::N,철,ruevtie
1312,Eisen::N,철,ruovdde
1313,Eisen::N,철,ruovdi
1314,Eisen::N,철,ryev'di
1315,Eisen::N,철,ru´vdd
1316,Eisen::N,철,рӯввьт
1317,Gold::N,항금,gullie
1318,Gold::N,항금,gålle
1319,Gold::N,항금,golli
1320,Gold::N,항금,kolle
1321,Gold::N,항금,kå´ll
1322,Gold::N,항금,коалль
1323,Silber::N,은,sïlpe
1324,Silber::N,은,silbba
1325,Silber::N,은,silba
1326,Silber::N,은,silbâ
1327,Silber::N,은,silbb
1328,Silber::N,은,сыллп
1329,Kohle::N,슻,tjïrre
1330,Kohle::N,슻,tjahta
1331,Kohle::N,슻,čitna
1332,Kohle::N,슻,illâ
1333,Kohle::N,슻,čiđđâ
1334,Kohle::N,슻,ill
1335,Kohle::N,슻,ылл
1336,Glas::N,유리,klaase
1337,Glas::N,유리,glássa
1338,Glas::N,유리,lássa
1339,Glas::N,유리,laasâ
1340,Glas::N,유리,steehl
1341,Glas::N,유리,сте̄клэ
1342,Lehm::N,찰흙,laejrie
1343,Lehm::N,찰흙,lænnjgá
1344,Lehm::N,찰흙,láirá
1345,Lehm::N,찰흙,njaajâ
1346,Lehm::N,찰흙,saavv
1347,Lehm::N,찰흙,чуййв
1348,Lehm::N,찰흙,чуввьй
1349,Sand::N,모래,saedtie
1350,Sand::N,모래,sáttoj
1351,Sand::N,모래,tjievrra
1352,Sand::N,모래,sáttu
1353,Sand::N,모래,čunoi
1354,Sand::N,모래,vuõddâs
1355,Sand::N,모래,вӯнтас
1356,Mensch::N,사람,almetje
1357,Mensch::N,사람,ulmusj
1358,Mensch::N,사람,olmmoš
1359,Mensch::N,사람,olmooš
1360,Mensch::N,사람,ooumâž
1361,Mensch::N,사람,олма
1362,Mann::N,남자,ålma
1363,Mann::N,남자,ålmåj
1364,Mann::N,남자,olmmái
1365,Mann::N,남자,a'lmai
1366,Mann::N,남자,åålm
1367,Mann::N,남자,ка̄ллесь
1368,Frau::N,여자,nyjsene
1369,Frau::N,여자,nissun
1370,Frau::N,여자,nisu
1371,Frau::N,여자,nissoon
1372,Frau::N,여자,neezzan
1373,Frau::N,여자,нызан
1374,Kind::N,아이,maana
1375,Kind::N,아이,mánná
1376,Kind::N,아이,mánná
1377,Kind::N,아이,pärni
1378,Kind::N,아이,páárnáš
1379,Kind::N,아이,pä´rnn
1380,Kind::N,아이,päärnaž
1381,Kind::N,아이,па̄ррьн
1382,Kind::N,아이,па̄рнэнч
1383,Junge::N,소녁,påajke
1384,Junge::N,소녁,baernie
1385,Junge::N,소녁,birek
1386,Junge::N,소녁,báhttja
1387,Junge::N,소녁,gánda
1388,Junge::N,소녁,bárdni
1389,Junge::N,소녁,alge
1390,Junge::N,소녁,â´lǧǧ
1391,Junge::N,소녁,pä´rnn
1392,Junge::N,소녁,па̄ррьн
1393,Junge::N,소녁,па̄ррьшя
1394,Mädchen::N,소녀,nïejte
1395,Mädchen::N,소녀,niejdda
1396,Mädchen::N,소녀,nieida
1397,Mädchen::N,소녀,niei'dâ
1398,Mädchen::N,소녀,nijdd
1399,Mädchen::N,소녀,нӣйта
1400,Familie::N,가족,fuelhkie
1401,Familie::N,가족,beraj
1402,Familie::N,가족,fuolkke
1403,Familie::N,가족,famillja
1404,Familie::N,가족,bearaš
1405,Familie::N,가족,peerâ
1406,Familie::N,가족,piâr
1407,Familie::N,가족,пӣрас
1408,Großvater::N,할아버지,aajja
1409,Großvater::N,할아버지,áddjá
1410,Großvater::N,할아버지,áddjá
1411,Großvater::N,할아버지,äijih
1412,Großvater::N,할아버지,ä´jj
1413,Großvater::N,할아버지,а̄йя
1414,Großmutter::N,할머니,aahka
1415,Großmutter::N,할머니,áhkko
1416,Großmutter::N,할머니,áhkku
1417,Großmutter::N,할머니,ákku
1418,Großmutter::N,할머니,äkk
1419,Großmutter::N,할머니,ä´ǩǩ
1420,Großmutter::N,할머니,а̄ка
1421,Eltern::N,어버오,eejhtegh
1422,Eltern::N,어버오,æjgát
1423,Eltern::N,어버오,vánhemat
1424,Eltern::N,어버오,va'nhimeh
1425,Eltern::N,어버오,puär'raz
1426,Eltern::N,어버오,ро̄дҍхель
1427,Vater::N,아버지,aehtjie
1428,Vater::N,아버지,áhttje
1429,Vater::N,아버지,áhčči
1430,Vater::N,아버지,eeči
1431,Vater::N,아버지,e´čč
1432,Vater::N,아버지,аджь
1433,Mutter::N,어머니,ietnie
1434,Mutter::N,어머니,iednne
1435,Mutter::N,어머니,eadni
1436,Mutter::N,어머니,enni
1437,Mutter::N,어머니,jeä´n'n
1438,Mutter::N,어머니,е̄ннҍ
1439,Sohn::N,아들,elkie
1440,Sohn::N,아들,baernie
1441,Sohn::N,아들,bárnne
1442,Sohn::N,아들,bárdni
1443,Sohn::N,아들,alge
1444,Sohn::N,아들,pärni
1445,Sohn::N,아들,â´lǧǧ
1446,Sohn::N,아들,pä´rnn
1447,Sohn::N,아들,алльк
1448,Tochter::N,딸기,nïejte
1449,Tochter::N,딸기,daktere
1450,Tochter::N,딸기,niejdda
1451,Tochter::N,딸기,nieida
1452,Tochter::N,딸기,niei'dâ
1453,Tochter::N,딸기,nijdd
1454,Tochter::N,딸기,нӣййт
1455,Bruder::N,형제,vïelle
1456,Bruder::N,형제,viellja
1457,Bruder::N,형제,viellja
1458,Bruder::N,형제,viljâ
1459,Bruder::N,형제,vi´llj
1460,Bruder::N,형제,вӣлльй
1461,Schwester::N,누이,åabpa
1462,Schwester::N,누이,oabbá
1463,Schwester::N,누이,oabbá
1464,Schwester::N,누이,uáb'bi
1465,Schwester::N,누이,vuä´b'b
1466,Schwester::N,누이,вуэррьпенҍ
1467,Onkel::N,백부,jyøne
1468,Onkel::N,백부,jiekie
1469,Onkel::N,백부,tjietsie
1470,Onkel::N,백부,ænoj
1471,Onkel::N,백부,iehke
1472,Onkel::N,백부,eanu
1473,Onkel::N,백부,eahki
1474,Onkel::N,백부,čeahci
1475,Onkel::N,백부,eehi
1476,Onkel::N,백부,iänui
1477,Onkel::N,백부,jään
1478,Onkel::N,백부,čia´cc
1479,Onkel::N,백부,ӣнн
1480,Tante::N,아주머니,seasa
1481,Tante::N,아주머니,jijmie
1482,Tante::N,아주머니,gåeskie
1483,Tante::N,아주머니,goasske
1484,Tante::N,아주머니,siessá
1485,Tante::N,아주머니,muohtá
1486,Tante::N,아주머니,ipmi
1487,Tante::N,아주머니,goaski
1488,Tante::N,아주머니,siäsá
1489,Tante::N,아주머니,sie´ss
1490,Tante::N,아주머니,kuä´sǩǩ
1491,Tante::N,아주머니,сӣссь
1492,Ehemann::N,남편,ålma
1493,Ehemann::N,남편,geelle
1494,Ehemann::N,남편,boaddnje
1495,Ehemann::N,남편,gállásjålmåj
1496,Ehemann::N,남편,isit
