,Concept_ID,lv,lbe
2738,anbinden::V,piesiet,бахӏин
2739,anbinden::V,piesaistīt,бахӏин
2740,füttern::V,вердны,канаки буллан
2741,füttern::V,barot,канаки буллан
2742,melken::V,лысьтыны,ттизин
2743,melken::V,slaukt,ттизин
2744,hacken::V,керавны,мюрш буллан
2745,hacken::V,керавны,мюрш бан
2746,hacken::V,kapāt,мюрш буллан
2747,hacken::V,kapāt,мюрш бан
2748,gießen::V,киськавны,щин дишин
2749,gießen::V,liet,щин дишин
2750,gießen::V,laistīt,щин дишин
2751,reifen::V,кисьмыны,диян
2752,reifen::V,briest,диян
2753,zubereiten::V,дасьтыны,хӏадур дан
2754,zubereiten::V,дасьтыны,хӏадур бан
2755,zubereiten::V,taisīt,хӏадур дан
2756,zubereiten::V,taisīt,хӏадур бан
2757,zubereiten::V,gatavot,хӏадур дан
2758,zubereiten::V,gatavot,хӏадур бан
2759,kochen::V,пуны,шашан
2760,kochen::V,пуны,шашан дуллан
2761,kochen::V,vārīt,шашан
2762,kochen::V,vārīt,шашан дуллан
2763,backen::V,пӧжавны,бишлан
2764,backen::V,пӧжавны,шахьлан
2765,backen::V,cept,бишлан
2766,backen::V,cept,шахьлан
2767,braten::V,пражитны,цӏарайх дуллан
2768,braten::V,cept,цӏарайх дуллан
2769,braten::V,cepināt,цӏарайх дуллан
2770,umrühren::V,сорлавны,хӏала бан
2771,umrühren::V,maisīt,хӏала бан
2772,umrühren::V,apmaisīt,хӏала бан
2773,stricken::V,кӧртны,щащлан
2774,stricken::V,кӧртны,щащан
2775,stricken::V,adīt,щащлан
2776,stricken::V,adīt,щащан
2777,nähen::V,вурны,дуруххан
2778,nähen::V,šūt,дуруххан
2779,färben::V,мичӧдны,ранг щун
2780,färben::V,краситны,ранг щун
2781,färben::V,krāsot,ранг щун
2782,färben::V,nokrāsot,ранг щун
2783,reinigen::V,весавны,марцӏ бан
2784,reinigen::V,tīrīt,марцӏ бан
2785,reinigen::V,attīrīt,марцӏ бан
2786,waschen::V,мыськыны,шюшин
2787,waschen::V,mazgāt,шюшин
2788,abwischen::V,чышкыны,лишин
2789,abwischen::V,noslaucīt,лишин
2790,spülen::V,пожъявны,вилаган
2791,spülen::V,skalot,вилаган
2792,fegen::V,чышкыны,башин
2793,fegen::V,slaucīt,башин
2794,kehren::V,чышкыны,бахьлан
2795,kehren::V,mēzt,бахьлан
2796,baden::V,купайтчыны,щинавун учӏлан
2797,baden::V,peldēties,щинавун учӏлан
2798,sich waschen::V,мыссьыны,диссун
2799,sich waschen::V,мыссьыны,лажин диссун
2800,sich waschen::V,мыссьыны,лажин дислан
2801,sich waschen::V,мыссьыны,биссун
2802,sich waschen::V,мыссьыны,чурх бислан
2803,sich waschen::V,mazgāties,диссун
2804,sich waschen::V,mazgāties,лажин диссун
2805,sich waschen::V,mazgāties,лажин дислан
2806,sich waschen::V,mazgāties,биссун
2807,sich waschen::V,mazgāties,чурх бислан
2808,ausziehen::V,пӧрччӧдны,ликкан
2809,ausziehen::V,noģērbt,ликкан
2810,anziehen::V,кӧмавны,лаххан
2811,anziehen::V,пасьтавны,лаххан
2812,anziehen::V,uzvilkt,лаххан
2813,sich anziehen::V,пасьтасьны,янна лаххан
2814,sich anziehen::V,apģērbties,янна лаххан
2815,kämmen::V,сынавны,ттарал дуккан
2816,kämmen::V,sukāt,ттарал дуккан
2817,schmücken::V,мичмӧдны,чӏюлу бан
2818,schmücken::V,rotāt,чӏюлу бан
2819,schmücken::V,greznot,чӏюлу бан
2820,sagen::V,шуны,учин
2821,sagen::V,висьтавны,учин
2822,sagen::V,teikt,учин
2823,sprechen::V,сёрнитны,гъалгъа тӏун
2824,sprechen::V,runāt,гъалгъа тӏун
2825,reden::V,сёрнитны,гъалгъа тӏун
2826,reden::V,norunāt,гъалгъа тӏун
2827,sich unterhalten::V,сёрнитны,гъалгъа тӏун
2828,sich unterhalten::V,варовитны,гъалгъа тӏун
2829,sich unterhalten::V,sarunāties,гъалгъа тӏун
2830,fragen::V,юавны,цӏуххин
2831,fragen::V,jautāt,цӏуххин
2832,bitten::V,корны,тавакъю буллан
2833,bitten::V,lūgt,тавакъю буллан
2834,bitten::V,prasīt,тавакъю буллан
2835,erzählen::V,висьтавны,хавар бусан
2836,erzählen::V,stāstīt,хавар бусан
2837,mitteilen::V,юӧртны,баян бан
2838,mitteilen::V,юӧртны,хавар бан
2839,mitteilen::V,висьтавны,баян бан
2840,mitteilen::V,висьтавны,хавар бан
2841,mitteilen::V,pavēstīt,баян бан
2842,mitteilen::V,pavēstīt,хавар бан
2843,nennen::V,шуны,цӏа дизан
2844,nennen::V,ним сетны,цӏа дизан
2845,nennen::V,saukt,цӏа дизан
2846,rufen::V,корны,оьвтӏун
2847,rufen::V,saukt,оьвтӏун
2848,prahlen::V,ошйысьны,цӏа дуллан
2849,prahlen::V,lielīties,цӏа дуллан
2850,übersetzen::V,вуджӧдны,таржума бан
2851,übersetzen::V,tulkot,таржума бан
2852,übersetzen::V,pārtulkot,таржума бан
2853,denken::V,мӧвпавны,пикри буллан
2854,denken::V,domāt,пикри буллан
2855,glauben::V,эскыны,вих хьун
2856,glauben::V,ticēt,вих хьун
2857,bemerken::V,казявны,хӏисав хъун
2858,bemerken::V,ievērot,хӏисав хъун
2859,bemerken::V,ieraudzīt,хӏисав хъун
2860,erkennen::V,тӧдмавны,увчӏин
2861,erkennen::V,pazīt,увчӏин
2862,erkennen::V,atpazīt,увчӏин
2863,begreifen::V,вежӧртны,бувчӏин
2864,begreifen::V,гӧгӧрвоны,бувчӏин
2865,begreifen::V,jēgt,бувчӏин
2866,begreifen::V,apjēgt,бувчӏин
2867,verstehen::V,вежӧртны,
2868,verstehen::V,гӧгӧрвоны,
2869,verstehen::V,saprast,
2870,lernen::V,вeлöдчыны,лахьлан
2871,lernen::V,вeлöдчыны,лахьхьин
2872,lernen::V,mācīties,лахьлан
2873,lernen::V,mācīties,лахьхьин
2874,wissen::V,тӧдны,кӏулну бикӏан
2875,wissen::V,тӧдны,хавар бикӏан
2876,wissen::V,zināt,кӏулну бикӏан
2877,wissen::V,zināt,хавар бикӏан
2878,sich erinnern an::V,казьтывны,дакӏнин бутан
2879,sich erinnern an::V,дум вылӧ уськӧдны,дакӏнин бутан
2880,sich erinnern an::V,atminēties,дакӏнин бутан
2881,vergessen::V,вунӧдны,хъама битан
2882,vergessen::V,mirst,хъама битан
2883,vergessen::V,aizmirst,хъама битан
2884,messen::V,муртавны,дуцин дуллан
2885,messen::V,муртавны,дуцин дан
2886,messen::V,mērīt,дуцин дуллан
2887,messen::V,mērīt,дуцин дан
2888,zählen::V,лыддьыны,дуккин
2889,zählen::V,skaitīt,дуккин
2890,rechnen::V,лыддьыны,хӏисав дан
2891,rechnen::V,rēķināt,хӏисав дан
2892,lesen::V,лыддьыны,ккалан
2893,lesen::V,lasīt,ккалан
2894,malen::V,серпасавны,сурат дуллан
2895,malen::V,gleznot,сурат дуллан
2896,zeichnen::V,серпасавны,сурат дуллан
2897,zeichnen::V,zīmēt,сурат дуллан
2898,schreiben::V,гижны,чичин
2899,schreiben::V,гижны,чичлан
2900,schreiben::V,rakstīt,чичин
2901,schreiben::V,rakstīt,чичлан
2902,besitzen::V,лоны,дуну икӏан
2903,besitzen::V,лоны,дуну дикӏан
2904,besitzen::V,лоны,заллуну икӏан
2905,besitzen::V,piederēt,дуну икӏан
2906,besitzen::V,piederēt,дуну дикӏан
2907,besitzen::V,piederēt,заллуну икӏан
2908,kaufen::V,ньӧбны,машан ласун
2909,kaufen::V,pirkt,машан ласун
2910,verkaufen::V,вузавны,баххан
2911,verkaufen::V,pārdot,баххан
2912,bezahlen::V,мынтыны,арцу дулун
2913,bezahlen::V,мынтыны,багьа булун
2914,bezahlen::V,мынтысьны,арцу дулун
2915,bezahlen::V,мынтысьны,багьа булун
2916,bezahlen::V,apmaksāt,арцу дулун
2917,bezahlen::V,apmaksāt,багьа булун
2918,zahlen::V,мынтыны,арцу дулун
2919,zahlen::V,мынтыны,багьа булун
2920,zahlen::V,maksāt,арцу дулун
2921,zahlen::V,maksāt,багьа булун
2922,beherrschen::V,ас улын кутны,дуну икӏан
2923,beherrschen::V,ас улын кутны,заллуну икӏан
2924,beherrschen::V,valdīt,дуну икӏан
2925,beherrschen::V,valdīt,заллуну икӏан
2926,ertragen::V,пыкны,бухӏан
2927,ertragen::V,лэптыны,бухӏан
2928,ertragen::V,panest,бухӏан
2929,ertragen::V,paciest,бухӏан
