,Concept_ID,se,lez
723,Gipfel::N,ла̄ддҍв,кӏукӏ
724,Höhle::N,beajoe,кьветӏ
725,Höhle::N,rájgge,кьветӏ
726,Höhle::N,sluoggo,кьветӏ
727,Höhle::N,biedju,кьветӏ
728,Höhle::N,kuovđâšm,кьветӏ
729,Höhle::N,skuõrr,кьветӏ
730,Höhle::N,вуэӈӈк,кьветӏ
731,Abhang::N,boelte,гуьне
732,Abhang::N,brijrie,гуьне
733,Abhang::N,bállte,гуьне
734,Abhang::N,vielti,гуьне
735,Abhang::N,luohkká,гуьне
736,Abhang::N,viel'tti,гуьне
737,Abhang::N,vie´ltt,гуьне
738,Abhang::N,луэххк,гуьне
739,Quelle::N,aajege,чешме
740,Quelle::N,gaaltije,чешме
741,Quelle::N,ája,чешме
742,Quelle::N,ája,чешме
743,Quelle::N,gáldu,чешме
744,Quelle::N,aajâ,чешме
745,Quelle::N,käldee,чешме
746,Quelle::N,lädd,чешме
747,Quelle::N,käivv,чешме
748,Quelle::N,ка̄ййв,чешме
749,Bach::N,johketje,булах
750,Bach::N,jåhkå,булах
751,Bach::N,jågåsj,булах
752,Bach::N,jogaš,булах
753,Bach::N,aajâ,булах
754,Bach::N,vuäjj,булах
755,Bach::N,вуэйй,булах
756,Fluss::N,johke,вацӏ
757,Fluss::N,ædno,вацӏ
758,Fluss::N,jåhkå,вацӏ
759,Fluss::N,johka,вацӏ
760,Fluss::N,juuhâ,вацӏ
761,Fluss::N,jokk,вацӏ
762,Fluss::N,jeänn,вацӏ
763,Fluss::N,ё̄гк,вацӏ
764,Ufer::N,beala,къерех
765,Ufer::N,gádde,къерех
766,Ufer::N,gáddi,къерех
767,Ufer::N,riddo,къерех
768,Ufer::N,redd,къерех
769,Ufer::N,рыннт,къерех
770,Küste::N,mïere,къерех
771,Küste::N,gaedtie,къерех
772,Küste::N,merragádde,къерех
773,Küste::N,merraguovllo,къерех
774,Küste::N,gáddi,къерех
775,Küste::N,riddo,къерех
776,Küste::N,miârr'redd,къерех
777,Küste::N,рыннт,къерех
778,Festland::N,gaedtie,кьурамат
779,Festland::N,gádde,кьурамат
780,Festland::N,nannán,кьурамат
781,Festland::N,kušknjâs,кьурамат
782,Festland::N,eennâm,кьурамат
783,Festland::N,jânnam,кьурамат
784,Festland::N,ма̄ннтэр,кьурамат
785,Meer::N,mearoe,гьуьл
786,Meer::N,merra,гьуьл
787,Meer::N,nuorre,гьуьл
788,Meer::N,áhpi,гьуьл
789,Meer::N,mearra,гьуьл
790,Meer::N,meeṛâ,гьуьл
791,Meer::N,miârr,гьуьл
792,Meer::N,ме̄рр,гьуьл
793,Bucht::N,loekte,бухта
794,Bucht::N,oagge,бухта
795,Bucht::N,luokta,бухта
796,Bucht::N,luokta,бухта
797,Bucht::N,čuáj̣á,бухта
798,Bucht::N,luhtt,бухта
799,Bucht::N,вӯнн,бухта
800,Bucht::N,лӯххт,бухта
801,Insel::N,sååle,остров
802,Insel::N,suoloj,остров
803,Insel::N,suolu,остров
804,Insel::N,suálui,остров
805,Insel::N,suâl,остров
806,Insel::N,суэл,остров
807,Blume::N,rïesege,цуьк
808,Blume::N,giedjek,цуьк
809,Blume::N,rássi,цуьк
810,Blume::N,kukká,цуьк
811,Blume::N,heä´rvvrää´ss,цуьк
812,Blume::N,ывьнэнч,цуьк
813,Gras::N,kraesie,хъач
814,Gras::N,rásse,хъач
815,Gras::N,rássi,хъач
816,Gras::N,rääsi,хъач
817,Gras::N,rää´ss,хъач
818,Gras::N,ра̄ссь,хъач
819,Wurzel::N,roehtse,дувул
820,Wurzel::N,ruohttsa,дувул
821,Wurzel::N,ruohtas,дувул
822,Wurzel::N,veedis,дувул
823,Wurzel::N,vue´ddes,дувул
824,Wurzel::N,вуэнҍтэсь,дувул
825,Baum::N,moere,ттар
826,Baum::N,muorra,ттар
827,Baum::N,muorra,ттар
828,Baum::N,muoṛâ,ттар
829,Baum::N,muõrr,ттар
830,Baum::N,мӯрр,ттар
831,Stamm::N,ståamhpe,тан
832,Stamm::N,mátta,тан
833,Stamm::N,galda,тан
834,Stamm::N,ruŋgo,тан
835,Stamm::N,stokk,тан
836,Stamm::N,мӯрр,тан
837,Stamm::N,кэ̄ллт,тан
838,Rinde::N,gïrre,чкал
839,Rinde::N,baarhkoe,чкал
840,Rinde::N,bárkko,чкал
841,Rinde::N,ostu,чкал
842,Rinde::N,bárku,чкал
843,Rinde::N,korrâ,чкал
844,Rinde::N,kõrr,чкал
845,Rinde::N,pärkk,чкал
846,Rinde::N,кэ̄рр,чкал
847,Rinde::N,па̄ҏҏк,чкал
848,Ast::N,åeksie,тӏур
849,Ast::N,oakse,тӏур
850,Ast::N,oaksi,тӏур
851,Ast::N,uák'si,тӏур
852,Ast::N,å´hss,тӏур
853,Ast::N,вуэккьс,тӏур
854,Zweig::N,åeksie,хел
855,Zweig::N,oakse,хел
856,Zweig::N,rissi,хел
857,Zweig::N,syeṛi,хел
858,Zweig::N,sue´rr,хел
859,Zweig::N,рыссе,хел
860,Blatt::N,plienie,пеш
861,Blatt::N,lassta,пеш
862,Blatt::N,lasta,пеш
863,Blatt::N,lostâ,пеш
864,Blatt::N,lõstt,пеш
865,Blatt::N,лэ̄сст,пеш
866,Birke::N,såekie,верх
867,Birke::N,soahke,верх
868,Birke::N,soahki,верх
869,Birke::N,suáhi,верх
870,Birke::N,suâ´ǩǩ,верх
871,Birke::N,пе̄ссьмӯрр,верх
872,Kiefer[Baum]::N,bietsie,шамагъаж
873,Kiefer[Baum]::N,hájkka,шамагъаж
874,Kiefer[Baum]::N,biehtse,шамагъаж
875,Kiefer[Baum]::N,beahci,шамагъаж
876,Kiefer[Baum]::N,peeci,шамагъаж
877,Kiefer[Baum]::N,pie´cc,шамагъаж
878,Kiefer[Baum]::N,пе̄дзь,шамагъаж
879,Weide[Baum]::N,saalje,цӏвелин ттар
880,Weide[Baum]::N,sállja,цӏвелин ттар
881,Weide[Baum]::N,sieđga,цӏвелин ттар
882,Weide[Baum]::N,puájui,цӏвелин ттар
883,Weide[Baum]::N,puäi,цӏвелин ттар
884,Weide[Baum]::N,пуай,цӏвелин ттар
885,Tanne::N,goese,ель
886,Tanne::N,guossa,ель
887,Tanne::N,guossa,ель
888,Tanne::N,kuosâ,ель
889,Tanne::N,kuõss,ель
890,Tanne::N,кӯсс,ель
891,Horn::N,tjåervie,карч
892,Horn::N,tjoarvve,карч
893,Horn::N,čoarvi,карч
894,Horn::N,čuár'vi,карч
895,Horn::N,čuä´rvv,карч
896,Horn::N,чуэррьв,карч
897,Feder::N,badtse,цӏакул
898,Feder::N,dålgge,цӏакул
899,Feder::N,bozza,цӏакул
900,Feder::N,puzzâ,цӏакул
901,Feder::N,tolge,цӏакул
902,Feder::N,poʒʒ,цӏакул
903,Feder::N,по̄ннц,цӏакул
904,Fell::N,njaltja,хам
905,Fell::N,duollje,хам
906,Fell::N,náhkki,хам
907,Fell::N,dorkkas,хам
908,Fell::N,turkkâ,хам
909,Fell::N,tyel'ji,хам
910,Fell::N,nähki,хам
911,Fell::N,torkk,хам
912,Fell::N,čåu´dd,хам
913,Fell::N,tue´l'lj,хам
914,Fell::N,тӯлльй,хам
915,Flügel::N,såaja,лув
916,Flügel::N,såajoe,лув
917,Flügel::N,soadje,лув
918,Flügel::N,soadji,лув
919,Flügel::N,suáj̣á,лув
920,Flügel::N,suäjj,лув
921,Flügel::N,суэйй,лув
922,Klaue::N,gadtse,къармах
923,Klaue::N,guober,къармах
924,Klaue::N,gazza,къармах
925,Klaue::N,kozzâ,къармах
926,Klaue::N,kõʒʒ,къармах
927,Klaue::N,кэ̄ннц,къармах
928,Kralle::N,gadtse,пац
929,Kralle::N,gadtse,тапас
930,Kralle::N,gadtsa,пац
931,Kralle::N,gadtsa,тапас
932,Kralle::N,gazza,пац
933,Kralle::N,gazza,тапас
934,Kralle::N,kozzâ,пац
935,Kralle::N,kozzâ,тапас
936,Kralle::N,kõʒʒ,пац
937,Kralle::N,kõʒʒ,тапас
938,Kralle::N,ке̄бпель,пац
939,Kralle::N,ке̄бпель,тапас
940,Schwanz::N,siejpie,ттум
941,Schwanz::N,siejbbe,ттум
942,Schwanz::N,bađuš,ттум
943,Schwanz::N,seaibi,ттум
944,Schwanz::N,seibi,ттум
945,Schwanz::N,sei´bb,ттум
946,Schwanz::N,piä´cciǩ,ттум
947,Schwanz::N,пиджь,ттум
948,Schwanz::N,се̄ййп,ттум
949,Schwanz::N,пе̄цехь,ттум
950,Ei::N,munnie,кака
951,Ei::N,månne,кака
952,Ei::N,monni,кака
953,Ei::N,maṇe,кака
954,Ei::N,mââ´nn,кака
955,Ei::N,маннҍ,кака
956,Nest::N,biesie,муг
957,Nest::N,biesse,муг
958,Nest::N,beassi,муг
959,Nest::N,peesi,муг
960,Nest::N,piervâl,муг
961,Nest::N,piä´ss,муг
962,Nest::N,пе̄ссь,муг
963,Bau::N,biesie,тӏеквен
964,Bau::N,biedjo,тӏеквен
965,Bau::N,liesso,тӏеквен
966,Bau::N,biedju,тӏеквен
967,Bau::N,piäju,тӏеквен
968,Bau::N,вуэӈӈк,тӏеквен
969,Tier::N,juvre,гьайван
970,Tier::N,udos,гьайван
971,Tier::N,divrre,гьайван
972,Tier::N,luohtok,гьайван
973,Tier::N,ealli,гьайван
974,Tier::N,ellee,гьайван
975,Tier::N,jie´lli,гьайван
976,Tier::N,жыва,гьайван
977,Herde::N,dåehkie,суьруь
978,Herde::N,ællo,суьруь
979,Herde::N,fuovva,суьруь
980,Herde::N,doahkki,суьруь
981,Herde::N,čagge,суьруь
982,Herde::N,tukk,суьруь
983,Herde::N,vâ´lvv,суьруь
984,Herde::N,чуэз,суьруь
985,Herde::N,чӣгар,суьруь
986,Kuh::N,govse,ккал
987,Kuh::N,gussa,ккал
988,Kuh::N,gussa,ккал
989,Kuh::N,kussâ,ккал
990,Kuh::N,kuss,ккал
991,Kuh::N,лӣххьм,ккал
992,Bulle::N,vuaksa,яц
993,Bulle::N,vuaksa,бугъа
994,Bulle::N,vuoksá,яц
995,Bulle::N,vuoksá,бугъа
996,Bulle::N,heargi,яц
997,Bulle::N,heargi,бугъа
998,Bulle::N,vuák'sá,яц
999,Bulle::N,vuák'sá,бугъа
1000,Bulle::N,ergi,яц
1001,Bulle::N,ergi,бугъа
1002,Bulle::N,vuâhss,яц
1003,Bulle::N,vuâhss,бугъа
1004,Bulle::N,е̄ррьк,яц
1005,Bulle::N,е̄ррьк,бугъа
1006,Pferd::N,hierkie,балкӏан
1007,Pferd::N,råsse,балкӏан
1008,Pferd::N,hæssta,балкӏан
1009,Pferd::N,heavuš,балкӏан
1010,Pferd::N,hiävuš,балкӏан
1011,Pferd::N,heävaš,балкӏан
1012,Pferd::N,ро̄ссь,балкӏан
1013,Schaf::N,sïrve,хеб
1014,Schaf::N,sávttsa,хеб
1015,Schaf::N,sávza,хеб
1016,Schaf::N,savzâ,хеб
1017,Schaf::N,sauʒʒ,хеб
1018,Schaf::N,ла̄мьпесь,хеб
1019,Schwein::N,snurke,вак
1020,Schwein::N,svijnne,вак
1021,Schwein::N,spiidni,вак
1022,Schwein::N,šahe,вак
1023,Schwein::N,šââ´ǩǩ,вак
1024,Schwein::N,ша̄гкь,вак
1025,Hund::N,bïenje,кицӏ
1026,Hund::N,bena,кицӏ
1027,Hund::N,beana,кицӏ
1028,Hund::N,peenuv,кицӏ
1029,Hund::N,piânnai,кицӏ
1030,Hund::N,пе̄ннэ,кицӏ
1031,Katze::N,gaahtoe,кац
1032,Katze::N,gáhtto,кац
1033,Katze::N,bussá,кац
1034,Katze::N,kissá,кац
1035,Katze::N,kaass,кац
1036,Katze::N,ко̄а̄сс,кац
1037,Bär::N,gumsie,сев
1038,Bär::N,biernna,сев
1039,Bär::N,guovža,сев
1040,Bär::N,bierdna,сев
1041,Bär::N,kuob'žâ,сев
1042,Bär::N,kue´bǯǯ,сев
1043,Bär::N,та̄лл,сев
1044,Eichhörnchen::N,åeruve,белка
1045,Eichhörnchen::N,oarre,белка
1046,Eichhörnchen::N,oarri,белка
1047,Eichhörnchen::N,uár'ree,белка
1048,Eichhörnchen::N,vuä´r'rev,белка
1049,Eichhörnchen::N,вуэррев,белка
1050,Elch::N,ïelje,лось
1051,Elch::N,ællja,лось
1052,Elch::N,sarvva,лось
1053,Elch::N,ealga,лось
1054,Elch::N,sorvâ,лось
1055,Elch::N,sõrvv,лось
1056,Elch::N,сэ̄ррв,лось
1057,Fuchs::N,riepie,сикӏ
1058,Fuchs::N,riebij,сикӏ
1059,Fuchs::N,rieban,сикӏ
1060,Fuchs::N,riemnjis,сикӏ
1061,Fuchs::N,rie´mjj,сикӏ
1062,Fuchs::N,рӣммьн,сикӏ
1063,Hase::N,njåemele,къуьр
1064,Hase::N,njoammel,къуьр
1065,Hase::N,njoammil,къуьр
1066,Hase::N,njuámmil,къуьр
1067,Hase::N,njue´m'mel,къуьр
1068,Hase::N,нюэммель,къуьр
1069,Maus::N,snjeara,кьиф
1070,Maus::N,snjierrá,кьиф
1071,Maus::N,sáhpán,кьиф
1072,Maus::N,säplig,кьиф
1073,Maus::N,sä´ppli,кьиф
1074,Maus::N,са̄хпьлинк,кьиф
1075,Wolf::N,sïejpe,жанавур
1076,Wolf::N,stálppe,жанавур
1077,Wolf::N,stáhkke,жанавур
1078,Wolf::N,ruomas,жанавур
1079,Wolf::N,kumpe,жанавур
1080,Wolf::N,návdi,жанавур
1081,Wolf::N,kumppi,жанавур
1082,Wolf::N,ku´mpp,жанавур
1083,Wolf::N,pââ´ldes,жанавур
1084,Wolf::N,чиррм,жанавур
1085,Wolf::N,пальтӭсь,жанавур
1086,Vogel::N,ledtie,луван ничхир
1087,Vogel::N,lådde,луван ничхир
1088,Vogel::N,loddi,луван ничхир
1089,Vogel::N,lodde,луван ничхир
1090,Vogel::N,lå´dd,луван ничхир
1091,Vogel::N,лоаннҍт,луван ничхир
1092,Schwarm::N,dåehkie,луж
1093,Schwarm::N,doahkke,луж
1094,Schwarm::N,doahkki,луж
1095,Schwarm::N,tuák'ki,луж
1096,Schwarm::N,parvv,луж
1097,Schwarm::N,туххк,луж
1098,Huhn::N,vöönhtse,верч
1099,Huhn::N,vuonntsá,верч
1100,Huhn::N,vuonccis,верч
1101,Huhn::N,kääṇi,верч
1102,Huhn::N,kää´nn,верч
1103,Huhn::N,ка̄ннҌ,верч
1104,Hahn::N,deere,кӏек
1105,Hahn::N,hádna,кӏек
1106,Hahn::N,åresvuonntsá,кӏек
1107,Hahn::N,vuonccis,кӏек
1108,Hahn::N,kääṇi,кӏек
1109,Hahn::N,åå´reskää´nn,кӏек
1110,Hahn::N,пе̄ттэх,кӏек
1111,Gans::N,gaase,къаз
1112,Gans::N,gássa,къаз
1113,Gans::N,čuonji,къаз
1114,Gans::N,čuá'njá,къаз
1115,Gans::N,čue´nj,къаз
1116,Gans::N,чуэнь,къаз
1117,Adler::N,aarhtse,лекь
1118,Adler::N,goasskem,лекь
1119,Adler::N,goaskin,лекь
1120,Adler::N,kuás'kim,лекь
1121,Adler::N,kuä´cǩǩem,лекь
1122,Adler::N,куэцькем,лекь
1123,Ente::N,tjååtsele,пӏатӏ
1124,Ente::N,vuojatjis,пӏатӏ
1125,Ente::N,čáhceloddi,пӏатӏ
1126,Ente::N,vuonjâč,пӏатӏ
1127,Ente::N,vuõnjâč,пӏатӏ
1128,Ente::N,ча̄дзьлоаннҍт,пӏатӏ
1129,Eule::N,snjågloe,тӏиб
1130,Eule::N,skunjok,тӏиб
1131,Eule::N,skuolfi,тӏиб
1132,Eule::N,ijjâlodde,тӏиб
1133,Eule::N,iiđsaž,тӏиб
1134,Eule::N,кунньлоаннҍт,тӏиб
1135,Eule::N,чӯзэм вуэһпэй,тӏиб
1136,Kranich::N,goerke,дурна
1137,Kranich::N,guorgga,дурна
1138,Kranich::N,guorga,дурна
1139,Kranich::N,kuor'gâ,дурна
1140,Kranich::N,kuõrgg,дурна
1141,Kranich::N,кӯррк,дурна
1142,Krähe::N,voerhtje,къаргъа
1143,Krähe::N,gárránis,къаргъа
1144,Krähe::N,vuoratjis,къаргъа
1145,Krähe::N,vuoražas,къаргъа
1146,Krähe::N,vuorččis,къаргъа
1147,Krähe::N,vuorâč,къаргъа
1148,Krähe::N,vuõrâč,къаргъа
1149,Krähe::N,вӯрэч,къаргъа
1150,Kuckuck::N,gïeke,кукупӏ
1151,Kuckuck::N,giehka,кукупӏ
1152,Kuckuck::N,giehka,кукупӏ
1153,Kuckuck::N,kiehâ,кукупӏ
1154,Kuckuck::N,ǩiõkk,кукупӏ
1155,Kuckuck::N,кӣгк,кукупӏ
1156,Schwan::N,njoktje,къугь
1157,Schwan::N,snjuktja,къугь
1158,Schwan::N,njukča,къугь
1159,Schwan::N,njuhčâ,къугь
1160,Schwan::N,njuhčč,къугь
1161,Schwan::N,нюххч,къугь
1162,Fisch::N,guelie,гъед
1163,Fisch::N,guolle,гъед
1164,Fisch::N,guolli,гъед
1165,Fisch::N,kyeḷi,гъед
1166,Fisch::N,kue´ll,гъед
1167,Fisch::N,кӯлль,гъед
1168,Barsch::N,sihtege,окунь
1169,Barsch::N,vuoskun,окунь
1170,Barsch::N,vuoskku,окунь
1171,Barsch::N,vuásku,окунь
1172,Barsch::N,vuâsk,окунь
1173,Barsch::N,вуэсск,окунь
1174,Hecht::N,haavke,щука
1175,Hecht::N,hávgga,щука
1176,Hecht::N,hávga,щука
1177,Hecht::N,puško,щука
1178,Hecht::N,nu´ǩǩeš,щука
1179,Hecht::N,ныгкешь,щука
1180,Schlange[Tier]::N,gïermesje,илан
1181,Schlange[Tier]::N,gïermesje,гъуьлягъ
1182,Schlange[Tier]::N,germaj,илан
1183,Schlange[Tier]::N,germaj,гъуьлягъ
1184,Schlange[Tier]::N,gearpmaš,илан
1185,Schlange[Tier]::N,gearpmaš,гъуьлягъ
1186,Schlange[Tier]::N,kyev'đi,илан
1187,Schlange[Tier]::N,kyev'đi,гъуьлягъ
1188,Schlange[Tier]::N,ku´vdd,илан
1189,Schlange[Tier]::N,ku´vdd,гъуьлягъ
1190,Schlange[Tier]::N,кӯввьт,илан
1191,Schlange[Tier]::N,кӯввьт,гъуьлягъ
1192,Wurm::N,mietie,квак
1193,Wurm::N,maarhke,квак
1194,Wurm::N,mádo,квак
1195,Wurm::N,máhtu,квак
1196,Wurm::N,máátu,квак
1197,Wurm::N,määtt,квак
1198,Wurm::N,ма̄дт,квак
1199,Spinne::N,hievnie,хуьшрекан
1200,Spinne::N,hievnne,хуьшрекан
1201,Spinne::N,heavdni,хуьшрекан
1202,Spinne::N,evni,хуьшрекан
1203,Spinne::N,eeunaž,хуьшрекан
1204,Spinne::N,о̄а̄з,хуьшрекан
1205,Ameise::N,garhke,цегв
1206,Ameise::N,gårkkå,цегв
1207,Ameise::N,gotka,цегв
1208,Ameise::N,kutkâ,цегв
1209,Ameise::N,kotkk,цегв
1210,Ameise::N,ко̄ттк,цегв
1211,Laus::N,dihkie,нет
1212,Laus::N,dihkke,нет
1213,Laus::N,dihkki,нет
1214,Laus::N,tikke,нет
1215,Laus::N,te´ǩǩ,нет
1216,Laus::N,тыһкь,нет
1217,Mücke::N,tjoejhke,ветӏ
1218,Mücke::N,tjuojkka,ветӏ
1219,Mücke::N,čuoika,ветӏ
1220,Mücke::N,čuoš'kâ,ветӏ
1221,Mücke::N,čuõškk,ветӏ
1222,Mücke::N,чӯшшк,ветӏ
1223,Fliege::N,tjoere,тӏветӏ
1224,Fliege::N,boerege,тӏветӏ
1225,Fliege::N,tjuruk,тӏветӏ
1226,Fliege::N,čuru,тӏветӏ
1227,Fliege::N,kiärpáš,тӏветӏ
1228,Fliege::N,čuâr,тӏветӏ
1229,Fliege::N,čuâras,тӏветӏ
1230,Fliege::N,чуэраш,тӏветӏ
1231,Schmetterling::N,biejjielåbloe,чепелукь
1232,Schmetterling::N,biejvvelådde,чепелукь
1233,Schmetterling::N,beaiveloddi,чепелукь
1234,Schmetterling::N,piäi'vááloddááš,чепелукь
1235,Schmetterling::N,ä´llbaž,чепелукь
1236,Schmetterling::N,pei´vvlå´dd,чепелукь
1237,Schmetterling::N,а̄лльп,чепелукь
1238,Beere::N,muerjie,куьлуь емиш
1239,Beere::N,muorjje,куьлуь емиш
1240,Beere::N,muorji,куьлуь емиш
1241,Beere::N,myer'ji,куьлуь емиш
1242,Beere::N,mue´rjj,куьлуь емиш
1243,Beere::N,мӯррьй,куьлуь емиш
1244,Apfel::N,æbpla,ич
1245,Apfel::N,ehpal,ич
1246,Apfel::N,eppel,ич
1247,Apfel::N,eahppel,ич
1248,Apfel::N,я̄блэк,ич
1249,Pilz::N,goebpere,къарникъуз
1250,Pilz::N,guoppar,къарникъуз
1251,Pilz::N,guoppar,къарникъуз
1252,Pilz::N,kuobâr,къарникъуз
1253,Pilz::N,kuõbbâr,къарникъуз
1254,Pilz::N,кӯмпар,къарникъуз
1255,Zwiebel::N,lööke,чичӏек
1256,Zwiebel::N,løhkka,чичӏек
1257,Zwiebel::N,lávki,чичӏек
1258,Zwiebel::N,luukk,чичӏек
1259,Zwiebel::N,луквець,чичӏек
1260,Saat::N,saajoe,тумар
1261,Saat::N,sádjo,тумар
1262,Saat::N,siepman,тумар
1263,Saat::N,siemâ,тумар
1264,Saat::N,siõm,тумар
1265,Saat::N,се̄м,тумар
1266,Korn::N,gernie,твар
1267,Korn::N,gårnnetjalmme,твар
1268,Korn::N,gordni,твар
1269,Korn::N,jiṿe,твар
1270,Korn::N,ле̄ййп,твар
1271,Heu::N,suejnieh,векь
1272,Heu::N,suejnieh,векьер
1273,Heu::N,ájvve,векь
1274,Heu::N,ájvve,векьер
1275,Heu::N,suoidni,векь
1276,Heu::N,suoidni,векьер
1277,Heu::N,syei'ni,векь
1278,Heu::N,syei'ni,векьер
1279,Heu::N,suei´nn,векь
1280,Heu::N,suei´nn,векьер
1281,Heu::N,сӯййн,векь
1282,Heu::N,сӯййн,векьер
1283,Schale::N,gïrre,пириш
1284,Schale::N,gïrre,хъуьруьш
1285,Schale::N,garra,пириш
1286,Schale::N,garra,хъуьруьш
1287,Schale::N,skádne,пириш
1288,Schale::N,skádne,хъуьруьш
1289,Schale::N,garra,пириш
1290,Schale::N,garra,хъуьруьш
1291,Schale::N,korrâ,пириш
1292,Schale::N,korrâ,хъуьруьш
1293,Schale::N,kõrr,пириш
1294,Schale::N,kõrr,хъуьруьш
1295,Schale::N,ю̄дтҍ,пириш
1296,Schale::N,ю̄дтҍ,хъуьруьш
1297,Grube::N,haevtie,фур
1298,Grube::N,rågge,фур
1299,Grube::N,gohpi,фур
1300,Grube::N,roggi,фур
1301,Grube::N,kyep'pi,фур
1302,Grube::N,rogge,фур
1303,Grube::N,rå´ǧǧ,фур
1304,Grube::N,kåå´pp,фур
1305,Grube::N,коабпь,фур
1306,Falle::N,barta,ракьар
1307,Falle::N,ruevtie,ракьар
1308,Falle::N,gillar,ракьар
1309,Falle::N,ruovdde,ракьар
1310,Falle::N,rihtá,ракьар
1311,Falle::N,báhcahat,ракьар
1312,Falle::N,ká'skástâh,ракьар
1313,Falle::N,ää´ǧǧes,ракьар
1314,Falle::N,кӣлл,ракьар
1315,Falle::N,ше̄шшь,ракьар
1316,Schlinge::N,latjka,гьалкъа
1317,Schlinge::N,gieras,гьалкъа
1318,Schlinge::N,mohkki,гьалкъа
1319,Schlinge::N,kieḷâ,гьалкъа
1320,Schlinge::N,ǩiõll,гьалкъа
1321,Schlinge::N,ää´ǧǧes,гьалкъа
1322,Schlinge::N,кӣлл,гьалкъа
1323,Schlinge::N,ше̄шшь,гьалкъа
1324,Spur::N,gïeje,гел
1325,Spur::N,luodda,гел
1326,Spur::N,joavnes,гел
1327,Spur::N,luodda,гел
1328,Spur::N,luod'dâ,гел
1329,Spur::N,ǩiõjj,гел
1330,Spur::N,кӣйй,гел
1331,Asche::N,govne,руьхъ
1332,Asche::N,gudna,руьхъ
1333,Asche::N,gutna,руьхъ
1334,Asche::N,kunnâ,руьхъ
1335,Asche::N,kunn,руьхъ
1336,Asche::N,кунн,руьхъ
1337,Dreck::N,haaskoe,чирк
1338,Dreck::N,haaskoe,кьуруш
1339,Dreck::N,lænjok,чирк
1340,Dreck::N,lænjok,кьуруш
1341,Dreck::N,baška,чирк
1342,Dreck::N,baška,кьуруш
1343,Dreck::N,duova,чирк
1344,Dreck::N,duova,кьуруш
