,Concept_ID,se,hi
688,Sonne::N,пе̄ййв,सूरज
689,Sonne::N,пе̄ййв,सूर्य
690,Mond::N,aske,चाँद
691,Mond::N,aske,चंद्र
692,Mond::N,mánno,चाँद
693,Mond::N,mánno,चंद्र
694,Mond::N,mánnu,चाँद
695,Mond::N,mánnu,चंद्र
696,Mond::N,máánu,चाँद
697,Mond::N,máánu,चंद्र
698,Mond::N,mään,चाँद
699,Mond::N,mään,चंद्र
700,Mond::N,ма̄нн,चाँद
701,Mond::N,ма̄нн,चंद्र
702,Stern::N,daasta,तारा
703,Stern::N,daasta,सितारा
704,Stern::N,naestie,तारा
705,Stern::N,naestie,सितारा
706,Stern::N,násste,तारा
707,Stern::N,násste,सितारा
708,Stern::N,násti,तारा
709,Stern::N,násti,सितारा
710,Stern::N,täsni,तारा
711,Stern::N,täsni,सितारा
712,Stern::N,tä´snn,तारा
713,Stern::N,tä´snn,सितारा
714,Stern::N,та̄ссьт,तारा
715,Stern::N,та̄ссьт,सितारा
716,Luft::N,elmie,हवा
717,Luft::N,elmie,वायु
718,Luft::N,ájmmo,हवा
719,Luft::N,ájmmo,वायु
720,Luft::N,áibmu,हवा
721,Luft::N,áibmu,वायु
722,Luft::N,áimu,हवा
723,Luft::N,áimu,वायु
724,Luft::N,šõŋŋ,हवा
725,Luft::N,šõŋŋ,वायु
726,Luft::N,вӯйнас,हवा
727,Luft::N,вӯйнас,वायु
728,Wind::N,bïegke,पाद
729,Wind::N,biegga,पाद
730,Wind::N,biegga,पाद
731,Wind::N,pieg'gâ,पाद
732,Wind::N,piõg'g,पाद
733,Wind::N,пӣӈӈк,पाद
734,Welle::N,baaroe,लहर
735,Welle::N,baaroe,तरंग
736,Welle::N,bárro,लहर
737,Welle::N,bárro,तरंग
738,Welle::N,bárru,लहर
739,Welle::N,bárru,तरंग
740,Welle::N,pááṛu,लहर
741,Welle::N,pááṛu,तरंग
742,Welle::N,päärr,लहर
743,Welle::N,päärr,तरंग
744,Welle::N,нэ̄ммп,लहर
745,Welle::N,нэ̄ммп,तरंग
746,Wasser::N,tjaetsie,जल
747,Wasser::N,tjaetsie,पानी
748,Wasser::N,tjáhtje,जल
749,Wasser::N,tjáhtje,पानी
750,Wasser::N,čáhci,जल
751,Wasser::N,čáhci,पानी
752,Wasser::N,čääci,जल
753,Wasser::N,čääci,पानी
754,Wasser::N,čää´cc,जल
755,Wasser::N,čää´cc,पानी
756,Wasser::N,ча̄дзь,जल
757,Wasser::N,ча̄дзь,पानी
758,Stein::N,gierkie,पत्थर
759,Stein::N,giergge,पत्थर
760,Stein::N,geađgi,पत्थर
761,Stein::N,keđgi,पत्थर
762,Stein::N,ǩeä´dǧǧ,पत्थर
763,Stein::N,ке̄ддҌк,पत्थर
764,Boden::N,betnie,मिट्टी
765,Boden::N,ednam,मिट्टी
766,Boden::N,bodni,मिट्टी
767,Boden::N,vuođđu,मिट्टी
768,Boden::N,ponne,मिट्टी
769,Boden::N,vuáđ̣u,मिट्टी
770,Boden::N,vuâđđ,मिट्टी
771,Boden::N,лаввьн,मिट्टी
772,Boden::N,е̄ммьне,मिट्टी
773,Erde::N,jåarta,भूमि
774,Erde::N,jåarta,ज़मीन
775,Erde::N,mueltie,भूमि
776,Erde::N,mueltie,ज़मीन
777,Erde::N,ednam,भूमि
778,Erde::N,ednam,ज़मीन
779,Erde::N,mållde,भूमि
780,Erde::N,mållde,ज़मीन
781,Erde::N,eana,भूमि
782,Erde::N,eana,ज़मीन
783,Erde::N,eennâm,भूमि
784,Erde::N,eennâm,ज़मीन
785,Erde::N,mädd,भूमि
786,Erde::N,mädd,ज़मीन
787,Erde::N,jânnam,भूमि
788,Erde::N,jânnam,ज़मीन
789,Erde::N,е̄ммьне,भूमि
790,Erde::N,е̄ммьне,ज़मीन
791,Staub::N,heblie,धूल
792,Staub::N,tsumhtsie,धूल
793,Staub::N,dubme,धूल
794,Staub::N,dopmu,धूल
795,Staub::N,kovjâ,धूल
796,Staub::N,põõ´l,धूल
797,Staub::N,кэ̄ббьй,धूल
798,Rauch::N,soeve,धूआँ
799,Rauch::N,soeve,धुम्र
800,Rauch::N,suovva,धूआँ
801,Rauch::N,suovva,धुम्र
802,Rauch::N,suovva,धूआँ
803,Rauch::N,suovva,धुम्र
804,Rauch::N,suoṿâ,धूआँ
805,Rauch::N,suoṿâ,धुम्र
806,Rauch::N,suõvv,धूआँ
807,Rauch::N,suõvv,धुम्र
808,Rauch::N,сӯвв,धूआँ
809,Rauch::N,сӯвв,धुम्र
810,Funke::N,naestie,चिनगारी
811,Funke::N,naestie,स्फुलिंग
812,Funke::N,tjuonam,चिनगारी
813,Funke::N,tjuonam,स्फुलिंग
814,Funke::N,čuotnan,चिनगारी
815,Funke::N,čuotnan,स्फुलिंग
816,Funke::N,čuođâlm,चिनगारी
817,Funke::N,čuođâlm,स्फुलिंग
818,Funke::N,iiskâr,चिनगारी
819,Funke::N,iiskâr,स्फुलिंग
820,Funke::N,čuõzzâm,चिनगारी
821,Funke::N,čuõzzâm,स्फुलिंग
822,Funke::N,чӯссэм,चिनगारी
823,Funke::N,чӯссэм,स्फुलिंग
824,Feuer::N,dålle,आग
825,Feuer::N,dålle,आतिश
826,Feuer::N,dålle,अग्नि
827,Feuer::N,dållå,आग
828,Feuer::N,dållå,आतिश
829,Feuer::N,dållå,अग्नि
830,Feuer::N,dolla,आग
831,Feuer::N,dolla,आतिश
832,Feuer::N,dolla,अग्नि
833,Feuer::N,tullâ,आग
834,Feuer::N,tullâ,आतिश
835,Feuer::N,tullâ,अग्नि
836,Feuer::N,toll,आग
837,Feuer::N,toll,आतिश
838,Feuer::N,toll,अग्नि
839,Feuer::N,то̄лл,आग
840,Feuer::N,то̄лл,आतिश
841,Feuer::N,то̄лл,अग्नि
842,Licht::N,tjoevke,रोशनी
843,Licht::N,tjoevke,प्रकाश
844,Licht::N,tjuovgga,रोशनी
845,Licht::N,tjuovgga,प्रकाश
846,Licht::N,čuovga,रोशनी
847,Licht::N,čuovga,प्रकाश
848,Licht::N,čuovggas,रोशनी
849,Licht::N,čuovggas,प्रकाश
850,Licht::N,čuoṿâ,रोशनी
851,Licht::N,čuoṿâ,प्रकाश
852,Licht::N,toll,रोशनी
853,Licht::N,toll,प्रकाश
854,Licht::N,čuõvv,रोशनी
855,Licht::N,čuõvv,प्रकाश
856,Licht::N,то̄лл,रोशनी
857,Licht::N,то̄лл,प्रकाश
858,Schatten::N,skugkie,छाया
859,Schatten::N,skugkie,परछाई
860,Schatten::N,soejvene,छाया
861,Schatten::N,soejvene,परछाई
862,Schatten::N,irkes,छाया
863,Schatten::N,irkes,परछाई
864,Schatten::N,sieges,छाया
865,Schatten::N,sieges,परछाई
866,Schatten::N,itku,छाया
867,Schatten::N,itku,परछाई
868,Schatten::N,suoivâ,छाया
869,Schatten::N,suoivâ,परछाई
870,Schatten::N,õõtt,छाया
871,Schatten::N,õõtt,परछाई
872,Schatten::N,ǩeeu´niǩ,छाया
873,Schatten::N,ǩeeu´niǩ,परछाई
874,Schatten::N,кывьнэхь,छाया
875,Schatten::N,кывьнэхь,परछाई
876,Wetter::N,vïerhtse,ऋतु
877,Wetter::N,vïerhtse,मौसम
878,Wetter::N,dálkke,ऋतु
879,Wetter::N,dálkke,मौसम
880,Wetter::N,dálki,ऋतु
881,Wetter::N,dálki,मौसम
882,Wetter::N,šoŋŋâ,ऋतु
883,Wetter::N,šoŋŋâ,मौसम
884,Wetter::N,šõŋŋ,ऋतु
885,Wetter::N,šõŋŋ,मौसम
886,Wetter::N,шэ̄ӈӈ,ऋतु
887,Wetter::N,шэ̄ӈӈ,मौसम
888,Nebel::N,såavla,धुँध
889,Nebel::N,såavla,कुहरा
890,Nebel::N,mearhka,धुँध
891,Nebel::N,mearhka,कुहरा
892,Nebel::N,murkko,धुँध
893,Nebel::N,murkko,कुहरा
894,Nebel::N,mierkká,धुँध
895,Nebel::N,mierkká,कुहरा
896,Nebel::N,mierká,धुँध
897,Nebel::N,mierká,कुहरा
898,Nebel::N,miär'kká,धुँध
899,Nebel::N,miär'kká,कुहरा
900,Nebel::N,oṃo,धुँध
901,Nebel::N,oṃo,कुहरा
902,Nebel::N,sue´lnn,धुँध
903,Nebel::N,sue´lnn,कुहरा
904,Nebel::N,цӣгк,धुँध
905,Nebel::N,цӣгк,कुहरा
906,Nebel::N,сулльн,धुँध
907,Nebel::N,сулльн,कुहरा
908,Wolke::N,balve,मेघ
909,Wolke::N,balve,अभ्र
910,Wolke::N,balvva,मेघ
911,Wolke::N,balvva,अभ्र
912,Wolke::N,balva,मेघ
913,Wolke::N,balva,अभ्र
914,Wolke::N,polvâ,मेघ
915,Wolke::N,polvâ,अभ्र
916,Wolke::N,põlvv,मेघ
917,Wolke::N,põlvv,अभ्र
918,Wolke::N,пэллв,मेघ
919,Wolke::N,пэллв,अभ्र
920,Regen::N,ebrie,मेंह
921,Regen::N,ebrie,बारिश
922,Regen::N,harvve,मेंह
923,Regen::N,harvve,बारिश
924,Regen::N,arvi,मेंह
925,Regen::N,arvi,बारिश
926,Regen::N,arve,मेंह
927,Regen::N,arve,बारिश
928,Regen::N,â´brr,मेंह
929,Regen::N,â´brr,बारिश
930,Regen::N,аббьр,मेंह
931,Regen::N,аббьр,बारिश
932,Schnee::N,lopme,हिम
933,Schnee::N,lopme,बर्फ़
934,Schnee::N,moehtege,हिम
935,Schnee::N,moehtege,बर्फ़
936,Schnee::N,muohta,हिम
937,Schnee::N,muohta,बर्फ़
938,Schnee::N,muohta,हिम
939,Schnee::N,muohta,बर्फ़
940,Schnee::N,muotâ,हिम
941,Schnee::N,muotâ,बर्फ़
942,Schnee::N,muõtt,हिम
943,Schnee::N,muõtt,बर्फ़
944,Schnee::N,вэ̄дз,हिम
945,Schnee::N,вэ̄дз,बर्फ़
946,Schnee::N,куэллт,हिम
947,Schnee::N,куэллт,बर्फ़
948,Eis::N,jïenge,हिम
949,Eis::N,jïenge,बर्फ़
950,Eis::N,jiegŋa,हिम
951,Eis::N,jiegŋa,बर्फ़
952,Eis::N,jiekŋa,हिम
953,Eis::N,jiekŋa,बर्फ़
954,Eis::N,jieŋ̣â,हिम
955,Eis::N,jieŋ̣â,बर्फ़
956,Eis::N,jiõŋŋ,हिम
957,Eis::N,jiõŋŋ,बर्फ़
958,Eis::N,ӣӈӈ,हिम
959,Eis::N,ӣӈӈ,बर्फ़
960,Frost::N,baajkoe,ठंड
961,Frost::N,tjoasskem,ठंड
962,Frost::N,buolaš,ठंड
963,Frost::N,puolâš,ठंड
964,Frost::N,puõlâš,ठंड
965,Frost::N,мӯнь,ठंड
966,Kälte::N,jueskie,सर्दी
967,Kälte::N,jueskie,शीतलता
968,Kälte::N,tjåetskeme,सर्दी
969,Kälte::N,tjåetskeme,शीतलता
970,Kälte::N,tjoasskem,सर्दी
971,Kälte::N,tjoasskem,शीतलता
972,Kälte::N,čoaskin,सर्दी
973,Kälte::N,čoaskin,शीतलता
974,Kälte::N,ko'lmâsvuotâ,सर्दी
975,Kälte::N,ko'lmâsvuotâ,शीतलता
976,Kälte::N,ijss,सर्दी
977,Kälte::N,ijss,शीतलता
978,Kälte::N,čuä´cǩǩem,सर्दी
979,Kälte::N,čuä´cǩǩem,शीतलता
980,Kälte::N,tuârggnjõs,सर्दी
981,Kälte::N,tuârggnjõs,शीतलता
982,Kälte::N,кэ̄лмас,सर्दी
983,Kälte::N,кэ̄лмас,शीतलता
984,Hitze::N,baahke,ताप
985,Hitze::N,baahke,गरमी
986,Hitze::N,báhkka,ताप
987,Hitze::N,báhkka,गरमी
988,Hitze::N,báhkka,ताप
989,Hitze::N,báhkka,गरमी
990,Hitze::N,pakkâ,ताप
991,Hitze::N,pakkâ,गरमी
992,Hitze::N,kuṃe,ताप
993,Hitze::N,kuṃe,गरमी
994,Hitze::N,paašt,ताप
995,Hitze::N,paašt,गरमी
996,Hitze::N,жоарр,ताप
997,Hitze::N,жоарр,गरमी
998,Raureif::N,jyjse,पाला
999,Raureif::N,ridne,पाला
1000,Raureif::N,goarre,पाला
1001,Raureif::N,ritni,पाला
1002,Raureif::N,suhči,पाला
1003,Raureif::N,riṇe,पाला
1004,Raureif::N,ай,पाला
1005,Regenbogen::N,aatjan goengere,इंद्र-धनुष
1006,Regenbogen::N,aatjan joekse,इंद्र-धनुष
1007,Regenbogen::N,ádjájuoksa,इंद्र-धनुष
1008,Regenbogen::N,arvedávgi,इंद्र-धनुष
1009,Regenbogen::N,bajándávgi,इंद्र-धनुष
1010,Regenbogen::N,äijihtävgi,इंद्र-धनुष
1011,Regenbogen::N,teârmmazjohss,इंद्र-धनुष
1012,Regenbogen::N,тӣрмесью̄ккс,इंद्र-धनुष
1013,Donner::N,raejrie,गरज
1014,Donner::N,raejrie,मेघ-गर्जन
1015,Donner::N,átjek,गरज
1016,Donner::N,átjek,मेघ-गर्जन
1017,Donner::N,átjárájdde,गरज
1018,Donner::N,átjárájdde,मेघ-गर्जन
1019,Donner::N,áddjá,गरज
1020,Donner::N,áddjá,मेघ-गर्जन
1021,Donner::N,baján,गरज
1022,Donner::N,baján,मेघ-गर्जन
1023,Donner::N,juuṛâ,गरज
1024,Donner::N,juuṛâ,मेघ-गर्जन
1025,Donner::N,tie´rmes,गरज
1026,Donner::N,tie´rmes,मेघ-गर्जन
1027,Donner::N,тӣрмесь,गरज
1028,Donner::N,тӣрмесь,मेघ-गर्जन
1029,Donner::N,ча̄ркнэгк,गरज
1030,Donner::N,ча̄ркнэгк,मेघ-गर्जन
1031,Strömung::N,njuvvie,बहाव
1032,Strömung::N,njuvvie,प्रवाह
1033,Strömung::N,ájggedáhpe,बहाव
1034,Strömung::N,ájggedáhpe,प्रवाह
1035,Strömung::N,rávdnji,बहाव
1036,Strömung::N,rávdnji,प्रवाह
1037,Strömung::N,virde,बहाव
1038,Strömung::N,virde,प्रवाह
1039,Strömung::N,ve´rdd,बहाव
1040,Strömung::N,ve´rdd,प्रवाह
1041,Strömung::N,выррьт,बहाव
1042,Strömung::N,выррьт,प्रवाह
1043,Tropfen::N,gåajhkohts,बूँद
1044,Tropfen::N,gåjkudis,बूँद
1045,Tropfen::N,goaikkanas,बूँद
1046,Tropfen::N,čalme,बूँद
1047,Tropfen::N,čâ´lmm,बूँद
1048,Tropfen::N,ча̄лльм,बूँद
1049,Schaum::N,sapte,झाग
1050,Schaum::N,såpptå,झाग
1051,Schaum::N,sokta,झाग
1052,Schaum::N,suptâ,झाग
1053,Schaum::N,soptt,झाग
1054,Schaum::N,со̄ппт,झाग
1055,Schmutz::N,haaskoe,गंद
1056,Schmutz::N,haaskoe,कीचड़
1057,Schmutz::N,duolvva,गंद
1058,Schmutz::N,duolvva,कीचड़
1059,Schmutz::N,duolva,गंद
1060,Schmutz::N,duolva,कीचड़
1061,Schmutz::N,durdi,गंद
1062,Schmutz::N,durdi,कीचड़
1063,Schmutz::N,stänži,गंद
1064,Schmutz::N,stänži,कीचड़
1065,Schmutz::N,sähss,गंद
1066,Schmutz::N,sähss,कीचड़
1067,Schmutz::N,са̄ккьс,गंद
1068,Schmutz::N,са̄ккьс,कीचड़
1069,Schmutz::N,не̄шшь,गंद
1070,Schmutz::N,не̄шшь,कीचड़
1071,See::N,jaevrie,झील
1072,See::N,jaevrie,सरोवर
1073,See::N,jávrre,झील
1074,See::N,jávrre,सरोवर
1075,See::N,jávri,झील
1076,See::N,jávri,सरोवर
1077,See::N,jävri,झील
1078,See::N,jävri,सरोवर
1079,See::N,jâu´rr,झील
1080,See::N,jâu´rr,सरोवर
1081,See::N,я̄ввьр,झील
1082,See::N,я̄ввьр,सरोवर
1083,Sumpf::N,pluevie,दलदल
1084,Sumpf::N,pluevie,धँसान
1085,Sumpf::N,áhpe,दलदल
1086,Sumpf::N,áhpe,धँसान
1087,Sumpf::N,sæmssa,दलदल
1088,Sumpf::N,sæmssa,धँसान
1089,Sumpf::N,jeaggi,दलदल
1090,Sumpf::N,jeaggi,धँसान
1091,Sumpf::N,jeggi,दलदल
1092,Sumpf::N,jeggi,धँसान
1093,Sumpf::N,jeä´ǧ'ǧ,दलदल
1094,Sumpf::N,jeä´ǧ'ǧ,धँसान
1095,Sumpf::N,ла̄ммьп,दलदल
1096,Sumpf::N,ла̄ммьп,धँसान
1097,Moor::N,pluevie,झाबर
1098,Moor::N,pluevie,धँसान
1099,Moor::N,jiegge,झाबर
1100,Moor::N,jiegge,धँसान
1101,Moor::N,suotnju,झाबर
1102,Moor::N,suotnju,धँसान
1103,Moor::N,karrii,झाबर
1104,Moor::N,karrii,धँसान
1105,Moor::N,kä´rev,झाबर
1106,Moor::N,kä´rev,धँसान
1107,Moor::N,veättaǩ,झाबर
1108,Moor::N,veättaǩ,धँसान
1109,Moor::N,ла̄ммьп,झाबर
1110,Moor::N,ла̄ммьп,धँसान
1111,Wiese::N,ïentje,घास-स्थल
1112,Wiese::N,giedde,घास-स्थल
1113,Wiese::N,gieddi,घास-स्थल
1114,Wiese::N,nijtto,घास-स्थल
1115,Wiese::N,пуэшенҍ,घास-स्थल
1116,Wald::N,skåake,जंगल
1117,Wald::N,skåajje,जंगल
1118,Wald::N,miehtsie,जंगल
1119,Wald::N,vuovdde,जंगल
1120,Wald::N,miehttse,जंगल
1121,Wald::N,vuovdi,जंगल
1122,Wald::N,meahcci,जंगल
1123,Wald::N,mecci,जंगल
1124,Wald::N,vyemi,जंगल
1125,Wald::N,vue´mm,जंगल
1126,Wald::N,meä´c'c,जंगल
1127,Wald::N,ля̄ммт,जंगल
1128,Hügel::N,deava,टीला
1129,Hügel::N,deava,पहाड़
1130,Hügel::N,dievvá,टीला
1131,Hügel::N,dievvá,पहाड़
1132,Hügel::N,dievvá,टीला
1133,Hügel::N,dievvá,पहाड़
1134,Hügel::N,čummâ,टीला
1135,Hügel::N,čummâ,पहाड़
1136,Hügel::N,pä´rcc,टीला
1137,Hügel::N,pä´rcc,पहाड़
1138,Hügel::N,teä´rmm,टीला
1139,Hügel::N,teä´rmm,पहाड़
1140,Hügel::N,ка̄ннҌт,टीला
1141,Hügel::N,ка̄ннҌт,पहाड़
1142,Anhöhe::N,deava,टीला
1143,Anhöhe::N,deava,पहाड़ी
1144,Anhöhe::N,jalladahke,टीला
1145,Anhöhe::N,jalladahke,पहाड़ी
1146,Anhöhe::N,dievásj,टीला
1147,Anhöhe::N,dievásj,पहाड़ी
1148,Anhöhe::N,aláš,टीला
1149,Anhöhe::N,aláš,पहाड़ी
1150,Anhöhe::N,luohkká,टीला
1151,Anhöhe::N,luohkká,पहाड़ी
1152,Anhöhe::N,tiävá,टीला
1153,Anhöhe::N,tiävá,पहाड़ी
1154,Anhöhe::N,poorááš,टीला
1155,Anhöhe::N,poorááš,पहाड़ी
1156,Anhöhe::N,ču´lpp,टीला
1157,Anhöhe::N,ču´lpp,पहाड़ी
1158,Anhöhe::N,škâu´ŋŋ,टीला
1159,Anhöhe::N,škâu´ŋŋ,पहाड़ी
1160,Anhöhe::N,ка̄ннҌт,टीला
1161,Anhöhe::N,ка̄ннҌт,पहाड़ी
1162,Berg::N,bïerje,पहाड़
1163,Berg::N,várre,पहाड़
1164,Berg::N,várri,पहाड़
1165,Berg::N,vääṛi,पहाड़
1166,Berg::N,vää´rr,पहाड़
1167,Berg::N,те̄ррьм,पहाड़
1168,Gipfel::N,dalvese,शिखर
1169,Gipfel::N,tjåhkkå,शिखर
1170,Gipfel::N,čohkka,शिखर
1171,Gipfel::N,čokke,शिखर
1172,Gipfel::N,čå´ǩǩ,शिखर
1173,Gipfel::N,ла̄ддҍв,शिखर
1174,Höhle::N,beajoe,गुहा
1175,Höhle::N,beajoe,गुफ़ा
1176,Höhle::N,rájgge,गुहा
1177,Höhle::N,rájgge,गुफ़ा
1178,Höhle::N,sluoggo,गुहा
1179,Höhle::N,sluoggo,गुफ़ा
1180,Höhle::N,biedju,गुहा
1181,Höhle::N,biedju,गुफ़ा
1182,Höhle::N,kuovđâšm,गुहा
1183,Höhle::N,kuovđâšm,गुफ़ा
1184,Höhle::N,skuõrr,गुहा
1185,Höhle::N,skuõrr,गुफ़ा
1186,Höhle::N,вуэӈӈк,गुहा
1187,Höhle::N,вуэӈӈк,गुफ़ा
1188,Abhang::N,boelte,ढाल
1189,Abhang::N,boelte,ढलान
1190,Abhang::N,brijrie,ढाल
1191,Abhang::N,brijrie,ढलान
1192,Abhang::N,bállte,ढाल
1193,Abhang::N,bállte,ढलान
1194,Abhang::N,vielti,ढाल
1195,Abhang::N,vielti,ढलान
1196,Abhang::N,luohkká,ढाल
1197,Abhang::N,luohkká,ढलान
1198,Abhang::N,viel'tti,ढाल
1199,Abhang::N,viel'tti,ढलान
1200,Abhang::N,vie´ltt,ढाल
1201,Abhang::N,vie´ltt,ढलान
1202,Abhang::N,луэххк,ढाल
1203,Abhang::N,луэххк,ढलान
1204,Quelle::N,aajege,चश्मा
1205,Quelle::N,gaaltije,चश्मा
1206,Quelle::N,ája,चश्मा
1207,Quelle::N,ája,चश्मा
1208,Quelle::N,gáldu,चश्मा
1209,Quelle::N,aajâ,चश्मा
1210,Quelle::N,käldee,चश्मा
1211,Quelle::N,lädd,चश्मा
1212,Quelle::N,käivv,चश्मा
