,Concept_ID,lv,tr
2947,sagen::V,шуны,demek
2948,sagen::V,шуны,söylemek
2949,sagen::V,висьтавны,demek
2950,sagen::V,висьтавны,söylemek
2951,sagen::V,teikt,demek
2952,sagen::V,teikt,söylemek
2953,sprechen::V,сёрнитны,konuşmak
2954,sprechen::V,runāt,konuşmak
2955,reden::V,сёрнитны,konuşmak
2956,reden::V,norunāt,konuşmak
2957,sich unterhalten::V,сёрнитны,sohbet etmek
2958,sich unterhalten::V,варовитны,sohbet etmek
2959,sich unterhalten::V,sarunāties,sohbet etmek
2960,fragen::V,юавны,sormak
2961,fragen::V,jautāt,sormak
2962,bitten::V,корны,dilemek
2963,bitten::V,корны,rica etmek
2964,bitten::V,lūgt,dilemek
2965,bitten::V,lūgt,rica etmek
2966,bitten::V,prasīt,dilemek
2967,bitten::V,prasīt,rica etmek
2968,erzählen::V,висьтавны,bahsetmek
2969,erzählen::V,висьтавны,hikâye etmek
2970,erzählen::V,stāstīt,bahsetmek
2971,erzählen::V,stāstīt,hikâye etmek
2972,mitteilen::V,юӧртны,bildirmek
2973,mitteilen::V,висьтавны,bildirmek
2974,mitteilen::V,pavēstīt,bildirmek
2975,nennen::V,шуны,adlandırmak
2976,nennen::V,ним сетны,adlandırmak
2977,nennen::V,saukt,adlandırmak
2978,rufen::V,корны,çağırmak
2979,rufen::V,saukt,çağırmak
2980,prahlen::V,ошйысьны,övünmek
2981,prahlen::V,lielīties,övünmek
2982,übersetzen::V,вуджӧдны,çevirmek
2983,übersetzen::V,вуджӧдны,tercüme etmek
2984,übersetzen::V,tulkot,çevirmek
2985,übersetzen::V,tulkot,tercüme etmek
2986,übersetzen::V,pārtulkot,çevirmek
2987,übersetzen::V,pārtulkot,tercüme etmek
2988,denken::V,мӧвпавны,düşünmek
2989,denken::V,domāt,düşünmek
2990,glauben::V,эскыны,inanmak
2991,glauben::V,эскыны,zannetmek
2992,glauben::V,ticēt,inanmak
2993,glauben::V,ticēt,zannetmek
2994,bemerken::V,казявны,farkına varmak
2995,bemerken::V,ievērot,farkına varmak
2996,bemerken::V,ieraudzīt,farkına varmak
2997,erkennen::V,тӧдмавны,tanımak
2998,erkennen::V,pazīt,tanımak
2999,erkennen::V,atpazīt,tanımak
3000,begreifen::V,вежӧртны,anlamak
3001,begreifen::V,вежӧртны,kavramak
3002,begreifen::V,гӧгӧрвоны,anlamak
3003,begreifen::V,гӧгӧрвоны,kavramak
3004,begreifen::V,jēgt,anlamak
3005,begreifen::V,jēgt,kavramak
3006,begreifen::V,apjēgt,anlamak
3007,begreifen::V,apjēgt,kavramak
3008,verstehen::V,вежӧртны,duymak
3009,verstehen::V,вежӧртны,anlamak
3010,verstehen::V,гӧгӧрвоны,duymak
3011,verstehen::V,гӧгӧрвоны,anlamak
3012,verstehen::V,saprast,duymak
3013,verstehen::V,saprast,anlamak
3014,lernen::V,вeлöдчыны,öğrenmek
3015,lernen::V,mācīties,öğrenmek
3016,wissen::V,тӧдны,bilmek
3017,wissen::V,zināt,bilmek
3018,sich erinnern an::V,казьтывны,hatırlamak
3019,sich erinnern an::V,дум вылӧ уськӧдны,hatırlamak
3020,sich erinnern an::V,atminēties,hatırlamak
3021,vergessen::V,вунӧдны,unutmak
3022,vergessen::V,mirst,unutmak
3023,vergessen::V,aizmirst,unutmak
3024,messen::V,муртавны,ölçmek
3025,messen::V,mērīt,ölçmek
3026,zählen::V,лыддьыны,saymak
3027,zählen::V,skaitīt,saymak
3028,rechnen::V,лыддьыны,hesap etmek
3029,rechnen::V,rēķināt,hesap etmek
3030,lesen::V,лыддьыны,okumak
3031,lesen::V,lasīt,okumak
3032,malen::V,серпасавны,resmini yapmak
3033,malen::V,gleznot,resmini yapmak
3034,zeichnen::V,серпасавны,çizmek
3035,zeichnen::V,zīmēt,çizmek
3036,schreiben::V,гижны,yazmak
3037,schreiben::V,rakstīt,yazmak
3038,besitzen::V,лоны,haiz olmak
3039,besitzen::V,лоны,sahip olmak
3040,besitzen::V,piederēt,haiz olmak
3041,besitzen::V,piederēt,sahip olmak
3042,kaufen::V,ньӧбны,almak
3043,kaufen::V,pirkt,almak
3044,verkaufen::V,вузавны,satmak
3045,verkaufen::V,pārdot,satmak
3046,bezahlen::V,мынтыны,ödemek
3047,bezahlen::V,мынтысьны,ödemek
3048,bezahlen::V,apmaksāt,ödemek
3049,zahlen::V,мынтыны,ödemek
3050,zahlen::V,maksāt,ödemek
3051,beherrschen::V,ас улын кутны,hâkim olmak
3052,beherrschen::V,valdīt,hâkim olmak
3053,ertragen::V,пыкны,dayanmak
3054,ertragen::V,пыкны,katlanmak
3055,ertragen::V,лэптыны,dayanmak
3056,ertragen::V,лэптыны,katlanmak
3057,ertragen::V,panest,dayanmak
3058,ertragen::V,panest,katlanmak
3059,ertragen::V,paciest,dayanmak
3060,ertragen::V,paciest,katlanmak
