,Concept_ID,hy,se
6105,fliegen::V,թռչել,ǩe´rdded
6106,fliegen::V,թռչել,кыррьтэ
6107,gehen::V,գնալ,juhtedh
6108,gehen::V,գնալ,vádtset
6109,gehen::V,գնալ,mannat
6110,gehen::V,գնալ,jotteeđ
6111,gehen::V,գնալ,mõõnnâd
6112,gehen::V,գնալ,jåå´tted
6113,gehen::V,գնալ,мэ̄ннэ
6114,gehen::V,գնալ,вӯлльке
6115,weggehen::V,հեռանալ,vuelkedh
6116,weggehen::V,հեռանալ,vuovvnot
6117,weggehen::V,հեռանալ,vuolgit
6118,weggehen::V,հեռանալ,vyel'giđ
6119,weggehen::V,հեռանալ,võiddâd
6120,weggehen::V,հեռանալ,vue´lǧǧed
6121,weggehen::V,հեռանալ,уййтэ
6122,abfahren::V,ճանապարհվել,vuejedh
6123,abfahren::V,ճանապարհվել,vuolgget
6124,abfahren::V,ճանապարհվել,vuoddját
6125,abfahren::V,ճանապարհվել,vuo'lgâdiḋ
6126,abfahren::V,ճանապարհվել,vuõlggled
6127,abfahren::V,ճանապարհվել,выййле
6128,anhalten::V,կանգնել,nelhkiehtidh
6129,anhalten::V,կանգնել,tjöödtjestidh
6130,anhalten::V,կանգնել,ganugit
6131,anhalten::V,կանգնել,ganudit
6132,anhalten::V,կանգնել,bissehit
6133,anhalten::V,կանգնել,čuoččahit
6134,anhalten::V,կանգնել,orostiđ
6135,anhalten::V,կանգնել,årsted
6136,anhalten::V,կանգնել,есскэ
6137,hineingehen::V,մտնել,tjaangedh
6138,hineingehen::V,մտնել,tjagkedidh
6139,hineingehen::V,մտնել,tjágŋat
6140,hineingehen::V,մտնել,čákŋat
6141,hineingehen::V,մտնել,čaaŋŋâđ
6142,hineingehen::V,մտնել,čaaŋŋâd
6143,hineingehen::V,մտնել,суаӈӈэ
6144,eintreten::V,մտնել,tjaangedh
6145,eintreten::V,մտնել,tjagkedidh
6146,eintreten::V,մտնել,tjágŋat
6147,eintreten::V,մտնել,čákŋat
6148,eintreten::V,մտնել,loaidat
6149,eintreten::V,մտնել,čaaŋŋâđ
6150,eintreten::V,մտնել,čaaŋŋâd
6151,eintreten::V,մտնել,суаӈӈэ
6152,kommen::V,գալ,båetedh
6153,kommen::V,գալ,boahtet
6154,kommen::V,գալ,boahtit
6155,kommen::V,գալ,puáttiđ
6156,kommen::V,գալ,pue´tted
6157,kommen::V,գալ,пуэдтӭ
6158,ankommen::V,ժամանել,båetedh
6159,ankommen::V,ժամանել,jåvsådit
6160,ankommen::V,ժամանել,boahtit
6161,ankommen::V,ժամանել,buvttehit
6162,ankommen::V,ժամանել,pye'vtittiđ
6163,ankommen::V,ժամանել,pue´tted
6164,ankommen::V,ժամանել,пуэдтӭ
6165,zurückkommen::V,վերադառնալ,deavhkedh
6166,zurückkommen::V,վերադառնալ,máhttsat
6167,zurückkommen::V,վերադառնալ,máhccat
6168,zurückkommen::V,վերադառնալ,mäcciđ
6169,zurückkommen::V,վերադառնալ,mä´cced
6170,zurückkommen::V,վերադառնալ,ма̄ххьце
6171,bleiben::V,մնալ,årrodh
6172,bleiben::V,մնալ,årrot
6173,bleiben::V,մնալ,bissot
6174,bleiben::V,մնալ,sjaddat
6175,bleiben::V,մնալ,báhcit
6176,bleiben::V,մնալ,pissoođ
6177,bleiben::V,մնալ,pääcciđ
6178,bleiben::V,մնալ,pää´cced
6179,bleiben::V,մնալ,kuâđ'đjed
6180,bleiben::V,մնալ,кӯдтъе
6181,warten::V,սպասել,vuertedh
6182,warten::V,սպասել,vuorddet
6183,warten::V,սպասել,vuordit
6184,warten::V,սպասել,vyer'diđ
6185,warten::V,սպասել,vue´rdded
6186,warten::V,սպասել,вӯррьтэ
6187,erwarten::V,սպասել,vuertedh
6188,erwarten::V,սպասել,vuorddet
6189,erwarten::V,սպասել,vuordit
6190,erwarten::V,սպասել,vyer'diđ
6191,erwarten::V,սպասել,näärved
6192,erwarten::V,սպասել,vue´rdded
6193,erwarten::V,սպասել,вӯррьтэ
6194,erwarten::V,սպասել,вӯрьтсэллэ
6195,suchen::V,որոնել,ohtsedh
6196,suchen::V,որոնել,åhtsåt
6197,suchen::V,որոնել,ohcat
6198,suchen::V,որոնել,uuccâđ
6199,suchen::V,որոնել,ooccâd
6200,suchen::V,որոնել,о̄дзэ
6201,finden::V,գտնել,gaavnedh
6202,finden::V,գտնել,gávnnat
6203,finden::V,գտնել,gávdnat
6204,finden::V,գտնել,gávnnahit
6205,finden::V,գտնել,kavnâđ
6206,finden::V,գտնել,kaunnâd
6207,finden::V,գտնել,ко̄а̄внэ
6208,versuchen::V,փորձել,pryövedh
6209,versuchen::V,փորձել,fryöjstedh
6210,versuchen::V,փորձել,gæhttjalit
6211,versuchen::V,փորձել,geahččalit
6212,versuchen::V,փորձել,hilttiđ
6213,versuchen::V,փորձել,ǩiččled
6214,versuchen::V,փորձել,кӣхчле
6215,vorbereiten::V,պատրաստել,gárvedit
6216,vorbereiten::V,պատրաստել,gárvvidit
6217,vorbereiten::V,պատրաստել,válmmastit
6218,vorbereiten::V,պատրաստել,stellet
6219,vorbereiten::V,պատրաստել,va'lmâštiđ
6220,vorbereiten::V,պատրաստել,vaalmšted
6221,vorbereiten::V,պատրաստել,valmšted
6222,vorbereiten::V,պատրաստել,во̄а̄лмшэ
6223,lieben::V,սիրել,iehtsedh
6224,lieben::V,սիրել,iehttset
6225,lieben::V,սիրել,ráhkistit
6226,lieben::V,սիրել,rähistiđ
6227,lieben::V,սիրել,rä´ǩsted
6228,lieben::V,սիրել,шо̄а̄бпшэ
6229,mögen::V,հավանել,lyjhkedh
6230,mögen::V,հավանել,lijkkut
6231,mögen::V,հավանել,liikot
6232,mögen::V,հավանել,lijkkuđ
6233,mögen::V,հավանել,tu´ǩǩeed
6234,mögen::V,հավանել,шо̄а̄бпшэ
6235,mögen::V,սիրել,lyjhkedh
6236,mögen::V,սիրել,lijkkut
6237,mögen::V,սիրել,liikot
6238,mögen::V,սիրել,lijkkuđ
6239,mögen::V,սիրել,tu´ǩǩeed
6240,mögen::V,սիրել,шо̄а̄бпшэ
6241,lachen::V,ծիծաղել,mæjtasjidh
6242,lachen::V,ծիծաղել,föörhkedidh
6243,lachen::V,ծիծաղել,tjajmmat
6244,lachen::V,ծիծաղել,čaibmat
6245,lachen::V,ծիծաղել,boagustit
6246,lachen::V,ծիծաղել,povvâstiđ
6247,lachen::V,ծիծաղել,påǥsted
6248,lachen::V,ծիծաղել,сыйнэ
6249,lachen::V,ծիծաղել,сӣййнэ
6250,rühren::V,հուզել,doehtedh
6251,rühren::V,հուզել,njuoradit
6252,rühren::V,հուզել,lihkahit
6253,rühren::V,հուզել,lihâttiđ
6254,rühren::V,հուզել,likktõõllâd
6255,rühren::V,հուզել,лыксаххьтэ
6256,weinen::V,լալ,tjearodh
6257,weinen::V,լալ,tjierrot
6258,weinen::V,լալ,čierrut
6259,weinen::V,լալ,čiärruđ
6260,weinen::V,լալ,reäkkad
6261,weinen::V,լալ,ря̄гкэ
6262,weinen::V,լալ,лӯйхьке
6263,schimpfen::V,տրտնջալ,skïelledh
6264,schimpfen::V,տրտնջալ,bielkket
6265,schimpfen::V,տրտնջալ,bealkit
6266,schimpfen::V,տրտնջալ,pelkkiđ
6267,schimpfen::V,տրտնջալ,kaddled
6268,schimpfen::V,տրտնջալ,о̄а̄ҏҏтэ
6269,schimpfen::V,քրթմնջել,skïelledh
6270,schimpfen::V,քրթմնջել,bielkket
6271,schimpfen::V,քրթմնջել,bealkit
6272,schimpfen::V,քրթմնջել,pelkkiđ
6273,schimpfen::V,քրթմնջել,kaddled
6274,schimpfen::V,քրթմնջել,о̄а̄ҏҏтэ
6275,sich ärgern::V,զայրանալ,måarahtovvedh
6276,sich ärgern::V,զայրանալ,suhttat
6277,sich ärgern::V,զայրանալ,suhttat
6278,sich ärgern::V,զայրանալ,suttâđ
6279,sich ärgern::V,զայրանալ,iäd'duđ
6280,sich ärgern::V,զայրանալ,suttâd
6281,sich ärgern::V,զայրանալ,се̄ннтэ
6282,sich fürchten::V,վախնալ,bïlledh
6283,sich fürchten::V,վախնալ,repkiestidh
6284,sich fürchten::V,վախնալ,ballat
6285,sich fürchten::V,վախնալ,ballat
6286,sich fürchten::V,վախնալ,poollâđ
6287,sich fürchten::V,վախնալ,põõllâd
6288,sich fürchten::V,վախնալ,пэллэ
6289,fürchten::V,վախենալ,bïlledh
6290,fürchten::V,վախենալ,ballat
6291,fürchten::V,վախենալ,ballat
6292,fürchten::V,վախենալ,poollâđ
6293,fürchten::V,վախենալ,põõllâd
6294,fürchten::V,վախենալ,пэллэ
6295,fliehen::V,փախչել,baataridh
6296,fliehen::V,փախչել,paahkanadtedh
6297,fliehen::V,փախչել,báhtarit
6298,fliehen::V,փախչել,báhtarit
6299,fliehen::V,փախչել,patâriđ
6300,fliehen::V,փախչել,čõ´ǩǩeed
6301,fliehen::V,փախչել,по̄а̄ччке
6302,flüchten::V,փախչել,tsåvvalidh
6303,flüchten::V,փախչել,báhtarit
6304,flüchten::V,փախչել,gárgidit
6305,flüchten::V,փախչել,kárgáđ
6306,flüchten::V,փախչել,uiddâd
6307,flüchten::V,փախչել,по̄а̄ччке
6308,sehen::V,տեսնել,vuejnedh
6309,sehen::V,տեսնել,vuojnnet
6310,sehen::V,տեսնել,oaidnít
6311,sehen::V,տեսնել,uái'niđ
6312,sehen::V,տեսնել,vuei´nned
6313,sehen::V,տեսնել,уййнэ
6314,anschauen::V,դիտել,aalpesidh
6315,anschauen::V,դիտել,vaarjedidh
6316,anschauen::V,դիտել,gehtjadit
6317,anschauen::V,դիտել,geahččat
6318,anschauen::V,դիտել,keččâđ
6319,anschauen::V,դիտել,ǩiččâd
6320,anschauen::V,դիտել,выльшхе
6321,ansehen::V,նայել,gïehtjed
6322,ansehen::V,նայել,ájttsat
6323,ansehen::V,նայել,geahččat
6324,ansehen::V,նայել,keččâđ
6325,ansehen::V,նայել,ǩiččâd
6326,ansehen::V,նայել,кӣххче
6327,hören::V,լսել,govledh
6328,hören::V,լսել,gullat
6329,hören::V,լսել,gullat
6330,hören::V,լսել,kuullâđ
6331,hören::V,լսել,kuullâd
6332,hören::V,լսել,куллэ
6333,zuhören::V,ունկնդրել,goltelidh
6334,zuhören::V,ունկնդրել,gullut
6335,zuhören::V,ունկնդրել,liehket
6336,zuhören::V,ունկնդրել,guldalit
6337,zuhören::V,ունկնդրել,kuldâliđ
6338,zuhören::V,ունկնդրել,kuvddled
6339,zuhören::V,ունկնդրել,куллэ
6340,probieren::V,համը տեսել,damtedh
6341,probieren::V,համը տեսել,smååhkedh
6342,probieren::V,համը տեսել,smáhkkut
6343,probieren::V,համը տեսել,geahččalit
6344,probieren::V,համը տեսել,njaddeđ
6345,probieren::V,համը տեսել,keččalistiđ
6346,probieren::V,համը տեսել,njâ´dded
6347,probieren::V,համը տեսել,кӣхчле
6348,riechen::V,հոտ առնել,hepsedh
6349,riechen::V,հոտ առնել,hapsijdit
6350,riechen::V,հոտ առնել,háisut
6351,riechen::V,հոտ առնել,apseđ
6352,riechen::V,հոտ առնել,â´ppsed
6353,riechen::V,հոտ առնել,аппьсе
6354,fühlen::V,զգալ,damtedh
6355,fühlen::V,զգալ,dåbddåt
6356,fühlen::V,զգալ,dovdat
6357,fühlen::V,զգալ,tubdâđ
6358,fühlen::V,զգալ,tobddâd
6359,fühlen::V,զգալ,куллэ
6360,fühlen::V,զգալ,туссвэ
6361,fühlen::V,զգալ,то̄ммтэ
6362,scheinen::V,երեւալ,vååjnedh
6363,scheinen::V,երեւալ,lijkkut
6364,scheinen::V,երեւալ,oidnot
6365,scheinen::V,երեւալ,dovdot
6366,scheinen::V,երեւալ,va'ikkutiđ
6367,scheinen::V,երեւալ,vaikkted
6368,scheinen::V,երեւալ,ыдтӭ
6369,zu sehen sein::V,երեւալ,vååjnedh
6370,zu sehen sein::V,երեւալ,vuojnnut
6371,zu sehen sein::V,երեւալ,oidnot
6372,zu sehen sein::V,երեւալ,oinuđ
6373,zu sehen sein::V,երեւալ,kue´stted
6374,zu sehen sein::V,երեւալ,кӯсстъе
6375,zu sehen sein::V,երեւալ,кӯссьтэ
6376,vernehmen::V,իմանալ ,govledh
6377,vernehmen::V,իմանալ ,gullat
6378,vernehmen::V,իմանալ ,gullat
6379,vernehmen::V,իմանալ ,kuullâđ
6380,vernehmen::V,իմանալ ,kuullâd
6381,vernehmen::V,իմանալ ,кулсэ
6382,frieren::V,մրսել,gåalodh
6383,frieren::V,մրսել,goallot
6384,frieren::V,մրսել,goallut
6385,frieren::V,մրսել,kolmuđ
6386,frieren::V,մրսել,kõlmmstõõllâd
6387,frieren::V,մրսել,калльме
6388,tun::V,անել,darjodh
6389,tun::V,անել,barggat
6390,tun::V,անել,dahkat
6391,tun::V,անել,porgâđ
6392,tun::V,անել,raajjâd
6393,tun::V,անել,лыххкэ
6394,können::V,կարողանալ,maehtedh
6395,können::V,կարողանալ,ååjmedidh
6396,können::V,կարողանալ,buktet
6397,können::V,կարողանալ,veadjit
6398,können::V,կարողանալ,vaijeeđ
6399,können::V,կարողանալ,mä´tted
6400,können::V,կարողանալ,vuei´tted
6401,können::V,կարողանալ,вуэййе
6402,können::V,կարողանալ,ма̄ххьтэ
6403,wollen::V,ուզել,sïjhtedh
6404,wollen::V,ուզել,sihtat
6405,wollen::V,ուզել,hálijdit
6406,wollen::V,ուզել,dáhttut
6407,wollen::V,ուզել,háliidit
6408,wollen::V,ուզել,halijdiđ
6409,wollen::V,ուզել,tättad
6410,wollen::V,ուզել,туввэ
6411,wollen::V,ուզել,та̄ххтэ
6412,wollen::V,ցանկանալ,sïjhtedh
6413,wollen::V,ցանկանալ,sihtat
6414,wollen::V,ցանկանալ,hálijdit
6415,wollen::V,ցանկանալ,dáhttut
6416,wollen::V,ցանկանալ,háliidit
6417,wollen::V,ցանկանալ,halijdiđ
6418,wollen::V,ցանկանալ,tättad
6419,wollen::V,ցանկանալ,туввэ
6420,wollen::V,ցանկանալ,та̄ххтэ
6421,anfangen::V,սկսել,aelkedh
6422,anfangen::V,սկսել,álgadit
6423,anfangen::V,սկսել,-goahtet
6424,anfangen::V,սկսել,álgit
6425,anfangen::V,սկսել,älgiđ
6426,anfangen::V,սկսել,a'lgâttiđ
6427,anfangen::V,սկսել,aalǥted
6428,anfangen::V,սկսել,олкхэ
6429,anfangen::V,սկսել,о̄а̄лкхэ
6430,beenden::V,վերջացնել,orrijidh
6431,beenden::V,վերջացնել,låhpadit
6432,beenden::V,վերջացնել,hiejttet
6433,beenden::V,վերջացնել,loahpahit
6434,beenden::V,վերջացնել,luoppâđ
6435,beenden::V,վերջացնել,looppted
6436,beenden::V,վերջացնել,луэппьтэ
6437,aufhören::V,դադարել,sluvhtedh
6438,aufhören::V,դադարել,hiejttet
6439,aufhören::V,դադարել,heaitit
6440,aufhören::V,դադարել,šluhttet
6441,aufhören::V,դադարել,joskâđ
6442,aufhören::V,դադարել,jõskkâd
6443,aufhören::V,դադարել,puu´tted
6444,aufhören::V,դադարել,е̄сскэ
6445,gelingen::V,հաջողվել,lyhkestidh
6446,gelingen::V,հաջողվել,vuorbástuvvat
6447,gelingen::V,հաջողվել,lihkustuvvat
6448,gelingen::V,հաջողվել,lukkuđ
6449,gelingen::V,հաջողվել,o´nnsted
6450,gelingen::V,հաջողվել,выййтэ
6451,gelingen::V,գլուխ գալ,lyhkestidh
6452,gelingen::V,գլուխ գալ,vuorbástuvvat
6453,gelingen::V,գլուխ գալ,lihkustuvvat
6454,gelingen::V,գլուխ գալ,lukkuđ
6455,gelingen::V,գլուխ գալ,o´nnsted
6456,gelingen::V,գլուխ գալ,выййтэ
6457,geraten::V,ստացվել,sååjhtedh
6458,geraten::V,ստացվել,gevvat
6459,geraten::V,ստացվել,gártat
6460,geraten::V,ստացվել,šaddat
6461,geraten::V,ստացվել,latkiitiiđ
6462,geraten::V,ստացվել,suuijâđ
6463,geraten::V,ստացվել,šõddâd
6464,geraten::V,ստացվել,оччтэдтэ
6465,geraten::V,ստացվել,очендэдтэ
6466,öffnen::V,բաց անել,rïhpestidh
6467,öffnen::V,բաց անել,rahpat
6468,öffnen::V,բաց անել,rabádit
6469,öffnen::V,բաց անել,rahpat
6470,öffnen::V,բաց անել,ávustiđ
6471,öffnen::V,բաց անել,čuáv'diđ
6472,öffnen::V,բաց անել,riččâd
6473,öffnen::V,բաց անել,ää´veed
6474,öffnen::V,բաց անել,čåu´dded
6475,öffnen::V,բաց անել,а̄вьдэ
6476,schließen::V,փակել ,steegkedh
6477,schließen::V,փակել ,dahppat
6478,schließen::V,փակել ,gokčat
6479,schließen::V,փակել ,kiddiđ
6480,schließen::V,փակել ,toppâđ
6481,schließen::V,փակել ,kä´tted
6482,schließen::V,փակել ,тэ̄ффкэ
6483,schließen::V,փակել ,ка̄ххьтэ
6484,stellen::V,դնել,bïejedh
6485,stellen::V,դնել,biejadit
6486,stellen::V,դնել,bidjat
6487,stellen::V,դնել,asâttiđ
6488,stellen::V,դնել,piijjâd
6489,stellen::V,դնել,cää´ǩǩed
6490,stellen::V,դնել,пыййе
6491,setzen::V,նստեցնել,bïejedh
6492,setzen::V,նստեցնել,biejadit
6493,setzen::V,նստեցնել,bidjat
6494,setzen::V,նստեցնել,i'štâttiđ
6495,setzen::V,նստեցնել,piijjâd
6496,setzen::V,նստեցնել,пыййе
6497,legen::V,դնել,bïejedh
6498,legen::V,դնել,biedjat
6499,legen::V,դնել,biejadit
6500,legen::V,դնել,bidjat
6501,legen::V,դնել,asâttiđ
6502,legen::V,դնել,piijjâd
6503,legen::V,դնել,пыййе
6504,berühren::V,դիպչել,gaajesjidh
6505,berühren::V,դիպչել,duohttat
6506,berühren::V,դիպչել,giehtadit
6507,berühren::V,դիպչել,guoskat
6508,berühren::V,դիպչել,guoskkahit
6509,berühren::V,դիպչել,kuos'kâđ
6510,berühren::V,դիպչել,kuo'skâttiđ
6511,berühren::V,դիպչել,nja'vhâstiđ
6512,berühren::V,դիպչել,kuõskted
6513,berühren::V,դիպչել,njaauksted
6514,berühren::V,դիպչել,кӯсскэ
6515,berühren::V,դիպչել,лыксаххьтэ
6516,berühren::V,շոշափել,gaajesjidh
6517,berühren::V,շոշափել,duohttat
6518,berühren::V,շոշափել,giehtadit
6519,berühren::V,շոշափել,guoskat
6520,berühren::V,շոշափել,guoskkahit
6521,berühren::V,շոշափել,kuos'kâđ
6522,berühren::V,շոշափել,kuo'skâttiđ
6523,berühren::V,շոշափել,nja'vhâstiđ
6524,berühren::V,շոշափել,kuõskted
6525,berühren::V,շոշափել,njaauksted
6526,berühren::V,շոշափել,кӯсскэ
6527,berühren::V,շոշափել,лыксаххьтэ
6528,verbinden::V,շաղկապել,ektiedidh
6529,verbinden::V,շաղկապել,gårredidh
6530,verbinden::V,շաղկապել,tjadnat
6531,verbinden::V,շաղկապել,ovttastahttit
6532,verbinden::V,շաղկապել,o'vtâstittiđ
6533,verbinden::V,շաղկապել,lahteđ
6534,verbinden::V,շաղկապել,lâ´htted
6535,verbinden::V,շաղկապել,чӯллмдэ
6536,bedecken::V,ծածկել,gaptjedh
6537,bedecken::V,ծածկել,jávvet
6538,bedecken::V,ծածկել,gåbttjåt
6539,bedecken::V,ծածկել,gokčat
6540,bedecken::V,ծածկել,luáv'diđ
6541,bedecken::V,ծածկել,kä´tted
6542,bedecken::V,ծածկել,tu´vdded
6543,bedecken::V,ծածկել,аййдэ
6544,bedecken::V,ծածկել,тэ̄ффкэ
6545,bedecken::V,ծածկել,ка̄ххьтэ
6546,aufhängen::V,կախել,gævnjodh
6547,aufhängen::V,կախել,gæhtsasjidh
6548,aufhängen::V,կախել,gahtsot
6549,aufhängen::V,կախել,gatsostit
6550,aufhängen::V,կախել,heŋget
6551,aufhängen::V,կախել,heŋgiđ
6552,aufhängen::V,կախել,he'ŋgâstiđ
6553,aufhängen::V,կախել,kååccad
6554,aufhängen::V,կախել,коадсэ
6555,anzünden::V,վառել,tsïhkijehtedh
6556,anzünden::V,վառել,buollidit
6557,anzünden::V,վառել,tsahkkidit
6558,anzünden::V,վառել,cahkkedit
6559,anzünden::V,վառել,cokkiittiđ
6560,anzünden::V,վառել,cõ´ǩǩted
6561,anzünden::V,վառել,puâl'lted
6562,anzünden::V,վառել,пуэллхэ
6563,aufheben::V,վերցնել,bijjiedidh
6564,aufheben::V,վերցնել,låpptit
6565,aufheben::V,վերցնել,bajidit
6566,aufheben::V,վերցնել,pajediđ
6567,aufheben::V,վերցնել,pââi´ded
6568,aufheben::V,վերցնել,пайнэ
6569,zurücklassen::V,թողնել,laehpedh
6570,zurücklassen::V,թողնել,guodet
6571,zurücklassen::V,թողնել,guođđit
6572,zurücklassen::V,թողնել,kyeđđiḋ
6573,zurücklassen::V,թողնել,kue´đđed
6574,zurücklassen::V,թողնել,кӯдтӭ
6575,verlieren::V,կորցնել,dassedh
6576,verlieren::V,կորցնել,biestedh
6577,verlieren::V,կորցնել,masset
6578,verlieren::V,կորցնել,láhppet
6579,verlieren::V,կորցնել,láhppit
6580,verlieren::V,կորցնել,läppiđ
6581,verlieren::V,կորցնել,monâttiđ
6582,verlieren::V,կորցնել,lä´pped
6583,verlieren::V,կորցնել,rââ´ppted
6584,verlieren::V,կորցնել,ка̄дхэ
6585,verlieren::V,կորցնել,кӯдтъе
6586,fallen lassen::V,գցել,gahtjehtidh
6587,fallen lassen::V,գցել,luojttet
6588,fallen lassen::V,գցել,luojttalit
6589,fallen lassen::V,գցել,gahčahit
6590,fallen lassen::V,գցել,lyeš'tiđ
6591,fallen lassen::V,գցել,kočâttiđ
6592,fallen lassen::V,գցել,rõpsted
6593,fallen lassen::V,գցել,kõõččted
6594,fallen lassen::V,գցել,ёҏтэ
6595,fallen lassen::V,գցել,кэчхэ
6596,machen::V,անել,daajhtodh
6597,machen::V,անել,dahkat
6598,machen::V,անել,dahkat
6599,machen::V,անել,rähtiđ
6600,machen::V,անել,raajjâd
6601,machen::V,անել,tue´j'jeed
6602,machen::V,անել,тӯййше
6603,machen::V,անել,ӣллькье
6604,herstellen::V,արտադրել,skaepiedidh
6605,herstellen::V,արտադրել,buvtadit
6606,herstellen::V,արտադրել,dudjot
6607,herstellen::V,արտադրել,a'mnâstiđ
6608,herstellen::V,արտադրել,va'lmâštiđ
6609,herstellen::V,արտադրել,vaalmšted
6610,herstellen::V,արտադրել,лыххкэ
6611,herstellen::V,արտադրել,ӣллькье
6612,bauen::V,կառուցել,bigkedh
6613,bauen::V,կառուցել,biggit
6614,bauen::V,կառուցել,ráhkadit
6615,bauen::V,կառուցել,huksiđ
6616,bauen::V,կառուցել,raajjâd
6617,bauen::V,կառուցել,тӯййше
6618,reparieren::V,նորոգել,davvodh
6619,reparieren::V,նորոգել,divvot
6620,reparieren::V,նորոգել,divvut
6621,reparieren::V,նորոգել,tivvoođ
6622,reparieren::V,նորոգել,čihtâđ
6623,reparieren::V,նորոգել,teevvad
6624,reparieren::V,նորոգել,чиннэ
6625,verbessern::V,բարելավել,bueriedidh
6626,verbessern::V,բարելավել,báredit
6627,verbessern::V,բարելավել,buoredit
6628,verbessern::V,բարելավել,buoridit
6629,verbessern::V,բարելավել,pye'rediđ
6630,verbessern::V,բարելավել,pue´reed
6631,verbessern::V,բարելավել,шӣгнэ
6632,ändern::V,փոխել,jeatjahtehtedh
6633,ändern::V,փոխել,rievddadit
6634,ändern::V,փոխել,muhttit
6635,ändern::V,փոխել,molsut
6636,ändern::V,փոխել,mutteđ
6637,ändern::V,փոխել,mu´tted
6638,ändern::V,փոխել,вуайхе
6639,ändern::V,փոխել,ка̄вьсе
6640,graben::V,փորել,berkedh
6641,graben::V,փորել,kroehkedh
6642,graben::V,փորել,bállet
6643,graben::V,փորել,goaivut
6644,graben::V,փորել,roggat
6645,graben::V,փորել,kuái'vuđ
6646,graben::V,փորել,rääppad
6647,graben::V,փորել,kuäivvad
6648,graben::V,փորել,ра̄бпэ
6649,graben::V,փորել,куаййве
6650,beugen::V,ծռել,sojjedidh
6651,beugen::V,ծռել,såjådit
6652,beugen::V,ծռել,sojahit
6653,beugen::V,ծռել,sujâttiđ
6654,beugen::V,ծռել,kå´mrded
6655,beugen::V,ծռել,njikklõõttâd
6656,beugen::V,ծռել,сойхьтэ
6657,beugen::V,ծռել,то̄а̄ххкэ
6658,beugen::V,ծռել,нигклаххьтэ
6659,biegen::V,թեքել,sojjehtidh
6660,biegen::V,թեքել,såjådit
6661,biegen::V,թեքել,niejddet
6662,biegen::V,թեքել,sojahit
6663,biegen::V,թեքել,čipteđ
6664,biegen::V,թեքել,soojted
6665,biegen::V,թեքել,сойхьтэ
6666,drehen::V,ոլորել,jårrehtidh
6667,drehen::V,ոլորել,bådnjåt
6668,drehen::V,ոլորել,botnjat
6669,drehen::V,ոլորել,jurâttiđ
6670,drehen::V,ոլորել,jåårǥlâ´tted
6671,drehen::V,ոլորել,чоӊӊтэ
6672,wenden::V,պտտել,jarkelidh
6673,wenden::V,պտտել,jårggålit
6674,wenden::V,պտտել,jorgalit
6675,wenden::V,պտտել,jurgâliđ
6676,wenden::V,պտտել,jåårǥlâ´tted
6677,wenden::V,պտտել,вӣррлаххътэ
6678,wenden::V,պտտել,ка̄вьсе
6679,umdrehen::V,շրջել,jarkedh
6680,umdrehen::V,շրջել,måttsåstit
6681,umdrehen::V,շրջել,botnjat
6682,umdrehen::V,շրջել,jorgođ
6683,umdrehen::V,շրջել,jårǥsted
6684,umdrehen::V,շրջել,коамьхе
6685,umdrehen::V,շրջել,калльтлэ
6686,heben::V,բարձրացնել,luknjedh
6687,heben::V,բարձրացնել,baavhkestidh
6688,heben::V,բարձրացնել,bajedit
6689,heben::V,բարձրացնել,loktet
6690,heben::V,բարձրացնել,bajidit
6691,heben::V,բարձրացնել,pajediđ
6692,heben::V,բարձրացնել,kokkiđ
6693,heben::V,բարձրացնել,kaggâd
6694,heben::V,բարձրացնել,pââ´jeed
6695,heben::V,բարձրացնել,пайнэ
6696,heben::V,բարձրացնել,пайнэллэ
6697,hochheben::V,բարձրացնել,lutnjedh
6698,hochheben::V,բարձրացնել,låggŋit
6699,hochheben::V,բարձրացնել,loktet
6700,hochheben::V,բարձրացնել,pajediđ
6701,hochheben::V,բարձրացնել,kuåstteed
6702,hochheben::V,բարձրացնել,пайнэ
6703,ergreifen::V,վարակվել,fihkelidh
6704,ergreifen::V,վարակվել,sårjjot
6705,ergreifen::V,վարակվել,doahppit
6706,ergreifen::V,վարակվել,fáhtet
6707,ergreifen::V,վարակվել,tuáppuđ
6708,ergreifen::V,վարակվել,poppâ´tted
6709,ergreifen::V,վարակվել,каццсе
6710,ergreifen::V,վարակվել,туэрркэ
6711,ergreifen::V,վարակվել,ро̄а̄ппчье
6712,halten::V,բռնել,steeredh
6713,halten::V,բռնել,utniedidh
6714,halten::V,բռնել,anedit
6715,halten::V,բռնել,adnalit
6716,halten::V,բռնել,doallat
6717,halten::V,բռնել,toollâd
6718,halten::V,բռնել,tue´rjjeed
6719,halten::V,բռնել,туаррье
6720,drücken::V,ճնշել,dïelkestidh
6721,drücken::V,ճնշել,dieddet
6722,drücken::V,ճնշել,deaddit
6723,drücken::V,ճնշել,čárvet
6724,drücken::V,ճնշել,čárvuđ
6725,drücken::V,ճնշել,čärvvad
6726,drücken::V,ճնշել,teä´d'ded
6727,drücken::V,ճնշել,пе̄ррэ
6728,drücken::V,ճնշել,ра̄ппче
6729,schieben::V,հրել,vuetjedh
6730,schieben::V,հրել,sjáhtjat
6731,schieben::V,հրել,cáhkit
6732,schieben::V,հրել,cuggâđ
6733,schieben::V,հրել,oi´ǧǧeed
6734,schieben::V,հրել,оййкье
6735,kratzen::V,քերել,våhtsodh
6736,kratzen::V,քերել,skreepedh
