,Concept_ID,et,se
2402,Rohr::N,toru,båhttså
2403,Rohr::N,toru,bohcci
2404,Rohr::N,toru,poccee
2405,Rohr::N,toru,puu´lčiǩ
2406,Rohr::N,toru,туррьп
2407,Haus::N,maja,ståapoe
2408,Haus::N,maja,goahte
2409,Haus::N,maja,stohpu
2410,Haus::N,maja,tááḷu
2411,Haus::N,maja,tääll
2412,Haus::N,maja,пэ̄ҏҏт
2413,Heim::N,kodu,hïejme
2414,Heim::N,kodu,viesso
2415,Heim::N,kodu,ruoktu
2416,Heim::N,kodu,päikki
2417,Heim::N,kodu,päi´ǩǩ
2418,Heim::N,kodu,пэ̄ҏҏт
2419,Ofen::N,ahi,vuebnie
2420,Ofen::N,ahi,vuodná
2421,Ofen::N,ahi,vuobnne
2422,Ofen::N,ahi,uvdna
2423,Ofen::N,ahi,uvnâ
2424,Ofen::N,ahi,ǩiiuǥân
2425,Ofen::N,ahi,пе̄ххц
2426,Ofen::N,ahi,кыввкан
2427,Fußboden::N,põrand,guelpie
2428,Fußboden::N,põrand,guolbbe
2429,Fußboden::N,põrand,láhtti
2430,Fußboden::N,põrand,šalde
2431,Fußboden::N,põrand,šâ´ldd
2432,Fußboden::N,põrand,шалльт
2433,Tisch::N,laud,buertie
2434,Tisch::N,laud,bievdde
2435,Tisch::N,laud,beavdi
2436,Tisch::N,laud,pevdi
2437,Tisch::N,laud,på´rdd
2438,Tisch::N,laud,stue´ll
2439,Tisch::N,laud,туэлль
2440,Stuhl::N,tool,stovle
2441,Stuhl::N,tool,ståvllå
2442,Stuhl::N,tool,stuollu
2443,Stuhl::N,tool,stovli
2444,Stuhl::N,tool,stuu´l
2445,Stuhl::N,tool,стула
2446,Wiege::N,häll,gïerhkeme
2447,Wiege::N,häll,vuoggo
2448,Wiege::N,häll,geaŧŧu
2449,Wiege::N,häll,geaktu
2450,Wiege::N,häll,gietkka
2451,Wiege::N,häll,kiäh'tu
2452,Wiege::N,häll,vogga
2453,Wiege::N,häll,кӣткэм
2454,Wiege::N,kätki,gïerhkeme
2455,Wiege::N,kätki,vuoggo
2456,Wiege::N,kätki,geaŧŧu
2457,Wiege::N,kätki,geaktu
2458,Wiege::N,kätki,gietkka
2459,Wiege::N,kätki,kiäh'tu
2460,Wiege::N,kätki,vogga
2461,Wiege::N,kätki,кӣткэм
2462,Bett::N,voodi,seangkoe
2463,Bett::N,voodi,sæŋŋga
2464,Bett::N,voodi,seaŋga
2465,Bett::N,voodi,seŋgâ
2466,Bett::N,voodi,sââ´jj
2467,Bett::N,voodi,вуэдтӭмсайй
2468,Regal::N,riiul,hælla
2469,Regal::N,riiul,hilldo
2470,Regal::N,riiul,hildu
2471,Regal::N,riiul,ildee
2472,Regal::N,riiul,i´lddi
2473,Regal::N,riiul,ылльтэ
2474,Kiste::N,kast,aeskie
2475,Kiste::N,kast,kássa
2476,Kiste::N,kast,kássa
2477,Kiste::N,kast,árkku
2478,Kiste::N,kast,ču´ǩǩ
2479,Kiste::N,kast,чуххьк
2480,Fenster::N,aken,klaase
2481,Fenster::N,aken,vinndek
2482,Fenster::N,aken,láse
2483,Fenster::N,aken,laasâ
2484,Fenster::N,aken,ikkân
2485,Fenster::N,aken,эххкан
2486,Tür::N,uks,okse
2487,Tür::N,uks,uksa
2488,Tür::N,uks,uksa
2489,Tür::N,uks,uksâ
2490,Tür::N,uks,uhss
2491,Tür::N,uks,уккс
2492,Tor::N,värav,okse
2493,Tor::N,värav,pårttå
2494,Tor::N,värav,uksa
2495,Tor::N,värav,poarta
2496,Tor::N,värav,porttâ
2497,Tor::N,värav,uustõk
2498,Tor::N,värav,čuâlluhss
2499,Tor::N,värav,уккс
2500,Zaun::N,aed,haakene
2501,Zaun::N,aed,jerra
2502,Zaun::N,aed,gárdde
2503,Zaun::N,aed,áidi
2504,Zaun::N,aed,äiđi
2505,Zaun::N,aed,äidd
2506,Zaun::N,aed,čuâll
2507,Zaun::N,aed,а̄ййт
2508,Zaun::N,tara,haakene
2509,Zaun::N,tara,jerra
2510,Zaun::N,tara,gárdde
2511,Zaun::N,tara,áidi
2512,Zaun::N,tara,äiđi
2513,Zaun::N,tara,äidd
2514,Zaun::N,tara,čuâll
2515,Zaun::N,tara,а̄ййт
2516,Dach::N,katus,rehpie
2517,Dach::N,katus,dæhkko
2518,Dach::N,katus,gáhttu
2519,Dach::N,katus,káttu
2520,Dach::N,katus,laakk
2521,Dach::N,katus,пэ̄ҏҏтэ̄ля
2522,Dach::N,katus,кры̄ша
2523,Leiter::N,redel,raajtere
2524,Leiter::N,redel,tjajmos
2525,Leiter::N,redel,boagos
2526,Leiter::N,redel,ráidalas
2527,Leiter::N,redel,raidlâs
2528,Leiter::N,redel,лествец
2529,Besen::N,luud,saehpie
2530,Besen::N,luud,gaerpene
2531,Besen::N,luud,njáman
2532,Besen::N,luud,luvdá
2533,Besen::N,luud,luvdá
2534,Besen::N,luud,västt
2535,Besen::N,luud,ва̄сст
2536,Spaten::N,labidas,gåajvoe
2537,Spaten::N,labidas,spádá
2538,Spaten::N,labidas,goajvvo
2539,Spaten::N,labidas,goaivu
2540,Spaten::N,labidas,kuái'vu
2541,Spaten::N,labidas,kuäivv
2542,Spaten::N,labidas,куаййв
2543,Schaufel::N,kühvel,gåajvoe
2544,Schaufel::N,kühvel,gåjvun
2545,Schaufel::N,kühvel,goajvvo
2546,Schaufel::N,kühvel,goaivu
2547,Schaufel::N,kühvel,kuái'vu
2548,Schaufel::N,kühvel,kuäivv
2549,Schaufel::N,kühvel,куаййв
2550,Gabel::N,kahvel,tjåagka
2551,Gabel::N,kahvel,gáffil
2552,Gabel::N,kahvel,káffal
2553,Gabel::N,kahvel,kaahvâl
2554,Gabel::N,kahvel,velkk
2555,Gabel::N,kahvel,а̄лльс
2556,Löffel::N,lusikas,buste
2557,Löffel::N,lusikas,bassti
2558,Löffel::N,lusikas,baste
2559,Löffel::N,lusikas,pastem
2560,Löffel::N,lusikas,pâ´sttem
2561,Löffel::N,lusikas,пасьтэмь
2562,Messer::N,nuga,nejpie
2563,Messer::N,nuga,nijbbe
2564,Messer::N,nuga,niibi
2565,Messer::N,nuga,nijbe
2566,Messer::N,nuga,nei´bb
2567,Messer::N,nuga,ныййп
2568,Nagel::N,nael,spæjhkere
2569,Nagel::N,nael,spiger
2570,Nagel::N,nael,návlle
2571,Nagel::N,nael,spiikkár
2572,Nagel::N,nael,spijkkár
2573,Nagel::N,nael,näu´ll
2574,Nagel::N,nael,на̄ввьл
2575,Netz::N,võrk,viermie
2576,Netz::N,võrk,viermme
2577,Netz::N,võrk,næhtta
2578,Netz::N,võrk,fierbmi
2579,Netz::N,võrk,viermi
2580,Netz::N,võrk,säi´mm
2581,Netz::N,võrk,нӯжхьт
2582,Haken::N,haak,kruehkie
2583,Haken::N,haak,ruohkke
2584,Haken::N,haak,vagge
2585,Haken::N,haak,roahkki
2586,Haken::N,haak,faggi
2587,Haken::N,haak,kuák'ki
2588,Haken::N,haak,kuä´ǩ'ǩ
2589,Haken::N,haak,ва̄ӈӈк
2590,Haken::N,haak,куэххьк
2591,Haken::N,konks,kruehkie
2592,Haken::N,konks,ruohkke
2593,Haken::N,konks,vagge
2594,Haken::N,konks,roahkki
2595,Haken::N,konks,faggi
2596,Haken::N,konks,kuák'ki
2597,Haken::N,konks,kuä´ǩ'ǩ
2598,Haken::N,konks,ва̄ӈӈк
2599,Haken::N,konks,куэххьк
2600,Griff::N,sang,rehpie
2601,Griff::N,sang,taatje
2602,Griff::N,sang,gavlla
2603,Griff::N,sang,guottáldahka
2604,Griff::N,sang,geavja
2605,Griff::N,sang,novdâ
2606,Griff::N,sang,nõđđ
2607,Griff::N,sang,kå´ǧǧ
2608,Griff::N,sang,нэ̄дт
2609,Griff::N,käepide,rehpie
2610,Griff::N,käepide,taatje
2611,Griff::N,käepide,gavlla
2612,Griff::N,käepide,guottáldahka
2613,Griff::N,käepide,geavja
2614,Griff::N,käepide,novdâ
2615,Griff::N,käepide,nõđđ
2616,Griff::N,käepide,kå´ǧǧ
2617,Griff::N,käepide,нэ̄дт
2618,Schloss::N,lukk,laesie
2619,Schloss::N,lukk,lássa
2620,Schloss::N,lukk,lohkka
2621,Schloss::N,lukk,lukkâ
2622,Schloss::N,lukk,lokk
2623,Schloss::N,lukk,ло̄ххк
2624,Bild::N,pilt,guvvie
2625,Bild::N,pilt,gåvvå
2626,Bild::N,pilt,govva
2627,Bild::N,pilt,koṿe
2628,Bild::N,pilt,kartt
2629,Bild::N,pilt,картина
2630,Figur::N,kuju,guvvie
2631,Figur::N,kuju,gåvos
2632,Figur::N,kuju,figuvrra
2633,Figur::N,kuju,figuvra
2634,Figur::N,kuju,kovos
2635,Figur::N,kuju,kuâŋas
2636,Figur::N,kujund,guvvie
2637,Figur::N,kujund,gåvos
2638,Figur::N,kujund,figuvrra
2639,Figur::N,kujund,figuvra
2640,Figur::N,kujund,kovos
2641,Figur::N,kujund,kuâŋas
2642,Puppe::N,nukk,dåahka
2643,Puppe::N,nukk,dåhkko
2644,Puppe::N,nukk,doahkko
2645,Puppe::N,nukk,dohkká
2646,Puppe::N,nukk,duhkká
2647,Puppe::N,nukk,kuuhlaž
2648,Puppe::N,nukk,кукла
2649,Beutel::N,paun,voessetje
2650,Beutel::N,paun,påvsså
2651,Beutel::N,paun,seahkaš
2652,Beutel::N,paun,bursa
2653,Beutel::N,paun,guhkkár
2654,Beutel::N,paun,čooṿâs
2655,Beutel::N,paun,siâk'k
2656,Beutel::N,paun,kå´ššel
2657,Beutel::N,paun,ве̄ҏҏц
2658,Bündel::N,kimp,paantje
2659,Bündel::N,kimp,buduk
2660,Bündel::N,kimp,gurppe
2661,Bündel::N,kimp,gihppu
2662,Bündel::N,kimp,kiäs'tu
2663,Bündel::N,kimp,šnâpp
2664,Bündel::N,kimp,пуччк
2665,Tasche::N,kott,veaskoe
2666,Tasche::N,kott,væssko
2667,Tasche::N,kott,lávkka
2668,Tasche::N,kott,lávka
2669,Tasche::N,kott,seahkka
2670,Tasche::N,kott,lavkkâ
2671,Tasche::N,kott,laukk
2672,Tasche::N,kott,суӎӎьк
2673,Tasche::N,kott,ло̄а̄ффк
2674,Eimer::N,pang,bæhtoe
2675,Eimer::N,pang,skiello
2676,Eimer::N,pang,skállu
2677,Eimer::N,pang,eebir
2678,Eimer::N,pang,skääll
2679,Eimer::N,pang,е̄мьперь
2680,Eimer::N,ämber,bæhtoe
2681,Eimer::N,ämber,skiello
2682,Eimer::N,ämber,skállu
2683,Eimer::N,ämber,eebir
2684,Eimer::N,ämber,skääll
2685,Eimer::N,ämber,е̄мьперь
2686,Deckel::N,kaas,luehkie
2687,Deckel::N,kaas,låhkke
2688,Deckel::N,kaas,lohkki
2689,Deckel::N,kaas,lokke
2690,Deckel::N,kaas,lå´ǩǩ
2691,Deckel::N,kaas,ко̄а̄ххтнэсс
2692,Geschirr::N,nõud,lihtie
2693,Geschirr::N,nõud,lihte
2694,Geschirr::N,nõud,lihtit
2695,Geschirr::N,nõud,litte
2696,Geschirr::N,nõud,kärldõk
2697,Geschirr::N,nõud,ка̄ррь
2698,Sack::N,kott,voesse
2699,Sack::N,kott,vuossa
2700,Sack::N,kott,seahkka
2701,Sack::N,kott,sekkâ
2702,Sack::N,kott,siâk'k
2703,Sack::N,kott,ве̄ҏҏц
2704,Tasse::N,tass,guksie
2705,Tasse::N,tass,gåhppå
2706,Tasse::N,tass,gohppu
2707,Tasse::N,tass,pollo
2708,Tasse::N,tass,kopp
2709,Tasse::N,tass,на̄ххьп
2710,Topf::N,pada,baetie
2711,Topf::N,pada,krovhte
2712,Topf::N,pada,rujtta
2713,Topf::N,pada,giebbme
2714,Topf::N,pada,báhti
2715,Topf::N,pada,gievdni
2716,Topf::N,pada,pääti
2717,Topf::N,pada,kruâitt
2718,Topf::N,pada,кӣммьн
2719,Kessel::N,pada,giebnie
2720,Kessel::N,pada,skallo
2721,Kessel::N,pada,giebbme
2722,Kessel::N,pada,gieđbmi
2723,Kessel::N,pada,kiem'ni
2724,Kessel::N,pada,ǩie´mnn
2725,Kessel::N,pada,кӣммьн
2726,Essen::N,söök,åesie
2727,Essen::N,söök,beapmoe
2728,Essen::N,söök,biebbmo
2729,Essen::N,söök,borramuš
2730,Essen::N,söök,purrâmâš
2731,Essen::N,söök,porrmõš
2732,Essen::N,söök,по̄ррмушш
2733,Nahrung::N,toit,beapmoe
2734,Nahrung::N,toit,biebbmo
2735,Nahrung::N,toit,biebmu
2736,Nahrung::N,toit,purrâmâš
2737,Nahrung::N,toit,porrmõš
2738,Nahrung::N,toit,по̄ррмушш
2739,Speise::N,roog,beapmoe
2740,Speise::N,roog,biebbmo
2741,Speise::N,roog,biebmu
2742,Speise::N,roog,määlis
2743,Speise::N,roog,aasâs
2744,Speise::N,roog,porrmõš
2745,Speise::N,roog,по̄ррмушш
2746,Fleisch::N,liha,bearkoe
2747,Fleisch::N,liha,oadtje
2748,Fleisch::N,liha,bierggo
2749,Fleisch::N,liha,biergu
2750,Fleisch::N,liha,uáž'ži
2751,Fleisch::N,liha,vuä´ǯ'ǯ
2752,Fleisch::N,liha,вуэннч
2753,Getreide::N,teravili,gernie
2754,Getreide::N,teravili,gårnne
2755,Getreide::N,teravili,gordni
2756,Getreide::N,teravili,valje
2757,Getreide::N,teravili,ле̄ййп
2758,Brei::N,puder,kraavhtse
2759,Brei::N,puder,ráktsa
2760,Brei::N,puder,buvru
2761,Brei::N,puder,suoḥâd
2762,Brei::N,puder,hutt
2763,Brei::N,puder,уххт
2764,Brot::N,sai,gaahkoe
2765,Brot::N,sai,lájbbe
2766,Brot::N,sai,stummpa
2767,Brot::N,sai,láibi
2768,Brot::N,sai,gáhkku
2769,Brot::N,sai,leibi
2770,Brot::N,sai,lei´bb
2771,Brot::N,sai,ле̄ййп
2772,Brot::N,leib,gaahkoe
2773,Brot::N,leib,lájbbe
2774,Brot::N,leib,stummpa
2775,Brot::N,leib,láibi
2776,Brot::N,leib,gáhkku
2777,Brot::N,leib,leibi
2778,Brot::N,leib,lei´bb
2779,Brot::N,leib,ле̄ййп
2780,Scheibe::N,viil,snaejrie
2781,Scheibe::N,viil,sárdde
2782,Scheibe::N,viil,vajahas
2783,Scheibe::N,viil,časkkis
2784,Scheibe::N,viil,ča'skes
2785,Scheibe::N,viil,ku´sǩǩ
2786,Scheibe::N,viil,кусськ
2787,Scheibe::N,viilukas,snaejrie
2788,Scheibe::N,viilukas,sárdde
2789,Scheibe::N,viilukas,vajahas
2790,Scheibe::N,viilukas,časkkis
2791,Scheibe::N,viilukas,ča'skes
2792,Scheibe::N,viilukas,ku´sǩǩ
2793,Scheibe::N,viilukas,кусськ
2794,Fett::N,rasv,buejtie
2795,Fett::N,rasv,vuodja
2796,Fett::N,rasv,buoidi
2797,Fett::N,rasv,pyei'di
2798,Fett::N,rasv,puõi´dd
2799,Fett::N,rasv,пуййт
2800,Butter::N,või,voeje
2801,Butter::N,või,vuodja
2802,Butter::N,või,vuodja
2803,Butter::N,või,vuojâ
2804,Butter::N,või,vuõjj
2805,Butter::N,või,вӯйй
2806,Öl::N,õli,ålja
2807,Öl::N,õli,ulljo
2808,Öl::N,õli,oalljo
2809,Öl::N,õli,olju
2810,Öl::N,õli,oljo
2811,Öl::N,õli,vuõjj
2812,Öl::N,õli,вӯйй
2813,Salz::N,sool,saelhtie
2814,Salz::N,sool,sállte
2815,Salz::N,sool,sálti
2816,Salz::N,sool,sältti
2817,Salz::N,sool,sä´ltt
2818,Salz::N,sool,сӯлль
2819,Suppe::N,supp,joptse
2820,Suppe::N,supp,jupptsa
2821,Suppe::N,supp,málli
2822,Suppe::N,supp,määḷi
2823,Suppe::N,supp,lieṃâ
2824,Suppe::N,supp,liõmm
2825,Suppe::N,supp,лӣмм
2826,Honig::N,mesi,hååneske
2827,Honig::N,mesi,meda
2828,Honig::N,mesi,miehta
2829,Honig::N,mesi,mietâ
2830,Honig::N,mesi,miõtt
2831,Honig::N,mesi,мӣдт
2832,Milch::N,piim,mielhkie
2833,Milch::N,piim,mielkke
2834,Milch::N,piim,mielki
2835,Milch::N,piim,miel'kki
2836,Milch::N,piim,mie´lǩǩ
2837,Milch::N,piim,ма̄ййт
2838,Tee::N,tee,löövje
2839,Tee::N,tee,tedja
2840,Tee::N,tee,deadju
2841,Tee::N,tee,čee
2842,Tee::N,tee,teej̣â
2843,Tee::N,tee,čee
2844,Tee::N,tee,чайй
2845,Leder::N,nahk,hovre
2846,Leder::N,nahk,sassne
2847,Leder::N,nahk,náhkki
2848,Leder::N,nahk,leaira
2849,Leder::N,nahk,čevđi
2850,Leder::N,nahk,čåu´dd
2851,Leder::N,nahk,на̄ххьк
2852,Wolle::N,vill,ålloe
2853,Wolle::N,vill,hullo
2854,Wolle::N,vill,ullu
2855,Wolle::N,vill,ullo
2856,Wolle::N,vill,oll
2857,Wolle::N,vill,улл
2858,Stoff::N,kangas,tyjje
2859,Stoff::N,kangas,gápptás
2860,Stoff::N,kangas,stoaffa
2861,Stoff::N,kangas,ávnnas
2862,Stoff::N,kangas,käägus
2863,Stoff::N,kangas,aaunâs
2864,Stoff::N,kangas,лыййн
2865,Nadel::N,nõel,naaloe
2866,Nadel::N,nõel,nállo
2867,Nadel::N,nõel,nállu
2868,Nadel::N,nõel,nááḷu
2869,Nadel::N,nõel,neu´ll
2870,Nadel::N,nõel,нӣввьл
2871,Faden::N,niit,laejkie
2872,Faden::N,niit,hárppo
2873,Faden::N,niit,árpu
2874,Faden::N,niit,läigi
2875,Faden::N,niit,lääi´j
2876,Faden::N,niit,сӯнн
2877,Knopf::N,nööp,balhka
2878,Knopf::N,nööp,boallo
2879,Knopf::N,nööp,boallu
2880,Knopf::N,nööp,puál'lu
2881,Knopf::N,nööp,puäll
2882,Knopf::N,nööp,пуалл
2883,Knoten::N,sõlm,tjoelme
2884,Knoten::N,sõlm,tjuolmma
2885,Knoten::N,sõlm,čuolbma
2886,Knoten::N,sõlm,čuol'mâ
2887,Knoten::N,sõlm,čuõlmm
2888,Knoten::N,sõlm,чӯллм
2889,Farbe::N,värv,klaerie
2890,Farbe::N,värv,ivnne
2891,Farbe::N,värv,bájnno
2892,Farbe::N,värv,mola
2893,Farbe::N,värv,fearga
2894,Farbe::N,värv,maalâ
2895,Farbe::N,värv,páinu
2896,Farbe::N,värv,kälkk
2897,Farbe::N,värv,по̄а̄ййн
2898,Kleidung::N,riided,tyjje
2899,Kleidung::N,riided,gárvvo
2900,Kleidung::N,riided,bivttas
2901,Kleidung::N,riided,piivtâs
2902,Kleidung::N,riided,pivoh
2903,Kleidung::N,riided,piiutâs
2904,Kleidung::N,riided,о̄а̄з
2905,Kleidung::N,riietus,tyjje
2906,Kleidung::N,riietus,gárvvo
2907,Kleidung::N,riietus,bivttas
2908,Kleidung::N,riietus,piivtâs
2909,Kleidung::N,riietus,pivoh
2910,Kleidung::N,riietus,piiutâs
2911,Kleidung::N,riietus,о̄а̄з
2912,Hemd::N,särk,sjåarhtoe
2913,Hemd::N,särk,skirtto
2914,Hemd::N,särk,báidi
2915,Hemd::N,särk,päiđi
2916,Hemd::N,särk,päidd
2917,Hemd::N,särk,па̄ййт
2918,Kragen::N,krae,döörhke
2919,Kragen::N,krae,tjiebet
2920,Kragen::N,krae,tjehpuris
2921,Kragen::N,krae,čeabet
2922,Kragen::N,krae,kráva
2923,Kragen::N,krae,siä'pulâs
2924,Kragen::N,krae,seäp'plõs
2925,Kragen::N,krae,ко̄а̄влас
2926,Ärmel::N,varrukas,sissie
2927,Ärmel::N,varrukas,sasse
2928,Ärmel::N,varrukas,soadji
2929,Ärmel::N,varrukas,suájá
2930,Ärmel::N,varrukas,suäjj
2931,Ärmel::N,varrukas,суэйй
2932,Hose::N,püksid,måvhka
2933,Hose::N,püksid,båkså
2934,Hose::N,püksid,buvssat
2935,Hose::N,püksid,puuvsah
2936,Hose::N,püksid,puus
2937,Hose::N,püksid,пукс
2938,Hose::N,püksid,ко̄а̄дтӭ
2939,Gürtel::N,vöö,juvvie
2940,Gürtel::N,vöö,beelhte
2941,Gürtel::N,vöö,avve
2942,Gürtel::N,vöö,getsam
2943,Gürtel::N,vöö,boagán
2944,Gürtel::N,vöö,pooṿij
2945,Gürtel::N,vöö,puäǥǥanj
2946,Gürtel::N,vöö,эвв
2947,Mütze::N,müts,tjohpe
2948,Mütze::N,müts,gahper
2949,Mütze::N,müts,gahpir
2950,Mütze::N,müts,kappeer
2951,Mütze::N,müts,keä´p'per
2952,Mütze::N,müts,кабперь
2953,Schuh::N,king,gaamege
2954,Schuh::N,king,gáma
2955,Schuh::N,king,skuovva
2956,Schuh::N,king,gáma
2957,Schuh::N,king,kaamâ
2958,Schuh::N,king,kaammi
2959,Schuh::N,king,камаша
2960,Stiefel::N,saabas,steeblege
2961,Stiefel::N,saabas,stiebil
2962,Stiefel::N,saabas,sáhpis
2963,Stiefel::N,saabas,sáppat
2964,Stiefel::N,saabas,steevvil
2965,Stiefel::N,saabas,sa´ppi
2966,Stiefel::N,saabas,са̄ххпе
2967,Ring::N,sõrmus,rïngke
2968,Ring::N,sõrmus,suormas
2969,Ring::N,sõrmus,suorpmas
2970,Ring::N,sõrmus,suormâs
2971,Ring::N,sõrmus,suõrmâs
2972,Ring::N,sõrmus,сӯрмас
2973,Band::N,lint,baante
2974,Band::N,lint,bádde
2975,Band::N,lint,báddi
2976,Band::N,lint,päddi
2977,Band::N,lint,liântt
2978,Band::N,lint,källre´ppiǩ
2979,Band::N,lint,ля̄ӊӊт
2980,Kamm::N,kamm,gaampe
2981,Kamm::N,kamm,rájdam
2982,Kamm::N,kamm,tjåhkom
2983,Kamm::N,kamm,čohkun
2984,Kamm::N,kamm,čohhoom
2985,Kamm::N,kamm,čååǥǥam
2986,Kamm::N,kamm,чоагкь
2987,Spiegel::N,peegel,guelmiedahke
2988,Spiegel::N,peegel,spiedjil
2989,Spiegel::N,peegel,speajal
2990,Spiegel::N,peegel,speeijal
2991,Spiegel::N,peegel,suei´mkar
2992,Spiegel::N,peegel,кыффкэмка̄ррь
2993,Spiegel::N,peegel,зе̄ркал
2994,Riemen::N,rihm,györtenje
2995,Riemen::N,rihm,rájppe
2996,Riemen::N,rihm,garttsa
2997,Riemen::N,rihm,lávži
2998,Riemen::N,rihm,läbži
2999,Riemen::N,rihm,läbǯǯ
3000,Riemen::N,rihm,ре̄ммь
3001,Schnur::N,nöör,gurrie
3002,Schnur::N,nöör,gáras
3003,Schnur::N,nöör,garca
3004,Schnur::N,nöör,orrâ
3005,Schnur::N,nöör,nue´rr
3006,Schnur::N,nöör,нӯррь
3007,Leine::N,jalutusrihm,baante
3008,Leine::N,jalutusrihm,gájnno
3009,Leine::N,jalutusrihm,báddi
3010,Leine::N,jalutusrihm,oarra
3011,Leine::N,jalutusrihm,läbži
3012,Leine::N,jalutusrihm,läbǯǯ
3013,Leine::N,jalutusrihm,ла̄ммч
3014,Decke::N,tekk,gaptjese
3015,Decke::N,tekk,rádno
3016,Decke::N,tekk,gåbtjås
3017,Decke::N,tekk,tæhppin
3018,Decke::N,tekk,govččas
3019,Decke::N,tekk,loovdâ
3020,Decke::N,tekk,räänn
3021,Decke::N,tekk,ра̄нн
3022,Kissen::N,padi,nalhke
3023,Kissen::N,padi,guoddá
3024,Kissen::N,padi,oajvevuolle
3025,Kissen::N,padi,guoddá
3026,Kissen::N,padi,bolsttar
3027,Kissen::N,padi,polster
3028,Kissen::N,padi,pee´ren
3029,Kissen::N,padi,pooddâšǩ
3030,Kissen::N,padi,по̄дэшк
3031,Tuch::N,kalev,tyjje
3032,Tuch::N,kalev,tyddja
3033,Tuch::N,kalev,gådo
3034,Tuch::N,kalev,liidni
3035,Tuch::N,kalev,läđđee
3036,Tuch::N,kalev,re´ppiǩ
3037,Tuch::N,kalev,ree´ppiǩ
3038,Tuch::N,kalev,ребпехь
3039,Handtuch::N,käterätik,njaamelijnie
3040,Handtuch::N,käterätik,sigárdahka
3041,Handtuch::N,käterätik,sihkaldat
3042,Handtuch::N,käterätik,siholdâs
3043,Handtuch::N,käterätik,seekkldõs
3044,Handtuch::N,käterätik,u´tree´lniǩ
3045,Handtuch::N,käterätik,отеральнэхьк
3046,Kraft::N,jõud,faamoe
3047,Kraft::N,jõud,fábmo
3048,Kraft::N,jõud,fápmu
3049,Kraft::N,jõud,fááṃu
3050,Kraft::N,jõud,viõkk
3051,Kraft::N,jõud,вӣгк
3052,Stärke::N,tugevus,vieksiesvoete
3053,Stärke::N,tugevus,gievrrudahka
3054,Stärke::N,tugevus,gievrrodus
3055,Stärke::N,tugevus,veahka
3056,Stärke::N,tugevus,vuoibmi
3057,Stärke::N,tugevus,viek'sâvuotâ
3058,Stärke::N,tugevus,viõkk
3059,Stärke::N,tugevus,са̄м
3060,Stärke::N,tugevus,вӣгк
3061,Gesundheit::N,tervis,healsoe
3062,Gesundheit::N,tervis,starne
3063,Gesundheit::N,tervis,hælsso
3064,Gesundheit::N,tervis,varresvuohta
3065,Gesundheit::N,tervis,dearvvasvuohta
3066,Gesundheit::N,tervis,tie'rvâsvuotâ
3067,Gesundheit::N,tervis,tiõrvâsvuõtt
3068,Gesundheit::N,tervis,тӣрвасвӯдт
3069,Krankheit::N,haigus,skïemtjelasse
3070,Krankheit::N,haigus,skihpudahka
3071,Krankheit::N,haigus,dávdda
3072,Krankheit::N,haigus,vihke
3073,Krankheit::N,haigus,dávda
3074,Krankheit::N,haigus,tavdâ
3075,Krankheit::N,haigus,puá'cuvuotâ
3076,Krankheit::N,haigus,kõpp
3077,Krankheit::N,haigus,puõccmoš
3078,Krankheit::N,haigus,кэ̄бп
3079,Schmerz::N,valu,haerhpie
3080,Schmerz::N,valu,bávtjas
3081,Schmerz::N,valu,bávčča
3082,Schmerz::N,valu,tuške
3083,Schmerz::N,valu,poovčâs
3084,Schmerz::N,valu,tå´sǩǩ
3085,Schmerz::N,valu,кэ̄бп
3086,Wunde::N,haav,saejrie
3087,Wunde::N,haav,hávve
3088,Wunde::N,haav,hávvi
3089,Wunde::N,haav,hävvi
3090,Wunde::N,haav,hää´vv
3091,Wunde::N,haav,ра̄ӊӊҍ
3092,Fieber::N,palavik,vaejlie
3093,Fieber::N,palavik,fiebar
3094,Fieber::N,palavik,báhkkadávda
3095,Fieber::N,palavik,žaar
3096,Fieber::N,palavik,жоарр
3097,Arznei::N,ravim,daalhkesh
3098,Arznei::N,ravim,dálkas
3099,Arznei::N,ravim,dálkkas
3100,Arznei::N,ravim,taalhâs
3101,Arznei::N,ravim,lekittâs
3102,Arznei::N,ravim,taalkâs
3103,Arznei::N,ravim,лоаддв
3104,Brücke::N,sild,pruvvie
3105,Brücke::N,sild,råvve
3106,Brücke::N,sild,šaldi
3107,Brücke::N,sild,šalde
3108,Brücke::N,sild,mostt
3109,Brücke::N,sild,мо̄сст
3110,Brunnen::N,kaev,prutnie
3111,Brunnen::N,kaev,ruddne
3112,Brunnen::N,kaev,gáivo
3113,Brunnen::N,kaev,káivu
3114,Brunnen::N,kaev,käivv
3115,Brunnen::N,kaev,ка̄ййв
3116,Weide::N,karjamaa,gåatome
3117,Weide::N,karjamaa,guohtom
3118,Weide::N,karjamaa,guohtun
3119,Weide::N,karjamaa,kuátu
3120,Weide::N,karjamaa,luátu
3121,Weide::N,karjamaa,та̄нтар
3122,Pfad::N,rada,baalka
3123,Pfad::N,rada,bálges
3124,Pfad::N,rada,bálggis
3125,Pfad::N,rada,päälgis
3126,Pfad::N,rada,pää´ljes
3127,Pfad::N,rada,поалкас
3128,Weg::N,tee,geajnoe
3129,Weg::N,tee,gæjnno
3130,Weg::N,tee,væddja
3131,Weg::N,tee,geaidnu
3132,Weg::N,tee,luod'dâ
