,Concept_ID,fa,se
725,Sumpf::N,باتلاق,jeä´ǧ'ǧ
726,Sumpf::N,باتلاق,ла̄ммьп
727,Moor::N,باتلاق,pluevie
728,Moor::N,باتلاق,jiegge
729,Moor::N,باتلاق,suotnju
730,Moor::N,باتلاق,karrii
731,Moor::N,باتلاق,kä´rev
732,Moor::N,باتلاق,veättaǩ
733,Moor::N,باتلاق,ла̄ммьп
734,Wiese::N,چمن,ïentje
735,Wiese::N,چمن,giedde
736,Wiese::N,چمن,gieddi
737,Wiese::N,چمن,nijtto
738,Wiese::N,چمن,пуэшенҍ
739,Wald::N,جنگل,skåake
740,Wald::N,جنگل,skåajje
741,Wald::N,جنگل,miehtsie
742,Wald::N,جنگل,vuovdde
743,Wald::N,جنگل,miehttse
744,Wald::N,جنگل,vuovdi
745,Wald::N,جنگل,meahcci
746,Wald::N,جنگل,mecci
747,Wald::N,جنگل,vyemi
748,Wald::N,جنگل,vue´mm
749,Wald::N,جنگل,meä´c'c
750,Wald::N,جنگل,ля̄ммт
751,Hügel::N,تل,deava
752,Hügel::N,تل,dievvá
753,Hügel::N,تل,dievvá
754,Hügel::N,تل,čummâ
755,Hügel::N,تل,pä´rcc
756,Hügel::N,تل,teä´rmm
757,Hügel::N,تل,ка̄ннҌт
758,Hügel::N,تپه,deava
759,Hügel::N,تپه,dievvá
760,Hügel::N,تپه,dievvá
761,Hügel::N,تپه,čummâ
762,Hügel::N,تپه,pä´rcc
763,Hügel::N,تپه,teä´rmm
764,Hügel::N,تپه,ка̄ннҌт
765,Anhöhe::N,بلندی,deava
766,Anhöhe::N,بلندی,jalladahke
767,Anhöhe::N,بلندی,dievásj
768,Anhöhe::N,بلندی,aláš
769,Anhöhe::N,بلندی,luohkká
770,Anhöhe::N,بلندی,tiävá
771,Anhöhe::N,بلندی,poorááš
772,Anhöhe::N,بلندی,ču´lpp
773,Anhöhe::N,بلندی,škâu´ŋŋ
774,Anhöhe::N,بلندی,ка̄ннҌт
775,Berg::N,کوه,bïerje
776,Berg::N,کوه,várre
777,Berg::N,کوه,várri
778,Berg::N,کوه,vääṛi
779,Berg::N,کوه,vää´rr
780,Berg::N,کوه,те̄ррьм
781,Gipfel::N,قله,dalvese
782,Gipfel::N,قله,tjåhkkå
783,Gipfel::N,قله,čohkka
784,Gipfel::N,قله,čokke
785,Gipfel::N,قله,čå´ǩǩ
786,Gipfel::N,قله,ла̄ддҍв
787,Höhle::N,غار,beajoe
788,Höhle::N,غار,rájgge
789,Höhle::N,غار,sluoggo
790,Höhle::N,غار,biedju
791,Höhle::N,غار,kuovđâšm
792,Höhle::N,غار,skuõrr
793,Höhle::N,غار,вуэӈӈк
794,Abhang::N,سرازیری,boelte
795,Abhang::N,سرازیری,brijrie
796,Abhang::N,سرازیری,bállte
797,Abhang::N,سرازیری,vielti
798,Abhang::N,سرازیری,luohkká
799,Abhang::N,سرازیری,viel'tti
800,Abhang::N,سرازیری,vie´ltt
801,Abhang::N,سرازیری,луэххк
802,Quelle::N,چشمه,aajege
803,Quelle::N,چشمه,gaaltije
804,Quelle::N,چشمه,ája
805,Quelle::N,چشمه,ája
806,Quelle::N,چشمه,gáldu
807,Quelle::N,چشمه,aajâ
808,Quelle::N,چشمه,käldee
809,Quelle::N,چشمه,lädd
810,Quelle::N,چشمه,käivv
811,Quelle::N,چشمه,ка̄ййв
812,Bach::N,نهر,johketje
813,Bach::N,نهر,jåhkå
814,Bach::N,نهر,jågåsj
815,Bach::N,نهر,jogaš
816,Bach::N,نهر,aajâ
817,Bach::N,نهر,vuäjj
818,Bach::N,نهر,вуэйй
819,Fluss::N,رود,johke
820,Fluss::N,رود,ædno
821,Fluss::N,رود,jåhkå
822,Fluss::N,رود,johka
823,Fluss::N,رود,juuhâ
824,Fluss::N,رود,jokk
825,Fluss::N,رود,jeänn
826,Fluss::N,رود,ё̄гк
827,Ufer::N,ساحل,beala
828,Ufer::N,ساحل,gádde
829,Ufer::N,ساحل,gáddi
830,Ufer::N,ساحل,riddo
831,Ufer::N,ساحل,redd
832,Ufer::N,ساحل,рыннт
833,Ufer::N,کرانه,beala
834,Ufer::N,کرانه,gádde
835,Ufer::N,کرانه,gáddi
836,Ufer::N,کرانه,riddo
837,Ufer::N,کرانه,redd
838,Ufer::N,کرانه,рыннт
839,Küste::N,ساحل,mïere
840,Küste::N,ساحل,gaedtie
841,Küste::N,ساحل,merragádde
842,Küste::N,ساحل,merraguovllo
843,Küste::N,ساحل,gáddi
844,Küste::N,ساحل,riddo
845,Küste::N,ساحل,miârr'redd
846,Küste::N,ساحل,рыннт
847,Festland::N,خشکی,gaedtie
848,Festland::N,خشکی,gádde
849,Festland::N,خشکی,nannán
850,Festland::N,خشکی,kušknjâs
851,Festland::N,خشکی,eennâm
852,Festland::N,خشکی,jânnam
853,Festland::N,خشکی,ма̄ннтэр
854,Meer::N,دریا,mearoe
855,Meer::N,دریا,merra
856,Meer::N,دریا,nuorre
857,Meer::N,دریا,áhpi
858,Meer::N,دریا,mearra
859,Meer::N,دریا,meeṛâ
860,Meer::N,دریا,miârr
861,Meer::N,دریا,ме̄рр
862,Bucht::N,خلیج,loekte
863,Bucht::N,خلیج,oagge
864,Bucht::N,خلیج,luokta
865,Bucht::N,خلیج,luokta
866,Bucht::N,خلیج,čuáj̣á
867,Bucht::N,خلیج,luhtt
868,Bucht::N,خلیج,вӯнн
869,Bucht::N,خلیج,лӯххт
870,Insel::N,جزیره,sååle
871,Insel::N,جزیره,suoloj
872,Insel::N,جزیره,suolu
873,Insel::N,جزیره,suálui
874,Insel::N,جزیره,suâl
875,Insel::N,جزیره,суэл
876,Blume::N,گل,rïesege
877,Blume::N,گل,giedjek
878,Blume::N,گل,rássi
879,Blume::N,گل,kukká
880,Blume::N,گل,heä´rvvrää´ss
881,Blume::N,گل,ывьнэнч
882,Gras::N,علف,kraesie
883,Gras::N,علف,rásse
884,Gras::N,علف,rássi
885,Gras::N,علف,rääsi
886,Gras::N,علف,rää´ss
887,Gras::N,علف,ра̄ссь
888,Wurzel::N,ریشه,roehtse
889,Wurzel::N,ریشه,ruohttsa
890,Wurzel::N,ریشه,ruohtas
891,Wurzel::N,ریشه,veedis
892,Wurzel::N,ریشه,vue´ddes
893,Wurzel::N,ریشه,вуэнҍтэсь
894,Baum::N,درخت,moere
895,Baum::N,درخت,muorra
896,Baum::N,درخت,muorra
897,Baum::N,درخت,muoṛâ
898,Baum::N,درخت,muõrr
899,Baum::N,درخت,мӯрр
900,Stamm::N,تنه,ståamhpe
901,Stamm::N,تنه,mátta
902,Stamm::N,تنه,galda
903,Stamm::N,تنه,ruŋgo
904,Stamm::N,تنه,stokk
905,Stamm::N,تنه,мӯрр
906,Stamm::N,تنه,кэ̄ллт
907,Rinde::N,توژ,gïrre
908,Rinde::N,توژ,baarhkoe
909,Rinde::N,توژ,bárkko
910,Rinde::N,توژ,ostu
911,Rinde::N,توژ,bárku
912,Rinde::N,توژ,korrâ
913,Rinde::N,توژ,kõrr
914,Rinde::N,توژ,pärkk
915,Rinde::N,توژ,кэ̄рр
916,Rinde::N,توژ,па̄ҏҏк
917,Rinde::N,پوست,gïrre
918,Rinde::N,پوست,baarhkoe
919,Rinde::N,پوست,bárkko
920,Rinde::N,پوست,ostu
921,Rinde::N,پوست,bárku
922,Rinde::N,پوست,korrâ
923,Rinde::N,پوست,kõrr
924,Rinde::N,پوست,pärkk
925,Rinde::N,پوست,кэ̄рр
926,Rinde::N,پوست,па̄ҏҏк
927,Ast::N,شاخه,åeksie
928,Ast::N,شاخه,oakse
929,Ast::N,شاخه,oaksi
930,Ast::N,شاخه,uák'si
931,Ast::N,شاخه,å´hss
932,Ast::N,شاخه,вуэккьс
933,Zweig::N,شاخه,åeksie
934,Zweig::N,شاخه,oakse
935,Zweig::N,شاخه,rissi
936,Zweig::N,شاخه,syeṛi
937,Zweig::N,شاخه,sue´rr
938,Zweig::N,شاخه,рыссе
939,Blatt::N,برگ,plienie
940,Blatt::N,برگ,lassta
941,Blatt::N,برگ,lasta
942,Blatt::N,برگ,lostâ
943,Blatt::N,برگ,lõstt
944,Blatt::N,برگ,лэ̄сст
945,Birke::N,غان,såekie
946,Birke::N,غان,soahke
947,Birke::N,غان,soahki
948,Birke::N,غان,suáhi
949,Birke::N,غان,suâ´ǩǩ
950,Birke::N,غان,пе̄ссьмӯрр
951,Kiefer[Baum]::N,کاج,bietsie
952,Kiefer[Baum]::N,کاج,hájkka
953,Kiefer[Baum]::N,کاج,biehtse
954,Kiefer[Baum]::N,کاج,beahci
955,Kiefer[Baum]::N,کاج,peeci
956,Kiefer[Baum]::N,کاج,pie´cc
957,Kiefer[Baum]::N,کاج,пе̄дзь
958,Weide[Baum]::N,بید,saalje
959,Weide[Baum]::N,بید,sállja
960,Weide[Baum]::N,بید,sieđga
961,Weide[Baum]::N,بید,puájui
962,Weide[Baum]::N,بید,puäi
963,Weide[Baum]::N,بید,пуай
964,Tanne::N,صنوبر,goese
965,Tanne::N,صنوبر,guossa
966,Tanne::N,صنوبر,guossa
967,Tanne::N,صنوبر,kuosâ
968,Tanne::N,صنوبر,kuõss
969,Tanne::N,صنوبر,кӯсс
970,Horn::N,شاخ,tjåervie
971,Horn::N,شاخ,tjoarvve
972,Horn::N,شاخ,čoarvi
973,Horn::N,شاخ,čuár'vi
974,Horn::N,شاخ,čuä´rvv
975,Horn::N,شاخ,чуэррьв
976,Feder::N,پر,badtse
977,Feder::N,پر,dålgge
978,Feder::N,پر,bozza
979,Feder::N,پر,puzzâ
980,Feder::N,پر,tolge
981,Feder::N,پر,poʒʒ
982,Feder::N,پر,по̄ннц
983,Fell::N,خز,njaltja
984,Fell::N,خز,duollje
985,Fell::N,خز,náhkki
986,Fell::N,خز,dorkkas
987,Fell::N,خز,turkkâ
988,Fell::N,خز,tyel'ji
989,Fell::N,خز,nähki
990,Fell::N,خز,torkk
991,Fell::N,خز,čåu´dd
992,Fell::N,خز,tue´l'lj
993,Fell::N,خز,тӯлльй
994,Flügel::N,پر,såaja
995,Flügel::N,پر,såajoe
996,Flügel::N,پر,soadje
997,Flügel::N,پر,soadji
998,Flügel::N,پر,suáj̣á
999,Flügel::N,پر,suäjj
1000,Flügel::N,پر,суэйй
1001,Flügel::N,بال,såaja
1002,Flügel::N,بال,såajoe
1003,Flügel::N,بال,soadje
1004,Flügel::N,بال,soadji
1005,Flügel::N,بال,suáj̣á
1006,Flügel::N,بال,suäjj
1007,Flügel::N,بال,суэйй
1008,Klaue::N,چنگ,gadtse
1009,Klaue::N,چنگ,guober
1010,Klaue::N,چنگ,gazza
1011,Klaue::N,چنگ,kozzâ
1012,Klaue::N,چنگ,kõʒʒ
1013,Klaue::N,چنگ,кэ̄ннц
1014,Klaue::N,پنجه,gadtse
1015,Klaue::N,پنجه,guober
1016,Klaue::N,پنجه,gazza
1017,Klaue::N,پنجه,kozzâ
1018,Klaue::N,پنجه,kõʒʒ
1019,Klaue::N,پنجه,кэ̄ннц
1020,Kralle::N,پنجه,gadtse
1021,Kralle::N,پنجه,gadtsa
1022,Kralle::N,پنجه,gazza
1023,Kralle::N,پنجه,kozzâ
1024,Kralle::N,پنجه,kõʒʒ
1025,Kralle::N,پنجه,ке̄бпель
1026,Schwanz::N,دم,siejpie
1027,Schwanz::N,دم,siejbbe
1028,Schwanz::N,دم,bađuš
1029,Schwanz::N,دم,seaibi
1030,Schwanz::N,دم,seibi
1031,Schwanz::N,دم,sei´bb
1032,Schwanz::N,دم,piä´cciǩ
1033,Schwanz::N,دم,пиджь
1034,Schwanz::N,دم,се̄ййп
1035,Schwanz::N,دم,пе̄цехь
1036,Ei::N,تخم,munnie
1037,Ei::N,تخم,månne
1038,Ei::N,تخم,monni
1039,Ei::N,تخم,maṇe
1040,Ei::N,تخم,mââ´nn
1041,Ei::N,تخم,маннҍ
1042,Nest::N,لانه,biesie
1043,Nest::N,لانه,biesse
1044,Nest::N,لانه,beassi
1045,Nest::N,لانه,peesi
1046,Nest::N,لانه,piervâl
1047,Nest::N,لانه,piä´ss
1048,Nest::N,لانه,пе̄ссь
1049,Bau::N,بنا,biesie
1050,Bau::N,بنا,biedjo
1051,Bau::N,بنا,liesso
1052,Bau::N,بنا,biedju
1053,Bau::N,بنا,piäju
1054,Bau::N,بنا,вуэӈӈк
1055,Bau::N,ساختمان,biesie
1056,Bau::N,ساختمان,biedjo
1057,Bau::N,ساختمان,liesso
1058,Bau::N,ساختمان,biedju
1059,Bau::N,ساختمان,piäju
1060,Bau::N,ساختمان,вуэӈӈк
1061,Tier::N,هیوان,juvre
1062,Tier::N,هیوان,udos
1063,Tier::N,هیوان,divrre
1064,Tier::N,هیوان,luohtok
1065,Tier::N,هیوان,ealli
1066,Tier::N,هیوان,ellee
1067,Tier::N,هیوان,jie´lli
1068,Tier::N,هیوان,жыва
1069,Herde::N,رمه,dåehkie
1070,Herde::N,رمه,ællo
1071,Herde::N,رمه,fuovva
1072,Herde::N,رمه,doahkki
1073,Herde::N,رمه,čagge
1074,Herde::N,رمه,tukk
1075,Herde::N,رمه,vâ´lvv
1076,Herde::N,رمه,чуэз
1077,Herde::N,رمه,чӣгар
1078,Kuh::N,گاو,govse
1079,Kuh::N,گاو,gussa
1080,Kuh::N,گاو,gussa
1081,Kuh::N,گاو,kussâ
1082,Kuh::N,گاو,kuss
1083,Kuh::N,گاو,лӣххьм
1084,Bulle::N,گاو نر,vuaksa
1085,Bulle::N,گاو نر,vuoksá
1086,Bulle::N,گاو نر,heargi
1087,Bulle::N,گاو نر,vuák'sá
1088,Bulle::N,گاو نر,ergi
1089,Bulle::N,گاو نر,vuâhss
1090,Bulle::N,گاو نر,е̄ррьк
1091,Pferd::N,اسب,hierkie
1092,Pferd::N,اسب,råsse
1093,Pferd::N,اسب,hæssta
1094,Pferd::N,اسب,heavuš
1095,Pferd::N,اسب,hiävuš
1096,Pferd::N,اسب,heävaš
1097,Pferd::N,اسب,ро̄ссь
1098,Schaf::N,گوسفند,sïrve
1099,Schaf::N,گوسفند,sávttsa
1100,Schaf::N,گوسفند,sávza
1101,Schaf::N,گوسفند,savzâ
1102,Schaf::N,گوسفند,sauʒʒ
1103,Schaf::N,گوسفند,ла̄мьпесь
1104,Schwein::N,خوک,snurke
1105,Schwein::N,خوک,svijnne
1106,Schwein::N,خوک,spiidni
1107,Schwein::N,خوک,šahe
1108,Schwein::N,خوک,šââ´ǩǩ
1109,Schwein::N,خوک,ша̄гкь
1110,Hund::N,سگ,bïenje
1111,Hund::N,سگ,bena
1112,Hund::N,سگ,beana
1113,Hund::N,سگ,peenuv
1114,Hund::N,سگ,piânnai
1115,Hund::N,سگ,пе̄ннэ
1116,Katze::N,گربه,gaahtoe
1117,Katze::N,گربه,gáhtto
1118,Katze::N,گربه,bussá
1119,Katze::N,گربه,kissá
1120,Katze::N,گربه,kaass
1121,Katze::N,گربه,ко̄а̄сс
1122,Bär::N,خرس,gumsie
1123,Bär::N,خرس,biernna
1124,Bär::N,خرس,guovža
1125,Bär::N,خرس,bierdna
1126,Bär::N,خرس,kuob'žâ
1127,Bär::N,خرس,kue´bǯǯ
1128,Bär::N,خرس,та̄лл
1129,Eichhörnchen::N,سنجاب,åeruve
1130,Eichhörnchen::N,سنجاب,oarre
1131,Eichhörnchen::N,سنجاب,oarri
1132,Eichhörnchen::N,سنجاب,uár'ree
1133,Eichhörnchen::N,سنجاب,vuä´r'rev
1134,Eichhörnchen::N,سنجاب,вуэррев
1135,Elch::N,گوزن شمالی,ïelje
1136,Elch::N,گوزن شمالی,ællja
1137,Elch::N,گوزن شمالی,sarvva
1138,Elch::N,گوزن شمالی,ealga
1139,Elch::N,گوزن شمالی,sorvâ
1140,Elch::N,گوزن شمالی,sõrvv
1141,Elch::N,گوزن شمالی,сэ̄ррв
1142,Fuchs::N,روباه,riepie
1143,Fuchs::N,روباه,riebij
1144,Fuchs::N,روباه,rieban
1145,Fuchs::N,روباه,riemnjis
1146,Fuchs::N,روباه,rie´mjj
1147,Fuchs::N,روباه,рӣммьн
1148,Hase::N,خرگوش,njåemele
1149,Hase::N,خرگوش,njoammel
1150,Hase::N,خرگوش,njoammil
1151,Hase::N,خرگوش,njuámmil
1152,Hase::N,خرگوش,njue´m'mel
1153,Hase::N,خرگوش,нюэммель
1154,Maus::N,موش,snjeara
1155,Maus::N,موش,snjierrá
1156,Maus::N,موش,sáhpán
1157,Maus::N,موش,säplig
1158,Maus::N,موش,sä´ppli
1159,Maus::N,موش,са̄хпьлинк
1160,Wolf::N,گرگ,sïejpe
1161,Wolf::N,گرگ,stálppe
1162,Wolf::N,گرگ,stáhkke
1163,Wolf::N,گرگ,ruomas
1164,Wolf::N,گرگ,kumpe
1165,Wolf::N,گرگ,návdi
1166,Wolf::N,گرگ,kumppi
1167,Wolf::N,گرگ,ku´mpp
1168,Wolf::N,گرگ,pââ´ldes
1169,Wolf::N,گرگ,чиррм
1170,Wolf::N,گرگ,пальтӭсь
1171,Vogel::N,پرنده,ledtie
1172,Vogel::N,پرنده,lådde
1173,Vogel::N,پرنده,loddi
1174,Vogel::N,پرنده,lodde
1175,Vogel::N,پرنده,lå´dd
1176,Vogel::N,پرنده,лоаннҍт
1177,Schwarm::N,دسته,dåehkie
1178,Schwarm::N,دسته,doahkke
1179,Schwarm::N,دسته,doahkki
1180,Schwarm::N,دسته,tuák'ki
1181,Schwarm::N,دسته,parvv
1182,Schwarm::N,دسته,туххк
1183,Huhn::N,مرغ,vöönhtse
1184,Huhn::N,مرغ,vuonntsá
1185,Huhn::N,مرغ,vuonccis
1186,Huhn::N,مرغ,kääṇi
1187,Huhn::N,مرغ,kää´nn
1188,Huhn::N,مرغ,ка̄ннҌ
1189,Hahn::N,خروس,deere
1190,Hahn::N,خروس,hádna
1191,Hahn::N,خروس,åresvuonntsá
1192,Hahn::N,خروس,vuonccis
1193,Hahn::N,خروس,kääṇi
1194,Hahn::N,خروس,åå´reskää´nn
1195,Hahn::N,خروس,пе̄ттэх
1196,Gans::N,غاز,gaase
1197,Gans::N,غاز,gássa
1198,Gans::N,غاز,čuonji
1199,Gans::N,غاز,čuá'njá
1200,Gans::N,غاز,čue´nj
1201,Gans::N,غاز,чуэнь
1202,Adler::N,عقاب,aarhtse
1203,Adler::N,عقاب,goasskem
1204,Adler::N,عقاب,goaskin
1205,Adler::N,عقاب,kuás'kim
1206,Adler::N,عقاب,kuä´cǩǩem
1207,Adler::N,عقاب,куэцькем
1208,Ente::N,اردک,tjååtsele
1209,Ente::N,اردک,vuojatjis
1210,Ente::N,اردک,čáhceloddi
1211,Ente::N,اردک,vuonjâč
1212,Ente::N,اردک,vuõnjâč
1213,Ente::N,اردک,ча̄дзьлоаннҍт
1214,Ente::N,مرغابی,tjååtsele
1215,Ente::N,مرغابی,vuojatjis
1216,Ente::N,مرغابی,čáhceloddi
1217,Ente::N,مرغابی,vuonjâč
1218,Ente::N,مرغابی,vuõnjâč
1219,Ente::N,مرغابی,ча̄дзьлоаннҍт
1220,Eule::N,جغد,snjågloe
1221,Eule::N,جغد,skunjok
1222,Eule::N,جغد,skuolfi
1223,Eule::N,جغد,ijjâlodde
1224,Eule::N,جغد,iiđsaž
1225,Eule::N,جغد,кунньлоаннҍт
1226,Eule::N,جغد,чӯзэм вуэһпэй
1227,Kranich::N,درنا,goerke
1228,Kranich::N,درنا,guorgga
1229,Kranich::N,درنا,guorga
1230,Kranich::N,درنا,kuor'gâ
1231,Kranich::N,درنا,kuõrgg
1232,Kranich::N,درنا,кӯррк
1233,Krähe::N,زاغ,voerhtje
1234,Krähe::N,زاغ,gárránis
1235,Krähe::N,زاغ,vuoratjis
1236,Krähe::N,زاغ,vuoražas
1237,Krähe::N,زاغ,vuorččis
1238,Krähe::N,زاغ,vuorâč
1239,Krähe::N,زاغ,vuõrâč
1240,Krähe::N,زاغ,вӯрэч
1241,Krähe::N,کلاغ,voerhtje
1242,Krähe::N,کلاغ,gárránis
1243,Krähe::N,کلاغ,vuoratjis
1244,Krähe::N,کلاغ,vuoražas
1245,Krähe::N,کلاغ,vuorččis
1246,Krähe::N,کلاغ,vuorâč
1247,Krähe::N,کلاغ,vuõrâč
1248,Krähe::N,کلاغ,вӯрэч
1249,Kuckuck::N,فاخته,gïeke
1250,Kuckuck::N,فاخته,giehka
1251,Kuckuck::N,فاخته,giehka
1252,Kuckuck::N,فاخته,kiehâ
1253,Kuckuck::N,فاخته,ǩiõkk
1254,Kuckuck::N,فاخته,кӣгк
1255,Schwan::N,قو,njoktje
1256,Schwan::N,قو,snjuktja
1257,Schwan::N,قو,njukča
1258,Schwan::N,قو,njuhčâ
1259,Schwan::N,قو,njuhčč
1260,Schwan::N,قو,нюххч
1261,Fisch::N,ماهی,guelie
1262,Fisch::N,ماهی,guolle
1263,Fisch::N,ماهی,guolli
1264,Fisch::N,ماهی,kyeḷi
1265,Fisch::N,ماهی,kue´ll
1266,Fisch::N,ماهی,кӯлль
1267,Barsch::N,ماهی خاردار,sihtege
1268,Barsch::N,ماهی خاردار,vuoskun
1269,Barsch::N,ماهی خاردار,vuoskku
1270,Barsch::N,ماهی خاردار,vuásku
1271,Barsch::N,ماهی خاردار,vuâsk
1272,Barsch::N,ماهی خاردار,вуэсск
1273,Hecht::N,اردک ماهی,haavke
1274,Hecht::N,اردک ماهی,hávgga
1275,Hecht::N,اردک ماهی,hávga
1276,Hecht::N,اردک ماهی,puško
1277,Hecht::N,اردک ماهی,nu´ǩǩeš
1278,Hecht::N,اردک ماهی,ныгкешь
1279,Schlange[Tier]::N,مار,gïermesje
1280,Schlange[Tier]::N,مار,germaj
1281,Schlange[Tier]::N,مار,gearpmaš
1282,Schlange[Tier]::N,مار,kyev'đi
1283,Schlange[Tier]::N,مار,ku´vdd
1284,Schlange[Tier]::N,مار,кӯввьт
1285,Wurm::N,کرم,mietie
1286,Wurm::N,کرم,maarhke
1287,Wurm::N,کرم,mádo
1288,Wurm::N,کرم,máhtu
1289,Wurm::N,کرم,máátu
1290,Wurm::N,کرم,määtt
1291,Wurm::N,کرم,ма̄дт
1292,Spinne::N,عنکبوت,hievnie
1293,Spinne::N,عنکبوت,hievnne
1294,Spinne::N,عنکبوت,heavdni
1295,Spinne::N,عنکبوت,evni
1296,Spinne::N,عنکبوت,eeunaž
1297,Spinne::N,عنکبوت,о̄а̄з
1298,Ameise::N,مورچه,garhke
1299,Ameise::N,مورچه,gårkkå
1300,Ameise::N,مورچه,gotka
1301,Ameise::N,مورچه,kutkâ
1302,Ameise::N,مورچه,kotkk
1303,Ameise::N,مورچه,ко̄ттк
1304,Laus::N,شپش,dihkie
1305,Laus::N,شپش,dihkke
1306,Laus::N,شپش,dihkki
1307,Laus::N,شپش,tikke
1308,Laus::N,شپش,te´ǩǩ
1309,Laus::N,شپش,тыһкь
1310,Mücke::N,پشه,tjoejhke
1311,Mücke::N,پشه,tjuojkka
1312,Mücke::N,پشه,čuoika
1313,Mücke::N,پشه,čuoš'kâ
1314,Mücke::N,پشه,čuõškk
1315,Mücke::N,پشه,чӯшшк
1316,Fliege::N,مگس,tjoere
1317,Fliege::N,مگس,boerege
1318,Fliege::N,مگس,tjuruk
1319,Fliege::N,مگس,čuru
1320,Fliege::N,مگس,kiärpáš
1321,Fliege::N,مگس,čuâr
1322,Fliege::N,مگس,čuâras
1323,Fliege::N,مگس,чуэраш
1324,Schmetterling::N,پروانه,biejjielåbloe
1325,Schmetterling::N,پروانه,biejvvelådde
1326,Schmetterling::N,پروانه,beaiveloddi
1327,Schmetterling::N,پروانه,piäi'vááloddááš
1328,Schmetterling::N,پروانه,ä´llbaž
1329,Schmetterling::N,پروانه,pei´vvlå´dd
1330,Schmetterling::N,پروانه,а̄лльп
1331,Beere::N,گیله,muerjie
1332,Beere::N,گیله,muorjje
1333,Beere::N,گیله,muorji
1334,Beere::N,گیله,myer'ji
1335,Beere::N,گیله,mue´rjj
1336,Beere::N,گیله,мӯррьй
1337,Apfel::N,سیب,æbpla
1338,Apfel::N,سیب,ehpal
1339,Apfel::N,سیب,eppel
1340,Apfel::N,سیب,eahppel
1341,Apfel::N,سیب,я̄блэк
1342,Pilz::N,قارچ,goebpere
1343,Pilz::N,قارچ,guoppar
1344,Pilz::N,قارچ,guoppar
1345,Pilz::N,قارچ,kuobâr
1346,Pilz::N,قارچ,kuõbbâr
1347,Pilz::N,قارچ,кӯмпар
1348,Zwiebel::N,پیاز,lööke
1349,Zwiebel::N,پیاز,løhkka
1350,Zwiebel::N,پیاز,lávki
1351,Zwiebel::N,پیاز,luukk
1352,Zwiebel::N,پیاز,луквець
1353,Saat::N,بذر,saajoe
1354,Saat::N,بذر,sádjo
1355,Saat::N,بذر,siepman
1356,Saat::N,بذر,siemâ
1357,Saat::N,بذر,siõm
1358,Saat::N,بذر,се̄м
1359,Korn::N,تخم,gernie
1360,Korn::N,تخم,gårnnetjalmme
1361,Korn::N,تخم,gordni
1362,Korn::N,تخم,jiṿe
1363,Korn::N,تخم,ле̄ййп
1364,Korn::N,دانه,gernie
1365,Korn::N,دانه,gårnnetjalmme
1366,Korn::N,دانه,gordni
1367,Korn::N,دانه,jiṿe
1368,Korn::N,دانه,ле̄ййп
1369,Heu::N,علف خشک,suejnieh
1370,Heu::N,علف خشک,ájvve
1371,Heu::N,علف خشک,suoidni
1372,Heu::N,علف خشک,syei'ni
1373,Heu::N,علف خشک,suei´nn
1374,Heu::N,علف خشک,сӯййн
1375,Schale::N,پوست,gïrre
1376,Schale::N,پوست,garra
1377,Schale::N,پوست,skádne
1378,Schale::N,پوست,garra
1379,Schale::N,پوست,korrâ
1380,Schale::N,پوست,kõrr
1381,Schale::N,پوست,ю̄дтҍ
1382,Grube::N,گودال,haevtie
1383,Grube::N,گودال,rågge
1384,Grube::N,گودال,gohpi
1385,Grube::N,گودال,roggi
1386,Grube::N,گودال,kyep'pi
1387,Grube::N,گودال,rogge
1388,Grube::N,گودال,rå´ǧǧ
1389,Grube::N,گودال,kåå´pp
1390,Grube::N,گودال,коабпь
1391,Falle::N,دام,barta
1392,Falle::N,دام,ruevtie
1393,Falle::N,دام,gillar
1394,Falle::N,دام,ruovdde
1395,Falle::N,دام,rihtá
1396,Falle::N,دام,báhcahat
1397,Falle::N,دام,ká'skástâh
1398,Falle::N,دام,ää´ǧǧes
1399,Falle::N,دام,кӣлл
1400,Falle::N,دام,ше̄шшь
1401,Schlinge::N,حلقه,latjka
1402,Schlinge::N,حلقه,gieras
1403,Schlinge::N,حلقه,mohkki
1404,Schlinge::N,حلقه,kieḷâ
1405,Schlinge::N,حلقه,ǩiõll
1406,Schlinge::N,حلقه,ää´ǧǧes
1407,Schlinge::N,حلقه,кӣлл
1408,Schlinge::N,حلقه,ше̄шшь
1409,Spur::N,رد,gïeje
1410,Spur::N,رد,luodda
1411,Spur::N,رد,joavnes
1412,Spur::N,رد,luodda
1413,Spur::N,رد,luod'dâ
1414,Spur::N,رد,ǩiõjj
1415,Spur::N,رد,кӣйй
1416,Asche::N,خاکستر,govne
1417,Asche::N,خاکستر,gudna
1418,Asche::N,خاکستر,gutna
