,Concept_ID,ab,lv
2700,nennen::V,ахьӡҵара,ним сетны
2701,nennen::V,ахьӡҵара,saukt
2702,rufen::V,азҿыҭра,корны
2703,rufen::V,азҿыҭра,saukt
2704,prahlen::V,аҽхəара,ошйысьны
2705,prahlen::V,аҽхəара,lielīties
2706,übersetzen::V,аиҭагара,вуджӧдны
2707,übersetzen::V,аиҭагара,tulkot
2708,übersetzen::V,аиҭагара,pārtulkot
2709,denken::V,азхəыцра,мӧвпавны
2710,denken::V,азхəыцра,domāt
2711,glauben::V,ахаҵара,эскыны
2712,glauben::V,ахаҵара,ticēt
2713,bemerken::V,агəаҭара,казявны
2714,bemerken::V,агəаҭара,ievērot
2715,bemerken::V,агəаҭара,ieraudzīt
2716,erkennen::V,адырра,тӧдмавны
2717,erkennen::V,адырра,pazīt
2718,erkennen::V,адырра,atpazīt
2719,begreifen::V,аилкаара,вежӧртны
2720,begreifen::V,аилкаара,гӧгӧрвоны
2721,begreifen::V,аилкаара,jēgt
2722,begreifen::V,аилкаара,apjēgt
2723,verstehen::V,аҳара,вежӧртны
2724,verstehen::V,аҳара,гӧгӧрвоны
2725,verstehen::V,аҳара,saprast
2726,lernen::V,аҵара,вeлöдчыны
2727,lernen::V,аҵара,mācīties
2728,wissen::V,адырра,тӧдны
2729,wissen::V,адырра,zināt
2730,sich erinnern an::V,агəаларшəара,казьтывны
2731,sich erinnern an::V,агəаларшəара,дум вылӧ уськӧдны
2732,sich erinnern an::V,агəаларшəара,atminēties
2733,vergessen::V,ахашҭра,вунӧдны
2734,vergessen::V,ахашҭра,mirst
2735,vergessen::V,ахашҭра,aizmirst
2736,messen::V,ашəара,муртавны
2737,messen::V,ашəара,mērīt
2738,zählen::V,аҧхьаӡара,лыддьыны
2739,zählen::V,аҧхьаӡара,skaitīt
2740,rechnen::V,аҳасабра,лыддьыны
2741,rechnen::V,аҳасабра,rēķināt
2742,lesen::V,аҧхьара,лыддьыны
2743,lesen::V,аҧхьара,lasīt
2744,besitzen::V,амазаара,лоны
2745,besitzen::V,амазаара,piederēt
2746,kaufen::V,Аахəара,ньӧбны
2747,kaufen::V,Аахəара,pirkt
2748,verkaufen::V,аҭира,вузавны
2749,verkaufen::V,аҭира,pārdot
2750,bezahlen::V,ахҭынҵара,мынтыны
2751,bezahlen::V,ахҭынҵара,мынтысьны
2752,bezahlen::V,ахҭынҵара,apmaksāt
2753,bezahlen::V,ашəара,мынтыны
2754,bezahlen::V,ашəара,мынтысьны
2755,bezahlen::V,ашəара,apmaksāt
2756,zahlen::V,ашəара,мынтыны
2757,zahlen::V,ашəара,maksāt
2758,ertragen::V,ачҳара,пыкны
2759,ertragen::V,ачҳара,лэптыны
2760,ertragen::V,ачҳара,panest
2761,ertragen::V,ачҳара,paciest
2762,Moor::N,,нюр
2763,Moor::N,,purvs
2764,Moor::N,,muklājs
2765,Kralle::N,,гыж
2766,Kralle::N,,nags
2767,Schwarm::N,,чукӧр
2768,Schwarm::N,,spiets
2769,Sache::N,,добра
2770,Sache::N,,lieta
2771,Menge::N,,лун
2772,Menge::N,,числӧ
2773,Menge::N,,masa
2774,Menge::N,,daudzums
2775,Essen::N,,сёйӧм
2776,Essen::N,,ēdiens
2777,Geschäft::N,,удж
2778,Geschäft::N,,bizness
2779,Geschäft::N,,darījums
2780,Monat::N,,тӧлысь
2781,Monat::N,,mēnesis
2782,Jahr::N,,во
2783,Jahr::N,,gads
2784,dünn::A,,вӧсни
2785,dünn::A,,вӧсньыд
2786,dünn::A,,plāns
2787,roh::A,,уль
2788,roh::A,,jēls
2789,durch::PRP,,пыр
2790,durch::PRP,,пырыс
2791,durch::PRP,,caur
2792,durch::PRP,,cauri
2793,was::FPRN,,мый
2794,was::FPRN,,kas
2795,rauschen::V,,кышакывны
2796,rauschen::V,,šalkt
2797,zu sehen sein::V,,тыдавны
2798,zu sehen sein::V,,parādīties
2799,wenden::V,,бергӧдны
2800,wenden::V,,apgriezt
2801,ergreifen::V,,кутны
2802,ergreifen::V,,paķert
2803,ergreifen::V,,satvert
2804,bewahren::V,,видзны
2805,bewahren::V,,saglabāt
2806,wünschen::V,,кӧсйыны
2807,wünschen::V,,vēlēt
2808,wünschen::V,,novēlēt
2809,wiegen::V,,гудрӧдлыны
2810,wiegen::V,,šūpot
2811,treten::V,,лёгны
2812,treten::V,,майкны
2813,treten::V,,mīt
2814,treten::V,,paspert
2815,kehren::V,,чышкыны
2816,kehren::V,,mēzt
2817,malen::V,,серпасавны
2818,malen::V,,gleznot
2819,zeichnen::V,,серпасавны
2820,zeichnen::V,,zīmēt
2821,schreiben::V,,гижны
2822,schreiben::V,,rakstīt
2823,beherrschen::V,,ас улын кутны
2824,beherrschen::V,,valdīt
