,Concept_ID,se,sv
5544,faulen::V,мӣццкэ,ruttna
5545,verfaulen::V,rååknedh,ruttna
5546,verfaulen::V,mïetskedh,ruttna
5547,verfaulen::V,miesskat,ruttna
5548,verfaulen::V,mieskat,ruttna
5549,verfaulen::V,guohcagit,ruttna
5550,verfaulen::V,kálágiđ,ruttna
5551,verfaulen::V,kuo'câgiđ,ruttna
5552,verfaulen::V,kuõccjed,ruttna
5553,verfaulen::V,кӯццке,ruttna
5554,reißen::V,gäjhkanidh,brista
5555,reißen::V,ráhkat,brista
5556,reißen::V,liejmedit,brista
5557,reißen::V,gaikánit,brista
5558,reißen::V,kiškuđ,brista
5559,reißen::V,rõttsed,brista
5560,reißen::V,лӯнтнэ,brista
5561,reißen::V,кышшксэллэ,brista
5562,versinken::V,våajodh,sjunka
5563,versinken::V,vuodjot,sjunka
5564,versinken::V,tjalggat,sjunka
5565,versinken::V,vuodjut,sjunka
5566,versinken::V,vuáijuđ,sjunka
5567,versinken::V,vuäjjad,sjunka
5568,versinken::V,вуаййе,sjunka
5569,vergehen::V,vaesedh,förgå
5570,vergehen::V,vásset,förgå
5571,vergehen::V,gollat,förgå
5572,vergehen::V,kullâđ,förgå
5573,vergehen::V,jåå´tted,förgå
5574,vergehen::V,ва̄ссэ,förgå
5575,vergehen::V,ӣллъюввэ,förgå
5576,erscheinen::V,vååjnedh,synas
5577,erscheinen::V,vååjnedh,visa sig
5578,erscheinen::V,ihtet,synas
5579,erscheinen::V,ihtet,visa sig
5580,erscheinen::V,ihtit,synas
5581,erscheinen::V,ihtit,visa sig
5582,erscheinen::V,albmodit,synas
5583,erscheinen::V,albmodit,visa sig
5584,erscheinen::V,a'lmostuđ,synas
5585,erscheinen::V,a'lmostuđ,visa sig
5586,erscheinen::V,ee´tted,synas
5587,erscheinen::V,ee´tted,visa sig
5588,erscheinen::V,čuäitõõttâd,synas
5589,erscheinen::V,čuäitõõttâd,visa sig
5590,erscheinen::V,i´lmstõõvvâd,synas
5591,erscheinen::V,i´lmstõõvvâd,visa sig
5592,erscheinen::V,ыдтӭ,synas
5593,erscheinen::V,ыдтӭ,visa sig
5594,verschwinden::V,haajpanidh,försvinna
5595,verschwinden::V,gáhtot,försvinna
5596,verschwinden::V,jávkat,försvinna
5597,verschwinden::V,jä'vkittiđ,försvinna
5598,verschwinden::V,jaukkâd,försvinna
5599,verschwinden::V,hää´vjed,försvinna
5600,verschwinden::V,ка̄дтэ,försvinna
5601,sinken::V,våajodh,sjunka
5602,sinken::V,tsoahkot,sjunka
5603,sinken::V,snjoaredit,sjunka
5604,sinken::V,čalgat,sjunka
5605,sinken::V,luáš'tádâttâđ,sjunka
5606,sinken::V,njeeijâđ,sjunka
5607,sinken::V,luâšttõõttâd,sjunka
5608,sinken::V,njeâjjad,sjunka
5609,sinken::V,луэшштэдтэ,sjunka
5610,abnehmen::V,nåhkedidh,avta
5611,abnehmen::V,nåhkedidh,minskas
5612,abnehmen::V,unnot,avta
5613,abnehmen::V,unnot,minskas
5614,abnehmen::V,binnot,avta
5615,abnehmen::V,binnot,minskas
5616,abnehmen::V,geahppánit,avta
5617,abnehmen::V,geahppánit,minskas
5618,abnehmen::V,kiäp'pániđ,avta
5619,abnehmen::V,kiäp'pániđ,minskas
5620,abnehmen::V,ǩeäp'pned,avta
5621,abnehmen::V,ǩeäp'pned,minskas
5622,abnehmen::V,уһцнэ,avta
5623,abnehmen::V,уһцнэ,minskas
5624,steigen::V,tjuedtjielidh,stiga
5625,steigen::V,allánit,stiga
5626,steigen::V,badjánit,stiga
5627,steigen::V,allánit,stiga
5628,steigen::V,alaniđ,stiga
5629,steigen::V,âllned,stiga
5630,steigen::V,pâjjned,stiga
5631,steigen::V,пэ̄ййнэ,stiga
5632,wachsen::V,suvvedh,växa
5633,wachsen::V,sjïdtedh,växa
5634,wachsen::V,sjaddat,växa
5635,wachsen::V,šaddat,växa
5636,wachsen::V,stuorrut,växa
5637,wachsen::V,šoddâđ,växa
5638,wachsen::V,šõddâd,växa
5639,wachsen::V,шэ̄ннтэ,växa
5640,glänzen::V,gïjkedh,glimma
5641,glänzen::V,guohkat,glimma
5642,glänzen::V,guojttet,glimma
5643,glänzen::V,deadjut,glimma
5644,glänzen::V,gildit,glimma
5645,glänzen::V,kolottiđ,glimma
5646,glänzen::V,pe´lǩǩed,glimma
5647,glänzen::V,leä´dǧǧed,glimma
5648,glänzen::V,пӯлле,glimma
5649,glänzen::V,пыӆӆьке,glimma
5650,funkeln::V,gaskedh,tindra
5651,funkeln::V,gaskedh,gnistra
5652,funkeln::V,tsehtsat,tindra
5653,funkeln::V,tsehtsat,gnistra
5654,funkeln::V,jillat,tindra
5655,funkeln::V,jillat,gnistra
5656,funkeln::V,šealgut,tindra
5657,funkeln::V,šealgut,gnistra
5658,funkeln::V,čuovggáhallat,tindra
5659,funkeln::V,čuovggáhallat,gnistra
5660,funkeln::V,šiäl'guđ,tindra
5661,funkeln::V,šiäl'guđ,gnistra
5662,funkeln::V,cåkkad,tindra
5663,funkeln::V,cåkkad,gnistra
5664,funkeln::V,кэ̄сскэ,tindra
5665,funkeln::V,кэ̄сскэ,gnistra
5666,lärmen::V,rajjadidh,bråka
5667,lärmen::V,rajjadidh,väsnas
5668,lärmen::V,juhtsat,bråka
5669,lärmen::V,juhtsat,väsnas
5670,lärmen::V,rigeret,bråka
5671,lärmen::V,rigeret,väsnas
5672,lärmen::V,šlámaidit,bråka
5673,lärmen::V,šlámaidit,väsnas
5674,lärmen::V,šlamâdiđ,bråka
5675,lärmen::V,šlamâdiđ,väsnas
5676,lärmen::V,ruõjjâd,bråka
5677,lärmen::V,ruõjjâd,väsnas
5678,lärmen::V,ёаффэ,bråka
5679,lärmen::V,ёаффэ,väsnas
5680,läuten::V,ringkedh,ringa
5681,läuten::V,skállat,ringa
5682,läuten::V,tiibmet,ringa
5683,läuten::V,čuoijâđ,ringa
5684,läuten::V,čuõjjâd,ringa
5685,läuten::V,чӯййе,ringa
5686,klingeln::V,klåenkiehtidh,ringa
5687,klingeln::V,skuolkkat,ringa
5688,klingeln::V,skilahit,ringa
5689,klingeln::V,čuoijâđ,ringa
5690,klingeln::V,soi´ttjed,ringa
5691,klingeln::V,зво̄ннэ,ringa
5692,klirren::V,skaanjedh,klirra
5693,klirren::V,skuollat,klirra
5694,klirren::V,skillit,klirra
5695,klirren::V,skilaidit,klirra
5696,klirren::V,cilkkeđ,klirra
5697,klirren::V,škäälâ´tted,klirra
5698,klirren::V,цыӆӆклэ,klirra
5699,brausen::V,brorredh,brusa
5700,brausen::V,sjovvedh,brusa
5701,brausen::V,skåvvat,brusa
5702,brausen::V,márajdit,brusa
5703,brausen::V,boršut,brusa
5704,brausen::V,šaavvâđ,brusa
5705,brausen::V,kõõmeed,brusa
5706,brausen::V,шэ̄ӈӈлуввэ,brusa
5707,rauschen::V,brorredh,susa
5708,rauschen::V,sjåvvat,susa
5709,rauschen::V,sjoahkot,susa
5710,rauschen::V,boršut,susa
5711,rauschen::V,šuuvvâđ,susa
5712,rauschen::V,šaavvâđ,susa
5713,rauschen::V,šuumeed,susa
5714,rauschen::V,ёаффэ,susa
5715,klingen::V,gaajedh,låta
5716,klingen::V,gaajedh,klinga
5717,klingen::V,sjijjedh,låta
5718,klingen::V,sjijjedh,klinga
5719,klingen::V,jiednat,låta
5720,klingen::V,jiednat,klinga
5721,klingen::V,tjuodjat,låta
5722,klingen::V,tjuodjat,klinga
5723,klingen::V,čuodjat,låta
5724,klingen::V,čuodjat,klinga
5725,klingen::V,kulluđ,låta
5726,klingen::V,kulluđ,klinga
5727,klingen::V,koll'jed,låta
5728,klingen::V,koll'jed,klinga
5729,klingen::V,ӣннъе,låta
5730,klingen::V,ӣннъе,klinga
5731,bellen::V,huhtedh,skälla
5732,bellen::V,tsiellat,skälla
5733,bellen::V,ciellat,skälla
5734,bellen::V,umástiđ,skälla
5735,bellen::V,uukkâd,skälla
5736,bellen::V,угкэ,skälla
5737,heulen::V,ujkierdidh,yla
5738,heulen::V,ujkierdidh,tjuta
5739,heulen::V,hålvvot,yla
5740,heulen::V,hålvvot,tjuta
5741,heulen::V,holvut,yla
5742,heulen::V,holvut,tjuta
5743,heulen::V,olvođ,yla
5744,heulen::V,olvođ,tjuta
5745,heulen::V,ålvvad,yla
5746,heulen::V,ålvvad,tjuta
5747,heulen::V,оаллвэ,yla
5748,heulen::V,оаллвэ,tjuta
5749,blasen::V,båssodh,blåsa
5750,blasen::V,båssot,blåsa
5751,blasen::V,bossut,blåsa
5752,blasen::V,bieggat,blåsa
5753,blasen::V,possoođ,blåsa
5754,blasen::V,pååssad,blåsa
5755,blasen::V,piõg'gâd,blåsa
5756,blasen::V,поассэ,blåsa
5757,blasen::V,поасслэ,blåsa
5758,pfeifen::V,njorkedidh,vissla
5759,pfeifen::V,snjurggot,vissla
5760,pfeifen::V,njurgut,vissla
5761,pfeifen::V,njurgođ,vissla
5762,pfeifen::V,njorggad,vissla
5763,pfeifen::V,нюрркэ,vissla
5764,schreien::V,geevledh,skrika
5765,schreien::V,gádjat,skrika
5766,schreien::V,rihtjot,skrika
5767,schreien::V,čurvet,skrika
5768,schreien::V,čuár'vuđ,skrika
5769,schreien::V,čuârvvad,skrika
5770,schreien::V,кугкьхе,skrika
5771,schreien::V,кугхэллэ,skrika
5772,stöhnen::V,sjuahkedh,stöna
5773,stöhnen::V,tsáhkkat,stöna
5774,stöhnen::V,fuoikit,stöna
5775,stöhnen::V,cakkâđ,stöna
5776,stöhnen::V,luâikkad,stöna
5777,stöhnen::V,вуаххкэ,stöna
5778,zittern::V,dierkesjidh,darra
5779,zittern::V,dierkesjidh,skälva
5780,zittern::V,svarrat,darra
5781,zittern::V,svarrat,skälva
5782,zittern::V,skielbbit,darra
5783,zittern::V,skielbbit,skälva
5784,zittern::V,doargestit,darra
5785,zittern::V,doargestit,skälva
5786,zittern::V,náiggistit,darra
5787,zittern::V,náiggistit,skälva
5788,zittern::V,doarggistit,darra
5789,zittern::V,doarggistit,skälva
5790,zittern::V,tuá'rgistiđ,darra
5791,zittern::V,tuá'rgistiđ,skälva
5792,zittern::V,tuä´rjsted,darra
5793,zittern::V,tuä´rjsted,skälva
5794,zittern::V,кыррьтэ,darra
5795,zittern::V,кыррьтэ,skälva
5796,leben::V,jieledh,leva
5797,leben::V,iellet,leva
5798,leben::V,viessot,leva
5799,leben::V,eallit,leva
5800,leben::V,eelliđ,leva
5801,leben::V,jie´lled,leva
5802,leben::V,е̄лле,leva
5803,geboren werden::V,reakadidh,födas
5804,geboren werden::V,riegádit,födas
5805,geboren werden::V,riegádit,födas
5806,geboren werden::V,šoddâđ,födas
5807,geboren werden::V,šõddâd,födas
5808,geboren werden::V,шэ̄ннтэ,födas
5809,atmen::V,voejngehtidh,andas
5810,atmen::V,vuojŋŋat,andas
5811,atmen::V,vuoigŋat,andas
5812,atmen::V,vuoi'ŋâđ,andas
5813,atmen::V,vuõiŋŋâd,andas
5814,atmen::V,вӯййнэ,andas
5815,trinken::V,jovkedh,dricka
5816,trinken::V,juhkat,dricka
5817,trinken::V,juhkat,dricka
5818,trinken::V,juuḥâđ,dricka
5819,trinken::V,juukkâd,dricka
5820,trinken::V,югкэ,dricka
5821,essen::V,byöpmedidh,äta
5822,essen::V,bårråt,äta
5823,essen::V,borrat,äta
5824,essen::V,purrâđ,äta
5825,essen::V,poorrâd,äta
5826,essen::V,по̄ррэ,äta
5827,schlucken::V,njïeledh,svälja
5828,schlucken::V,njiellat,svälja
5829,schlucken::V,njieládit,svälja
5830,schlucken::V,njiellâđ,svälja
5831,schlucken::V,njiõllâd,svälja
5832,schlucken::V,нӣллэ,svälja
5833,müde werden::V,sæjlodh,tröttna
5834,müde werden::V,goegkedh,tröttna
5835,müde werden::V,vájbbat,tröttna
5836,müde werden::V,váibat,tröttna
5837,müde werden::V,vaibâđ,tröttna
5838,müde werden::V,levvjed,tröttna
5839,müde werden::V,лоаткнэ,tröttna
5840,einschlafen::V,nahkestidh,somna
5841,einschlafen::V,nahkesalledh,somna
5842,einschlafen::V,oaddát,somna
5843,einschlafen::V,nohkkat,somna
5844,einschlafen::V,nohádiđ,somna
5845,einschlafen::V,no´ǩǩeed,somna
5846,einschlafen::V,нагьруввэ,somna
5847,schlafen::V,åeredh,sova
5848,schlafen::V,oadet,sova
5849,schlafen::V,oađđit,sova
5850,schlafen::V,uáđđiđ,sova
5851,schlafen::V,vuâ´đđed,sova
5852,schlafen::V,вуэдтӭ,sova
5853,aufwachen::V,fahkedh,vakna
5854,aufwachen::V,smaredit,vakna
5855,aufwachen::V,mårijdit,vakna
5856,aufwachen::V,gohččát,vakna
5857,aufwachen::V,morránit,vakna
5858,aufwachen::V,koccáđ,vakna
5859,aufwachen::V,moṛániđ,vakna
5860,aufwachen::V,mårrned,vakna
5861,aufwachen::V,руэкхэ,vakna
5862,aufwachen::V,коадцъе,vakna
5863,aufstehen::V,tjuedtjielidh,stiga upp
5864,aufstehen::V,badjánit,stiga upp
5865,aufstehen::V,badjánit,stiga upp
5866,aufstehen::V,čuožžilit,stiga upp
5867,aufstehen::V,čuo'žâstiđ,stiga upp
5868,aufstehen::V,pâjjned,stiga upp
5869,aufstehen::V,kaggõõttâd,stiga upp
5870,aufstehen::V,коадцъе,stiga upp
5871,sich erholen::V,lïegkedidh,repa sig
5872,sich erholen::V,lïegkedidh,hämta sig
5873,sich erholen::V,buorránit,repa sig
5874,sich erholen::V,buorránit,hämta sig
5875,sich erholen::V,áhpásmit,repa sig
5876,sich erholen::V,áhpásmit,hämta sig
5877,sich erholen::V,áhtat,repa sig
5878,sich erholen::V,áhtat,hämta sig
5879,sich erholen::V,vuoi'ŋâdâttâđ,repa sig
5880,sich erholen::V,vuoi'ŋâdâttâđ,hämta sig
5881,sich erholen::V,vuâŋŋad,repa sig
5882,sich erholen::V,vuâŋŋad,hämta sig
5883,sich erholen::V,вуэӈӈэ,repa sig
5884,sich erholen::V,вуэӈӈэ,hämta sig
5885,krank werden::V,skïemtjijidh,insjukna
5886,krank werden::V,skihppát,insjukna
5887,krank werden::V,buohccát,insjukna
5888,krank werden::V,puác'cáđ,insjukna
5889,krank werden::V,puâc'cjed,insjukna
5890,krank werden::V,кэ̄бптуввэ,insjukna
5891,krank sein::V,elkiedidh,vara sjuk
5892,krank sein::V,duasmaridh,vara sjuk
5893,krank sein::V,skihpat,vara sjuk
5894,krank sein::V,buohcat,vara sjuk
5895,krank sein::V,puoccâđ,vara sjuk
5896,krank sein::V,puõccâd,vara sjuk
5897,krank sein::V,по̄а̄вчсе,vara sjuk
5898,krank sein::V,кэбпшэ,vara sjuk
5899,schmerzen::V,vaarhkedh,smärta
5900,schmerzen::V,vaarhkedh,göra ont
5901,schmerzen::V,bávtjestit,smärta
5902,schmerzen::V,bávtjestit,göra ont
5903,schmerzen::V,bávččastit,smärta
5904,schmerzen::V,bávččastit,göra ont
5905,schmerzen::V,várkat,smärta
5906,schmerzen::V,várkat,göra ont
5907,schmerzen::V,po'včâstiđ,smärta
5908,schmerzen::V,po'včâstiđ,göra ont
5909,schmerzen::V,kõvšted,smärta
5910,schmerzen::V,kõvšted,göra ont
5911,schmerzen::V,čeärgged,smärta
5912,schmerzen::V,čeärgged,göra ont
5913,schmerzen::V,чӯдзе,smärta
5914,schmerzen::V,чӯдзе,göra ont
5915,husten::V,gossedh,hosta
5916,husten::V,gåssåt,hosta
5917,husten::V,gossat,hosta
5918,husten::V,kuor'sâđ,hosta
5919,husten::V,koossâd,hosta
5920,husten::V,ко̄ссэ,hosta
5921,husten::V,лаффьке,hosta
5922,genesen::V,starnedh,tillfriskna
5923,genesen::V,væddját,tillfriskna
5924,genesen::V,buorránit,tillfriskna
5925,genesen::V,tuoi'buđ,tillfriskna
5926,genesen::V,tooidâd,tillfriskna
5927,genesen::V,jäll'jed,tillfriskna
5928,genesen::V,пуэррнэ,tillfriskna
5929,genesen::V,тӣрхуввэ,tillfriskna
5930,genesen::V,тӣрваслуввэ,tillfriskna
5931,sterben::V,jaemedh,dö
5932,sterben::V,jábmet,dö
5933,sterben::V,jápmit,dö
5934,sterben::V,jäämmiđ,dö
5935,sterben::V,jää´mmed,dö
5936,sterben::V,я̄мме,dö
5937,umkommen::V,hïevenidh,omkomma
5938,umkommen::V,soaggot,omkomma
5939,umkommen::V,sårmmånit,omkomma
5940,umkommen::V,duššat,omkomma
5941,umkommen::V,roahppánit,omkomma
5942,umkommen::V,surmâšuđ,omkomma
5943,umkommen::V,kõckkâd,omkomma
5944,umkommen::V,hiâv'vned,omkomma
5945,umkommen::V,мо̄а̄ййкье,omkomma
5946,sich bewegen::V,juhtedh,röra sig
5947,sich bewegen::V,labudit,röra sig
5948,sich bewegen::V,johtit,röra sig
5949,sich bewegen::V,lihâdiđ,röra sig
5950,sich bewegen::V,likkâd,röra sig
5951,sich bewegen::V,liikkeed,röra sig
5952,sich bewegen::V,лыгкнэ,röra sig
5953,sich rühren::V,svïhtjedh,röra på sig
5954,sich rühren::V,labádasstet,röra på sig
5955,sich rühren::V,lihkadit,röra på sig
5956,sich rühren::V,lihâdiđ,röra på sig
5957,sich rühren::V,liksted,röra på sig
5958,sich rühren::V,liikksted,röra på sig
5959,sich rühren::V,лыгкнэ,röra på sig
5960,sich erheben::V,tsöögkegidh,resa sig
5961,sich erheben::V,tjuodtjelit,resa sig
5962,sich erheben::V,čuožžilit,resa sig
5963,sich erheben::V,čuáž'žuliđ,resa sig
5964,sich erheben::V,pâjjned,resa sig
5965,sich erheben::V,kaggõõttâd,resa sig
5966,sich erheben::V,паййнэ,resa sig
5967,sich erheben::V,пэ̄ййнэ,resa sig
5968,sich setzen::V,tjihkedidh,sätta sig
5969,sich setzen::V,tjåhkkidit,sätta sig
5970,sich setzen::V,čohkánit,sätta sig
5971,sich setzen::V,čohkkedit,sätta sig
5972,sich setzen::V,ištâđ,sätta sig
5973,sich setzen::V,čokániđ,sätta sig
5974,sich setzen::V,ištõõttâd,sätta sig
5975,sich setzen::V,išttâd åårrad,sätta sig
5976,sich setzen::V,ышштэ,sätta sig
5977,sich setzen::V,ся̄ййве,sätta sig
5978,hinfallen::V,veahkaridh,falla omkull
5979,hinfallen::V,ravggat,falla omkull
5980,hinfallen::V,jorralit,falla omkull
5981,hinfallen::V,ruossat,falla omkull
5982,hinfallen::V,kuossâđ,falla omkull
5983,hinfallen::V,koṃániđ,falla omkull
5984,hinfallen::V,viirrâd,falla omkull
5985,hinfallen::V,кэчхэ,falla omkull
5986,hinfallen::V,кэ̄рктэ,falla omkull
5987,laufen::V,vaedtsedh,löpa
5988,laufen::V,mannat,löpa
5989,laufen::V,vuolgget,löpa
5990,laufen::V,vázzit,löpa
5991,laufen::V,uáḥuđ,löpa
5992,laufen::V,jotteeđ,löpa
5993,laufen::V,vä ́ʒʒed,löpa
5994,laufen::V,ва̄ннҍцe,löpa
5995,laufen::V,во̄а̄ррдэ,löpa
5996,schreiten::V,sillestidh,skrida
5997,schreiten::V,lávkkot,skrida
5998,schreiten::V,lávket,skrida
5999,schreiten::V,duolbmat,skrida
6000,schreiten::V,lavkkiđ,skrida
6001,schreiten::V,lau´ǩǩeed,skrida
6002,schreiten::V,ла̄ффьке,skrida
6003,spazierengehen::V,vaedtsedh,promenera
6004,spazierengehen::V,vaadtsehtjidh,promenera
6005,spazierengehen::V,váttsatjit,promenera
6006,spazierengehen::V,váccašit,promenera
6007,spazierengehen::V,vazâččiđ,promenera
6008,spazierengehen::V,vä´ʒʒed,promenera
6009,spazierengehen::V,гульедтэ,promenera
6010,eilen::V,voetsedh,ila
6011,eilen::V,spájttat,ila
6012,eilen::V,doapmat,ila
6013,eilen::V,gáhččat,ila
6014,eilen::V,ki'rdettiiđ,ila
6015,eilen::V,ǩiirted,ila
6016,eilen::V,кыҏҏтэ,ila
6017,sich beeilen::V,gaahtjedh,skynda sig
6018,sich beeilen::V,rabbat,skynda sig
6019,sich beeilen::V,doapmat,skynda sig
6020,sich beeilen::V,ki'rdettiiđ,skynda sig
6021,sich beeilen::V,ǩiirted,skynda sig
6022,sich beeilen::V,кыҏҏтэ,skynda sig
6023,sausen::V,sjovvedh,susa
6024,sausen::V,sjuvgedit,susa
6025,sausen::V,girdit,susa
6026,sausen::V,hurgit,susa
6027,sausen::V,hurgeđ,susa
6028,sausen::V,ročâliđ,susa
6029,sausen::V,ranjestiđ,susa
6030,sausen::V,njoođeed,susa
6031,sausen::V,кыррьтэ,susa
6032,rennen::V,roehtedh,löpa
6033,rennen::V,roehtedh,springa
6034,rennen::V,viehkat,löpa
6035,rennen::V,viehkat,springa
6036,rennen::V,viehkat,löpa
6037,rennen::V,viehkat,springa
6038,rennen::V,kaččâđ,löpa
6039,rennen::V,kaččâđ,springa
6040,rennen::V,u´rččâd,löpa
6041,rennen::V,u´rččâd,springa
6042,rennen::V,вижьнэ,löpa
6043,rennen::V,вижьнэ,springa
6044,springen::V,njulhtjedh,hoppa
6045,springen::V,tjorkehtidh,hoppa
6046,springen::V,gahppat,hoppa
6047,springen::V,njuikut,hoppa
6048,springen::V,njuškođ,hoppa
6049,springen::V,čelliđ,hoppa
6050,springen::V,njoikkad,hoppa
6051,springen::V,njui´ǩǩeed,hoppa
6052,springen::V,нюччке,hoppa
6053,klettern::V,goetsedh,klättra
6054,klettern::V,guohtsat,klättra
6055,klettern::V,goargŋut,klättra
6056,klettern::V,gorkŋodit,klättra
6057,klettern::V,kuár'ŋuđ,klättra
6058,klettern::V,kuärŋŋad,klättra
6059,klettern::V,куаррӈэ,klättra
6060,schaukeln::V,sïlnedh,gunga
6061,schaukeln::V,suvdostit,gunga
6062,schaukeln::V,suhkat,gunga
6063,schaukeln::V,suilođ,gunga
6064,schaukeln::V,veälččad,gunga
6065,schaukeln::V,сыййпе,gunga
6066,schaukeln::V,суййпе,gunga
6067,kriechen::V,kråapedh,kräla
6068,kriechen::V,biehket,kräla
6069,kriechen::V,beahkit,kräla
6070,kriechen::V,peeḥiđ,kräla
6071,kriechen::V,kuán'ttuđ,kräla
6072,kriechen::V,piä´ǩǩed,kräla
6073,kriechen::V,пе̄гке,kräla
6074,schwimmen::V,voejedh,simma
6075,schwimmen::V,vuodjat,simma
6076,schwimmen::V,vuodjat,simma
6077,schwimmen::V,vuoijâđ,simma
6078,schwimmen::V,vuõjjâd,simma
6079,schwimmen::V,вӯййе,simma
6080,tauchen::V,tjarnedh,dyka
6081,tauchen::V,tjummiestidh,dyka
6082,tauchen::V,buoktjat,dyka
6083,tauchen::V,buokčat,dyka
6084,tauchen::V,puoh'čâđ,dyka
6085,tauchen::V,čaaŋŋled,dyka
6086,tauchen::V,чо̄а̄ӈӈэ,dyka
6087,rudern::V,sovkedh,ro
6088,rudern::V,suhkat,ro
6089,rudern::V,ájrustit,ro
6090,rudern::V,suhkat,ro
6091,rudern::V,suvdeđ,ro
6092,rudern::V,suuḥâđ,ro
6093,rudern::V,suukkâd,ro
6094,rudern::V,сугкэ,ro
6095,fahren::V,vuelkedh,köra
6096,fahren::V,vuodjet,köra
6097,fahren::V,vuodjit,köra
6098,fahren::V,vyeijiđ,köra
6099,fahren::V,vue´jjad,köra
6100,fahren::V,выййе,köra
6101,fliegen::V,haeliehtidh,flyga
6102,fliegen::V,háledit,flyga
6103,fliegen::V,girdde,flyga
6104,fliegen::V,girdit,flyga
6105,fliegen::V,kirdeđ,flyga
6106,fliegen::V,ǩe´rdded,flyga
6107,fliegen::V,кыррьтэ,flyga
6108,gehen::V,juhtedh,gå
6109,gehen::V,vádtset,gå
6110,gehen::V,mannat,gå
6111,gehen::V,jotteeđ,gå
6112,gehen::V,mõõnnâd,gå
6113,gehen::V,jåå´tted,gå
6114,gehen::V,мэ̄ннэ,gå
6115,gehen::V,вӯлльке,gå
6116,weggehen::V,vuelkedh,gå bort
6117,weggehen::V,vuovvnot,gå bort
6118,weggehen::V,vuolgit,gå bort
6119,weggehen::V,vyel'giđ,gå bort
6120,weggehen::V,võiddâd,gå bort
6121,weggehen::V,vue´lǧǧed,gå bort
6122,weggehen::V,уййтэ,gå bort
6123,abfahren::V,vuejedh,resa
6124,abfahren::V,vuejedh,avresa
6125,abfahren::V,vuolgget,resa
6126,abfahren::V,vuolgget,avresa
6127,abfahren::V,vuoddját,resa
6128,abfahren::V,vuoddját,avresa
6129,abfahren::V,vuo'lgâdiḋ,resa
6130,abfahren::V,vuo'lgâdiḋ,avresa
6131,abfahren::V,vuõlggled,resa
6132,abfahren::V,vuõlggled,avresa
6133,abfahren::V,выййле,resa
6134,abfahren::V,выййле,avresa
6135,anhalten::V,nelhkiehtidh,stanna
6136,anhalten::V,tjöödtjestidh,stanna
6137,anhalten::V,ganugit,stanna
6138,anhalten::V,ganudit,stanna
6139,anhalten::V,bissehit,stanna
6140,anhalten::V,čuoččahit,stanna
6141,anhalten::V,orostiđ,stanna
6142,anhalten::V,årsted,stanna
6143,anhalten::V,есскэ,stanna
6144,hineingehen::V,tjaangedh,gå in
6145,hineingehen::V,tjagkedidh,gå in
6146,hineingehen::V,tjágŋat,gå in
6147,hineingehen::V,čákŋat,gå in
6148,hineingehen::V,čaaŋŋâđ,gå in
6149,hineingehen::V,čaaŋŋâd,gå in
6150,hineingehen::V,суаӈӈэ,gå in
6151,eintreten::V,tjaangedh,träda in
6152,eintreten::V,tjagkedidh,träda in
6153,eintreten::V,tjágŋat,träda in
6154,eintreten::V,čákŋat,träda in
6155,eintreten::V,loaidat,träda in
6156,eintreten::V,čaaŋŋâđ,träda in
6157,eintreten::V,čaaŋŋâd,träda in
6158,eintreten::V,суаӈӈэ,träda in
6159,kommen::V,båetedh,komma
6160,kommen::V,boahtet,komma
6161,kommen::V,boahtit,komma
6162,kommen::V,puáttiđ,komma
6163,kommen::V,pue´tted,komma
6164,kommen::V,пуэдтӭ,komma
6165,ankommen::V,båetedh,ankomma
6166,ankommen::V,jåvsådit,ankomma
6167,ankommen::V,boahtit,ankomma
6168,ankommen::V,buvttehit,ankomma
6169,ankommen::V,pye'vtittiđ,ankomma
6170,ankommen::V,pue´tted,ankomma
6171,ankommen::V,пуэдтӭ,ankomma
6172,zurückkommen::V,deavhkedh,återkomma
6173,zurückkommen::V,máhttsat,återkomma
6174,zurückkommen::V,máhccat,återkomma
6175,zurückkommen::V,mäcciđ,återkomma
6176,zurückkommen::V,mä´cced,återkomma
6177,zurückkommen::V,ма̄ххьце,återkomma
6178,bleiben::V,årrodh,bli
6179,bleiben::V,årrodh,förbli
6180,bleiben::V,årrot,bli
6181,bleiben::V,årrot,förbli
6182,bleiben::V,bissot,bli
6183,bleiben::V,bissot,förbli
6184,bleiben::V,sjaddat,bli
6185,bleiben::V,sjaddat,förbli
6186,bleiben::V,báhcit,bli
6187,bleiben::V,báhcit,förbli
6188,bleiben::V,pissoođ,bli
6189,bleiben::V,pissoođ,förbli
6190,bleiben::V,pääcciđ,bli
6191,bleiben::V,pääcciđ,förbli
6192,bleiben::V,pää´cced,bli
