,Concept_ID,se,be
743,Quelle::N,ка̄ййв,крыніца
744,Bach::N,johketje,ручай
745,Bach::N,jåhkå,ручай
746,Bach::N,jågåsj,ручай
747,Bach::N,jogaš,ручай
748,Bach::N,aajâ,ручай
749,Bach::N,vuäjj,ручай
750,Bach::N,вуэйй,ручай
751,Fluss::N,johke,рака
752,Fluss::N,ædno,рака
753,Fluss::N,jåhkå,рака
754,Fluss::N,johka,рака
755,Fluss::N,juuhâ,рака
756,Fluss::N,jokk,рака
757,Fluss::N,jeänn,рака
758,Fluss::N,ё̄гк,рака
759,Ufer::N,beala,бераг
760,Ufer::N,gádde,бераг
761,Ufer::N,gáddi,бераг
762,Ufer::N,riddo,бераг
763,Ufer::N,redd,бераг
764,Ufer::N,рыннт,бераг
765,Küste::N,mïere,узбярэжжа
766,Küste::N,gaedtie,узбярэжжа
767,Küste::N,merragádde,узбярэжжа
768,Küste::N,merraguovllo,узбярэжжа
769,Küste::N,gáddi,узбярэжжа
770,Küste::N,riddo,узбярэжжа
771,Küste::N,miârr'redd,узбярэжжа
772,Küste::N,рыннт,узбярэжжа
773,Festland::N,gaedtie,суша
774,Festland::N,gádde,суша
775,Festland::N,nannán,суша
776,Festland::N,kušknjâs,суша
777,Festland::N,eennâm,суша
778,Festland::N,jânnam,суша
779,Festland::N,ма̄ннтэр,суша
780,Meer::N,mearoe,мора
781,Meer::N,merra,мора
782,Meer::N,nuorre,мора
783,Meer::N,áhpi,мора
784,Meer::N,mearra,мора
785,Meer::N,meeṛâ,мора
786,Meer::N,miârr,мора
787,Meer::N,ме̄рр,мора
788,Bucht::N,loekte,бухта
789,Bucht::N,oagge,бухта
790,Bucht::N,luokta,бухта
791,Bucht::N,luokta,бухта
792,Bucht::N,čuáj̣á,бухта
793,Bucht::N,luhtt,бухта
794,Bucht::N,вӯнн,бухта
795,Bucht::N,лӯххт,бухта
796,Insel::N,sååle,востраў
797,Insel::N,suoloj,востраў
798,Insel::N,suolu,востраў
799,Insel::N,suálui,востраў
800,Insel::N,suâl,востраў
801,Insel::N,суэл,востраў
802,Blume::N,rïesege,кветка
803,Blume::N,giedjek,кветка
804,Blume::N,rássi,кветка
805,Blume::N,kukká,кветка
806,Blume::N,heä´rvvrää´ss,кветка
807,Blume::N,ывьнэнч,кветка
808,Gras::N,kraesie,трава
809,Gras::N,rásse,трава
810,Gras::N,rássi,трава
811,Gras::N,rääsi,трава
812,Gras::N,rää´ss,трава
813,Gras::N,ра̄ссь,трава
814,Wurzel::N,roehtse,корань
815,Wurzel::N,ruohttsa,корань
816,Wurzel::N,ruohtas,корань
817,Wurzel::N,veedis,корань
818,Wurzel::N,vue´ddes,корань
819,Wurzel::N,вуэнҍтэсь,корань
820,Baum::N,moere,дрэва
821,Baum::N,muorra,дрэва
822,Baum::N,muorra,дрэва
823,Baum::N,muoṛâ,дрэва
824,Baum::N,muõrr,дрэва
825,Baum::N,мӯрр,дрэва
826,Stamm::N,ståamhpe,ствол
827,Stamm::N,mátta,ствол
828,Stamm::N,galda,ствол
829,Stamm::N,ruŋgo,ствол
830,Stamm::N,stokk,ствол
831,Stamm::N,мӯрр,ствол
832,Stamm::N,кэ̄ллт,ствол
833,Rinde::N,gïrre,кара
834,Rinde::N,baarhkoe,кара
835,Rinde::N,bárkko,кара
836,Rinde::N,ostu,кара
837,Rinde::N,bárku,кара
838,Rinde::N,korrâ,кара
839,Rinde::N,kõrr,кара
840,Rinde::N,pärkk,кара
841,Rinde::N,кэ̄рр,кара
842,Rinde::N,па̄ҏҏк,кара
843,Ast::N,åeksie,сук
844,Ast::N,oakse,сук
845,Ast::N,oaksi,сук
846,Ast::N,uák'si,сук
847,Ast::N,å´hss,сук
848,Ast::N,вуэккьс,сук
849,Zweig::N,åeksie,галіна
850,Zweig::N,oakse,галіна
851,Zweig::N,rissi,галіна
852,Zweig::N,syeṛi,галіна
853,Zweig::N,sue´rr,галіна
854,Zweig::N,рыссе,галіна
855,Blatt::N,plienie,ліст
856,Blatt::N,lassta,ліст
857,Blatt::N,lasta,ліст
858,Blatt::N,lostâ,ліст
859,Blatt::N,lõstt,ліст
860,Blatt::N,лэ̄сст,ліст
861,Birke::N,såekie,бяроза
862,Birke::N,soahke,бяроза
863,Birke::N,soahki,бяроза
864,Birke::N,suáhi,бяроза
865,Birke::N,suâ´ǩǩ,бяроза
866,Birke::N,пе̄ссьмӯрр,бяроза
867,Kiefer[Baum]::N,bietsie,хвоя
868,Kiefer[Baum]::N,bietsie,сасна
869,Kiefer[Baum]::N,hájkka,хвоя
870,Kiefer[Baum]::N,hájkka,сасна
871,Kiefer[Baum]::N,biehtse,хвоя
872,Kiefer[Baum]::N,biehtse,сасна
873,Kiefer[Baum]::N,beahci,хвоя
874,Kiefer[Baum]::N,beahci,сасна
875,Kiefer[Baum]::N,peeci,хвоя
876,Kiefer[Baum]::N,peeci,сасна
877,Kiefer[Baum]::N,pie´cc,хвоя
878,Kiefer[Baum]::N,pie´cc,сасна
879,Kiefer[Baum]::N,пе̄дзь,хвоя
880,Kiefer[Baum]::N,пе̄дзь,сасна
881,Weide[Baum]::N,saalje,вярба
882,Weide[Baum]::N,sállja,вярба
883,Weide[Baum]::N,sieđga,вярба
884,Weide[Baum]::N,puájui,вярба
885,Weide[Baum]::N,puäi,вярба
886,Weide[Baum]::N,пуай,вярба
887,Tanne::N,goese,яліна
888,Tanne::N,guossa,яліна
889,Tanne::N,guossa,яліна
890,Tanne::N,kuosâ,яліна
891,Tanne::N,kuõss,яліна
892,Tanne::N,кӯсс,яліна
893,Horn::N,tjåervie,рог
894,Horn::N,tjoarvve,рог
895,Horn::N,čoarvi,рог
896,Horn::N,čuár'vi,рог
897,Horn::N,čuä´rvv,рог
898,Horn::N,чуэррьв,рог
899,Feder::N,badtse,пяро
900,Feder::N,dålgge,пяро
901,Feder::N,bozza,пяро
902,Feder::N,puzzâ,пяро
903,Feder::N,tolge,пяро
904,Feder::N,poʒʒ,пяро
905,Feder::N,по̄ннц,пяро
906,Fell::N,njaltja,шкура
907,Fell::N,duollje,шкура
908,Fell::N,náhkki,шкура
909,Fell::N,dorkkas,шкура
910,Fell::N,turkkâ,шкура
911,Fell::N,tyel'ji,шкура
912,Fell::N,nähki,шкура
913,Fell::N,torkk,шкура
914,Fell::N,čåu´dd,шкура
915,Fell::N,tue´l'lj,шкура
916,Fell::N,тӯлльй,шкура
917,Flügel::N,såaja,крыло
918,Flügel::N,såajoe,крыло
919,Flügel::N,soadje,крыло
920,Flügel::N,soadji,крыло
921,Flügel::N,suáj̣á,крыло
922,Flügel::N,suäjj,крыло
923,Flügel::N,суэйй,крыло
924,Klaue::N,gadtse,кіпцюр
925,Klaue::N,guober,кіпцюр
926,Klaue::N,gazza,кіпцюр
927,Klaue::N,kozzâ,кіпцюр
928,Klaue::N,kõʒʒ,кіпцюр
929,Klaue::N,кэ̄ннц,кіпцюр
930,Kralle::N,gadtse,лапа
931,Kralle::N,gadtsa,лапа
932,Kralle::N,gazza,лапа
933,Kralle::N,kozzâ,лапа
934,Kralle::N,kõʒʒ,лапа
935,Kralle::N,ке̄бпель,лапа
936,Schwanz::N,siejpie,хвост
937,Schwanz::N,siejbbe,хвост
938,Schwanz::N,bađuš,хвост
939,Schwanz::N,seaibi,хвост
940,Schwanz::N,seibi,хвост
941,Schwanz::N,sei´bb,хвост
942,Schwanz::N,piä´cciǩ,хвост
943,Schwanz::N,пиджь,хвост
944,Schwanz::N,се̄ййп,хвост
945,Schwanz::N,пе̄цехь,хвост
946,Ei::N,munnie,яйка
947,Ei::N,månne,яйка
948,Ei::N,monni,яйка
949,Ei::N,maṇe,яйка
950,Ei::N,mââ´nn,яйка
951,Ei::N,маннҍ,яйка
952,Nest::N,biesie,гняздо
953,Nest::N,biesse,гняздо
954,Nest::N,beassi,гняздо
955,Nest::N,peesi,гняздо
956,Nest::N,piervâl,гняздо
957,Nest::N,piä´ss,гняздо
958,Nest::N,пе̄ссь,гняздо
959,Bau::N,biesie,нара
960,Bau::N,biedjo,нара
961,Bau::N,liesso,нара
962,Bau::N,biedju,нара
963,Bau::N,piäju,нара
964,Bau::N,вуэӈӈк,нара
965,Tier::N,juvre,жывёла
966,Tier::N,udos,жывёла
967,Tier::N,divrre,жывёла
968,Tier::N,luohtok,жывёла
969,Tier::N,ealli,жывёла
970,Tier::N,ellee,жывёла
971,Tier::N,jie´lli,жывёла
972,Tier::N,жыва,жывёла
973,Herde::N,dåehkie,статак
974,Herde::N,ællo,статак
975,Herde::N,fuovva,статак
976,Herde::N,doahkki,статак
977,Herde::N,čagge,статак
978,Herde::N,tukk,статак
979,Herde::N,vâ´lvv,статак
980,Herde::N,чуэз,статак
981,Herde::N,чӣгар,статак
982,Kuh::N,govse,карова
983,Kuh::N,gussa,карова
984,Kuh::N,gussa,карова
985,Kuh::N,kussâ,карова
986,Kuh::N,kuss,карова
987,Kuh::N,лӣххьм,карова
988,Bulle::N,vuaksa,бык
989,Bulle::N,vuoksá,бык
990,Bulle::N,heargi,бык
991,Bulle::N,vuák'sá,бык
992,Bulle::N,ergi,бык
993,Bulle::N,vuâhss,бык
994,Bulle::N,е̄ррьк,бык
995,Pferd::N,hierkie,конь
996,Pferd::N,råsse,конь
997,Pferd::N,hæssta,конь
998,Pferd::N,heavuš,конь
999,Pferd::N,hiävuš,конь
1000,Pferd::N,heävaš,конь
1001,Pferd::N,ро̄ссь,конь
1002,Schaf::N,sïrve,авечка
1003,Schaf::N,sávttsa,авечка
1004,Schaf::N,sávza,авечка
1005,Schaf::N,savzâ,авечка
1006,Schaf::N,sauʒʒ,авечка
1007,Schaf::N,ла̄мьпесь,авечка
1008,Schwein::N,snurke,свіння
1009,Schwein::N,svijnne,свіння
1010,Schwein::N,spiidni,свіння
1011,Schwein::N,šahe,свіння
1012,Schwein::N,šââ´ǩǩ,свіння
1013,Schwein::N,ша̄гкь,свіння
1014,Hund::N,bïenje,сабака
1015,Hund::N,bena,сабака
1016,Hund::N,beana,сабака
1017,Hund::N,peenuv,сабака
1018,Hund::N,piânnai,сабака
1019,Hund::N,пе̄ннэ,сабака
1020,Katze::N,gaahtoe,кошка
1021,Katze::N,gáhtto,кошка
1022,Katze::N,bussá,кошка
1023,Katze::N,kissá,кошка
1024,Katze::N,kaass,кошка
1025,Katze::N,ко̄а̄сс,кошка
1026,Bär::N,gumsie,мядзведзь
1027,Bär::N,biernna,мядзведзь
1028,Bär::N,guovža,мядзведзь
1029,Bär::N,bierdna,мядзведзь
1030,Bär::N,kuob'žâ,мядзведзь
1031,Bär::N,kue´bǯǯ,мядзведзь
1032,Bär::N,та̄лл,мядзведзь
1033,Eichhörnchen::N,åeruve,вавёрка
1034,Eichhörnchen::N,oarre,вавёрка
1035,Eichhörnchen::N,oarri,вавёрка
1036,Eichhörnchen::N,uár'ree,вавёрка
1037,Eichhörnchen::N,vuä´r'rev,вавёрка
1038,Eichhörnchen::N,вуэррев,вавёрка
1039,Elch::N,ïelje,лось
1040,Elch::N,ællja,лось
1041,Elch::N,sarvva,лось
1042,Elch::N,ealga,лось
1043,Elch::N,sorvâ,лось
1044,Elch::N,sõrvv,лось
1045,Elch::N,сэ̄ррв,лось
1046,Fuchs::N,riepie,ліса
1047,Fuchs::N,riebij,ліса
1048,Fuchs::N,rieban,ліса
1049,Fuchs::N,riemnjis,ліса
1050,Fuchs::N,rie´mjj,ліса
1051,Fuchs::N,рӣммьн,ліса
1052,Hase::N,njåemele,заяц
1053,Hase::N,njoammel,заяц
1054,Hase::N,njoammil,заяц
1055,Hase::N,njuámmil,заяц
1056,Hase::N,njue´m'mel,заяц
1057,Hase::N,нюэммель,заяц
1058,Maus::N,snjeara,мыш
1059,Maus::N,snjierrá,мыш
1060,Maus::N,sáhpán,мыш
1061,Maus::N,säplig,мыш
1062,Maus::N,sä´ppli,мыш
1063,Maus::N,са̄хпьлинк,мыш
1064,Wolf::N,sïejpe,воўк
1065,Wolf::N,stálppe,воўк
1066,Wolf::N,stáhkke,воўк
1067,Wolf::N,ruomas,воўк
1068,Wolf::N,kumpe,воўк
1069,Wolf::N,návdi,воўк
1070,Wolf::N,kumppi,воўк
1071,Wolf::N,ku´mpp,воўк
1072,Wolf::N,pââ´ldes,воўк
1073,Wolf::N,чиррм,воўк
1074,Wolf::N,пальтӭсь,воўк
1075,Vogel::N,ledtie,птах
1076,Vogel::N,ledtie,птушка
1077,Vogel::N,lådde,птах
1078,Vogel::N,lådde,птушка
1079,Vogel::N,loddi,птах
1080,Vogel::N,loddi,птушка
1081,Vogel::N,lodde,птах
1082,Vogel::N,lodde,птушка
1083,Vogel::N,lå´dd,птах
1084,Vogel::N,lå´dd,птушка
1085,Vogel::N,лоаннҍт,птах
1086,Vogel::N,лоаннҍт,птушка
1087,Schwarm::N,dåehkie,чарада
1088,Schwarm::N,doahkke,чарада
1089,Schwarm::N,doahkki,чарада
1090,Schwarm::N,tuák'ki,чарада
1091,Schwarm::N,parvv,чарада
1092,Schwarm::N,туххк,чарада
1093,Huhn::N,vöönhtse,курыца
1094,Huhn::N,vuonntsá,курыца
1095,Huhn::N,vuonccis,курыца
1096,Huhn::N,kääṇi,курыца
1097,Huhn::N,kää´nn,курыца
1098,Huhn::N,ка̄ннҌ,курыца
1099,Hahn::N,deere,певень
1100,Hahn::N,hádna,певень
1101,Hahn::N,åresvuonntsá,певень
1102,Hahn::N,vuonccis,певень
1103,Hahn::N,kääṇi,певень
1104,Hahn::N,åå´reskää´nn,певень
1105,Hahn::N,пе̄ттэх,певень
1106,Gans::N,gaase,гусь
1107,Gans::N,gássa,гусь
1108,Gans::N,čuonji,гусь
1109,Gans::N,čuá'njá,гусь
1110,Gans::N,čue´nj,гусь
1111,Gans::N,чуэнь,гусь
1112,Adler::N,aarhtse,арол
1113,Adler::N,goasskem,арол
1114,Adler::N,goaskin,арол
1115,Adler::N,kuás'kim,арол
1116,Adler::N,kuä´cǩǩem,арол
1117,Adler::N,куэцькем,арол
1118,Ente::N,tjååtsele,качка
1119,Ente::N,vuojatjis,качка
1120,Ente::N,čáhceloddi,качка
1121,Ente::N,vuonjâč,качка
1122,Ente::N,vuõnjâč,качка
1123,Ente::N,ча̄дзьлоаннҍт,качка
1124,Eule::N,snjågloe,сава
1125,Eule::N,skunjok,сава
1126,Eule::N,skuolfi,сава
1127,Eule::N,ijjâlodde,сава
1128,Eule::N,iiđsaž,сава
1129,Eule::N,кунньлоаннҍт,сава
1130,Eule::N,чӯзэм вуэһпэй,сава
1131,Kranich::N,goerke,жораў
1132,Kranich::N,goerke,журавель
1133,Kranich::N,guorgga,жораў
1134,Kranich::N,guorgga,журавель
1135,Kranich::N,guorga,жораў
1136,Kranich::N,guorga,журавель
1137,Kranich::N,kuor'gâ,жораў
1138,Kranich::N,kuor'gâ,журавель
1139,Kranich::N,kuõrgg,жораў
1140,Kranich::N,kuõrgg,журавель
1141,Kranich::N,кӯррк,жораў
1142,Kranich::N,кӯррк,журавель
1143,Krähe::N,voerhtje,варона
1144,Krähe::N,gárránis,варона
1145,Krähe::N,vuoratjis,варона
1146,Krähe::N,vuoražas,варона
1147,Krähe::N,vuorččis,варона
1148,Krähe::N,vuorâč,варона
1149,Krähe::N,vuõrâč,варона
1150,Krähe::N,вӯрэч,варона
1151,Kuckuck::N,gïeke,зязюля
1152,Kuckuck::N,giehka,зязюля
1153,Kuckuck::N,giehka,зязюля
1154,Kuckuck::N,kiehâ,зязюля
1155,Kuckuck::N,ǩiõkk,зязюля
1156,Kuckuck::N,кӣгк,зязюля
1157,Schwan::N,njoktje,лебедзь
1158,Schwan::N,snjuktja,лебедзь
1159,Schwan::N,njukča,лебедзь
1160,Schwan::N,njuhčâ,лебедзь
1161,Schwan::N,njuhčč,лебедзь
1162,Schwan::N,нюххч,лебедзь
1163,Fisch::N,guelie,рыба
1164,Fisch::N,guolle,рыба
1165,Fisch::N,guolli,рыба
1166,Fisch::N,kyeḷi,рыба
1167,Fisch::N,kue´ll,рыба
1168,Fisch::N,кӯлль,рыба
1169,Barsch::N,sihtege,акунь
1170,Barsch::N,vuoskun,акунь
1171,Barsch::N,vuoskku,акунь
1172,Barsch::N,vuásku,акунь
1173,Barsch::N,vuâsk,акунь
1174,Barsch::N,вуэсск,акунь
1175,Hecht::N,haavke,шчупак
1176,Hecht::N,hávgga,шчупак
1177,Hecht::N,hávga,шчупак
1178,Hecht::N,puško,шчупак
1179,Hecht::N,nu´ǩǩeš,шчупак
1180,Hecht::N,ныгкешь,шчупак
1181,Schlange[Tier]::N,gïermesje,змяя
1182,Schlange[Tier]::N,germaj,змяя
1183,Schlange[Tier]::N,gearpmaš,змяя
1184,Schlange[Tier]::N,kyev'đi,змяя
1185,Schlange[Tier]::N,ku´vdd,змяя
1186,Schlange[Tier]::N,кӯввьт,змяя
1187,Wurm::N,mietie,чарвяк
1188,Wurm::N,maarhke,чарвяк
1189,Wurm::N,mádo,чарвяк
1190,Wurm::N,máhtu,чарвяк
1191,Wurm::N,máátu,чарвяк
1192,Wurm::N,määtt,чарвяк
1193,Wurm::N,ма̄дт,чарвяк
1194,Spinne::N,hievnie,павук
1195,Spinne::N,hievnne,павук
1196,Spinne::N,heavdni,павук
1197,Spinne::N,evni,павук
1198,Spinne::N,eeunaž,павук
1199,Spinne::N,о̄а̄з,павук
1200,Ameise::N,garhke,мурашка
1201,Ameise::N,gårkkå,мурашка
1202,Ameise::N,gotka,мурашка
1203,Ameise::N,kutkâ,мурашка
1204,Ameise::N,kotkk,мурашка
1205,Ameise::N,ко̄ттк,мурашка
1206,Laus::N,dihkie,вош
1207,Laus::N,dihkke,вош
1208,Laus::N,dihkki,вош
1209,Laus::N,tikke,вош
1210,Laus::N,te´ǩǩ,вош
1211,Laus::N,тыһкь,вош
1212,Mücke::N,tjoejhke,камар
1213,Mücke::N,tjuojkka,камар
1214,Mücke::N,čuoika,камар
1215,Mücke::N,čuoš'kâ,камар
1216,Mücke::N,čuõškk,камар
1217,Mücke::N,чӯшшк,камар
1218,Fliege::N,tjoere,муха
1219,Fliege::N,boerege,муха
1220,Fliege::N,tjuruk,муха
1221,Fliege::N,čuru,муха
1222,Fliege::N,kiärpáš,муха
1223,Fliege::N,čuâr,муха
1224,Fliege::N,čuâras,муха
1225,Fliege::N,чуэраш,муха
1226,Schmetterling::N,biejjielåbloe,матыль
1227,Schmetterling::N,biejvvelådde,матыль
1228,Schmetterling::N,beaiveloddi,матыль
1229,Schmetterling::N,piäi'vááloddááš,матыль
1230,Schmetterling::N,ä´llbaž,матыль
1231,Schmetterling::N,pei´vvlå´dd,матыль
1232,Schmetterling::N,а̄лльп,матыль
1233,Beere::N,muerjie,ягада
1234,Beere::N,muorjje,ягада
1235,Beere::N,muorji,ягада
1236,Beere::N,myer'ji,ягада
1237,Beere::N,mue´rjj,ягада
1238,Beere::N,мӯррьй,ягада
1239,Apfel::N,æbpla,яблык
1240,Apfel::N,ehpal,яблык
1241,Apfel::N,eppel,яблык
1242,Apfel::N,eahppel,яблык
1243,Apfel::N,я̄блэк,яблык
1244,Pilz::N,goebpere,грыб
1245,Pilz::N,guoppar,грыб
1246,Pilz::N,guoppar,грыб
1247,Pilz::N,kuobâr,грыб
1248,Pilz::N,kuõbbâr,грыб
1249,Pilz::N,кӯмпар,грыб
1250,Zwiebel::N,lööke,цыбуля
1251,Zwiebel::N,løhkka,цыбуля
1252,Zwiebel::N,lávki,цыбуля
1253,Zwiebel::N,luukk,цыбуля
1254,Zwiebel::N,луквець,цыбуля
1255,Saat::N,saajoe,семя
1256,Saat::N,sádjo,семя
1257,Saat::N,siepman,семя
1258,Saat::N,siemâ,семя
1259,Saat::N,siõm,семя
1260,Saat::N,се̄м,семя
1261,Korn::N,gernie,зерне
1262,Korn::N,gårnnetjalmme,зерне
1263,Korn::N,gordni,зерне
1264,Korn::N,jiṿe,зерне
1265,Korn::N,ле̄ййп,зерне
1266,Heu::N,suejnieh,сена
1267,Heu::N,ájvve,сена
1268,Heu::N,suoidni,сена
1269,Heu::N,syei'ni,сена
1270,Heu::N,suei´nn,сена
1271,Heu::N,сӯййн,сена
1272,Schale::N,gïrre,шалупінне
1273,Schale::N,garra,шалупінне
1274,Schale::N,skádne,шалупінне
1275,Schale::N,garra,шалупінне
1276,Schale::N,korrâ,шалупінне
1277,Schale::N,kõrr,шалупінне
1278,Schale::N,ю̄дтҍ,шалупінне
1279,Grube::N,haevtie,яма
1280,Grube::N,rågge,яма
1281,Grube::N,gohpi,яма
1282,Grube::N,roggi,яма
1283,Grube::N,kyep'pi,яма
1284,Grube::N,rogge,яма
1285,Grube::N,rå´ǧǧ,яма
1286,Grube::N,kåå´pp,яма
1287,Grube::N,коабпь,яма
1288,Falle::N,barta,пастка
1289,Falle::N,ruevtie,пастка
1290,Falle::N,gillar,пастка
1291,Falle::N,ruovdde,пастка
1292,Falle::N,rihtá,пастка
1293,Falle::N,báhcahat,пастка
1294,Falle::N,ká'skástâh,пастка
1295,Falle::N,ää´ǧǧes,пастка
1296,Falle::N,кӣлл,пастка
1297,Falle::N,ше̄шшь,пастка
1298,Schlinge::N,latjka,сіло
1299,Schlinge::N,gieras,сіло
1300,Schlinge::N,mohkki,сіло
1301,Schlinge::N,kieḷâ,сіло
1302,Schlinge::N,ǩiõll,сіло
1303,Schlinge::N,ää´ǧǧes,сіло
1304,Schlinge::N,кӣлл,сіло
1305,Schlinge::N,ше̄шшь,сіло
1306,Spur::N,gïeje,след
1307,Spur::N,luodda,след
1308,Spur::N,joavnes,след
1309,Spur::N,luodda,след
1310,Spur::N,luod'dâ,след
1311,Spur::N,ǩiõjj,след
1312,Spur::N,кӣйй,след
1313,Asche::N,govne,попел
1314,Asche::N,gudna,попел
1315,Asche::N,gutna,попел
1316,Asche::N,kunnâ,попел
1317,Asche::N,kunn,попел
1318,Asche::N,кунн,попел
1319,Dreck::N,haaskoe,бруд
