,Concept_ID,se,lbe
685,Hügel::N,deava,бакӏу
686,Hügel::N,dievvá,бакӏу
687,Hügel::N,dievvá,бакӏу
688,Hügel::N,čummâ,бакӏу
689,Hügel::N,pä´rcc,бакӏу
690,Hügel::N,teä´rmm,бакӏу
691,Hügel::N,ка̄ннҌт,бакӏу
692,Anhöhe::N,deava,
693,Anhöhe::N,jalladahke,
694,Anhöhe::N,dievásj,
695,Anhöhe::N,aláš,
696,Anhöhe::N,luohkká,
697,Anhöhe::N,tiävá,
698,Anhöhe::N,poorááš,
699,Anhöhe::N,ču´lpp,
700,Anhöhe::N,škâu´ŋŋ,
701,Anhöhe::N,ка̄ннҌт,
702,Berg::N,bïerje,зунтту
703,Berg::N,várre,зунтту
704,Berg::N,várri,зунтту
705,Berg::N,vääṛi,зунтту
706,Berg::N,vää´rr,зунтту
707,Berg::N,те̄ррьм,зунтту
708,Gipfel::N,dalvese,мицӏ
709,Gipfel::N,tjåhkkå,мицӏ
710,Gipfel::N,čohkka,мицӏ
711,Gipfel::N,čokke,мицӏ
712,Gipfel::N,čå´ǩǩ,мицӏ
713,Gipfel::N,ла̄ддҍв,мицӏ
714,Höhle::N,beajoe,нух
715,Höhle::N,rájgge,нух
716,Höhle::N,sluoggo,нух
717,Höhle::N,biedju,нух
718,Höhle::N,kuovđâšm,нух
719,Höhle::N,skuõrr,нух
720,Höhle::N,вуэӈӈк,нух
721,Abhang::N,boelte,сун
722,Abhang::N,brijrie,сун
723,Abhang::N,bállte,сун
724,Abhang::N,vielti,сун
725,Abhang::N,luohkká,сун
726,Abhang::N,viel'tti,сун
727,Abhang::N,vie´ltt,сун
728,Abhang::N,луэххк,сун
729,Quelle::N,aajege,дайдихьу
730,Quelle::N,aajege,бакӏ
731,Quelle::N,gaaltije,дайдихьу
732,Quelle::N,gaaltije,бакӏ
733,Quelle::N,ája,дайдихьу
734,Quelle::N,ája,бакӏ
735,Quelle::N,ája,дайдихьу
736,Quelle::N,ája,бакӏ
737,Quelle::N,gáldu,дайдихьу
738,Quelle::N,gáldu,бакӏ
739,Quelle::N,aajâ,дайдихьу
740,Quelle::N,aajâ,бакӏ
741,Quelle::N,käldee,дайдихьу
742,Quelle::N,käldee,бакӏ
743,Quelle::N,lädd,дайдихьу
744,Quelle::N,lädd,бакӏ
745,Quelle::N,käivv,дайдихьу
746,Quelle::N,käivv,бакӏ
747,Quelle::N,ка̄ййв,дайдихьу
748,Quelle::N,ка̄ййв,бакӏ
749,Bach::N,johketje,чӏрир нех
750,Bach::N,jåhkå,чӏрир нех
751,Bach::N,jågåsj,чӏрир нех
752,Bach::N,jogaš,чӏрир нех
753,Bach::N,aajâ,чӏрир нех
754,Bach::N,vuäjj,чӏрир нех
755,Bach::N,вуэйй,чӏрир нех
756,Fluss::N,johke,нех
757,Fluss::N,ædno,нех
758,Fluss::N,jåhkå,нех
759,Fluss::N,johka,нех
760,Fluss::N,juuhâ,нех
761,Fluss::N,jokk,нех
762,Fluss::N,jeänn,нех
763,Fluss::N,ё̄гк,нех
764,Ufer::N,beala,зума
765,Ufer::N,gádde,зума
766,Ufer::N,gáddi,зума
767,Ufer::N,riddo,зума
768,Ufer::N,redd,зума
769,Ufer::N,рыннт,зума
770,Küste::N,mïere,зумаинхалу
771,Küste::N,mïere,зуманицӏалу
772,Küste::N,gaedtie,зумаинхалу
773,Küste::N,gaedtie,зуманицӏалу
774,Küste::N,merragádde,зумаинхалу
775,Küste::N,merragádde,зуманицӏалу
776,Küste::N,merraguovllo,зумаинхалу
777,Küste::N,merraguovllo,зуманицӏалу
778,Küste::N,gáddi,зумаинхалу
779,Küste::N,gáddi,зуманицӏалу
780,Küste::N,riddo,зумаинхалу
781,Küste::N,riddo,зуманицӏалу
782,Küste::N,miârr'redd,зумаинхалу
783,Küste::N,miârr'redd,зуманицӏалу
784,Küste::N,рыннт,зумаинхалу
785,Küste::N,рыннт,зуманицӏалу
786,Festland::N,gaedtie,кьири
787,Festland::N,gádde,кьири
788,Festland::N,nannán,кьири
789,Festland::N,kušknjâs,кьири
790,Festland::N,eennâm,кьири
791,Festland::N,jânnam,кьири
792,Festland::N,ма̄ннтэр,кьири
793,Meer::N,mearoe,хьхьири
794,Meer::N,merra,хьхьири
795,Meer::N,nuorre,хьхьири
796,Meer::N,áhpi,хьхьири
797,Meer::N,mearra,хьхьири
798,Meer::N,meeṛâ,хьхьири
799,Meer::N,miârr,хьхьири
800,Meer::N,ме̄рр,хьхьири
801,Bucht::N,loekte,
802,Bucht::N,oagge,
803,Bucht::N,luokta,
804,Bucht::N,luokta,
805,Bucht::N,čuáj̣á,
806,Bucht::N,luhtt,
807,Bucht::N,вӯнн,
808,Bucht::N,лӯххт,
809,Insel::N,sååle,жазира
810,Insel::N,suoloj,жазира
811,Insel::N,suolu,жазира
812,Insel::N,suálui,жазира
813,Insel::N,suâl,жазира
814,Insel::N,суэл,жазира
815,Blume::N,rïesege,тӏутӏи
816,Blume::N,giedjek,тӏутӏи
817,Blume::N,rássi,тӏутӏи
818,Blume::N,kukká,тӏутӏи
819,Blume::N,heä´rvvrää´ss,тӏутӏи
820,Blume::N,ывьнэнч,тӏутӏи
821,Gras::N,kraesie,уртту
822,Gras::N,rásse,уртту
823,Gras::N,rássi,уртту
824,Gras::N,rääsi,уртту
825,Gras::N,rää´ss,уртту
826,Gras::N,ра̄ссь,уртту
827,Wurzel::N,roehtse,мархха
828,Wurzel::N,ruohttsa,мархха
829,Wurzel::N,ruohtas,мархха
830,Wurzel::N,veedis,мархха
831,Wurzel::N,vue´ddes,мархха
832,Wurzel::N,вуэнҍтэсь,мархха
833,Baum::N,moere,мурхь
834,Baum::N,muorra,мурхь
835,Baum::N,muorra,мурхь
836,Baum::N,muoṛâ,мурхь
837,Baum::N,muõrr,мурхь
838,Baum::N,мӯрр,мурхь
839,Stamm::N,ståamhpe,ттарцӏ
840,Stamm::N,mátta,ттарцӏ
841,Stamm::N,galda,ттарцӏ
842,Stamm::N,ruŋgo,ттарцӏ
843,Stamm::N,stokk,ттарцӏ
844,Stamm::N,мӯрр,ттарцӏ
845,Stamm::N,кэ̄ллт,ттарцӏ
846,Rinde::N,gïrre,ккамара
847,Rinde::N,baarhkoe,ккамара
848,Rinde::N,bárkko,ккамара
849,Rinde::N,ostu,ккамара
850,Rinde::N,bárku,ккамара
851,Rinde::N,korrâ,ккамара
852,Rinde::N,kõrr,ккамара
853,Rinde::N,pärkk,ккамара
854,Rinde::N,кэ̄рр,ккамара
855,Rinde::N,па̄ҏҏк,ккамара
856,Ast::N,åeksie,матӏи
857,Ast::N,oakse,матӏи
858,Ast::N,oaksi,матӏи
859,Ast::N,uák'si,матӏи
860,Ast::N,å´hss,матӏи
861,Ast::N,вуэккьс,матӏи
862,Zweig::N,åeksie,къяртта
863,Zweig::N,oakse,къяртта
864,Zweig::N,rissi,къяртта
865,Zweig::N,syeṛi,къяртта
866,Zweig::N,sue´rr,къяртта
867,Zweig::N,рыссе,къяртта
868,Blatt::N,plienie,чӏапӏи
869,Blatt::N,lassta,чӏапӏи
870,Blatt::N,lasta,чӏапӏи
871,Blatt::N,lostâ,чӏапӏи
872,Blatt::N,lõstt,чӏапӏи
873,Blatt::N,лэ̄сст,чӏапӏи
874,Birke::N,såekie,кӏялахӏи
875,Birke::N,såekie,кӏялахӏилул мурхь
876,Birke::N,soahke,кӏялахӏи
877,Birke::N,soahke,кӏялахӏилул мурхь
878,Birke::N,soahki,кӏялахӏи
879,Birke::N,soahki,кӏялахӏилул мурхь
880,Birke::N,suáhi,кӏялахӏи
881,Birke::N,suáhi,кӏялахӏилул мурхь
882,Birke::N,suâ´ǩǩ,кӏялахӏи
883,Birke::N,suâ´ǩǩ,кӏялахӏилул мурхь
884,Birke::N,пе̄ссьмӯрр,кӏялахӏи
885,Birke::N,пе̄ссьмӯрр,кӏялахӏилул мурхь
886,Kiefer[Baum]::N,bietsie,ттар
887,Kiefer[Baum]::N,bietsie,ттарлил мурхь
888,Kiefer[Baum]::N,hájkka,ттар
889,Kiefer[Baum]::N,hájkka,ттарлил мурхь
890,Kiefer[Baum]::N,biehtse,ттар
891,Kiefer[Baum]::N,biehtse,ттарлил мурхь
892,Kiefer[Baum]::N,beahci,ттар
893,Kiefer[Baum]::N,beahci,ттарлил мурхь
894,Kiefer[Baum]::N,peeci,ттар
895,Kiefer[Baum]::N,peeci,ттарлил мурхь
896,Kiefer[Baum]::N,pie´cc,ттар
897,Kiefer[Baum]::N,pie´cc,ттарлил мурхь
898,Kiefer[Baum]::N,пе̄дзь,ттар
899,Kiefer[Baum]::N,пе̄дзь,ттарлил мурхь
900,Weide[Baum]::N,saalje,щавщи
901,Weide[Baum]::N,sállja,щавщи
902,Weide[Baum]::N,sieđga,щавщи
903,Weide[Baum]::N,puájui,щавщи
904,Weide[Baum]::N,puäi,щавщи
905,Weide[Baum]::N,пуай,щавщи
906,Tanne::N,goese,ттарлил мурхь
907,Tanne::N,guossa,ттарлил мурхь
908,Tanne::N,guossa,ттарлил мурхь
909,Tanne::N,kuosâ,ттарлил мурхь
910,Tanne::N,kuõss,ттарлил мурхь
911,Tanne::N,кӯсс,ттарлил мурхь
912,Horn::N,tjåervie,хъи
913,Horn::N,tjoarvve,хъи
914,Horn::N,čoarvi,хъи
915,Horn::N,čuár'vi,хъи
916,Horn::N,čuä´rvv,хъи
917,Horn::N,чуэррьв,хъи
918,Feder::N,badtse,лелуххул тӏиму
919,Feder::N,dålgge,лелуххул тӏиму
920,Feder::N,bozza,лелуххул тӏиму
921,Feder::N,puzzâ,лелуххул тӏиму
922,Feder::N,tolge,лелуххул тӏиму
923,Feder::N,poʒʒ,лелуххул тӏиму
924,Feder::N,по̄ннц,лелуххул тӏиму
925,Fell::N,njaltja,бурчу
926,Fell::N,duollje,бурчу
927,Fell::N,náhkki,бурчу
928,Fell::N,dorkkas,бурчу
929,Fell::N,turkkâ,бурчу
930,Fell::N,tyel'ji,бурчу
931,Fell::N,nähki,бурчу
932,Fell::N,torkk,бурчу
933,Fell::N,čåu´dd,бурчу
934,Fell::N,tue´l'lj,бурчу
935,Fell::N,тӯлльй,бурчу
936,Flügel::N,såaja,хъа
937,Flügel::N,såaja,ххурупӏайрал тӏиму
938,Flügel::N,såajoe,хъа
939,Flügel::N,såajoe,ххурупӏайрал тӏиму
940,Flügel::N,soadje,хъа
941,Flügel::N,soadje,ххурупӏайрал тӏиму
942,Flügel::N,soadji,хъа
943,Flügel::N,soadji,ххурупӏайрал тӏиму
944,Flügel::N,suáj̣á,хъа
945,Flügel::N,suáj̣á,ххурупӏайрал тӏиму
946,Flügel::N,suäjj,хъа
947,Flügel::N,suäjj,ххурупӏайрал тӏиму
948,Flügel::N,суэйй,хъа
949,Flügel::N,суэйй,ххурупӏайрал тӏиму
950,Klaue::N,gadtse,михь
951,Klaue::N,guober,михь
952,Klaue::N,gazza,михь
953,Klaue::N,kozzâ,михь
954,Klaue::N,kõʒʒ,михь
955,Klaue::N,кэ̄ннц,михь
956,Kralle::N,gadtse,ххяппа
957,Kralle::N,gadtsa,ххяппа
958,Kralle::N,gazza,ххяппа
959,Kralle::N,kozzâ,ххяппа
960,Kralle::N,kõʒʒ,ххяппа
961,Kralle::N,ке̄бпель,ххяппа
962,Schwanz::N,siejpie,магъ
963,Schwanz::N,siejbbe,магъ
964,Schwanz::N,bađuš,магъ
965,Schwanz::N,seaibi,магъ
966,Schwanz::N,seibi,магъ
967,Schwanz::N,sei´bb,магъ
968,Schwanz::N,piä´cciǩ,магъ
969,Schwanz::N,пиджь,магъ
970,Schwanz::N,се̄ййп,магъ
971,Schwanz::N,пе̄цехь,магъ
972,Ei::N,munnie,ккунук
973,Ei::N,månne,ккунук
974,Ei::N,monni,ккунук
975,Ei::N,maṇe,ккунук
976,Ei::N,mââ´nn,ккунук
977,Ei::N,маннҍ,ккунук
978,Nest::N,biesie,кюру
979,Nest::N,biesse,кюру
980,Nest::N,beassi,кюру
981,Nest::N,peesi,кюру
982,Nest::N,piervâl,кюру
983,Nest::N,piä´ss,кюру
984,Nest::N,пе̄ссь,кюру
985,Bau::N,biesie,цукъуккутӏ
986,Bau::N,biedjo,цукъуккутӏ
987,Bau::N,liesso,цукъуккутӏ
988,Bau::N,biedju,цукъуккутӏ
989,Bau::N,piäju,цукъуккутӏ
990,Bau::N,вуэӈӈк,цукъуккутӏ
991,Tier::N,juvre,хӏайван
992,Tier::N,udos,хӏайван
993,Tier::N,divrre,хӏайван
994,Tier::N,luohtok,хӏайван
995,Tier::N,ealli,хӏайван
996,Tier::N,ellee,хӏайван
997,Tier::N,jie´lli,хӏайван
998,Tier::N,жыва,хӏайван
999,Herde::N,dåehkie,газу
1000,Herde::N,ællo,газу
1001,Herde::N,fuovva,газу
1002,Herde::N,doahkki,газу
1003,Herde::N,čagge,газу
1004,Herde::N,tukk,газу
1005,Herde::N,vâ´lvv,газу
1006,Herde::N,чуэз,газу
1007,Herde::N,чӣгар,газу
1008,Kuh::N,govse,оьл
1009,Kuh::N,gussa,оьл
1010,Kuh::N,gussa,оьл
1011,Kuh::N,kussâ,оьл
1012,Kuh::N,kuss,оьл
1013,Kuh::N,лӣххьм,оьл
1014,Bulle::N,vuaksa,ниц
1015,Bulle::N,vuoksá,ниц
1016,Bulle::N,heargi,ниц
1017,Bulle::N,vuák'sá,ниц
1018,Bulle::N,ergi,ниц
1019,Bulle::N,vuâhss,ниц
1020,Bulle::N,е̄ррьк,ниц
1021,Pferd::N,hierkie,чу
1022,Pferd::N,råsse,чу
1023,Pferd::N,hæssta,чу
1024,Pferd::N,heavuš,чу
1025,Pferd::N,hiävuš,чу
1026,Pferd::N,heävaš,чу
1027,Pferd::N,ро̄ссь,чу
1028,Schaf::N,sïrve,тта
1029,Schaf::N,sávttsa,тта
1030,Schaf::N,sávza,тта
1031,Schaf::N,savzâ,тта
1032,Schaf::N,sauʒʒ,тта
1033,Schaf::N,ла̄мьпесь,тта
1034,Schwein::N,snurke,дунгъуз
1035,Schwein::N,svijnne,дунгъуз
1036,Schwein::N,spiidni,дунгъуз
1037,Schwein::N,šahe,дунгъуз
1038,Schwein::N,šââ´ǩǩ,дунгъуз
1039,Schwein::N,ша̄гкь,дунгъуз
1040,Hund::N,bïenje,ккаччи
1041,Hund::N,bena,ккаччи
1042,Hund::N,beana,ккаччи
1043,Hund::N,peenuv,ккаччи
1044,Hund::N,piânnai,ккаччи
1045,Hund::N,пе̄ннэ,ккаччи
1046,Katze::N,gaahtoe,ччиту
1047,Katze::N,gáhtto,ччиту
1048,Katze::N,bussá,ччиту
1049,Katze::N,kissá,ччиту
1050,Katze::N,kaass,ччиту
1051,Katze::N,ко̄а̄сс,ччиту
1052,Bär::N,gumsie,цуша
1053,Bär::N,biernna,цуша
1054,Bär::N,guovža,цуша
1055,Bär::N,bierdna,цуша
1056,Bär::N,kuob'žâ,цуша
1057,Bär::N,kue´bǯǯ,цуша
1058,Bär::N,та̄лл,цуша
1059,Eichhörnchen::N,åeruve,бюрхттукку
1060,Eichhörnchen::N,oarre,бюрхттукку
1061,Eichhörnchen::N,oarri,бюрхттукку
1062,Eichhörnchen::N,uár'ree,бюрхттукку
1063,Eichhörnchen::N,vuä´r'rev,бюрхттукку
1064,Eichhörnchen::N,вуэррев,бюрхттукку
1065,Elch::N,ïelje,ниц-бюрин
1066,Elch::N,ællja,ниц-бюрин
1067,Elch::N,sarvva,ниц-бюрин
1068,Elch::N,ealga,ниц-бюрин
1069,Elch::N,sorvâ,ниц-бюрин
1070,Elch::N,sõrvv,ниц-бюрин
1071,Elch::N,сэ̄ррв,ниц-бюрин
1072,Fuchs::N,riepie,цулчӏа
1073,Fuchs::N,riepie,куча цулчӏа
1074,Fuchs::N,riebij,цулчӏа
1075,Fuchs::N,riebij,куча цулчӏа
1076,Fuchs::N,rieban,цулчӏа
1077,Fuchs::N,rieban,куча цулчӏа
1078,Fuchs::N,riemnjis,цулчӏа
1079,Fuchs::N,riemnjis,куча цулчӏа
1080,Fuchs::N,rie´mjj,цулчӏа
1081,Fuchs::N,rie´mjj,куча цулчӏа
1082,Fuchs::N,рӣммьн,цулчӏа
1083,Fuchs::N,рӣммьн,куча цулчӏа
1084,Hase::N,njåemele,бюрх
1085,Hase::N,njoammel,бюрх
1086,Hase::N,njoammil,бюрх
1087,Hase::N,njuámmil,бюрх
1088,Hase::N,njue´m'mel,бюрх
1089,Hase::N,нюэммель,бюрх
1090,Maus::N,snjeara,кӏулу
1091,Maus::N,snjierrá,кӏулу
1092,Maus::N,sáhpán,кӏулу
1093,Maus::N,säplig,кӏулу
1094,Maus::N,sä´ppli,кӏулу
1095,Maus::N,са̄хпьлинк,кӏулу
1096,Wolf::N,sïejpe,барцӏ
1097,Wolf::N,stálppe,барцӏ
1098,Wolf::N,stáhkke,барцӏ
1099,Wolf::N,ruomas,барцӏ
1100,Wolf::N,kumpe,барцӏ
1101,Wolf::N,návdi,барцӏ
1102,Wolf::N,kumppi,барцӏ
1103,Wolf::N,ku´mpp,барцӏ
1104,Wolf::N,pââ´ldes,барцӏ
1105,Wolf::N,чиррм,барцӏ
1106,Wolf::N,пальтӭсь,барцӏ
1107,Vogel::N,ledtie,лелуххи
1108,Vogel::N,lådde,лелуххи
1109,Vogel::N,loddi,лелуххи
1110,Vogel::N,lodde,лелуххи
1111,Vogel::N,lå´dd,лелуххи
1112,Vogel::N,лоаннҍт,лелуххи
1113,Schwarm::N,dåehkie,гьухъала
1114,Schwarm::N,doahkke,гьухъала
1115,Schwarm::N,doahkki,гьухъала
1116,Schwarm::N,tuák'ki,гьухъала
1117,Schwarm::N,parvv,гьухъала
1118,Schwarm::N,туххк,гьухъала
1119,Huhn::N,vöönhtse,аьнакӏи
1120,Huhn::N,vuonntsá,аьнакӏи
1121,Huhn::N,vuonccis,аьнакӏи
1122,Huhn::N,kääṇi,аьнакӏи
1123,Huhn::N,kää´nn,аьнакӏи
1124,Huhn::N,ка̄ннҌ,аьнакӏи
1125,Hahn::N,deere,ажари
1126,Hahn::N,hádna,ажари
1127,Hahn::N,åresvuonntsá,ажари
1128,Hahn::N,vuonccis,ажари
1129,Hahn::N,kääṇi,ажари
1130,Hahn::N,åå´reskää´nn,ажари
1131,Hahn::N,пе̄ттэх,ажари
1132,Gans::N,gaase,къаз
1133,Gans::N,gássa,къаз
1134,Gans::N,čuonji,къаз
1135,Gans::N,čuá'njá,къаз
1136,Gans::N,čue´nj,къаз
1137,Gans::N,чуэнь,къаз
1138,Adler::N,aarhtse,барзу
1139,Adler::N,goasskem,барзу
1140,Adler::N,goaskin,барзу
1141,Adler::N,kuás'kim,барзу
1142,Adler::N,kuä´cǩǩem,барзу
1143,Adler::N,куэцькем,барзу
1144,Ente::N,tjååtsele,урдак
1145,Ente::N,vuojatjis,урдак
1146,Ente::N,čáhceloddi,урдак
1147,Ente::N,vuonjâč,урдак
1148,Ente::N,vuõnjâč,урдак
1149,Ente::N,ча̄дзьлоаннҍт,урдак
1150,Eule::N,snjågloe,ису
1151,Eule::N,snjågloe,ччиккумяв
1152,Eule::N,skunjok,ису
1153,Eule::N,skunjok,ччиккумяв
1154,Eule::N,skuolfi,ису
1155,Eule::N,skuolfi,ччиккумяв
1156,Eule::N,ijjâlodde,ису
1157,Eule::N,ijjâlodde,ччиккумяв
1158,Eule::N,iiđsaž,ису
1159,Eule::N,iiđsaž,ччиккумяв
1160,Eule::N,кунньлоаннҍт,ису
1161,Eule::N,кунньлоаннҍт,ччиккумяв
1162,Eule::N,чӯзэм вуэһпэй,ису
1163,Eule::N,чӯзэм вуэһпэй,ччиккумяв
1164,Kranich::N,goerke,кьурукь
1165,Kranich::N,guorgga,кьурукь
1166,Kranich::N,guorga,кьурукь
1167,Kranich::N,kuor'gâ,кьурукь
1168,Kranich::N,kuõrgg,кьурукь
1169,Kranich::N,кӯррк,кьурукь
1170,Krähe::N,voerhtje,хъатӏу
1171,Krähe::N,gárránis,хъатӏу
1172,Krähe::N,vuoratjis,хъатӏу
1173,Krähe::N,vuoražas,хъатӏу
1174,Krähe::N,vuorččis,хъатӏу
1175,Krähe::N,vuorâč,хъатӏу
1176,Krähe::N,vuõrâč,хъатӏу
1177,Krähe::N,вӯрэч,хъатӏу
1178,Kuckuck::N,gïeke,ччикку
1179,Kuckuck::N,giehka,ччикку
1180,Kuckuck::N,giehka,ччикку
1181,Kuckuck::N,kiehâ,ччикку
1182,Kuckuck::N,ǩiõkk,ччикку
1183,Kuckuck::N,кӣгк,ччикку
1184,Schwan::N,njoktje,урттил къаз
1185,Schwan::N,snjuktja,урттил къаз
1186,Schwan::N,njukča,урттил къаз
1187,Schwan::N,njuhčâ,урттил къаз
1188,Schwan::N,njuhčč,урттил къаз
1189,Schwan::N,нюххч,урттил къаз
1190,Fisch::N,guelie,чавахъ
1191,Fisch::N,guolle,чавахъ
1192,Fisch::N,guolli,чавахъ
1193,Fisch::N,kyeḷi,чавахъ
1194,Fisch::N,kue´ll,чавахъ
1195,Fisch::N,кӯлль,чавахъ
1196,Barsch::N,sihtege,
1197,Barsch::N,vuoskun,
1198,Barsch::N,vuoskku,
1199,Barsch::N,vuásku,
1200,Barsch::N,vuâsk,
1201,Barsch::N,вуэсск,
1202,Hecht::N,haavke,
1203,Hecht::N,hávgga,
1204,Hecht::N,hávga,
1205,Hecht::N,puško,
1206,Hecht::N,nu´ǩǩeš,
1207,Hecht::N,ныгкешь,
1208,Schlange[Tier]::N,gïermesje,шатта
1209,Schlange[Tier]::N,germaj,шатта
1210,Schlange[Tier]::N,gearpmaš,шатта
1211,Schlange[Tier]::N,kyev'đi,шатта
1212,Schlange[Tier]::N,ku´vdd,шатта
1213,Schlange[Tier]::N,кӯввьт,шатта
1214,Wurm::N,mietie,кьюнукьай шатта
1215,Wurm::N,maarhke,кьюнукьай шатта
1216,Wurm::N,mádo,кьюнукьай шатта
1217,Wurm::N,máhtu,кьюнукьай шатта
1218,Wurm::N,máátu,кьюнукьай шатта
1219,Wurm::N,määtt,кьюнукьай шатта
1220,Wurm::N,ма̄дт,кьюнукьай шатта
1221,Spinne::N,hievnie,ххялцу
1222,Spinne::N,hievnne,ххялцу
1223,Spinne::N,heavdni,ххялцу
1224,Spinne::N,evni,ххялцу
1225,Spinne::N,eeunaž,ххялцу
1226,Spinne::N,о̄а̄з,ххялцу
1227,Ameise::N,garhke,митӏикьукьу
1228,Ameise::N,gårkkå,митӏикьукьу
1229,Ameise::N,gotka,митӏикьукьу
1230,Ameise::N,kutkâ,митӏикьукьу
1231,Ameise::N,kotkk,митӏикьукьу
1232,Ameise::N,ко̄ттк,митӏикьукьу
1233,Laus::N,dihkie,
1234,Laus::N,dihkke,
1235,Laus::N,dihkki,
1236,Laus::N,tikke,
1237,Laus::N,te´ǩǩ,
1238,Laus::N,тыһкь,
1239,Mücke::N,tjoejhke,мичӏак
1240,Mücke::N,tjuojkka,мичӏак
1241,Mücke::N,čuoika,мичӏак
1242,Mücke::N,čuoš'kâ,мичӏак
1243,Mücke::N,čuõškk,мичӏак
1244,Mücke::N,чӯшшк,мичӏак
1245,Fliege::N,tjoere,зимиз
1246,Fliege::N,boerege,зимиз
1247,Fliege::N,tjuruk,зимиз
1248,Fliege::N,čuru,зимиз
1249,Fliege::N,kiärpáš,зимиз
1250,Fliege::N,čuâr,зимиз
1251,Fliege::N,čuâras,зимиз
1252,Fliege::N,чуэраш,зимиз
1253,Schmetterling::N,biejjielåbloe,чӏимучӏали
1254,Schmetterling::N,biejvvelådde,чӏимучӏали
1255,Schmetterling::N,beaiveloddi,чӏимучӏали
1256,Schmetterling::N,piäi'vááloddááš,чӏимучӏали
1257,Schmetterling::N,ä´llbaž,чӏимучӏали
1258,Schmetterling::N,pei´vvlå´dd,чӏимучӏали
1259,Schmetterling::N,а̄лльп,чӏимучӏали
1260,Beere::N,muerjie,хӏаллил ахъулсса
1261,Beere::N,muorjje,хӏаллил ахъулсса
