,Concept_ID,hi,lv
2172,verschieden::A,अलग,dažāds
2173,verschieden::A,भिन्न,абу ӧткодь
2174,verschieden::A,भिन्न,разнӧй
2175,verschieden::A,भिन्न,dažāds
2176,nah::A,नज़दीकी,матыс
2177,nah::A,नज़दीकी,tuvs
2178,fern::A,दूर,ылі
2179,fern::A,दूर,tāls
2180,fern::A,दूरस्थ,ылі
2181,fern::A,दूरस्थ,tāls
2182,linker::A,बायाँ,шуйга
2183,linker::A,बायाँ,kreisais
2184,rechter::A,दायाँ,веськыд
2185,rechter::A,दायाँ,labais
2186,rechter::A,दाहिना,веськыд
2187,rechter::A,दाहिना,labais
2188,anderer::A,अन्य,мукӧд
2189,anderer::A,अन्य,otrs
2190,anderer::A,दूसरा,мукӧд
2191,anderer::A,दूसरा,otrs
2192,erster::A,पहला,медводдза
2193,erster::A,पहला,pirmais
2194,erster::A,प्रथम,медводдза
2195,erster::A,प्रथम,pirmais
2196,zweiter::A,दूसरा,мӧд
2197,zweiter::A,दूसरा,otrais
2198,zweiter::A,द्वितीय,мӧд
2199,zweiter::A,द्वितीय,otrais
2200,dritter::A,तीसरा,коймӧд
2201,dritter::A,तीसरा,trešais
2202,letzter::A,अंतिम,бӧръя
2203,letzter::A,अंतिम,beidzamais
2204,letzter::A,आख़िरी,бӧръя
2205,letzter::A,आख़िरी,beidzamais
2206,allein::ADV,तनहा,ӧтка
2207,allein::ADV,तनहा,viens pats
2208,allein::ADV,अकेले,ӧтка
2209,allein::ADV,अकेले,viens pats
2210,auf einmal::ADV,वक़्त में,ӧтпырйӧ
2211,auf einmal::ADV,वक़्त में,reizē
2212,zusammen::ADV,एक साथ,тшӧтш
2213,zusammen::ADV,एक साथ,kopā
2214,zusammen::ADV,एक साथ,vienviet
2215,zusammen::ADV,साथ साथ,тшӧтш
2216,zusammen::ADV,साथ साथ,kopā
2217,zusammen::ADV,साथ साथ,vienviet
2218,lange::ADV,देर तक,дыр
2219,lange::ADV,देर तक,ilgi
2220,plötzlich::ADV,सहसा,друг
2221,plötzlich::ADV,सहसा,pēkšņi
2222,plötzlich::ADV,अचानक,друг
2223,plötzlich::ADV,अचानक,pēkšņi
2224,sofort::ADV,तुरंत,дзик пыр
2225,sofort::ADV,तुरंत,tūlīt
2226,später::ADV,बाद को,сэсся
2227,später::ADV,बाद को,vēlāk
2228,später::ADV,बाद में,сэсся
2229,später::ADV,बाद में,vēlāk
2230,jetzt::ADV,अब,ӧні
2231,jetzt::ADV,अब,tagad
2232,jetzt::ADV,अभी,ӧні
2233,jetzt::ADV,अभी,tagad
2234,heute::ADV,आज,талун
2235,heute::ADV,आज,šodien
2236,morgen::ADV,कल,аски
2237,morgen::ADV,कल,rīt
2238,bald::ADV,जल्दी,регыд
2239,bald::ADV,जल्दी,drīz
2240,dann::ADV,तब,бӧрын
2241,dann::ADV,तब,бӧрти
2242,dann::ADV,तब,tad
2243,gestern::ADV,कल,тӧнлун
2244,gestern::ADV,कल,vakar
2245,einst::ADV,एक दिन,ӧтчыд
2246,einst::ADV,एक दिन,ӧтпыр
2247,einst::ADV,एक दिन,citreiz
2248,einst::ADV,पहले कभी,ӧтчыд
2249,einst::ADV,पहले कभी,ӧтпыр
2250,einst::ADV,पहले कभी,citreiz
2251,damals::ADV,उस समय,сэки
2252,damals::ADV,उस समय,toreiz
2253,damals::ADV,उन दिनों,сэки
2254,damals::ADV,उन दिनों,toreiz
2255,danach::ADV,इसके बाद,сэсся
2256,danach::ADV,इसके बाद,pēc tam
2257,danach::ADV,इसके पश्चात्,сэсся
2258,danach::ADV,इसके पश्चात्,pēc tam
2259,vorher::ADV,पहले,войдӧр
2260,vorher::ADV,पहले,iepriekš
2261,vorher::ADV,पहले,pirms tam
2262,vorher::ADV,पेशतर,войдӧр
2263,vorher::ADV,पेशतर,iepriekš
2264,vorher::ADV,पेशतर,pirms tam
2265,zuerst::ADV,पहले,войдӧр
2266,zuerst::ADV,पहले,vis'pirms
2267,einmal::ADV,एक बार,ӧтчыдысь
2268,einmal::ADV,एक बार,reiz
2269,einmal::ADV,एक बार,vienreiz
2270,einmal::ADV,एक दफ़ा,ӧтчыдысь
2271,einmal::ADV,एक दफ़ा,reiz
2272,einmal::ADV,एक दफ़ा,vienreiz
2273,manchmal::ADV,कभी कभी,корсюрӧ
2274,manchmal::ADV,कभी कभी,dažkārt
2275,oft::ADV,अक्सर,тшӧкыда
2276,oft::ADV,अक्सर,bieži
2277,immer::ADV,सदा,век
2278,immer::ADV,सदा,allaž
2279,immer::ADV,सदा,vien'mēr
2280,immer::ADV,हमेशा,век
2281,immer::ADV,हमेशा,allaž
2282,immer::ADV,हमेशा,vien'mēr
2283,niemals::ADV,कभी नहीं,оз некор
2284,niemals::ADV,कभी नहीं,nemūžam
2285,niemals::ADV,कदापि नहीं,оз некор
2286,niemals::ADV,कदापि नहीं,nemūžam
2287,hier::ADV,इधर,со
2288,hier::ADV,इधर,тонӧ
2289,hier::ADV,इधर,te
2290,hier::ADV,इधर,šeit
2291,hier::ADV,यहाँ,со
2292,hier::ADV,यहाँ,тонӧ
2293,hier::ADV,यहाँ,te
2294,hier::ADV,यहाँ,šeit
2295,hierhin::ADV,इधर को,татчӧ
2296,hierhin::ADV,इधर को,талань
2297,hierhin::ADV,इधर को,šurp
2298,hierhin::ADV,इधर को,uz šejieni
2299,hierhin::ADV,यहाँ को,татчӧ
2300,hierhin::ADV,यहाँ को,талань
2301,hierhin::ADV,यहाँ को,šurp
