,Concept_ID,se,av
687,Wiese::N,nijtto,мегъ
688,Wiese::N,nijtto,гӏурдаллъи
689,Wiese::N,пуэшенҍ,мегъ
690,Wiese::N,пуэшенҍ,гӏурдаллъи
691,Wald::N,skåake,рохь
692,Wald::N,skåajje,рохь
693,Wald::N,miehtsie,рохь
694,Wald::N,vuovdde,рохь
695,Wald::N,miehttse,рохь
696,Wald::N,vuovdi,рохь
697,Wald::N,meahcci,рохь
698,Wald::N,mecci,рохь
699,Wald::N,vyemi,рохь
700,Wald::N,vue´mm,рохь
701,Wald::N,meä´c'c,рохь
702,Wald::N,ля̄ммт,рохь
703,Hügel::N,deava,гохӏ
704,Hügel::N,dievvá,гохӏ
705,Hügel::N,dievvá,гохӏ
706,Hügel::N,čummâ,гохӏ
707,Hügel::N,pä´rcc,гохӏ
708,Hügel::N,teä´rmm,гохӏ
709,Hügel::N,ка̄ннҌт,гохӏ
710,Anhöhe::N,deava,сийитма
711,Anhöhe::N,jalladahke,сийитма
712,Anhöhe::N,dievásj,сийитма
713,Anhöhe::N,aláš,сийитма
714,Anhöhe::N,luohkká,сийитма
715,Anhöhe::N,tiävá,сийитма
716,Anhöhe::N,poorááš,сийитма
717,Anhöhe::N,ču´lpp,сийитма
718,Anhöhe::N,škâu´ŋŋ,сийитма
719,Anhöhe::N,ка̄ннҌт,сийитма
720,Berg::N,bïerje,мегӏер
721,Berg::N,várre,мегӏер
722,Berg::N,várri,мегӏер
723,Berg::N,vääṛi,мегӏер
724,Berg::N,vää´rr,мегӏер
725,Berg::N,те̄ррьм,мегӏер
726,Gipfel::N,dalvese,тӏогь
727,Gipfel::N,tjåhkkå,тӏогь
728,Gipfel::N,čohkka,тӏогь
729,Gipfel::N,čokke,тӏогь
730,Gipfel::N,čå´ǩǩ,тӏогь
731,Gipfel::N,ла̄ддҍв,тӏогь
732,Höhle::N,beajoe,нохъо
733,Höhle::N,rájgge,нохъо
734,Höhle::N,sluoggo,нохъо
735,Höhle::N,biedju,нохъо
736,Höhle::N,kuovđâšm,нохъо
737,Höhle::N,skuõrr,нохъо
738,Höhle::N,вуэӈӈк,нохъо
739,Abhang::N,boelte,лабаллъи
740,Abhang::N,brijrie,лабаллъи
741,Abhang::N,bállte,лабаллъи
742,Abhang::N,vielti,лабаллъи
743,Abhang::N,luohkká,лабаллъи
744,Abhang::N,viel'tti,лабаллъи
745,Abhang::N,vie´ltt,лабаллъи
746,Abhang::N,луэххк,лабаллъи
747,Quelle::N,aajege,ицц
748,Quelle::N,gaaltije,ицц
749,Quelle::N,ája,ицц
750,Quelle::N,ája,ицц
751,Quelle::N,gáldu,ицц
752,Quelle::N,aajâ,ицц
753,Quelle::N,käldee,ицц
754,Quelle::N,lädd,ицц
755,Quelle::N,käivv,ицц
756,Quelle::N,ка̄ййв,ицц
757,Bach::N,johketje,лъар
758,Bach::N,jåhkå,лъар
759,Bach::N,jågåsj,лъар
760,Bach::N,jogaš,лъар
761,Bach::N,aajâ,лъар
762,Bach::N,vuäjj,лъар
763,Bach::N,вуэйй,лъар
764,Fluss::N,johke,гӏор
765,Fluss::N,ædno,гӏор
766,Fluss::N,jåhkå,гӏор
767,Fluss::N,johka,гӏор
768,Fluss::N,juuhâ,гӏор
769,Fluss::N,jokk,гӏор
770,Fluss::N,jeänn,гӏор
771,Fluss::N,ё̄гк,гӏор
772,Ufer::N,beala,рагӏал
773,Ufer::N,gádde,рагӏал
774,Ufer::N,gáddi,рагӏал
775,Ufer::N,riddo,рагӏал
776,Ufer::N,redd,рагӏал
777,Ufer::N,рыннт,рагӏал
778,Küste::N,mïere,рагӏал
779,Küste::N,gaedtie,рагӏал
780,Küste::N,merragádde,рагӏал
781,Küste::N,merraguovllo,рагӏал
782,Küste::N,gáddi,рагӏал
783,Küste::N,riddo,рагӏал
784,Küste::N,miârr'redd,рагӏал
785,Küste::N,рыннт,рагӏал
786,Festland::N,gaedtie,ракь
787,Festland::N,gaedtie,ракъдаллъи
788,Festland::N,gádde,ракь
789,Festland::N,gádde,ракъдаллъи
790,Festland::N,nannán,ракь
791,Festland::N,nannán,ракъдаллъи
792,Festland::N,kušknjâs,ракь
793,Festland::N,kušknjâs,ракъдаллъи
794,Festland::N,eennâm,ракь
795,Festland::N,eennâm,ракъдаллъи
796,Festland::N,jânnam,ракь
797,Festland::N,jânnam,ракъдаллъи
798,Festland::N,ма̄ннтэр,ракь
799,Festland::N,ма̄ннтэр,ракъдаллъи
800,Meer::N,mearoe,ралъад
801,Meer::N,merra,ралъад
802,Meer::N,nuorre,ралъад
803,Meer::N,áhpi,ралъад
804,Meer::N,mearra,ралъад
805,Meer::N,meeṛâ,ралъад
806,Meer::N,miârr,ралъад
807,Meer::N,ме̄рр,ралъад
808,Bucht::N,loekte,кӏветӏ
809,Bucht::N,oagge,кӏветӏ
810,Bucht::N,luokta,кӏветӏ
811,Bucht::N,luokta,кӏветӏ
812,Bucht::N,čuáj̣á,кӏветӏ
813,Bucht::N,luhtt,кӏветӏ
814,Bucht::N,вӯнн,кӏветӏ
815,Bucht::N,лӯххт,кӏветӏ
816,Insel::N,sååle,чӏинкӏиллъи
817,Insel::N,suoloj,чӏинкӏиллъи
818,Insel::N,suolu,чӏинкӏиллъи
819,Insel::N,suálui,чӏинкӏиллъи
820,Insel::N,suâl,чӏинкӏиллъи
821,Insel::N,суэл,чӏинкӏиллъи
822,Blume::N,rïesege,тӏегь
823,Blume::N,giedjek,тӏегь
824,Blume::N,rássi,тӏегь
825,Blume::N,kukká,тӏегь
826,Blume::N,heä´rvvrää´ss,тӏегь
827,Blume::N,ывьнэнч,тӏегь
828,Gras::N,kraesie,хер
829,Gras::N,rásse,хер
830,Gras::N,rássi,хер
831,Gras::N,rääsi,хер
832,Gras::N,rää´ss,хер
833,Gras::N,ра̄ссь,хер
834,Wurzel::N,roehtse,кьибил
835,Wurzel::N,ruohttsa,кьибил
836,Wurzel::N,ruohtas,кьибил
837,Wurzel::N,veedis,кьибил
838,Wurzel::N,vue´ddes,кьибил
839,Wurzel::N,вуэнҍтэсь,кьибил
840,Baum::N,moere,гъветӏ
841,Baum::N,muorra,гъветӏ
842,Baum::N,muorra,гъветӏ
843,Baum::N,muoṛâ,гъветӏ
844,Baum::N,muõrr,гъветӏ
845,Baum::N,мӯрр,гъветӏ
846,Stamm::N,ståamhpe,рохти
847,Stamm::N,mátta,рохти
848,Stamm::N,galda,рохти
849,Stamm::N,ruŋgo,рохти
850,Stamm::N,stokk,рохти
851,Stamm::N,мӯрр,рохти
852,Stamm::N,кэ̄ллт,рохти
853,Rinde::N,gïrre,макъар
854,Rinde::N,baarhkoe,макъар
855,Rinde::N,bárkko,макъар
856,Rinde::N,ostu,макъар
857,Rinde::N,bárku,макъар
858,Rinde::N,korrâ,макъар
859,Rinde::N,kõrr,макъар
860,Rinde::N,pärkk,макъар
861,Rinde::N,кэ̄рр,макъар
862,Rinde::N,па̄ҏҏк,макъар
863,Ast::N,åeksie,ноцӏ
864,Ast::N,oakse,ноцӏ
865,Ast::N,oaksi,ноцӏ
866,Ast::N,uák'si,ноцӏ
867,Ast::N,å´hss,ноцӏ
868,Ast::N,вуэккьс,ноцӏ
869,Zweig::N,åeksie,гӏаркьел
870,Zweig::N,oakse,гӏаркьел
871,Zweig::N,rissi,гӏаркьел
872,Zweig::N,syeṛi,гӏаркьел
873,Zweig::N,sue´rr,гӏаркьел
874,Zweig::N,рыссе,гӏаркьел
875,Blatt::N,plienie,тӏамах
876,Blatt::N,lassta,тӏамах
877,Blatt::N,lasta,тӏамах
878,Blatt::N,lostâ,тӏамах
879,Blatt::N,lõstt,тӏамах
880,Blatt::N,лэ̄сст,тӏамах
881,Birke::N,såekie,мах
882,Birke::N,såekie,махигъветӏ
883,Birke::N,soahke,мах
884,Birke::N,soahke,махигъветӏ
885,Birke::N,soahki,мах
886,Birke::N,soahki,махигъветӏ
887,Birke::N,suáhi,мах
888,Birke::N,suáhi,махигъветӏ
889,Birke::N,suâ´ǩǩ,мах
890,Birke::N,suâ´ǩǩ,махигъветӏ
891,Birke::N,пе̄ссьмӯрр,мах
892,Birke::N,пе̄ссьмӯрр,махигъветӏ
893,Kiefer[Baum]::N,bietsie,накӏкӏигъветӏ
894,Kiefer[Baum]::N,hájkka,накӏкӏигъветӏ
895,Kiefer[Baum]::N,biehtse,накӏкӏигъветӏ
896,Kiefer[Baum]::N,beahci,накӏкӏигъветӏ
897,Kiefer[Baum]::N,peeci,накӏкӏигъветӏ
898,Kiefer[Baum]::N,pie´cc,накӏкӏигъветӏ
899,Kiefer[Baum]::N,пе̄дзь,накӏкӏигъветӏ
900,Weide[Baum]::N,saalje,рицӏцӏ
901,Weide[Baum]::N,saalje,рицӏцӏигъветӏ
902,Weide[Baum]::N,sállja,рицӏцӏ
903,Weide[Baum]::N,sállja,рицӏцӏигъветӏ
904,Weide[Baum]::N,sieđga,рицӏцӏ
905,Weide[Baum]::N,sieđga,рицӏцӏигъветӏ
906,Weide[Baum]::N,puájui,рицӏцӏ
907,Weide[Baum]::N,puájui,рицӏцӏигъветӏ
908,Weide[Baum]::N,puäi,рицӏцӏ
909,Weide[Baum]::N,puäi,рицӏцӏигъветӏ
910,Weide[Baum]::N,пуай,рицӏцӏ
911,Weide[Baum]::N,пуай,рицӏцӏигъветӏ
912,Tanne::N,goese,ёлка
913,Tanne::N,guossa,ёлка
914,Tanne::N,guossa,ёлка
915,Tanne::N,kuosâ,ёлка
916,Tanne::N,kuõss,ёлка
917,Tanne::N,кӯсс,ёлка
918,Horn::N,tjåervie,лълъар
919,Horn::N,tjoarvve,лълъар
920,Horn::N,čoarvi,лълъар
921,Horn::N,čuár'vi,лълъар
922,Horn::N,čuä´rvv,лълъар
923,Horn::N,чуэррьв,лълъар
924,Feder::N,badtse,хӏули
925,Feder::N,dålgge,хӏули
926,Feder::N,bozza,хӏули
927,Feder::N,puzzâ,хӏули
928,Feder::N,tolge,хӏули
929,Feder::N,poʒʒ,хӏули
930,Feder::N,по̄ннц,хӏули
931,Fell::N,njaltja,тӏом
932,Fell::N,njaltja,цӏоко
933,Fell::N,duollje,тӏом
934,Fell::N,duollje,цӏоко
935,Fell::N,náhkki,тӏом
936,Fell::N,náhkki,цӏоко
937,Fell::N,dorkkas,тӏом
938,Fell::N,dorkkas,цӏоко
939,Fell::N,turkkâ,тӏом
940,Fell::N,turkkâ,цӏоко
941,Fell::N,tyel'ji,тӏом
942,Fell::N,tyel'ji,цӏоко
943,Fell::N,nähki,тӏом
944,Fell::N,nähki,цӏоко
945,Fell::N,torkk,тӏом
946,Fell::N,torkk,цӏоко
947,Fell::N,čåu´dd,тӏом
948,Fell::N,čåu´dd,цӏоко
949,Fell::N,tue´l'lj,тӏом
950,Fell::N,tue´l'lj,цӏоко
951,Fell::N,тӯлльй,тӏом
952,Fell::N,тӯлльй,цӏоко
953,Flügel::N,såaja,кваркьи
954,Flügel::N,såajoe,кваркьи
955,Flügel::N,soadje,кваркьи
956,Flügel::N,soadji,кваркьи
957,Flügel::N,suáj̣á,кваркьи
958,Flügel::N,suäjj,кваркьи
959,Flügel::N,суэйй,кваркьи
960,Klaue::N,gadtse,галъ
961,Klaue::N,guober,галъ
962,Klaue::N,gazza,галъ
963,Klaue::N,kozzâ,галъ
964,Klaue::N,kõʒʒ,галъ
965,Klaue::N,кэ̄ннц,галъ
966,Kralle::N,gadtse,квачӏ
967,Kralle::N,gadtse,катиквачӏ
968,Kralle::N,gadtsa,квачӏ
969,Kralle::N,gadtsa,катиквачӏ
970,Kralle::N,gazza,квачӏ
971,Kralle::N,gazza,катиквачӏ
972,Kralle::N,kozzâ,квачӏ
973,Kralle::N,kozzâ,катиквачӏ
974,Kralle::N,kõʒʒ,квачӏ
975,Kralle::N,kõʒʒ,катиквачӏ
976,Kralle::N,ке̄бпель,квачӏ
977,Kralle::N,ке̄бпель,катиквачӏ
978,Schwanz::N,siejpie,рачӏ
979,Schwanz::N,siejbbe,рачӏ
980,Schwanz::N,bađuš,рачӏ
981,Schwanz::N,seaibi,рачӏ
982,Schwanz::N,seibi,рачӏ
983,Schwanz::N,sei´bb,рачӏ
984,Schwanz::N,piä´cciǩ,рачӏ
985,Schwanz::N,пиджь,рачӏ
986,Schwanz::N,се̄ййп,рачӏ
987,Schwanz::N,пе̄цехь,рачӏ
988,Ei::N,munnie,хоно
989,Ei::N,månne,хоно
990,Ei::N,monni,хоно
991,Ei::N,maṇe,хоно
992,Ei::N,mââ´nn,хоно
993,Ei::N,маннҍ,хоно
994,Nest::N,biesie,бусен
995,Nest::N,biesse,бусен
996,Nest::N,beassi,бусен
997,Nest::N,peesi,бусен
998,Nest::N,piervâl,бусен
999,Nest::N,piä´ss,бусен
1000,Nest::N,пе̄ссь,бусен
1001,Bau::N,biesie,каратӏ
1002,Bau::N,biedjo,каратӏ
1003,Bau::N,liesso,каратӏ
1004,Bau::N,biedju,каратӏ
1005,Bau::N,piäju,каратӏ
1006,Bau::N,вуэӈӈк,каратӏ
1007,Tier::N,juvre,хӏайван
1008,Tier::N,udos,хӏайван
1009,Tier::N,divrre,хӏайван
1010,Tier::N,luohtok,хӏайван
1011,Tier::N,ealli,хӏайван
1012,Tier::N,ellee,хӏайван
1013,Tier::N,jie´lli,хӏайван
1014,Tier::N,жыва,хӏайван
1015,Herde::N,dåehkie,рехъен
1016,Herde::N,dåehkie,рехъед
1017,Herde::N,ællo,рехъен
1018,Herde::N,ællo,рехъед
1019,Herde::N,fuovva,рехъен
1020,Herde::N,fuovva,рехъед
1021,Herde::N,doahkki,рехъен
1022,Herde::N,doahkki,рехъед
1023,Herde::N,čagge,рехъен
1024,Herde::N,čagge,рехъед
1025,Herde::N,tukk,рехъен
1026,Herde::N,tukk,рехъед
1027,Herde::N,vâ´lvv,рехъен
1028,Herde::N,vâ´lvv,рехъед
1029,Herde::N,чуэз,рехъен
1030,Herde::N,чуэз,рехъед
1031,Herde::N,чӣгар,рехъен
1032,Herde::N,чӣгар,рехъед
1033,Kuh::N,govse,гӏака
1034,Kuh::N,gussa,гӏака
1035,Kuh::N,gussa,гӏака
1036,Kuh::N,kussâ,гӏака
1037,Kuh::N,kuss,гӏака
1038,Kuh::N,лӣххьм,гӏака
1039,Bulle::N,vuaksa,оц
1040,Bulle::N,vuoksá,оц
1041,Bulle::N,heargi,оц
1042,Bulle::N,vuák'sá,оц
1043,Bulle::N,ergi,оц
1044,Bulle::N,vuâhss,оц
1045,Bulle::N,е̄ррьк,оц
1046,Pferd::N,hierkie,чу
1047,Pferd::N,råsse,чу
1048,Pferd::N,hæssta,чу
1049,Pferd::N,heavuš,чу
1050,Pferd::N,hiävuš,чу
1051,Pferd::N,heävaš,чу
1052,Pferd::N,ро̄ссь,чу
1053,Schaf::N,sïrve,чахъу
1054,Schaf::N,sávttsa,чахъу
1055,Schaf::N,sávza,чахъу
1056,Schaf::N,savzâ,чахъу
1057,Schaf::N,sauʒʒ,чахъу
1058,Schaf::N,ла̄мьпесь,чахъу
1059,Schwein::N,snurke,болъон
1060,Schwein::N,svijnne,болъон
1061,Schwein::N,spiidni,болъон
1062,Schwein::N,šahe,болъон
1063,Schwein::N,šââ´ǩǩ,болъон
1064,Schwein::N,ша̄гкь,болъон
1065,Hund::N,bïenje,гьой
1066,Hund::N,bena,гьой
1067,Hund::N,beana,гьой
1068,Hund::N,peenuv,гьой
1069,Hund::N,piânnai,гьой
1070,Hund::N,пе̄ннэ,гьой
1071,Katze::N,gaahtoe,кету
1072,Katze::N,gáhtto,кету
1073,Katze::N,bussá,кету
1074,Katze::N,kissá,кету
1075,Katze::N,kaass,кету
1076,Katze::N,ко̄а̄сс,кету
1077,Bär::N,gumsie,ци
1078,Bär::N,biernna,ци
1079,Bär::N,guovža,ци
1080,Bär::N,bierdna,ци
1081,Bär::N,kuob'žâ,ци
1082,Bär::N,kue´bǯǯ,ци
1083,Bär::N,та̄лл,ци
1084,Eichhörnchen::N,åeruve,гвангва
1085,Eichhörnchen::N,oarre,гвангва
1086,Eichhörnchen::N,oarri,гвангва
1087,Eichhörnchen::N,uár'ree,гвангва
1088,Eichhörnchen::N,vuä´r'rev,гвангва
1089,Eichhörnchen::N,вуэррев,гвангва
1090,Elch::N,ïelje,
1091,Elch::N,ællja,
1092,Elch::N,sarvva,
1093,Elch::N,ealga,
1094,Elch::N,sorvâ,
1095,Elch::N,sõrvv,
1096,Elch::N,сэ̄ррв,
1097,Fuchs::N,riepie,цер
1098,Fuchs::N,riebij,цер
1099,Fuchs::N,rieban,цер
1100,Fuchs::N,riemnjis,цер
1101,Fuchs::N,rie´mjj,цер
1102,Fuchs::N,рӣммьн,цер
1103,Hase::N,njåemele,гӏанкӏ
1104,Hase::N,njoammel,гӏанкӏ
1105,Hase::N,njoammil,гӏанкӏ
1106,Hase::N,njuámmil,гӏанкӏ
1107,Hase::N,njue´m'mel,гӏанкӏ
1108,Hase::N,нюэммель,гӏанкӏ
1109,Maus::N,snjeara,гӏункӏкӏ
1110,Maus::N,snjierrá,гӏункӏкӏ
1111,Maus::N,sáhpán,гӏункӏкӏ
1112,Maus::N,säplig,гӏункӏкӏ
1113,Maus::N,sä´ppli,гӏункӏкӏ
1114,Maus::N,са̄хпьлинк,гӏункӏкӏ
1115,Wolf::N,sïejpe,бацӏ
1116,Wolf::N,stálppe,бацӏ
1117,Wolf::N,stáhkke,бацӏ
1118,Wolf::N,ruomas,бацӏ
1119,Wolf::N,kumpe,бацӏ
1120,Wolf::N,návdi,бацӏ
1121,Wolf::N,kumppi,бацӏ
1122,Wolf::N,ku´mpp,бацӏ
1123,Wolf::N,pââ´ldes,бацӏ
1124,Wolf::N,чиррм,бацӏ
1125,Wolf::N,пальтӭсь,бацӏ
1126,Vogel::N,ledtie,хӏинчӏ
1127,Vogel::N,lådde,хӏинчӏ
1128,Vogel::N,loddi,хӏинчӏ
1129,Vogel::N,lodde,хӏинчӏ
1130,Vogel::N,lå´dd,хӏинчӏ
1131,Vogel::N,лоаннҍт,хӏинчӏ
1132,Schwarm::N,dåehkie,тӏел
1133,Schwarm::N,doahkke,тӏел
1134,Schwarm::N,doahkki,тӏел
1135,Schwarm::N,tuák'ki,тӏел
1136,Schwarm::N,parvv,тӏел
1137,Schwarm::N,туххк,тӏел
1138,Huhn::N,vöönhtse,гӏанкӏу
1139,Huhn::N,vuonntsá,гӏанкӏу
1140,Huhn::N,vuonccis,гӏанкӏу
1141,Huhn::N,kääṇi,гӏанкӏу
1142,Huhn::N,kää´nn,гӏанкӏу
1143,Huhn::N,ка̄ннҌ,гӏанкӏу
1144,Hahn::N,deere,хӏелеко
1145,Hahn::N,hádna,хӏелеко
1146,Hahn::N,åresvuonntsá,хӏелеко
1147,Hahn::N,vuonccis,хӏелеко
1148,Hahn::N,kääṇi,хӏелеко
1149,Hahn::N,åå´reskää´nn,хӏелеко
1150,Hahn::N,пе̄ттэх,хӏелеко
1151,Gans::N,gaase,хъаз
1152,Gans::N,gássa,хъаз
1153,Gans::N,čuonji,хъаз
1154,Gans::N,čuá'njá,хъаз
1155,Gans::N,čue´nj,хъаз
1156,Gans::N,чуэнь,хъаз
1157,Adler::N,aarhtse,цӏум
1158,Adler::N,goasskem,цӏум
1159,Adler::N,goaskin,цӏум
1160,Adler::N,kuás'kim,цӏум
1161,Adler::N,kuä´cǩǩem,цӏум
1162,Adler::N,куэцькем,цӏум
1163,Ente::N,tjååtsele,ордек
1164,Ente::N,vuojatjis,ордек
1165,Ente::N,čáhceloddi,ордек
1166,Ente::N,vuonjâč,ордек
1167,Ente::N,vuõnjâč,ордек
1168,Ente::N,ча̄дзьлоаннҍт,ордек
1169,Eule::N,snjågloe,беццаруз
1170,Eule::N,skunjok,беццаруз
1171,Eule::N,skuolfi,беццаруз
1172,Eule::N,ijjâlodde,беццаруз
1173,Eule::N,iiđsaž,беццаруз
1174,Eule::N,кунньлоаннҍт,беццаруз
1175,Eule::N,чӯзэм вуэһпэй,беццаруз
1176,Kranich::N,goerke,къункъра
1177,Kranich::N,guorgga,къункъра
1178,Kranich::N,guorga,къункъра
1179,Kranich::N,kuor'gâ,къункъра
1180,Kranich::N,kuõrgg,къункъра
1181,Kranich::N,кӯррк,къункъра
1182,Krähe::N,voerhtje,гъеду
1183,Krähe::N,gárránis,гъеду
1184,Krähe::N,vuoratjis,гъеду
1185,Krähe::N,vuoražas,гъеду
1186,Krähe::N,vuorččis,гъеду
1187,Krähe::N,vuorâč,гъеду
1188,Krähe::N,vuõrâč,гъеду
1189,Krähe::N,вӯрэч,гъеду
1190,Kuckuck::N,gïeke,гагу
1191,Kuckuck::N,giehka,гагу
1192,Kuckuck::N,giehka,гагу
1193,Kuckuck::N,kiehâ,гагу
1194,Kuckuck::N,ǩiõkk,гагу
1195,Kuckuck::N,кӣгк,гагу
1196,Schwan::N,njoktje,хӏанкъва
1197,Schwan::N,snjuktja,хӏанкъва
1198,Schwan::N,njukča,хӏанкъва
1199,Schwan::N,njuhčâ,хӏанкъва
1200,Schwan::N,njuhčč,хӏанкъва
1201,Schwan::N,нюххч,хӏанкъва
1202,Fisch::N,guelie,ччугӏа
1203,Fisch::N,guolle,ччугӏа
1204,Fisch::N,guolli,ччугӏа
1205,Fisch::N,kyeḷi,ччугӏа
1206,Fisch::N,kue´ll,ччугӏа
1207,Fisch::N,кӯлль,ччугӏа
1208,Barsch::N,sihtege,окунь
1209,Barsch::N,vuoskun,окунь
1210,Barsch::N,vuoskku,окунь
1211,Barsch::N,vuásku,окунь
1212,Barsch::N,vuâsk,окунь
1213,Barsch::N,вуэсск,окунь
1214,Hecht::N,haavke,щука
1215,Hecht::N,hávgga,щука
1216,Hecht::N,hávga,щука
1217,Hecht::N,puško,щука
1218,Hecht::N,nu´ǩǩeš,щука
1219,Hecht::N,ныгкешь,щука
1220,Schlange[Tier]::N,gïermesje,борохь
1221,Schlange[Tier]::N,germaj,борохь
1222,Schlange[Tier]::N,gearpmaš,борохь
1223,Schlange[Tier]::N,kyev'đi,борохь
1224,Schlange[Tier]::N,ku´vdd,борохь
1225,Schlange[Tier]::N,кӯввьт,борохь
1226,Wurm::N,mietie,хӏапара
1227,Wurm::N,maarhke,хӏапара
1228,Wurm::N,mádo,хӏапара
1229,Wurm::N,máhtu,хӏапара
1230,Wurm::N,máátu,хӏапара
1231,Wurm::N,määtt,хӏапара
1232,Wurm::N,ма̄дт,хӏапара
1233,Spinne::N,hievnie,хъанхъра
1234,Spinne::N,hievnne,хъанхъра
1235,Spinne::N,heavdni,хъанхъра
1236,Spinne::N,evni,хъанхъра
1237,Spinne::N,eeunaž,хъанхъра
1238,Spinne::N,о̄а̄з,хъанхъра
1239,Ameise::N,garhke,цӏунцӏра
1240,Ameise::N,gårkkå,цӏунцӏра
1241,Ameise::N,gotka,цӏунцӏра
1242,Ameise::N,kutkâ,цӏунцӏра
1243,Ameise::N,kotkk,цӏунцӏра
1244,Ameise::N,ко̄ттк,цӏунцӏра
1245,Laus::N,dihkie,нацӏ
1246,Laus::N,dihkke,нацӏ
1247,Laus::N,dihkki,нацӏ
1248,Laus::N,tikke,нацӏ
1249,Laus::N,te´ǩǩ,нацӏ
1250,Laus::N,тыһкь,нацӏ
1251,Mücke::N,tjoejhke,кӏкӏара
1252,Mücke::N,tjuojkka,кӏкӏара
1253,Mücke::N,čuoika,кӏкӏара
1254,Mücke::N,čuoš'kâ,кӏкӏара
1255,Mücke::N,čuõškk,кӏкӏара
1256,Mücke::N,чӯшшк,кӏкӏара
1257,Fliege::N,tjoere,тӏутӏ
1258,Fliege::N,boerege,тӏутӏ
1259,Fliege::N,tjuruk,тӏутӏ
1260,Fliege::N,čuru,тӏутӏ
1261,Fliege::N,kiärpáš,тӏутӏ
1262,Fliege::N,čuâr,тӏутӏ
1263,Fliege::N,čuâras,тӏутӏ
1264,Fliege::N,чуэраш,тӏутӏ
1265,Schmetterling::N,biejjielåbloe,кӏалкӏучӏ
1266,Schmetterling::N,biejvvelådde,кӏалкӏучӏ
1267,Schmetterling::N,beaiveloddi,кӏалкӏучӏ
1268,Schmetterling::N,piäi'vááloddááš,кӏалкӏучӏ
1269,Schmetterling::N,ä´llbaž,кӏалкӏучӏ
1270,Schmetterling::N,pei´vvlå´dd,кӏалкӏучӏ
1271,Schmetterling::N,а̄лльп,кӏалкӏучӏ
1272,Beere::N,muerjie,
1273,Beere::N,muorjje,
1274,Beere::N,muorji,
1275,Beere::N,myer'ji,
1276,Beere::N,mue´rjj,
1277,Beere::N,мӯррьй,
1278,Apfel::N,æbpla,гӏеч
1279,Apfel::N,ehpal,гӏеч
1280,Apfel::N,eppel,гӏеч
1281,Apfel::N,eahppel,гӏеч
1282,Apfel::N,я̄блэк,гӏеч
1283,Pilz::N,goebpere,гӏурдахӏан
1284,Pilz::N,guoppar,гӏурдахӏан
1285,Pilz::N,guoppar,гӏурдахӏан
