,Concept_ID,se,br
744,Bucht::N,luokta,mor-bihan
745,Bucht::N,luokta,mor-bihan
746,Bucht::N,čuáj̣á,mor-bihan
747,Bucht::N,luhtt,mor-bihan
748,Bucht::N,вӯнн,mor-bihan
749,Bucht::N,лӯххт,mor-bihan
750,Insel::N,sååle,enez
751,Insel::N,suoloj,enez
752,Insel::N,suolu,enez
753,Insel::N,suálui,enez
754,Insel::N,suâl,enez
755,Insel::N,суэл,enez
756,Blume::N,rïesege,bleunienn
757,Blume::N,giedjek,bleunienn
758,Blume::N,rássi,bleunienn
759,Blume::N,kukká,bleunienn
760,Blume::N,heä´rvvrää´ss,bleunienn
761,Blume::N,ывьнэнч,bleunienn
762,Gras::N,kraesie,geot
763,Gras::N,rásse,geot
764,Gras::N,rássi,geot
765,Gras::N,rääsi,geot
766,Gras::N,rää´ss,geot
767,Gras::N,ра̄ссь,geot
768,Wurzel::N,roehtse,gwrizienn
769,Wurzel::N,ruohttsa,gwrizienn
770,Wurzel::N,ruohtas,gwrizienn
771,Wurzel::N,veedis,gwrizienn
772,Wurzel::N,vue´ddes,gwrizienn
773,Wurzel::N,вуэнҍтэсь,gwrizienn
774,Baum::N,moere,gwezenn
775,Baum::N,muorra,gwezenn
776,Baum::N,muorra,gwezenn
777,Baum::N,muoṛâ,gwezenn
778,Baum::N,muõrr,gwezenn
779,Baum::N,мӯрр,gwezenn
780,Stamm::N,ståamhpe,kef
781,Stamm::N,mátta,kef
782,Stamm::N,galda,kef
783,Stamm::N,ruŋgo,kef
784,Stamm::N,stokk,kef
785,Stamm::N,мӯрр,kef
786,Stamm::N,кэ̄ллт,kef
787,Rinde::N,gïrre,rusk
788,Rinde::N,baarhkoe,rusk
789,Rinde::N,bárkko,rusk
790,Rinde::N,ostu,rusk
791,Rinde::N,bárku,rusk
792,Rinde::N,korrâ,rusk
793,Rinde::N,kõrr,rusk
794,Rinde::N,pärkk,rusk
795,Rinde::N,кэ̄рр,rusk
796,Rinde::N,па̄ҏҏк,rusk
797,Ast::N,åeksie,barr
798,Ast::N,oakse,barr
799,Ast::N,oaksi,barr
800,Ast::N,uák'si,barr
801,Ast::N,å´hss,barr
802,Ast::N,вуэккьс,barr
803,Zweig::N,åeksie,bod
804,Zweig::N,oakse,bod
805,Zweig::N,rissi,bod
806,Zweig::N,syeṛi,bod
807,Zweig::N,sue´rr,bod
808,Zweig::N,рыссе,bod
809,Blatt::N,plienie,delienn
810,Blatt::N,lassta,delienn
811,Blatt::N,lasta,delienn
812,Blatt::N,lostâ,delienn
813,Blatt::N,lõstt,delienn
814,Blatt::N,лэ̄сст,delienn
815,Birke::N,såekie,bezvenn
816,Birke::N,soahke,bezvenn
817,Birke::N,soahki,bezvenn
818,Birke::N,suáhi,bezvenn
819,Birke::N,suâ´ǩǩ,bezvenn
820,Birke::N,пе̄ссьмӯрр,bezvenn
821,Kiefer[Baum]::N,bietsie,pinenn
822,Kiefer[Baum]::N,hájkka,pinenn
823,Kiefer[Baum]::N,biehtse,pinenn
824,Kiefer[Baum]::N,beahci,pinenn
825,Kiefer[Baum]::N,peeci,pinenn
826,Kiefer[Baum]::N,pie´cc,pinenn
827,Kiefer[Baum]::N,пе̄дзь,pinenn
828,Weide[Baum]::N,saalje,halegenn
829,Weide[Baum]::N,sállja,halegenn
830,Weide[Baum]::N,sieđga,halegenn
831,Weide[Baum]::N,puájui,halegenn
832,Weide[Baum]::N,puäi,halegenn
833,Weide[Baum]::N,пуай,halegenn
834,Tanne::N,goese,sapenn
835,Tanne::N,guossa,sapenn
836,Tanne::N,guossa,sapenn
837,Tanne::N,kuosâ,sapenn
838,Tanne::N,kuõss,sapenn
839,Tanne::N,кӯсс,sapenn
840,Horn::N,tjåervie,korn
841,Horn::N,tjoarvve,korn
842,Horn::N,čoarvi,korn
843,Horn::N,čuár'vi,korn
844,Horn::N,čuä´rvv,korn
845,Horn::N,чуэррьв,korn
846,Feder::N,badtse,pluñv
847,Feder::N,dålgge,pluñv
848,Feder::N,bozza,pluñv
849,Feder::N,puzzâ,pluñv
850,Feder::N,tolge,pluñv
851,Feder::N,poʒʒ,pluñv
852,Feder::N,по̄ннц,pluñv
853,Fell::N,njaltja,kreoñ
854,Fell::N,duollje,kreoñ
855,Fell::N,náhkki,kreoñ
856,Fell::N,dorkkas,kreoñ
857,Fell::N,turkkâ,kreoñ
858,Fell::N,tyel'ji,kreoñ
859,Fell::N,nähki,kreoñ
860,Fell::N,torkk,kreoñ
861,Fell::N,čåu´dd,kreoñ
862,Fell::N,tue´l'lj,kreoñ
863,Fell::N,тӯлльй,kreoñ
864,Flügel::N,såaja,askell
865,Flügel::N,såajoe,askell
866,Flügel::N,soadje,askell
867,Flügel::N,soadji,askell
868,Flügel::N,suáj̣á,askell
869,Flügel::N,suäjj,askell
870,Flügel::N,суэйй,askell
871,Klaue::N,gadtse,skilf
872,Klaue::N,guober,skilf
873,Klaue::N,gazza,skilf
874,Klaue::N,kozzâ,skilf
875,Klaue::N,kõʒʒ,skilf
876,Klaue::N,кэ̄ннц,skilf
877,Kralle::N,gadtse,skilf
878,Kralle::N,gadtsa,skilf
879,Kralle::N,gazza,skilf
880,Kralle::N,kozzâ,skilf
881,Kralle::N,kõʒʒ,skilf
882,Kralle::N,ке̄бпель,skilf
883,Schwanz::N,siejpie,lost
884,Schwanz::N,siejbbe,lost
885,Schwanz::N,bađuš,lost
886,Schwanz::N,seaibi,lost
887,Schwanz::N,seibi,lost
888,Schwanz::N,sei´bb,lost
889,Schwanz::N,piä´cciǩ,lost
890,Schwanz::N,пиджь,lost
891,Schwanz::N,се̄ййп,lost
892,Schwanz::N,пе̄цехь,lost
893,Ei::N,munnie,vi
894,Ei::N,månne,vi
895,Ei::N,monni,vi
896,Ei::N,maṇe,vi
897,Ei::N,mââ´nn,vi
898,Ei::N,маннҍ,vi
899,Nest::N,biesie,neizh
900,Nest::N,biesse,neizh
901,Nest::N,beassi,neizh
902,Nest::N,peesi,neizh
903,Nest::N,piervâl,neizh
904,Nest::N,piä´ss,neizh
905,Nest::N,пе̄ссь,neizh
906,Bau::N,biesie,douarenn
907,Bau::N,biedjo,douarenn
908,Bau::N,liesso,douarenn
909,Bau::N,biedju,douarenn
910,Bau::N,piäju,douarenn
911,Bau::N,вуэӈӈк,douarenn
912,Tier::N,juvre,loen
913,Tier::N,udos,loen
914,Tier::N,divrre,loen
915,Tier::N,luohtok,loen
916,Tier::N,ealli,loen
917,Tier::N,ellee,loen
918,Tier::N,jie´lli,loen
919,Tier::N,жыва,loen
920,Herde::N,dåehkie,tropell
921,Herde::N,ællo,tropell
922,Herde::N,fuovva,tropell
923,Herde::N,doahkki,tropell
924,Herde::N,čagge,tropell
925,Herde::N,tukk,tropell
926,Herde::N,vâ´lvv,tropell
927,Herde::N,чуэз,tropell
928,Herde::N,чӣгар,tropell
929,Kuh::N,govse,buoc'h
930,Kuh::N,gussa,buoc'h
931,Kuh::N,gussa,buoc'h
932,Kuh::N,kussâ,buoc'h
933,Kuh::N,kuss,buoc'h
934,Kuh::N,лӣххьм,buoc'h
935,Bulle::N,vuaksa,tarv
936,Bulle::N,vuoksá,tarv
937,Bulle::N,heargi,tarv
938,Bulle::N,vuák'sá,tarv
939,Bulle::N,ergi,tarv
940,Bulle::N,vuâhss,tarv
941,Bulle::N,е̄ррьк,tarv
942,Pferd::N,hierkie,marc'h
943,Pferd::N,råsse,marc'h
944,Pferd::N,hæssta,marc'h
945,Pferd::N,heavuš,marc'h
946,Pferd::N,hiävuš,marc'h
947,Pferd::N,heävaš,marc'h
948,Pferd::N,ро̄ссь,marc'h
949,Schaf::N,sïrve,dañvad
950,Schaf::N,sávttsa,dañvad
951,Schaf::N,sávza,dañvad
952,Schaf::N,savzâ,dañvad
953,Schaf::N,sauʒʒ,dañvad
954,Schaf::N,ла̄мьпесь,dañvad
955,Schwein::N,snurke,pemoc'h
956,Schwein::N,svijnne,pemoc'h
957,Schwein::N,spiidni,pemoc'h
958,Schwein::N,šahe,pemoc'h
959,Schwein::N,šââ´ǩǩ,pemoc'h
960,Schwein::N,ша̄гкь,pemoc'h
961,Hund::N,bïenje,ki
962,Hund::N,bena,ki
963,Hund::N,beana,ki
964,Hund::N,peenuv,ki
965,Hund::N,piânnai,ki
966,Hund::N,пе̄ннэ,ki
967,Katze::N,gaahtoe,kazh
968,Katze::N,gáhtto,kazh
969,Katze::N,bussá,kazh
970,Katze::N,kissá,kazh
971,Katze::N,kaass,kazh
972,Katze::N,ко̄а̄сс,kazh
973,Bär::N,gumsie,arzh
974,Bär::N,biernna,arzh
975,Bär::N,guovža,arzh
976,Bär::N,bierdna,arzh
977,Bär::N,kuob'žâ,arzh
978,Bär::N,kue´bǯǯ,arzh
979,Bär::N,та̄лл,arzh
980,Eichhörnchen::N,åeruve,gwiñver
981,Eichhörnchen::N,oarre,gwiñver
982,Eichhörnchen::N,oarri,gwiñver
983,Eichhörnchen::N,uár'ree,gwiñver
984,Eichhörnchen::N,vuä´r'rev,gwiñver
985,Eichhörnchen::N,вуэррев,gwiñver
986,Elch::N,ïelje,karv-dour
987,Elch::N,ællja,karv-dour
988,Elch::N,sarvva,karv-dour
989,Elch::N,ealga,karv-dour
990,Elch::N,sorvâ,karv-dour
991,Elch::N,sõrvv,karv-dour
992,Elch::N,сэ̄ррв,karv-dour
993,Fuchs::N,riepie,louarn
994,Fuchs::N,riebij,louarn
995,Fuchs::N,rieban,louarn
996,Fuchs::N,riemnjis,louarn
997,Fuchs::N,rie´mjj,louarn
998,Fuchs::N,рӣммьн,louarn
999,Hase::N,njåemele,gad
1000,Hase::N,njoammel,gad
1001,Hase::N,njoammil,gad
1002,Hase::N,njuámmil,gad
1003,Hase::N,njue´m'mel,gad
1004,Hase::N,нюэммель,gad
1005,Maus::N,snjeara,logodenn
1006,Maus::N,snjierrá,logodenn
1007,Maus::N,sáhpán,logodenn
1008,Maus::N,säplig,logodenn
1009,Maus::N,sä´ppli,logodenn
1010,Maus::N,са̄хпьлинк,logodenn
1011,Wolf::N,sïejpe,bleiz
1012,Wolf::N,stálppe,bleiz
1013,Wolf::N,stáhkke,bleiz
1014,Wolf::N,ruomas,bleiz
1015,Wolf::N,kumpe,bleiz
1016,Wolf::N,návdi,bleiz
1017,Wolf::N,kumppi,bleiz
1018,Wolf::N,ku´mpp,bleiz
1019,Wolf::N,pââ´ldes,bleiz
1020,Wolf::N,чиррм,bleiz
1021,Wolf::N,пальтӭсь,bleiz
1022,Vogel::N,ledtie,labous
1023,Vogel::N,lådde,labous
1024,Vogel::N,loddi,labous
1025,Vogel::N,lodde,labous
1026,Vogel::N,lå´dd,labous
1027,Vogel::N,лоаннҍт,labous
1028,Schwarm::N,dåehkie,nijad
1029,Schwarm::N,doahkke,nijad
1030,Schwarm::N,doahkki,nijad
1031,Schwarm::N,tuák'ki,nijad
1032,Schwarm::N,parvv,nijad
1033,Schwarm::N,туххк,nijad
1034,Huhn::N,vöönhtse,yar
1035,Huhn::N,vuonntsá,yar
1036,Huhn::N,vuonccis,yar
1037,Huhn::N,kääṇi,yar
1038,Huhn::N,kää´nn,yar
1039,Huhn::N,ка̄ннҌ,yar
1040,Hahn::N,deere,kilhog
1041,Hahn::N,hádna,kilhog
1042,Hahn::N,åresvuonntsá,kilhog
1043,Hahn::N,vuonccis,kilhog
1044,Hahn::N,kääṇi,kilhog
1045,Hahn::N,åå´reskää´nn,kilhog
1046,Hahn::N,пе̄ттэх,kilhog
1047,Gans::N,gaase,gwazenn
1048,Gans::N,gássa,gwazenn
1049,Gans::N,čuonji,gwazenn
1050,Gans::N,čuá'njá,gwazenn
1051,Gans::N,čue´nj,gwazenn
1052,Gans::N,чуэнь,gwazenn
1053,Adler::N,aarhtse,erer
1054,Adler::N,goasskem,erer
1055,Adler::N,goaskin,erer
1056,Adler::N,kuás'kim,erer
1057,Adler::N,kuä´cǩǩem,erer
1058,Adler::N,куэцькем,erer
1059,Ente::N,tjååtsele,houad
1060,Ente::N,vuojatjis,houad
1061,Ente::N,čáhceloddi,houad
1062,Ente::N,vuonjâč,houad
1063,Ente::N,vuõnjâč,houad
1064,Ente::N,ча̄дзьлоаннҍт,houad
1065,Eule::N,snjågloe,toud
1066,Eule::N,skunjok,toud
1067,Eule::N,skuolfi,toud
1068,Eule::N,ijjâlodde,toud
1069,Eule::N,iiđsaž,toud
1070,Eule::N,кунньлоаннҍт,toud
1071,Eule::N,чӯзэм вуэһпэй,toud
1072,Kranich::N,goerke,garan
1073,Kranich::N,guorgga,garan
1074,Kranich::N,guorga,garan
1075,Kranich::N,kuor'gâ,garan
1076,Kranich::N,kuõrgg,garan
1077,Kranich::N,кӯррк,garan
1078,Krähe::N,voerhtje,bran
1079,Krähe::N,gárránis,bran
1080,Krähe::N,vuoratjis,bran
1081,Krähe::N,vuoražas,bran
1082,Krähe::N,vuorččis,bran
1083,Krähe::N,vuorâč,bran
1084,Krähe::N,vuõrâč,bran
1085,Krähe::N,вӯрэч,bran
1086,Kuckuck::N,gïeke,koukoug
1087,Kuckuck::N,giehka,koukoug
1088,Kuckuck::N,giehka,koukoug
1089,Kuckuck::N,kiehâ,koukoug
1090,Kuckuck::N,ǩiõkk,koukoug
1091,Kuckuck::N,кӣгк,koukoug
1092,Schwan::N,njoktje,alarc'h
1093,Schwan::N,snjuktja,alarc'h
1094,Schwan::N,njukča,alarc'h
1095,Schwan::N,njuhčâ,alarc'h
1096,Schwan::N,njuhčč,alarc'h
1097,Schwan::N,нюххч,alarc'h
1098,Fisch::N,guelie,pesk
1099,Fisch::N,guolle,pesk
1100,Fisch::N,guolli,pesk
1101,Fisch::N,kyeḷi,pesk
1102,Fisch::N,kue´ll,pesk
1103,Fisch::N,кӯлль,pesk
1104,Barsch::N,sihtege,brell
1105,Barsch::N,vuoskun,brell
1106,Barsch::N,vuoskku,brell
1107,Barsch::N,vuásku,brell
1108,Barsch::N,vuâsk,brell
1109,Barsch::N,вуэсск,brell
1110,Hecht::N,haavke,beked
1111,Hecht::N,hávgga,beked
1112,Hecht::N,hávga,beked
1113,Hecht::N,puško,beked
1114,Hecht::N,nu´ǩǩeš,beked
1115,Hecht::N,ныгкешь,beked
1116,Schlange[Tier]::N,gïermesje,naer
1117,Schlange[Tier]::N,germaj,naer
1118,Schlange[Tier]::N,gearpmaš,naer
1119,Schlange[Tier]::N,kyev'đi,naer
1120,Schlange[Tier]::N,ku´vdd,naer
1121,Schlange[Tier]::N,кӯввьт,naer
1122,Wurm::N,mietie,preñv
1123,Wurm::N,maarhke,preñv
1124,Wurm::N,mádo,preñv
1125,Wurm::N,máhtu,preñv
1126,Wurm::N,máátu,preñv
1127,Wurm::N,määtt,preñv
1128,Wurm::N,ма̄дт,preñv
1129,Spinne::N,hievnie,kevnidenn
1130,Spinne::N,hievnne,kevnidenn
1131,Spinne::N,heavdni,kevnidenn
1132,Spinne::N,evni,kevnidenn
1133,Spinne::N,eeunaž,kevnidenn
1134,Spinne::N,о̄а̄з,kevnidenn
1135,Ameise::N,garhke,merion
1136,Ameise::N,gårkkå,merion
1137,Ameise::N,gotka,merion
1138,Ameise::N,kutkâ,merion
1139,Ameise::N,kotkk,merion
1140,Ameise::N,ко̄ттк,merion
1141,Laus::N,dihkie,laouenn
1142,Laus::N,dihkke,laouenn
1143,Laus::N,dihkki,laouenn
1144,Laus::N,tikke,laouenn
1145,Laus::N,te´ǩǩ,laouenn
1146,Laus::N,тыһкь,laouenn
1147,Mücke::N,tjoejhke,moustik
1148,Mücke::N,tjuojkka,moustik
1149,Mücke::N,čuoika,moustik
1150,Mücke::N,čuoš'kâ,moustik
1151,Mücke::N,čuõškk,moustik
1152,Mücke::N,чӯшшк,moustik
1153,Fliege::N,tjoere,kelienenn
1154,Fliege::N,boerege,kelienenn
1155,Fliege::N,tjuruk,kelienenn
1156,Fliege::N,čuru,kelienenn
1157,Fliege::N,kiärpáš,kelienenn
1158,Fliege::N,čuâr,kelienenn
1159,Fliege::N,čuâras,kelienenn
1160,Fliege::N,чуэраш,kelienenn
1161,Schmetterling::N,biejjielåbloe,balafenn
1162,Schmetterling::N,biejvvelådde,balafenn
1163,Schmetterling::N,beaiveloddi,balafenn
1164,Schmetterling::N,piäi'vááloddááš,balafenn
1165,Schmetterling::N,ä´llbaž,balafenn
1166,Schmetterling::N,pei´vvlå´dd,balafenn
1167,Schmetterling::N,а̄лльп,balafenn
1168,Beere::N,muerjie,hog
1169,Beere::N,muorjje,hog
1170,Beere::N,muorji,hog
1171,Beere::N,myer'ji,hog
1172,Beere::N,mue´rjj,hog
1173,Beere::N,мӯррьй,hog
1174,Apfel::N,æbpla,aval
1175,Apfel::N,ehpal,aval
1176,Apfel::N,eppel,aval
1177,Apfel::N,eahppel,aval
1178,Apfel::N,я̄блэк,aval
1179,Pilz::N,goebpere,kabell-touseg
1180,Pilz::N,guoppar,kabell-touseg
1181,Pilz::N,guoppar,kabell-touseg
1182,Pilz::N,kuobâr,kabell-touseg
1183,Pilz::N,kuõbbâr,kabell-touseg
1184,Pilz::N,кӯмпар,kabell-touseg
1185,Zwiebel::N,lööke,ognonenn
1186,Zwiebel::N,løhkka,ognonenn
1187,Zwiebel::N,lávki,ognonenn
1188,Zwiebel::N,luukk,ognonenn
1189,Zwiebel::N,луквець,ognonenn
1190,Saat::N,saajoe,had
1191,Saat::N,sádjo,had
1192,Saat::N,siepman,had
1193,Saat::N,siemâ,had
1194,Saat::N,siõm,had
1195,Saat::N,се̄м,had
1196,Korn::N,gernie,ed
1197,Korn::N,gårnnetjalmme,ed
1198,Korn::N,gordni,ed
1199,Korn::N,jiṿe,ed
1200,Korn::N,ле̄ййп,ed
1201,Heu::N,suejnieh,foenn
1202,Heu::N,ájvve,foenn
1203,Heu::N,suoidni,foenn
1204,Heu::N,syei'ni,foenn
1205,Heu::N,suei´nn,foenn
1206,Heu::N,сӯййн,foenn
1207,Schale::N,gïrre,peliadur
1208,Schale::N,garra,peliadur
1209,Schale::N,skádne,peliadur
1210,Schale::N,garra,peliadur
1211,Schale::N,korrâ,peliadur
1212,Schale::N,kõrr,peliadur
1213,Schale::N,ю̄дтҍ,peliadur
1214,Grube::N,haevtie,
1215,Grube::N,rågge,
1216,Grube::N,gohpi,
1217,Grube::N,roggi,
1218,Grube::N,kyep'pi,
1219,Grube::N,rogge,
1220,Grube::N,rå´ǧǧ,
1221,Grube::N,kåå´pp,
1222,Grube::N,коабпь,
1223,Falle::N,barta,pech
1224,Falle::N,ruevtie,pech
1225,Falle::N,gillar,pech
1226,Falle::N,ruovdde,pech
1227,Falle::N,rihtá,pech
1228,Falle::N,báhcahat,pech
1229,Falle::N,ká'skástâh,pech
1230,Falle::N,ää´ǧǧes,pech
1231,Falle::N,кӣлл,pech
1232,Falle::N,ше̄шшь,pech
1233,Schlinge::N,latjka,krouglas
1234,Schlinge::N,gieras,krouglas
1235,Schlinge::N,mohkki,krouglas
1236,Schlinge::N,kieḷâ,krouglas
1237,Schlinge::N,ǩiõll,krouglas
1238,Schlinge::N,ää´ǧǧes,krouglas
1239,Schlinge::N,кӣлл,krouglas
1240,Schlinge::N,ше̄шшь,krouglas
1241,Spur::N,gïeje,
1242,Spur::N,luodda,
1243,Spur::N,joavnes,
1244,Spur::N,luodda,
1245,Spur::N,luod'dâ,
1246,Spur::N,ǩiõjj,
1247,Spur::N,кӣйй,
1248,Asche::N,govne,ludu
1249,Asche::N,gudna,ludu
1250,Asche::N,gutna,ludu
1251,Asche::N,kunnâ,ludu
1252,Asche::N,kunn,ludu
1253,Asche::N,кунн,ludu
1254,Dreck::N,haaskoe,fank
1255,Dreck::N,lænjok,fank
1256,Dreck::N,baška,fank
1257,Dreck::N,duova,fank
1258,Dreck::N,durdi,fank
1259,Dreck::N,tuol'vâ,fank
1260,Dreck::N,sähss,fank
1261,Dreck::N,са̄ккьс,fank
1262,Eisen::N,ruevtie,houarn
1263,Eisen::N,ruovdde,houarn
1264,Eisen::N,ruovdi,houarn
1265,Eisen::N,ryev'di,houarn
1266,Eisen::N,ru´vdd,houarn
1267,Eisen::N,рӯввьт,houarn
1268,Gold::N,gullie,aour
1269,Gold::N,gålle,aour
1270,Gold::N,golli,aour
1271,Gold::N,kolle,aour
1272,Gold::N,kå´ll,aour
1273,Gold::N,коалль,aour
1274,Silber::N,sïlpe,arc'hant
1275,Silber::N,silbba,arc'hant
1276,Silber::N,silba,arc'hant
1277,Silber::N,silbâ,arc'hant
1278,Silber::N,silbb,arc'hant
1279,Silber::N,сыллп,arc'hant
1280,Kohle::N,tjïrre,glaou
1281,Kohle::N,tjahta,glaou
1282,Kohle::N,čitna,glaou
1283,Kohle::N,illâ,glaou
1284,Kohle::N,čiđđâ,glaou
1285,Kohle::N,ill,glaou
1286,Kohle::N,ылл,glaou
1287,Glas::N,klaase,gwer
1288,Glas::N,glássa,gwer
1289,Glas::N,lássa,gwer
1290,Glas::N,laasâ,gwer
1291,Glas::N,steehl,gwer
1292,Glas::N,сте̄клэ,gwer
1293,Lehm::N,laejrie,
1294,Lehm::N,lænnjgá,
1295,Lehm::N,láirá,
1296,Lehm::N,njaajâ,
1297,Lehm::N,saavv,
1298,Lehm::N,чуййв,
1299,Lehm::N,чуввьй,
1300,Sand::N,saedtie,traezh
1301,Sand::N,sáttoj,traezh
1302,Sand::N,tjievrra,traezh
1303,Sand::N,sáttu,traezh
1304,Sand::N,čunoi,traezh
1305,Sand::N,vuõddâs,traezh
1306,Sand::N,вӯнтас,traezh
1307,Mensch::N,almetje,den
1308,Mensch::N,ulmusj,den
1309,Mensch::N,olmmoš,den
1310,Mensch::N,olmooš,den
1311,Mensch::N,ooumâž,den
1312,Mensch::N,олма,den
1313,Mann::N,ålma,den
1314,Mann::N,ålmåj,den
1315,Mann::N,olmmái,den
1316,Mann::N,a'lmai,den
1317,Mann::N,åålm,den
1318,Mann::N,ка̄ллесь,den
1319,Frau::N,nyjsene,maouez
1320,Frau::N,nissun,maouez
1321,Frau::N,nisu,maouez
1322,Frau::N,nissoon,maouez
1323,Frau::N,neezzan,maouez
1324,Frau::N,нызан,maouez
1325,Kind::N,maana,bugel
1326,Kind::N,mánná,bugel
1327,Kind::N,mánná,bugel
1328,Kind::N,pärni,bugel
1329,Kind::N,páárnáš,bugel
1330,Kind::N,pä´rnn,bugel
1331,Kind::N,päärnaž,bugel
1332,Kind::N,па̄ррьн,bugel
1333,Kind::N,па̄рнэнч,bugel
1334,Junge::N,påajke,paotr
1335,Junge::N,baernie,paotr
1336,Junge::N,birek,paotr
1337,Junge::N,báhttja,paotr
1338,Junge::N,gánda,paotr
1339,Junge::N,bárdni,paotr
1340,Junge::N,alge,paotr
1341,Junge::N,â´lǧǧ,paotr
1342,Junge::N,pä´rnn,paotr
1343,Junge::N,па̄ррьн,paotr
1344,Junge::N,па̄ррьшя,paotr
1345,Mädchen::N,nïejte,plac'h
1346,Mädchen::N,niejdda,plac'h
1347,Mädchen::N,nieida,plac'h
1348,Mädchen::N,niei'dâ,plac'h
1349,Mädchen::N,nijdd,plac'h
1350,Mädchen::N,нӣйта,plac'h
1351,Familie::N,fuelhkie,familh
1352,Familie::N,beraj,familh
1353,Familie::N,fuolkke,familh
1354,Familie::N,famillja,familh
1355,Familie::N,bearaš,familh
1356,Familie::N,peerâ,familh
1357,Familie::N,piâr,familh
1358,Familie::N,пӣрас,familh
1359,Großvater::N,aajja,tad-kozh
1360,Großvater::N,áddjá,tad-kozh
1361,Großvater::N,áddjá,tad-kozh
1362,Großvater::N,äijih,tad-kozh
1363,Großvater::N,ä´jj,tad-kozh
1364,Großvater::N,а̄йя,tad-kozh
1365,Großmutter::N,aahka,mamm-gozh
1366,Großmutter::N,áhkko,mamm-gozh
1367,Großmutter::N,áhkku,mamm-gozh
1368,Großmutter::N,ákku,mamm-gozh
1369,Großmutter::N,äkk,mamm-gozh
1370,Großmutter::N,ä´ǩǩ,mamm-gozh
1371,Großmutter::N,а̄ка,mamm-gozh
1372,Eltern::N,eejhtegh,kerent
1373,Eltern::N,æjgát,kerent
1374,Eltern::N,vánhemat,kerent
1375,Eltern::N,va'nhimeh,kerent
1376,Eltern::N,puär'raz,kerent
1377,Eltern::N,ро̄дҍхель,kerent
1378,Vater::N,aehtjie,tad
1379,Vater::N,áhttje,tad
1380,Vater::N,áhčči,tad
1381,Vater::N,eeči,tad
1382,Vater::N,e´čč,tad
1383,Vater::N,аджь,tad
1384,Mutter::N,ietnie,mamm
1385,Mutter::N,iednne,mamm
1386,Mutter::N,eadni,mamm
1387,Mutter::N,enni,mamm
1388,Mutter::N,jeä´n'n,mamm
1389,Mutter::N,е̄ннҍ,mamm
1390,Sohn::N,elkie,mab
1391,Sohn::N,baernie,mab
1392,Sohn::N,bárnne,mab
1393,Sohn::N,bárdni,mab
1394,Sohn::N,alge,mab
1395,Sohn::N,pärni,mab
1396,Sohn::N,â´lǧǧ,mab
1397,Sohn::N,pä´rnn,mab
1398,Sohn::N,алльк,mab
1399,Tochter::N,nïejte,merc'h
1400,Tochter::N,daktere,merc'h
1401,Tochter::N,niejdda,merc'h
1402,Tochter::N,nieida,merc'h
1403,Tochter::N,niei'dâ,merc'h
1404,Tochter::N,nijdd,merc'h
1405,Tochter::N,нӣййт,merc'h
1406,Bruder::N,vïelle,breur
1407,Bruder::N,viellja,breur
1408,Bruder::N,viellja,breur
1409,Bruder::N,viljâ,breur
1410,Bruder::N,vi´llj,breur
1411,Bruder::N,вӣлльй,breur
1412,Schwester::N,åabpa,c'hoar
1413,Schwester::N,oabbá,c'hoar
1414,Schwester::N,oabbá,c'hoar
1415,Schwester::N,uáb'bi,c'hoar
1416,Schwester::N,vuä´b'b,c'hoar
1417,Schwester::N,вуэррьпенҍ,c'hoar
1418,Onkel::N,jyøne,eontr
1419,Onkel::N,jiekie,eontr
1420,Onkel::N,tjietsie,eontr
1421,Onkel::N,ænoj,eontr
1422,Onkel::N,iehke,eontr
1423,Onkel::N,eanu,eontr
1424,Onkel::N,eahki,eontr
1425,Onkel::N,čeahci,eontr
1426,Onkel::N,eehi,eontr
1427,Onkel::N,iänui,eontr
1428,Onkel::N,jään,eontr
1429,Onkel::N,čia´cc,eontr
1430,Onkel::N,ӣнн,eontr
1431,Tante::N,seasa,moereb
1432,Tante::N,jijmie,moereb
1433,Tante::N,gåeskie,moereb
1434,Tante::N,goasske,moereb
1435,Tante::N,siessá,moereb
1436,Tante::N,muohtá,moereb
1437,Tante::N,ipmi,moereb
1438,Tante::N,goaski,moereb
1439,Tante::N,siäsá,moereb
1440,Tante::N,sie´ss,moereb
1441,Tante::N,kuä´sǩǩ,moereb
1442,Tante::N,сӣссь,moereb
1443,Ehemann::N,ålma,gwaz
1444,Ehemann::N,geelle,gwaz
1445,Ehemann::N,boaddnje,gwaz
1446,Ehemann::N,gállásjålmåj,gwaz
1447,Ehemann::N,isit,gwaz
1448,Ehemann::N,boadnji,gwaz
1449,Ehemann::N,kääḷis,gwaz
1450,Ehemann::N,kuõjj,gwaz
1451,Ehemann::N,кӯйй,gwaz
1452,Ehemann::N,ка̄ллесь,gwaz
1453,Ehefrau::N,gåmma,gwreg
1454,Ehefrau::N,måersie,gwreg
1455,Ehefrau::N,geellege,gwreg
1456,Ehefrau::N,áhkká,gwreg
1457,Ehefrau::N,áhkásj,gwreg
1458,Ehefrau::N,áhkká,gwreg
1459,Ehefrau::N,kálgu,gwreg
1460,Ehefrau::N,eemeed,gwreg
1461,Ehefrau::N,ä´ǩǩ,gwreg
1462,Ehefrau::N,а̄ххьк,gwreg
1463,Freude::N,aavoe,levenez
1464,Freude::N,gearjoe,levenez
1465,Freude::N,ávvo,levenez
1466,Freude::N,sjålle,levenez
1467,Freude::N,illu,levenez
1468,Freude::N,iḷo,levenez
