,Concept_ID,se,mhr
665,Sumpf::N,jeggi,лӱ́кӧ
666,Sumpf::N,jeä´ǧ'ǧ,лӱ́кӧ
667,Sumpf::N,ла̄ммьп,лӱ́кӧ
668,Moor::N,pluevie,куп
669,Moor::N,jiegge,куп
670,Moor::N,suotnju,куп
671,Moor::N,karrii,куп
672,Moor::N,kä´rev,куп
673,Moor::N,veättaǩ,куп
674,Moor::N,ла̄ммьп,куп
675,Wiese::N,ïentje,о́лык
676,Wiese::N,giedde,о́лык
677,Wiese::N,gieddi,о́лык
678,Wiese::N,nijtto,о́лык
679,Wiese::N,пуэшенҍ,о́лык
680,Wald::N,skåake,чодыра́
681,Wald::N,skåajje,чодыра́
682,Wald::N,miehtsie,чодыра́
683,Wald::N,vuovdde,чодыра́
684,Wald::N,miehttse,чодыра́
685,Wald::N,vuovdi,чодыра́
686,Wald::N,meahcci,чодыра́
687,Wald::N,mecci,чодыра́
688,Wald::N,vyemi,чодыра́
689,Wald::N,vue´mm,чодыра́
690,Wald::N,meä´c'c,чодыра́
691,Wald::N,ля̄ммт,чодыра́
692,Hügel::N,deava,арка́
693,Hügel::N,dievvá,арка́
694,Hügel::N,dievvá,арка́
695,Hügel::N,čummâ,арка́
696,Hügel::N,pä´rcc,арка́
697,Hügel::N,teä´rmm,арка́
698,Hügel::N,ка̄ннҌт,арка́
699,Anhöhe::N,deava,тӧва́
700,Anhöhe::N,deava,кӱкшака́
701,Anhöhe::N,jalladahke,тӧва́
702,Anhöhe::N,jalladahke,кӱкшака́
703,Anhöhe::N,dievásj,тӧва́
704,Anhöhe::N,dievásj,кӱкшака́
705,Anhöhe::N,aláš,тӧва́
706,Anhöhe::N,aláš,кӱкшака́
707,Anhöhe::N,luohkká,тӧва́
708,Anhöhe::N,luohkká,кӱкшака́
709,Anhöhe::N,tiävá,тӧва́
710,Anhöhe::N,tiävá,кӱкшака́
711,Anhöhe::N,poorááš,тӧва́
712,Anhöhe::N,poorááš,кӱкшака́
713,Anhöhe::N,ču´lpp,тӧва́
714,Anhöhe::N,ču´lpp,кӱкшака́
715,Anhöhe::N,škâu´ŋŋ,тӧва́
716,Anhöhe::N,škâu´ŋŋ,кӱкшака́
717,Anhöhe::N,ка̄ннҌт,тӧва́
718,Anhöhe::N,ка̄ннҌт,кӱкшака́
719,Berg::N,bïerje,ку́рык
720,Berg::N,várre,ку́рык
721,Berg::N,várri,ку́рык
722,Berg::N,vääṛi,ку́рык
723,Berg::N,vää´rr,ку́рык
724,Berg::N,те̄ррьм,ку́рык
725,Gipfel::N,dalvese,чаҥга́
726,Gipfel::N,dalvese,курыкву́й
727,Gipfel::N,tjåhkkå,чаҥга́
728,Gipfel::N,tjåhkkå,курыкву́й
729,Gipfel::N,čohkka,чаҥга́
730,Gipfel::N,čohkka,курыкву́й
731,Gipfel::N,čokke,чаҥга́
732,Gipfel::N,čokke,курыкву́й
733,Gipfel::N,čå´ǩǩ,чаҥга́
734,Gipfel::N,čå´ǩǩ,курыкву́й
735,Gipfel::N,ла̄ддҍв,чаҥга́
736,Gipfel::N,ла̄ддҍв,курыкву́й
737,Höhle::N,beajoe,пеще́р
738,Höhle::N,beajoe,курыкпо́мыш
739,Höhle::N,rájgge,пеще́р
740,Höhle::N,rájgge,курыкпо́мыш
741,Höhle::N,sluoggo,пеще́р
742,Höhle::N,sluoggo,курыкпо́мыш
743,Höhle::N,biedju,пеще́р
744,Höhle::N,biedju,курыкпо́мыш
745,Höhle::N,kuovđâšm,пеще́р
746,Höhle::N,kuovđâšm,курыкпо́мыш
747,Höhle::N,skuõrr,пеще́р
748,Höhle::N,skuõrr,курыкпо́мыш
749,Höhle::N,вуэӈӈк,пеще́р
750,Höhle::N,вуэӈӈк,курыкпо́мыш
751,Abhang::N,boelte,та́йыл
752,Abhang::N,brijrie,та́йыл
753,Abhang::N,bállte,та́йыл
754,Abhang::N,vielti,та́йыл
755,Abhang::N,luohkká,та́йыл
756,Abhang::N,viel'tti,та́йыл
757,Abhang::N,vie´ltt,та́йыл
758,Abhang::N,луэххк,та́йыл
759,Quelle::N,aajege,важ
760,Quelle::N,aajege,вӱдшинча́
761,Quelle::N,gaaltije,важ
762,Quelle::N,gaaltije,вӱдшинча́
763,Quelle::N,ája,важ
764,Quelle::N,ája,вӱдшинча́
765,Quelle::N,ája,важ
766,Quelle::N,ája,вӱдшинча́
767,Quelle::N,gáldu,важ
768,Quelle::N,gáldu,вӱдшинча́
769,Quelle::N,aajâ,важ
770,Quelle::N,aajâ,вӱдшинча́
771,Quelle::N,käldee,важ
772,Quelle::N,käldee,вӱдшинча́
773,Quelle::N,lädd,важ
774,Quelle::N,lädd,вӱдшинча́
775,Quelle::N,käivv,важ
776,Quelle::N,käivv,вӱдшинча́
777,Quelle::N,ка̄ййв,важ
778,Quelle::N,ка̄ййв,вӱдшинча́
779,Bach::N,johketje,изэҥе́р
780,Bach::N,jåhkå,изэҥе́р
781,Bach::N,jågåsj,изэҥе́р
782,Bach::N,jogaš,изэҥе́р
783,Bach::N,aajâ,изэҥе́р
784,Bach::N,vuäjj,изэҥе́р
785,Bach::N,вуэйй,изэҥе́р
786,Fluss::N,johke,эҥе́р
787,Fluss::N,ædno,эҥе́р
788,Fluss::N,jåhkå,эҥе́р
789,Fluss::N,johka,эҥе́р
790,Fluss::N,juuhâ,эҥе́р
791,Fluss::N,jokk,эҥе́р
792,Fluss::N,jeänn,эҥе́р
793,Fluss::N,ё̄гк,эҥе́р
794,Ufer::N,beala,сер
795,Ufer::N,gádde,сер
796,Ufer::N,gáddi,сер
797,Ufer::N,riddo,сер
798,Ufer::N,redd,сер
799,Ufer::N,рыннт,сер
800,Küste::N,mïere,вӱдтӱ́р
801,Küste::N,gaedtie,вӱдтӱ́р
802,Küste::N,merragádde,вӱдтӱ́р
803,Küste::N,merraguovllo,вӱдтӱ́р
804,Küste::N,gáddi,вӱдтӱ́р
805,Küste::N,riddo,вӱдтӱ́р
806,Küste::N,miârr'redd,вӱдтӱ́р
807,Küste::N,рыннт,вӱдтӱ́р
808,Festland::N,gaedtie,мла́нде
809,Festland::N,gádde,мла́нде
810,Festland::N,nannán,мла́нде
811,Festland::N,kušknjâs,мла́нде
812,Festland::N,eennâm,мла́нде
813,Festland::N,jânnam,мла́нде
814,Festland::N,ма̄ннтэр,мла́нде
815,Meer::N,mearoe,те́ҥыз
816,Meer::N,merra,те́ҥыз
817,Meer::N,nuorre,те́ҥыз
818,Meer::N,áhpi,те́ҥыз
819,Meer::N,mearra,те́ҥыз
820,Meer::N,meeṛâ,те́ҥыз
821,Meer::N,miârr,те́ҥыз
822,Meer::N,ме̄рр,те́ҥыз
823,Bucht::N,loekte,икса́
824,Bucht::N,oagge,икса́
825,Bucht::N,luokta,икса́
826,Bucht::N,luokta,икса́
827,Bucht::N,čuáj̣á,икса́
828,Bucht::N,luhtt,икса́
829,Bucht::N,вӯнн,икса́
830,Bucht::N,лӯххт,икса́
831,Insel::N,sååle,отро́
832,Insel::N,suoloj,отро́
833,Insel::N,suolu,отро́
834,Insel::N,suálui,отро́
835,Insel::N,suâl,отро́
836,Insel::N,суэл,отро́
837,Blume::N,rïesege,пеле́дыш
838,Blume::N,giedjek,пеле́дыш
839,Blume::N,rássi,пеле́дыш
840,Blume::N,kukká,пеле́дыш
841,Blume::N,heä´rvvrää´ss,пеле́дыш
842,Blume::N,ывьнэнч,пеле́дыш
843,Gras::N,kraesie,шу́до
844,Gras::N,rásse,шу́до
845,Gras::N,rássi,шу́до
846,Gras::N,rääsi,шу́до
847,Gras::N,rää´ss,шу́до
848,Gras::N,ра̄ссь,шу́до
849,Wurzel::N,roehtse,вож
850,Wurzel::N,ruohttsa,вож
851,Wurzel::N,ruohtas,вож
852,Wurzel::N,veedis,вож
853,Wurzel::N,vue´ddes,вож
854,Wurzel::N,вуэнҍтэсь,вож
855,Baum::N,moere,пуше́ҥге
856,Baum::N,muorra,пуше́ҥге
857,Baum::N,muorra,пуше́ҥге
858,Baum::N,muoṛâ,пуше́ҥге
859,Baum::N,muõrr,пуше́ҥге
860,Baum::N,мӯрр,пуше́ҥге
861,Stamm::N,ståamhpe,йы́тыр
862,Stamm::N,mátta,йы́тыр
863,Stamm::N,galda,йы́тыр
864,Stamm::N,ruŋgo,йы́тыр
865,Stamm::N,stokk,йы́тыр
866,Stamm::N,мӯрр,йы́тыр
867,Stamm::N,кэ̄ллт,йы́тыр
868,Rinde::N,gïrre,шӱм
869,Rinde::N,baarhkoe,шӱм
870,Rinde::N,bárkko,шӱм
871,Rinde::N,ostu,шӱм
872,Rinde::N,bárku,шӱм
873,Rinde::N,korrâ,шӱм
874,Rinde::N,kõrr,шӱм
875,Rinde::N,pärkk,шӱм
876,Rinde::N,кэ̄рр,шӱм
877,Rinde::N,па̄ҏҏк,шӱм
878,Ast::N,åeksie,укш
879,Ast::N,oakse,укш
880,Ast::N,oaksi,укш
881,Ast::N,uák'si,укш
882,Ast::N,å´hss,укш
883,Ast::N,вуэккьс,укш
884,Zweig::N,åeksie,торма́к
885,Zweig::N,oakse,торма́к
886,Zweig::N,rissi,торма́к
887,Zweig::N,syeṛi,торма́к
888,Zweig::N,sue´rr,торма́к
889,Zweig::N,рыссе,торма́к
890,Blatt::N,plienie,лышта́ш
891,Blatt::N,lassta,лышта́ш
892,Blatt::N,lasta,лышта́ш
893,Blatt::N,lostâ,лышта́ш
894,Blatt::N,lõstt,лышта́ш
895,Blatt::N,лэ̄сст,лышта́ш
896,Birke::N,såekie,куэ́
897,Birke::N,soahke,куэ́
898,Birke::N,soahki,куэ́
899,Birke::N,suáhi,куэ́
900,Birke::N,suâ´ǩǩ,куэ́
901,Birke::N,пе̄ссьмӯрр,куэ́
902,Kiefer[Baum]::N,bietsie,пӱ́нчӧ
903,Kiefer[Baum]::N,hájkka,пӱ́нчӧ
904,Kiefer[Baum]::N,biehtse,пӱ́нчӧ
905,Kiefer[Baum]::N,beahci,пӱ́нчӧ
906,Kiefer[Baum]::N,peeci,пӱ́нчӧ
907,Kiefer[Baum]::N,pie´cc,пӱ́нчӧ
908,Kiefer[Baum]::N,пе̄дзь,пӱ́нчӧ
909,Weide[Baum]::N,saalje,уа́
910,Weide[Baum]::N,sállja,уа́
911,Weide[Baum]::N,sieđga,уа́
912,Weide[Baum]::N,puájui,уа́
913,Weide[Baum]::N,puäi,уа́
914,Weide[Baum]::N,пуай,уа́
915,Tanne::N,goese,кож
916,Tanne::N,guossa,кож
917,Tanne::N,guossa,кож
918,Tanne::N,kuosâ,кож
919,Tanne::N,kuõss,кож
920,Tanne::N,кӯсс,кож
921,Horn::N,tjåervie,шур
922,Horn::N,tjoarvve,шур
923,Horn::N,čoarvi,шур
924,Horn::N,čuár'vi,шур
925,Horn::N,čuä´rvv,шур
926,Horn::N,чуэррьв,шур
927,Feder::N,badtse,пы́стыл
928,Feder::N,dålgge,пы́стыл
929,Feder::N,bozza,пы́стыл
930,Feder::N,puzzâ,пы́стыл
931,Feder::N,tolge,пы́стыл
932,Feder::N,poʒʒ,пы́стыл
933,Feder::N,по̄ннц,пы́стыл
934,Fell::N,njaltja,кова́ште
935,Fell::N,duollje,кова́ште
936,Fell::N,náhkki,кова́ште
937,Fell::N,dorkkas,кова́ште
938,Fell::N,turkkâ,кова́ште
939,Fell::N,tyel'ji,кова́ште
940,Fell::N,nähki,кова́ште
941,Fell::N,torkk,кова́ште
942,Fell::N,čåu´dd,кова́ште
943,Fell::N,tue´l'lj,кова́ште
944,Fell::N,тӯлльй,кова́ште
945,Flügel::N,såaja,шу́лдыр
946,Flügel::N,såajoe,шу́лдыр
947,Flügel::N,soadje,шу́лдыр
948,Flügel::N,soadji,шу́лдыр
949,Flügel::N,suáj̣á,шу́лдыр
950,Flügel::N,suäjj,шу́лдыр
951,Flügel::N,суэйй,шу́лдыр
952,Klaue::N,gadtse,кӱч
953,Klaue::N,guober,кӱч
954,Klaue::N,gazza,кӱч
955,Klaue::N,kozzâ,кӱч
956,Klaue::N,kõʒʒ,кӱч
957,Klaue::N,кэ̄ннц,кӱч
958,Kralle::N,gadtse,ла́па
959,Kralle::N,gadtse,копа́
960,Kralle::N,gadtsa,ла́па
961,Kralle::N,gadtsa,копа́
962,Kralle::N,gazza,ла́па
963,Kralle::N,gazza,копа́
964,Kralle::N,kozzâ,ла́па
965,Kralle::N,kozzâ,копа́
966,Kralle::N,kõʒʒ,ла́па
967,Kralle::N,kõʒʒ,копа́
968,Kralle::N,ке̄бпель,ла́па
969,Kralle::N,ке̄бпель,копа́
970,Schwanz::N,siejpie,поч
971,Schwanz::N,siejbbe,поч
972,Schwanz::N,bađuš,поч
973,Schwanz::N,seaibi,поч
974,Schwanz::N,seibi,поч
975,Schwanz::N,sei´bb,поч
976,Schwanz::N,piä´cciǩ,поч
977,Schwanz::N,пиджь,поч
978,Schwanz::N,се̄ййп,поч
979,Schwanz::N,пе̄цехь,поч
980,Ei::N,munnie,му́но
981,Ei::N,månne,му́но
982,Ei::N,monni,му́но
983,Ei::N,maṇe,му́но
984,Ei::N,mââ´nn,му́но
985,Ei::N,маннҍ,му́но
986,Nest::N,biesie,пыжа́ш
987,Nest::N,biesse,пыжа́ш
988,Nest::N,beassi,пыжа́ш
989,Nest::N,peesi,пыжа́ш
990,Nest::N,piervâl,пыжа́ш
991,Nest::N,piä´ss,пыжа́ш
992,Nest::N,пе̄ссь,пыжа́ш
993,Bau::N,biesie,пыжа́ш
994,Bau::N,biedjo,пыжа́ш
995,Bau::N,liesso,пыжа́ш
996,Bau::N,biedju,пыжа́ш
997,Bau::N,piäju,пыжа́ш
998,Bau::N,вуэӈӈк,пыжа́ш
999,Tier::N,juvre,я́нлык
1000,Tier::N,juvre,живо́тный
1001,Tier::N,udos,я́нлык
1002,Tier::N,udos,живо́тный
1003,Tier::N,divrre,я́нлык
1004,Tier::N,divrre,живо́тный
1005,Tier::N,luohtok,я́нлык
1006,Tier::N,luohtok,живо́тный
1007,Tier::N,ealli,я́нлык
1008,Tier::N,ealli,живо́тный
1009,Tier::N,ellee,я́нлык
1010,Tier::N,ellee,живо́тный
1011,Tier::N,jie´lli,я́нлык
1012,Tier::N,jie´lli,живо́тный
1013,Tier::N,жыва,я́нлык
1014,Tier::N,жыва,живо́тный
1015,Herde::N,dåehkie,кӱ́тӱ
1016,Herde::N,dåehkie,тӱшка́
1017,Herde::N,ællo,кӱ́тӱ
1018,Herde::N,ællo,тӱшка́
1019,Herde::N,fuovva,кӱ́тӱ
1020,Herde::N,fuovva,тӱшка́
1021,Herde::N,doahkki,кӱ́тӱ
1022,Herde::N,doahkki,тӱшка́
1023,Herde::N,čagge,кӱ́тӱ
1024,Herde::N,čagge,тӱшка́
1025,Herde::N,tukk,кӱ́тӱ
1026,Herde::N,tukk,тӱшка́
1027,Herde::N,vâ´lvv,кӱ́тӱ
1028,Herde::N,vâ´lvv,тӱшка́
1029,Herde::N,чуэз,кӱ́тӱ
1030,Herde::N,чуэз,тӱшка́
1031,Herde::N,чӣгар,кӱ́тӱ
1032,Herde::N,чӣгар,тӱшка́
1033,Kuh::N,govse,ушка́л
1034,Kuh::N,gussa,ушка́л
1035,Kuh::N,gussa,ушка́л
1036,Kuh::N,kussâ,ушка́л
1037,Kuh::N,kuss,ушка́л
1038,Kuh::N,лӣххьм,ушка́л
1039,Bulle::N,vuaksa,ӱ́шкыж
1040,Bulle::N,vuoksá,ӱ́шкыж
1041,Bulle::N,heargi,ӱ́шкыж
1042,Bulle::N,vuák'sá,ӱ́шкыж
1043,Bulle::N,ergi,ӱ́шкыж
1044,Bulle::N,vuâhss,ӱ́шкыж
1045,Bulle::N,е̄ррьк,ӱ́шкыж
1046,Pferd::N,hierkie,и́мне
1047,Pferd::N,råsse,и́мне
1048,Pferd::N,hæssta,и́мне
1049,Pferd::N,heavuš,и́мне
1050,Pferd::N,hiävuš,и́мне
1051,Pferd::N,heävaš,и́мне
1052,Pferd::N,ро̄ссь,и́мне
1053,Schaf::N,sïrve,шо́рык
1054,Schaf::N,sávttsa,шо́рык
1055,Schaf::N,sávza,шо́рык
1056,Schaf::N,savzâ,шо́рык
1057,Schaf::N,sauʒʒ,шо́рык
1058,Schaf::N,ла̄мьпесь,шо́рык
1059,Schwein::N,snurke,сӧсна́
1060,Schwein::N,svijnne,сӧсна́
1061,Schwein::N,spiidni,сӧсна́
1062,Schwein::N,šahe,сӧсна́
1063,Schwein::N,šââ´ǩǩ,сӧсна́
1064,Schwein::N,ша̄гкь,сӧсна́
1065,Hund::N,bïenje,пий
1066,Hund::N,bena,пий
1067,Hund::N,beana,пий
1068,Hund::N,peenuv,пий
1069,Hund::N,piânnai,пий
1070,Hund::N,пе̄ннэ,пий
1071,Katze::N,gaahtoe,пы́рыс
1072,Katze::N,gáhtto,пы́рыс
1073,Katze::N,bussá,пы́рыс
1074,Katze::N,kissá,пы́рыс
1075,Katze::N,kaass,пы́рыс
1076,Katze::N,ко̄а̄сс,пы́рыс
1077,Bär::N,gumsie,маска́
1078,Bär::N,biernna,маска́
1079,Bär::N,guovža,маска́
1080,Bär::N,bierdna,маска́
1081,Bär::N,kuob'žâ,маска́
1082,Bär::N,kue´bǯǯ,маска́
1083,Bär::N,та̄лл,маска́
1084,Eichhörnchen::N,åeruve,ур
1085,Eichhörnchen::N,oarre,ур
1086,Eichhörnchen::N,oarri,ур
1087,Eichhörnchen::N,uár'ree,ур
1088,Eichhörnchen::N,vuä´r'rev,ур
1089,Eichhörnchen::N,вуэррев,ур
1090,Elch::N,ïelje,шо́рдо
1091,Elch::N,ællja,шо́рдо
1092,Elch::N,sarvva,шо́рдо
1093,Elch::N,ealga,шо́рдо
1094,Elch::N,sorvâ,шо́рдо
1095,Elch::N,sõrvv,шо́рдо
1096,Elch::N,сэ̄ррв,шо́рдо
1097,Fuchs::N,riepie,ры́выж
1098,Fuchs::N,riebij,ры́выж
1099,Fuchs::N,rieban,ры́выж
1100,Fuchs::N,riemnjis,ры́выж
1101,Fuchs::N,rie´mjj,ры́выж
1102,Fuchs::N,рӣммьн,ры́выж
1103,Hase::N,njåemele,мера́ҥ
1104,Hase::N,njoammel,мера́ҥ
1105,Hase::N,njoammil,мера́ҥ
1106,Hase::N,njuámmil,мера́ҥ
1107,Hase::N,njue´m'mel,мера́ҥ
1108,Hase::N,нюэммель,мера́ҥ
1109,Maus::N,snjeara,коля́
1110,Maus::N,snjierrá,коля́
1111,Maus::N,sáhpán,коля́
1112,Maus::N,säplig,коля́
1113,Maus::N,sä´ppli,коля́
1114,Maus::N,са̄хпьлинк,коля́
1115,Wolf::N,sïejpe,пи́ре
1116,Wolf::N,stálppe,пи́ре
1117,Wolf::N,stáhkke,пи́ре
1118,Wolf::N,ruomas,пи́ре
1119,Wolf::N,kumpe,пи́ре
1120,Wolf::N,návdi,пи́ре
1121,Wolf::N,kumppi,пи́ре
1122,Wolf::N,ku´mpp,пи́ре
1123,Wolf::N,pââ´ldes,пи́ре
1124,Wolf::N,чиррм,пи́ре
1125,Wolf::N,пальтӭсь,пи́ре
1126,Vogel::N,ledtie,ка́йык
1127,Vogel::N,lådde,ка́йык
1128,Vogel::N,loddi,ка́йык
1129,Vogel::N,lodde,ка́йык
1130,Vogel::N,lå´dd,ка́йык
1131,Vogel::N,лоаннҍт,ка́йык
1132,Schwarm::N,dåehkie,каша́к
1133,Schwarm::N,doahkke,каша́к
1134,Schwarm::N,doahkki,каша́к
1135,Schwarm::N,tuák'ki,каша́к
1136,Schwarm::N,parvv,каша́к
1137,Schwarm::N,туххк,каша́к
1138,Huhn::N,vöönhtse,чы́ве
1139,Huhn::N,vuonntsá,чы́ве
1140,Huhn::N,vuonccis,чы́ве
1141,Huhn::N,kääṇi,чы́ве
1142,Huhn::N,kää´nn,чы́ве
1143,Huhn::N,ка̄ннҌ,чы́ве
1144,Hahn::N,deere,агыта́н
1145,Hahn::N,hádna,агыта́н
1146,Hahn::N,åresvuonntsá,агыта́н
1147,Hahn::N,vuonccis,агыта́н
1148,Hahn::N,kääṇi,агыта́н
1149,Hahn::N,åå´reskää´nn,агыта́н
1150,Hahn::N,пе̄ттэх,агыта́н
1151,Gans::N,gaase,ко́мбо
1152,Gans::N,gássa,ко́мбо
1153,Gans::N,čuonji,ко́мбо
1154,Gans::N,čuá'njá,ко́мбо
1155,Gans::N,čue´nj,ко́мбо
1156,Gans::N,чуэнь,ко́мбо
1157,Adler::N,aarhtse,карагу́ш
1158,Adler::N,goasskem,карагу́ш
1159,Adler::N,goaskin,карагу́ш
1160,Adler::N,kuás'kim,карагу́ш
1161,Adler::N,kuä´cǩǩem,карагу́ш
1162,Adler::N,куэцькем,карагу́ш
1163,Ente::N,tjååtsele,лу́до
1164,Ente::N,vuojatjis,лу́до
1165,Ente::N,čáhceloddi,лу́до
1166,Ente::N,vuonjâč,лу́до
1167,Ente::N,vuõnjâč,лу́до
1168,Ente::N,ча̄дзьлоаннҍт,лу́до
1169,Eule::N,snjågloe,тумна́
1170,Eule::N,skunjok,тумна́
1171,Eule::N,skuolfi,тумна́
1172,Eule::N,ijjâlodde,тумна́
1173,Eule::N,iiđsaž,тумна́
1174,Eule::N,кунньлоаннҍт,тумна́
1175,Eule::N,чӯзэм вуэһпэй,тумна́
1176,Kranich::N,goerke,турня́
1177,Kranich::N,guorgga,турня́
1178,Kranich::N,guorga,турня́
1179,Kranich::N,kuor'gâ,турня́
1180,Kranich::N,kuõrgg,турня́
1181,Kranich::N,кӯррк,турня́
1182,Krähe::N,voerhtje,кора́к
1183,Krähe::N,gárránis,кора́к
1184,Krähe::N,vuoratjis,кора́к
1185,Krähe::N,vuoražas,кора́к
1186,Krähe::N,vuorččis,кора́к
1187,Krähe::N,vuorâč,кора́к
1188,Krähe::N,vuõrâč,кора́к
1189,Krähe::N,вӯрэч,кора́к
1190,Kuckuck::N,gïeke,куку́
1191,Kuckuck::N,giehka,куку́
1192,Kuckuck::N,giehka,куку́
1193,Kuckuck::N,kiehâ,куку́
1194,Kuckuck::N,ǩiõkk,куку́
1195,Kuckuck::N,кӣгк,куку́
1196,Schwan::N,njoktje,йӱ́ксӧ
1197,Schwan::N,snjuktja,йӱ́ксӧ
1198,Schwan::N,njukča,йӱ́ксӧ
1199,Schwan::N,njuhčâ,йӱ́ксӧ
1200,Schwan::N,njuhčč,йӱ́ксӧ
1201,Schwan::N,нюххч,йӱ́ксӧ
1202,Fisch::N,guelie,кол
1203,Fisch::N,guolle,кол
1204,Fisch::N,guolli,кол
1205,Fisch::N,kyeḷi,кол
1206,Fisch::N,kue´ll,кол
1207,Fisch::N,кӯлль,кол
1208,Barsch::N,sihtege,ола́ҥге
1209,Barsch::N,vuoskun,ола́ҥге
1210,Barsch::N,vuoskku,ола́ҥге
1211,Barsch::N,vuásku,ола́ҥге
1212,Barsch::N,vuâsk,ола́ҥге
1213,Barsch::N,вуэсск,ола́ҥге
1214,Hecht::N,haavke,нуж
1215,Hecht::N,haavke,чорта́н
1216,Hecht::N,hávgga,нуж
1217,Hecht::N,hávgga,чорта́н
1218,Hecht::N,hávga,нуж
1219,Hecht::N,hávga,чорта́н
1220,Hecht::N,puško,нуж
1221,Hecht::N,puško,чорта́н
1222,Hecht::N,nu´ǩǩeš,нуж
1223,Hecht::N,nu´ǩǩeš,чорта́н
1224,Hecht::N,ныгкешь,нуж
1225,Hecht::N,ныгкешь,чорта́н
1226,Schlange[Tier]::N,gïermesje,ки́шке
1227,Schlange[Tier]::N,germaj,ки́шке
1228,Schlange[Tier]::N,gearpmaš,ки́шке
1229,Schlange[Tier]::N,kyev'đi,ки́шке
1230,Schlange[Tier]::N,ku´vdd,ки́шке
1231,Schlange[Tier]::N,кӯввьт,ки́шке
1232,Wurm::N,mietie,шукш
1233,Wurm::N,maarhke,шукш
1234,Wurm::N,mádo,шукш
1235,Wurm::N,máhtu,шукш
1236,Wurm::N,máátu,шукш
1237,Wurm::N,määtt,шукш
1238,Wurm::N,ма̄дт,шукш
1239,Spinne::N,hievnie,эҥыре́мыш
1240,Spinne::N,hievnne,эҥыре́мыш
1241,Spinne::N,heavdni,эҥыре́мыш
1242,Spinne::N,evni,эҥыре́мыш
1243,Spinne::N,eeunaž,эҥыре́мыш
1244,Spinne::N,о̄а̄з,эҥыре́мыш
1245,Ameise::N,garhke,ку́тко
1246,Ameise::N,gårkkå,ку́тко
1247,Ameise::N,gotka,ку́тко
1248,Ameise::N,kutkâ,ку́тко
1249,Ameise::N,kotkk,ку́тко
1250,Ameise::N,ко̄ттк,ку́тко
1251,Laus::N,dihkie,тий
1252,Laus::N,dihkke,тий
1253,Laus::N,dihkki,тий
1254,Laus::N,tikke,тий
1255,Laus::N,te´ǩǩ,тий
1256,Laus::N,тыһкь,тий
1257,Mücke::N,tjoejhke,шыҥа́
1258,Mücke::N,tjuojkka,шыҥа́
1259,Mücke::N,čuoika,шыҥа́
1260,Mücke::N,čuoš'kâ,шыҥа́
1261,Mücke::N,čuõškk,шыҥа́
1262,Mücke::N,чӯшшк,шыҥа́
1263,Fliege::N,tjoere,ка́рме
1264,Fliege::N,boerege,ка́рме
1265,Fliege::N,tjuruk,ка́рме
1266,Fliege::N,čuru,ка́рме
1267,Fliege::N,kiärpáš,ка́рме
1268,Fliege::N,čuâr,ка́рме
1269,Fliege::N,čuâras,ка́рме
1270,Fliege::N,чуэраш,ка́рме
1271,Schmetterling::N,biejjielåbloe,лы́ве
1272,Schmetterling::N,biejvvelådde,лы́ве
1273,Schmetterling::N,beaiveloddi,лы́ве
1274,Schmetterling::N,piäi'vááloddááš,лы́ве
1275,Schmetterling::N,ä´llbaž,лы́ве
1276,Schmetterling::N,pei´vvlå´dd,лы́ве
1277,Schmetterling::N,а̄лльп,лы́ве
1278,Beere::N,muerjie,мӧр
1279,Beere::N,muorjje,мӧр
1280,Beere::N,muorji,мӧр
1281,Beere::N,myer'ji,мӧр
1282,Beere::N,mue´rjj,мӧр
1283,Beere::N,мӯррьй,мӧр
1284,Apfel::N,æbpla,олма́
1285,Apfel::N,ehpal,олма́
1286,Apfel::N,eppel,олма́
1287,Apfel::N,eahppel,олма́
1288,Apfel::N,я̄блэк,олма́
1289,Pilz::N,goebpere,по́ҥго
