,Concept_ID,se,ka
2639,Netz::N,viermi,ბადე
2640,Netz::N,säi´mm,ბადე
2641,Netz::N,нӯжхьт,ბადე
2642,Haken::N,kruehkie,კავი
2643,Haken::N,kruehkie,კაუჭი
2644,Haken::N,ruohkke,კავი
2645,Haken::N,ruohkke,კაუჭი
2646,Haken::N,vagge,კავი
2647,Haken::N,vagge,კაუჭი
2648,Haken::N,roahkki,კავი
2649,Haken::N,roahkki,კაუჭი
2650,Haken::N,faggi,კავი
2651,Haken::N,faggi,კაუჭი
2652,Haken::N,kuák'ki,კავი
2653,Haken::N,kuák'ki,კაუჭი
2654,Haken::N,kuä´ǩ'ǩ,კავი
2655,Haken::N,kuä´ǩ'ǩ,კაუჭი
2656,Haken::N,ва̄ӈӈк,კავი
2657,Haken::N,ва̄ӈӈк,კაუჭი
2658,Haken::N,куэххьк,კავი
2659,Haken::N,куэххьк,კაუჭი
2660,Griff::N,rehpie,ტარი
2661,Griff::N,taatje,ტარი
2662,Griff::N,gavlla,ტარი
2663,Griff::N,guottáldahka,ტარი
2664,Griff::N,geavja,ტარი
2665,Griff::N,novdâ,ტარი
2666,Griff::N,nõđđ,ტარი
2667,Griff::N,kå´ǧǧ,ტარი
2668,Griff::N,нэ̄дт,ტარი
2669,Schloss::N,laesie,კლიტე
2670,Schloss::N,laesie,საკეტი
2671,Schloss::N,lássa,კლიტე
2672,Schloss::N,lássa,საკეტი
2673,Schloss::N,lohkka,კლიტე
2674,Schloss::N,lohkka,საკეტი
2675,Schloss::N,lukkâ,კლიტე
2676,Schloss::N,lukkâ,საკეტი
2677,Schloss::N,lokk,კლიტე
2678,Schloss::N,lokk,საკეტი
2679,Schloss::N,ло̄ххк,კლიტე
2680,Schloss::N,ло̄ххк,საკეტი
2681,Bild::N,guvvie,სურათი
2682,Bild::N,gåvvå,სურათი
2683,Bild::N,govva,სურათი
2684,Bild::N,koṿe,სურათი
2685,Bild::N,kartt,სურათი
2686,Bild::N,картина,სურათი
2687,Figur::N,guvvie,ფიგურა
2688,Figur::N,gåvos,ფიგურა
2689,Figur::N,figuvrra,ფიგურა
2690,Figur::N,figuvra,ფიგურა
2691,Figur::N,kovos,ფიგურა
2692,Figur::N,kuâŋas,ფიგურა
2693,Puppe::N,dåahka,თოჯინა
2694,Puppe::N,dåhkko,თოჯინა
2695,Puppe::N,doahkko,თოჯინა
2696,Puppe::N,dohkká,თოჯინა
2697,Puppe::N,duhkká,თოჯინა
2698,Puppe::N,kuuhlaž,თოჯინა
2699,Puppe::N,кукла,თოჯინა
2700,Beutel::N,voessetje,პარკი
2701,Beutel::N,påvsså,პარკი
2702,Beutel::N,seahkaš,პარკი
2703,Beutel::N,bursa,პარკი
2704,Beutel::N,guhkkár,პარკი
2705,Beutel::N,čooṿâs,პარკი
2706,Beutel::N,siâk'k,პარკი
2707,Beutel::N,kå´ššel,პარკი
2708,Beutel::N,ве̄ҏҏц,პარკი
2709,Bündel::N,paantje,გალა
2710,Bündel::N,paantje,ასხმა
2711,Bündel::N,buduk,გალა
2712,Bündel::N,buduk,ასხმა
2713,Bündel::N,gurppe,გალა
2714,Bündel::N,gurppe,ასხმა
2715,Bündel::N,gihppu,გალა
2716,Bündel::N,gihppu,ასხმა
2717,Bündel::N,kiäs'tu,გალა
2718,Bündel::N,kiäs'tu,ასხმა
2719,Bündel::N,šnâpp,გალა
2720,Bündel::N,šnâpp,ასხმა
2721,Bündel::N,пуччк,გალა
2722,Bündel::N,пуччк,ასხმა
2723,Tasche::N,veaskoe,ჩანთა
2724,Tasche::N,væssko,ჩანთა
2725,Tasche::N,lávkka,ჩანთა
2726,Tasche::N,lávka,ჩანთა
2727,Tasche::N,seahkka,ჩანთა
2728,Tasche::N,lavkkâ,ჩანთა
2729,Tasche::N,laukk,ჩანთა
2730,Tasche::N,суӎӎьк,ჩანთა
2731,Tasche::N,ло̄а̄ффк,ჩანთა
2732,Eimer::N,bæhtoe,ჩამჩა
2733,Eimer::N,skiello,ჩამჩა
2734,Eimer::N,skállu,ჩამჩა
2735,Eimer::N,eebir,ჩამჩა
2736,Eimer::N,skääll,ჩამჩა
2737,Eimer::N,е̄мьперь,ჩამჩა
2738,Deckel::N,luehkie,ხუფი
2739,Deckel::N,luehkie,სარქველი
2740,Deckel::N,låhkke,ხუფი
2741,Deckel::N,låhkke,სარქველი
2742,Deckel::N,lohkki,ხუფი
2743,Deckel::N,lohkki,სარქველი
2744,Deckel::N,lokke,ხუფი
2745,Deckel::N,lokke,სარქველი
2746,Deckel::N,lå´ǩǩ,ხუფი
2747,Deckel::N,lå´ǩǩ,სარქველი
2748,Deckel::N,ко̄а̄ххтнэсс,ხუფი
2749,Deckel::N,ко̄а̄ххтнэсс,სარქველი
2750,Geschirr::N,lihtie,ჭურჭელი
2751,Geschirr::N,lihte,ჭურჭელი
2752,Geschirr::N,lihtit,ჭურჭელი
2753,Geschirr::N,litte,ჭურჭელი
2754,Geschirr::N,kärldõk,ჭურჭელი
2755,Geschirr::N,ка̄ррь,ჭურჭელი
2756,Sack::N,voesse,ტომარა
2757,Sack::N,vuossa,ტომარა
2758,Sack::N,seahkka,ტომარა
2759,Sack::N,sekkâ,ტომარა
2760,Sack::N,siâk'k,ტომარა
2761,Sack::N,ве̄ҏҏц,ტომარა
2762,Tasse::N,guksie,ფინჯანი
2763,Tasse::N,gåhppå,ფინჯანი
2764,Tasse::N,gohppu,ფინჯანი
2765,Tasse::N,pollo,ფინჯანი
2766,Tasse::N,kopp,ფინჯანი
2767,Tasse::N,на̄ххьп,ფინჯანი
2768,Topf::N,baetie,ქოთანი
2769,Topf::N,krovhte,ქოთანი
2770,Topf::N,rujtta,ქოთანი
2771,Topf::N,giebbme,ქოთანი
2772,Topf::N,báhti,ქოთანი
2773,Topf::N,gievdni,ქოთანი
2774,Topf::N,pääti,ქოთანი
2775,Topf::N,kruâitt,ქოთანი
2776,Topf::N,кӣммьн,ქოთანი
2777,Kessel::N,giebnie,ქვაბი
2778,Kessel::N,skallo,ქვაბი
2779,Kessel::N,giebbme,ქვაბი
2780,Kessel::N,gieđbmi,ქვაბი
2781,Kessel::N,kiem'ni,ქვაბი
2782,Kessel::N,ǩie´mnn,ქვაბი
2783,Kessel::N,кӣммьн,ქვაბი
2784,Essen::N,åesie,ჭამა
2785,Essen::N,beapmoe,ჭამა
2786,Essen::N,biebbmo,ჭამა
2787,Essen::N,borramuš,ჭამა
2788,Essen::N,purrâmâš,ჭამა
2789,Essen::N,porrmõš,ჭამა
2790,Essen::N,по̄ррмушш,ჭამა
2791,Nahrung::N,beapmoe,საზრდო
2792,Nahrung::N,beapmoe,საკვები
2793,Nahrung::N,biebbmo,საზრდო
2794,Nahrung::N,biebbmo,საკვები
2795,Nahrung::N,biebmu,საზრდო
2796,Nahrung::N,biebmu,საკვები
2797,Nahrung::N,purrâmâš,საზრდო
2798,Nahrung::N,purrâmâš,საკვები
2799,Nahrung::N,porrmõš,საზრდო
2800,Nahrung::N,porrmõš,საკვები
2801,Nahrung::N,по̄ррмушш,საზრდო
2802,Nahrung::N,по̄ррмушш,საკვები
2803,Speise::N,beapmoe,საჭმელი
2804,Speise::N,biebbmo,საჭმელი
2805,Speise::N,biebmu,საჭმელი
2806,Speise::N,määlis,საჭმელი
2807,Speise::N,aasâs,საჭმელი
2808,Speise::N,porrmõš,საჭმელი
2809,Speise::N,по̄ррмушш,საჭმელი
2810,Fleisch::N,bearkoe,ხორცი
2811,Fleisch::N,oadtje,ხორცი
2812,Fleisch::N,bierggo,ხორცი
2813,Fleisch::N,biergu,ხორცი
2814,Fleisch::N,uáž'ži,ხორცი
2815,Fleisch::N,vuä´ǯ'ǯ,ხორცი
2816,Fleisch::N,вуэннч,ხორცი
2817,Getreide::N,gernie,მარცვლოვანი
2818,Getreide::N,gårnne,მარცვლოვანი
2819,Getreide::N,gordni,მარცვლოვანი
2820,Getreide::N,valje,მარცვლოვანი
2821,Getreide::N,ле̄ййп,მარცვლოვანი
2822,Brei::N,kraavhtse,ფაფა
2823,Brei::N,ráktsa,ფაფა
2824,Brei::N,buvru,ფაფა
2825,Brei::N,suoḥâd,ფაფა
2826,Brei::N,hutt,ფაფა
2827,Brei::N,уххт,ფაფა
2828,Brot::N,gaahkoe,პური
2829,Brot::N,lájbbe,პური
2830,Brot::N,stummpa,პური
2831,Brot::N,láibi,პური
2832,Brot::N,gáhkku,პური
2833,Brot::N,leibi,პური
2834,Brot::N,lei´bb,პური
2835,Brot::N,ле̄ййп,პური
2836,Scheibe::N,snaejrie,ნაჭერი
2837,Scheibe::N,sárdde,ნაჭერი
2838,Scheibe::N,vajahas,ნაჭერი
2839,Scheibe::N,časkkis,ნაჭერი
2840,Scheibe::N,ča'skes,ნაჭერი
2841,Scheibe::N,ku´sǩǩ,ნაჭერი
2842,Scheibe::N,кусськ,ნაჭერი
2843,Fett::N,buejtie,ქონი
2844,Fett::N,buejtie,ცხიმი
2845,Fett::N,vuodja,ქონი
2846,Fett::N,vuodja,ცხიმი
2847,Fett::N,buoidi,ქონი
2848,Fett::N,buoidi,ცხიმი
2849,Fett::N,pyei'di,ქონი
2850,Fett::N,pyei'di,ცხიმი
2851,Fett::N,puõi´dd,ქონი
2852,Fett::N,puõi´dd,ცხიმი
2853,Fett::N,пуййт,ქონი
2854,Fett::N,пуййт,ცხიმი
2855,Butter::N,voeje,კარაქი
2856,Butter::N,vuodja,კარაქი
2857,Butter::N,vuodja,კარაქი
2858,Butter::N,vuojâ,კარაქი
2859,Butter::N,vuõjj,კარაქი
2860,Butter::N,вӯйй,კარაქი
2861,Öl::N,ålja,ზეთი
2862,Öl::N,ulljo,ზეთი
2863,Öl::N,oalljo,ზეთი
2864,Öl::N,olju,ზეთი
2865,Öl::N,oljo,ზეთი
2866,Öl::N,vuõjj,ზეთი
2867,Öl::N,вӯйй,ზეთი
2868,Salz::N,saelhtie,მარილი
2869,Salz::N,sállte,მარილი
2870,Salz::N,sálti,მარილი
2871,Salz::N,sältti,მარილი
2872,Salz::N,sä´ltt,მარილი
2873,Salz::N,сӯлль,მარილი
2874,Suppe::N,joptse,სუფი
2875,Suppe::N,jupptsa,სუფი
2876,Suppe::N,málli,სუფი
2877,Suppe::N,määḷi,სუფი
2878,Suppe::N,lieṃâ,სუფი
2879,Suppe::N,liõmm,სუფი
2880,Suppe::N,лӣмм,სუფი
2881,Honig::N,hååneske,თაფლი
2882,Honig::N,meda,თაფლი
2883,Honig::N,miehta,თაფლი
2884,Honig::N,mietâ,თაფლი
2885,Honig::N,miõtt,თაფლი
2886,Honig::N,мӣдт,თაფლი
2887,Milch::N,mielhkie,რძე
2888,Milch::N,mielkke,რძე
2889,Milch::N,mielki,რძე
2890,Milch::N,miel'kki,რძე
2891,Milch::N,mie´lǩǩ,რძე
2892,Milch::N,ма̄ййт,რძე
2893,Tee::N,löövje,ჩაი
2894,Tee::N,tedja,ჩაი
2895,Tee::N,deadju,ჩაი
2896,Tee::N,čee,ჩაი
2897,Tee::N,teej̣â,ჩაი
2898,Tee::N,čee,ჩაი
2899,Tee::N,чайй,ჩაი
2900,Leder::N,hovre,ტყავი
2901,Leder::N,sassne,ტყავი
2902,Leder::N,náhkki,ტყავი
2903,Leder::N,leaira,ტყავი
2904,Leder::N,čevđi,ტყავი
2905,Leder::N,čåu´dd,ტყავი
2906,Leder::N,на̄ххьк,ტყავი
2907,Wolle::N,ålloe,მატყლი
2908,Wolle::N,hullo,მატყლი
2909,Wolle::N,ullu,მატყლი
2910,Wolle::N,ullo,მატყლი
2911,Wolle::N,oll,მატყლი
2912,Wolle::N,улл,მატყლი
2913,Stoff::N,tyjje,ქსოვილი
2914,Stoff::N,gápptás,ქსოვილი
2915,Stoff::N,stoaffa,ქსოვილი
2916,Stoff::N,ávnnas,ქსოვილი
2917,Stoff::N,käägus,ქსოვილი
2918,Stoff::N,aaunâs,ქსოვილი
2919,Stoff::N,лыййн,ქსოვილი
2920,Nadel::N,naaloe,ნემსი
2921,Nadel::N,nállo,ნემსი
2922,Nadel::N,nállu,ნემსი
2923,Nadel::N,nááḷu,ნემსი
2924,Nadel::N,neu´ll,ნემსი
2925,Nadel::N,нӣввьл,ნემსი
2926,Faden::N,laejkie,ძაფი
2927,Faden::N,laejkie,მკედი
2928,Faden::N,hárppo,ძაფი
2929,Faden::N,hárppo,მკედი
2930,Faden::N,árpu,ძაფი
2931,Faden::N,árpu,მკედი
2932,Faden::N,läigi,ძაფი
2933,Faden::N,läigi,მკედი
2934,Faden::N,lääi´j,ძაფი
2935,Faden::N,lääi´j,მკედი
2936,Faden::N,сӯнн,ძაფი
2937,Faden::N,сӯнн,მკედი
2938,Knopf::N,balhka,ღილი
2939,Knopf::N,boallo,ღილი
2940,Knopf::N,boallu,ღილი
2941,Knopf::N,puál'lu,ღილი
2942,Knopf::N,puäll,ღილი
2943,Knopf::N,пуалл,ღილი
2944,Knoten::N,tjoelme,ნასკვი
2945,Knoten::N,tjuolmma,ნასკვი
2946,Knoten::N,čuolbma,ნასკვი
2947,Knoten::N,čuol'mâ,ნასკვი
2948,Knoten::N,čuõlmm,ნასკვი
2949,Knoten::N,чӯллм,ნასკვი
2950,Farbe::N,klaerie,საღებავი
2951,Farbe::N,ivnne,საღებავი
2952,Farbe::N,bájnno,საღებავი
2953,Farbe::N,mola,საღებავი
2954,Farbe::N,fearga,საღებავი
2955,Farbe::N,maalâ,საღებავი
2956,Farbe::N,páinu,საღებავი
2957,Farbe::N,kälkk,საღებავი
2958,Farbe::N,по̄а̄ййн,საღებავი
2959,Kleidung::N,tyjje,ტანსაცმელი
2960,Kleidung::N,gárvvo,ტანსაცმელი
2961,Kleidung::N,bivttas,ტანსაცმელი
2962,Kleidung::N,piivtâs,ტანსაცმელი
2963,Kleidung::N,pivoh,ტანსაცმელი
2964,Kleidung::N,piiutâs,ტანსაცმელი
2965,Kleidung::N,о̄а̄з,ტანსაცმელი
2966,Hemd::N,sjåarhtoe,ხალათი
2967,Hemd::N,sjåarhtoe,პერანგი
2968,Hemd::N,skirtto,ხალათი
2969,Hemd::N,skirtto,პერანგი
2970,Hemd::N,báidi,ხალათი
2971,Hemd::N,báidi,პერანგი
2972,Hemd::N,päiđi,ხალათი
2973,Hemd::N,päiđi,პერანგი
2974,Hemd::N,päidd,ხალათი
2975,Hemd::N,päidd,პერანგი
2976,Hemd::N,па̄ййт,ხალათი
2977,Hemd::N,па̄ййт,პერანგი
2978,Kragen::N,döörhke,საყელო
2979,Kragen::N,tjiebet,საყელო
2980,Kragen::N,tjehpuris,საყელო
2981,Kragen::N,čeabet,საყელო
2982,Kragen::N,kráva,საყელო
2983,Kragen::N,siä'pulâs,საყელო
2984,Kragen::N,seäp'plõs,საყელო
2985,Kragen::N,ко̄а̄влас,საყელო
2986,Ärmel::N,sissie,სახელო
2987,Ärmel::N,sasse,სახელო
2988,Ärmel::N,soadji,სახელო
2989,Ärmel::N,suájá,სახელო
2990,Ärmel::N,suäjj,სახელო
2991,Ärmel::N,суэйй,სახელო
2992,Hose::N,måvhka,შარვალი
2993,Hose::N,båkså,შარვალი
2994,Hose::N,buvssat,შარვალი
2995,Hose::N,puuvsah,შარვალი
2996,Hose::N,puus,შარვალი
2997,Hose::N,пукс,შარვალი
2998,Hose::N,ко̄а̄дтӭ,შარვალი
2999,Gürtel::N,juvvie,ქამარი
3000,Gürtel::N,beelhte,ქამარი
3001,Gürtel::N,avve,ქამარი
3002,Gürtel::N,getsam,ქამარი
3003,Gürtel::N,boagán,ქამარი
3004,Gürtel::N,pooṿij,ქამარი
3005,Gürtel::N,puäǥǥanj,ქამარი
3006,Gürtel::N,эвв,ქამარი
3007,Mütze::N,tjohpe,ქუდი
3008,Mütze::N,gahper,ქუდი
3009,Mütze::N,gahpir,ქუდი
3010,Mütze::N,kappeer,ქუდი
3011,Mütze::N,keä´p'per,ქუდი
3012,Mütze::N,кабперь,ქუდი
3013,Schuh::N,gaamege,ფეხსაცმელი
3014,Schuh::N,gáma,ფეხსაცმელი
3015,Schuh::N,skuovva,ფეხსაცმელი
3016,Schuh::N,gáma,ფეხსაცმელი
3017,Schuh::N,kaamâ,ფეხსაცმელი
3018,Schuh::N,kaammi,ფეხსაცმელი
3019,Schuh::N,камаша,ფეხსაცმელი
3020,Stiefel::N,steeblege,ჩექმა
3021,Stiefel::N,stiebil,ჩექმა
3022,Stiefel::N,sáhpis,ჩექმა
3023,Stiefel::N,sáppat,ჩექმა
3024,Stiefel::N,steevvil,ჩექმა
3025,Stiefel::N,sa´ppi,ჩექმა
3026,Stiefel::N,са̄ххпе,ჩექმა
3027,Ring::N,rïngke,ბეჭედი
3028,Ring::N,suormas,ბეჭედი
3029,Ring::N,suorpmas,ბეჭედი
3030,Ring::N,suormâs,ბეჭედი
3031,Ring::N,suõrmâs,ბეჭედი
3032,Ring::N,сӯрмас,ბეჭედი
3033,Band::N,baante,ბაფთი
3034,Band::N,bádde,ბაფთი
3035,Band::N,báddi,ბაფთი
3036,Band::N,päddi,ბაფთი
3037,Band::N,liântt,ბაფთი
3038,Band::N,källre´ppiǩ,ბაფთი
3039,Band::N,ля̄ӊӊт,ბაფთი
3040,Kamm::N,gaampe,სავარცხელი
3041,Kamm::N,rájdam,სავარცხელი
3042,Kamm::N,tjåhkom,სავარცხელი
3043,Kamm::N,čohkun,სავარცხელი
3044,Kamm::N,čohhoom,სავარცხელი
3045,Kamm::N,čååǥǥam,სავარცხელი
3046,Kamm::N,чоагкь,სავარცხელი
3047,Spiegel::N,guelmiedahke,სარკე
3048,Spiegel::N,spiedjil,სარკე
3049,Spiegel::N,speajal,სარკე
3050,Spiegel::N,speeijal,სარკე
3051,Spiegel::N,suei´mkar,სარკე
3052,Spiegel::N,кыффкэмка̄ррь,სარკე
3053,Spiegel::N,зе̄ркал,სარკე
3054,Riemen::N,györtenje,ღვედი
3055,Riemen::N,rájppe,ღვედი
3056,Riemen::N,garttsa,ღვედი
3057,Riemen::N,lávži,ღვედი
3058,Riemen::N,läbži,ღვედი
3059,Riemen::N,läbǯǯ,ღვედი
3060,Riemen::N,ре̄ммь,ღვედი
3061,Schnur::N,gurrie,ლარი
3062,Schnur::N,gáras,ლარი
3063,Schnur::N,garca,ლარი
3064,Schnur::N,orrâ,ლარი
3065,Schnur::N,nue´rr,ლარი
3066,Schnur::N,нӯррь,ლარი
3067,Leine::N,baante,ჯაჭვი
3068,Leine::N,gájnno,ჯაჭვი
3069,Leine::N,báddi,ჯაჭვი
3070,Leine::N,oarra,ჯაჭვი
3071,Leine::N,läbži,ჯაჭვი
3072,Leine::N,läbǯǯ,ჯაჭვი
