,Concept_ID,se,pl
738,Höhle::N,вуэӈӈк,pieczara
739,Abhang::N,boelte,stok
740,Abhang::N,boelte,zbocze
741,Abhang::N,brijrie,stok
742,Abhang::N,brijrie,zbocze
743,Abhang::N,bállte,stok
744,Abhang::N,bállte,zbocze
745,Abhang::N,vielti,stok
746,Abhang::N,vielti,zbocze
747,Abhang::N,luohkká,stok
748,Abhang::N,luohkká,zbocze
749,Abhang::N,viel'tti,stok
750,Abhang::N,viel'tti,zbocze
751,Abhang::N,vie´ltt,stok
752,Abhang::N,vie´ltt,zbocze
753,Abhang::N,луэххк,stok
754,Abhang::N,луэххк,zbocze
755,Quelle::N,aajege,zdrój
756,Quelle::N,aajege,źródło
757,Quelle::N,gaaltije,zdrój
758,Quelle::N,gaaltije,źródło
759,Quelle::N,ája,zdrój
760,Quelle::N,ája,źródło
761,Quelle::N,ája,zdrój
762,Quelle::N,ája,źródło
763,Quelle::N,gáldu,zdrój
764,Quelle::N,gáldu,źródło
765,Quelle::N,aajâ,zdrój
766,Quelle::N,aajâ,źródło
767,Quelle::N,käldee,zdrój
768,Quelle::N,käldee,źródło
769,Quelle::N,lädd,zdrój
770,Quelle::N,lädd,źródło
771,Quelle::N,käivv,zdrój
772,Quelle::N,käivv,źródło
773,Quelle::N,ка̄ййв,zdrój
774,Quelle::N,ка̄ййв,źródło
775,Bach::N,johketje,potok
776,Bach::N,johketje,strumień
777,Bach::N,jåhkå,potok
778,Bach::N,jåhkå,strumień
779,Bach::N,jågåsj,potok
780,Bach::N,jågåsj,strumień
781,Bach::N,jogaš,potok
782,Bach::N,jogaš,strumień
783,Bach::N,aajâ,potok
784,Bach::N,aajâ,strumień
785,Bach::N,vuäjj,potok
786,Bach::N,vuäjj,strumień
787,Bach::N,вуэйй,potok
788,Bach::N,вуэйй,strumień
789,Fluss::N,johke,rzeka
790,Fluss::N,ædno,rzeka
791,Fluss::N,jåhkå,rzeka
792,Fluss::N,johka,rzeka
793,Fluss::N,juuhâ,rzeka
794,Fluss::N,jokk,rzeka
795,Fluss::N,jeänn,rzeka
796,Fluss::N,ё̄гк,rzeka
797,Ufer::N,beala,brzeg
798,Ufer::N,gádde,brzeg
799,Ufer::N,gáddi,brzeg
800,Ufer::N,riddo,brzeg
801,Ufer::N,redd,brzeg
802,Ufer::N,рыннт,brzeg
803,Küste::N,mïere,wybrzeże
804,Küste::N,gaedtie,wybrzeże
805,Küste::N,merragádde,wybrzeże
806,Küste::N,merraguovllo,wybrzeże
807,Küste::N,gáddi,wybrzeże
808,Küste::N,riddo,wybrzeże
809,Küste::N,miârr'redd,wybrzeże
810,Küste::N,рыннт,wybrzeże
811,Festland::N,gaedtie,ląd
812,Festland::N,gádde,ląd
813,Festland::N,nannán,ląd
814,Festland::N,kušknjâs,ląd
815,Festland::N,eennâm,ląd
816,Festland::N,jânnam,ląd
817,Festland::N,ма̄ннтэр,ląd
818,Meer::N,mearoe,morze
819,Meer::N,merra,morze
820,Meer::N,nuorre,morze
821,Meer::N,áhpi,morze
822,Meer::N,mearra,morze
823,Meer::N,meeṛâ,morze
824,Meer::N,miârr,morze
825,Meer::N,ме̄рр,morze
826,Bucht::N,loekte,zatoka
827,Bucht::N,oagge,zatoka
828,Bucht::N,luokta,zatoka
829,Bucht::N,luokta,zatoka
830,Bucht::N,čuáj̣á,zatoka
831,Bucht::N,luhtt,zatoka
832,Bucht::N,вӯнн,zatoka
833,Bucht::N,лӯххт,zatoka
834,Insel::N,sååle,wyspa
835,Insel::N,suoloj,wyspa
836,Insel::N,suolu,wyspa
837,Insel::N,suálui,wyspa
838,Insel::N,suâl,wyspa
839,Insel::N,суэл,wyspa
840,Blume::N,rïesege,kwiat
841,Blume::N,giedjek,kwiat
842,Blume::N,rássi,kwiat
843,Blume::N,kukká,kwiat
844,Blume::N,heä´rvvrää´ss,kwiat
845,Blume::N,ывьнэнч,kwiat
846,Gras::N,kraesie,trawa
847,Gras::N,rásse,trawa
848,Gras::N,rássi,trawa
849,Gras::N,rääsi,trawa
850,Gras::N,rää´ss,trawa
851,Gras::N,ра̄ссь,trawa
852,Wurzel::N,roehtse,korzeń
853,Wurzel::N,ruohttsa,korzeń
854,Wurzel::N,ruohtas,korzeń
855,Wurzel::N,veedis,korzeń
856,Wurzel::N,vue´ddes,korzeń
857,Wurzel::N,вуэнҍтэсь,korzeń
858,Baum::N,moere,drzewo
859,Baum::N,muorra,drzewo
860,Baum::N,muorra,drzewo
861,Baum::N,muoṛâ,drzewo
862,Baum::N,muõrr,drzewo
863,Baum::N,мӯрр,drzewo
864,Stamm::N,ståamhpe,pień
865,Stamm::N,mátta,pień
866,Stamm::N,galda,pień
867,Stamm::N,ruŋgo,pień
868,Stamm::N,stokk,pień
869,Stamm::N,мӯрр,pień
870,Stamm::N,кэ̄ллт,pień
871,Rinde::N,gïrre,kora
872,Rinde::N,baarhkoe,kora
873,Rinde::N,bárkko,kora
874,Rinde::N,ostu,kora
875,Rinde::N,bárku,kora
876,Rinde::N,korrâ,kora
877,Rinde::N,kõrr,kora
878,Rinde::N,pärkk,kora
879,Rinde::N,кэ̄рр,kora
880,Rinde::N,па̄ҏҏк,kora
881,Ast::N,åeksie,gałąź
882,Ast::N,oakse,gałąź
883,Ast::N,oaksi,gałąź
884,Ast::N,uák'si,gałąź
885,Ast::N,å´hss,gałąź
886,Ast::N,вуэккьс,gałąź
887,Zweig::N,åeksie,gałąź
888,Zweig::N,oakse,gałąź
889,Zweig::N,rissi,gałąź
890,Zweig::N,syeṛi,gałąź
891,Zweig::N,sue´rr,gałąź
892,Zweig::N,рыссе,gałąź
893,Blatt::N,plienie,liść
894,Blatt::N,lassta,liść
895,Blatt::N,lasta,liść
896,Blatt::N,lostâ,liść
897,Blatt::N,lõstt,liść
898,Blatt::N,лэ̄сст,liść
899,Birke::N,såekie,brzoza
900,Birke::N,soahke,brzoza
901,Birke::N,soahki,brzoza
902,Birke::N,suáhi,brzoza
903,Birke::N,suâ´ǩǩ,brzoza
904,Birke::N,пе̄ссьмӯрр,brzoza
905,Kiefer[Baum]::N,bietsie,sosna
906,Kiefer[Baum]::N,hájkka,sosna
907,Kiefer[Baum]::N,biehtse,sosna
908,Kiefer[Baum]::N,beahci,sosna
909,Kiefer[Baum]::N,peeci,sosna
910,Kiefer[Baum]::N,pie´cc,sosna
911,Kiefer[Baum]::N,пе̄дзь,sosna
912,Weide[Baum]::N,saalje,wierzba
913,Weide[Baum]::N,sállja,wierzba
914,Weide[Baum]::N,sieđga,wierzba
915,Weide[Baum]::N,puájui,wierzba
916,Weide[Baum]::N,puäi,wierzba
917,Weide[Baum]::N,пуай,wierzba
918,Tanne::N,goese,jodła
919,Tanne::N,guossa,jodła
920,Tanne::N,guossa,jodła
921,Tanne::N,kuosâ,jodła
922,Tanne::N,kuõss,jodła
923,Tanne::N,кӯсс,jodła
924,Horn::N,tjåervie,róg
925,Horn::N,tjoarvve,róg
926,Horn::N,čoarvi,róg
927,Horn::N,čuár'vi,róg
928,Horn::N,čuä´rvv,róg
929,Horn::N,чуэррьв,róg
930,Feder::N,badtse,pióro
931,Feder::N,dålgge,pióro
932,Feder::N,bozza,pióro
933,Feder::N,puzzâ,pióro
934,Feder::N,tolge,pióro
935,Feder::N,poʒʒ,pióro
936,Feder::N,по̄ннц,pióro
937,Fell::N,njaltja,futro
938,Fell::N,duollje,futro
939,Fell::N,náhkki,futro
940,Fell::N,dorkkas,futro
941,Fell::N,turkkâ,futro
942,Fell::N,tyel'ji,futro
943,Fell::N,nähki,futro
944,Fell::N,torkk,futro
945,Fell::N,čåu´dd,futro
946,Fell::N,tue´l'lj,futro
947,Fell::N,тӯлльй,futro
948,Flügel::N,såaja,skrzydło
949,Flügel::N,såajoe,skrzydło
950,Flügel::N,soadje,skrzydło
951,Flügel::N,soadji,skrzydło
952,Flügel::N,suáj̣á,skrzydło
953,Flügel::N,suäjj,skrzydło
954,Flügel::N,суэйй,skrzydło
955,Klaue::N,gadtse,szpon
956,Klaue::N,guober,szpon
957,Klaue::N,gazza,szpon
958,Klaue::N,kozzâ,szpon
959,Klaue::N,kõʒʒ,szpon
960,Klaue::N,кэ̄ннц,szpon
961,Kralle::N,gadtse,pazur
962,Kralle::N,gadtsa,pazur
963,Kralle::N,gazza,pazur
964,Kralle::N,kozzâ,pazur
965,Kralle::N,kõʒʒ,pazur
966,Kralle::N,ке̄бпель,pazur
967,Schwanz::N,siejpie,ogon
968,Schwanz::N,siejbbe,ogon
969,Schwanz::N,bađuš,ogon
970,Schwanz::N,seaibi,ogon
971,Schwanz::N,seibi,ogon
972,Schwanz::N,sei´bb,ogon
973,Schwanz::N,piä´cciǩ,ogon
974,Schwanz::N,пиджь,ogon
975,Schwanz::N,се̄ййп,ogon
976,Schwanz::N,пе̄цехь,ogon
977,Ei::N,munnie,jajko
978,Ei::N,månne,jajko
979,Ei::N,monni,jajko
980,Ei::N,maṇe,jajko
981,Ei::N,mââ´nn,jajko
982,Ei::N,маннҍ,jajko
983,Nest::N,biesie,gniazdo
984,Nest::N,biesse,gniazdo
985,Nest::N,beassi,gniazdo
986,Nest::N,peesi,gniazdo
987,Nest::N,piervâl,gniazdo
988,Nest::N,piä´ss,gniazdo
989,Nest::N,пе̄ссь,gniazdo
990,Bau::N,biesie,nora
991,Bau::N,biedjo,nora
992,Bau::N,liesso,nora
993,Bau::N,biedju,nora
994,Bau::N,piäju,nora
995,Bau::N,вуэӈӈк,nora
996,Tier::N,juvre,zwierzę
997,Tier::N,udos,zwierzę
998,Tier::N,divrre,zwierzę
999,Tier::N,luohtok,zwierzę
1000,Tier::N,ealli,zwierzę
1001,Tier::N,ellee,zwierzę
1002,Tier::N,jie´lli,zwierzę
1003,Tier::N,жыва,zwierzę
1004,Herde::N,dåehkie,stado
1005,Herde::N,dåehkie,trzoda
1006,Herde::N,ællo,stado
1007,Herde::N,ællo,trzoda
1008,Herde::N,fuovva,stado
1009,Herde::N,fuovva,trzoda
1010,Herde::N,doahkki,stado
1011,Herde::N,doahkki,trzoda
1012,Herde::N,čagge,stado
1013,Herde::N,čagge,trzoda
1014,Herde::N,tukk,stado
1015,Herde::N,tukk,trzoda
1016,Herde::N,vâ´lvv,stado
1017,Herde::N,vâ´lvv,trzoda
1018,Herde::N,чуэз,stado
1019,Herde::N,чуэз,trzoda
1020,Herde::N,чӣгар,stado
1021,Herde::N,чӣгар,trzoda
1022,Kuh::N,govse,krowa
1023,Kuh::N,gussa,krowa
1024,Kuh::N,gussa,krowa
1025,Kuh::N,kussâ,krowa
1026,Kuh::N,kuss,krowa
1027,Kuh::N,лӣххьм,krowa
1028,Bulle::N,vuaksa,byk
1029,Bulle::N,vuoksá,byk
1030,Bulle::N,heargi,byk
1031,Bulle::N,vuák'sá,byk
1032,Bulle::N,ergi,byk
1033,Bulle::N,vuâhss,byk
1034,Bulle::N,е̄ррьк,byk
1035,Pferd::N,hierkie,koń
1036,Pferd::N,råsse,koń
1037,Pferd::N,hæssta,koń
1038,Pferd::N,heavuš,koń
1039,Pferd::N,hiävuš,koń
1040,Pferd::N,heävaš,koń
1041,Pferd::N,ро̄ссь,koń
1042,Schaf::N,sïrve,owca
1043,Schaf::N,sávttsa,owca
1044,Schaf::N,sávza,owca
1045,Schaf::N,savzâ,owca
1046,Schaf::N,sauʒʒ,owca
1047,Schaf::N,ла̄мьпесь,owca
1048,Schwein::N,snurke,świnia
1049,Schwein::N,svijnne,świnia
1050,Schwein::N,spiidni,świnia
1051,Schwein::N,šahe,świnia
1052,Schwein::N,šââ´ǩǩ,świnia
1053,Schwein::N,ша̄гкь,świnia
1054,Hund::N,bïenje,pies
1055,Hund::N,bena,pies
1056,Hund::N,beana,pies
1057,Hund::N,peenuv,pies
1058,Hund::N,piânnai,pies
1059,Hund::N,пе̄ннэ,pies
1060,Katze::N,gaahtoe,kot
1061,Katze::N,gaahtoe,kotka
1062,Katze::N,gáhtto,kot
1063,Katze::N,gáhtto,kotka
1064,Katze::N,bussá,kot
1065,Katze::N,bussá,kotka
1066,Katze::N,kissá,kot
1067,Katze::N,kissá,kotka
1068,Katze::N,kaass,kot
1069,Katze::N,kaass,kotka
1070,Katze::N,ко̄а̄сс,kot
1071,Katze::N,ко̄а̄сс,kotka
1072,Bär::N,gumsie,niedźwiedż
1073,Bär::N,biernna,niedźwiedż
1074,Bär::N,guovža,niedźwiedż
1075,Bär::N,bierdna,niedźwiedż
1076,Bär::N,kuob'žâ,niedźwiedż
1077,Bär::N,kue´bǯǯ,niedźwiedż
1078,Bär::N,та̄лл,niedźwiedż
1079,Eichhörnchen::N,åeruve,wiewiórka
1080,Eichhörnchen::N,oarre,wiewiórka
1081,Eichhörnchen::N,oarri,wiewiórka
1082,Eichhörnchen::N,uár'ree,wiewiórka
1083,Eichhörnchen::N,vuä´r'rev,wiewiórka
1084,Eichhörnchen::N,вуэррев,wiewiórka
1085,Elch::N,ïelje,łóś
1086,Elch::N,ællja,łóś
1087,Elch::N,sarvva,łóś
1088,Elch::N,ealga,łóś
1089,Elch::N,sorvâ,łóś
1090,Elch::N,sõrvv,łóś
1091,Elch::N,сэ̄ррв,łóś
1092,Fuchs::N,riepie,lis
1093,Fuchs::N,riebij,lis
1094,Fuchs::N,rieban,lis
1095,Fuchs::N,riemnjis,lis
1096,Fuchs::N,rie´mjj,lis
1097,Fuchs::N,рӣммьн,lis
1098,Hase::N,njåemele,zając
1099,Hase::N,njoammel,zając
1100,Hase::N,njoammil,zając
1101,Hase::N,njuámmil,zając
1102,Hase::N,njue´m'mel,zając
1103,Hase::N,нюэммель,zając
1104,Maus::N,snjeara,mysz
1105,Maus::N,snjierrá,mysz
1106,Maus::N,sáhpán,mysz
1107,Maus::N,säplig,mysz
1108,Maus::N,sä´ppli,mysz
1109,Maus::N,са̄хпьлинк,mysz
1110,Wolf::N,sïejpe,wilk
1111,Wolf::N,stálppe,wilk
1112,Wolf::N,stáhkke,wilk
1113,Wolf::N,ruomas,wilk
1114,Wolf::N,kumpe,wilk
1115,Wolf::N,návdi,wilk
1116,Wolf::N,kumppi,wilk
1117,Wolf::N,ku´mpp,wilk
1118,Wolf::N,pââ´ldes,wilk
1119,Wolf::N,чиррм,wilk
1120,Wolf::N,пальтӭсь,wilk
1121,Vogel::N,ledtie,ptak
1122,Vogel::N,lådde,ptak
1123,Vogel::N,loddi,ptak
1124,Vogel::N,lodde,ptak
1125,Vogel::N,lå´dd,ptak
1126,Vogel::N,лоаннҍт,ptak
1127,Schwarm::N,dåehkie,stado
1128,Schwarm::N,doahkke,stado
1129,Schwarm::N,doahkki,stado
1130,Schwarm::N,tuák'ki,stado
1131,Schwarm::N,parvv,stado
1132,Schwarm::N,туххк,stado
1133,Huhn::N,vöönhtse,kura
1134,Huhn::N,vuonntsá,kura
1135,Huhn::N,vuonccis,kura
1136,Huhn::N,kääṇi,kura
1137,Huhn::N,kää´nn,kura
1138,Huhn::N,ка̄ннҌ,kura
1139,Hahn::N,deere,kogut
1140,Hahn::N,hádna,kogut
1141,Hahn::N,åresvuonntsá,kogut
1142,Hahn::N,vuonccis,kogut
1143,Hahn::N,kääṇi,kogut
1144,Hahn::N,åå´reskää´nn,kogut
1145,Hahn::N,пе̄ттэх,kogut
1146,Gans::N,gaase,gęś
1147,Gans::N,gássa,gęś
1148,Gans::N,čuonji,gęś
1149,Gans::N,čuá'njá,gęś
1150,Gans::N,čue´nj,gęś
1151,Gans::N,чуэнь,gęś
1152,Adler::N,aarhtse,orzeł
1153,Adler::N,goasskem,orzeł
1154,Adler::N,goaskin,orzeł
1155,Adler::N,kuás'kim,orzeł
1156,Adler::N,kuä´cǩǩem,orzeł
1157,Adler::N,куэцькем,orzeł
1158,Ente::N,tjååtsele,kaczka
1159,Ente::N,vuojatjis,kaczka
1160,Ente::N,čáhceloddi,kaczka
1161,Ente::N,vuonjâč,kaczka
1162,Ente::N,vuõnjâč,kaczka
1163,Ente::N,ча̄дзьлоаннҍт,kaczka
1164,Eule::N,snjågloe,sowa
1165,Eule::N,skunjok,sowa
1166,Eule::N,skuolfi,sowa
1167,Eule::N,ijjâlodde,sowa
1168,Eule::N,iiđsaž,sowa
1169,Eule::N,кунньлоаннҍт,sowa
1170,Eule::N,чӯзэм вуэһпэй,sowa
1171,Kranich::N,goerke,żuraw
1172,Kranich::N,guorgga,żuraw
1173,Kranich::N,guorga,żuraw
1174,Kranich::N,kuor'gâ,żuraw
1175,Kranich::N,kuõrgg,żuraw
1176,Kranich::N,кӯррк,żuraw
1177,Krähe::N,voerhtje,wrona
1178,Krähe::N,gárránis,wrona
1179,Krähe::N,vuoratjis,wrona
1180,Krähe::N,vuoražas,wrona
1181,Krähe::N,vuorččis,wrona
1182,Krähe::N,vuorâč,wrona
1183,Krähe::N,vuõrâč,wrona
1184,Krähe::N,вӯрэч,wrona
1185,Kuckuck::N,gïeke,kukułka
1186,Kuckuck::N,giehka,kukułka
1187,Kuckuck::N,giehka,kukułka
1188,Kuckuck::N,kiehâ,kukułka
1189,Kuckuck::N,ǩiõkk,kukułka
1190,Kuckuck::N,кӣгк,kukułka
1191,Schwan::N,njoktje,łabędż
1192,Schwan::N,snjuktja,łabędż
1193,Schwan::N,njukča,łabędż
1194,Schwan::N,njuhčâ,łabędż
1195,Schwan::N,njuhčč,łabędż
1196,Schwan::N,нюххч,łabędż
1197,Fisch::N,guelie,ryba
1198,Fisch::N,guolle,ryba
1199,Fisch::N,guolli,ryba
1200,Fisch::N,kyeḷi,ryba
1201,Fisch::N,kue´ll,ryba
1202,Fisch::N,кӯлль,ryba
1203,Barsch::N,sihtege,okoń
1204,Barsch::N,vuoskun,okoń
1205,Barsch::N,vuoskku,okoń
1206,Barsch::N,vuásku,okoń
1207,Barsch::N,vuâsk,okoń
1208,Barsch::N,вуэсск,okoń
1209,Hecht::N,haavke,szczupak
1210,Hecht::N,hávgga,szczupak
1211,Hecht::N,hávga,szczupak
1212,Hecht::N,puško,szczupak
1213,Hecht::N,nu´ǩǩeš,szczupak
1214,Hecht::N,ныгкешь,szczupak
1215,Schlange[Tier]::N,gïermesje,wąż
1216,Schlange[Tier]::N,gïermesje,żmija
1217,Schlange[Tier]::N,germaj,wąż
1218,Schlange[Tier]::N,germaj,żmija
1219,Schlange[Tier]::N,gearpmaš,wąż
1220,Schlange[Tier]::N,gearpmaš,żmija
1221,Schlange[Tier]::N,kyev'đi,wąż
1222,Schlange[Tier]::N,kyev'đi,żmija
1223,Schlange[Tier]::N,ku´vdd,wąż
1224,Schlange[Tier]::N,ku´vdd,żmija
1225,Schlange[Tier]::N,кӯввьт,wąż
1226,Schlange[Tier]::N,кӯввьт,żmija
1227,Wurm::N,mietie,robak
1228,Wurm::N,maarhke,robak
1229,Wurm::N,mádo,robak
1230,Wurm::N,máhtu,robak
1231,Wurm::N,máátu,robak
1232,Wurm::N,määtt,robak
1233,Wurm::N,ма̄дт,robak
1234,Spinne::N,hievnie,pająk
1235,Spinne::N,hievnne,pająk
1236,Spinne::N,heavdni,pająk
1237,Spinne::N,evni,pająk
1238,Spinne::N,eeunaž,pająk
1239,Spinne::N,о̄а̄з,pająk
1240,Ameise::N,garhke,mrówka
1241,Ameise::N,gårkkå,mrówka
1242,Ameise::N,gotka,mrówka
1243,Ameise::N,kutkâ,mrówka
1244,Ameise::N,kotkk,mrówka
1245,Ameise::N,ко̄ттк,mrówka
1246,Laus::N,dihkie,wesz
1247,Laus::N,dihkke,wesz
1248,Laus::N,dihkki,wesz
1249,Laus::N,tikke,wesz
1250,Laus::N,te´ǩǩ,wesz
1251,Laus::N,тыһкь,wesz
1252,Mücke::N,tjoejhke,komar
1253,Mücke::N,tjuojkka,komar
1254,Mücke::N,čuoika,komar
1255,Mücke::N,čuoš'kâ,komar
1256,Mücke::N,čuõškk,komar
1257,Mücke::N,чӯшшк,komar
1258,Fliege::N,tjoere,mucha
1259,Fliege::N,boerege,mucha
1260,Fliege::N,tjuruk,mucha
1261,Fliege::N,čuru,mucha
1262,Fliege::N,kiärpáš,mucha
1263,Fliege::N,čuâr,mucha
1264,Fliege::N,čuâras,mucha
1265,Fliege::N,чуэраш,mucha
1266,Schmetterling::N,biejjielåbloe,motyl
1267,Schmetterling::N,biejvvelådde,motyl
1268,Schmetterling::N,beaiveloddi,motyl
1269,Schmetterling::N,piäi'vááloddááš,motyl
1270,Schmetterling::N,ä´llbaž,motyl
1271,Schmetterling::N,pei´vvlå´dd,motyl
1272,Schmetterling::N,а̄лльп,motyl
1273,Beere::N,muerjie,jagoda
1274,Beere::N,muorjje,jagoda
1275,Beere::N,muorji,jagoda
1276,Beere::N,myer'ji,jagoda
1277,Beere::N,mue´rjj,jagoda
1278,Beere::N,мӯррьй,jagoda
1279,Apfel::N,æbpla,jabłko
1280,Apfel::N,ehpal,jabłko
1281,Apfel::N,eppel,jabłko
1282,Apfel::N,eahppel,jabłko
1283,Apfel::N,я̄блэк,jabłko
1284,Pilz::N,goebpere,grzyb
1285,Pilz::N,guoppar,grzyb
1286,Pilz::N,guoppar,grzyb
1287,Pilz::N,kuobâr,grzyb
1288,Pilz::N,kuõbbâr,grzyb
1289,Pilz::N,кӯмпар,grzyb
1290,Zwiebel::N,lööke,cebula
1291,Zwiebel::N,løhkka,cebula
1292,Zwiebel::N,lávki,cebula
1293,Zwiebel::N,luukk,cebula
1294,Zwiebel::N,луквець,cebula
1295,Saat::N,saajoe,siew
1296,Saat::N,sádjo,siew
1297,Saat::N,siepman,siew
1298,Saat::N,siemâ,siew
1299,Saat::N,siõm,siew
1300,Saat::N,се̄м,siew
1301,Korn::N,gernie,ziarno
1302,Korn::N,gårnnetjalmme,ziarno
1303,Korn::N,gordni,ziarno
1304,Korn::N,jiṿe,ziarno
1305,Korn::N,ле̄ййп,ziarno
1306,Heu::N,suejnieh,siano
1307,Heu::N,ájvve,siano
1308,Heu::N,suoidni,siano
1309,Heu::N,syei'ni,siano
1310,Heu::N,suei´nn,siano
1311,Heu::N,сӯййн,siano
1312,Schale::N,gïrre,łupina
1313,Schale::N,garra,łupina
1314,Schale::N,skádne,łupina
1315,Schale::N,garra,łupina
1316,Schale::N,korrâ,łupina
1317,Schale::N,kõrr,łupina
1318,Schale::N,ю̄дтҍ,łupina
1319,Grube::N,haevtie,dół
1320,Grube::N,haevtie,jama
1321,Grube::N,rågge,dół
1322,Grube::N,rågge,jama
1323,Grube::N,gohpi,dół
1324,Grube::N,gohpi,jama
1325,Grube::N,roggi,dół
1326,Grube::N,roggi,jama
1327,Grube::N,kyep'pi,dół
1328,Grube::N,kyep'pi,jama
1329,Grube::N,rogge,dół
1330,Grube::N,rogge,jama
1331,Grube::N,rå´ǧǧ,dół
1332,Grube::N,rå´ǧǧ,jama
1333,Grube::N,kåå´pp,dół
1334,Grube::N,kåå´pp,jama
1335,Grube::N,коабпь,dół
1336,Grube::N,коабпь,jama
1337,Falle::N,barta,pułapka
1338,Falle::N,ruevtie,pułapka
1339,Falle::N,gillar,pułapka
1340,Falle::N,ruovdde,pułapka
1341,Falle::N,rihtá,pułapka
1342,Falle::N,báhcahat,pułapka
1343,Falle::N,ká'skástâh,pułapka
1344,Falle::N,ää´ǧǧes,pułapka
1345,Falle::N,кӣлл,pułapka
1346,Falle::N,ше̄шшь,pułapka
1347,Schlinge::N,latjka,sidła
1348,Schlinge::N,gieras,sidła
1349,Schlinge::N,mohkki,sidła
1350,Schlinge::N,kieḷâ,sidła
1351,Schlinge::N,ǩiõll,sidła
1352,Schlinge::N,ää´ǧǧes,sidła
1353,Schlinge::N,кӣлл,sidła
1354,Schlinge::N,ше̄шшь,sidła
1355,Spur::N,gïeje,ślad
1356,Spur::N,luodda,ślad
1357,Spur::N,joavnes,ślad
1358,Spur::N,luodda,ślad
1359,Spur::N,luod'dâ,ślad
1360,Spur::N,ǩiõjj,ślad
1361,Spur::N,кӣйй,ślad
1362,Asche::N,govne,popiół
1363,Asche::N,gudna,popiół
1364,Asche::N,gutna,popiół
1365,Asche::N,kunnâ,popiół
1366,Asche::N,kunn,popiół
1367,Asche::N,кунн,popiół
1368,Dreck::N,haaskoe,brud
1369,Dreck::N,lænjok,brud
1370,Dreck::N,baška,brud
1371,Dreck::N,duova,brud
1372,Dreck::N,durdi,brud
1373,Dreck::N,tuol'vâ,brud
1374,Dreck::N,sähss,brud
1375,Dreck::N,са̄ккьс,brud
1376,Eisen::N,ruevtie,żelazo
1377,Eisen::N,ruovdde,żelazo
1378,Eisen::N,ruovdi,żelazo
1379,Eisen::N,ryev'di,żelazo
1380,Eisen::N,ru´vdd,żelazo
1381,Eisen::N,рӯввьт,żelazo
1382,Gold::N,gullie,złoto
1383,Gold::N,gålle,złoto
1384,Gold::N,golli,złoto
1385,Gold::N,kolle,złoto
1386,Gold::N,kå´ll,złoto
1387,Gold::N,коалль,złoto
1388,Silber::N,sïlpe,srebro
1389,Silber::N,silbba,srebro
1390,Silber::N,silba,srebro
1391,Silber::N,silbâ,srebro
1392,Silber::N,silbb,srebro
1393,Silber::N,сыллп,srebro
1394,Kohle::N,tjïrre,węgiel
1395,Kohle::N,tjahta,węgiel
1396,Kohle::N,čitna,węgiel
1397,Kohle::N,illâ,węgiel
1398,Kohle::N,čiđđâ,węgiel
1399,Kohle::N,ill,węgiel
1400,Kohle::N,ылл,węgiel
1401,Glas::N,klaase,szkło
1402,Glas::N,glássa,szkło
1403,Glas::N,lássa,szkło
1404,Glas::N,laasâ,szkło
1405,Glas::N,steehl,szkło
1406,Glas::N,сте̄клэ,szkło
1407,Lehm::N,laejrie,glina
1408,Lehm::N,lænnjgá,glina
1409,Lehm::N,láirá,glina
1410,Lehm::N,njaajâ,glina
1411,Lehm::N,saavv,glina
1412,Lehm::N,чуййв,glina
1413,Lehm::N,чуввьй,glina
1414,Sand::N,saedtie,piasek
1415,Sand::N,sáttoj,piasek
1416,Sand::N,tjievrra,piasek
1417,Sand::N,sáttu,piasek
1418,Sand::N,čunoi,piasek
1419,Sand::N,vuõddâs,piasek
1420,Sand::N,вӯнтас,piasek
1421,Mensch::N,almetje,człowiek
1422,Mensch::N,ulmusj,człowiek
1423,Mensch::N,olmmoš,człowiek
1424,Mensch::N,olmooš,człowiek
1425,Mensch::N,ooumâž,człowiek
1426,Mensch::N,олма,człowiek
1427,Mann::N,ålma,mężczyzna
1428,Mann::N,ålmåj,mężczyzna
1429,Mann::N,olmmái,mężczyzna
1430,Mann::N,a'lmai,mężczyzna
1431,Mann::N,åålm,mężczyzna
1432,Mann::N,ка̄ллесь,mężczyzna
1433,Frau::N,nyjsene,kobieta
1434,Frau::N,nissun,kobieta
1435,Frau::N,nisu,kobieta
1436,Frau::N,nissoon,kobieta
1437,Frau::N,neezzan,kobieta
1438,Frau::N,нызан,kobieta
1439,Kind::N,maana,dziecko
1440,Kind::N,mánná,dziecko
1441,Kind::N,mánná,dziecko
1442,Kind::N,pärni,dziecko
1443,Kind::N,páárnáš,dziecko
1444,Kind::N,pä´rnn,dziecko
1445,Kind::N,päärnaž,dziecko
1446,Kind::N,па̄ррьн,dziecko
1447,Kind::N,па̄рнэнч,dziecko
1448,Junge::N,påajke,chłopak
1449,Junge::N,påajke,chłopiec
1450,Junge::N,baernie,chłopak
1451,Junge::N,baernie,chłopiec
1452,Junge::N,birek,chłopak
1453,Junge::N,birek,chłopiec
1454,Junge::N,báhttja,chłopak
1455,Junge::N,báhttja,chłopiec
1456,Junge::N,gánda,chłopak
1457,Junge::N,gánda,chłopiec
1458,Junge::N,bárdni,chłopak
1459,Junge::N,bárdni,chłopiec
1460,Junge::N,alge,chłopak
1461,Junge::N,alge,chłopiec
1462,Junge::N,â´lǧǧ,chłopak
1463,Junge::N,â´lǧǧ,chłopiec
1464,Junge::N,pä´rnn,chłopak
