,Concept_ID,mhr,lv
2681,glauben::V,ӱшана́ш,ticēt
2682,bemerken::V,шижа́ш,казявны
2683,bemerken::V,шижа́ш,ievērot
2684,bemerken::V,шижа́ш,ieraudzīt
2685,erkennen::V,пала́ш,тӧдмавны
2686,erkennen::V,пала́ш,pazīt
2687,erkennen::V,пала́ш,atpazīt
2688,begreifen::V,ыҥла́ш,вежӧртны
2689,begreifen::V,ыҥла́ш,гӧгӧрвоны
2690,begreifen::V,ыҥла́ш,jēgt
2691,begreifen::V,ыҥла́ш,apjēgt
2692,verstehen::V,умыла́ш,вежӧртны
2693,verstehen::V,умыла́ш,гӧгӧрвоны
2694,verstehen::V,умыла́ш,saprast
2695,lernen::V,тунема́ш,вeлöдчыны
2696,lernen::V,тунема́ш,mācīties
2697,wissen::V,шинча́ш,тӧдны
2698,wissen::V,шинча́ш,zināt
2699,sich erinnern an::V,шарна́ш,казьтывны
2700,sich erinnern an::V,шарна́ш,дум вылӧ уськӧдны
2701,sich erinnern an::V,шарна́ш,atminēties
2702,vergessen::V,монда́ш,вунӧдны
2703,vergessen::V,монда́ш,mirst
2704,vergessen::V,монда́ш,aizmirst
2705,messen::V,виса́ш,муртавны
2706,messen::V,виса́ш,mērīt
2707,zählen::V,шотла́ш,лыддьыны
2708,zählen::V,шотла́ш,skaitīt
2709,rechnen::V,шотла́ш,лыддьыны
2710,rechnen::V,шотла́ш,rēķināt
2711,lesen::V,луда́ш,лыддьыны
2712,lesen::V,луда́ш,lasīt
2713,malen::V,сӱретла́ш,серпасавны
2714,malen::V,сӱретла́ш,gleznot
2715,zeichnen::V,сӱретла́ш,серпасавны
2716,zeichnen::V,сӱретла́ш,zīmēt
2717,schreiben::V,воза́ш,гижны
2718,schreiben::V,воза́ш,rakstīt
2719,besitzen::V,лия́ш,лоны
2720,besitzen::V,лия́ш,piederēt
2721,kaufen::V,нала́ш,ньӧбны
2722,kaufen::V,нала́ш,pirkt
2723,verkaufen::V,ужала́ш,вузавны
2724,verkaufen::V,ужала́ш,pārdot
2725,bezahlen::V,тӱла́ш,мынтыны
2726,bezahlen::V,тӱла́ш,мынтысьны
2727,bezahlen::V,тӱла́ш,apmaksāt
2728,zahlen::V,тӱла́ш,мынтыны
2729,zahlen::V,тӱла́ш,maksāt
2730,beherrschen::V,куча́ш,ас улын кутны
2731,beherrschen::V,куча́ш,valdīt
2732,ertragen::V,турка́ш,пыкны
2733,ertragen::V,турка́ш,лэптыны
2734,ertragen::V,турка́ш,panest
2735,ertragen::V,турка́ш,paciest
