,Concept_ID,se,uk
753,Bucht::N,luokta,затока
754,Bucht::N,luokta,бухта
755,Bucht::N,luokta,затока
756,Bucht::N,čuáj̣á,бухта
757,Bucht::N,čuáj̣á,затока
758,Bucht::N,luhtt,бухта
759,Bucht::N,luhtt,затока
760,Bucht::N,вӯнн,бухта
761,Bucht::N,вӯнн,затока
762,Bucht::N,лӯххт,бухта
763,Bucht::N,лӯххт,затока
764,Insel::N,sååle,острів
765,Insel::N,suoloj,острів
766,Insel::N,suolu,острів
767,Insel::N,suálui,острів
768,Insel::N,suâl,острів
769,Insel::N,суэл,острів
770,Blume::N,rïesege,квітка
771,Blume::N,giedjek,квітка
772,Blume::N,rássi,квітка
773,Blume::N,kukká,квітка
774,Blume::N,heä´rvvrää´ss,квітка
775,Blume::N,ывьнэнч,квітка
776,Gras::N,kraesie,трава
777,Gras::N,rásse,трава
778,Gras::N,rássi,трава
779,Gras::N,rääsi,трава
780,Gras::N,rää´ss,трава
781,Gras::N,ра̄ссь,трава
782,Wurzel::N,roehtse,корінь
783,Wurzel::N,ruohttsa,корінь
784,Wurzel::N,ruohtas,корінь
785,Wurzel::N,veedis,корінь
786,Wurzel::N,vue´ddes,корінь
787,Wurzel::N,вуэнҍтэсь,корінь
788,Baum::N,moere,дерево
789,Baum::N,muorra,дерево
790,Baum::N,muorra,дерево
791,Baum::N,muoṛâ,дерево
792,Baum::N,muõrr,дерево
793,Baum::N,мӯрр,дерево
794,Stamm::N,ståamhpe,стовбур
795,Stamm::N,mátta,стовбур
796,Stamm::N,galda,стовбур
797,Stamm::N,ruŋgo,стовбур
798,Stamm::N,stokk,стовбур
799,Stamm::N,мӯрр,стовбур
800,Stamm::N,кэ̄ллт,стовбур
801,Rinde::N,gïrre,кора
802,Rinde::N,baarhkoe,кора
803,Rinde::N,bárkko,кора
804,Rinde::N,ostu,кора
805,Rinde::N,bárku,кора
806,Rinde::N,korrâ,кора
807,Rinde::N,kõrr,кора
808,Rinde::N,pärkk,кора
809,Rinde::N,кэ̄рр,кора
810,Rinde::N,па̄ҏҏк,кора
811,Ast::N,åeksie,гілка
812,Ast::N,oakse,гілка
813,Ast::N,oaksi,гілка
814,Ast::N,uák'si,гілка
815,Ast::N,å´hss,гілка
816,Ast::N,вуэккьс,гілка
817,Zweig::N,åeksie,галузь
818,Zweig::N,oakse,галузь
819,Zweig::N,rissi,галузь
820,Zweig::N,syeṛi,галузь
821,Zweig::N,sue´rr,галузь
822,Zweig::N,рыссе,галузь
823,Blatt::N,plienie,лист
824,Blatt::N,lassta,лист
825,Blatt::N,lasta,лист
826,Blatt::N,lostâ,лист
827,Blatt::N,lõstt,лист
828,Blatt::N,лэ̄сст,лист
829,Birke::N,såekie,береза
830,Birke::N,soahke,береза
831,Birke::N,soahki,береза
832,Birke::N,suáhi,береза
833,Birke::N,suâ´ǩǩ,береза
834,Birke::N,пе̄ссьмӯрр,береза
835,Kiefer[Baum]::N,bietsie,сосна
836,Kiefer[Baum]::N,hájkka,сосна
837,Kiefer[Baum]::N,biehtse,сосна
838,Kiefer[Baum]::N,beahci,сосна
839,Kiefer[Baum]::N,peeci,сосна
840,Kiefer[Baum]::N,pie´cc,сосна
841,Kiefer[Baum]::N,пе̄дзь,сосна
842,Weide[Baum]::N,saalje,верба
843,Weide[Baum]::N,sállja,верба
844,Weide[Baum]::N,sieđga,верба
845,Weide[Baum]::N,puájui,верба
846,Weide[Baum]::N,puäi,верба
847,Weide[Baum]::N,пуай,верба
848,Tanne::N,goese,ялиця
849,Tanne::N,guossa,ялиця
850,Tanne::N,guossa,ялиця
851,Tanne::N,kuosâ,ялиця
852,Tanne::N,kuõss,ялиця
853,Tanne::N,кӯсс,ялиця
854,Horn::N,tjåervie,ріг
855,Horn::N,tjoarvve,ріг
856,Horn::N,čoarvi,ріг
857,Horn::N,čuár'vi,ріг
858,Horn::N,čuä´rvv,ріг
859,Horn::N,чуэррьв,ріг
860,Feder::N,badtse,перо
861,Feder::N,dålgge,перо
862,Feder::N,bozza,перо
863,Feder::N,puzzâ,перо
864,Feder::N,tolge,перо
865,Feder::N,poʒʒ,перо
866,Feder::N,по̄ннц,перо
867,Fell::N,njaltja,хутро
868,Fell::N,duollje,хутро
869,Fell::N,náhkki,хутро
870,Fell::N,dorkkas,хутро
871,Fell::N,turkkâ,хутро
872,Fell::N,tyel'ji,хутро
873,Fell::N,nähki,хутро
874,Fell::N,torkk,хутро
875,Fell::N,čåu´dd,хутро
876,Fell::N,tue´l'lj,хутро
877,Fell::N,тӯлльй,хутро
878,Flügel::N,såaja,крило
879,Flügel::N,såajoe,крило
880,Flügel::N,soadje,крило
881,Flügel::N,soadji,крило
882,Flügel::N,suáj̣á,крило
883,Flügel::N,suäjj,крило
884,Flügel::N,суэйй,крило
885,Klaue::N,gadtse,кіготь
886,Klaue::N,guober,кіготь
887,Klaue::N,gazza,кіготь
888,Klaue::N,kozzâ,кіготь
889,Klaue::N,kõʒʒ,кіготь
890,Klaue::N,кэ̄ннц,кіготь
891,Kralle::N,gadtse,лапа
892,Kralle::N,gadtsa,лапа
893,Kralle::N,gazza,лапа
894,Kralle::N,kozzâ,лапа
895,Kralle::N,kõʒʒ,лапа
896,Kralle::N,ке̄бпель,лапа
897,Schwanz::N,siejpie,хвіст
898,Schwanz::N,siejbbe,хвіст
899,Schwanz::N,bađuš,хвіст
900,Schwanz::N,seaibi,хвіст
901,Schwanz::N,seibi,хвіст
902,Schwanz::N,sei´bb,хвіст
903,Schwanz::N,piä´cciǩ,хвіст
904,Schwanz::N,пиджь,хвіст
905,Schwanz::N,се̄ййп,хвіст
906,Schwanz::N,пе̄цехь,хвіст
907,Ei::N,munnie,яйце
908,Ei::N,månne,яйце
909,Ei::N,monni,яйце
910,Ei::N,maṇe,яйце
911,Ei::N,mââ´nn,яйце
912,Ei::N,маннҍ,яйце
913,Nest::N,biesie,гніздо
914,Nest::N,biesse,гніздо
915,Nest::N,beassi,гніздо
916,Nest::N,peesi,гніздо
917,Nest::N,piervâl,гніздо
918,Nest::N,piä´ss,гніздо
919,Nest::N,пе̄ссь,гніздо
920,Bau::N,biesie,лігво
921,Bau::N,biedjo,лігво
922,Bau::N,liesso,лігво
923,Bau::N,biedju,лігво
924,Bau::N,piäju,лігво
925,Bau::N,вуэӈӈк,лігво
926,Tier::N,juvre,тварина
927,Tier::N,udos,тварина
928,Tier::N,divrre,тварина
929,Tier::N,luohtok,тварина
930,Tier::N,ealli,тварина
931,Tier::N,ellee,тварина
932,Tier::N,jie´lli,тварина
933,Tier::N,жыва,тварина
934,Herde::N,dåehkie,стадо
935,Herde::N,ællo,стадо
936,Herde::N,fuovva,стадо
937,Herde::N,doahkki,стадо
938,Herde::N,čagge,стадо
939,Herde::N,tukk,стадо
940,Herde::N,vâ´lvv,стадо
941,Herde::N,чуэз,стадо
942,Herde::N,чӣгар,стадо
943,Kuh::N,govse,корова
944,Kuh::N,gussa,корова
945,Kuh::N,gussa,корова
946,Kuh::N,kussâ,корова
947,Kuh::N,kuss,корова
948,Kuh::N,лӣххьм,корова
949,Bulle::N,vuaksa,бик
950,Bulle::N,vuaksa,бугай
951,Bulle::N,vuoksá,бик
952,Bulle::N,vuoksá,бугай
953,Bulle::N,heargi,бик
954,Bulle::N,heargi,бугай
955,Bulle::N,vuák'sá,бик
956,Bulle::N,vuák'sá,бугай
957,Bulle::N,ergi,бик
958,Bulle::N,ergi,бугай
959,Bulle::N,vuâhss,бик
960,Bulle::N,vuâhss,бугай
961,Bulle::N,е̄ррьк,бик
962,Bulle::N,е̄ррьк,бугай
963,Pferd::N,hierkie,кінь
964,Pferd::N,råsse,кінь
965,Pferd::N,hæssta,кінь
966,Pferd::N,heavuš,кінь
967,Pferd::N,hiävuš,кінь
968,Pferd::N,heävaš,кінь
969,Pferd::N,ро̄ссь,кінь
970,Schaf::N,sïrve,вівця
971,Schaf::N,sávttsa,вівця
972,Schaf::N,sávza,вівця
973,Schaf::N,savzâ,вівця
974,Schaf::N,sauʒʒ,вівця
975,Schaf::N,ла̄мьпесь,вівця
976,Schwein::N,snurke,свиня
977,Schwein::N,svijnne,свиня
978,Schwein::N,spiidni,свиня
979,Schwein::N,šahe,свиня
980,Schwein::N,šââ´ǩǩ,свиня
981,Schwein::N,ша̄гкь,свиня
982,Hund::N,bïenje,собака
983,Hund::N,bena,собака
984,Hund::N,beana,собака
985,Hund::N,peenuv,собака
986,Hund::N,piânnai,собака
987,Hund::N,пе̄ннэ,собака
988,Katze::N,gaahtoe,кішка
989,Katze::N,gáhtto,кішка
990,Katze::N,bussá,кішка
991,Katze::N,kissá,кішка
992,Katze::N,kaass,кішка
993,Katze::N,ко̄а̄сс,кішка
994,Bär::N,gumsie,ведмідь
995,Bär::N,biernna,ведмідь
996,Bär::N,guovža,ведмідь
997,Bär::N,bierdna,ведмідь
998,Bär::N,kuob'žâ,ведмідь
999,Bär::N,kue´bǯǯ,ведмідь
1000,Bär::N,та̄лл,ведмідь
1001,Eichhörnchen::N,åeruve,білка
1002,Eichhörnchen::N,oarre,білка
1003,Eichhörnchen::N,oarri,білка
1004,Eichhörnchen::N,uár'ree,білка
1005,Eichhörnchen::N,vuä´r'rev,білка
1006,Eichhörnchen::N,вуэррев,білка
1007,Elch::N,ïelje,лось
1008,Elch::N,ællja,лось
1009,Elch::N,sarvva,лось
1010,Elch::N,ealga,лось
1011,Elch::N,sorvâ,лось
1012,Elch::N,sõrvv,лось
1013,Elch::N,сэ̄ррв,лось
1014,Fuchs::N,riepie,лисиця
1015,Fuchs::N,riebij,лисиця
1016,Fuchs::N,rieban,лисиця
1017,Fuchs::N,riemnjis,лисиця
1018,Fuchs::N,rie´mjj,лисиця
1019,Fuchs::N,рӣммьн,лисиця
1020,Hase::N,njåemele,заєць
1021,Hase::N,njoammel,заєць
1022,Hase::N,njoammil,заєць
1023,Hase::N,njuámmil,заєць
1024,Hase::N,njue´m'mel,заєць
1025,Hase::N,нюэммель,заєць
1026,Maus::N,snjeara,миша
1027,Maus::N,snjierrá,миша
1028,Maus::N,sáhpán,миша
1029,Maus::N,säplig,миша
1030,Maus::N,sä´ppli,миша
1031,Maus::N,са̄хпьлинк,миша
1032,Wolf::N,sïejpe,вовк
1033,Wolf::N,stálppe,вовк
1034,Wolf::N,stáhkke,вовк
1035,Wolf::N,ruomas,вовк
1036,Wolf::N,kumpe,вовк
1037,Wolf::N,návdi,вовк
1038,Wolf::N,kumppi,вовк
1039,Wolf::N,ku´mpp,вовк
1040,Wolf::N,pââ´ldes,вовк
1041,Wolf::N,чиррм,вовк
1042,Wolf::N,пальтӭсь,вовк
1043,Vogel::N,ledtie,птах
1044,Vogel::N,lådde,птах
1045,Vogel::N,loddi,птах
1046,Vogel::N,lodde,птах
1047,Vogel::N,lå´dd,птах
1048,Vogel::N,лоаннҍт,птах
1049,Schwarm::N,dåehkie,зграя
1050,Schwarm::N,doahkke,зграя
1051,Schwarm::N,doahkki,зграя
1052,Schwarm::N,tuák'ki,зграя
1053,Schwarm::N,parvv,зграя
1054,Schwarm::N,туххк,зграя
1055,Huhn::N,vöönhtse,курка
1056,Huhn::N,vuonntsá,курка
1057,Huhn::N,vuonccis,курка
1058,Huhn::N,kääṇi,курка
1059,Huhn::N,kää´nn,курка
1060,Huhn::N,ка̄ннҌ,курка
1061,Hahn::N,deere,півень
1062,Hahn::N,hádna,півень
1063,Hahn::N,åresvuonntsá,півень
1064,Hahn::N,vuonccis,півень
1065,Hahn::N,kääṇi,півень
1066,Hahn::N,åå´reskää´nn,півень
1067,Hahn::N,пе̄ттэх,півень
1068,Gans::N,gaase,гуска
1069,Gans::N,gássa,гуска
1070,Gans::N,čuonji,гуска
1071,Gans::N,čuá'njá,гуска
1072,Gans::N,čue´nj,гуска
1073,Gans::N,чуэнь,гуска
1074,Adler::N,aarhtse,орел
1075,Adler::N,goasskem,орел
1076,Adler::N,goaskin,орел
1077,Adler::N,kuás'kim,орел
1078,Adler::N,kuä´cǩǩem,орел
1079,Adler::N,куэцькем,орел
1080,Ente::N,tjååtsele,качка
1081,Ente::N,vuojatjis,качка
1082,Ente::N,čáhceloddi,качка
1083,Ente::N,vuonjâč,качка
1084,Ente::N,vuõnjâč,качка
1085,Ente::N,ча̄дзьлоаннҍт,качка
1086,Eule::N,snjågloe,сова
1087,Eule::N,skunjok,сова
1088,Eule::N,skuolfi,сова
1089,Eule::N,ijjâlodde,сова
1090,Eule::N,iiđsaž,сова
1091,Eule::N,кунньлоаннҍт,сова
1092,Eule::N,чӯзэм вуэһпэй,сова
1093,Kranich::N,goerke,журавель
1094,Kranich::N,guorgga,журавель
1095,Kranich::N,guorga,журавель
1096,Kranich::N,kuor'gâ,журавель
1097,Kranich::N,kuõrgg,журавель
1098,Kranich::N,кӯррк,журавель
1099,Krähe::N,voerhtje,ворона
1100,Krähe::N,gárránis,ворона
1101,Krähe::N,vuoratjis,ворона
1102,Krähe::N,vuoražas,ворона
1103,Krähe::N,vuorččis,ворона
1104,Krähe::N,vuorâč,ворона
1105,Krähe::N,vuõrâč,ворона
1106,Krähe::N,вӯрэч,ворона
1107,Kuckuck::N,gïeke,зозуля
1108,Kuckuck::N,giehka,зозуля
1109,Kuckuck::N,giehka,зозуля
1110,Kuckuck::N,kiehâ,зозуля
1111,Kuckuck::N,ǩiõkk,зозуля
1112,Kuckuck::N,кӣгк,зозуля
1113,Schwan::N,njoktje,лебідь
1114,Schwan::N,snjuktja,лебідь
1115,Schwan::N,njukča,лебідь
1116,Schwan::N,njuhčâ,лебідь
1117,Schwan::N,njuhčč,лебідь
1118,Schwan::N,нюххч,лебідь
1119,Fisch::N,guelie,риба
1120,Fisch::N,guolle,риба
1121,Fisch::N,guolli,риба
1122,Fisch::N,kyeḷi,риба
1123,Fisch::N,kue´ll,риба
1124,Fisch::N,кӯлль,риба
1125,Barsch::N,sihtege,окунь
1126,Barsch::N,vuoskun,окунь
1127,Barsch::N,vuoskku,окунь
1128,Barsch::N,vuásku,окунь
1129,Barsch::N,vuâsk,окунь
1130,Barsch::N,вуэсск,окунь
1131,Hecht::N,haavke,щука
1132,Hecht::N,hávgga,щука
1133,Hecht::N,hávga,щука
1134,Hecht::N,puško,щука
1135,Hecht::N,nu´ǩǩeš,щука
1136,Hecht::N,ныгкешь,щука
1137,Schlange[Tier]::N,gïermesje,змія
1138,Schlange[Tier]::N,germaj,змія
1139,Schlange[Tier]::N,gearpmaš,змія
1140,Schlange[Tier]::N,kyev'đi,змія
1141,Schlange[Tier]::N,ku´vdd,змія
1142,Schlange[Tier]::N,кӯввьт,змія
1143,Wurm::N,mietie,черв’як
1144,Wurm::N,maarhke,черв’як
1145,Wurm::N,mádo,черв’як
1146,Wurm::N,máhtu,черв’як
1147,Wurm::N,máátu,черв’як
1148,Wurm::N,määtt,черв’як
1149,Wurm::N,ма̄дт,черв’як
1150,Spinne::N,hievnie,павук
1151,Spinne::N,hievnne,павук
1152,Spinne::N,heavdni,павук
1153,Spinne::N,evni,павук
1154,Spinne::N,eeunaž,павук
1155,Spinne::N,о̄а̄з,павук
1156,Ameise::N,garhke,мурашка
1157,Ameise::N,gårkkå,мурашка
1158,Ameise::N,gotka,мурашка
1159,Ameise::N,kutkâ,мурашка
1160,Ameise::N,kotkk,мурашка
1161,Ameise::N,ко̄ттк,мурашка
1162,Laus::N,dihkie,воша
1163,Laus::N,dihkke,воша
1164,Laus::N,dihkki,воша
1165,Laus::N,tikke,воша
1166,Laus::N,te´ǩǩ,воша
1167,Laus::N,тыһкь,воша
1168,Mücke::N,tjoejhke,комар
1169,Mücke::N,tjuojkka,комар
1170,Mücke::N,čuoika,комар
1171,Mücke::N,čuoš'kâ,комар
1172,Mücke::N,čuõškk,комар
1173,Mücke::N,чӯшшк,комар
1174,Fliege::N,tjoere,муха
1175,Fliege::N,boerege,муха
1176,Fliege::N,tjuruk,муха
1177,Fliege::N,čuru,муха
1178,Fliege::N,kiärpáš,муха
1179,Fliege::N,čuâr,муха
1180,Fliege::N,čuâras,муха
1181,Fliege::N,чуэраш,муха
1182,Schmetterling::N,biejjielåbloe,метелик
1183,Schmetterling::N,biejvvelådde,метелик
1184,Schmetterling::N,beaiveloddi,метелик
1185,Schmetterling::N,piäi'vááloddááš,метелик
1186,Schmetterling::N,ä´llbaž,метелик
1187,Schmetterling::N,pei´vvlå´dd,метелик
1188,Schmetterling::N,а̄лльп,метелик
1189,Beere::N,muerjie,ягода
1190,Beere::N,muorjje,ягода
1191,Beere::N,muorji,ягода
1192,Beere::N,myer'ji,ягода
1193,Beere::N,mue´rjj,ягода
1194,Beere::N,мӯррьй,ягода
1195,Apfel::N,æbpla,яблуко
1196,Apfel::N,ehpal,яблуко
1197,Apfel::N,eppel,яблуко
1198,Apfel::N,eahppel,яблуко
1199,Apfel::N,я̄блэк,яблуко
1200,Pilz::N,goebpere,гриб
1201,Pilz::N,guoppar,гриб
1202,Pilz::N,guoppar,гриб
1203,Pilz::N,kuobâr,гриб
1204,Pilz::N,kuõbbâr,гриб
1205,Pilz::N,кӯмпар,гриб
1206,Zwiebel::N,lööke,цибуля
1207,Zwiebel::N,løhkka,цибуля
1208,Zwiebel::N,lávki,цибуля
1209,Zwiebel::N,luukk,цибуля
1210,Zwiebel::N,луквець,цибуля
1211,Saat::N,saajoe,сім’я
1212,Saat::N,sádjo,сім’я
1213,Saat::N,siepman,сім’я
1214,Saat::N,siemâ,сім’я
1215,Saat::N,siõm,сім’я
1216,Saat::N,се̄м,сім’я
1217,Korn::N,gernie,зерно
1218,Korn::N,gårnnetjalmme,зерно
1219,Korn::N,gordni,зерно
1220,Korn::N,jiṿe,зерно
1221,Korn::N,ле̄ййп,зерно
1222,Heu::N,suejnieh,сіно
1223,Heu::N,ájvve,сіно
1224,Heu::N,suoidni,сіно
1225,Heu::N,syei'ni,сіно
1226,Heu::N,suei´nn,сіно
1227,Heu::N,сӯййн,сіно
1228,Schale::N,gïrre,шкірка
1229,Schale::N,garra,шкірка
1230,Schale::N,skádne,шкірка
1231,Schale::N,garra,шкірка
1232,Schale::N,korrâ,шкірка
1233,Schale::N,kõrr,шкірка
1234,Schale::N,ю̄дтҍ,шкірка
1235,Grube::N,haevtie,яма
1236,Grube::N,rågge,яма
1237,Grube::N,gohpi,яма
1238,Grube::N,roggi,яма
1239,Grube::N,kyep'pi,яма
1240,Grube::N,rogge,яма
1241,Grube::N,rå´ǧǧ,яма
1242,Grube::N,kåå´pp,яма
1243,Grube::N,коабпь,яма
1244,Falle::N,barta,пастка
1245,Falle::N,ruevtie,пастка
1246,Falle::N,gillar,пастка
1247,Falle::N,ruovdde,пастка
1248,Falle::N,rihtá,пастка
1249,Falle::N,báhcahat,пастка
1250,Falle::N,ká'skástâh,пастка
1251,Falle::N,ää´ǧǧes,пастка
1252,Falle::N,кӣлл,пастка
1253,Falle::N,ше̄шшь,пастка
1254,Schlinge::N,latjka,петля
1255,Schlinge::N,gieras,петля
1256,Schlinge::N,mohkki,петля
1257,Schlinge::N,kieḷâ,петля
1258,Schlinge::N,ǩiõll,петля
1259,Schlinge::N,ää´ǧǧes,петля
1260,Schlinge::N,кӣлл,петля
1261,Schlinge::N,ше̄шшь,петля
1262,Spur::N,gïeje,слід
1263,Spur::N,luodda,слід
1264,Spur::N,joavnes,слід
1265,Spur::N,luodda,слід
1266,Spur::N,luod'dâ,слід
1267,Spur::N,ǩiõjj,слід
1268,Spur::N,кӣйй,слід
1269,Asche::N,govne,зола
1270,Asche::N,govne,попіл
1271,Asche::N,gudna,зола
1272,Asche::N,gudna,попіл
1273,Asche::N,gutna,зола
1274,Asche::N,gutna,попіл
1275,Asche::N,kunnâ,зола
1276,Asche::N,kunnâ,попіл
1277,Asche::N,kunn,зола
1278,Asche::N,kunn,попіл
1279,Asche::N,кунн,зола
1280,Asche::N,кунн,попіл
1281,Dreck::N,haaskoe,бруд
1282,Dreck::N,lænjok,бруд
1283,Dreck::N,baška,бруд
1284,Dreck::N,duova,бруд
1285,Dreck::N,durdi,бруд
1286,Dreck::N,tuol'vâ,бруд
1287,Dreck::N,sähss,бруд
1288,Dreck::N,са̄ккьс,бруд
1289,Eisen::N,ruevtie,залізо
1290,Eisen::N,ruovdde,залізо
1291,Eisen::N,ruovdi,залізо
1292,Eisen::N,ryev'di,залізо
1293,Eisen::N,ru´vdd,залізо
1294,Eisen::N,рӯввьт,залізо
1295,Gold::N,gullie,золото
1296,Gold::N,gålle,золото
1297,Gold::N,golli,золото
1298,Gold::N,kolle,золото
1299,Gold::N,kå´ll,золото
1300,Gold::N,коалль,золото
1301,Silber::N,sïlpe,срібло
1302,Silber::N,silbba,срібло
1303,Silber::N,silba,срібло
1304,Silber::N,silbâ,срібло
1305,Silber::N,silbb,срібло
1306,Silber::N,сыллп,срібло
1307,Kohle::N,tjïrre,вугілля
1308,Kohle::N,tjahta,вугілля
1309,Kohle::N,čitna,вугілля
1310,Kohle::N,illâ,вугілля
1311,Kohle::N,čiđđâ,вугілля
1312,Kohle::N,ill,вугілля
1313,Kohle::N,ылл,вугілля
1314,Glas::N,klaase,скло
1315,Glas::N,glássa,скло
1316,Glas::N,lássa,скло
1317,Glas::N,laasâ,скло
1318,Glas::N,steehl,скло
