,Concept_ID,el,se
3173,Brief::N,επιστολή,reive
3174,Brief::N,επιστολή,kirje
3175,Brief::N,επιστολή,ǩe´rjj
3176,Brief::N,επιστολή,кыррьй
3177,Buch::N,βιβλίο,gærja
3178,Buch::N,βιβλίο,girjje
3179,Buch::N,βιβλίο,girji
3180,Buch::N,βιβλίο,kirje
3181,Buch::N,βιβλίο,ǩe´rjj
3182,Buch::N,βιβλίο,кыррьй
3183,Buchstabe::N,γράμμα,baakoe
3184,Buchstabe::N,γράμμα,bokstávva
3185,Buchstabe::N,γράμμα,bustávva
3186,Buchstabe::N,γράμμα,puustav
3187,Buchstabe::N,γράμμα,bukva
3188,Buchstabe::N,γράμμα,буква
3189,Zeitung::N,εφημερίδα,plaerie
3190,Zeitung::N,εφημερίδα,avijssa
3191,Zeitung::N,εφημερίδα,bláđđi
3192,Zeitung::N,εφημερίδα,aavis
3193,Zeitung::N,εφημερίδα,listt
3194,Zeitung::N,εφημερίδα,ga´zaat
3195,Zeitung::N,εφημερίδα,газет
3196,Leben::N,ζωή,hïegke
3197,Leben::N,ζωή,hægga
3198,Leben::N,ζωή,iellem
3199,Leben::N,ζωή,viessom
3200,Leben::N,ζωή,eallin
3201,Leben::N,ζωή,eellim
3202,Leben::N,ζωή,jie´llem
3203,Leben::N,ζωή,я̄лл
3204,Leben::N,βίος,hïegke
3205,Leben::N,βίος,hægga
3206,Leben::N,βίος,iellem
3207,Leben::N,βίος,viessom
3208,Leben::N,βίος,eallin
3209,Leben::N,βίος,eellim
3210,Leben::N,βίος,jie´llem
3211,Leben::N,βίος,я̄лл
3212,Tod::N,θάνατος,jaame
3213,Tod::N,θάνατος,jábmem
3214,Tod::N,θάνατος,jápmin
3215,Tod::N,θάνατος,jäämmim
3216,Tod::N,θάνατος,så´rmm
3217,Tod::N,θάνατος,jää´mmem
3218,Tod::N,θάνατος,соаррьм
3219,Grab::N,τάφος,gaelmie
3220,Grab::N,τάφος,ráhpo
3221,Grab::N,τάφος,hávdde
3222,Grab::N,τάφος,hávdi
3223,Grab::N,τάφος,hävdi
3224,Grab::N,τάφος,äu´dd
3225,Grab::N,τάφος,ка̄лльм
3226,Kirche::N,εκκλησία,gærhkoe
3227,Kirche::N,εκκλησία,girkko
3228,Kirche::N,εκκλησία,girku
3229,Kirche::N,εκκλησία,kirkko
3230,Kirche::N,εκκλησία,ceerkav
3231,Kirche::N,εκκλησία,цэ̄ркав
3232,Sünde::N,αμαρτία,sådtoe
3233,Sünde::N,αμαρτία,suddo
3234,Sünde::N,αμαρτία,suddu
3235,Sünde::N,αμαρτία,suddo
3236,Sünde::N,αμαρτία,reä´ǩ'ǩ
3237,Gott::N,θεός,jupmele
3238,Gott::N,θεός,jubmel
3239,Gott::N,θεός,ipmil
3240,Gott::N,θεός,immeel
3241,Gott::N,θεός,e´mmel
3242,Gott::N,θεός,иммель
3243,Arbeiter::N,εργάτης,barkije
3244,Arbeiter::N,εργάτης,barggoulmusj
3245,Arbeiter::N,εργάτης,bargi
3246,Arbeiter::N,εργάτης,pargee
3247,Arbeiter::N,εργάτης,reâugglaž
3248,Arbeiter::N,εργάτης,лыххкэй
3249,Chef::N,προϊστάμενος,åvtehke
3250,Chef::N,προϊστάμενος,oajvve
3251,Chef::N,προϊστάμενος,hoavda
3252,Chef::N,προϊστάμενος,hovdâ
3253,Chef::N,προϊστάμενος,uái'vi
3254,Chef::N,προϊστάμενος,ä´ttem
3255,Chef::N,προϊστάμενος,vuei´vvooumaž
3256,Chef::N,προϊστάμενος,выгкэй
3257,Chef::N,προϊστάμενος,вӯййкьей
3258,Chef::N,προϊστάμενος,вуэййв
3259,Meister::N,μάστορας,ööhpehtæjja
3260,Meister::N,μάστορας,åhpadiddje
3261,Meister::N,μάστορας,čeahppi
3262,Meister::N,μάστορας,meašttir
3263,Meister::N,μάστορας,miäš'tár
3264,Meister::N,μάστορας,määstär
3265,Meister::N,μάστορας,че̄ххьп
3266,Meister::N,αρχιτεχνίτης,ööhpehtæjja
3267,Meister::N,αρχιτεχνίτης,åhpadiddje
3268,Meister::N,αρχιτεχνίτης,čeahppi
3269,Meister::N,αρχιτεχνίτης,meašttir
3270,Meister::N,αρχιτεχνίτης,miäš'tár
3271,Meister::N,αρχιτεχνίτης,määstär
3272,Meister::N,αρχιτεχνίτης,че̄ххьп
3273,Arzt::N,γιατρός,dåaktere
3274,Arzt::N,γιατρός,dåktår
3275,Arzt::N,γιατρός,dálkudiddje
3276,Arzt::N,γιατρός,doavttir
3277,Arzt::N,γιατρός,tuáh'tár
3278,Arzt::N,γιατρός,dåhttar
3279,Arzt::N,γιατρός,лыххцэй
3280,Lehrer::N,δάσκαλος,lohkehtæjja
3281,Lehrer::N,δάσκαλος,skåvlik
3282,Lehrer::N,δάσκαλος,åjpadiddje
3283,Lehrer::N,δάσκαλος,oahpaheaddji
3284,Lehrer::N,δάσκαλος,máttááttijjee
3285,Lehrer::N,δάσκαλος,u´čtee´l
3286,Lehrer::N,δάσκαλος,mätt'teei
3287,Lehrer::N,δάσκαλος,уххцэй
3288,Geld::N,λεφτά,vierhtie
3289,Geld::N,λεφτά,ruhta
3290,Geld::N,λεφτά,biednik
3291,Geld::N,λεφτά,ruhta
3292,Geld::N,λεφτά,ruttâ
3293,Geld::N,λεφτά,teä´ǧ'ǧ
3294,Geld::N,λεφτά,те̄ӈӈьк
3295,Geld::N,χρήματα,vierhtie
3296,Geld::N,χρήματα,ruhta
3297,Geld::N,χρήματα,biednik
3298,Geld::N,χρήματα,ruhta
3299,Geld::N,χρήματα,ruttâ
3300,Geld::N,χρήματα,teä´ǧ'ǧ
3301,Geld::N,χρήματα,те̄ӈӈьк
3302,Geschäft::N,συναλλαγή,åesie
3303,Geschäft::N,συναλλαγή,oases
3304,Geschäft::N,συναλλαγή,gávpi
3305,Geschäft::N,συναλλαγή,kävppi
3306,Geschäft::N,συναλλαγή,haandâl
3307,Geschäft::N,συναλλαγή,kaupp
3308,Geschäft::N,συναλλαγή,ро̄бэт
3309,Laden::N,μαγαζί,bovre
3310,Laden::N,μαγαζί,oases
3311,Laden::N,μαγαζί,rámbuvdda
3312,Laden::N,μαγαζί,gávpi
3313,Laden::N,μαγαζί,puvdâ
3314,Laden::N,μαγαζί,kävppi
3315,Laden::N,μαγαζί,kaupp
3316,Laden::N,μαγαζί,ла̄ффьк
3317,Laden::N,κατάστημα,bovre
3318,Laden::N,κατάστημα,oases
3319,Laden::N,κατάστημα,rámbuvdda
3320,Laden::N,κατάστημα,gávpi
3321,Laden::N,κατάστημα,puvdâ
3322,Laden::N,κατάστημα,kävppi
3323,Laden::N,κατάστημα,kaupp
3324,Laden::N,κατάστημα,ла̄ффьк
3325,Preis::N,τιμή,åasa
3326,Preis::N,τιμή,hadde
3327,Preis::N,τιμή,haddi
3328,Preis::N,τιμή,hadde
3329,Preis::N,τιμή,hâ´dd
3330,Preis::N,τιμή,а̄ррв
3331,Ware::N,εμπόρευμα,vaaroe
3332,Ware::N,εμπόρευμα,várro
3333,Ware::N,εμπόρευμα,gálvvo
3334,Ware::N,εμπόρευμα,gálvu
3335,Ware::N,εμπόρευμα,kálvu
3336,Ware::N,εμπόρευμα,täävvir
3337,Ware::N,εμπόρευμα,kälvv
3338,Ware::N,εμπόρευμα,tä´vver
3339,Ware::N,εμπόρευμα,та̄вяр
3340,Nutzen::N,όφελος,aevhkie
3341,Nutzen::N,όφελος,ávkke
3342,Nutzen::N,όφελος,ávki
3343,Nutzen::N,όφελος,ävkki
3344,Nutzen::N,όφελος,äu´ǩǩ
3345,Nutzen::N,όφελος,то̄ӆӆк 
3346,Reichtum::N,πλούτος,ræjhkoesvoete
3347,Reichtum::N,πλούτος,boanndudahka
3348,Reichtum::N,πλούτος,rikkisvuohta
3349,Reichtum::N,πλούτος,riggodat
3350,Reichtum::N,πλούτος,riggodâh
3351,Reichtum::N,πλούτος,ree´ǧǧesvuõtt
3352,Reichtum::N,πλούτος,ва̄птэквӯдт
3353,Welt::N,κόσμος,veartene
3354,Welt::N,κόσμος,værált
3355,Welt::N,κόσμος,ilmme
3356,Welt::N,κόσμος,máilbmi
3357,Welt::N,κόσμος,maailm
3358,Welt::N,κόσμος,maai´lm
3359,Welt::N,κόσμος,jânnamkå´dd
3360,Welt::N,κόσμος,э̄ллманнт
3361,Land::N,χώρα,laante
3362,Land::N,χώρα,eatneme
3363,Land::N,χώρα,lánnda
3364,Land::N,χώρα,eanan
3365,Land::N,χώρα,eennâm
3366,Land::N,χώρα,mädd
3367,Land::N,χώρα,jânnam
3368,Land::N,χώρα,ланнҍ
3369,Land::N,χώρα,е̄ммьне
3370,Staat::N,κράτος,staate
3371,Staat::N,κράτος,stáhtta
3372,Staat::N,κράτος,rijkka
3373,Staat::N,κράτος,stáhta
3374,Staat::N,κράτος,staatâ
3375,Staat::N,κράτος,riikk
3376,Staat::N,κράτος,ланнҍ
3377,Staat::N,κράτος,государствэ
3378,Staat::N,πολιτεία,staate
3379,Staat::N,πολιτεία,stáhtta
3380,Staat::N,πολιτεία,rijkka
3381,Staat::N,πολιτεία,stáhta
3382,Staat::N,πολιτεία,staatâ
3383,Staat::N,πολιτεία,riikk
3384,Staat::N,πολιτεία,ланнҍ
3385,Staat::N,πολιτεία,государствэ
3386,König::N,βασιλιάς,gånka
3387,König::N,βασιλιάς,gånågis
3388,König::N,βασιλιάς,gonagas
3389,König::N,βασιλιάς,kunâgâs
3390,König::N,βασιλιάς,caarr
3391,König::N,βασιλιάς,koonǥõs
3392,König::N,βασιλιάς,цоарр
3393,Macht::N,εξουσία,faamoe
3394,Macht::N,εξουσία,fábmo
3395,Macht::N,εξουσία,fábmogisvuohta
3396,Macht::N,εξουσία,fápmu
3397,Macht::N,εξουσία,väldi
3398,Macht::N,εξουσία,vä´ldd
3399,Macht::N,εξουσία,воаллт
3400,Grenze::N,σύνορα,raajoe
3401,Grenze::N,σύνορα,rádjá
3402,Grenze::N,σύνορα,mierre
3403,Grenze::N,σύνορα,rádji
3404,Grenze::N,σύνορα,rääji
3405,Grenze::N,σύνορα,raajj
3406,Grenze::N,σύνορα,ре̄ввьн
3407,Krieg::N,πόλεμος,dåara
3408,Krieg::N,πόλεμος,soahte
3409,Krieg::N,πόλεμος,soahti
3410,Krieg::N,πόλεμος,suáti
3411,Krieg::N,πόλεμος,väi´nn
3412,Krieg::N,πόλεμος,туарр
3413,Feind::N,εχθρός,gertele
3414,Feind::N,εχθρός,vasjulasj
3415,Feind::N,εχθρός,vašálaš
3416,Feind::N,εχθρός,vajalâš
3417,Feind::N,εχθρός,vâjjeeja
3418,Feind::N,εχθρός,вэресь
3419,Gewalt::N,βία,vahágahttem
3420,Gewalt::N,βία,veahkaváldi
3421,Gewalt::N,βία,vie'hâväldi
3422,Gewalt::N,βία,pâ´elviõkk
3423,Gewalt::N,βία,вӣгк
3424,Kampf::N,αγώνας,gæmhpome
3425,Kampf::N,αγώνας,doarro
3426,Kampf::N,αγώνας,oajbbom
3427,Kampf::N,αγώνας,rahtjamus
3428,Kampf::N,αγώνας,doarru
3429,Kampf::N,αγώνας,vuostelasvuohta
3430,Kampf::N,αγώνας,tuáṛi
3431,Kampf::N,αγώνας,tuärrmõš
3432,Kampf::N,αγώνας,вуаййпмушш
3433,Bogen[Waffe]::N,τόξο,joeksi
3434,Bogen[Waffe]::N,τόξο,juoksa
3435,Bogen[Waffe]::N,τόξο,dávgi
3436,Bogen[Waffe]::N,τόξο,tävgi
3437,Bogen[Waffe]::N,τόξο,johss
3438,Bogen[Waffe]::N,τόξο,ю̄ккс
3439,Pfeil::N,σαΐτα,njoele
3440,Pfeil::N,σαΐτα,sådde
3441,Pfeil::N,σαΐτα,njuolla
3442,Pfeil::N,σαΐτα,njuolla
3443,Pfeil::N,σαΐτα,njuoḷâ
3444,Pfeil::N,σαΐτα,njuõll
3445,Pfeil::N,σαΐτα,ню̄лл
3446,Gewehr::N,τουφέκι,röövre
3447,Gewehr::N,τουφέκι,birsso
3448,Gewehr::N,τουφέκι,bissu
3449,Gewehr::N,τουφέκι,pisso
3450,Gewehr::N,τουφέκι,pess
3451,Gewehr::N,τουφέκι,пысс
3452,Fehler::N,λάθος,fiejlie
3453,Fehler::N,λάθος,vihke
3454,Fehler::N,λάθος,boastovuohta
3455,Fehler::N,λάθος,vihki
3456,Fehler::N,λάθος,vearri
3457,Fehler::N,λάθος,vahe
3458,Fehler::N,λάθος,feilâ
3459,Fehler::N,λάθος,vie´rr
3460,Fehler::N,λάθος,се̄гкь
3461,Fehler::N,λάθος,ся̄гкнэхк
3462,Fehler::N,σφάλμα,fiejlie
3463,Fehler::N,σφάλμα,vihke
3464,Fehler::N,σφάλμα,boastovuohta
3465,Fehler::N,σφάλμα,vihki
3466,Fehler::N,σφάλμα,vearri
3467,Fehler::N,σφάλμα,vahe
3468,Fehler::N,σφάλμα,feilâ
3469,Fehler::N,σφάλμα,vie´rr
3470,Fehler::N,σφάλμα,се̄гкь
3471,Fehler::N,σφάλμα,ся̄гкнэхк
3472,Lüge::N,ψέμα,slogne
3473,Lüge::N,ψέμα,slaarve
3474,Lüge::N,ψέμα,gieles
3475,Lüge::N,ψέμα,gielis
3476,Lüge::N,ψέμα,kie'les
3477,Lüge::N,ψέμα,ǩee´lesvuõtt
3478,Lüge::N,ψέμα,ке̄лсэллмушш
3479,Lüge::N,ψεύδος,slogne
3480,Lüge::N,ψεύδος,slaarve
3481,Lüge::N,ψεύδος,gieles
3482,Lüge::N,ψεύδος,gielis
3483,Lüge::N,ψεύδος,kie'les
3484,Lüge::N,ψεύδος,ǩee´lesvuõtt
3485,Lüge::N,ψεύδος,ке̄лсэллмушш
3486,Schaden::N,ζημία,skaara
3487,Schaden::N,ζημία,vahák
3488,Schaden::N,ζημία,skádá
3489,Schaden::N,ζημία,vahát
3490,Schaden::N,ζημία,vaahâg
3491,Schaden::N,ζημία,påå´mh
3492,Schaden::N,ζημία,ря̄хкхэмушш
3493,Unglück::N,δυστυχία,goerpe
3494,Unglück::N,δυστυχία,vuorbedisvuohta
3495,Unglück::N,δυστυχία,sårmme
3496,Unglück::N,δυστυχία,lihkohisvuohta
3497,Unglück::N,δυστυχία,uá'sittemesvuotâ
3498,Unglück::N,δυστυχία,pärtti
3499,Unglück::N,δυστυχία,påå´mh
3500,Unglück::N,δυστυχία,пӣдтҍ
3501,Schuld::N,ενοχή,skåltoe
3502,Schuld::N,ενοχή,suddo
3503,Schuld::N,ενοχή,áššálašvuohta
3504,Schuld::N,ενοχή,sivalašvuohta
3505,Schuld::N,ενοχή,váddu
3506,Schuld::N,ενοχή,vie´rr
3507,Schuld::N,ενοχή,ве̄ррь
3508,Schuld::N,φταίξιμο,skåltoe
3509,Schuld::N,φταίξιμο,suddo
3510,Schuld::N,φταίξιμο,áššálašvuohta
3511,Schuld::N,φταίξιμο,sivalašvuohta
3512,Schuld::N,φταίξιμο,váddu
3513,Schuld::N,φταίξιμο,vie´rr
3514,Schuld::N,φταίξιμο,ве̄ррь
3515,Alter::N,ηλικία,aaltere
3516,Alter::N,ηλικία,áldar
3517,Alter::N,ηλικία,ahki
3518,Alter::N,ηλικία,ahe
3519,Alter::N,ηλικία,ââ´ǩǩ
3520,Alter::N,ηλικία,ыгь
3521,Schluss::N,τέλος,nåhkeme
3522,Schluss::N,τέλος,giehtje
3523,Schluss::N,τέλος,loahppa
3524,Schluss::N,τέλος,loppâ
3525,Schluss::N,τέλος,lopp
3526,Schluss::N,τέλος,ке̄джь
3527,Zeit::N,χρόνος,aejkie
3528,Zeit::N,χρόνος,baaletje
3529,Zeit::N,χρόνος,ájgge
3530,Zeit::N,χρόνος,áigi
3531,Zeit::N,χρόνος,äigi
3532,Zeit::N,χρόνος,âi´ǧǧ
3533,Zeit::N,χρόνος,а̄ййк
3534,Zeit::N,χρόνος,па̄лль
3535,Tag::N,μέρα,biejjie
3536,Tag::N,μέρα,biejvve
3537,Tag::N,μέρα,beaivi
3538,Tag::N,μέρα,peivi
3539,Tag::N,μέρα,pei´vv
3540,Tag::N,μέρα,пе̄ййв
3541,Tag::N,ημέρα,biejjie
3542,Tag::N,ημέρα,biejvve
3543,Tag::N,ημέρα,beaivi
3544,Tag::N,ημέρα,peivi
3545,Tag::N,ημέρα,pei´vv
3546,Tag::N,ημέρα,пе̄ййв
3547,Morgen::N,πρωί,aerede
3548,Morgen::N,πρωί,idet
3549,Morgen::N,πρωί,iđit
3550,Morgen::N,πρωί,iiđeed
3551,Morgen::N,πρωί,tue´lääž
3552,Morgen::N,πρωί,ee´đääldõž
3553,Morgen::N,πρωί,ӣнцкэнч
3554,Mittag::N,μεσημέρι,gaskebiejjie
3555,Mittag::N,μεσημέρι,gasskabiejvve
3556,Mittag::N,μεσημέρι,gaskebeaivi
3557,Mittag::N,μεσημέρι,koskâpeivi
3558,Mittag::N,μεσημέρι,kõskkpei´vv
3559,Mittag::N,μεσημέρι,пе̄ййвкэ̄сск
3560,Abend::N,βράδυ,iehkede
3561,Abend::N,βράδυ,iehket
3562,Abend::N,βράδυ,eahket
3563,Abend::N,βράδυ,eeḥid
3564,Abend::N,βράδυ,jeä´ǩ'ǩääž
3565,Abend::N,βράδυ,е̄кесь
3566,Abend::N,βράδυ,е̄кьнэнч
3567,Nacht::N,νύχτα,jïjje
3568,Nacht::N,νύχτα,idja
3569,Nacht::N,νύχτα,idja
3570,Nacht::N,νύχτα,ijjâ
3571,Nacht::N,νύχτα,inn
3572,Nacht::N,νύχτα,ыйй
3573,Woche::N,εβδομάδα,våhkoe
3574,Woche::N,εβδομάδα,vahkko
3575,Woche::N,εβδομάδα,vahkku
3576,Woche::N,εβδομάδα,okko
3577,Woche::N,εβδομάδα,niä´t'tel
3578,Woche::N,εβδομάδα,не̄дтӭль
3579,Monat::N,μήνας,maanoe
3580,Monat::N,μήνας,mánno
3581,Monat::N,μήνας,mánnu
3582,Monat::N,μήνας,mánotbadji
3583,Monat::N,μήνας,mánuppaje
3584,Monat::N,μήνας,mään
3585,Monat::N,μήνας,määnpââ´jj
3586,Monat::N,μήνας,ма̄нн
3587,Jahr::N,έτος,jaepie
3588,Jahr::N,έτος,jahke
3589,Jahr::N,έτος,jahki
3590,Jahr::N,έτος,ihe
3591,Jahr::N,έτος,ee´ǩǩ
3592,Jahr::N,έτος,ыгкь
3593,Jahr::N,χρόνος,jaepie
3594,Jahr::N,χρόνος,jahke
3595,Jahr::N,χρόνος,jahki
3596,Jahr::N,χρόνος,ihe
3597,Jahr::N,χρόνος,ee´ǩǩ
3598,Jahr::N,χρόνος,ыгкь
3599,Frühling::N,άνοιξη,gïjre
3600,Frühling::N,άνοιξη,gidá
3601,Frühling::N,άνοιξη,giđđa
3602,Frühling::N,άνοιξη,kiđđâ
3603,Frühling::N,άνοιξη,ǩiđđ
3604,Frühling::N,άνοιξη,кыдт
3605,Sommer::N,καλοκαίρι,giesie
3606,Sommer::N,καλοκαίρι,giesse
3607,Sommer::N,καλοκαίρι,geassi
3608,Sommer::N,καλοκαίρι,keesi
3609,Sommer::N,καλοκαίρι,ǩiä´ss
3610,Sommer::N,καλοκαίρι,ке̄ссь
3611,Herbst::N,φθινόπωρο,tjaktje
3612,Herbst::N,φθινόπωρο,tjaktja
3613,Herbst::N,φθινόπωρο,čakča
3614,Herbst::N,φθινόπωρο,čohčâ
3615,Herbst::N,φθινόπωρο,čõhčč
3616,Herbst::N,φθινόπωρο,че̄ххч
3617,Winter::N,χειμώνας,daelvie
3618,Winter::N,χειμώνας,dálvve
3619,Winter::N,χειμώνας,dálvi
3620,Winter::N,χειμώνας,tälvi
3621,Winter::N,χειμώνας,tä´lvv
3622,Winter::N,χειμώνας,та̄лльв
3623,Januar::N,Ιανουάριος,tsïengele
3624,Januar::N,Ιανουάριος,garretsïengele
3625,Januar::N,Ιανουάριος,ådåjakmánno
3626,Januar::N,Ιανουάριος,ođđajagimánnu
3627,Januar::N,Ιανουάριος,uđđâivemáánu
3628,Januar::N,Ιανουάριος,vuõs'smään
3629,Januar::N,Ιανουάριος,ođđee´jjmään
3630,Januar::N,Ιανουάριος,январь
3631,Januar::N,Ιανουάριος,январьма̄нн
3632,Februar::N,Φεβρουάριος,goevte
3633,Februar::N,Φεβρουάριος,guovvamánno
3634,Februar::N,Φεβρουάριος,guovvamánnu
3635,Februar::N,Φεβρουάριος,helmimááṇu
3636,Februar::N,Φεβρουάριος,tä´lvvmään
3637,Februar::N,Φεβρουάριος,февраль
3638,Februar::N,Φεβρουάριος,февральма̄нн
3639,März::N,Μάρτιος,njoktje
3640,März::N,Μάρτιος,snjuktjamánno
3641,März::N,Μάρτιος,njukčamánnu
3642,März::N,Μάρτιος,maalismááñu
3643,März::N,Μάρτιος,njuhčâmááṇu
3644,März::N,Μάρτιος,lä´znpei´vvmään
3645,März::N,Μάρτιος,pâ´zzlâšttammään
3646,März::N,Μάρτιος,ма̄рт
3647,März::N,Μάρτιος,ма̄ртма̄нн
3648,April::N,Απρίλιος,voerhtje
3649,April::N,Απρίλιος,vuoratjismánno
3650,April::N,Απρίλιος,cuoŋománnu
3651,April::N,Απρίλιος,huhtimááṇu
3652,April::N,Απρίλιος,njuhččmään
3653,April::N,Απρίλιος,апрель
3654,April::N,Απρίλιος,апрельма̄нн
3655,Mai::N,Μάιος,maajje
3656,Mai::N,Μάιος,maavnese
3657,Mai::N,Μάιος,moarmesmánno
3658,Mai::N,Μάιος,miessemánnu
3659,Mai::N,Μάιος,toukomááṇu
3660,Mai::N,Μάιος,vye'simááṇu
3661,Mai::N,Μάιος,ǩiđđmään
3662,Mai::N,Μάιος,vue´ssmään
3663,Mai::N,Μάιος,ма̄й
3664,Juni::N,Ιούνιος,ruffie
3665,Juni::N,Ιούνιος,biehtsemánno
3666,Juni::N,Ιούνιος,geassemánnu
3667,Juni::N,Ιούνιος,kesimááṇu
3668,Juni::N,Ιούνιος,ǩiä´ssmään
3669,Juni::N,Ιούνιος,июнь
3670,Juni::N,Ιούνιος,июньма̄нн
3671,Juli::N,Ιούλιος,snjaltje
3672,Juli::N,Ιούλιος,snjilltjamánno
3673,Juli::N,Ιούλιος,suoidnemánnu
3674,Juli::N,Ιούλιος,syei'nimááṇu
3675,Juli::N,Ιούλιος,suei´nnmään
3676,Juli::N,Ιούλιος,июль
3677,Juli::N,Ιούλιος,июльма̄нн
3678,August::N,Αύγουστος,mïetske
3679,August::N,Αύγουστος,bårggemánno
3680,August::N,Αύγουστος,borgemánnu
3681,August::N,Αύγουστος,elomáaṇu
3682,August::N,Αύγουστος,på´rǧǧmään
3683,August::N,Αύγουστος,а̄вгуст
3684,August::N,Αύγουστος,а̄вгустма̄нн
3685,September::N,Σεπτέμβριος,gaekere
3686,September::N,Σεπτέμβριος,skïerede
3687,September::N,Σεπτέμβριος,ragátmánno
3688,September::N,Σεπτέμβριος,čakčamánnu
3689,September::N,Σεπτέμβριος,čohčâmááṇu
3690,September::N,Σεπτέμβριος,čõhččmään
3691,September::N,Σεπτέμβριος,сентябрь
3692,September::N,Σεπτέμβριος,сентябрьма̄нн
3693,Oktober::N,Οκτώβριος,golke
3694,Oktober::N,Οκτώβριος,rïhkede
3695,Oktober::N,Οκτώβριος,gålgådismánno
3696,Oktober::N,Οκτώβριος,golggotmánnu
3697,Oktober::N,Οκτώβριος,logamááṇu
3698,Oktober::N,Οκτώβριος,roovvâdmááṇu
3699,Oktober::N,Οκτώβριος,kålggmään
3700,Oktober::N,Οκτώβριος,rõõǥǥâdmään
3701,Oktober::N,Οκτώβριος,октябрь
3702,Oktober::N,Οκτώβριος,октябрьма̄нн
3703,November::N,Νοέμβριος,rahka
3704,November::N,Νοέμβριος,gålkoe
3705,November::N,Νοέμβριος,basádismánno
3706,November::N,Νοέμβριος,skábmamánnu
3707,November::N,Νοέμβριος,marrasmááṇu
3708,November::N,Νοέμβριος,skammâmááṇu
3709,November::N,Νοέμβριος,skamm'mään
3710,November::N,Νοέμβριος,ноябрь
3711,Dezember::N,Δεκέμβριος,goeve
3712,Dezember::N,Δεκέμβριος,jåvleaske
3713,Dezember::N,Δεκέμβριος,javllamánno
3714,Dezember::N,Δεκέμβριος,juovlamánnu
3715,Dezember::N,Δεκέμβριος,juov'lâmááṇu
3716,Dezember::N,Δεκέμβριος,rosttovmään
