,Concept_ID,ady,se
627,Wiese::N,хъупӏэ́,gieddi
628,Wiese::N,хъупӏэ́,nijtto
629,Wiese::N,хъупӏэ́,пуэшенҍ
630,Wiese::N,мэкъупӏ,ïentje
631,Wiese::N,мэкъупӏ,giedde
632,Wiese::N,мэкъупӏ,gieddi
633,Wiese::N,мэкъупӏ,nijtto
634,Wiese::N,мэкъупӏ,пуэшенҍ
635,Wald::N,мэзы́,skåake
636,Wald::N,мэзы́,skåajje
637,Wald::N,мэзы́,miehtsie
638,Wald::N,мэзы́,vuovdde
639,Wald::N,мэзы́,miehttse
640,Wald::N,мэзы́,vuovdi
641,Wald::N,мэзы́,meahcci
642,Wald::N,мэзы́,mecci
643,Wald::N,мэзы́,vyemi
644,Wald::N,мэзы́,vue´mm
645,Wald::N,мэзы́,meä´c'c
646,Wald::N,мэзы́,ля̄ммт
647,Hügel::N,ӏуашъхь,deava
648,Hügel::N,ӏуашъхь,dievvá
649,Hügel::N,ӏуашъхь,dievvá
650,Hügel::N,ӏуашъхь,čummâ
651,Hügel::N,ӏуашъхь,pä´rcc
652,Hügel::N,ӏуашъхь,teä´rmm
653,Hügel::N,ӏуашъхь,ка̄ннҌт
654,Anhöhe::N,чӏыӏэтыгъ,deava
655,Anhöhe::N,чӏыӏэтыгъ,jalladahke
656,Anhöhe::N,чӏыӏэтыгъ,dievásj
657,Anhöhe::N,чӏыӏэтыгъ,aláš
658,Anhöhe::N,чӏыӏэтыгъ,luohkká
659,Anhöhe::N,чӏыӏэтыгъ,tiävá
660,Anhöhe::N,чӏыӏэтыгъ,poorááš
661,Anhöhe::N,чӏыӏэтыгъ,ču´lpp
662,Anhöhe::N,чӏыӏэтыгъ,škâu´ŋŋ
663,Anhöhe::N,чӏыӏэтыгъ,ка̄ннҌт
664,Berg::N,къушъхьэ́,bïerje
665,Berg::N,къушъхьэ́,várre
666,Berg::N,къушъхьэ́,várri
667,Berg::N,къушъхьэ́,vääṛi
668,Berg::N,къушъхьэ́,vää´rr
669,Berg::N,къушъхьэ́,те̄ррьм
670,Gipfel::N,шыгу,dalvese
671,Gipfel::N,шыгу,tjåhkkå
672,Gipfel::N,шыгу,čohkka
673,Gipfel::N,шыгу,čokke
674,Gipfel::N,шыгу,čå´ǩǩ
675,Gipfel::N,шыгу,ла̄ддҍв
676,Höhle::N,гъочӏэгъ,beajoe
677,Höhle::N,гъочӏэгъ,rájgge
678,Höhle::N,гъочӏэгъ,sluoggo
679,Höhle::N,гъочӏэгъ,biedju
680,Höhle::N,гъочӏэгъ,kuovđâšm
681,Höhle::N,гъочӏэгъ,skuõrr
682,Höhle::N,гъочӏэгъ,вуэӈӈк
683,Abhang::N,чапэ,boelte
684,Abhang::N,чапэ,brijrie
685,Abhang::N,чапэ,bállte
686,Abhang::N,чапэ,vielti
687,Abhang::N,чапэ,luohkká
688,Abhang::N,чапэ,viel'tti
689,Abhang::N,чапэ,vie´ltt
690,Abhang::N,чапэ,луэххк
691,Quelle::N,псынэчэ́чъ,aajege
692,Quelle::N,псынэчэ́чъ,gaaltije
693,Quelle::N,псынэчэ́чъ,ája
694,Quelle::N,псынэчэ́чъ,ája
695,Quelle::N,псынэчэ́чъ,gáldu
696,Quelle::N,псынэчэ́чъ,aajâ
697,Quelle::N,псынэчэ́чъ,käldee
698,Quelle::N,псынэчэ́чъ,lädd
699,Quelle::N,псынэчэ́чъ,käivv
700,Quelle::N,псынэчэ́чъ,ка̄ййв
701,Bach::N,псышкуашку,johketje
702,Bach::N,псышкуашку,jåhkå
703,Bach::N,псышкуашку,jågåsj
704,Bach::N,псышкуашку,jogaš
705,Bach::N,псышкуашку,aajâ
706,Bach::N,псышкуашку,vuäjj
707,Bach::N,псышкуашку,вуэйй
708,Fluss::N,псыхъо́,johke
709,Fluss::N,псыхъо́,ædno
710,Fluss::N,псыхъо́,jåhkå
711,Fluss::N,псыхъо́,johka
712,Fluss::N,псыхъо́,juuhâ
713,Fluss::N,псыхъо́,jokk
714,Fluss::N,псыхъо́,jeänn
715,Fluss::N,псыхъо́,ё̄гк
716,Ufer::N,нэпкъы,beala
717,Ufer::N,нэпкъы,gádde
718,Ufer::N,нэпкъы,gáddi
719,Ufer::N,нэпкъы,riddo
720,Ufer::N,нэпкъы,redd
721,Ufer::N,нэпкъы,рыннт
722,Küste::N,ӏушъо,mïere
723,Küste::N,ӏушъо,gaedtie
724,Küste::N,ӏушъо,merragádde
725,Küste::N,ӏушъо,merraguovllo
726,Küste::N,ӏушъо,gáddi
727,Küste::N,ӏушъо,riddo
728,Küste::N,ӏушъо,miârr'redd
729,Küste::N,ӏушъо,рыннт
730,Festland::N,чӏл́ыгу,gaedtie
731,Festland::N,чӏл́ыгу,gádde
732,Festland::N,чӏл́ыгу,nannán
733,Festland::N,чӏл́ыгу,kušknjâs
734,Festland::N,чӏл́ыгу,eennâm
735,Festland::N,чӏл́ыгу,jânnam
736,Festland::N,чӏл́ыгу,ма̄ннтэр
737,Meer::N,хы,mearoe
738,Meer::N,хы,merra
739,Meer::N,хы,nuorre
740,Meer::N,хы,áhpi
741,Meer::N,хы,mearra
742,Meer::N,хы,meeṛâ
743,Meer::N,хы,miârr
744,Meer::N,хы,ме̄рр
745,Bucht::N,хыблыгу,loekte
746,Bucht::N,хыблыгу,oagge
747,Bucht::N,хыблыгу,luokta
748,Bucht::N,хыблыгу,luokta
749,Bucht::N,хыблыгу,čuáj̣á
750,Bucht::N,хыблыгу,luhtt
751,Bucht::N,хыблыгу,вӯнн
752,Bucht::N,хыблыгу,лӯххт
753,Insel::N,хыгъэхъу́н,sååle
754,Insel::N,хыгъэхъу́н,suoloj
755,Insel::N,хыгъэхъу́н,suolu
756,Insel::N,хыгъэхъу́н,suálui
757,Insel::N,хыгъэхъу́н,suâl
758,Insel::N,хыгъэхъу́н,суэл
759,Blume::N,къэгъа́гь,rïesege
760,Blume::N,къэгъа́гь,giedjek
761,Blume::N,къэгъа́гь,rássi
762,Blume::N,къэгъа́гь,kukká
763,Blume::N,къэгъа́гь,heä´rvvrää´ss
764,Blume::N,къэгъа́гь,ывьнэнч
765,Gras::N,уцы́,kraesie
766,Gras::N,уцы́,rásse
767,Gras::N,уцы́,rássi
768,Gras::N,уцы́,rääsi
769,Gras::N,уцы́,rää´ss
770,Gras::N,уцы́,ра̄ссь
771,Wurzel::N,лъапсэ́,roehtse
772,Wurzel::N,лъапсэ́,ruohttsa
773,Wurzel::N,лъапсэ́,ruohtas
774,Wurzel::N,лъапсэ́,veedis
775,Wurzel::N,лъапсэ́,vue´ddes
776,Wurzel::N,лъапсэ́,вуэнҍтэсь
777,Baum::N,чъыгы́,moere
778,Baum::N,чъыгы́,muorra
779,Baum::N,чъыгы́,muorra
780,Baum::N,чъыгы́,muoṛâ
781,Baum::N,чъыгы́,muõrr
782,Baum::N,чъыгы́,мӯрр
783,Stamm::N,пкъы,ståamhpe
784,Stamm::N,пкъы,mátta
785,Stamm::N,пкъы,galda
786,Stamm::N,пкъы,ruŋgo
787,Stamm::N,пкъы,stokk
788,Stamm::N,пкъы,мӯрр
789,Stamm::N,пкъы,кэ̄ллт
790,Rinde::N,пхъашъо́,gïrre
791,Rinde::N,пхъашъо́,baarhkoe
792,Rinde::N,пхъашъо́,bárkko
793,Rinde::N,пхъашъо́,ostu
794,Rinde::N,пхъашъо́,bárku
795,Rinde::N,пхъашъо́,korrâ
796,Rinde::N,пхъашъо́,kõrr
797,Rinde::N,пхъашъо́,pärkk
798,Rinde::N,пхъашъо́,кэ̄рр
799,Rinde::N,пхъашъо́,па̄ҏҏк
800,Ast::N,куамэ,åeksie
801,Ast::N,куамэ,oakse
802,Ast::N,куамэ,oaksi
803,Ast::N,куамэ,uák'si
804,Ast::N,куамэ,å´hss
805,Ast::N,куамэ,вуэккьс
806,Zweig::N,къутамэ́,åeksie
807,Zweig::N,къутамэ́,oakse
808,Zweig::N,къутамэ́,rissi
809,Zweig::N,къутамэ́,syeṛi
810,Zweig::N,къутамэ́,sue´rr
811,Zweig::N,къутамэ́,рыссе
812,Blatt::N,тхьап,plienie
813,Blatt::N,тхьап,lassta
814,Blatt::N,тхьап,lasta
815,Blatt::N,тхьап,lostâ
816,Blatt::N,тхьап,lõstt
817,Blatt::N,тхьап,лэ̄сст
818,Birke::N,пчэн,såekie
819,Birke::N,пчэн,soahke
820,Birke::N,пчэн,soahki
821,Birke::N,пчэн,suáhi
822,Birke::N,пчэн,suâ´ǩǩ
823,Birke::N,пчэн,пе̄ссьмӯрр
824,Kiefer[Baum]::N,сэснэй,bietsie
825,Kiefer[Baum]::N,сэснэй,hájkka
826,Kiefer[Baum]::N,сэснэй,biehtse
827,Kiefer[Baum]::N,сэснэй,beahci
828,Kiefer[Baum]::N,сэснэй,peeci
829,Kiefer[Baum]::N,сэснэй,pie´cc
830,Kiefer[Baum]::N,сэснэй,пе̄дзь
831,Weide[Baum]::N,пце́л,saalje
832,Weide[Baum]::N,пце́л,sállja
833,Weide[Baum]::N,пце́л,sieđga
834,Weide[Baum]::N,пце́л,puájui
835,Weide[Baum]::N,пце́л,puäi
836,Weide[Baum]::N,пце́л,пуай
837,Tanne::N,ель,goese
838,Tanne::N,ель,guossa
839,Tanne::N,ель,guossa
840,Tanne::N,ель,kuosâ
841,Tanne::N,ель,kuõss
842,Tanne::N,ель,кӯсс
843,Horn::N,бжъэ,tjåervie
844,Horn::N,бжъэ,tjoarvve
845,Horn::N,бжъэ,čoarvi
846,Horn::N,бжъэ,čuár'vi
847,Horn::N,бжъэ,čuä´rvv
848,Horn::N,бжъэ,чуэррьв
849,Feder::N,къамӏы́й,badtse
850,Feder::N,къамӏы́й,dålgge
851,Feder::N,къамӏы́й,bozza
852,Feder::N,къамӏы́й,puzzâ
853,Feder::N,къамӏы́й,tolge
854,Feder::N,къамӏы́й,poʒʒ
855,Feder::N,къамӏы́й,по̄ннц
856,Fell::N,шъо,njaltja
857,Fell::N,шъо,duollje
858,Fell::N,шъо,náhkki
859,Fell::N,шъо,dorkkas
860,Fell::N,шъо,turkkâ
861,Fell::N,шъо,tyel'ji
862,Fell::N,шъо,nähki
863,Fell::N,шъо,torkk
864,Fell::N,шъо,čåu´dd
865,Fell::N,шъо,tue´l'lj
866,Fell::N,шъо,тӯлльй
867,Flügel::N,тамэ́,såaja
868,Flügel::N,тамэ́,såajoe
869,Flügel::N,тамэ́,soadje
870,Flügel::N,тамэ́,soadji
871,Flügel::N,тамэ́,suáj̣á
872,Flügel::N,тамэ́,suäjj
873,Flügel::N,тамэ́,суэйй
874,Klaue::N,лъэбжъа́н,gadtse
875,Klaue::N,лъэбжъа́н,guober
876,Klaue::N,лъэбжъа́н,gazza
877,Klaue::N,лъэбжъа́н,kozzâ
878,Klaue::N,лъэбжъа́н,kõʒʒ
879,Klaue::N,лъэбжъа́н,кэ̄ннц
880,Kralle::N,лъакъо,gadtse
881,Kralle::N,лъакъо,gadtsa
882,Kralle::N,лъакъо,gazza
883,Kralle::N,лъакъо,kozzâ
884,Kralle::N,лъакъо,kõʒʒ
885,Kralle::N,лъакъо,ке̄бпель
886,Schwanz::N,кӏэ,siejpie
887,Schwanz::N,кӏэ,siejbbe
888,Schwanz::N,кӏэ,bađuš
889,Schwanz::N,кӏэ,seaibi
890,Schwanz::N,кӏэ,seibi
891,Schwanz::N,кӏэ,sei´bb
892,Schwanz::N,кӏэ,piä´cciǩ
893,Schwanz::N,кӏэ,пиджь
894,Schwanz::N,кӏэ,се̄ййп
895,Schwanz::N,кӏэ,пе̄цехь
896,Ei::N,кӏэнкӏэ́,munnie
897,Ei::N,кӏэнкӏэ́,månne
898,Ei::N,кӏэнкӏэ́,monni
899,Ei::N,кӏэнкӏэ́,maṇe
900,Ei::N,кӏэнкӏэ́,mââ´nn
901,Ei::N,кӏэнкӏэ́,маннҍ
902,Nest::N,набгъо́,biesie
903,Nest::N,набгъо́,biesse
904,Nest::N,набгъо́,beassi
905,Nest::N,набгъо́,peesi
906,Nest::N,набгъо́,piervâl
907,Nest::N,набгъо́,piä´ss
908,Nest::N,набгъо́,пе̄ссь
909,Bau::N,гъу,biesie
910,Bau::N,гъу,biedjo
911,Bau::N,гъу,liesso
912,Bau::N,гъу,biedju
913,Bau::N,гъу,piäju
914,Bau::N,гъу,вуэӈӈк
915,Bau::N,бы,biesie
916,Bau::N,бы,biedjo
917,Bau::N,бы,liesso
918,Bau::N,бы,biedju
919,Bau::N,бы,piäju
920,Bau::N,бы,вуэӈӈк
921,Tier::N,псэу́шъхь,juvre
922,Tier::N,псэу́шъхь,udos
923,Tier::N,псэу́шъхь,divrre
924,Tier::N,псэу́шъхь,luohtok
925,Tier::N,псэу́шъхь,ealli
926,Tier::N,псэу́шъхь,ellee
927,Tier::N,псэу́шъхь,jie´lli
928,Tier::N,псэу́шъхь,жыва
929,Herde::N,ӏэхъогъу,dåehkie
930,Herde::N,ӏэхъогъу,ællo
931,Herde::N,ӏэхъогъу,fuovva
932,Herde::N,ӏэхъогъу,doahkki
933,Herde::N,ӏэхъогъу,čagge
934,Herde::N,ӏэхъогъу,tukk
935,Herde::N,ӏэхъогъу,vâ´lvv
936,Herde::N,ӏэхъогъу,чуэз
937,Herde::N,ӏэхъогъу,чӣгар
938,Kuh::N,чэмы́,govse
939,Kuh::N,чэмы́,gussa
940,Kuh::N,чэмы́,gussa
941,Kuh::N,чэмы́,kussâ
942,Kuh::N,чэмы́,kuss
943,Kuh::N,чэмы́,лӣххьм
944,Bulle::N,цу,vuaksa
945,Bulle::N,цу,vuoksá
946,Bulle::N,цу,heargi
947,Bulle::N,цу,vuák'sá
948,Bulle::N,цу,ergi
949,Bulle::N,цу,vuâhss
950,Bulle::N,цу,е̄ррьк
951,Pferd::N,шы,hierkie
952,Pferd::N,шы,råsse
953,Pferd::N,шы,hæssta
954,Pferd::N,шы,heavuš
955,Pferd::N,шы,hiävuš
956,Pferd::N,шы,heävaš
957,Pferd::N,шы,ро̄ссь
958,Schaf::N,мэлы́,sïrve
959,Schaf::N,мэлы́,sávttsa
960,Schaf::N,мэлы́,sávza
961,Schaf::N,мэлы́,savzâ
962,Schaf::N,мэлы́,sauʒʒ
963,Schaf::N,мэлы́,ла̄мьпесь
964,Schwein::N,къо,snurke
965,Schwein::N,къо,svijnne
966,Schwein::N,къо,spiidni
967,Schwein::N,къо,šahe
968,Schwein::N,къо,šââ´ǩǩ
969,Schwein::N,къо,ша̄гкь
970,Hund::N,бьэ,bïenje
971,Hund::N,бьэ,bena
972,Hund::N,бьэ,beana
973,Hund::N,бьэ,peenuv
974,Hund::N,бьэ,piânnai
975,Hund::N,бьэ,пе̄ннэ
976,Katze::N,чэты́у,gaahtoe
977,Katze::N,чэты́у,gáhtto
978,Katze::N,чэты́у,bussá
979,Katze::N,чэты́у,kissá
980,Katze::N,чэты́у,kaass
981,Katze::N,чэты́у,ко̄а̄сс
982,Bär::N,мышъэ́,gumsie
983,Bär::N,мышъэ́,biernna
984,Bär::N,мышъэ́,guovža
985,Bär::N,мышъэ́,bierdna
986,Bär::N,мышъэ́,kuob'žâ
987,Bär::N,мышъэ́,kue´bǯǯ
988,Bär::N,мышъэ́,та̄лл
989,Eichhörnchen::N,цызэ́,åeruve
990,Eichhörnchen::N,цызэ́,oarre
991,Eichhörnchen::N,цызэ́,oarri
992,Eichhörnchen::N,цызэ́,uár'ree
993,Eichhörnchen::N,цызэ́,vuä´r'rev
994,Eichhörnchen::N,цызэ́,вуэррев
995,Elch::N,лось,ïelje
996,Elch::N,лось,ællja
997,Elch::N,лось,sarvva
998,Elch::N,лось,ealga
999,Elch::N,лось,sorvâ
1000,Elch::N,лось,sõrvv
1001,Elch::N,лось,сэ̄ррв
1002,Fuchs::N,баджэ́,riepie
1003,Fuchs::N,баджэ́,riebij
1004,Fuchs::N,баджэ́,rieban
1005,Fuchs::N,баджэ́,riemnjis
1006,Fuchs::N,баджэ́,rie´mjj
1007,Fuchs::N,баджэ́,рӣммьн
1008,Hase::N,тхьакӏумкӏы́хь,njåemele
1009,Hase::N,тхьакӏумкӏы́хь,njoammel
1010,Hase::N,тхьакӏумкӏы́хь,njoammil
1011,Hase::N,тхьакӏумкӏы́хь,njuámmil
1012,Hase::N,тхьакӏумкӏы́хь,njue´m'mel
1013,Hase::N,тхьакӏумкӏы́хь,нюэммель
1014,Maus::N,цыгъо́,snjeara
1015,Maus::N,цыгъо́,snjierrá
1016,Maus::N,цыгъо́,sáhpán
1017,Maus::N,цыгъо́,säplig
1018,Maus::N,цыгъо́,sä´ppli
1019,Maus::N,цыгъо́,са̄хпьлинк
1020,Wolf::N,тыгъу́жъ,sïejpe
1021,Wolf::N,тыгъу́жъ,stálppe
1022,Wolf::N,тыгъу́жъ,stáhkke
1023,Wolf::N,тыгъу́жъ,ruomas
1024,Wolf::N,тыгъу́жъ,kumpe
1025,Wolf::N,тыгъу́жъ,návdi
1026,Wolf::N,тыгъу́жъ,kumppi
1027,Wolf::N,тыгъу́жъ,ku´mpp
1028,Wolf::N,тыгъу́жъ,pââ´ldes
1029,Wolf::N,тыгъу́жъ,чиррм
1030,Wolf::N,тыгъу́жъ,пальтӭсь
1031,Vogel::N,бзы́у,ledtie
1032,Vogel::N,бзы́у,lådde
1033,Vogel::N,бзы́у,loddi
1034,Vogel::N,бзы́у,lodde
1035,Vogel::N,бзы́у,lå´dd
1036,Vogel::N,бзы́у,лоаннҍт
1037,Schwarm::N,отэр,dåehkie
1038,Schwarm::N,отэр,doahkke
1039,Schwarm::N,отэр,doahkki
1040,Schwarm::N,отэр,tuák'ki
1041,Schwarm::N,отэр,parvv
1042,Schwarm::N,отэр,туххк
1043,Huhn::N,чэты́,vöönhtse
1044,Huhn::N,чэты́,vuonntsá
1045,Huhn::N,чэты́,vuonccis
1046,Huhn::N,чэты́,kääṇi
1047,Huhn::N,чэты́,kää´nn
1048,Huhn::N,чэты́,ка̄ннҌ
1049,Hahn::N,атакъэ́,deere
1050,Hahn::N,атакъэ́,hádna
1051,Hahn::N,атакъэ́,åresvuonntsá
1052,Hahn::N,атакъэ́,vuonccis
1053,Hahn::N,атакъэ́,kääṇi
1054,Hahn::N,атакъэ́,åå´reskää´nn
1055,Hahn::N,атакъэ́,пе̄ттэх
1056,Gans::N,къа́з,gaase
1057,Gans::N,къа́з,gássa
1058,Gans::N,къа́з,čuonji
1059,Gans::N,къа́з,čuá'njá
1060,Gans::N,къа́з,čue´nj
1061,Gans::N,къа́з,чуэнь
1062,Ente::N,псычэ́т,tjååtsele
1063,Ente::N,псычэ́т,vuojatjis
1064,Ente::N,псычэ́т,čáhceloddi
1065,Ente::N,псычэ́т,vuonjâč
1066,Ente::N,псычэ́т,vuõnjâč
1067,Ente::N,псычэ́т,ча̄дзьлоаннҍт
1068,Eule::N,тыгъурыгъу,snjågloe
1069,Eule::N,тыгъурыгъу,skunjok
1070,Eule::N,тыгъурыгъу,skuolfi
1071,Eule::N,тыгъурыгъу,ijjâlodde
1072,Eule::N,тыгъурыгъу,iiđsaž
1073,Eule::N,тыгъурыгъу,кунньлоаннҍт
1074,Eule::N,тыгъурыгъу,чӯзэм вуэһпэй
1075,Kranich::N,къэрэ́у,goerke
1076,Kranich::N,къэрэ́у,guorgga
1077,Kranich::N,къэрэ́у,guorga
1078,Kranich::N,къэрэ́у,kuor'gâ
1079,Kranich::N,къэрэ́у,kuõrgg
1080,Kranich::N,къэрэ́у,кӯррк
1081,Krähe::N,къолэ́жъ,voerhtje
1082,Krähe::N,къолэ́жъ,gárránis
1083,Krähe::N,къолэ́жъ,vuoratjis
1084,Krähe::N,къолэ́жъ,vuoražas
1085,Krähe::N,къолэ́жъ,vuorččis
1086,Krähe::N,къолэ́жъ,vuorâč
1087,Krähe::N,къолэ́жъ,vuõrâč
1088,Krähe::N,къолэ́жъ,вӯрэч
1089,Kuckuck::N,куку́у,gïeke
1090,Kuckuck::N,куку́у,giehka
1091,Kuckuck::N,куку́у,giehka
1092,Kuckuck::N,куку́у,kiehâ
1093,Kuckuck::N,куку́у,ǩiõkk
1094,Kuckuck::N,куку́у,кӣгк
1095,Fisch::N,пцэжъы́й,guelie
1096,Fisch::N,пцэжъы́й,guolle
1097,Fisch::N,пцэжъы́й,guolli
1098,Fisch::N,пцэжъы́й,kyeḷi
1099,Fisch::N,пцэжъы́й,kue´ll
1100,Fisch::N,пцэжъы́й,кӯлль
1101,Barsch::N,тхыкъэц,sihtege
1102,Barsch::N,тхыкъэц,vuoskun
1103,Barsch::N,тхыкъэц,vuoskku
1104,Barsch::N,тхыкъэц,vuásku
1105,Barsch::N,тхыкъэц,vuâsk
1106,Barsch::N,тхыкъэц,вуэсск
1107,Hecht::N,лэнд,haavke
1108,Hecht::N,лэнд,hávgga
1109,Hecht::N,лэнд,hávga
1110,Hecht::N,лэнд,puško
1111,Hecht::N,лэнд,nu´ǩǩeš
1112,Hecht::N,лэнд,ныгкешь
1113,Schlange[Tier]::N,блэ́,gïermesje
1114,Schlange[Tier]::N,блэ́,germaj
1115,Schlange[Tier]::N,блэ́,gearpmaš
1116,Schlange[Tier]::N,блэ́,kyev'đi
1117,Schlange[Tier]::N,блэ́,ku´vdd
1118,Schlange[Tier]::N,блэ́,кӯввьт
1119,Wurm::N,хьамлыу,mietie
1120,Wurm::N,хьамлыу,maarhke
1121,Wurm::N,хьамлыу,mádo
1122,Wurm::N,хьамлыу,máhtu
1123,Wurm::N,хьамлыу,máátu
1124,Wurm::N,хьамлыу,määtt
1125,Wurm::N,хьамлыу,ма̄дт
1126,Spinne::N,бэдж,hievnie
1127,Spinne::N,бэдж,hievnne
1128,Spinne::N,бэдж,heavdni
1129,Spinne::N,бэдж,evni
1130,Spinne::N,бэдж,eeunaž
1131,Spinne::N,бэдж,о̄а̄з
1132,Ameise::N,къамзэ́гу,garhke
1133,Ameise::N,къамзэ́гу,gårkkå
1134,Ameise::N,къамзэ́гу,gotka
1135,Ameise::N,къамзэ́гу,kutkâ
1136,Ameise::N,къамзэ́гу,kotkk
1137,Ameise::N,къамзэ́гу,ко̄ттк
1138,Laus::N,цӏэ,dihkie
1139,Laus::N,цӏэ,dihkke
1140,Laus::N,цӏэ,dihkki
1141,Laus::N,цӏэ,tikke
1142,Laus::N,цӏэ,te´ǩǩ
1143,Laus::N,цӏэ,тыһкь
1144,Mücke::N,аргъо́й,tjoejhke
1145,Mücke::N,аргъо́й,tjuojkka
1146,Mücke::N,аргъо́й,čuoika
1147,Mücke::N,аргъо́й,čuoš'kâ
1148,Mücke::N,аргъо́й,čuõškk
1149,Mücke::N,аргъо́й,чӯшшк
1150,Fliege::N,бадзэ́,tjoere
1151,Fliege::N,бадзэ́,boerege
1152,Fliege::N,бадзэ́,tjuruk
1153,Fliege::N,бадзэ́,čuru
1154,Fliege::N,бадзэ́,kiärpáš
1155,Fliege::N,бадзэ́,čuâr
1156,Fliege::N,бадзэ́,čuâras
1157,Fliege::N,бадзэ́,чуэраш
1158,Schmetterling::N,хьампӏыра́шъу,biejjielåbloe
1159,Schmetterling::N,хьампӏыра́шъу,biejvvelådde
1160,Schmetterling::N,хьампӏыра́шъу,beaiveloddi
1161,Schmetterling::N,хьампӏыра́шъу,piäi'vááloddááš
1162,Schmetterling::N,хьампӏыра́шъу,ä´llbaž
1163,Schmetterling::N,хьампӏыра́шъу,pei´vvlå´dd
1164,Schmetterling::N,хьампӏыра́шъу,а̄лльп
1165,Beere::N,маткӏо,muerjie
1166,Beere::N,маткӏо,muorjje
1167,Beere::N,маткӏо,muorji
1168,Beere::N,маткӏо,myer'ji
1169,Beere::N,маткӏо,mue´rjj
1170,Beere::N,маткӏо,мӯррьй
1171,Apfel::N,мыӏэры́с,æbpla
1172,Apfel::N,мыӏэры́с,ehpal
1173,Apfel::N,мыӏэры́с,eppel
1174,Apfel::N,мыӏэры́с,eahppel
1175,Apfel::N,мыӏэры́с,я̄блэк
1176,Pilz::N,хьаӏу,goebpere
1177,Pilz::N,хьаӏу,guoppar
1178,Pilz::N,хьаӏу,guoppar
1179,Pilz::N,хьаӏу,kuobâr
1180,Pilz::N,хьаӏу,kuõbbâr
1181,Pilz::N,хьаӏу,кӯмпар
1182,Zwiebel::N,бжьыны́,lööke
1183,Zwiebel::N,бжьыны́,løhkka
1184,Zwiebel::N,бжьыны́,lávki
1185,Zwiebel::N,бжьыны́,luukk
1186,Zwiebel::N,бжьыны́,луквець
1187,Saat::N,чылапхъ,saajoe
1188,Saat::N,чылапхъ,sádjo
1189,Saat::N,чылапхъ,siepman
1190,Saat::N,чылапхъ,siemâ
1191,Saat::N,чылапхъ,siõm
1192,Saat::N,чылапхъ,се̄м
1193,Korn::N,цэ,gernie
1194,Korn::N,цэ,gårnnetjalmme
1195,Korn::N,цэ,gordni
1196,Korn::N,цэ,jiṿe
1197,Korn::N,цэ,ле̄ййп
1198,Heu::N,мэкъу,suejnieh
1199,Heu::N,мэкъу,ájvve
1200,Heu::N,мэкъу,suoidni
1201,Heu::N,мэкъу,syei'ni
1202,Heu::N,мэкъу,suei´nn
1203,Heu::N,мэкъу,сӯййн
1204,Schale::N,кӏы́шъу,gïrre
1205,Schale::N,кӏы́шъу,garra
1206,Schale::N,кӏы́шъу,skádne
1207,Schale::N,кӏы́шъу,garra
1208,Schale::N,кӏы́шъу,korrâ
1209,Schale::N,кӏы́шъу,kõrr
1210,Schale::N,кӏы́шъу,ю̄дтҍ
1211,Grube::N,машэ́,haevtie
1212,Grube::N,машэ́,rågge
1213,Grube::N,машэ́,gohpi
1214,Grube::N,машэ́,roggi
1215,Grube::N,машэ́,kyep'pi
1216,Grube::N,машэ́,rogge
1217,Grube::N,машэ́,rå´ǧǧ
1218,Grube::N,машэ́,kåå´pp
1219,Grube::N,машэ́,коабпь
1220,Falle::N,зэраубытырэ́ ӏэмэпсы́м,barta
1221,Falle::N,зэраубытырэ́ ӏэмэпсы́м,ruevtie
1222,Falle::N,зэраубытырэ́ ӏэмэпсы́м,gillar
1223,Falle::N,зэраубытырэ́ ӏэмэпсы́м,ruovdde
1224,Falle::N,зэраубытырэ́ ӏэмэпсы́м,rihtá
1225,Falle::N,зэраубытырэ́ ӏэмэпсы́м,báhcahat
1226,Falle::N,зэраубытырэ́ ӏэмэпсы́м,ká'skástâh
1227,Falle::N,зэраубытырэ́ ӏэмэпсы́м,ää´ǧǧes
1228,Falle::N,зэраубытырэ́ ӏэмэпсы́м,кӣлл
1229,Falle::N,зэраубытырэ́ ӏэмэпсы́м,ше̄шшь
1230,Schlinge::N,бзыуубыт,latjka
1231,Schlinge::N,бзыуубыт,gieras
1232,Schlinge::N,бзыуубыт,mohkki
1233,Schlinge::N,бзыуубыт,kieḷâ
1234,Schlinge::N,бзыуубыт,ǩiõll
1235,Schlinge::N,бзыуубыт,ää´ǧǧes
1236,Schlinge::N,бзыуубыт,кӣлл
1237,Schlinge::N,бзыуубыт,ше̄шшь
1238,Spur::N,ужы,gïeje
1239,Spur::N,ужы,luodda
1240,Spur::N,ужы,joavnes
1241,Spur::N,ужы,luodda
1242,Spur::N,ужы,luod'dâ
