,Concept_ID,se,no
2810,Stoff::N,aaunâs,stoff
2811,Stoff::N,лыййн,tøy
2812,Stoff::N,лыййн,stoff
2813,Nadel::N,naaloe,nål
2814,Nadel::N,nállo,nål
2815,Nadel::N,nállu,nål
2816,Nadel::N,nááḷu,nål
2817,Nadel::N,neu´ll,nål
2818,Nadel::N,нӣввьл,nål
2819,Faden::N,laejkie,tråd
2820,Faden::N,hárppo,tråd
2821,Faden::N,árpu,tråd
2822,Faden::N,läigi,tråd
2823,Faden::N,lääi´j,tråd
2824,Faden::N,сӯнн,tråd
2825,Knopf::N,balhka,knapp
2826,Knopf::N,boallo,knapp
2827,Knopf::N,boallu,knapp
2828,Knopf::N,puál'lu,knapp
2829,Knopf::N,puäll,knapp
2830,Knopf::N,пуалл,knapp
2831,Knoten::N,tjoelme,knute
2832,Knoten::N,tjuolmma,knute
2833,Knoten::N,čuolbma,knute
2834,Knoten::N,čuol'mâ,knute
2835,Knoten::N,čuõlmm,knute
2836,Knoten::N,чӯллм,knute
2837,Farbe::N,klaerie,farge
2838,Farbe::N,ivnne,farge
2839,Farbe::N,bájnno,farge
2840,Farbe::N,mola,farge
2841,Farbe::N,fearga,farge
2842,Farbe::N,maalâ,farge
2843,Farbe::N,páinu,farge
2844,Farbe::N,kälkk,farge
2845,Farbe::N,по̄а̄ййн,farge
2846,Kleidung::N,tyjje,påkledning
2847,Kleidung::N,gárvvo,påkledning
2848,Kleidung::N,bivttas,påkledning
2849,Kleidung::N,piivtâs,påkledning
2850,Kleidung::N,pivoh,påkledning
2851,Kleidung::N,piiutâs,påkledning
2852,Kleidung::N,о̄а̄з,påkledning
2853,Hemd::N,sjåarhtoe,skjorte
2854,Hemd::N,skirtto,skjorte
2855,Hemd::N,báidi,skjorte
2856,Hemd::N,päiđi,skjorte
2857,Hemd::N,päidd,skjorte
2858,Hemd::N,па̄ййт,skjorte
2859,Kragen::N,döörhke,krage
2860,Kragen::N,tjiebet,krage
2861,Kragen::N,tjehpuris,krage
2862,Kragen::N,čeabet,krage
2863,Kragen::N,kráva,krage
2864,Kragen::N,siä'pulâs,krage
2865,Kragen::N,seäp'plõs,krage
2866,Kragen::N,ко̄а̄влас,krage
2867,Ärmel::N,sissie,erme
2868,Ärmel::N,sasse,erme
2869,Ärmel::N,soadji,erme
2870,Ärmel::N,suájá,erme
2871,Ärmel::N,suäjj,erme
2872,Ärmel::N,суэйй,erme
2873,Hose::N,måvhka,bukse
2874,Hose::N,båkså,bukse
2875,Hose::N,buvssat,bukse
2876,Hose::N,puuvsah,bukse
2877,Hose::N,puus,bukse
2878,Hose::N,пукс,bukse
2879,Hose::N,ко̄а̄дтӭ,bukse
2880,Gürtel::N,juvvie,belte
2881,Gürtel::N,beelhte,belte
2882,Gürtel::N,avve,belte
2883,Gürtel::N,getsam,belte
2884,Gürtel::N,boagán,belte
2885,Gürtel::N,pooṿij,belte
2886,Gürtel::N,puäǥǥanj,belte
2887,Gürtel::N,эвв,belte
2888,Mütze::N,tjohpe,lue
2889,Mütze::N,gahper,lue
2890,Mütze::N,gahpir,lue
2891,Mütze::N,kappeer,lue
2892,Mütze::N,keä´p'per,lue
2893,Mütze::N,кабперь,lue
2894,Schuh::N,gaamege,sko
2895,Schuh::N,gáma,sko
2896,Schuh::N,skuovva,sko
2897,Schuh::N,gáma,sko
2898,Schuh::N,kaamâ,sko
2899,Schuh::N,kaammi,sko
2900,Schuh::N,камаша,sko
2901,Stiefel::N,steeblege,støvel
2902,Stiefel::N,stiebil,støvel
2903,Stiefel::N,sáhpis,støvel
2904,Stiefel::N,sáppat,støvel
2905,Stiefel::N,steevvil,støvel
2906,Stiefel::N,sa´ppi,støvel
2907,Stiefel::N,са̄ххпе,støvel
2908,Ring::N,rïngke,ring
2909,Ring::N,suormas,ring
2910,Ring::N,suorpmas,ring
2911,Ring::N,suormâs,ring
2912,Ring::N,suõrmâs,ring
2913,Ring::N,сӯрмас,ring
2914,Band::N,baante,band
2915,Band::N,bádde,band
2916,Band::N,báddi,band
2917,Band::N,päddi,band
2918,Band::N,liântt,band
2919,Band::N,källre´ppiǩ,band
2920,Band::N,ля̄ӊӊт,band
2921,Kamm::N,gaampe,kam
2922,Kamm::N,rájdam,kam
2923,Kamm::N,tjåhkom,kam
2924,Kamm::N,čohkun,kam
2925,Kamm::N,čohhoom,kam
2926,Kamm::N,čååǥǥam,kam
2927,Kamm::N,чоагкь,kam
2928,Spiegel::N,guelmiedahke,speil
2929,Spiegel::N,spiedjil,speil
2930,Spiegel::N,speajal,speil
2931,Spiegel::N,speeijal,speil
2932,Spiegel::N,suei´mkar,speil
2933,Spiegel::N,кыффкэмка̄ррь,speil
2934,Spiegel::N,зе̄ркал,speil
2935,Riemen::N,györtenje,rem
2936,Riemen::N,rájppe,rem
2937,Riemen::N,garttsa,rem
2938,Riemen::N,lávži,rem
2939,Riemen::N,läbži,rem
2940,Riemen::N,läbǯǯ,rem
2941,Riemen::N,ре̄ммь,rem
2942,Schnur::N,gurrie,snor
2943,Schnur::N,gáras,snor
2944,Schnur::N,garca,snor
2945,Schnur::N,orrâ,snor
2946,Schnur::N,nue´rr,snor
2947,Schnur::N,нӯррь,snor
2948,Leine::N,baante,line
2949,Leine::N,gájnno,line
2950,Leine::N,báddi,line
2951,Leine::N,oarra,line
2952,Leine::N,läbži,line
2953,Leine::N,läbǯǯ,line
2954,Leine::N,ла̄ммч,line
2955,Decke::N,gaptjese,teppe
2956,Decke::N,rádno,teppe
2957,Decke::N,gåbtjås,teppe
2958,Decke::N,tæhppin,teppe
2959,Decke::N,govččas,teppe
2960,Decke::N,loovdâ,teppe
2961,Decke::N,räänn,teppe
2962,Decke::N,ра̄нн,teppe
2963,Kissen::N,nalhke,pute
2964,Kissen::N,guoddá,pute
2965,Kissen::N,oajvevuolle,pute
2966,Kissen::N,guoddá,pute
2967,Kissen::N,bolsttar,pute
2968,Kissen::N,polster,pute
2969,Kissen::N,pee´ren,pute
2970,Kissen::N,pooddâšǩ,pute
2971,Kissen::N,по̄дэшк,pute
2972,Tuch::N,tyjje,tøy
2973,Tuch::N,tyddja,tøy
2974,Tuch::N,gådo,tøy
2975,Tuch::N,liidni,tøy
2976,Tuch::N,läđđee,tøy
2977,Tuch::N,re´ppiǩ,tøy
2978,Tuch::N,ree´ppiǩ,tøy
2979,Tuch::N,ребпехь,tøy
2980,Handtuch::N,njaamelijnie,håndkle
2981,Handtuch::N,sigárdahka,håndkle
2982,Handtuch::N,sihkaldat,håndkle
2983,Handtuch::N,siholdâs,håndkle
2984,Handtuch::N,seekkldõs,håndkle
2985,Handtuch::N,u´tree´lniǩ,håndkle
2986,Handtuch::N,отеральнэхьк,håndkle
2987,Kraft::N,faamoe,kraft
2988,Kraft::N,fábmo,kraft
2989,Kraft::N,fápmu,kraft
2990,Kraft::N,fááṃu,kraft
2991,Kraft::N,viõkk,kraft
2992,Kraft::N,вӣгк,kraft
2993,Stärke::N,vieksiesvoete,styrke
2994,Stärke::N,gievrrudahka,styrke
2995,Stärke::N,gievrrodus,styrke
2996,Stärke::N,veahka,styrke
2997,Stärke::N,vuoibmi,styrke
2998,Stärke::N,viek'sâvuotâ,styrke
2999,Stärke::N,viõkk,styrke
3000,Stärke::N,са̄м,styrke
3001,Stärke::N,вӣгк,styrke
3002,Gesundheit::N,healsoe,helse
3003,Gesundheit::N,healsoe,sunnhet
3004,Gesundheit::N,starne,helse
3005,Gesundheit::N,starne,sunnhet
3006,Gesundheit::N,hælsso,helse
3007,Gesundheit::N,hælsso,sunnhet
3008,Gesundheit::N,varresvuohta,helse
3009,Gesundheit::N,varresvuohta,sunnhet
3010,Gesundheit::N,dearvvasvuohta,helse
3011,Gesundheit::N,dearvvasvuohta,sunnhet
3012,Gesundheit::N,tie'rvâsvuotâ,helse
3013,Gesundheit::N,tie'rvâsvuotâ,sunnhet
3014,Gesundheit::N,tiõrvâsvuõtt,helse
3015,Gesundheit::N,tiõrvâsvuõtt,sunnhet
3016,Gesundheit::N,тӣрвасвӯдт,helse
3017,Gesundheit::N,тӣрвасвӯдт,sunnhet
3018,Krankheit::N,skïemtjelasse,syke
3019,Krankheit::N,skïemtjelasse,sykdom
3020,Krankheit::N,skihpudahka,syke
3021,Krankheit::N,skihpudahka,sykdom
3022,Krankheit::N,dávdda,syke
3023,Krankheit::N,dávdda,sykdom
3024,Krankheit::N,vihke,syke
3025,Krankheit::N,vihke,sykdom
3026,Krankheit::N,dávda,syke
3027,Krankheit::N,dávda,sykdom
3028,Krankheit::N,tavdâ,syke
3029,Krankheit::N,tavdâ,sykdom
3030,Krankheit::N,puá'cuvuotâ,syke
3031,Krankheit::N,puá'cuvuotâ,sykdom
3032,Krankheit::N,kõpp,syke
3033,Krankheit::N,kõpp,sykdom
3034,Krankheit::N,puõccmoš,syke
3035,Krankheit::N,puõccmoš,sykdom
3036,Krankheit::N,кэ̄бп,syke
3037,Krankheit::N,кэ̄бп,sykdom
3038,Schmerz::N,haerhpie,smerte
3039,Schmerz::N,bávtjas,smerte
3040,Schmerz::N,bávčča,smerte
3041,Schmerz::N,tuške,smerte
3042,Schmerz::N,poovčâs,smerte
3043,Schmerz::N,tå´sǩǩ,smerte
3044,Schmerz::N,кэ̄бп,smerte
3045,Wunde::N,saejrie,sår
3046,Wunde::N,hávve,sår
3047,Wunde::N,hávvi,sår
3048,Wunde::N,hävvi,sår
3049,Wunde::N,hää´vv,sår
3050,Wunde::N,ра̄ӊӊҍ,sår
3051,Fieber::N,vaejlie,feber
3052,Fieber::N,fiebar,feber
3053,Fieber::N,báhkkadávda,feber
3054,Fieber::N,žaar,feber
3055,Fieber::N,жоарр,feber
3056,Arznei::N,daalhkesh,medisin
3057,Arznei::N,daalhkesh,legemiddel
3058,Arznei::N,dálkas,medisin
3059,Arznei::N,dálkas,legemiddel
3060,Arznei::N,dálkkas,medisin
3061,Arznei::N,dálkkas,legemiddel
3062,Arznei::N,taalhâs,medisin
3063,Arznei::N,taalhâs,legemiddel
3064,Arznei::N,lekittâs,medisin
3065,Arznei::N,lekittâs,legemiddel
3066,Arznei::N,taalkâs,medisin
3067,Arznei::N,taalkâs,legemiddel
3068,Arznei::N,лоаддв,medisin
3069,Arznei::N,лоаддв,legemiddel
3070,Brücke::N,pruvvie,bro
3071,Brücke::N,råvve,bro
3072,Brücke::N,šaldi,bro
3073,Brücke::N,šalde,bro
3074,Brücke::N,mostt,bro
3075,Brücke::N,мо̄сст,bro
3076,Brunnen::N,prutnie,brønn
3077,Brunnen::N,ruddne,brønn
3078,Brunnen::N,gáivo,brønn
3079,Brunnen::N,káivu,brønn
3080,Brunnen::N,käivv,brønn
3081,Brunnen::N,ка̄ййв,brønn
3082,Weide::N,gåatome,beite
3083,Weide::N,guohtom,beite
3084,Weide::N,guohtun,beite
3085,Weide::N,kuátu,beite
3086,Weide::N,luátu,beite
3087,Weide::N,та̄нтар,beite
3088,Pfad::N,baalka,sti
3089,Pfad::N,bálges,sti
3090,Pfad::N,bálggis,sti
3091,Pfad::N,päälgis,sti
3092,Pfad::N,pää´ljes,sti
3093,Pfad::N,поалкас,sti
3094,Weg::N,geajnoe,vei
3095,Weg::N,gæjnno,vei
3096,Weg::N,væddja,vei
3097,Weg::N,geaidnu,vei
3098,Weg::N,luod'dâ,vei
3099,Weg::N,čuâǥǥas,vei
3100,Weg::N,чуэкас,vei
3101,Straße::N,geajnoe,gate
3102,Straße::N,joene,gate
3103,Straße::N,gahttun,gate
3104,Straße::N,geaidnu,gate
3105,Straße::N,maađij,gate
3106,Straße::N,uu´lec,gate
3107,Straße::N,чуэкас,gate
3108,Dorf::N,sïjte,landsby
3109,Dorf::N,bájkke,landsby
3110,Dorf::N,gilli,landsby
3111,Dorf::N,sijdâ,landsby
3112,Dorf::N,sijdd,landsby
3113,Dorf::N,сыййт,landsby
3114,Stadt::N,staare,by
3115,Stadt::N,sjeltie,by
3116,Stadt::N,stáda,by
3117,Stadt::N,gávpot,by
3118,Stadt::N,kaavpug,by
3119,Stadt::N,lâ´nn,by
3120,Stadt::N,gåårad,by
3121,Stadt::N,ланнҍ,by
3122,Brief::N,prievie,brev
3123,Brief::N,girjje,brev
3124,Brief::N,reive,brev
3125,Brief::N,kirje,brev
3126,Brief::N,ǩe´rjj,brev
3127,Brief::N,кыррьй,brev
3128,Buch::N,gærja,bok
3129,Buch::N,girjje,bok
3130,Buch::N,girji,bok
3131,Buch::N,kirje,bok
3132,Buch::N,ǩe´rjj,bok
3133,Buch::N,кыррьй,bok
3134,Buchstabe::N,baakoe,bokstav
3135,Buchstabe::N,bokstávva,bokstav
3136,Buchstabe::N,bustávva,bokstav
3137,Buchstabe::N,puustav,bokstav
3138,Buchstabe::N,bukva,bokstav
3139,Buchstabe::N,буква,bokstav
3140,Zeitung::N,plaerie,avis
3141,Zeitung::N,avijssa,avis
3142,Zeitung::N,bláđđi,avis
3143,Zeitung::N,aavis,avis
3144,Zeitung::N,listt,avis
3145,Zeitung::N,ga´zaat,avis
3146,Zeitung::N,газет,avis
3147,Leben::N,hïegke,liv
3148,Leben::N,hægga,liv
3149,Leben::N,iellem,liv
3150,Leben::N,viessom,liv
3151,Leben::N,eallin,liv
3152,Leben::N,eellim,liv
3153,Leben::N,jie´llem,liv
3154,Leben::N,я̄лл,liv
3155,Tod::N,jaame,død
3156,Tod::N,jábmem,død
3157,Tod::N,jápmin,død
3158,Tod::N,jäämmim,død
3159,Tod::N,så´rmm,død
3160,Tod::N,jää´mmem,død
3161,Tod::N,соаррьм,død
3162,Grab::N,gaelmie,grav
3163,Grab::N,ráhpo,grav
3164,Grab::N,hávdde,grav
3165,Grab::N,hávdi,grav
3166,Grab::N,hävdi,grav
3167,Grab::N,äu´dd,grav
3168,Grab::N,ка̄лльм,grav
3169,Kirche::N,gærhkoe,kirke
3170,Kirche::N,girkko,kirke
3171,Kirche::N,girku,kirke
3172,Kirche::N,kirkko,kirke
3173,Kirche::N,ceerkav,kirke
3174,Kirche::N,цэ̄ркав,kirke
3175,Sünde::N,sådtoe,synd
3176,Sünde::N,suddo,synd
3177,Sünde::N,suddu,synd
3178,Sünde::N,suddo,synd
3179,Sünde::N,reä´ǩ'ǩ,synd
3180,Gott::N,jupmele,gud
3181,Gott::N,jubmel,gud
3182,Gott::N,ipmil,gud
3183,Gott::N,immeel,gud
3184,Gott::N,e´mmel,gud
3185,Gott::N,иммель,gud
3186,Arbeiter::N,barkije,arbeider
3187,Arbeiter::N,barggoulmusj,arbeider
3188,Arbeiter::N,bargi,arbeider
3189,Arbeiter::N,pargee,arbeider
3190,Arbeiter::N,reâugglaž,arbeider
3191,Arbeiter::N,лыххкэй,arbeider
3192,Chef::N,åvtehke,sjef
3193,Chef::N,oajvve,sjef
3194,Chef::N,hoavda,sjef
3195,Chef::N,hovdâ,sjef
3196,Chef::N,uái'vi,sjef
3197,Chef::N,ä´ttem,sjef
3198,Chef::N,vuei´vvooumaž,sjef
3199,Chef::N,выгкэй,sjef
3200,Chef::N,вӯййкьей,sjef
3201,Chef::N,вуэййв,sjef
3202,Meister::N,ööhpehtæjja,mester
3203,Meister::N,åhpadiddje,mester
3204,Meister::N,čeahppi,mester
3205,Meister::N,meašttir,mester
3206,Meister::N,miäš'tár,mester
3207,Meister::N,määstär,mester
3208,Meister::N,че̄ххьп,mester
3209,Arzt::N,dåaktere,lege
3210,Arzt::N,dåktår,lege
3211,Arzt::N,dálkudiddje,lege
3212,Arzt::N,doavttir,lege
3213,Arzt::N,tuáh'tár,lege
3214,Arzt::N,dåhttar,lege
3215,Arzt::N,лыххцэй,lege
3216,Lehrer::N,lohkehtæjja,lærer
3217,Lehrer::N,skåvlik,lærer
3218,Lehrer::N,åjpadiddje,lærer
3219,Lehrer::N,oahpaheaddji,lærer
3220,Lehrer::N,máttááttijjee,lærer
3221,Lehrer::N,u´čtee´l,lærer
3222,Lehrer::N,mätt'teei,lærer
3223,Lehrer::N,уххцэй,lærer
3224,Geld::N,vierhtie,penger
3225,Geld::N,ruhta,penger
3226,Geld::N,biednik,penger
3227,Geld::N,ruhta,penger
3228,Geld::N,ruttâ,penger
3229,Geld::N,teä´ǧ'ǧ,penger
3230,Geld::N,те̄ӈӈьк,penger
3231,Geschäft::N,åesie,forretning
3232,Geschäft::N,oases,forretning
3233,Geschäft::N,gávpi,forretning
3234,Geschäft::N,kävppi,forretning
3235,Geschäft::N,haandâl,forretning
3236,Geschäft::N,kaupp,forretning
3237,Geschäft::N,ро̄бэт,forretning
3238,Laden::N,bovre,butikk
3239,Laden::N,oases,butikk
3240,Laden::N,rámbuvdda,butikk
3241,Laden::N,gávpi,butikk
3242,Laden::N,puvdâ,butikk
3243,Laden::N,kävppi,butikk
3244,Laden::N,kaupp,butikk
3245,Laden::N,ла̄ффьк,butikk
3246,Preis::N,åasa,pris
3247,Preis::N,hadde,pris
3248,Preis::N,haddi,pris
3249,Preis::N,hadde,pris
3250,Preis::N,hâ´dd,pris
3251,Preis::N,а̄ррв,pris
3252,Ware::N,vaaroe,vare
3253,Ware::N,várro,vare
3254,Ware::N,gálvvo,vare
3255,Ware::N,gálvu,vare
3256,Ware::N,kálvu,vare
3257,Ware::N,täävvir,vare
3258,Ware::N,kälvv,vare
3259,Ware::N,tä´vver,vare
3260,Ware::N,та̄вяр,vare
3261,Nutzen::N,aevhkie,nytte
3262,Nutzen::N,ávkke,nytte
3263,Nutzen::N,ávki,nytte
3264,Nutzen::N,ävkki,nytte
3265,Nutzen::N,äu´ǩǩ,nytte
3266,Nutzen::N,то̄ӆӆк ,nytte
3267,Reichtum::N,ræjhkoesvoete,rikdom
3268,Reichtum::N,boanndudahka,rikdom
3269,Reichtum::N,rikkisvuohta,rikdom
3270,Reichtum::N,riggodat,rikdom
3271,Reichtum::N,riggodâh,rikdom
3272,Reichtum::N,ree´ǧǧesvuõtt,rikdom
3273,Reichtum::N,ва̄птэквӯдт,rikdom
3274,Welt::N,veartene,verden
3275,Welt::N,værált,verden
3276,Welt::N,ilmme,verden
3277,Welt::N,máilbmi,verden
3278,Welt::N,maailm,verden
3279,Welt::N,maai´lm,verden
3280,Welt::N,jânnamkå´dd,verden
3281,Welt::N,э̄ллманнт,verden
3282,Land::N,laante,land
3283,Land::N,eatneme,land
3284,Land::N,lánnda,land
3285,Land::N,eanan,land
3286,Land::N,eennâm,land
3287,Land::N,mädd,land
3288,Land::N,jânnam,land
3289,Land::N,ланнҍ,land
3290,Land::N,е̄ммьне,land
3291,Staat::N,staate,stat
3292,Staat::N,stáhtta,stat
3293,Staat::N,rijkka,stat
3294,Staat::N,stáhta,stat
3295,Staat::N,staatâ,stat
3296,Staat::N,riikk,stat
3297,Staat::N,ланнҍ,stat
3298,Staat::N,государствэ,stat
3299,König::N,gånka,konge
3300,König::N,gånågis,konge
3301,König::N,gonagas,konge
3302,König::N,kunâgâs,konge
3303,König::N,caarr,konge
3304,König::N,koonǥõs,konge
3305,König::N,цоарр,konge
3306,Macht::N,faamoe,makt
3307,Macht::N,fábmo,makt
3308,Macht::N,fábmogisvuohta,makt
3309,Macht::N,fápmu,makt
3310,Macht::N,väldi,makt
3311,Macht::N,vä´ldd,makt
3312,Macht::N,воаллт,makt
3313,Grenze::N,raajoe,grense
3314,Grenze::N,rádjá,grense
3315,Grenze::N,mierre,grense
3316,Grenze::N,rádji,grense
3317,Grenze::N,rääji,grense
3318,Grenze::N,raajj,grense
3319,Grenze::N,ре̄ввьн,grense
3320,Krieg::N,dåara,krig
3321,Krieg::N,soahte,krig
3322,Krieg::N,soahti,krig
3323,Krieg::N,suáti,krig
3324,Krieg::N,väi´nn,krig
3325,Krieg::N,туарр,krig
3326,Feind::N,gertele,fiende
3327,Feind::N,vasjulasj,fiende
3328,Feind::N,vašálaš,fiende
3329,Feind::N,vajalâš,fiende
3330,Feind::N,vâjjeeja,fiende
3331,Feind::N,вэресь,fiende
3332,Kampf::N,gæmhpome,kamp
3333,Kampf::N,doarro,kamp
3334,Kampf::N,oajbbom,kamp
3335,Kampf::N,rahtjamus,kamp
3336,Kampf::N,doarru,kamp
3337,Kampf::N,vuostelasvuohta,kamp
3338,Kampf::N,tuáṛi,kamp
3339,Kampf::N,tuärrmõš,kamp
3340,Kampf::N,вуаййпмушш,kamp
3341,Bogen[Waffe]::N,joeksi,bue
3342,Bogen[Waffe]::N,juoksa,bue
3343,Bogen[Waffe]::N,dávgi,bue
3344,Bogen[Waffe]::N,tävgi,bue
3345,Bogen[Waffe]::N,johss,bue
3346,Bogen[Waffe]::N,ю̄ккс,bue
3347,Pfeil::N,njoele,pil
3348,Pfeil::N,sådde,pil
3349,Pfeil::N,njuolla,pil
3350,Pfeil::N,njuolla,pil
3351,Pfeil::N,njuoḷâ,pil
3352,Pfeil::N,njuõll,pil
3353,Pfeil::N,ню̄лл,pil
3354,Gewehr::N,röövre,gevær
3355,Gewehr::N,birsso,gevær
3356,Gewehr::N,bissu,gevær
3357,Gewehr::N,pisso,gevær
3358,Gewehr::N,pess,gevær
3359,Gewehr::N,пысс,gevær
3360,Fehler::N,fiejlie,feil
3361,Fehler::N,vihke,feil
3362,Fehler::N,boastovuohta,feil
3363,Fehler::N,vihki,feil
3364,Fehler::N,vearri,feil
3365,Fehler::N,vahe,feil
3366,Fehler::N,feilâ,feil
3367,Fehler::N,vie´rr,feil
3368,Fehler::N,се̄гкь,feil
3369,Fehler::N,ся̄гкнэхк,feil
3370,Lüge::N,slogne,løgn
3371,Lüge::N,slaarve,løgn
3372,Lüge::N,gieles,løgn
3373,Lüge::N,gielis,løgn
3374,Lüge::N,kie'les,løgn
3375,Lüge::N,ǩee´lesvuõtt,løgn
3376,Lüge::N,ке̄лсэллмушш,løgn
3377,Schaden::N,skaara,skade
3378,Schaden::N,vahák,skade
3379,Schaden::N,skádá,skade
3380,Schaden::N,vahát,skade
3381,Schaden::N,vaahâg,skade
3382,Schaden::N,påå´mh,skade
3383,Schaden::N,ря̄хкхэмушш,skade
3384,Unglück::N,goerpe,uhell
3385,Unglück::N,vuorbedisvuohta,uhell
3386,Unglück::N,sårmme,uhell
3387,Unglück::N,lihkohisvuohta,uhell
3388,Unglück::N,uá'sittemesvuotâ,uhell
3389,Unglück::N,pärtti,uhell
3390,Unglück::N,påå´mh,uhell
3391,Unglück::N,пӣдтҍ,uhell
3392,Schuld::N,skåltoe,skyld
3393,Schuld::N,suddo,skyld
3394,Schuld::N,áššálašvuohta,skyld
3395,Schuld::N,sivalašvuohta,skyld
3396,Schuld::N,váddu,skyld
3397,Schuld::N,vie´rr,skyld
3398,Schuld::N,ве̄ррь,skyld
3399,Alter::N,aaltere,alder
3400,Alter::N,áldar,alder
3401,Alter::N,ahki,alder
3402,Alter::N,ahe,alder
3403,Alter::N,ââ´ǩǩ,alder
3404,Alter::N,ыгь,alder
3405,Schluss::N,nåhkeme,slutt
3406,Schluss::N,giehtje,slutt
3407,Schluss::N,loahppa,slutt
3408,Schluss::N,loppâ,slutt
3409,Schluss::N,lopp,slutt
3410,Schluss::N,ке̄джь,slutt
3411,Zeit::N,aejkie,tid
3412,Zeit::N,baaletje,tid
3413,Zeit::N,ájgge,tid
3414,Zeit::N,áigi,tid
3415,Zeit::N,äigi,tid
3416,Zeit::N,âi´ǧǧ,tid
3417,Zeit::N,а̄ййк,tid
3418,Zeit::N,па̄лль,tid
3419,Tag::N,biejjie,dag
3420,Tag::N,biejvve,dag
3421,Tag::N,beaivi,dag
3422,Tag::N,peivi,dag
3423,Tag::N,pei´vv,dag
3424,Tag::N,пе̄ййв,dag
3425,Morgen::N,aerede,morgen
3426,Morgen::N,idet,morgen
3427,Morgen::N,iđit,morgen
3428,Morgen::N,iiđeed,morgen
3429,Morgen::N,tue´lääž,morgen
3430,Morgen::N,ee´đääldõž,morgen
3431,Morgen::N,ӣнцкэнч,morgen
3432,Mittag::N,gaskebiejjie,middag
3433,Mittag::N,gasskabiejvve,middag
3434,Mittag::N,gaskebeaivi,middag
3435,Mittag::N,koskâpeivi,middag
3436,Mittag::N,kõskkpei´vv,middag
3437,Mittag::N,пе̄ййвкэ̄сск,middag
3438,Abend::N,iehkede,aften
3439,Abend::N,iehket,aften
3440,Abend::N,eahket,aften
3441,Abend::N,eeḥid,aften
3442,Abend::N,jeä´ǩ'ǩääž,aften
3443,Abend::N,е̄кесь,aften
3444,Abend::N,е̄кьнэнч,aften
3445,Nacht::N,jïjje,natt
3446,Nacht::N,idja,natt
3447,Nacht::N,idja,natt
3448,Nacht::N,ijjâ,natt
3449,Nacht::N,inn,natt
3450,Nacht::N,ыйй,natt
3451,Woche::N,våhkoe,uke
3452,Woche::N,vahkko,uke
3453,Woche::N,vahkku,uke
3454,Woche::N,okko,uke
3455,Woche::N,niä´t'tel,uke
3456,Woche::N,не̄дтӭль,uke
3457,Monat::N,maanoe,måned
3458,Monat::N,mánno,måned
3459,Monat::N,mánnu,måned
3460,Monat::N,mánotbadji,måned
3461,Monat::N,mánuppaje,måned
3462,Monat::N,mään,måned
3463,Monat::N,määnpââ´jj,måned
3464,Monat::N,ма̄нн,måned
3465,Jahr::N,jaepie,år
3466,Jahr::N,jahke,år
3467,Jahr::N,jahki,år
3468,Jahr::N,ihe,år
3469,Jahr::N,ee´ǩǩ,år
3470,Jahr::N,ыгкь,år
3471,Frühling::N,gïjre,vår
3472,Frühling::N,gidá,vår
3473,Frühling::N,giđđa,vår
3474,Frühling::N,kiđđâ,vår
3475,Frühling::N,ǩiđđ,vår
3476,Frühling::N,кыдт,vår
3477,Sommer::N,giesie,sommer
3478,Sommer::N,giesse,sommer
3479,Sommer::N,geassi,sommer
3480,Sommer::N,keesi,sommer
3481,Sommer::N,ǩiä´ss,sommer
3482,Sommer::N,ке̄ссь,sommer
3483,Herbst::N,tjaktje,høst
3484,Herbst::N,tjaktja,høst
3485,Herbst::N,čakča,høst
3486,Herbst::N,čohčâ,høst
3487,Herbst::N,čõhčč,høst
3488,Herbst::N,че̄ххч,høst
3489,Winter::N,daelvie,vinter
3490,Winter::N,dálvve,vinter
3491,Winter::N,dálvi,vinter
3492,Winter::N,tälvi,vinter
3493,Winter::N,tä´lvv,vinter
3494,Winter::N,та̄лльв,vinter
3495,Januar::N,tsïengele,januar
3496,Januar::N,garretsïengele,januar
3497,Januar::N,ådåjakmánno,januar
3498,Januar::N,ođđajagimánnu,januar
3499,Januar::N,uđđâivemáánu,januar
3500,Januar::N,vuõs'smään,januar
3501,Januar::N,ođđee´jjmään,januar
3502,Januar::N,январь,januar
3503,Januar::N,январьма̄нн,januar
3504,Februar::N,goevte,februar
3505,Februar::N,guovvamánno,februar
3506,Februar::N,guovvamánnu,februar
3507,Februar::N,helmimááṇu,februar
3508,Februar::N,tä´lvvmään,februar
3509,Februar::N,февраль,februar
3510,Februar::N,февральма̄нн,februar
3511,März::N,njoktje,mars
3512,März::N,snjuktjamánno,mars
3513,März::N,njukčamánnu,mars
3514,März::N,maalismááñu,mars
3515,März::N,njuhčâmááṇu,mars
3516,März::N,lä´znpei´vvmään,mars
3517,März::N,pâ´zzlâšttammään,mars
3518,März::N,ма̄рт,mars
3519,März::N,ма̄ртма̄нн,mars
3520,April::N,voerhtje,april
3521,April::N,vuoratjismánno,april
3522,April::N,cuoŋománnu,april
3523,April::N,huhtimááṇu,april
3524,April::N,njuhččmään,april
3525,April::N,апрель,april
3526,April::N,апрельма̄нн,april
3527,Mai::N,maajje,mai
3528,Mai::N,maavnese,mai
3529,Mai::N,moarmesmánno,mai
3530,Mai::N,miessemánnu,mai
3531,Mai::N,toukomááṇu,mai
3532,Mai::N,vye'simááṇu,mai
3533,Mai::N,ǩiđđmään,mai
3534,Mai::N,vue´ssmään,mai
3535,Mai::N,ма̄й,mai
3536,Juni::N,ruffie,juni
