,Concept_ID,se,te
4247,hier::ADV,тала,ఇక్కడ
4248,hier::ADV,тэста,ఇక్కడ
4249,hierhin::ADV,diekie,ఇక్కడకు
4250,hierhin::ADV,dási,ఇక్కడకు
4251,hierhin::ADV,diehki,ఇక్కడకు
4252,hierhin::ADV,deike,ఇక్కడకు
4253,hierhin::ADV,teehi,ఇక్కడకు
4254,hierhin::ADV,tii´ǩ,ఇక్కడకు
4255,hierhin::ADV,тӣге,ఇక్కడకు
4256,von hier::ADV,daebpede,ఇక్కడనుండి
4257,von hier::ADV,dássta,ఇక్కడనుండి
4258,von hier::ADV,dáppelt,ఇక్కడనుండి
4259,von hier::ADV,dáppe,ఇక్కడనుండి
4260,von hier::ADV,tástán,ఇక్కడనుండి
4261,von hier::ADV,tääiǥ,ఇక్కడనుండి
4262,von hier::ADV,tääi´ben,ఇక్కడనుండి
4263,von hier::ADV,тэста,ఇక్కడనుండి
4264,dort::ADV,dagkoe,అక్కడ
4265,dort::ADV,dale,అక్కడ
4266,dort::ADV,dakko,అక్కడ
4267,dort::ADV,tuo,అక్కడ
4268,dort::ADV,tovben,అక్కడ
4269,dort::ADV,to´ben,అక్కడ
4270,dort::ADV,тёллэ,అక్కడ
4271,dort::ADV,тамьпе,అక్కడ
4272,dorthin::ADV,dahkoe,అక్కడికి
4273,dorthin::ADV,dåhku,అక్కడికి
4274,dorthin::ADV,dohko,అక్కడికి
4275,dorthin::ADV,diehko,అక్కడికి
4276,dorthin::ADV,tuohu,అక్కడికి
4277,dorthin::ADV,tok,అక్కడికి
4278,dorthin::ADV,tok-aa,అక్కడికి
4279,dorthin::ADV,то̄гэ,అక్కడికి
4280,vorwärts::ADV,fraamme,ముందుకు
4281,vorwärts::ADV,åvddån,ముందుకు
4282,vorwärts::ADV,ovddas,ముందుకు
4283,vorwärts::ADV,oovdâs,ముందుకు
4284,vorwärts::ADV,ooudâs,ముందుకు
4285,vorwärts::ADV,ooudårra,ముందుకు
4286,vorwärts::ADV,эвтэс,ముందుకు
4287,rückwärts::ADV,mænngese,వెనుకకు
4288,rückwärts::ADV,ruoptobadáj,వెనుకకు
4289,rückwärts::ADV,maŋás,వెనుకకు
4290,rückwärts::ADV,majaskulij,వెనుకకు
4291,rückwärts::ADV,mââjas,వెనుకకు
4292,rückwärts::ADV,mâ´ŋŋla,వెనుకకు
4293,rückwärts::ADV,мо̄а̄з,వెనుకకు
4294,rückwärts::ADV,мо̄а̄ст,వెనుకకు
4295,zurück::ADV,bååstede,వెనుకభాగము
4296,zurück::ADV,ruoptus,వెనుకభాగము
4297,zurück::ADV,maŋus,వెనుకభాగము
4298,zurück::ADV,ruoktot,వెనుకభాగము
4299,zurück::ADV,maassâd,వెనుకభాగము
4300,zurück::ADV,vä´st,వెనుకభాగము
4301,zurück::ADV,mååusat,వెనుకభాగము
4302,zurück::ADV,мо̄а̄з,వెనుకభాగము
4303,zurück::ADV,мо̄а̄ст,వెనుకభాగము
4304,unten::ADV,vuelnie,క్రింద
4305,unten::ADV,vuollen,క్రింద
4306,unten::ADV,vuollin,క్రింద
4307,unten::ADV,vyellin,క్రింద
4308,unten::ADV,vue´llen,క్రింద
4309,unten::ADV,вӯлльн,క్రింద
4310,hinab::ADV,våålese,కిందికి
4311,hinab::ADV,vuolus,కిందికి
4312,hinab::ADV,vulos,కిందికి
4313,hinab::ADV,vuá'lás,కిందికి
4314,hinab::ADV,vuâlas,కిందికి
4315,hinab::ADV,валас,కిందికి
4316,oben::ADV,bijjene,మీద
4317,oben::ADV,baddjen,మీద
4318,oben::ADV,badjin,మీద
4319,oben::ADV,paijeen,మీద
4320,oben::ADV,pâ´jjen,మీద
4321,oben::ADV,tunââ´lmest,మీద
4322,oben::ADV,пайенҍ,మీద
4323,hinauf::ADV,bæjjese,పైకి
4324,hinauf::ADV,bajás,పైకి
4325,hinauf::ADV,bajás,పైకి
4326,hinauf::ADV,pajas,పైకి
4327,hinauf::ADV,pââjas,పైకి
4328,hinauf::ADV,пайяс,పైకి
4329,überall::ADV,gaajhkene lehkesne,అంతటా
4330,überall::ADV,juohkka sajen,అంతటా
4331,überall::ADV,juohke sajis,అంతటా
4332,überall::ADV,jya'hisaajeest,అంతటా
4333,überall::ADV,vee´zz,అంతటా
4334,überall::ADV,pukvee´zz,అంతటా
4335,überall::ADV,пугквесь,అంతటా
4336,nicht::ADV,ij,కాదు
4337,nicht::ADV,ij,కాదు
4338,nicht::ADV,ii,కాదు
4339,nicht::ADV,ij,కాదు
4340,nicht::ADV,ij,కాదు
4341,nicht::ADV,эйй,కాదు
4342,ein wenig::ADV,ånnetje,కొంచెము
4343,ein wenig::ADV,ahtjetje,కొంచెము
4344,ein wenig::ADV,binná,కొంచెము
4345,ein wenig::ADV,veahá,కొంచెము
4346,ein wenig::ADV,ucánjii,కొంచెము
4347,ein wenig::ADV,occanj,కొంచెము
4348,ein wenig::ADV,simmna,కొంచెము
4349,ein wenig::ADV,сада,కొంచెము
4350,ein wenig::ADV,садаматта,కొంచెము
4351,kaum::ADV,jallan,చాలిచాలక
4352,kaum::ADV,vánet,చాలిచాలక
4353,kaum::ADV,báljo,చాలిచాలక
4354,kaum::ADV,illá,చాలిచాలక
4355,kaum::ADV,illvaa,చాలిచాలక
4356,kaum::ADV,мале,చాలిచాలక
4357,kaum::ADV,элэлэ,చాలిచాలక
4358,sehr::ADV,sagk,చాల
4359,sehr::ADV,riek,చాల
4360,sehr::ADV,sieldes,చాల
4361,sehr::ADV,hui,చాల
4362,sehr::ADV,ollu,చాల
4363,sehr::ADV,čuuvtij,చాల
4364,sehr::ADV,sami,చాల
4365,sehr::ADV,čuu´t,చాల
4366,sehr::ADV,пэре,చాల
4367,sehr::ADV,чофта,చాల
4368,so::ADV,numhtie,ఆలాగున
4369,so::ADV,nav,ఆలాగున
4370,so::ADV,nuov,ఆలాగున
4371,so::ADV,nåv,ఆలాగున
4372,so::ADV,nu,ఆలాగున
4373,so::ADV,näävt,ఆలాగున
4374,so::ADV,de,ఆలాగున
4375,so::ADV,nu´t,ఆలాగున
4376,so::ADV,nääi´t,ఆలాగున
4377,so::ADV,те̄льнэ,ఆలాగున
4378,noch::ADV,annje,ఇప్పటికిని
4379,noch::ADV,ájn,ఇప్పటికిని
4380,noch::ADV,vilá,ఇప్పటికిని
4381,noch::ADV,ain,ఇప్పటికిని
4382,noch::ADV,vela,ఇప్పటికిని
4383,noch::ADV,võl,ఇప్పటికిని
4384,noch::ADV,veâl,ఇప్పటికిని
4385,noch::ADV,вя̄л,ఇప్పటికిని
4386,nur::ADV,ajve,మాత్రము
4387,nur::ADV,barre,మాత్రము
4388,nur::ADV,dåssjå,మాత్రము
4389,nur::ADV,dušše,మాత్రము
4390,nur::ADV,váá,మాత్రము
4391,nur::ADV,pâi,మాత్రము
4392,nur::ADV,leša,మాత్రము
4393,nur::ADV,tåå´lǩ,మాత్రము
4394,nur::ADV,лэша,మాత్రము
4395,nur::ADV,лышшэ,మాత్రము
4396,schon::ADV,joe,ఇదివఱకే
4397,schon::ADV,juo,ఇదివఱకే
4398,schon::ADV,juo,ఇదివఱకే
4399,schon::ADV,juo,ఇదివఱకే
4400,schon::ADV,ju´n,ఇదివఱకే
4401,schon::ADV,ё,ఇదివఱకే
4402,wieder::ADV,vihth,తిరిగి
4403,wieder::ADV,aajmoen,తిరిగి
4404,wieder::ADV,vas,తిరిగి
4405,wieder::ADV,ådåsis,తిరిగి
4406,wieder::ADV,fas,తిరిగి
4407,wieder::ADV,vuot,తిరిగి
4408,wieder::ADV,vest,తిరిగి
4409,wieder::ADV,däs,తిరిగి
4410,wieder::ADV,e´pet,తిరిగి
4411,wieder::ADV,аввта,తిరిగి
4412,wieder::ADV,о̄дтсэ,తిరిగి
4413,vor::PRP,åvteste,ముందు
4414,vor::PRP,ålggolin,ముందు
4415,vor::PRP,ovddas,ముందు
4416,vor::PRP,oovdâst,ముందు
4417,vor::PRP,ooudâst,ముందు
4418,vor::PRP,авьтэмьбе̄лльт,ముందు
4419,hinter::PRP,duekesne,వెనుక
4420,hinter::PRP,duogen,వెనుక
4421,hinter::PRP,maŋŋelin,వెనుక
4422,hinter::PRP,maŋil,వెనుక
4423,hinter::PRP,duogás,వెనుక
4424,hinter::PRP,tyeḥin,వెనుక
4425,hinter::PRP,tue´ǩǩen,వెనుక
4426,hinter::PRP,маӈельт,వెనుక
4427,unter::PRP,nuelesne,క్రింద
4428,unter::PRP,vuolen,క్రింద
4429,unter::PRP,vuolde,క్రింద
4430,unter::PRP,vyel'ni,క్రింద
4431,unter::PRP,vue´llen,క్రింద
4432,unter::PRP,вӯлльнҍ,క్రింద
4433,durch::PRP,vieken,ద్వారా
4434,durch::PRP,tjadá,ద్వారా
4435,durch::PRP,-rájge,ద్వారా
4436,durch::PRP,čađa,ద్వారా
4437,durch::PRP,čoođâ,ద్వారా
4438,durch::PRP,čõõđ,ద్వారా
4439,durch::PRP,pääi´ǩ,ద్వారా
4440,durch::PRP,че̄д,ద్వారా
4441,neben::PRP,baaltese,దగ్గెర
4442,neben::PRP,báldan,దగ్గెర
4443,neben::PRP,bálddas,దగ్గెర
4444,neben::PRP,paaldâst,దగ్గెర
4445,neben::PRP,paaldâst,దగ్గెర
4446,neben::PRP,поалльтэ,దగ్గెర
4447,zwischen::PRP,gaskesne,మధ్య
4448,zwischen::PRP,gasska,మధ్య
4449,zwischen::PRP,gaskkas,మధ్య
4450,zwischen::PRP,kooskâst,మధ్య
4451,zwischen::PRP,kâskka,మధ్య
4452,zwischen::PRP,кэскэсьт,మధ్య
4453,zwischen::PRP,кэ̄скэль,మధ్య
4454,wegen::PRP,dïete,కారణంగా
4455,wegen::PRP,gaevhtieh,కారణంగా
4456,wegen::PRP,diehti,కారణంగా
4457,wegen::PRP,dihte,కారణంగా
4458,wegen::PRP,geažil,కారణంగా
4459,wegen::PRP,tet,కారణంగా
4460,wegen::PRP,diõtt,కారణంగా
4461,wegen::PRP,ǩeäč'ča,కారణంగా
4462,wegen::PRP,гуэйке,కారణంగా
4463,dies::PRN,dihte,ఇది
4464,dies::PRN,dát,ఇది
4465,dies::PRN,dát,ఇది
4466,dies::PRN,táát,ఇది
4467,dies::PRN,tät,ఇది
4468,dies::PRN,tiett-aa,ఇది
4469,dies::PRN,тэдт,ఇది
4470,das::PRN,dohte,అది
4471,das::PRN,dat,అది
4472,das::PRN,dat,అది
4473,das::PRN,tot,అది
4474,das::PRN,tõt,అది
4475,das::PRN,тудт,అది
4476,alles::PRN,gaajhke,సకలము
4477,alles::PRN,gájkka,సకలము
4478,alles::PRN,buot,సకలము
4479,alles::PRN,puoh,సకలము
4480,alles::PRN,puk,సకలము
4481,alles::PRN,пугк,సకలము
4482,ich::PRN,manne,నేను
4483,ich::PRN,mån,నేను
4484,ich::PRN,månnå,నేను
4485,ich::PRN,mun,నేను
4486,ich::PRN,mun,నేను
4487,ich::PRN,munnâ,నేను
4488,ich::PRN,mon,నేను
4489,ich::PRN,мунн,నేను
4490,du::PRN,datne,నీవు
4491,du::PRN,dån,నీవు
4492,du::PRN,don,నీవు
4493,du::PRN,tun,నీవు
4494,du::PRN,ton,నీవు
4495,du::PRN,то̄нн,నీవు
4496,er::PRN,dïhte,అతడు
4497,er::PRN,sån,అతడు
4498,er::PRN,son,అతడు
4499,er::PRN,sun,అతడు
4500,er::PRN,son,అతడు
4501,er::PRN,со̄нн,అతడు
4502,wir::PRN,mijjieh,మనము
4503,wir::PRN,mij,మనము
4504,wir::PRN,mii,మనము
4505,wir::PRN,mij,మనము
4506,wir::PRN,mij,మనము
4507,wir::PRN,мыйй,మనము
4508,ihr::PRN,dijjie,మీరు
4509,ihr::PRN,dij,మీరు
4510,ihr::PRN,dii,మీరు
4511,ihr::PRN,tij,మీరు
4512,ihr::PRN,tij,మీరు
4513,ihr::PRN,тыйй,మీరు
4514,sie::PRN,dah,వారు
4515,sie::PRN,sij,వారు
4516,sie::PRN,sii,వారు
4517,sie::PRN,sij,వారు
4518,sie::PRN,sij,వారు
4519,sie::PRN,сыйй,వారు
4520,was::FPRN,mij,ఏమి
4521,was::FPRN,mij,ఏమి
4522,was::FPRN,mii,ఏమి
4523,was::FPRN,mii,ఏమి
4524,was::FPRN,mii,ఏమి
4525,was::FPRN,мӣ,ఏమి
4526,wer::FPRN,gie,ఎవడు
4527,wer::FPRN,guhti,ఎవడు
4528,wer::FPRN,gii,ఎవడు
4529,wer::FPRN,guhte,ఎవడు
4530,wer::FPRN,kii,ఎవడు
4531,wer::FPRN,ǩii,ఎవడు
4532,wer::FPRN,kåå´tt,ఎవడు
4533,wer::FPRN,ке̄,ఎవడు
4534,wo::FADV,gusnie,ఎక్కడ
4535,wo::FADV,gånnå,ఎక్కడ
4536,wo::FADV,gos,ఎక్కడ
4537,wo::FADV,kost,ఎక్కడ
4538,wo::FADV,ko´st,ఎక్కడ
4539,wo::FADV,касьт,ఎక్కడ
4540,wohin::FADV,gogka,ఎందుకు
4541,wohin::FADV,gåsi,ఎందుకు
4542,wohin::FADV,gosa,ఎందుకు
4543,wohin::FADV,kuus,ఎందుకు
4544,wohin::FADV,koozz,ఎందుకు
4545,wohin::FADV,ко̄з,ఎందుకు
4546,wie::FADV,guktie,ఎట్టు
4547,wie::FADV,gumhtie,ఎట్టు
4548,wie::FADV,gåktu,ఎట్టు
4549,wie::FADV,mot,ఎట్టు
4550,wie::FADV,mahte,ఎట్టు
4551,wie::FADV,mä´htt,ఎట్టు
4552,wie::FADV,ко̄ххт,ఎట్టు
4553,warum::FADV,man,ఏల
4554,warum::FADV,manen,ఏల
4555,warum::FADV,manne,ఏల
4556,warum::FADV,mane,ఏల
4557,warum::FADV,mondiet,ఏల
4558,warum::FADV,mõõzz,ఏల
4559,warum::FADV,mää´nn,ఏల
4560,warum::FADV,мэ̄йт,ఏల
4561,warum::FADV,мэ̄ннгуэйке,ఏల
4562,wieviel::FNUM,man jeenje,ఎంత
4563,wieviel::FNUM,makta,ఎంత
4564,wieviel::FNUM,olugo,ఎంత
4565,wieviel::FNUM,kalle,ఎంత
4566,wieviel::FNUM,kâ´ll,ఎంత
4567,wieviel::FNUM,мэ̄ннве̄рьт,ఎంత
4568,wieviel::FNUM,мэ̄нлянчверьт,ఎంత
4569,eins::NUM,akte,ఒకటి
4570,eins::NUM,akta,ఒకటి
4571,eins::NUM,okta,ఒకటి
4572,eins::NUM,ohtâ,ఒకటి
4573,eins::NUM,õhtt,ఒకటి
4574,eins::NUM,э̄ххт,ఒకటి
4575,eins::NUM,о̄ххтэ,ఒకటి
4576,zwei::NUM,göökte,రెండు
4577,zwei::NUM,guokta,రెండు
4578,zwei::NUM,guokte,రెండు
4579,zwei::NUM,kyeh'ti,రెండు
4580,zwei::NUM,kuõ´htt,రెండు
4581,zwei::NUM,кӯххт,రెండు
4582,drei::NUM,golme,మూడు
4583,drei::NUM,gålmmå,మూడు
4584,drei::NUM,golbma,మూడు
4585,drei::NUM,kulmâ,మూడు
4586,drei::NUM,koumm,మూడు
4587,drei::NUM,ко̄ллм,మూడు
4588,vier::NUM,njieljie,నాలుగు
4589,vier::NUM,niellja,నాలుగు
4590,vier::NUM,njeallje,నాలుగు
4591,vier::NUM,nelji,నాలుగు
4592,vier::NUM,nellj,నాలుగు
4593,vier::NUM,не̄лльй,నాలుగు
4594,fünf::NUM,vïjhte,అయిదు
4595,fünf::NUM,vihtta,అయిదు
4596,fünf::NUM,vihtta,అయిదు
4597,fünf::NUM,vittâ,అయిదు
4598,fünf::NUM,vitt,అయిదు
4599,fünf::NUM,выдт,అయిదు
4600,sechs::NUM,govhte,ఆఱు
4601,sechs::NUM,guhtta,ఆఱు
4602,sechs::NUM,guhtta,ఆఱు
4603,sechs::NUM,kuttâ,ఆఱు
4604,sechs::NUM,kutt,ఆఱు
4605,sechs::NUM,кудт,ఆఱు
4606,sieben::NUM,tjïjhtje,ఏరు
4607,sieben::NUM,giehtja,ఏరు
4608,sieben::NUM,čieža,ఏరు
4609,sieben::NUM,čiččâm,ఏరు
4610,sieben::NUM,čiččâm,ఏరు
4611,sieben::NUM,кыджемь,ఏరు
4612,acht::NUM,gaektsie,ఎనిమదు
4613,acht::NUM,gáktsa,ఎనిమదు
4614,acht::NUM,gávcci,ఎనిమదు
4615,acht::NUM,käävci,ఎనిమదు
4616,acht::NUM,kääu´c,ఎనిమదు
4617,acht::NUM,ка̄ххц,ఎనిమదు
4618,neun::NUM,uktsie,తొమ్మిది
4619,neun::NUM,aktse,తొమ్మిది
4620,neun::NUM,ovcci,తొమ్మిది
4621,neun::NUM,oovce,తొమ్మిది
4622,neun::NUM,å´hcc,తొమ్మిది
4623,neun::NUM,аххц,తొమ్మిది
4624,zehn::NUM,luhkie,పది
4625,zehn::NUM,låhke,పది
4626,zehn::NUM,lågev,పది
4627,zehn::NUM,logi,పది
4628,zehn::NUM,loṿe,పది
4629,zehn::NUM,lååi,పది
4630,zehn::NUM,лоагкь,పది
4631,elf::NUM,luhkieakte,పదునొకొండు
4632,elf::NUM,lågenanakta,పదునొకొండు
4633,elf::NUM,oktanuppelohkái,పదునొకొండు
4634,elf::NUM,ohtnubáloh,పదునొకొండు
4635,elf::NUM,õtmlo,పదునొకొండు
4636,elf::NUM,õhttmlo,పదునొకొండు
4637,elf::NUM,э̄ххтэмплоагкь,పదునొకొండు
4638,zwölf::NUM,luhkiegöökte,పండ్రండు
4639,zwölf::NUM,lågenanguokta,పండ్రండు
4640,zwölf::NUM,guoktenuppelohkái,పండ్రండు
4641,zwölf::NUM,kyeh'tnubáloh,పండ్రండు
4642,zwölf::NUM,kuâtmlo,పండ్రండు
4643,zwölf::NUM,kuâhttmlo,పండ్రండు
4644,zwölf::NUM,кӯххтэмплоагкь,పండ్రండు
4645,zwanzig::NUM,göökteluhkie,ఇరుపది
4646,zwanzig::NUM,guoktalåhke,ఇరుపది
4647,zwanzig::NUM,guoktelogi,ఇరుపది
4648,zwanzig::NUM,kyeh'tilov,ఇరుపది
4649,zwanzig::NUM,kuâhttlo,ఇరుపది
4650,zwanzig::NUM,кӯххтлоагкь,ఇరుపది
