,Concept_ID,ta,se
648,Anhöhe::N,பதுக்கை,aláš
649,Anhöhe::N,பதுக்கை,luohkká
650,Anhöhe::N,பதுக்கை,tiävá
651,Anhöhe::N,பதுக்கை,poorááš
652,Anhöhe::N,பதுக்கை,ču´lpp
653,Anhöhe::N,பதுக்கை,škâu´ŋŋ
654,Anhöhe::N,பதுக்கை,ка̄ннҌт
655,Berg::N,மலை,bïerje
656,Berg::N,மலை,várre
657,Berg::N,மலை,várri
658,Berg::N,மலை,vääṛi
659,Berg::N,மலை,vää´rr
660,Berg::N,மலை,те̄ррьм
661,Gipfel::N,உச்சி மாநாடு,dalvese
662,Gipfel::N,உச்சி மாநாடு,tjåhkkå
663,Gipfel::N,உச்சி மாநாடு,čohkka
664,Gipfel::N,உச்சி மாநாடு,čokke
665,Gipfel::N,உச்சி மாநாடு,čå´ǩǩ
666,Gipfel::N,உச்சி மாநாடு,ла̄ддҍв
667,Höhle::N,குகை,beajoe
668,Höhle::N,குகை,rájgge
669,Höhle::N,குகை,sluoggo
670,Höhle::N,குகை,biedju
671,Höhle::N,குகை,kuovđâšm
672,Höhle::N,குகை,skuõrr
673,Höhle::N,குகை,вуэӈӈк
674,Abhang::N,சரிவு,boelte
675,Abhang::N,சரிவு,brijrie
676,Abhang::N,சரிவு,bállte
677,Abhang::N,சரிவு,vielti
678,Abhang::N,சரிவு,luohkká
679,Abhang::N,சரிவு,viel'tti
680,Abhang::N,சரிவு,vie´ltt
681,Abhang::N,சரிவு,луэххк
682,Quelle::N,மூலம்,aajege
683,Quelle::N,மூலம்,gaaltije
684,Quelle::N,மூலம்,ája
685,Quelle::N,மூலம்,ája
686,Quelle::N,மூலம்,gáldu
687,Quelle::N,மூலம்,aajâ
688,Quelle::N,மூலம்,käldee
689,Quelle::N,மூலம்,lädd
690,Quelle::N,மூலம்,käivv
691,Quelle::N,மூலம்,ка̄ййв
692,Bach::N,ஓடை,johketje
693,Bach::N,ஓடை,jåhkå
694,Bach::N,ஓடை,jågåsj
695,Bach::N,ஓடை,jogaš
696,Bach::N,ஓடை,aajâ
697,Bach::N,ஓடை,vuäjj
698,Bach::N,ஓடை,вуэйй
699,Fluss::N,ஆறு,johke
700,Fluss::N,ஆறு,ædno
701,Fluss::N,ஆறு,jåhkå
702,Fluss::N,ஆறு,johka
703,Fluss::N,ஆறு,juuhâ
704,Fluss::N,ஆறு,jokk
705,Fluss::N,ஆறு,jeänn
706,Fluss::N,ஆறு,ё̄гк
707,Ufer::N,நீர்க்கரை,beala
708,Ufer::N,நீர்க்கரை,gádde
709,Ufer::N,நீர்க்கரை,gáddi
710,Ufer::N,நீர்க்கரை,riddo
711,Ufer::N,நீர்க்கரை,redd
712,Ufer::N,நீர்க்கரை,рыннт
713,Küste::N,கடற்கரை,mïere
714,Küste::N,கடற்கரை,gaedtie
715,Küste::N,கடற்கரை,merragádde
716,Küste::N,கடற்கரை,merraguovllo
717,Küste::N,கடற்கரை,gáddi
718,Küste::N,கடற்கரை,riddo
719,Küste::N,கடற்கரை,miârr'redd
720,Küste::N,கடற்கரை,рыннт
721,Festland::N,நிலம்,gaedtie
722,Festland::N,நிலம்,gádde
723,Festland::N,நிலம்,nannán
724,Festland::N,நிலம்,kušknjâs
725,Festland::N,நிலம்,eennâm
726,Festland::N,நிலம்,jânnam
727,Festland::N,நிலம்,ма̄ннтэр
728,Meer::N,கடல்,mearoe
729,Meer::N,கடல்,merra
730,Meer::N,கடல்,nuorre
731,Meer::N,கடல்,áhpi
732,Meer::N,கடல்,mearra
733,Meer::N,கடல்,meeṛâ
734,Meer::N,கடல்,miârr
735,Meer::N,கடல்,ме̄рр
736,Bucht::N,சிறுகுடா,loekte
737,Bucht::N,சிறுகுடா,oagge
738,Bucht::N,சிறுகுடா,luokta
739,Bucht::N,சிறுகுடா,luokta
740,Bucht::N,சிறுகுடா,čuáj̣á
741,Bucht::N,சிறுகுடா,luhtt
742,Bucht::N,சிறுகுடா,вӯнн
743,Bucht::N,சிறுகுடா,лӯххт
744,Insel::N,தீவு,sååle
745,Insel::N,தீவு,suoloj
746,Insel::N,தீவு,suolu
747,Insel::N,தீவு,suálui
748,Insel::N,தீவு,suâl
749,Insel::N,தீவு,суэл
750,Blume::N,பூ,rïesege
751,Blume::N,பூ,giedjek
752,Blume::N,பூ,rássi
753,Blume::N,பூ,kukká
754,Blume::N,பூ,heä´rvvrää´ss
755,Blume::N,பூ,ывьнэнч
756,Gras::N,புல்தரை,kraesie
757,Gras::N,புல்தரை,rásse
758,Gras::N,புல்தரை,rássi
759,Gras::N,புல்தரை,rääsi
760,Gras::N,புல்தரை,rää´ss
761,Gras::N,புல்தரை,ра̄ссь
762,Wurzel::N,வேர்,roehtse
763,Wurzel::N,வேர்,ruohttsa
764,Wurzel::N,வேர்,ruohtas
765,Wurzel::N,வேர்,veedis
766,Wurzel::N,வேர்,vue´ddes
767,Wurzel::N,வேர்,вуэнҍтэсь
768,Baum::N,மரம்,moere
769,Baum::N,மரம்,muorra
770,Baum::N,மரம்,muorra
771,Baum::N,மரம்,muoṛâ
772,Baum::N,மரம்,muõrr
773,Baum::N,மரம்,мӯрр
774,Stamm::N,அடிமரம்,ståamhpe
775,Stamm::N,அடிமரம்,mátta
776,Stamm::N,அடிமரம்,galda
777,Stamm::N,அடிமரம்,ruŋgo
778,Stamm::N,அடிமரம்,stokk
779,Stamm::N,அடிமரம்,мӯрр
780,Stamm::N,அடிமரம்,кэ̄ллт
781,Rinde::N,பட்டை,gïrre
782,Rinde::N,பட்டை,baarhkoe
783,Rinde::N,பட்டை,bárkko
784,Rinde::N,பட்டை,ostu
785,Rinde::N,பட்டை,bárku
786,Rinde::N,பட்டை,korrâ
787,Rinde::N,பட்டை,kõrr
788,Rinde::N,பட்டை,pärkk
789,Rinde::N,பட்டை,кэ̄рр
790,Rinde::N,பட்டை,па̄ҏҏк
791,Rinde::N,மரப்பட்டை,gïrre
792,Rinde::N,மரப்பட்டை,baarhkoe
793,Rinde::N,மரப்பட்டை,bárkko
794,Rinde::N,மரப்பட்டை,ostu
795,Rinde::N,மரப்பட்டை,bárku
796,Rinde::N,மரப்பட்டை,korrâ
797,Rinde::N,மரப்பட்டை,kõrr
798,Rinde::N,மரப்பட்டை,pärkk
799,Rinde::N,மரப்பட்டை,кэ̄рр
800,Rinde::N,மரப்பட்டை,па̄ҏҏк
801,Ast::N,கினை,åeksie
802,Ast::N,கினை,oakse
803,Ast::N,கினை,oaksi
804,Ast::N,கினை,uák'si
805,Ast::N,கினை,å´hss
806,Ast::N,கினை,вуэккьс
807,Zweig::N,குச்சி,åeksie
808,Zweig::N,குச்சி,oakse
809,Zweig::N,குச்சி,rissi
810,Zweig::N,குச்சி,syeṛi
811,Zweig::N,குச்சி,sue´rr
812,Zweig::N,குச்சி,рыссе
813,Blatt::N,இலை,plienie
814,Blatt::N,இலை,lassta
815,Blatt::N,இலை,lasta
816,Blatt::N,இலை,lostâ
817,Blatt::N,இலை,lõstt
818,Blatt::N,இலை,лэ̄сст
819,Birke::N,பிர்ச் மரம்,såekie
820,Birke::N,பிர்ச் மரம்,soahke
821,Birke::N,பிர்ச் மரம்,soahki
822,Birke::N,பிர்ச் மரம்,suáhi
823,Birke::N,பிர்ச் மரம்,suâ´ǩǩ
824,Birke::N,பிர்ச் மரம்,пе̄ссьмӯрр
825,Kiefer[Baum]::N,தேவதாரு மரம்,bietsie
826,Kiefer[Baum]::N,தேவதாரு மரம்,hájkka
827,Kiefer[Baum]::N,தேவதாரு மரம்,biehtse
828,Kiefer[Baum]::N,தேவதாரு மரம்,beahci
829,Kiefer[Baum]::N,தேவதாரு மரம்,peeci
830,Kiefer[Baum]::N,தேவதாரு மரம்,pie´cc
831,Kiefer[Baum]::N,தேவதாரு மரம்,пе̄дзь
832,Weide[Baum]::N,மர வகைகளுள் ஒன்று,saalje
833,Weide[Baum]::N,மர வகைகளுள் ஒன்று,sállja
834,Weide[Baum]::N,மர வகைகளுள் ஒன்று,sieđga
835,Weide[Baum]::N,மர வகைகளுள் ஒன்று,puájui
836,Weide[Baum]::N,மர வகைகளுள் ஒன்று,puäi
837,Weide[Baum]::N,மர வகைகளுள் ஒன்று,пуай
838,Tanne::N,சாதிக்கய்,goese
839,Tanne::N,சாதிக்கய்,guossa
840,Tanne::N,சாதிக்கய்,guossa
841,Tanne::N,சாதிக்கய்,kuosâ
842,Tanne::N,சாதிக்கய்,kuõss
843,Tanne::N,சாதிக்கய்,кӯсс
844,Horn::N,கொம்பு,tjåervie
845,Horn::N,கொம்பு,tjoarvve
846,Horn::N,கொம்பு,čoarvi
847,Horn::N,கொம்பு,čuár'vi
848,Horn::N,கொம்பு,čuä´rvv
849,Horn::N,கொம்பு,чуэррьв
850,Feder::N,இறகு,badtse
851,Feder::N,இறகு,dålgge
852,Feder::N,இறகு,bozza
853,Feder::N,இறகு,puzzâ
854,Feder::N,இறகு,tolge
855,Feder::N,இறகு,poʒʒ
856,Feder::N,இறகு,по̄ннц
857,Fell::N,மென்முடி,njaltja
858,Fell::N,மென்முடி,duollje
859,Fell::N,மென்முடி,náhkki
860,Fell::N,மென்முடி,dorkkas
861,Fell::N,மென்முடி,turkkâ
862,Fell::N,மென்முடி,tyel'ji
863,Fell::N,மென்முடி,nähki
864,Fell::N,மென்முடி,torkk
865,Fell::N,மென்முடி,čåu´dd
866,Fell::N,மென்முடி,tue´l'lj
867,Fell::N,மென்முடி,тӯлльй
868,Flügel::N,இறக்கை,såaja
869,Flügel::N,இறக்கை,såajoe
870,Flügel::N,இறக்கை,soadje
871,Flügel::N,இறக்கை,soadji
872,Flügel::N,இறக்கை,suáj̣á
873,Flügel::N,இறக்கை,suäjj
874,Flügel::N,இறக்கை,суэйй
875,Klaue::N,நகம்,gadtse
876,Klaue::N,நகம்,guober
877,Klaue::N,நகம்,gazza
878,Klaue::N,நகம்,kozzâ
879,Klaue::N,நகம்,kõʒʒ
880,Klaue::N,நகம்,кэ̄ннц
881,Kralle::N,நகம்,gadtse
882,Kralle::N,நகம்,gadtsa
883,Kralle::N,நகம்,gazza
884,Kralle::N,நகம்,kozzâ
885,Kralle::N,நகம்,kõʒʒ
886,Kralle::N,நகம்,ке̄бпель
887,Schwanz::N,வால்,siejpie
888,Schwanz::N,வால்,siejbbe
889,Schwanz::N,வால்,bađuš
890,Schwanz::N,வால்,seaibi
891,Schwanz::N,வால்,seibi
892,Schwanz::N,வால்,sei´bb
893,Schwanz::N,வால்,piä´cciǩ
894,Schwanz::N,வால்,пиджь
895,Schwanz::N,வால்,се̄ййп
896,Schwanz::N,வால்,пе̄цехь
897,Ei::N,முட்டை,munnie
898,Ei::N,முட்டை,månne
899,Ei::N,முட்டை,monni
900,Ei::N,முட்டை,maṇe
901,Ei::N,முட்டை,mââ´nn
902,Ei::N,முட்டை,маннҍ
903,Nest::N,கூடு,biesie
904,Nest::N,கூடு,biesse
905,Nest::N,கூடு,beassi
906,Nest::N,கூடு,peesi
907,Nest::N,கூடு,piervâl
908,Nest::N,கூடு,piä´ss
909,Nest::N,கூடு,пе̄ссь
910,Bau::N,குகை,biesie
911,Bau::N,குகை,biedjo
912,Bau::N,குகை,liesso
913,Bau::N,குகை,biedju
914,Bau::N,குகை,piäju
915,Bau::N,குகை,вуэӈӈк
916,Tier::N,விலங்கு,juvre
917,Tier::N,விலங்கு,udos
918,Tier::N,விலங்கு,divrre
919,Tier::N,விலங்கு,luohtok
920,Tier::N,விலங்கு,ealli
921,Tier::N,விலங்கு,ellee
922,Tier::N,விலங்கு,jie´lli
923,Tier::N,விலங்கு,жыва
924,Herde::N,கூட்டம்,dåehkie
925,Herde::N,கூட்டம்,ællo
926,Herde::N,கூட்டம்,fuovva
927,Herde::N,கூட்டம்,doahkki
928,Herde::N,கூட்டம்,čagge
929,Herde::N,கூட்டம்,tukk
930,Herde::N,கூட்டம்,vâ´lvv
931,Herde::N,கூட்டம்,чуэз
932,Herde::N,கூட்டம்,чӣгар
933,Kuh::N,பசு,govse
934,Kuh::N,பசு,gussa
935,Kuh::N,பசு,gussa
936,Kuh::N,பசு,kussâ
937,Kuh::N,பசு,kuss
938,Kuh::N,பசு,лӣххьм
939,Bulle::N,காளை,vuaksa
940,Bulle::N,காளை,vuoksá
941,Bulle::N,காளை,heargi
942,Bulle::N,காளை,vuák'sá
943,Bulle::N,காளை,ergi
944,Bulle::N,காளை,vuâhss
945,Bulle::N,காளை,е̄ррьк
946,Pferd::N,குதிரை,hierkie
947,Pferd::N,குதிரை,råsse
948,Pferd::N,குதிரை,hæssta
949,Pferd::N,குதிரை,heavuš
950,Pferd::N,குதிரை,hiävuš
951,Pferd::N,குதிரை,heävaš
952,Pferd::N,குதிரை,ро̄ссь
953,Schaf::N,செம்மறிஆடு,sïrve
954,Schaf::N,செம்மறிஆடு,sávttsa
955,Schaf::N,செம்மறிஆடு,sávza
956,Schaf::N,செம்மறிஆடு,savzâ
957,Schaf::N,செம்மறிஆடு,sauʒʒ
958,Schaf::N,செம்மறிஆடு,ла̄мьпесь
959,Schwein::N,பன்றி,snurke
960,Schwein::N,பன்றி,svijnne
961,Schwein::N,பன்றி,spiidni
962,Schwein::N,பன்றி,šahe
963,Schwein::N,பன்றி,šââ´ǩǩ
964,Schwein::N,பன்றி,ша̄гкь
965,Hund::N,நாய்,bïenje
966,Hund::N,நாய்,bena
967,Hund::N,நாய்,beana
968,Hund::N,நாய்,peenuv
969,Hund::N,நாய்,piânnai
970,Hund::N,நாய்,пе̄ннэ
971,Katze::N,பூனை,gaahtoe
972,Katze::N,பூனை,gáhtto
973,Katze::N,பூனை,bussá
974,Katze::N,பூனை,kissá
975,Katze::N,பூனை,kaass
976,Katze::N,பூனை,ко̄а̄сс
977,Bär::N,கரடி,gumsie
978,Bär::N,கரடி,biernna
979,Bär::N,கரடி,guovža
980,Bär::N,கரடி,bierdna
981,Bär::N,கரடி,kuob'žâ
982,Bär::N,கரடி,kue´bǯǯ
983,Bär::N,கரடி,та̄лл
984,Eichhörnchen::N,அணில்,åeruve
985,Eichhörnchen::N,அணில்,oarre
986,Eichhörnchen::N,அணில்,oarri
987,Eichhörnchen::N,அணில்,uár'ree
988,Eichhörnchen::N,அணில்,vuä´r'rev
989,Eichhörnchen::N,அணில்,вуэррев
990,Elch::N,கடம்பை,ïelje
991,Elch::N,கடம்பை,ællja
992,Elch::N,கடம்பை,sarvva
993,Elch::N,கடம்பை,ealga
994,Elch::N,கடம்பை,sorvâ
995,Elch::N,கடம்பை,sõrvv
996,Elch::N,கடம்பை,сэ̄ррв
997,Fuchs::N,நரி,riepie
998,Fuchs::N,நரி,riebij
999,Fuchs::N,நரி,rieban
1000,Fuchs::N,நரி,riemnjis
1001,Fuchs::N,நரி,rie´mjj
1002,Fuchs::N,நரி,рӣммьн
1003,Hase::N,முயல்,njåemele
1004,Hase::N,முயல்,njoammel
1005,Hase::N,முயல்,njoammil
1006,Hase::N,முயல்,njuámmil
1007,Hase::N,முயல்,njue´m'mel
1008,Hase::N,முயல்,нюэммель
1009,Maus::N,எலி,snjeara
1010,Maus::N,எலி,snjierrá
1011,Maus::N,எலி,sáhpán
1012,Maus::N,எலி,säplig
1013,Maus::N,எலி,sä´ppli
1014,Maus::N,எலி,са̄хпьлинк
1015,Wolf::N,ஓநாய்,sïejpe
1016,Wolf::N,ஓநாய்,stálppe
1017,Wolf::N,ஓநாய்,stáhkke
1018,Wolf::N,ஓநாய்,ruomas
1019,Wolf::N,ஓநாய்,kumpe
1020,Wolf::N,ஓநாய்,návdi
1021,Wolf::N,ஓநாய்,kumppi
1022,Wolf::N,ஓநாய்,ku´mpp
1023,Wolf::N,ஓநாய்,pââ´ldes
1024,Wolf::N,ஓநாய்,чиррм
1025,Wolf::N,ஓநாய்,пальтӭсь
1026,Vogel::N,பறவை,ledtie
1027,Vogel::N,பறவை,lådde
1028,Vogel::N,பறவை,loddi
1029,Vogel::N,பறவை,lodde
1030,Vogel::N,பறவை,lå´dd
1031,Vogel::N,பறவை,лоаннҍт
1032,Schwarm::N,தொகுதி,dåehkie
1033,Schwarm::N,தொகுதி,doahkke
1034,Schwarm::N,தொகுதி,doahkki
1035,Schwarm::N,தொகுதி,tuák'ki
1036,Schwarm::N,தொகுதி,parvv
1037,Schwarm::N,தொகுதி,туххк
1038,Huhn::N,கோழிக்குஞசு,vöönhtse
1039,Huhn::N,கோழிக்குஞசு,vuonntsá
1040,Huhn::N,கோழிக்குஞசு,vuonccis
1041,Huhn::N,கோழிக்குஞசு,kääṇi
1042,Huhn::N,கோழிக்குஞசு,kää´nn
1043,Huhn::N,கோழிக்குஞசு,ка̄ннҌ
1044,Hahn::N,சேவல்,deere
1045,Hahn::N,சேவல்,hádna
1046,Hahn::N,சேவல்,åresvuonntsá
1047,Hahn::N,சேவல்,vuonccis
1048,Hahn::N,சேவல்,kääṇi
1049,Hahn::N,சேவல்,åå´reskää´nn
1050,Hahn::N,சேவல்,пе̄ттэх
1051,Gans::N,பெண் வாத்து,gaase
1052,Gans::N,பெண் வாத்து,gássa
1053,Gans::N,பெண் வாத்து,čuonji
1054,Gans::N,பெண் வாத்து,čuá'njá
1055,Gans::N,பெண் வாத்து,čue´nj
1056,Gans::N,பெண் வாத்து,чуэнь
1057,Adler::N,பருநது,aarhtse
1058,Adler::N,பருநது,goasskem
1059,Adler::N,பருநது,goaskin
1060,Adler::N,பருநது,kuás'kim
1061,Adler::N,பருநது,kuä´cǩǩem
1062,Adler::N,பருநது,куэцькем
1063,Ente::N,வாத்து,tjååtsele
1064,Ente::N,வாத்து,vuojatjis
1065,Ente::N,வாத்து,čáhceloddi
1066,Ente::N,வாத்து,vuonjâč
1067,Ente::N,வாத்து,vuõnjâč
1068,Ente::N,வாத்து,ча̄дзьлоаннҍт
1069,Eule::N,ஆந்தை,snjågloe
1070,Eule::N,ஆந்தை,skunjok
1071,Eule::N,ஆந்தை,skuolfi
1072,Eule::N,ஆந்தை,ijjâlodde
1073,Eule::N,ஆந்தை,iiđsaž
1074,Eule::N,ஆந்தை,кунньлоаннҍт
1075,Eule::N,ஆந்தை,чӯзэм вуэһпэй
1076,Kranich::N,நாரை,goerke
1077,Kranich::N,நாரை,guorgga
1078,Kranich::N,நாரை,guorga
1079,Kranich::N,நாரை,kuor'gâ
1080,Kranich::N,நாரை,kuõrgg
1081,Kranich::N,நாரை,кӯррк
1082,Krähe::N,காகம்,voerhtje
