,Concept_ID,ga,se
3484,Straße::N,bóthar,uu´lec
3485,Straße::N,bóthar,чуэкас
3486,Dorf::N,sráidbhaile,sïjte
3487,Dorf::N,sráidbhaile,bájkke
3488,Dorf::N,sráidbhaile,gilli
3489,Dorf::N,sráidbhaile,sijdâ
3490,Dorf::N,sráidbhaile,sijdd
3491,Dorf::N,sráidbhaile,сыййт
3492,Stadt::N,baile,staare
3493,Stadt::N,baile,sjeltie
3494,Stadt::N,baile,stáda
3495,Stadt::N,baile,gávpot
3496,Stadt::N,baile,kaavpug
3497,Stadt::N,baile,lâ´nn
3498,Stadt::N,baile,gåårad
3499,Stadt::N,baile,ланнҍ
3500,Stadt::N,cathair,staare
3501,Stadt::N,cathair,sjeltie
3502,Stadt::N,cathair,stáda
3503,Stadt::N,cathair,gávpot
3504,Stadt::N,cathair,kaavpug
3505,Stadt::N,cathair,lâ´nn
3506,Stadt::N,cathair,gåårad
3507,Stadt::N,cathair,ланнҍ
3508,Brief::N,litir,prievie
3509,Brief::N,litir,girjje
3510,Brief::N,litir,reive
3511,Brief::N,litir,kirje
3512,Brief::N,litir,ǩe´rjj
3513,Brief::N,litir,кыррьй
3514,Buch::N,cín,gærja
3515,Buch::N,cín,girjje
3516,Buch::N,cín,girji
3517,Buch::N,cín,kirje
3518,Buch::N,cín,ǩe´rjj
3519,Buch::N,cín,кыррьй
3520,Buch::N,leabhar,gærja
3521,Buch::N,leabhar,girjje
3522,Buch::N,leabhar,girji
3523,Buch::N,leabhar,kirje
3524,Buch::N,leabhar,ǩe´rjj
3525,Buch::N,leabhar,кыррьй
3526,Buchstabe::N,litir,baakoe
3527,Buchstabe::N,litir,bokstávva
3528,Buchstabe::N,litir,bustávva
3529,Buchstabe::N,litir,puustav
3530,Buchstabe::N,litir,bukva
3531,Buchstabe::N,litir,буква
3532,Zeitung::N,nuachtán,plaerie
3533,Zeitung::N,nuachtán,avijssa
3534,Zeitung::N,nuachtán,bláđđi
3535,Zeitung::N,nuachtán,aavis
3536,Zeitung::N,nuachtán,listt
3537,Zeitung::N,nuachtán,ga´zaat
3538,Zeitung::N,nuachtán,газет
3539,Leben::N,saol,hïegke
3540,Leben::N,saol,hægga
3541,Leben::N,saol,iellem
3542,Leben::N,saol,viessom
3543,Leben::N,saol,eallin
3544,Leben::N,saol,eellim
3545,Leben::N,saol,jie´llem
3546,Leben::N,saol,я̄лл
3547,Leben::N,beatha,hïegke
3548,Leben::N,beatha,hægga
3549,Leben::N,beatha,iellem
3550,Leben::N,beatha,viessom
3551,Leben::N,beatha,eallin
3552,Leben::N,beatha,eellim
3553,Leben::N,beatha,jie´llem
3554,Leben::N,beatha,я̄лл
3555,Tod::N,bás,jaame
3556,Tod::N,bás,jábmem
3557,Tod::N,bás,jápmin
3558,Tod::N,bás,jäämmim
3559,Tod::N,bás,så´rmm
3560,Tod::N,bás,jää´mmem
3561,Tod::N,bás,соаррьм
3562,Grab::N,uaigh,gaelmie
3563,Grab::N,uaigh,ráhpo
3564,Grab::N,uaigh,hávdde
3565,Grab::N,uaigh,hávdi
3566,Grab::N,uaigh,hävdi
3567,Grab::N,uaigh,äu´dd
3568,Grab::N,uaigh,ка̄лльм
3569,Kirche::N,eaglais,gærhkoe
3570,Kirche::N,eaglais,girkko
3571,Kirche::N,eaglais,girku
3572,Kirche::N,eaglais,kirkko
3573,Kirche::N,eaglais,ceerkav
3574,Kirche::N,eaglais,цэ̄ркав
3575,Sünde::N,peaca,sådtoe
3576,Sünde::N,peaca,suddo
3577,Sünde::N,peaca,suddu
3578,Sünde::N,peaca,suddo
3579,Sünde::N,peaca,reä´ǩ'ǩ
3580,Gott::N,dia,jupmele
3581,Gott::N,dia,jubmel
3582,Gott::N,dia,ipmil
3583,Gott::N,dia,immeel
3584,Gott::N,dia,e´mmel
3585,Gott::N,dia,иммель
3586,Arbeiter::N,oibrí,barkije
3587,Arbeiter::N,oibrí,barggoulmusj
3588,Arbeiter::N,oibrí,bargi
3589,Arbeiter::N,oibrí,pargee
3590,Arbeiter::N,oibrí,reâugglaž
3591,Arbeiter::N,oibrí,лыххкэй
3592,Chef::N,saoiste,åvtehke
3593,Chef::N,saoiste,oajvve
3594,Chef::N,saoiste,hoavda
3595,Chef::N,saoiste,hovdâ
3596,Chef::N,saoiste,uái'vi
3597,Chef::N,saoiste,ä´ttem
3598,Chef::N,saoiste,vuei´vvooumaž
3599,Chef::N,saoiste,выгкэй
3600,Chef::N,saoiste,вӯййкьей
3601,Chef::N,saoiste,вуэййв
3602,Chef::N,ceannasaí,åvtehke
3603,Chef::N,ceannasaí,oajvve
3604,Chef::N,ceannasaí,hoavda
3605,Chef::N,ceannasaí,hovdâ
3606,Chef::N,ceannasaí,uái'vi
3607,Chef::N,ceannasaí,ä´ttem
3608,Chef::N,ceannasaí,vuei´vvooumaž
3609,Chef::N,ceannasaí,выгкэй
3610,Chef::N,ceannasaí,вӯййкьей
3611,Chef::N,ceannasaí,вуэййв
3612,Meister::N,máistir,ööhpehtæjja
3613,Meister::N,máistir,åhpadiddje
3614,Meister::N,máistir,čeahppi
3615,Meister::N,máistir,meašttir
3616,Meister::N,máistir,miäš'tár
3617,Meister::N,máistir,määstär
3618,Meister::N,máistir,че̄ххьп
3619,Arzt::N,lia,dåaktere
3620,Arzt::N,lia,dåktår
3621,Arzt::N,lia,dálkudiddje
3622,Arzt::N,lia,doavttir
3623,Arzt::N,lia,tuáh'tár
3624,Arzt::N,lia,dåhttar
3625,Arzt::N,lia,лыххцэй
3626,Arzt::N,dochtúir,dåaktere
3627,Arzt::N,dochtúir,dåktår
3628,Arzt::N,dochtúir,dálkudiddje
3629,Arzt::N,dochtúir,doavttir
3630,Arzt::N,dochtúir,tuáh'tár
3631,Arzt::N,dochtúir,dåhttar
3632,Arzt::N,dochtúir,лыххцэй
3633,Lehrer::N,oide,lohkehtæjja
3634,Lehrer::N,oide,skåvlik
3635,Lehrer::N,oide,åjpadiddje
3636,Lehrer::N,oide,oahpaheaddji
3637,Lehrer::N,oide,máttááttijjee
3638,Lehrer::N,oide,u´čtee´l
3639,Lehrer::N,oide,mätt'teei
3640,Lehrer::N,oide,уххцэй
3641,Lehrer::N,múinteoir,lohkehtæjja
3642,Lehrer::N,múinteoir,skåvlik
3643,Lehrer::N,múinteoir,åjpadiddje
3644,Lehrer::N,múinteoir,oahpaheaddji
3645,Lehrer::N,múinteoir,máttááttijjee
3646,Lehrer::N,múinteoir,u´čtee´l
3647,Lehrer::N,múinteoir,mätt'teei
3648,Lehrer::N,múinteoir,уххцэй
3649,Geld::N,airgead,vierhtie
3650,Geld::N,airgead,ruhta
3651,Geld::N,airgead,biednik
3652,Geld::N,airgead,ruhta
3653,Geld::N,airgead,ruttâ
3654,Geld::N,airgead,teä´ǧ'ǧ
3655,Geld::N,airgead,те̄ӈӈьк
3656,Geschäft::N,gnó,åesie
3657,Geschäft::N,gnó,oases
3658,Geschäft::N,gnó,gávpi
3659,Geschäft::N,gnó,kävppi
3660,Geschäft::N,gnó,haandâl
3661,Geschäft::N,gnó,kaupp
3662,Geschäft::N,gnó,ро̄бэт
3663,Laden::N,siopa,bovre
3664,Laden::N,siopa,oases
3665,Laden::N,siopa,rámbuvdda
3666,Laden::N,siopa,gávpi
3667,Laden::N,siopa,puvdâ
3668,Laden::N,siopa,kävppi
3669,Laden::N,siopa,kaupp
3670,Laden::N,siopa,ла̄ффьк
3671,Preis::N,praghas,åasa
3672,Preis::N,praghas,hadde
3673,Preis::N,praghas,haddi
3674,Preis::N,praghas,hadde
3675,Preis::N,praghas,hâ´dd
3676,Preis::N,praghas,а̄ррв
3677,Ware::N,earra,vaaroe
3678,Ware::N,earra,várro
3679,Ware::N,earra,gálvvo
3680,Ware::N,earra,gálvu
3681,Ware::N,earra,kálvu
3682,Ware::N,earra,täävvir
3683,Ware::N,earra,kälvv
3684,Ware::N,earra,tä´vver
3685,Ware::N,earra,та̄вяр
3686,Nutzen::N,tairbhe,aevhkie
3687,Nutzen::N,tairbhe,ávkke
3688,Nutzen::N,tairbhe,ávki
3689,Nutzen::N,tairbhe,ävkki
3690,Nutzen::N,tairbhe,äu´ǩǩ
3691,Nutzen::N,tairbhe,то̄ӆӆк 
3692,Reichtum::N,rachmas,ræjhkoesvoete
3693,Reichtum::N,rachmas,boanndudahka
3694,Reichtum::N,rachmas,rikkisvuohta
3695,Reichtum::N,rachmas,riggodat
3696,Reichtum::N,rachmas,riggodâh
3697,Reichtum::N,rachmas,ree´ǧǧesvuõtt
3698,Reichtum::N,rachmas,ва̄птэквӯдт
3699,Reichtum::N,saibhreas,ræjhkoesvoete
3700,Reichtum::N,saibhreas,boanndudahka
3701,Reichtum::N,saibhreas,rikkisvuohta
3702,Reichtum::N,saibhreas,riggodat
3703,Reichtum::N,saibhreas,riggodâh
3704,Reichtum::N,saibhreas,ree´ǧǧesvuõtt
3705,Reichtum::N,saibhreas,ва̄птэквӯдт
3706,Welt::N,domhan,veartene
3707,Welt::N,domhan,værált
3708,Welt::N,domhan,ilmme
3709,Welt::N,domhan,máilbmi
3710,Welt::N,domhan,maailm
3711,Welt::N,domhan,maai´lm
3712,Welt::N,domhan,jânnamkå´dd
3713,Welt::N,domhan,э̄ллманнт
3714,Land::N,tír,laante
3715,Land::N,tír,eatneme
3716,Land::N,tír,lánnda
3717,Land::N,tír,eanan
3718,Land::N,tír,eennâm
3719,Land::N,tír,mädd
3720,Land::N,tír,jânnam
3721,Land::N,tír,ланнҍ
3722,Land::N,tír,е̄ммьне
3723,Staat::N,stát,staate
3724,Staat::N,stát,stáhtta
3725,Staat::N,stát,rijkka
3726,Staat::N,stát,stáhta
3727,Staat::N,stát,staatâ
3728,Staat::N,stát,riikk
3729,Staat::N,stát,ланнҍ
3730,Staat::N,stát,государствэ
3731,König::N,rí,gånka
3732,König::N,rí,gånågis
3733,König::N,rí,gonagas
3734,König::N,rí,kunâgâs
3735,König::N,rí,caarr
3736,König::N,rí,koonǥõs
3737,König::N,rí,цоарр
3738,Macht::N,cumhacht,faamoe
3739,Macht::N,cumhacht,fábmo
3740,Macht::N,cumhacht,fábmogisvuohta
3741,Macht::N,cumhacht,fápmu
3742,Macht::N,cumhacht,väldi
3743,Macht::N,cumhacht,vä´ldd
3744,Macht::N,cumhacht,воаллт
3745,Grenze::N,críoch,raajoe
3746,Grenze::N,críoch,rádjá
3747,Grenze::N,críoch,mierre
3748,Grenze::N,críoch,rádji
3749,Grenze::N,críoch,rääji
3750,Grenze::N,críoch,raajj
3751,Grenze::N,críoch,ре̄ввьн
3752,Grenze::N,teorainn,raajoe
3753,Grenze::N,teorainn,rádjá
3754,Grenze::N,teorainn,mierre
3755,Grenze::N,teorainn,rádji
3756,Grenze::N,teorainn,rääji
3757,Grenze::N,teorainn,raajj
3758,Grenze::N,teorainn,ре̄ввьн
3759,Krieg::N,cogadh,dåara
3760,Krieg::N,cogadh,soahte
3761,Krieg::N,cogadh,soahti
3762,Krieg::N,cogadh,suáti
3763,Krieg::N,cogadh,väi´nn
3764,Krieg::N,cogadh,туарр
3765,Feind::N,namhaid,gertele
3766,Feind::N,namhaid,vasjulasj
3767,Feind::N,namhaid,vašálaš
3768,Feind::N,namhaid,vajalâš
3769,Feind::N,namhaid,vâjjeeja
3770,Feind::N,namhaid,вэресь
3771,Gewalt::N,foréigean,vahágahttem
3772,Gewalt::N,foréigean,veahkaváldi
3773,Gewalt::N,foréigean,vie'hâväldi
3774,Gewalt::N,foréigean,pâ´elviõkk
3775,Gewalt::N,foréigean,вӣгк
3776,Kampf::N,troid,gæmhpome
3777,Kampf::N,troid,doarro
3778,Kampf::N,troid,oajbbom
3779,Kampf::N,troid,rahtjamus
3780,Kampf::N,troid,doarru
3781,Kampf::N,troid,vuostelasvuohta
3782,Kampf::N,troid,tuáṛi
3783,Kampf::N,troid,tuärrmõš
3784,Kampf::N,troid,вуаййпмушш
3785,Bogen[Waffe]::N,bogha,joeksi
3786,Bogen[Waffe]::N,bogha,juoksa
3787,Bogen[Waffe]::N,bogha,dávgi
3788,Bogen[Waffe]::N,bogha,tävgi
3789,Bogen[Waffe]::N,bogha,johss
3790,Bogen[Waffe]::N,bogha,ю̄ккс
3791,Pfeil::N,saighead,njoele
3792,Pfeil::N,saighead,sådde
3793,Pfeil::N,saighead,njuolla
3794,Pfeil::N,saighead,njuolla
3795,Pfeil::N,saighead,njuoḷâ
3796,Pfeil::N,saighead,njuõll
3797,Pfeil::N,saighead,ню̄лл
3798,Gewehr::N,gunna,röövre
3799,Gewehr::N,gunna,birsso
3800,Gewehr::N,gunna,bissu
3801,Gewehr::N,gunna,pisso
3802,Gewehr::N,gunna,pess
3803,Gewehr::N,gunna,пысс
3804,Fehler::N,botún,fiejlie
3805,Fehler::N,botún,vihke
3806,Fehler::N,botún,boastovuohta
3807,Fehler::N,botún,vihki
3808,Fehler::N,botún,vearri
3809,Fehler::N,botún,vahe
3810,Fehler::N,botún,feilâ
3811,Fehler::N,botún,vie´rr
3812,Fehler::N,botún,се̄гкь
3813,Fehler::N,botún,ся̄гкнэхк
3814,Fehler::N,meancóg,fiejlie
3815,Fehler::N,meancóg,vihke
3816,Fehler::N,meancóg,boastovuohta
3817,Fehler::N,meancóg,vihki
3818,Fehler::N,meancóg,vearri
3819,Fehler::N,meancóg,vahe
3820,Fehler::N,meancóg,feilâ
3821,Fehler::N,meancóg,vie´rr
3822,Fehler::N,meancóg,се̄гкь
3823,Fehler::N,meancóg,ся̄гкнэхк
3824,Lüge::N,bréag,slogne
3825,Lüge::N,bréag,slaarve
3826,Lüge::N,bréag,gieles
3827,Lüge::N,bréag,gielis
3828,Lüge::N,bréag,kie'les
3829,Lüge::N,bréag,ǩee´lesvuõtt
3830,Lüge::N,bréag,ке̄лсэллмушш
3831,Lüge::N,éitheach,slogne
3832,Lüge::N,éitheach,slaarve
3833,Lüge::N,éitheach,gieles
3834,Lüge::N,éitheach,gielis
3835,Lüge::N,éitheach,kie'les
3836,Lüge::N,éitheach,ǩee´lesvuõtt
3837,Lüge::N,éitheach,ке̄лсэллмушш
3838,Schaden::N,dochar,skaara
3839,Schaden::N,dochar,vahák
3840,Schaden::N,dochar,skádá
3841,Schaden::N,dochar,vahát
3842,Schaden::N,dochar,vaahâg
3843,Schaden::N,dochar,påå´mh
3844,Schaden::N,dochar,ря̄хкхэмушш
3845,Schaden::N,damáiste,skaara
3846,Schaden::N,damáiste,vahák
3847,Schaden::N,damáiste,skádá
3848,Schaden::N,damáiste,vahát
3849,Schaden::N,damáiste,vaahâg
3850,Schaden::N,damáiste,påå´mh
3851,Schaden::N,damáiste,ря̄хкхэмушш
3852,Unglück::N,drochrath,goerpe
3853,Unglück::N,drochrath,vuorbedisvuohta
3854,Unglück::N,drochrath,sårmme
3855,Unglück::N,drochrath,lihkohisvuohta
3856,Unglück::N,drochrath,uá'sittemesvuotâ
3857,Unglück::N,drochrath,pärtti
3858,Unglück::N,drochrath,påå´mh
3859,Unglück::N,drochrath,пӣдтҍ
3860,Schuld::N,locht,skåltoe
3861,Schuld::N,locht,suddo
3862,Schuld::N,locht,áššálašvuohta
3863,Schuld::N,locht,sivalašvuohta
3864,Schuld::N,locht,váddu
3865,Schuld::N,locht,vie´rr
3866,Schuld::N,locht,ве̄ррь
3867,Schuld::N,milleán,skåltoe
3868,Schuld::N,milleán,suddo
3869,Schuld::N,milleán,áššálašvuohta
3870,Schuld::N,milleán,sivalašvuohta
3871,Schuld::N,milleán,váddu
3872,Schuld::N,milleán,vie´rr
3873,Schuld::N,milleán,ве̄ррь
3874,Alter::N,aois,aaltere
3875,Alter::N,aois,áldar
3876,Alter::N,aois,ahki
3877,Alter::N,aois,ahe
3878,Alter::N,aois,ââ´ǩǩ
3879,Alter::N,aois,ыгь
3880,Schluss::N,deireadh,nåhkeme
3881,Schluss::N,deireadh,giehtje
3882,Schluss::N,deireadh,loahppa
3883,Schluss::N,deireadh,loppâ
3884,Schluss::N,deireadh,lopp
3885,Schluss::N,deireadh,ке̄джь
3886,Zeit::N,am,aejkie
3887,Zeit::N,am,baaletje
3888,Zeit::N,am,ájgge
3889,Zeit::N,am,áigi
3890,Zeit::N,am,äigi
3891,Zeit::N,am,âi´ǧǧ
3892,Zeit::N,am,а̄ййк
3893,Zeit::N,am,па̄лль
3894,Zeit::N,aimsir,aejkie
3895,Zeit::N,aimsir,baaletje
3896,Zeit::N,aimsir,ájgge
3897,Zeit::N,aimsir,áigi
3898,Zeit::N,aimsir,äigi
3899,Zeit::N,aimsir,âi´ǧǧ
3900,Zeit::N,aimsir,а̄ййк
3901,Zeit::N,aimsir,па̄лль
3902,Tag::N,lá,biejjie
3903,Tag::N,lá,biejvve
3904,Tag::N,lá,beaivi
3905,Tag::N,lá,peivi
3906,Tag::N,lá,pei´vv
3907,Tag::N,lá,пе̄ййв
3908,Morgen::N,maidin,aerede
3909,Morgen::N,maidin,idet
3910,Morgen::N,maidin,iđit
3911,Morgen::N,maidin,iiđeed
3912,Morgen::N,maidin,tue´lääž
3913,Morgen::N,maidin,ee´đääldõž
3914,Morgen::N,maidin,ӣнцкэнч
3915,Mittag::N,nóin,gaskebiejjie
3916,Mittag::N,nóin,gasskabiejvve
3917,Mittag::N,nóin,gaskebeaivi
3918,Mittag::N,nóin,koskâpeivi
3919,Mittag::N,nóin,kõskkpei´vv
3920,Mittag::N,nóin,пе̄ййвкэ̄сск
3921,Abend::N,tráthnóna,iehkede
3922,Abend::N,tráthnóna,iehket
3923,Abend::N,tráthnóna,eahket
3924,Abend::N,tráthnóna,eeḥid
3925,Abend::N,tráthnóna,jeä´ǩ'ǩääž
3926,Abend::N,tráthnóna,е̄кесь
3927,Abend::N,tráthnóna,е̄кьнэнч
3928,Nacht::N,oíche,jïjje
3929,Nacht::N,oíche,idja
3930,Nacht::N,oíche,idja
3931,Nacht::N,oíche,ijjâ
3932,Nacht::N,oíche,inn
3933,Nacht::N,oíche,ыйй
3934,Woche::N,seachtain,våhkoe
3935,Woche::N,seachtain,vahkko
3936,Woche::N,seachtain,vahkku
3937,Woche::N,seachtain,okko
3938,Woche::N,seachtain,niä´t'tel
3939,Woche::N,seachtain,не̄дтӭль
3940,Monat::N,mí,maanoe
3941,Monat::N,mí,mánno
3942,Monat::N,mí,mánnu
3943,Monat::N,mí,mánotbadji
3944,Monat::N,mí,mánuppaje
3945,Monat::N,mí,mään
3946,Monat::N,mí,määnpââ´jj
3947,Monat::N,mí,ма̄нн
3948,Jahr::N,bliain,jaepie
3949,Jahr::N,bliain,jahke
3950,Jahr::N,bliain,jahki
3951,Jahr::N,bliain,ihe
3952,Jahr::N,bliain,ee´ǩǩ
3953,Jahr::N,bliain,ыгкь
3954,Frühling::N,earrach,gïjre
3955,Frühling::N,earrach,gidá
3956,Frühling::N,earrach,giđđa
3957,Frühling::N,earrach,kiđđâ
3958,Frühling::N,earrach,ǩiđđ
3959,Frühling::N,earrach,кыдт
3960,Sommer::N,samhradh,giesie
3961,Sommer::N,samhradh,giesse
3962,Sommer::N,samhradh,geassi
3963,Sommer::N,samhradh,keesi
3964,Sommer::N,samhradh,ǩiä´ss
3965,Sommer::N,samhradh,ке̄ссь
3966,Herbst::N,fómhar,tjaktje
3967,Herbst::N,fómhar,tjaktja
3968,Herbst::N,fómhar,čakča
3969,Herbst::N,fómhar,čohčâ
3970,Herbst::N,fómhar,čõhčč
3971,Herbst::N,fómhar,че̄ххч
3972,Winter::N,geimhreadh,daelvie
3973,Winter::N,geimhreadh,dálvve
3974,Winter::N,geimhreadh,dálvi
3975,Winter::N,geimhreadh,tälvi
3976,Winter::N,geimhreadh,tä´lvv
3977,Winter::N,geimhreadh,та̄лльв
3978,Januar::N,Eanáir,tsïengele
3979,Januar::N,Eanáir,garretsïengele
3980,Januar::N,Eanáir,ådåjakmánno
3981,Januar::N,Eanáir,ođđajagimánnu
3982,Januar::N,Eanáir,uđđâivemáánu
3983,Januar::N,Eanáir,vuõs'smään
3984,Januar::N,Eanáir,ođđee´jjmään
3985,Januar::N,Eanáir,январь
3986,Januar::N,Eanáir,январьма̄нн
3987,Februar::N,Feabhra,goevte
3988,Februar::N,Feabhra,guovvamánno
3989,Februar::N,Feabhra,guovvamánnu
3990,Februar::N,Feabhra,helmimááṇu
3991,Februar::N,Feabhra,tä´lvvmään
3992,Februar::N,Feabhra,февраль
3993,Februar::N,Feabhra,февральма̄нн
3994,März::N,Márta,njoktje
3995,März::N,Márta,snjuktjamánno
3996,März::N,Márta,njukčamánnu
3997,März::N,Márta,maalismááñu
3998,März::N,Márta,njuhčâmááṇu
3999,März::N,Márta,lä´znpei´vvmään
4000,März::N,Márta,pâ´zzlâšttammään
4001,März::N,Márta,ма̄рт
4002,März::N,Márta,ма̄ртма̄нн
4003,April::N,Aibreán,voerhtje
4004,April::N,Aibreán,vuoratjismánno
4005,April::N,Aibreán,cuoŋománnu
4006,April::N,Aibreán,huhtimááṇu
4007,April::N,Aibreán,njuhččmään
4008,April::N,Aibreán,апрель
4009,April::N,Aibreán,апрельма̄нн
4010,Mai::N,Bealtaine,maajje
4011,Mai::N,Bealtaine,maavnese
4012,Mai::N,Bealtaine,moarmesmánno
4013,Mai::N,Bealtaine,miessemánnu
4014,Mai::N,Bealtaine,toukomááṇu
4015,Mai::N,Bealtaine,vye'simááṇu
4016,Mai::N,Bealtaine,ǩiđđmään
4017,Mai::N,Bealtaine,vue´ssmään
4018,Mai::N,Bealtaine,ма̄й
4019,Juni::N,Meitheamh,ruffie
4020,Juni::N,Meitheamh,biehtsemánno
4021,Juni::N,Meitheamh,geassemánnu
4022,Juni::N,Meitheamh,kesimááṇu
4023,Juni::N,Meitheamh,ǩiä´ssmään
4024,Juni::N,Meitheamh,июнь
4025,Juni::N,Meitheamh,июньма̄нн
4026,Juli::N,Iúil,snjaltje
4027,Juli::N,Iúil,snjilltjamánno
4028,Juli::N,Iúil,suoidnemánnu
4029,Juli::N,Iúil,syei'nimááṇu
4030,Juli::N,Iúil,suei´nnmään
4031,Juli::N,Iúil,июль
4032,Juli::N,Iúil,июльма̄нн
4033,August::N,Lúnasa,mïetske
4034,August::N,Lúnasa,bårggemánno
4035,August::N,Lúnasa,borgemánnu
4036,August::N,Lúnasa,elomáaṇu
4037,August::N,Lúnasa,på´rǧǧmään
4038,August::N,Lúnasa,а̄вгуст
4039,August::N,Lúnasa,а̄вгустма̄нн
4040,September::N,Meán Fómhair,gaekere
4041,September::N,Meán Fómhair,skïerede
4042,September::N,Meán Fómhair,ragátmánno
4043,September::N,Meán Fómhair,čakčamánnu
4044,September::N,Meán Fómhair,čohčâmááṇu
4045,September::N,Meán Fómhair,čõhččmään
4046,September::N,Meán Fómhair,сентябрь
4047,September::N,Meán Fómhair,сентябрьма̄нн
4048,Oktober::N,Deireadh Fómhair,golke
4049,Oktober::N,Deireadh Fómhair,rïhkede
4050,Oktober::N,Deireadh Fómhair,gålgådismánno
4051,Oktober::N,Deireadh Fómhair,golggotmánnu
4052,Oktober::N,Deireadh Fómhair,logamááṇu
4053,Oktober::N,Deireadh Fómhair,roovvâdmááṇu
4054,Oktober::N,Deireadh Fómhair,kålggmään
4055,Oktober::N,Deireadh Fómhair,rõõǥǥâdmään
4056,Oktober::N,Deireadh Fómhair,октябрь
4057,Oktober::N,Deireadh Fómhair,октябрьма̄нн
4058,November::N,Samhain,rahka
4059,November::N,Samhain,gålkoe
4060,November::N,Samhain,basádismánno
4061,November::N,Samhain,skábmamánnu
4062,November::N,Samhain,marrasmááṇu
4063,November::N,Samhain,skammâmááṇu
4064,November::N,Samhain,skamm'mään
4065,November::N,Samhain,ноябрь
4066,November::N,Mí na Samhna,rahka
4067,November::N,Mí na Samhna,gålkoe
4068,November::N,Mí na Samhna,basádismánno
4069,November::N,Mí na Samhna,skábmamánnu
4070,November::N,Mí na Samhna,marrasmááṇu
4071,November::N,Mí na Samhna,skammâmááṇu
4072,November::N,Mí na Samhna,skamm'mään
4073,November::N,Mí na Samhna,ноябрь
4074,Dezember::N,Mí na Nollag,goeve
4075,Dezember::N,Mí na Nollag,jåvleaske
4076,Dezember::N,Mí na Nollag,javllamánno
4077,Dezember::N,Mí na Nollag,juovlamánnu
4078,Dezember::N,Mí na Nollag,juov'lâmááṇu
4079,Dezember::N,Mí na Nollag,rosttovmään
4080,Dezember::N,Mí na Nollag,декабрь
4081,Dezember::N,Mí na Nollag,декабрьма̄нн
4082,Montag::N,Luan,måanta
4083,Montag::N,Luan,mánnodahka
4084,Montag::N,Luan,mánnodat
4085,Montag::N,Luan,vuossárga
4086,Montag::N,Luan,vuossargâ
4087,Montag::N,Luan,vuõs'sargg
4088,Montag::N,Luan,вӯссоарк
4089,Montag::N,Dé Luain,måanta
4090,Montag::N,Dé Luain,mánnodahka
4091,Montag::N,Dé Luain,mánnodat
4092,Montag::N,Dé Luain,vuossárga
4093,Montag::N,Dé Luain,vuossargâ
4094,Montag::N,Dé Luain,vuõs'sargg
4095,Montag::N,Dé Luain,вӯссоарк
4096,Dienstag::N,Máirt,dæjsta
4097,Dienstag::N,Máirt,dijstahka
4098,Dienstag::N,Máirt,disdat
4099,Dienstag::N,Máirt,disttat
4100,Dienstag::N,Máirt,majebargâ
4101,Dienstag::N,Máirt,mââi´bargg
4102,Dienstag::N,Máirt,нымьппоаркк
4103,Dienstag::N,Dé Máirt,dæjsta
4104,Dienstag::N,Dé Máirt,dijstahka
4105,Dienstag::N,Dé Máirt,disdat
4106,Dienstag::N,Dé Máirt,disttat
4107,Dienstag::N,Dé Máirt,majebargâ
4108,Dienstag::N,Dé Máirt,mââi´bargg
4109,Dienstag::N,Dé Máirt,нымьппоаркк
4110,Mittwoch::N,Céadaoin,gaskevåhkoe
4111,Mittwoch::N,Céadaoin,gasskavahkko
4112,Mittwoch::N,Céadaoin,gaskavahkku
4113,Mittwoch::N,Céadaoin,koskokko
4114,Mittwoch::N,Céadaoin,seärad
4115,Mittwoch::N,Céadaoin,ся̄рэдт
4116,Mittwoch::N,Dé Céadaoin,gaskevåhkoe
4117,Mittwoch::N,Dé Céadaoin,gasskavahkko
4118,Mittwoch::N,Dé Céadaoin,gaskavahkku
4119,Mittwoch::N,Dé Céadaoin,koskokko
4120,Mittwoch::N,Dé Céadaoin,seärad
4121,Mittwoch::N,Dé Céadaoin,ся̄рэдт
4122,Donnerstag::N,Déardaoin,duarsta
4123,Donnerstag::N,Déardaoin,duorastahka
4124,Donnerstag::N,Déardaoin,duorastat
4125,Donnerstag::N,Déardaoin,turâstâh
4126,Donnerstag::N,Déardaoin,neljdpei´vv
4127,Donnerstag::N,Déardaoin,ня̄льянтпе̄ййв
4128,Freitag::N,Aoine,bearjadahke
4129,Freitag::N,Aoine,bierjjedahka
4130,Freitag::N,Aoine,bearjadat
4131,Freitag::N,Aoine,perjâdâh
4132,Freitag::N,Aoine,piâtnâc
4133,Freitag::N,Aoine,пе̄тнэц
4134,Freitag::N,Dé hAoine,bearjadahke
4135,Freitag::N,Dé hAoine,bierjjedahka
4136,Freitag::N,Dé hAoine,bearjadat
4137,Freitag::N,Dé hAoine,perjâdâh
4138,Freitag::N,Dé hAoine,piâtnâc
4139,Freitag::N,Dé hAoine,пе̄тнэц
4140,Samstag::N,Satharn,laavvadahke
4141,Samstag::N,Satharn,lávvodahka
4142,Samstag::N,Satharn,lávvordat
4143,Samstag::N,Satharn,láṿárdâh
4144,Samstag::N,Satharn,sue´vet
4145,Samstag::N,Satharn,сӯветҍ
4146,Samstag::N,Dé Sathairn,laavvadahke
4147,Samstag::N,Dé Sathairn,lávvodahka
4148,Samstag::N,Dé Sathairn,lávvordat
4149,Samstag::N,Dé Sathairn,láṿárdâh
4150,Samstag::N,Dé Sathairn,sue´vet
