,Concept_ID,lez,se
2399,Bett::N,тахт,seaŋga
2400,Bett::N,тахт,seŋgâ
2401,Bett::N,тахт,sââ´jj
2402,Bett::N,тахт,вуэдтӭмсайй
2403,Regal::N,кьацӏ,hælla
2404,Regal::N,кьацӏ,hilldo
2405,Regal::N,кьацӏ,hildu
2406,Regal::N,кьацӏ,ildee
2407,Regal::N,кьацӏ,i´lddi
2408,Regal::N,кьацӏ,ылльтэ
2409,Kiste::N,ящик,aeskie
2410,Kiste::N,ящик,kássa
2411,Kiste::N,ящик,kássa
2412,Kiste::N,ящик,árkku
2413,Kiste::N,ящик,ču´ǩǩ
2414,Kiste::N,ящик,чуххьк
2415,Fenster::N,дакӏар,klaase
2416,Fenster::N,дакӏар,vinndek
2417,Fenster::N,дакӏар,láse
2418,Fenster::N,дакӏар,laasâ
2419,Fenster::N,дакӏар,ikkân
2420,Fenster::N,дакӏар,эххкан
2421,Tür::N,рак,okse
2422,Tür::N,рак,uksa
2423,Tür::N,рак,uksa
2424,Tür::N,рак,uksâ
2425,Tür::N,рак,uhss
2426,Tür::N,рак,уккс
2427,Tor::N,варар,okse
2428,Tor::N,варар,pårttå
2429,Tor::N,варар,uksa
2430,Tor::N,варар,poarta
2431,Tor::N,варар,porttâ
2432,Tor::N,варар,uustõk
2433,Tor::N,варар,čuâlluhss
2434,Tor::N,варар,уккс
2435,Zaun::N,пару,haakene
2436,Zaun::N,пару,jerra
2437,Zaun::N,пару,gárdde
2438,Zaun::N,пару,áidi
2439,Zaun::N,пару,äiđi
2440,Zaun::N,пару,äidd
2441,Zaun::N,пару,čuâll
2442,Zaun::N,пару,а̄ййт
2443,Dach::N,къав,rehpie
2444,Dach::N,къав,dæhkko
2445,Dach::N,къав,gáhttu
2446,Dach::N,къав,káttu
2447,Dach::N,къав,laakk
2448,Dach::N,къав,пэ̄ҏҏтэ̄ля
2449,Dach::N,къав,кры̄ша
2450,Leiter::N,гурар,raajtere
2451,Leiter::N,гурар,tjajmos
2452,Leiter::N,гурар,boagos
2453,Leiter::N,гурар,ráidalas
2454,Leiter::N,гурар,raidlâs
2455,Leiter::N,гурар,лествец
2456,Besen::N,таран кул,saehpie
2457,Besen::N,таран кул,gaerpene
2458,Besen::N,таран кул,njáman
2459,Besen::N,таран кул,luvdá
2460,Besen::N,таран кул,luvdá
2461,Besen::N,таран кул,västt
2462,Besen::N,таран кул,ва̄сст
2463,Spaten::N,ппер,gåajvoe
2464,Spaten::N,ппер,spádá
2465,Spaten::N,ппер,goajvvo
2466,Spaten::N,ппер,goaivu
2467,Spaten::N,ппер,kuái'vu
2468,Spaten::N,ппер,kuäivv
2469,Spaten::N,ппер,куаййв
2470,Schaufel::N,хекендаз,gåajvoe
2471,Schaufel::N,хекендаз,gåjvun
2472,Schaufel::N,хекендаз,goajvvo
2473,Schaufel::N,хекендаз,goaivu
2474,Schaufel::N,хекендаз,kuái'vu
2475,Schaufel::N,хекендаз,kuäivv
2476,Schaufel::N,хекендаз,куаййв
2477,Gabel::N,шиш,tjåagka
2478,Gabel::N,шиш,gáffil
2479,Gabel::N,шиш,káffal
2480,Gabel::N,шиш,kaahvâl
2481,Gabel::N,шиш,velkk
2482,Gabel::N,шиш,а̄лльс
2483,Löffel::N,тӏур,buste
2484,Löffel::N,тӏур,bassti
2485,Löffel::N,тӏур,baste
2486,Löffel::N,тӏур,pastem
2487,Löffel::N,тӏур,pâ´sttem
2488,Löffel::N,тӏур,пасьтэмь
2489,Messer::N,чукӏул,nejpie
2490,Messer::N,чукӏул,nijbbe
2491,Messer::N,чукӏул,niibi
2492,Messer::N,чукӏул,nijbe
2493,Messer::N,чукӏул,nei´bb
2494,Messer::N,чукӏул,ныййп
2495,Nagel::N,мих,spæjhkere
2496,Nagel::N,мих,spiger
2497,Nagel::N,мих,návlle
2498,Nagel::N,мих,spiikkár
2499,Nagel::N,мих,spijkkár
2500,Nagel::N,мих,näu´ll
2501,Nagel::N,мих,на̄ввьл
2502,Netz::N,чил,viermie
2503,Netz::N,чил,viermme
2504,Netz::N,чил,næhtta
2505,Netz::N,чил,fierbmi
2506,Netz::N,чил,viermi
2507,Netz::N,чил,säi´mm
2508,Netz::N,чил,нӯжхьт
2509,Haken::N,къармах,kruehkie
2510,Haken::N,къармах,ruohkke
2511,Haken::N,къармах,vagge
2512,Haken::N,къармах,roahkki
2513,Haken::N,къармах,faggi
2514,Haken::N,къармах,kuák'ki
2515,Haken::N,къармах,kuä´ǩ'ǩ
2516,Haken::N,къармах,ва̄ӈӈк
2517,Haken::N,къармах,куэххьк
2518,Griff::N,ттум,rehpie
2519,Griff::N,ттум,taatje
2520,Griff::N,ттум,gavlla
2521,Griff::N,ттум,guottáldahka
2522,Griff::N,ттум,geavja
2523,Griff::N,ттум,novdâ
2524,Griff::N,ттум,nõđđ
2525,Griff::N,ттум,kå´ǧǧ
2526,Griff::N,ттум,нэ̄дт
2527,Schloss::N,куьлег,laesie
2528,Schloss::N,куьлег,lássa
2529,Schloss::N,куьлег,lohkka
2530,Schloss::N,куьлег,lukkâ
2531,Schloss::N,куьлег,lokk
2532,Schloss::N,куьлег,ло̄ххк
2533,Bild::N,шикил,guvvie
2534,Bild::N,шикил,gåvvå
2535,Bild::N,шикил,govva
2536,Bild::N,шикил,koṿe
2537,Bild::N,шикил,kartt
2538,Bild::N,шикил,картина
2539,Bild::N,суьрет,guvvie
2540,Bild::N,суьрет,gåvvå
2541,Bild::N,суьрет,govva
2542,Bild::N,суьрет,koṿe
2543,Bild::N,суьрет,kartt
2544,Bild::N,суьрет,картина
2545,Figur::N,фигура,guvvie
2546,Figur::N,фигура,gåvos
2547,Figur::N,фигура,figuvrra
2548,Figur::N,фигура,figuvra
2549,Figur::N,фигура,kovos
2550,Figur::N,фигура,kuâŋas
2551,Puppe::N,нини,dåahka
2552,Puppe::N,нини,dåhkko
2553,Puppe::N,нини,doahkko
2554,Puppe::N,нини,dohkká
2555,Puppe::N,нини,duhkká
2556,Puppe::N,нини,kuuhlaž
2557,Puppe::N,нини,кукла
2558,Beutel::N,тагъар,voessetje
2559,Beutel::N,тагъар,påvsså
2560,Beutel::N,тагъар,seahkaš
2561,Beutel::N,тагъар,bursa
2562,Beutel::N,тагъар,guhkkár
2563,Beutel::N,тагъар,čooṿâs
2564,Beutel::N,тагъар,siâk'k
2565,Beutel::N,тагъар,kå´ššel
2566,Beutel::N,тагъар,ве̄ҏҏц
2567,Bündel::N,галгам,paantje
2568,Bündel::N,галгам,buduk
2569,Bündel::N,галгам,gurppe
2570,Bündel::N,галгам,gihppu
2571,Bündel::N,галгам,kiäs'tu
2572,Bündel::N,галгам,šnâpp
2573,Bündel::N,галгам,пуччк
2574,Tasche::N,чанта,veaskoe
2575,Tasche::N,чанта,væssko
2576,Tasche::N,чанта,lávkka
2577,Tasche::N,чанта,lávka
2578,Tasche::N,чанта,seahkka
2579,Tasche::N,чанта,lavkkâ
2580,Tasche::N,чанта,laukk
2581,Tasche::N,чанта,суӎӎьк
2582,Tasche::N,чанта,ло̄а̄ффк
2583,Eimer::N,ведре,bæhtoe
2584,Eimer::N,ведре,skiello
2585,Eimer::N,ведре,skállu
2586,Eimer::N,ведре,eebir
2587,Eimer::N,ведре,skääll
2588,Eimer::N,ведре,е̄мьперь
2589,Deckel::N,кьил,luehkie
2590,Deckel::N,кьил,låhkke
2591,Deckel::N,кьил,lohkki
2592,Deckel::N,кьил,lokke
2593,Deckel::N,кьил,lå´ǩǩ
2594,Deckel::N,кьил,ко̄а̄ххтнэсс
2595,Deckel::N,къалпагъ,luehkie
2596,Deckel::N,къалпагъ,låhkke
2597,Deckel::N,къалпагъ,lohkki
2598,Deckel::N,къалпагъ,lokke
2599,Deckel::N,къалпагъ,lå´ǩǩ
2600,Deckel::N,къалпагъ,ко̄а̄ххтнэсс
2601,Geschirr::N,къаб-къажах,lihtie
2602,Geschirr::N,къаб-къажах,lihte
2603,Geschirr::N,къаб-къажах,lihtit
2604,Geschirr::N,къаб-къажах,litte
2605,Geschirr::N,къаб-къажах,kärldõk
2606,Geschirr::N,къаб-къажах,ка̄ррь
2607,Sack::N,чувал,voesse
2608,Sack::N,чувал,vuossa
2609,Sack::N,чувал,seahkka
2610,Sack::N,чувал,sekkâ
2611,Sack::N,чувал,siâk'k
2612,Sack::N,чувал,ве̄ҏҏц
2613,Tasse::N,сукӏра,guksie
2614,Tasse::N,сукӏра,gåhppå
2615,Tasse::N,сукӏра,gohppu
2616,Tasse::N,сукӏра,pollo
2617,Tasse::N,сукӏра,kopp
2618,Tasse::N,сукӏра,на̄ххьп
2619,Topf::N,къажгъан,baetie
2620,Topf::N,къажгъан,krovhte
2621,Topf::N,къажгъан,rujtta
2622,Topf::N,къажгъан,giebbme
2623,Topf::N,къажгъан,báhti
2624,Topf::N,къажгъан,gievdni
2625,Topf::N,къажгъан,pääti
2626,Topf::N,къажгъан,kruâitt
2627,Topf::N,къажгъан,кӣммьн
2628,Kessel::N,къажгъан,giebnie
2629,Kessel::N,къажгъан,skallo
2630,Kessel::N,къажгъан,giebbme
2631,Kessel::N,къажгъан,gieđbmi
2632,Kessel::N,къажгъан,kiem'ni
2633,Kessel::N,къажгъан,ǩie´mnn
2634,Kessel::N,къажгъан,кӣммьн
2635,Essen::N,тӏуьн,åesie
2636,Essen::N,тӏуьн,beapmoe
2637,Essen::N,тӏуьн,biebbmo
2638,Essen::N,тӏуьн,borramuš
2639,Essen::N,тӏуьн,purrâmâš
2640,Essen::N,тӏуьн,porrmõš
2641,Essen::N,тӏуьн,по̄ррмушш
2642,Nahrung::N,тӏуьн,beapmoe
2643,Nahrung::N,тӏуьн,biebbmo
2644,Nahrung::N,тӏуьн,biebmu
2645,Nahrung::N,тӏуьн,purrâmâš
2646,Nahrung::N,тӏуьн,porrmõš
2647,Nahrung::N,тӏуьн,по̄ррмушш
2648,Speise::N,хуьрек,beapmoe
2649,Speise::N,хуьрек,biebbmo
2650,Speise::N,хуьрек,biebmu
2651,Speise::N,хуьрек,määlis
2652,Speise::N,хуьрек,aasâs
2653,Speise::N,хуьрек,porrmõš
2654,Speise::N,хуьрек,по̄ррмушш
2655,Fleisch::N,як,bearkoe
2656,Fleisch::N,як,oadtje
2657,Fleisch::N,як,bierggo
2658,Fleisch::N,як,biergu
2659,Fleisch::N,як,uáž'ži
2660,Fleisch::N,як,vuä´ǯ'ǯ
2661,Fleisch::N,як,вуэннч
2662,Getreide::N,техил,gernie
2663,Getreide::N,техил,gårnne
2664,Getreide::N,техил,gordni
2665,Getreide::N,техил,valje
2666,Getreide::N,техил,ле̄ййп
2667,Brei::N,хапӏа,kraavhtse
2668,Brei::N,хапӏа,ráktsa
2669,Brei::N,хапӏа,buvru
2670,Brei::N,хапӏа,suoḥâd
2671,Brei::N,хапӏа,hutt
2672,Brei::N,хапӏа,уххт
2673,Brei::N,хешил,kraavhtse
2674,Brei::N,хешил,ráktsa
2675,Brei::N,хешил,buvru
2676,Brei::N,хешил,suoḥâd
2677,Brei::N,хешил,hutt
2678,Brei::N,хешил,уххт
2679,Brot::N,фу,gaahkoe
2680,Brot::N,фу,lájbbe
2681,Brot::N,фу,stummpa
2682,Brot::N,фу,láibi
2683,Brot::N,фу,gáhkku
2684,Brot::N,фу,leibi
2685,Brot::N,фу,lei´bb
2686,Brot::N,фу,ле̄ййп
2687,Scheibe::N,чӏук,snaejrie
2688,Scheibe::N,чӏук,sárdde
2689,Scheibe::N,чӏук,vajahas
2690,Scheibe::N,чӏук,časkkis
2691,Scheibe::N,чӏук,ča'skes
2692,Scheibe::N,чӏук,ku´sǩǩ
2693,Scheibe::N,чӏук,кусськ
2694,Fett::N,ягълу,buejtie
2695,Fett::N,ягълу,vuodja
2696,Fett::N,ягълу,buoidi
2697,Fett::N,ягълу,pyei'di
2698,Fett::N,ягълу,puõi´dd
2699,Fett::N,ягълу,пуййт
2700,Butter::N,гъери,voeje
2701,Butter::N,гъери,vuodja
2702,Butter::N,гъери,vuodja
2703,Butter::N,гъери,vuojâ
2704,Butter::N,гъери,vuõjj
2705,Butter::N,гъери,вӯйй
2706,Öl::N,ягълу,ålja
2707,Öl::N,ягълу,ulljo
2708,Öl::N,ягълу,oalljo
2709,Öl::N,ягълу,olju
2710,Öl::N,ягълу,oljo
2711,Öl::N,ягълу,vuõjj
2712,Öl::N,ягълу,вӯйй
2713,Salz::N,кьел,saelhtie
2714,Salz::N,кьел,sállte
2715,Salz::N,кьел,sálti
2716,Salz::N,кьел,sältti
2717,Salz::N,кьел,sä´ltt
2718,Salz::N,кьел,сӯлль
2719,Suppe::N,суп,joptse
2720,Suppe::N,суп,jupptsa
2721,Suppe::N,суп,málli
2722,Suppe::N,суп,määḷi
2723,Suppe::N,суп,lieṃâ
2724,Suppe::N,суп,liõmm
2725,Suppe::N,суп,лӣмм
2726,Suppe::N,шурпа,joptse
2727,Suppe::N,шурпа,jupptsa
2728,Suppe::N,шурпа,málli
2729,Suppe::N,шурпа,määḷi
2730,Suppe::N,шурпа,lieṃâ
2731,Suppe::N,шурпа,liõmm
2732,Suppe::N,шурпа,лӣмм
2733,Honig::N,вирт,hååneske
2734,Honig::N,вирт,meda
2735,Honig::N,вирт,miehta
2736,Honig::N,вирт,mietâ
2737,Honig::N,вирт,miõtt
2738,Honig::N,вирт,мӣдт
2739,Milch::N,нек,mielhkie
2740,Milch::N,нек,mielkke
2741,Milch::N,нек,mielki
2742,Milch::N,нек,miel'kki
2743,Milch::N,нек,mie´lǩǩ
2744,Milch::N,нек,ма̄ййт
2745,Tee::N,чай,löövje
2746,Tee::N,чай,tedja
2747,Tee::N,чай,deadju
2748,Tee::N,чай,čee
2749,Tee::N,чай,teej̣â
2750,Tee::N,чай,čee
2751,Tee::N,чай,чайй
2752,Leder::N,тумаж,hovre
2753,Leder::N,тумаж,sassne
2754,Leder::N,тумаж,náhkki
2755,Leder::N,тумаж,leaira
2756,Leder::N,тумаж,čevđi
2757,Leder::N,тумаж,čåu´dd
2758,Leder::N,тумаж,на̄ххьк
2759,Wolle::N,йис,ålloe
2760,Wolle::N,йис,hullo
2761,Wolle::N,йис,ullu
2762,Wolle::N,йис,ullo
2763,Wolle::N,йис,oll
2764,Wolle::N,йис,улл
2765,Stoff::N,парча,tyjje
2766,Stoff::N,парча,gápptás
2767,Stoff::N,парча,stoaffa
2768,Stoff::N,парча,ávnnas
2769,Stoff::N,парча,käägus
2770,Stoff::N,парча,aaunâs
2771,Stoff::N,парча,лыййн
2772,Nadel::N,раб,naaloe
2773,Nadel::N,раб,nállo
2774,Nadel::N,раб,nállu
2775,Nadel::N,раб,nááḷu
2776,Nadel::N,раб,neu´ll
2777,Nadel::N,раб,нӣввьл
2778,Faden::N,гъал,laejkie
2779,Faden::N,гъал,hárppo
2780,Faden::N,гъал,árpu
2781,Faden::N,гъал,läigi
2782,Faden::N,гъал,lääi´j
2783,Faden::N,гъал,сӯнн
2784,Knopf::N,дуьгме,balhka
2785,Knopf::N,дуьгме,boallo
2786,Knopf::N,дуьгме,boallu
2787,Knopf::N,дуьгме,puál'lu
2788,Knopf::N,дуьгме,puäll
2789,Knopf::N,дуьгме,пуалл
2790,Knoten::N,тӏвал,tjoelme
2791,Knoten::N,тӏвал,tjuolmma
2792,Knoten::N,тӏвал,čuolbma
2793,Knoten::N,тӏвал,čuol'mâ
2794,Knoten::N,тӏвал,čuõlmm
2795,Knoten::N,тӏвал,чӯллм
2796,Farbe::N,ранг,klaerie
2797,Farbe::N,ранг,ivnne
2798,Farbe::N,ранг,bájnno
2799,Farbe::N,ранг,mola
2800,Farbe::N,ранг,fearga
2801,Farbe::N,ранг,maalâ
2802,Farbe::N,ранг,páinu
2803,Farbe::N,ранг,kälkk
2804,Farbe::N,ранг,по̄а̄ййн
2805,Kleidung::N,партал,tyjje
2806,Kleidung::N,партал,gárvvo
2807,Kleidung::N,партал,bivttas
2808,Kleidung::N,партал,piivtâs
2809,Kleidung::N,партал,pivoh
2810,Kleidung::N,партал,piiutâs
2811,Kleidung::N,партал,о̄а̄з
2812,Hemd::N,перем,sjåarhtoe
2813,Hemd::N,перем,skirtto
2814,Hemd::N,перем,báidi
2815,Hemd::N,перем,päiđi
2816,Hemd::N,перем,päidd
2817,Hemd::N,перем,па̄ййт
2818,Kragen::N,хев,döörhke
2819,Kragen::N,хев,tjiebet
2820,Kragen::N,хев,tjehpuris
2821,Kragen::N,хев,čeabet
2822,Kragen::N,хев,kráva
2823,Kragen::N,хев,siä'pulâs
2824,Kragen::N,хев,seäp'plõs
2825,Kragen::N,хев,ко̄а̄влас
2826,Ärmel::N,хел,sissie
2827,Ärmel::N,хел,sasse
2828,Ärmel::N,хел,soadji
2829,Ärmel::N,хел,suájá
2830,Ärmel::N,хел,suäjj
2831,Ärmel::N,хел,суэйй
2832,Hose::N,шалвар,måvhka
2833,Hose::N,шалвар,båkså
2834,Hose::N,шалвар,buvssat
2835,Hose::N,шалвар,puuvsah
2836,Hose::N,шалвар,puus
2837,Hose::N,шалвар,пукс
2838,Hose::N,шалвар,ко̄а̄дтӭ
2839,Gürtel::N,чӏул,juvvie
2840,Gürtel::N,чӏул,beelhte
2841,Gürtel::N,чӏул,avve
2842,Gürtel::N,чӏул,getsam
2843,Gürtel::N,чӏул,boagán
2844,Gürtel::N,чӏул,pooṿij
2845,Gürtel::N,чӏул,puäǥǥanj
2846,Gürtel::N,чӏул,эвв
2847,Mütze::N,бармак,tjohpe
2848,Mütze::N,бармак,gahper
2849,Mütze::N,бармак,gahpir
2850,Mütze::N,бармак,kappeer
2851,Mütze::N,бармак,keä´p'per
2852,Mütze::N,бармак,кабперь
2853,Mütze::N,бапӏах,tjohpe
2854,Mütze::N,бапӏах,gahper
2855,Mütze::N,бапӏах,gahpir
2856,Mütze::N,бапӏах,kappeer
2857,Mütze::N,бапӏах,keä´p'per
2858,Mütze::N,бапӏах,кабперь
2859,Schuh::N,ботинка,gaamege
2860,Schuh::N,ботинка,gáma
2861,Schuh::N,ботинка,skuovva
2862,Schuh::N,ботинка,gáma
2863,Schuh::N,ботинка,kaamâ
2864,Schuh::N,ботинка,kaammi
2865,Schuh::N,ботинка,камаша
2866,Stiefel::N,чекме,steeblege
2867,Stiefel::N,чекме,stiebil
2868,Stiefel::N,чекме,sáhpis
2869,Stiefel::N,чекме,sáppat
2870,Stiefel::N,чекме,steevvil
2871,Stiefel::N,чекме,sa´ppi
2872,Stiefel::N,чекме,са̄ххпе
2873,Ring::N,тупӏал,rïngke
2874,Ring::N,тупӏал,suormas
2875,Ring::N,тупӏал,suorpmas
2876,Ring::N,тупӏал,suormâs
2877,Ring::N,тупӏал,suõrmâs
2878,Ring::N,тупӏал,сӯрмас
2879,Band::N,тасма,baante
2880,Band::N,тасма,bádde
2881,Band::N,тасма,báddi
2882,Band::N,тасма,päddi
2883,Band::N,тасма,liântt
2884,Band::N,тасма,källre´ppiǩ
2885,Band::N,тасма,ля̄ӊӊт
2886,Kamm::N,регъ,gaampe
2887,Kamm::N,регъ,rájdam
2888,Kamm::N,регъ,tjåhkom
2889,Kamm::N,регъ,čohkun
2890,Kamm::N,регъ,čohhoom
2891,Kamm::N,регъ,čååǥǥam
2892,Kamm::N,регъ,чоагкь
2893,Spiegel::N,гуьзгуь,guelmiedahke
2894,Spiegel::N,гуьзгуь,spiedjil
2895,Spiegel::N,гуьзгуь,speajal
2896,Spiegel::N,гуьзгуь,speeijal
2897,Spiegel::N,гуьзгуь,suei´mkar
2898,Spiegel::N,гуьзгуь,кыффкэмка̄ррь
2899,Spiegel::N,гуьзгуь,зе̄ркал
2900,Riemen::N,къайиш,györtenje
2901,Riemen::N,къайиш,rájppe
2902,Riemen::N,къайиш,garttsa
2903,Riemen::N,къайиш,lávži
2904,Riemen::N,къайиш,läbži
2905,Riemen::N,къайиш,läbǯǯ
2906,Riemen::N,къайиш,ре̄ммь
2907,Schnur::N,еб,gurrie
2908,Schnur::N,еб,gáras
2909,Schnur::N,еб,garca
2910,Schnur::N,еб,orrâ
2911,Schnur::N,еб,nue´rr
2912,Schnur::N,еб,нӯррь
2913,Decke::N,яргъан,gaptjese
2914,Decke::N,яргъан,rádno
2915,Decke::N,яргъан,gåbtjås
2916,Decke::N,яргъан,tæhppin
2917,Decke::N,яргъан,govččas
2918,Decke::N,яргъан,loovdâ
2919,Decke::N,яргъан,räänn
2920,Decke::N,яргъан,ра̄нн
2921,Kissen::N,хъуьцуьган,nalhke
2922,Kissen::N,хъуьцуьган,guoddá
2923,Kissen::N,хъуьцуьган,oajvevuolle
2924,Kissen::N,хъуьцуьган,guoddá
2925,Kissen::N,хъуьцуьган,bolsttar
2926,Kissen::N,хъуьцуьган,polster
2927,Kissen::N,хъуьцуьган,pee´ren
2928,Kissen::N,хъуьцуьган,pooddâšǩ
2929,Kissen::N,хъуьцуьган,по̄дэшк
2930,Tuch::N,шал,tyjje
2931,Tuch::N,шал,tyddja
2932,Tuch::N,шал,gådo
2933,Tuch::N,шал,liidni
2934,Tuch::N,шал,läđđee
2935,Tuch::N,шал,re´ppiǩ
2936,Tuch::N,шал,ree´ppiǩ
2937,Tuch::N,шал,ребпехь
2938,Handtuch::N,дасмал,njaamelijnie
2939,Handtuch::N,дасмал,sigárdahka
2940,Handtuch::N,дасмал,sihkaldat
2941,Handtuch::N,дасмал,siholdâs
2942,Handtuch::N,дасмал,seekkldõs
2943,Handtuch::N,дасмал,u´tree´lniǩ
2944,Handtuch::N,дасмал,отеральнэхьк
2945,Kraft::N,гуж,faamoe
2946,Kraft::N,гуж,fábmo
2947,Kraft::N,гуж,fápmu
2948,Kraft::N,гуж,fááṃu
2949,Kraft::N,гуж,viõkk
2950,Kraft::N,гуж,вӣгк
2951,Stärke::N,къуват,vieksiesvoete
2952,Stärke::N,къуват,gievrrudahka
2953,Stärke::N,къуват,gievrrodus
2954,Stärke::N,къуват,veahka
2955,Stärke::N,къуват,vuoibmi
2956,Stärke::N,къуват,viek'sâvuotâ
2957,Stärke::N,къуват,viõkk
2958,Stärke::N,къуват,са̄м
2959,Stärke::N,къуват,вӣгк
2960,Gesundheit::N,сагъвал,healsoe
2961,Gesundheit::N,сагъвал,starne
2962,Gesundheit::N,сагъвал,hælsso
2963,Gesundheit::N,сагъвал,varresvuohta
2964,Gesundheit::N,сагъвал,dearvvasvuohta
2965,Gesundheit::N,сагъвал,tie'rvâsvuotâ
2966,Gesundheit::N,сагъвал,tiõrvâsvuõtt
2967,Gesundheit::N,сагъвал,тӣрвасвӯдт
2968,Krankheit::N,тӏал,skïemtjelasse
2969,Krankheit::N,тӏал,skihpudahka
2970,Krankheit::N,тӏал,dávdda
2971,Krankheit::N,тӏал,vihke
2972,Krankheit::N,тӏал,dávda
2973,Krankheit::N,тӏал,tavdâ
2974,Krankheit::N,тӏал,puá'cuvuotâ
2975,Krankheit::N,тӏал,kõpp
2976,Krankheit::N,тӏал,puõccmoš
2977,Krankheit::N,тӏал,кэ̄бп
2978,Schmerz::N,тӏал,haerhpie
2979,Schmerz::N,тӏал,bávtjas
2980,Schmerz::N,тӏал,bávčča
2981,Schmerz::N,тӏал,tuške
2982,Schmerz::N,тӏал,poovčâs
2983,Schmerz::N,тӏал,tå´sǩǩ
2984,Schmerz::N,тӏал,кэ̄бп
2985,Schmerz::N,тӏарвал,haerhpie
2986,Schmerz::N,тӏарвал,bávtjas
2987,Schmerz::N,тӏарвал,bávčča
2988,Schmerz::N,тӏарвал,tuške
2989,Schmerz::N,тӏарвал,poovčâs
2990,Schmerz::N,тӏарвал,tå´sǩǩ
2991,Schmerz::N,тӏарвал,кэ̄бп
2992,Wunde::N,хер,saejrie
2993,Wunde::N,хер,hávve
2994,Wunde::N,хер,hávvi
2995,Wunde::N,хер,hävvi
2996,Wunde::N,хер,hää´vv
2997,Wunde::N,хер,ра̄ӊӊҍ
2998,Fieber::N,ифин,vaejlie
2999,Fieber::N,ифин,fiebar
3000,Fieber::N,ифин,báhkkadávda
3001,Fieber::N,ифин,žaar
3002,Fieber::N,ифин,жоарр
3003,Arznei::N,дарман,daalhkesh
