,Concept_ID,cv,se
2693,Haken::N,ҫекӗл,kruehkie
2694,Haken::N,ҫекӗл,ruohkke
2695,Haken::N,ҫекӗл,vagge
2696,Haken::N,ҫекӗл,roahkki
2697,Haken::N,ҫекӗл,faggi
2698,Haken::N,ҫекӗл,kuák'ki
2699,Haken::N,ҫекӗл,kuä´ǩ'ǩ
2700,Haken::N,ҫекӗл,ва̄ӈӈк
2701,Haken::N,ҫекӗл,куэххьк
2702,Griff::N,хӑлӑп,rehpie
2703,Griff::N,хӑлӑп,taatje
2704,Griff::N,хӑлӑп,gavlla
2705,Griff::N,хӑлӑп,guottáldahka
2706,Griff::N,хӑлӑп,geavja
2707,Griff::N,хӑлӑп,novdâ
2708,Griff::N,хӑлӑп,nõđđ
2709,Griff::N,хӑлӑп,kå´ǧǧ
2710,Griff::N,хӑлӑп,нэ̄дт
2711,Schloss::N,ҫӑра,laesie
2712,Schloss::N,ҫӑра,lássa
2713,Schloss::N,ҫӑра,lohkka
2714,Schloss::N,ҫӑра,lukkâ
2715,Schloss::N,ҫӑра,lokk
2716,Schloss::N,ҫӑра,ло̄ххк
2717,Bild::N,сӑн,guvvie
2718,Bild::N,сӑн,gåvvå
2719,Bild::N,сӑн,govva
2720,Bild::N,сӑн,koṿe
2721,Bild::N,сӑн,kartt
2722,Bild::N,сӑн,картина
2723,Bild::N,сӑнлӑх,guvvie
2724,Bild::N,сӑнлӑх,gåvvå
2725,Bild::N,сӑнлӑх,govva
2726,Bild::N,сӑнлӑх,koṿe
2727,Bild::N,сӑнлӑх,kartt
2728,Bild::N,сӑнлӑх,картина
2729,Bild::N,картина,guvvie
2730,Bild::N,картина,gåvvå
2731,Bild::N,картина,govva
2732,Bild::N,картина,koṿe
2733,Bild::N,картина,kartt
2734,Bild::N,картина,картина
2735,Figur::N,кӗлетке,guvvie
2736,Figur::N,кӗлетке,gåvos
2737,Figur::N,кӗлетке,figuvrra
2738,Figur::N,кӗлетке,figuvra
2739,Figur::N,кӗлетке,kovos
2740,Figur::N,кӗлетке,kuâŋas
2741,Puppe::N,пукане,dåahka
2742,Puppe::N,пукане,dåhkko
2743,Puppe::N,пукане,doahkko
2744,Puppe::N,пукане,dohkká
2745,Puppe::N,пукане,duhkká
2746,Puppe::N,пукане,kuuhlaž
2747,Puppe::N,пукане,кукла
2748,Beutel::N,михӗ,voessetje
2749,Beutel::N,михӗ,påvsså
2750,Beutel::N,михӗ,seahkaš
2751,Beutel::N,михӗ,bursa
2752,Beutel::N,михӗ,guhkkár
2753,Beutel::N,михӗ,čooṿâs
2754,Beutel::N,михӗ,siâk'k
2755,Beutel::N,михӗ,kå´ššel
2756,Beutel::N,михӗ,ве̄ҏҏц
2757,Bündel::N,ҫыхӑ,paantje
2758,Bündel::N,ҫыхӑ,buduk
2759,Bündel::N,ҫыхӑ,gurppe
2760,Bündel::N,ҫыхӑ,gihppu
2761,Bündel::N,ҫыхӑ,kiäs'tu
2762,Bündel::N,ҫыхӑ,šnâpp
2763,Bündel::N,ҫыхӑ,пуччк
2764,Bündel::N,тӗрке,paantje
2765,Bündel::N,тӗрке,buduk
2766,Bündel::N,тӗрке,gurppe
2767,Bündel::N,тӗрке,gihppu
2768,Bündel::N,тӗрке,kiäs'tu
2769,Bündel::N,тӗрке,šnâpp
2770,Bündel::N,тӗрке,пуччк
2771,Tasche::N,сумка,veaskoe
2772,Tasche::N,сумка,væssko
2773,Tasche::N,сумка,lávkka
2774,Tasche::N,сумка,lávka
2775,Tasche::N,сумка,seahkka
2776,Tasche::N,сумка,lavkkâ
2777,Tasche::N,сумка,laukk
2778,Tasche::N,сумка,суӎӎьк
2779,Tasche::N,сумка,ло̄а̄ффк
2780,Eimer::N,витре,bæhtoe
2781,Eimer::N,витре,skiello
2782,Eimer::N,витре,skállu
2783,Eimer::N,витре,eebir
2784,Eimer::N,витре,skääll
2785,Eimer::N,витре,е̄мьперь
2786,Deckel::N,хупӑ,luehkie
2787,Deckel::N,хупӑ,låhkke
2788,Deckel::N,хупӑ,lohkki
2789,Deckel::N,хупӑ,lokke
2790,Deckel::N,хупӑ,lå´ǩǩ
2791,Deckel::N,хупӑ,ко̄а̄ххтнэсс
2792,Geschirr::N,савӑт-сапа,lihtie
2793,Geschirr::N,савӑт-сапа,lihte
2794,Geschirr::N,савӑт-сапа,lihtit
2795,Geschirr::N,савӑт-сапа,litte
2796,Geschirr::N,савӑт-сапа,kärldõk
2797,Geschirr::N,савӑт-сапа,ка̄ррь
2798,Sack::N,михӗ,voesse
2799,Sack::N,михӗ,vuossa
2800,Sack::N,михӗ,seahkka
2801,Sack::N,михӗ,sekkâ
2802,Sack::N,михӗ,siâk'k
2803,Sack::N,михӗ,ве̄ҏҏц
2804,Tasse::N,курка,guksie
2805,Tasse::N,курка,gåhppå
2806,Tasse::N,курка,gohppu
2807,Tasse::N,курка,pollo
2808,Tasse::N,курка,kopp
2809,Tasse::N,курка,на̄ххьп
2810,Topf::N,кастрюль,baetie
2811,Topf::N,кастрюль,krovhte
2812,Topf::N,кастрюль,rujtta
2813,Topf::N,кастрюль,giebbme
2814,Topf::N,кастрюль,báhti
2815,Topf::N,кастрюль,gievdni
2816,Topf::N,кастрюль,pääti
2817,Topf::N,кастрюль,kruâitt
2818,Topf::N,кастрюль,кӣммьн
2819,Kessel::N,хуран,giebnie
2820,Kessel::N,хуран,skallo
2821,Kessel::N,хуран,giebbme
2822,Kessel::N,хуран,gieđbmi
2823,Kessel::N,хуран,kiem'ni
2824,Kessel::N,хуран,ǩie´mnn
2825,Kessel::N,хуран,кӣммьн
2826,Essen::N,апат,åesie
2827,Essen::N,апат,beapmoe
2828,Essen::N,апат,biebbmo
2829,Essen::N,апат,borramuš
2830,Essen::N,апат,purrâmâš
2831,Essen::N,апат,porrmõš
2832,Essen::N,апат,по̄ррмушш
2833,Nahrung::N,апат-ҫимӗс,beapmoe
2834,Nahrung::N,апат-ҫимӗс,biebbmo
2835,Nahrung::N,апат-ҫимӗс,biebmu
2836,Nahrung::N,апат-ҫимӗс,purrâmâš
2837,Nahrung::N,апат-ҫимӗс,porrmõš
2838,Nahrung::N,апат-ҫимӗс,по̄ррмушш
2839,Speise::N,апат,beapmoe
2840,Speise::N,апат,biebbmo
2841,Speise::N,апат,biebmu
2842,Speise::N,апат,määlis
2843,Speise::N,апат,aasâs
2844,Speise::N,апат,porrmõš
2845,Speise::N,апат,по̄ррмушш
2846,Speise::N,ҫимӗҫ,beapmoe
2847,Speise::N,ҫимӗҫ,biebbmo
2848,Speise::N,ҫимӗҫ,biebmu
2849,Speise::N,ҫимӗҫ,määlis
2850,Speise::N,ҫимӗҫ,aasâs
2851,Speise::N,ҫимӗҫ,porrmõš
2852,Speise::N,ҫимӗҫ,по̄ррмушш
2853,Fleisch::N,аш,bearkoe
2854,Fleisch::N,аш,oadtje
2855,Fleisch::N,аш,bierggo
2856,Fleisch::N,аш,biergu
2857,Fleisch::N,аш,uáž'ži
2858,Fleisch::N,аш,vuä´ǯ'ǯ
2859,Fleisch::N,аш,вуэннч
2860,Fleisch::N,какай,bearkoe
2861,Fleisch::N,какай,oadtje
2862,Fleisch::N,какай,bierggo
2863,Fleisch::N,какай,biergu
2864,Fleisch::N,какай,uáž'ži
2865,Fleisch::N,какай,vuä´ǯ'ǯ
2866,Fleisch::N,какай,вуэннч
2867,Getreide::N,тырӑ,gernie
2868,Getreide::N,тырӑ,gårnne
2869,Getreide::N,тырӑ,gordni
2870,Getreide::N,тырӑ,valje
2871,Getreide::N,тырӑ,ле̄ййп
2872,Brei::N,пӑтӑ,kraavhtse
2873,Brei::N,пӑтӑ,ráktsa
2874,Brei::N,пӑтӑ,buvru
2875,Brei::N,пӑтӑ,suoḥâd
2876,Brei::N,пӑтӑ,hutt
2877,Brei::N,пӑтӑ,уххт
2878,Brot::N,ҫӑкӑр,gaahkoe
2879,Brot::N,ҫӑкӑр,lájbbe
2880,Brot::N,ҫӑкӑр,stummpa
2881,Brot::N,ҫӑкӑр,láibi
2882,Brot::N,ҫӑкӑр,gáhkku
2883,Brot::N,ҫӑкӑр,leibi
2884,Brot::N,ҫӑкӑр,lei´bb
2885,Brot::N,ҫӑкӑр,ле̄ййп
2886,Scheibe::N,чӗлӗ,snaejrie
2887,Scheibe::N,чӗлӗ,sárdde
2888,Scheibe::N,чӗлӗ,vajahas
2889,Scheibe::N,чӗлӗ,časkkis
2890,Scheibe::N,чӗлӗ,ča'skes
2891,Scheibe::N,чӗлӗ,ku´sǩǩ
2892,Scheibe::N,чӗлӗ,кусськ
2893,Scheibe::N,касӑк,snaejrie
2894,Scheibe::N,касӑк,sárdde
2895,Scheibe::N,касӑк,vajahas
2896,Scheibe::N,касӑк,časkkis
2897,Scheibe::N,касӑк,ča'skes
2898,Scheibe::N,касӑк,ku´sǩǩ
2899,Scheibe::N,касӑк,кусськ
2900,Fett::N,ҫу,buejtie
2901,Fett::N,ҫу,vuodja
2902,Fett::N,ҫу,buoidi
2903,Fett::N,ҫу,pyei'di
2904,Fett::N,ҫу,puõi´dd
2905,Fett::N,ҫу,пуййт
2906,Butter::N,ҫу,voeje
2907,Butter::N,ҫу,vuodja
2908,Butter::N,ҫу,vuodja
2909,Butter::N,ҫу,vuojâ
2910,Butter::N,ҫу,vuõjj
2911,Butter::N,ҫу,вӯйй
2912,Öl::N,ҫу,ålja
2913,Öl::N,ҫу,ulljo
2914,Öl::N,ҫу,oalljo
2915,Öl::N,ҫу,olju
2916,Öl::N,ҫу,oljo
2917,Öl::N,ҫу,vuõjj
2918,Öl::N,ҫу,вӯйй
2919,Salz::N,тӑвар,saelhtie
2920,Salz::N,тӑвар,sállte
2921,Salz::N,тӑвар,sálti
2922,Salz::N,тӑвар,sältti
2923,Salz::N,тӑвар,sä´ltt
2924,Salz::N,тӑвар,сӯлль
2925,Suppe::N,яшка,joptse
2926,Suppe::N,яшка,jupptsa
2927,Suppe::N,яшка,málli
2928,Suppe::N,яшка,määḷi
2929,Suppe::N,яшка,lieṃâ
2930,Suppe::N,яшка,liõmm
2931,Suppe::N,яшка,лӣмм
2932,Honig::N,пыл,hååneske
2933,Honig::N,пыл,meda
2934,Honig::N,пыл,miehta
2935,Honig::N,пыл,mietâ
2936,Honig::N,пыл,miõtt
2937,Honig::N,пыл,мӣдт
2938,Milch::N,сӗт,mielhkie
2939,Milch::N,сӗт,mielkke
2940,Milch::N,сӗт,mielki
2941,Milch::N,сӗт,miel'kki
2942,Milch::N,сӗт,mie´lǩǩ
2943,Milch::N,сӗт,ма̄ййт
2944,Tee::N,чей,löövje
2945,Tee::N,чей,tedja
2946,Tee::N,чей,deadju
2947,Tee::N,чей,čee
2948,Tee::N,чей,teej̣â
2949,Tee::N,чей,čee
2950,Tee::N,чей,чайй
2951,Leder::N,сӑран,hovre
2952,Leder::N,сӑран,sassne
2953,Leder::N,сӑран,náhkki
2954,Leder::N,сӑран,leaira
2955,Leder::N,сӑран,čevđi
2956,Leder::N,сӑран,čåu´dd
2957,Leder::N,сӑран,на̄ххьк
2958,Wolle::N,ҫӑм,ålloe
2959,Wolle::N,ҫӑм,hullo
2960,Wolle::N,ҫӑм,ullu
2961,Wolle::N,ҫӑм,ullo
2962,Wolle::N,ҫӑм,oll
2963,Wolle::N,ҫӑм,улл
2964,Stoff::N,тӗртӗм,tyjje
2965,Stoff::N,тӗртӗм,gápptás
2966,Stoff::N,тӗртӗм,stoaffa
2967,Stoff::N,тӗртӗм,ávnnas
2968,Stoff::N,тӗртӗм,käägus
2969,Stoff::N,тӗртӗм,aaunâs
2970,Stoff::N,тӗртӗм,лыййн
2971,Nadel::N,йӗп,naaloe
2972,Nadel::N,йӗп,nállo
2973,Nadel::N,йӗп,nállu
2974,Nadel::N,йӗп,nááḷu
2975,Nadel::N,йӗп,neu´ll
2976,Nadel::N,йӗп,нӣввьл
2977,Faden::N,ҫип,laejkie
2978,Faden::N,ҫип,hárppo
2979,Faden::N,ҫип,árpu
2980,Faden::N,ҫип,läigi
2981,Faden::N,ҫип,lääi´j
2982,Faden::N,ҫип,сӯнн
2983,Knopf::N,тӳме,balhka
2984,Knopf::N,тӳме,boallo
2985,Knopf::N,тӳме,boallu
2986,Knopf::N,тӳме,puál'lu
2987,Knopf::N,тӳме,puäll
2988,Knopf::N,тӳме,пуалл
2989,Knoten::N,йӑлӑ,tjoelme
2990,Knoten::N,йӑлӑ,tjuolmma
2991,Knoten::N,йӑлӑ,čuolbma
2992,Knoten::N,йӑлӑ,čuol'mâ
2993,Knoten::N,йӑлӑ,čuõlmm
2994,Knoten::N,йӑлӑ,чӯллм
2995,Farbe::N,сӑрӑ,klaerie
2996,Farbe::N,сӑрӑ,ivnne
2997,Farbe::N,сӑрӑ,bájnno
2998,Farbe::N,сӑрӑ,mola
2999,Farbe::N,сӑрӑ,fearga
3000,Farbe::N,сӑрӑ,maalâ
3001,Farbe::N,сӑрӑ,páinu
3002,Farbe::N,сӑрӑ,kälkk
3003,Farbe::N,сӑрӑ,по̄а̄ййн
3004,Kleidung::N,тум,tyjje
3005,Kleidung::N,тум,gárvvo
3006,Kleidung::N,тум,bivttas
3007,Kleidung::N,тум,piivtâs
3008,Kleidung::N,тум,pivoh
3009,Kleidung::N,тум,piiutâs
3010,Kleidung::N,тум,о̄а̄з
3011,Kleidung::N,ҫипуҫ,tyjje
3012,Kleidung::N,ҫипуҫ,gárvvo
3013,Kleidung::N,ҫипуҫ,bivttas
3014,Kleidung::N,ҫипуҫ,piivtâs
3015,Kleidung::N,ҫипуҫ,pivoh
3016,Kleidung::N,ҫипуҫ,piiutâs
3017,Kleidung::N,ҫипуҫ,о̄а̄з
3018,Kleidung::N,тум-тир,tyjje
3019,Kleidung::N,тум-тир,gárvvo
3020,Kleidung::N,тум-тир,bivttas
3021,Kleidung::N,тум-тир,piivtâs
3022,Kleidung::N,тум-тир,pivoh
3023,Kleidung::N,тум-тир,piiutâs
3024,Kleidung::N,тум-тир,о̄а̄з
3025,Hemd::N,кӗпе,sjåarhtoe
3026,Hemd::N,кӗпе,skirtto
3027,Hemd::N,кӗпе,báidi
3028,Hemd::N,кӗпе,päiđi
3029,Hemd::N,кӗпе,päidd
3030,Hemd::N,кӗпе,па̄ййт
3031,Kragen::N,ҫуха,döörhke
3032,Kragen::N,ҫуха,tjiebet
3033,Kragen::N,ҫуха,tjehpuris
3034,Kragen::N,ҫуха,čeabet
3035,Kragen::N,ҫуха,kráva
3036,Kragen::N,ҫуха,siä'pulâs
3037,Kragen::N,ҫуха,seäp'plõs
3038,Kragen::N,ҫуха,ко̄а̄влас
3039,Ärmel::N,ҫанӑ,sissie
3040,Ärmel::N,ҫанӑ,sasse
3041,Ärmel::N,ҫанӑ,soadji
3042,Ärmel::N,ҫанӑ,suájá
3043,Ärmel::N,ҫанӑ,suäjj
3044,Ärmel::N,ҫанӑ,суэйй
3045,Hose::N,шӑлавар,måvhka
3046,Hose::N,шӑлавар,båkså
3047,Hose::N,шӑлавар,buvssat
3048,Hose::N,шӑлавар,puuvsah
3049,Hose::N,шӑлавар,puus
3050,Hose::N,шӑлавар,пукс
3051,Hose::N,шӑлавар,ко̄а̄дтӭ
3052,Gürtel::N,пиҫиххи,juvvie
3053,Gürtel::N,пиҫиххи,beelhte
3054,Gürtel::N,пиҫиххи,avve
3055,Gürtel::N,пиҫиххи,getsam
3056,Gürtel::N,пиҫиххи,boagán
3057,Gürtel::N,пиҫиххи,pooṿij
3058,Gürtel::N,пиҫиххи,puäǥǥanj
3059,Gürtel::N,пиҫиххи,эвв
3060,Mütze::N,ҫӗлӗк,tjohpe
3061,Mütze::N,ҫӗлӗк,gahper
3062,Mütze::N,ҫӗлӗк,gahpir
3063,Mütze::N,ҫӗлӗк,kappeer
3064,Mütze::N,ҫӗлӗк,keä´p'per
3065,Mütze::N,ҫӗлӗк,кабперь
3066,Schuh::N,пушмак,gaamege
3067,Schuh::N,пушмак,gáma
3068,Schuh::N,пушмак,skuovva
3069,Schuh::N,пушмак,gáma
3070,Schuh::N,пушмак,kaamâ
3071,Schuh::N,пушмак,kaammi
3072,Schuh::N,пушмак,камаша
3073,Schuh::N,ботинок,gaamege
3074,Schuh::N,ботинок,gáma
3075,Schuh::N,ботинок,skuovva
3076,Schuh::N,ботинок,gáma
3077,Schuh::N,ботинок,kaamâ
3078,Schuh::N,ботинок,kaammi
3079,Schuh::N,ботинок,камаша
3080,Stiefel::N,атӑ,steeblege
3081,Stiefel::N,атӑ,stiebil
3082,Stiefel::N,атӑ,sáhpis
3083,Stiefel::N,атӑ,sáppat
3084,Stiefel::N,атӑ,steevvil
3085,Stiefel::N,атӑ,sa´ppi
3086,Stiefel::N,атӑ,са̄ххпе
3087,Ring::N,ҫӗрӗ,rïngke
3088,Ring::N,ҫӗрӗ,suormas
3089,Ring::N,ҫӗрӗ,suorpmas
3090,Ring::N,ҫӗрӗ,suormâs
3091,Ring::N,ҫӗрӗ,suõrmâs
3092,Ring::N,ҫӗрӗ,сӯрмас
3093,Band::N,хаю,baante
3094,Band::N,хаю,bádde
3095,Band::N,хаю,báddi
3096,Band::N,хаю,päddi
3097,Band::N,хаю,liântt
3098,Band::N,хаю,källre´ppiǩ
3099,Band::N,хаю,ля̄ӊӊт
3100,Band::N,йӗсме,baante
3101,Band::N,йӗсме,bádde
3102,Band::N,йӗсме,báddi
3103,Band::N,йӗсме,päddi
3104,Band::N,йӗсме,liântt
3105,Band::N,йӗсме,källre´ppiǩ
3106,Band::N,йӗсме,ля̄ӊӊт
3107,Kamm::N,тура,gaampe
3108,Kamm::N,тура,rájdam
3109,Kamm::N,тура,tjåhkom
3110,Kamm::N,тура,čohkun
3111,Kamm::N,тура,čohhoom
3112,Kamm::N,тура,čååǥǥam
3113,Kamm::N,тура,чоагкь
3114,Spiegel::N,тӗкӗр,guelmiedahke
3115,Spiegel::N,тӗкӗр,spiedjil
3116,Spiegel::N,тӗкӗр,speajal
3117,Spiegel::N,тӗкӗр,speeijal
3118,Spiegel::N,тӗкӗр,suei´mkar
3119,Spiegel::N,тӗкӗр,кыффкэмка̄ррь
3120,Spiegel::N,тӗкӗр,зе̄ркал
3121,Spiegel::N,куҫ кӗски,guelmiedahke
3122,Spiegel::N,куҫ кӗски,spiedjil
3123,Spiegel::N,куҫ кӗски,speajal
3124,Spiegel::N,куҫ кӗски,speeijal
3125,Spiegel::N,куҫ кӗски,suei´mkar
3126,Spiegel::N,куҫ кӗски,кыффкэмка̄ррь
3127,Spiegel::N,куҫ кӗски,зе̄ркал
3128,Riemen::N,чӗн,györtenje
3129,Riemen::N,чӗн,rájppe
3130,Riemen::N,чӗн,garttsa
3131,Riemen::N,чӗн,lávži
3132,Riemen::N,чӗн,läbži
3133,Riemen::N,чӗн,läbǯǯ
3134,Riemen::N,чӗн,ре̄ммь
3135,Schnur::N,кантра,gurrie
3136,Schnur::N,кантра,gáras
3137,Schnur::N,кантра,garca
3138,Schnur::N,кантра,orrâ
3139,Schnur::N,кантра,nue´rr
3140,Schnur::N,кантра,нӯррь
3141,Leine::N,касмӑк,baante
3142,Leine::N,касмӑк,gájnno
3143,Leine::N,касмӑк,báddi
3144,Leine::N,касмӑк,oarra
3145,Leine::N,касмӑк,läbži
3146,Leine::N,касмӑк,läbǯǯ
3147,Leine::N,касмӑк,ла̄ммч
3148,Decke::N,утиял,gaptjese
3149,Decke::N,утиял,rádno
3150,Decke::N,утиял,gåbtjås
3151,Decke::N,утиял,tæhppin
3152,Decke::N,утиял,govččas
3153,Decke::N,утиял,loovdâ
3154,Decke::N,утиял,räänn
3155,Decke::N,утиял,ра̄нн
3156,Kissen::N,ҫытар,nalhke
3157,Kissen::N,ҫытар,guoddá
3158,Kissen::N,ҫытар,oajvevuolle
3159,Kissen::N,ҫытар,guoddá
3160,Kissen::N,ҫытар,bolsttar
3161,Kissen::N,ҫытар,polster
3162,Kissen::N,ҫытар,pee´ren
3163,Kissen::N,ҫытар,pooddâšǩ
3164,Kissen::N,ҫытар,по̄дэшк
3165,Kissen::N,минтер,nalhke
3166,Kissen::N,минтер,guoddá
3167,Kissen::N,минтер,oajvevuolle
3168,Kissen::N,минтер,guoddá
3169,Kissen::N,минтер,bolsttar
3170,Kissen::N,минтер,polster
3171,Kissen::N,минтер,pee´ren
3172,Kissen::N,минтер,pooddâšǩ
3173,Kissen::N,минтер,по̄дэшк
3174,Tuch::N,тутӑр,tyjje
3175,Tuch::N,тутӑр,tyddja
3176,Tuch::N,тутӑр,gådo
3177,Tuch::N,тутӑр,liidni
3178,Tuch::N,тутӑр,läđđee
3179,Tuch::N,тутӑр,re´ppiǩ
3180,Tuch::N,тутӑр,ree´ppiǩ
3181,Tuch::N,тутӑр,ребпехь
3182,Handtuch::N,ал шӑлли,njaamelijnie
3183,Handtuch::N,ал шӑлли,sigárdahka
3184,Handtuch::N,ал шӑлли,sihkaldat
3185,Handtuch::N,ал шӑлли,siholdâs
3186,Handtuch::N,ал шӑлли,seekkldõs
3187,Handtuch::N,ал шӑлли,u´tree´lniǩ
3188,Handtuch::N,ал шӑлли,отеральнэхьк
3189,Kraft::N,вӑй,faamoe
3190,Kraft::N,вӑй,fábmo
3191,Kraft::N,вӑй,fápmu
3192,Kraft::N,вӑй,fááṃu
3193,Kraft::N,вӑй,viõkk
3194,Kraft::N,вӑй,вӣгк
3195,Kraft::N,хӑват,faamoe
3196,Kraft::N,хӑват,fábmo
3197,Kraft::N,хӑват,fápmu
3198,Kraft::N,хӑват,fááṃu
3199,Kraft::N,хӑват,viõkk
3200,Kraft::N,хӑват,вӣгк
3201,Stärke::N,хал,vieksiesvoete
3202,Stärke::N,хал,gievrrudahka
3203,Stärke::N,хал,gievrrodus
3204,Stärke::N,хал,veahka
3205,Stärke::N,хал,vuoibmi
3206,Stärke::N,хал,viek'sâvuotâ
3207,Stärke::N,хал,viõkk
3208,Stärke::N,хал,са̄м
3209,Stärke::N,хал,вӣгк
3210,Stärke::N,хӑват,vieksiesvoete
3211,Stärke::N,хӑват,gievrrudahka
3212,Stärke::N,хӑват,gievrrodus
3213,Stärke::N,хӑват,veahka
3214,Stärke::N,хӑват,vuoibmi
3215,Stärke::N,хӑват,viek'sâvuotâ
3216,Stärke::N,хӑват,viõkk
3217,Stärke::N,хӑват,са̄м
3218,Stärke::N,хӑват,вӣгк
3219,Gesundheit::N,хал,healsoe
3220,Gesundheit::N,хал,starne
3221,Gesundheit::N,хал,hælsso
3222,Gesundheit::N,хал,varresvuohta
3223,Gesundheit::N,хал,dearvvasvuohta
3224,Gesundheit::N,хал,tie'rvâsvuotâ
3225,Gesundheit::N,хал,tiõrvâsvuõtt
3226,Gesundheit::N,хал,тӣрвасвӯдт
3227,Gesundheit::N,сывлӑх,healsoe
3228,Gesundheit::N,сывлӑх,starne
3229,Gesundheit::N,сывлӑх,hælsso
3230,Gesundheit::N,сывлӑх,varresvuohta
3231,Gesundheit::N,сывлӑх,dearvvasvuohta
3232,Gesundheit::N,сывлӑх,tie'rvâsvuotâ
3233,Gesundheit::N,сывлӑх,tiõrvâsvuõtt
3234,Gesundheit::N,сывлӑх,тӣрвасвӯдт
3235,Krankheit::N,чир,skïemtjelasse
3236,Krankheit::N,чир,skihpudahka
3237,Krankheit::N,чир,dávdda
3238,Krankheit::N,чир,vihke
3239,Krankheit::N,чир,dávda
3240,Krankheit::N,чир,tavdâ
3241,Krankheit::N,чир,puá'cuvuotâ
3242,Krankheit::N,чир,kõpp
3243,Krankheit::N,чир,puõccmoš
3244,Krankheit::N,чир,кэ̄бп
3245,Schmerz::N,ырату,haerhpie
3246,Schmerz::N,ырату,bávtjas
3247,Schmerz::N,ырату,bávčča
3248,Schmerz::N,ырату,tuške
3249,Schmerz::N,ырату,poovčâs
3250,Schmerz::N,ырату,tå´sǩǩ
3251,Schmerz::N,ырату,кэ̄бп
3252,Wunde::N,суран,saejrie
3253,Wunde::N,суран,hávve
3254,Wunde::N,суран,hávvi
3255,Wunde::N,суран,hävvi
3256,Wunde::N,суран,hää´vv
3257,Wunde::N,суран,ра̄ӊӊҍ
3258,Fieber::N,сив чир,vaejlie
3259,Fieber::N,сив чир,fiebar
3260,Fieber::N,сив чир,báhkkadávda
3261,Fieber::N,сив чир,žaar
3262,Fieber::N,сив чир,жоарр
3263,Arznei::N,эмел,daalhkesh
3264,Arznei::N,эмел,dálkas
3265,Arznei::N,эмел,dálkkas
3266,Arznei::N,эмел,taalhâs
3267,Arznei::N,эмел,lekittâs
3268,Arznei::N,эмел,taalkâs
3269,Arznei::N,эмел,лоаддв
3270,Brücke::N,кӗпер,pruvvie
3271,Brücke::N,кӗпер,råvve
3272,Brücke::N,кӗпер,šaldi
3273,Brücke::N,кӗпер,šalde
3274,Brücke::N,кӗпер,mostt
3275,Brücke::N,кӗпер,мо̄сст
3276,Brunnen::N,ҫӑл,prutnie
3277,Brunnen::N,ҫӑл,ruddne
3278,Brunnen::N,ҫӑл,gáivo
3279,Brunnen::N,ҫӑл,káivu
3280,Brunnen::N,ҫӑл,käivv
3281,Brunnen::N,ҫӑл,ка̄ййв
3282,Brunnen::N,пусӑ,prutnie
3283,Brunnen::N,пусӑ,ruddne
3284,Brunnen::N,пусӑ,gáivo
3285,Brunnen::N,пусӑ,káivu
3286,Brunnen::N,пусӑ,käivv
3287,Brunnen::N,пусӑ,ка̄ййв
3288,Weide::N,ҫаран,gåatome
3289,Weide::N,ҫаран,guohtom
3290,Weide::N,ҫаран,guohtun
3291,Weide::N,ҫаран,kuátu
3292,Weide::N,ҫаран,luátu
3293,Weide::N,ҫаран,та̄нтар
3294,Pfad::N,йӗр,baalka
3295,Pfad::N,йӗр,bálges
3296,Pfad::N,йӗр,bálggis
3297,Pfad::N,йӗр,päälgis
3298,Pfad::N,йӗр,pää´ljes
3299,Pfad::N,йӗр,поалкас
3300,Pfad::N,сукмак,baalka
3301,Pfad::N,сукмак,bálges
3302,Pfad::N,сукмак,bálggis
3303,Pfad::N,сукмак,päälgis
3304,Pfad::N,сукмак,pää´ljes
3305,Pfad::N,сукмак,поалкас
3306,Weg::N,ҫул,geajnoe
3307,Weg::N,ҫул,gæjnno
3308,Weg::N,ҫул,væddja
3309,Weg::N,ҫул,geaidnu
3310,Weg::N,ҫул,luod'dâ
3311,Weg::N,ҫул,čuâǥǥas
3312,Weg::N,ҫул,чуэкас
3313,Weg::N,ҫул-йӗр,geajnoe
3314,Weg::N,ҫул-йӗр,gæjnno
3315,Weg::N,ҫул-йӗр,væddja
3316,Weg::N,ҫул-йӗр,geaidnu
3317,Weg::N,ҫул-йӗр,luod'dâ
3318,Weg::N,ҫул-йӗр,čuâǥǥas
3319,Weg::N,ҫул-йӗр,чуэкас
3320,Straße::N,ҫӳрев,geajnoe
3321,Straße::N,ҫӳрев,joene
3322,Straße::N,ҫӳрев,gahttun
3323,Straße::N,ҫӳрев,geaidnu
3324,Straße::N,ҫӳрев,maađij
3325,Straße::N,ҫӳрев,uu´lec
3326,Straße::N,ҫӳрев,чуэкас
3327,Straße::N,ҫул ҫӳрени,geajnoe
3328,Straße::N,ҫул ҫӳрени,joene
3329,Straße::N,ҫул ҫӳрени,gahttun
3330,Straße::N,ҫул ҫӳрени,geaidnu
3331,Straße::N,ҫул ҫӳрени,maađij
3332,Straße::N,ҫул ҫӳрени,uu´lec
3333,Straße::N,ҫул ҫӳрени,чуэкас
3334,Dorf::N,ял,sïjte
3335,Dorf::N,ял,bájkke
3336,Dorf::N,ял,gilli
3337,Dorf::N,ял,sijdâ
3338,Dorf::N,ял,sijdd
3339,Dorf::N,ял,сыййт
3340,Stadt::N,хула,staare
3341,Stadt::N,хула,sjeltie
3342,Stadt::N,хула,stáda
3343,Stadt::N,хула,gávpot
3344,Stadt::N,хула,kaavpug
