,Concept_ID,ru,se
756,Ufer::N,берег,gáddi
757,Ufer::N,берег,riddo
758,Ufer::N,берег,redd
759,Ufer::N,берег,рыннт
760,Küste::N,побережье,mïere
761,Küste::N,побережье,gaedtie
762,Küste::N,побережье,merragádde
763,Küste::N,побережье,merraguovllo
764,Küste::N,побережье,gáddi
765,Küste::N,побережье,riddo
766,Küste::N,побережье,miârr'redd
767,Küste::N,побережье,рыннт
768,Festland::N,суша,gaedtie
769,Festland::N,суша,gádde
770,Festland::N,суша,nannán
771,Festland::N,суша,kušknjâs
772,Festland::N,суша,eennâm
773,Festland::N,суша,jânnam
774,Festland::N,суша,ма̄ннтэр
775,Meer::N,море,mearoe
776,Meer::N,море,merra
777,Meer::N,море,nuorre
778,Meer::N,море,áhpi
779,Meer::N,море,mearra
780,Meer::N,море,meeṛâ
781,Meer::N,море,miârr
782,Meer::N,море,ме̄рр
783,Bucht::N,бухта,loekte
784,Bucht::N,бухта,oagge
785,Bucht::N,бухта,luokta
786,Bucht::N,бухта,luokta
787,Bucht::N,бухта,čuáj̣á
788,Bucht::N,бухта,luhtt
789,Bucht::N,бухта,вӯнн
790,Bucht::N,бухта,лӯххт
791,Insel::N,остров,sååle
792,Insel::N,остров,suoloj
793,Insel::N,остров,suolu
794,Insel::N,остров,suálui
795,Insel::N,остров,suâl
796,Insel::N,остров,суэл
797,Blume::N,цветок,rïesege
798,Blume::N,цветок,giedjek
799,Blume::N,цветок,rássi
800,Blume::N,цветок,kukká
801,Blume::N,цветок,heä´rvvrää´ss
802,Blume::N,цветок,ывьнэнч
803,Gras::N,трава,kraesie
804,Gras::N,трава,rásse
805,Gras::N,трава,rássi
806,Gras::N,трава,rääsi
807,Gras::N,трава,rää´ss
808,Gras::N,трава,ра̄ссь
809,Wurzel::N,корень,roehtse
810,Wurzel::N,корень,ruohttsa
811,Wurzel::N,корень,ruohtas
812,Wurzel::N,корень,veedis
813,Wurzel::N,корень,vue´ddes
814,Wurzel::N,корень,вуэнҍтэсь
815,Baum::N,дерево,moere
816,Baum::N,дерево,muorra
817,Baum::N,дерево,muorra
818,Baum::N,дерево,muoṛâ
819,Baum::N,дерево,muõrr
820,Baum::N,дерево,мӯрр
821,Stamm::N,ствол,ståamhpe
822,Stamm::N,ствол,mátta
823,Stamm::N,ствол,galda
824,Stamm::N,ствол,ruŋgo
825,Stamm::N,ствол,stokk
826,Stamm::N,ствол,мӯрр
827,Stamm::N,ствол,кэ̄ллт
828,Rinde::N,кора,gïrre
829,Rinde::N,кора,baarhkoe
830,Rinde::N,кора,bárkko
831,Rinde::N,кора,ostu
832,Rinde::N,кора,bárku
833,Rinde::N,кора,korrâ
834,Rinde::N,кора,kõrr
835,Rinde::N,кора,pärkk
836,Rinde::N,кора,кэ̄рр
837,Rinde::N,кора,па̄ҏҏк
838,Ast::N,сук,åeksie
839,Ast::N,сук,oakse
840,Ast::N,сук,oaksi
841,Ast::N,сук,uák'si
842,Ast::N,сук,å´hss
843,Ast::N,сук,вуэккьс
844,Zweig::N,ветвь,åeksie
845,Zweig::N,ветвь,oakse
846,Zweig::N,ветвь,rissi
847,Zweig::N,ветвь,syeṛi
848,Zweig::N,ветвь,sue´rr
849,Zweig::N,ветвь,рыссе
850,Blatt::N,лист,plienie
851,Blatt::N,лист,lassta
852,Blatt::N,лист,lasta
853,Blatt::N,лист,lostâ
854,Blatt::N,лист,lõstt
855,Blatt::N,лист,лэ̄сст
856,Birke::N,береза,såekie
857,Birke::N,береза,soahke
858,Birke::N,береза,soahki
859,Birke::N,береза,suáhi
860,Birke::N,береза,suâ´ǩǩ
861,Birke::N,береза,пе̄ссьмӯрр
862,Kiefer[Baum]::N,сосна,bietsie
863,Kiefer[Baum]::N,сосна,hájkka
864,Kiefer[Baum]::N,сосна,biehtse
865,Kiefer[Baum]::N,сосна,beahci
866,Kiefer[Baum]::N,сосна,peeci
867,Kiefer[Baum]::N,сосна,pie´cc
868,Kiefer[Baum]::N,сосна,пе̄дзь
869,Weide[Baum]::N,ива,saalje
870,Weide[Baum]::N,ива,sállja
871,Weide[Baum]::N,ива,sieđga
872,Weide[Baum]::N,ива,puájui
873,Weide[Baum]::N,ива,puäi
874,Weide[Baum]::N,ива,пуай
875,Tanne::N,ель,goese
876,Tanne::N,ель,guossa
877,Tanne::N,ель,guossa
878,Tanne::N,ель,kuosâ
879,Tanne::N,ель,kuõss
880,Tanne::N,ель,кӯсс
881,Horn::N,рог,tjåervie
882,Horn::N,рог,tjoarvve
883,Horn::N,рог,čoarvi
884,Horn::N,рог,čuár'vi
885,Horn::N,рог,čuä´rvv
886,Horn::N,рог,чуэррьв
887,Feder::N,перо,badtse
888,Feder::N,перо,dålgge
889,Feder::N,перо,bozza
890,Feder::N,перо,puzzâ
891,Feder::N,перо,tolge
892,Feder::N,перо,poʒʒ
893,Feder::N,перо,по̄ннц
894,Fell::N,шкура,njaltja
895,Fell::N,шкура,duollje
896,Fell::N,шкура,náhkki
897,Fell::N,шкура,dorkkas
898,Fell::N,шкура,turkkâ
899,Fell::N,шкура,tyel'ji
900,Fell::N,шкура,nähki
901,Fell::N,шкура,torkk
902,Fell::N,шкура,čåu´dd
903,Fell::N,шкура,tue´l'lj
904,Fell::N,шкура,тӯлльй
905,Flügel::N,крыло,såaja
906,Flügel::N,крыло,såajoe
907,Flügel::N,крыло,soadje
908,Flügel::N,крыло,soadji
909,Flügel::N,крыло,suáj̣á
910,Flügel::N,крыло,suäjj
911,Flügel::N,крыло,суэйй
912,Klaue::N,коготь,gadtse
913,Klaue::N,коготь,guober
914,Klaue::N,коготь,gazza
915,Klaue::N,коготь,kozzâ
916,Klaue::N,коготь,kõʒʒ
917,Klaue::N,коготь,кэ̄ннц
918,Kralle::N,лапа,gadtse
919,Kralle::N,лапа,gadtsa
920,Kralle::N,лапа,gazza
921,Kralle::N,лапа,kozzâ
922,Kralle::N,лапа,kõʒʒ
923,Kralle::N,лапа,ке̄бпель
924,Schwanz::N,хвост,siejpie
925,Schwanz::N,хвост,siejbbe
926,Schwanz::N,хвост,bađuš
927,Schwanz::N,хвост,seaibi
928,Schwanz::N,хвост,seibi
929,Schwanz::N,хвост,sei´bb
930,Schwanz::N,хвост,piä´cciǩ
931,Schwanz::N,хвост,пиджь
932,Schwanz::N,хвост,се̄ййп
933,Schwanz::N,хвост,пе̄цехь
934,Ei::N,яйцо,munnie
935,Ei::N,яйцо,månne
936,Ei::N,яйцо,monni
937,Ei::N,яйцо,maṇe
938,Ei::N,яйцо,mââ´nn
939,Ei::N,яйцо,маннҍ
940,Nest::N,гнездо,biesie
941,Nest::N,гнездо,biesse
942,Nest::N,гнездо,beassi
943,Nest::N,гнездо,peesi
944,Nest::N,гнездо,piervâl
945,Nest::N,гнездо,piä´ss
946,Nest::N,гнездо,пе̄ссь
947,Bau::N,нора,biesie
948,Bau::N,нора,biedjo
949,Bau::N,нора,liesso
950,Bau::N,нора,biedju
951,Bau::N,нора,piäju
952,Bau::N,нора,вуэӈӈк
953,Tier::N,животное,juvre
954,Tier::N,животное,udos
955,Tier::N,животное,divrre
956,Tier::N,животное,luohtok
957,Tier::N,животное,ealli
958,Tier::N,животное,ellee
959,Tier::N,животное,jie´lli
960,Tier::N,животное,жыва
961,Herde::N,стадо,dåehkie
962,Herde::N,стадо,ællo
963,Herde::N,стадо,fuovva
964,Herde::N,стадо,doahkki
965,Herde::N,стадо,čagge
966,Herde::N,стадо,tukk
967,Herde::N,стадо,vâ´lvv
968,Herde::N,стадо,чуэз
969,Herde::N,стадо,чӣгар
970,Kuh::N,корова,govse
971,Kuh::N,корова,gussa
972,Kuh::N,корова,gussa
973,Kuh::N,корова,kussâ
974,Kuh::N,корова,kuss
975,Kuh::N,корова,лӣххьм
976,Bulle::N,бык,vuaksa
977,Bulle::N,бык,vuoksá
978,Bulle::N,бык,heargi
979,Bulle::N,бык,vuák'sá
980,Bulle::N,бык,ergi
981,Bulle::N,бык,vuâhss
982,Bulle::N,бык,е̄ррьк
983,Pferd::N,лошадь,hierkie
984,Pferd::N,лошадь,råsse
985,Pferd::N,лошадь,hæssta
986,Pferd::N,лошадь,heavuš
987,Pferd::N,лошадь,hiävuš
988,Pferd::N,лошадь,heävaš
989,Pferd::N,лошадь,ро̄ссь
990,Schaf::N,овца,sïrve
991,Schaf::N,овца,sávttsa
992,Schaf::N,овца,sávza
993,Schaf::N,овца,savzâ
994,Schaf::N,овца,sauʒʒ
995,Schaf::N,овца,ла̄мьпесь
996,Schwein::N,свинья,snurke
997,Schwein::N,свинья,svijnne
998,Schwein::N,свинья,spiidni
999,Schwein::N,свинья,šahe
1000,Schwein::N,свинья,šââ´ǩǩ
1001,Schwein::N,свинья,ша̄гкь
1002,Hund::N,собака,bïenje
1003,Hund::N,собака,bena
1004,Hund::N,собака,beana
1005,Hund::N,собака,peenuv
1006,Hund::N,собака,piânnai
1007,Hund::N,собака,пе̄ннэ
1008,Katze::N,кошка,gaahtoe
1009,Katze::N,кошка,gáhtto
1010,Katze::N,кошка,bussá
1011,Katze::N,кошка,kissá
1012,Katze::N,кошка,kaass
1013,Katze::N,кошка,ко̄а̄сс
1014,Bär::N,медведь,gumsie
1015,Bär::N,медведь,biernna
1016,Bär::N,медведь,guovža
1017,Bär::N,медведь,bierdna
1018,Bär::N,медведь,kuob'žâ
1019,Bär::N,медведь,kue´bǯǯ
1020,Bär::N,медведь,та̄лл
1021,Eichhörnchen::N,белка,åeruve
1022,Eichhörnchen::N,белка,oarre
1023,Eichhörnchen::N,белка,oarri
1024,Eichhörnchen::N,белка,uár'ree
1025,Eichhörnchen::N,белка,vuä´r'rev
1026,Eichhörnchen::N,белка,вуэррев
1027,Elch::N,лось,ïelje
1028,Elch::N,лось,ællja
1029,Elch::N,лось,sarvva
1030,Elch::N,лось,ealga
1031,Elch::N,лось,sorvâ
1032,Elch::N,лось,sõrvv
1033,Elch::N,лось,сэ̄ррв
1034,Fuchs::N,лиса,riepie
1035,Fuchs::N,лиса,riebij
1036,Fuchs::N,лиса,rieban
1037,Fuchs::N,лиса,riemnjis
1038,Fuchs::N,лиса,rie´mjj
1039,Fuchs::N,лиса,рӣммьн
1040,Hase::N,заяц,njåemele
1041,Hase::N,заяц,njoammel
1042,Hase::N,заяц,njoammil
1043,Hase::N,заяц,njuámmil
1044,Hase::N,заяц,njue´m'mel
1045,Hase::N,заяц,нюэммель
1046,Maus::N,мышь,snjeara
1047,Maus::N,мышь,snjierrá
1048,Maus::N,мышь,sáhpán
1049,Maus::N,мышь,säplig
1050,Maus::N,мышь,sä´ppli
1051,Maus::N,мышь,са̄хпьлинк
1052,Wolf::N,волк,sïejpe
1053,Wolf::N,волк,stálppe
1054,Wolf::N,волк,stáhkke
1055,Wolf::N,волк,ruomas
1056,Wolf::N,волк,kumpe
1057,Wolf::N,волк,návdi
1058,Wolf::N,волк,kumppi
1059,Wolf::N,волк,ku´mpp
1060,Wolf::N,волк,pââ´ldes
1061,Wolf::N,волк,чиррм
1062,Wolf::N,волк,пальтӭсь
1063,Vogel::N,птица,ledtie
1064,Vogel::N,птица,lådde
1065,Vogel::N,птица,loddi
1066,Vogel::N,птица,lodde
1067,Vogel::N,птица,lå´dd
1068,Vogel::N,птица,лоаннҍт
1069,Schwarm::N,стая,dåehkie
1070,Schwarm::N,стая,doahkke
1071,Schwarm::N,стая,doahkki
1072,Schwarm::N,стая,tuák'ki
1073,Schwarm::N,стая,parvv
1074,Schwarm::N,стая,туххк
1075,Huhn::N,курица,vöönhtse
1076,Huhn::N,курица,vuonntsá
1077,Huhn::N,курица,vuonccis
1078,Huhn::N,курица,kääṇi
1079,Huhn::N,курица,kää´nn
1080,Huhn::N,курица,ка̄ннҌ
1081,Hahn::N,петух,deere
1082,Hahn::N,петух,hádna
1083,Hahn::N,петух,åresvuonntsá
1084,Hahn::N,петух,vuonccis
1085,Hahn::N,петух,kääṇi
1086,Hahn::N,петух,åå´reskää´nn
1087,Hahn::N,петух,пе̄ттэх
1088,Gans::N,гусь,gaase
1089,Gans::N,гусь,gássa
1090,Gans::N,гусь,čuonji
1091,Gans::N,гусь,čuá'njá
1092,Gans::N,гусь,čue´nj
1093,Gans::N,гусь,чуэнь
1094,Adler::N,орел,aarhtse
1095,Adler::N,орел,goasskem
1096,Adler::N,орел,goaskin
1097,Adler::N,орел,kuás'kim
1098,Adler::N,орел,kuä´cǩǩem
1099,Adler::N,орел,куэцькем
1100,Ente::N,утка,tjååtsele
1101,Ente::N,утка,vuojatjis
1102,Ente::N,утка,čáhceloddi
1103,Ente::N,утка,vuonjâč
1104,Ente::N,утка,vuõnjâč
1105,Ente::N,утка,ча̄дзьлоаннҍт
1106,Eule::N,сова,snjågloe
1107,Eule::N,сова,skunjok
1108,Eule::N,сова,skuolfi
1109,Eule::N,сова,ijjâlodde
1110,Eule::N,сова,iiđsaž
1111,Eule::N,сова,кунньлоаннҍт
1112,Eule::N,сова,чӯзэм вуэһпэй
1113,Kranich::N,журавль,goerke
1114,Kranich::N,журавль,guorgga
1115,Kranich::N,журавль,guorga
1116,Kranich::N,журавль,kuor'gâ
1117,Kranich::N,журавль,kuõrgg
1118,Kranich::N,журавль,кӯррк
1119,Krähe::N,ворона,voerhtje
1120,Krähe::N,ворона,gárránis
1121,Krähe::N,ворона,vuoratjis
1122,Krähe::N,ворона,vuoražas
1123,Krähe::N,ворона,vuorččis
1124,Krähe::N,ворона,vuorâč
1125,Krähe::N,ворона,vuõrâč
1126,Krähe::N,ворона,вӯрэч
1127,Kuckuck::N,кукушка,gïeke
1128,Kuckuck::N,кукушка,giehka
1129,Kuckuck::N,кукушка,giehka
1130,Kuckuck::N,кукушка,kiehâ
1131,Kuckuck::N,кукушка,ǩiõkk
1132,Kuckuck::N,кукушка,кӣгк
1133,Schwan::N,лебедь,njoktje
1134,Schwan::N,лебедь,snjuktja
1135,Schwan::N,лебедь,njukča
1136,Schwan::N,лебедь,njuhčâ
1137,Schwan::N,лебедь,njuhčč
1138,Schwan::N,лебедь,нюххч
1139,Fisch::N,рыба,guelie
1140,Fisch::N,рыба,guolle
1141,Fisch::N,рыба,guolli
1142,Fisch::N,рыба,kyeḷi
1143,Fisch::N,рыба,kue´ll
1144,Fisch::N,рыба,кӯлль
1145,Barsch::N,окунь,sihtege
1146,Barsch::N,окунь,vuoskun
1147,Barsch::N,окунь,vuoskku
1148,Barsch::N,окунь,vuásku
1149,Barsch::N,окунь,vuâsk
1150,Barsch::N,окунь,вуэсск
1151,Hecht::N,щука,haavke
1152,Hecht::N,щука,hávgga
1153,Hecht::N,щука,hávga
1154,Hecht::N,щука,puško
1155,Hecht::N,щука,nu´ǩǩeš
1156,Hecht::N,щука,ныгкешь
1157,Schlange[Tier]::N,змея,gïermesje
1158,Schlange[Tier]::N,змея,germaj
1159,Schlange[Tier]::N,змея,gearpmaš
1160,Schlange[Tier]::N,змея,kyev'đi
1161,Schlange[Tier]::N,змея,ku´vdd
1162,Schlange[Tier]::N,змея,кӯввьт
1163,Wurm::N,червяк,mietie
1164,Wurm::N,червяк,maarhke
1165,Wurm::N,червяк,mádo
1166,Wurm::N,червяк,máhtu
1167,Wurm::N,червяк,máátu
1168,Wurm::N,червяк,määtt
1169,Wurm::N,червяк,ма̄дт
1170,Spinne::N,паук,hievnie
1171,Spinne::N,паук,hievnne
1172,Spinne::N,паук,heavdni
1173,Spinne::N,паук,evni
1174,Spinne::N,паук,eeunaž
1175,Spinne::N,паук,о̄а̄з
1176,Ameise::N,муравей,garhke
1177,Ameise::N,муравей,gårkkå
1178,Ameise::N,муравей,gotka
1179,Ameise::N,муравей,kutkâ
1180,Ameise::N,муравей,kotkk
1181,Ameise::N,муравей,ко̄ттк
1182,Laus::N,вошь,dihkie
1183,Laus::N,вошь,dihkke
1184,Laus::N,вошь,dihkki
1185,Laus::N,вошь,tikke
1186,Laus::N,вошь,te´ǩǩ
1187,Laus::N,вошь,тыһкь
1188,Mücke::N,комар,tjoejhke
1189,Mücke::N,комар,tjuojkka
1190,Mücke::N,комар,čuoika
1191,Mücke::N,комар,čuoš'kâ
1192,Mücke::N,комар,čuõškk
1193,Mücke::N,комар,чӯшшк
1194,Fliege::N,муха,tjoere
1195,Fliege::N,муха,boerege
1196,Fliege::N,муха,tjuruk
1197,Fliege::N,муха,čuru
1198,Fliege::N,муха,kiärpáš
1199,Fliege::N,муха,čuâr
1200,Fliege::N,муха,čuâras
1201,Fliege::N,муха,чуэраш
1202,Schmetterling::N,бабочка,biejjielåbloe
1203,Schmetterling::N,бабочка,biejvvelådde
1204,Schmetterling::N,бабочка,beaiveloddi
1205,Schmetterling::N,бабочка,piäi'vááloddááš
1206,Schmetterling::N,бабочка,ä´llbaž
1207,Schmetterling::N,бабочка,pei´vvlå´dd
1208,Schmetterling::N,бабочка,а̄лльп
1209,Beere::N,ягода,muerjie
1210,Beere::N,ягода,muorjje
1211,Beere::N,ягода,muorji
1212,Beere::N,ягода,myer'ji
1213,Beere::N,ягода,mue´rjj
1214,Beere::N,ягода,мӯррьй
1215,Apfel::N,яблоко,æbpla
1216,Apfel::N,яблоко,ehpal
1217,Apfel::N,яблоко,eppel
1218,Apfel::N,яблоко,eahppel
1219,Apfel::N,яблоко,я̄блэк
1220,Pilz::N,гриб,goebpere
1221,Pilz::N,гриб,guoppar
1222,Pilz::N,гриб,guoppar
1223,Pilz::N,гриб,kuobâr
1224,Pilz::N,гриб,kuõbbâr
1225,Pilz::N,гриб,кӯмпар
1226,Zwiebel::N,луковица,lööke
1227,Zwiebel::N,луковица,løhkka
1228,Zwiebel::N,луковица,lávki
1229,Zwiebel::N,луковица,luukk
1230,Zwiebel::N,луковица,луквець
1231,Saat::N,семя,saajoe
1232,Saat::N,семя,sádjo
1233,Saat::N,семя,siepman
1234,Saat::N,семя,siemâ
1235,Saat::N,семя,siõm
1236,Saat::N,семя,се̄м
1237,Korn::N,зерно,gernie
1238,Korn::N,зерно,gårnnetjalmme
1239,Korn::N,зерно,gordni
1240,Korn::N,зерно,jiṿe
1241,Korn::N,зерно,ле̄ййп
1242,Heu::N,сено,suejnieh
1243,Heu::N,сено,ájvve
1244,Heu::N,сено,suoidni
1245,Heu::N,сено,syei'ni
1246,Heu::N,сено,suei´nn
1247,Heu::N,сено,сӯййн
1248,Schale::N,шелуха,gïrre
1249,Schale::N,шелуха,garra
1250,Schale::N,шелуха,skádne
1251,Schale::N,шелуха,garra
1252,Schale::N,шелуха,korrâ
1253,Schale::N,шелуха,kõrr
1254,Schale::N,шелуха,ю̄дтҍ
1255,Grube::N,яма,haevtie
1256,Grube::N,яма,rågge
1257,Grube::N,яма,gohpi
1258,Grube::N,яма,roggi
1259,Grube::N,яма,kyep'pi
1260,Grube::N,яма,rogge
1261,Grube::N,яма,rå´ǧǧ
1262,Grube::N,яма,kåå´pp
1263,Grube::N,яма,коабпь
1264,Falle::N,ловушка,barta
1265,Falle::N,ловушка,ruevtie
1266,Falle::N,ловушка,gillar
1267,Falle::N,ловушка,ruovdde
1268,Falle::N,ловушка,rihtá
1269,Falle::N,ловушка,báhcahat
1270,Falle::N,ловушка,ká'skástâh
1271,Falle::N,ловушка,ää´ǧǧes
1272,Falle::N,ловушка,кӣлл
1273,Falle::N,ловушка,ше̄шшь
1274,Schlinge::N,силок,latjka
1275,Schlinge::N,силок,gieras
1276,Schlinge::N,силок,mohkki
1277,Schlinge::N,силок,kieḷâ
1278,Schlinge::N,силок,ǩiõll
1279,Schlinge::N,силок,ää´ǧǧes
1280,Schlinge::N,силок,кӣлл
1281,Schlinge::N,силок,ше̄шшь
1282,Spur::N,след,gïeje
1283,Spur::N,след,luodda
1284,Spur::N,след,joavnes
1285,Spur::N,след,luodda
1286,Spur::N,след,luod'dâ
1287,Spur::N,след,ǩiõjj
1288,Spur::N,след,кӣйй
1289,Asche::N,зола,govne
1290,Asche::N,зола,gudna
1291,Asche::N,зола,gutna
1292,Asche::N,зола,kunnâ
1293,Asche::N,зола,kunn
1294,Asche::N,зола,кунн
1295,Asche::N,пепел,govne
1296,Asche::N,пепел,gudna
1297,Asche::N,пепел,gutna
1298,Asche::N,пепел,kunnâ
1299,Asche::N,пепел,kunn
1300,Asche::N,пепел,кунн
1301,Dreck::N,грязь,haaskoe
1302,Dreck::N,грязь,lænjok
1303,Dreck::N,грязь,baška
1304,Dreck::N,грязь,duova
1305,Dreck::N,грязь,durdi
1306,Dreck::N,грязь,tuol'vâ
1307,Dreck::N,грязь,sähss
1308,Dreck::N,грязь,са̄ккьс
1309,Eisen::N,железо,ruevtie
1310,Eisen::N,железо,ruovdde
1311,Eisen::N,железо,ruovdi
1312,Eisen::N,железо,ryev'di
1313,Eisen::N,железо,ru´vdd
1314,Eisen::N,железо,рӯввьт
1315,Gold::N,золото,gullie
1316,Gold::N,золото,gålle
1317,Gold::N,золото,golli
1318,Gold::N,золото,kolle
1319,Gold::N,золото,kå´ll
1320,Gold::N,золото,коалль
1321,Silber::N,серебро,sïlpe
1322,Silber::N,серебро,silbba
1323,Silber::N,серебро,silba
