,Concept_ID,se,kk
719,Hügel::N,pä´rcc,белес-белес
720,Hügel::N,teä´rmm,төбе
721,Hügel::N,teä´rmm,белес
722,Hügel::N,teä´rmm,белес-белес
723,Hügel::N,ка̄ннҌт,төбе
724,Hügel::N,ка̄ннҌт,белес
725,Hügel::N,ка̄ннҌт,белес-белес
726,Anhöhe::N,deava,дөң
727,Anhöhe::N,deava,адыр
728,Anhöhe::N,deava,қырат
729,Anhöhe::N,jalladahke,дөң
730,Anhöhe::N,jalladahke,адыр
731,Anhöhe::N,jalladahke,қырат
732,Anhöhe::N,dievásj,дөң
733,Anhöhe::N,dievásj,адыр
734,Anhöhe::N,dievásj,қырат
735,Anhöhe::N,aláš,дөң
736,Anhöhe::N,aláš,адыр
737,Anhöhe::N,aláš,қырат
738,Anhöhe::N,luohkká,дөң
739,Anhöhe::N,luohkká,адыр
740,Anhöhe::N,luohkká,қырат
741,Anhöhe::N,tiävá,дөң
742,Anhöhe::N,tiävá,адыр
743,Anhöhe::N,tiävá,қырат
744,Anhöhe::N,poorááš,дөң
745,Anhöhe::N,poorááš,адыр
746,Anhöhe::N,poorááš,қырат
747,Anhöhe::N,ču´lpp,дөң
748,Anhöhe::N,ču´lpp,адыр
749,Anhöhe::N,ču´lpp,қырат
750,Anhöhe::N,škâu´ŋŋ,дөң
751,Anhöhe::N,škâu´ŋŋ,адыр
752,Anhöhe::N,škâu´ŋŋ,қырат
753,Anhöhe::N,ка̄ннҌт,дөң
754,Anhöhe::N,ка̄ннҌт,адыр
755,Anhöhe::N,ка̄ннҌт,қырат
756,Berg::N,bïerje,тау
757,Berg::N,várre,тау
758,Berg::N,várri,тау
759,Berg::N,vääṛi,тау
760,Berg::N,vää´rr,тау
761,Berg::N,те̄ррьм,тау
762,Gipfel::N,dalvese,төбе
763,Gipfel::N,tjåhkkå,төбе
764,Gipfel::N,čohkka,төбе
765,Gipfel::N,čokke,төбе
766,Gipfel::N,čå´ǩǩ,төбе
767,Gipfel::N,ла̄ддҍв,төбе
768,Höhle::N,beajoe,үңгір
769,Höhle::N,rájgge,үңгір
770,Höhle::N,sluoggo,үңгір
771,Höhle::N,biedju,үңгір
772,Höhle::N,kuovđâšm,үңгір
773,Höhle::N,skuõrr,үңгір
774,Höhle::N,вуэӈӈк,үңгір
775,Abhang::N,boelte,бауыр
776,Abhang::N,brijrie,бауыр
777,Abhang::N,bállte,бауыр
778,Abhang::N,vielti,бауыр
779,Abhang::N,luohkká,бауыр
780,Abhang::N,viel'tti,бауыр
781,Abhang::N,vie´ltt,бауыр
782,Abhang::N,луэххк,бауыр
783,Quelle::N,aajege,қайнар
784,Quelle::N,gaaltije,қайнар
785,Quelle::N,ája,қайнар
786,Quelle::N,ája,қайнар
787,Quelle::N,gáldu,қайнар
788,Quelle::N,aajâ,қайнар
789,Quelle::N,käldee,қайнар
790,Quelle::N,lädd,қайнар
791,Quelle::N,käivv,қайнар
792,Quelle::N,ка̄ййв,қайнар
793,Bach::N,johketje,жылға
794,Bach::N,jåhkå,жылға
795,Bach::N,jågåsj,жылға
796,Bach::N,jogaš,жылға
797,Bach::N,aajâ,жылға
798,Bach::N,vuäjj,жылға
799,Bach::N,вуэйй,жылға
800,Fluss::N,johke,өзен
801,Fluss::N,ædno,өзен
802,Fluss::N,jåhkå,өзен
803,Fluss::N,johka,өзен
804,Fluss::N,juuhâ,өзен
805,Fluss::N,jokk,өзен
806,Fluss::N,jeänn,өзен
807,Fluss::N,ё̄гк,өзен
808,Ufer::N,beala,жиек
809,Ufer::N,gádde,жиек
810,Ufer::N,gáddi,жиек
811,Ufer::N,riddo,жиек
812,Ufer::N,redd,жиек
813,Ufer::N,рыннт,жиек
814,Küste::N,mïere,жиегі
815,Küste::N,mïere,жағалау
816,Küste::N,gaedtie,жиегі
817,Küste::N,gaedtie,жағалау
818,Küste::N,merragádde,жиегі
819,Küste::N,merragádde,жағалау
820,Küste::N,merraguovllo,жиегі
821,Küste::N,merraguovllo,жағалау
822,Küste::N,gáddi,жиегі
823,Küste::N,gáddi,жағалау
824,Küste::N,riddo,жиегі
825,Küste::N,riddo,жағалау
826,Küste::N,miârr'redd,жиегі
827,Küste::N,miârr'redd,жағалау
828,Küste::N,рыннт,жиегі
829,Küste::N,рыннт,жағалау
830,Festland::N,gaedtie,құрылық
831,Festland::N,gádde,құрылық
832,Festland::N,nannán,құрылық
833,Festland::N,kušknjâs,құрылық
834,Festland::N,eennâm,құрылық
835,Festland::N,jânnam,құрылық
836,Festland::N,ма̄ннтэр,құрылық
837,Meer::N,mearoe,теңіз
838,Meer::N,merra,теңіз
839,Meer::N,nuorre,теңіз
840,Meer::N,áhpi,теңіз
841,Meer::N,mearra,теңіз
842,Meer::N,meeṛâ,теңіз
843,Meer::N,miârr,теңіз
844,Meer::N,ме̄рр,теңіз
845,Bucht::N,loekte,шығанақ
846,Bucht::N,oagge,шығанақ
847,Bucht::N,luokta,шығанақ
848,Bucht::N,luokta,шығанақ
849,Bucht::N,čuáj̣á,шығанақ
850,Bucht::N,luhtt,шығанақ
851,Bucht::N,вӯнн,шығанақ
852,Bucht::N,лӯххт,шығанақ
853,Insel::N,sååle,арал
854,Insel::N,suoloj,арал
855,Insel::N,suolu,арал
856,Insel::N,suálui,арал
857,Insel::N,suâl,арал
858,Insel::N,суэл,арал
859,Blume::N,rïesege,гүл
860,Blume::N,giedjek,гүл
861,Blume::N,rássi,гүл
862,Blume::N,kukká,гүл
863,Blume::N,heä´rvvrää´ss,гүл
864,Blume::N,ывьнэнч,гүл
865,Gras::N,kraesie,от
866,Gras::N,rásse,от
867,Gras::N,rássi,от
868,Gras::N,rääsi,от
869,Gras::N,rää´ss,от
870,Gras::N,ра̄ссь,от
871,Wurzel::N,roehtse,түбір
872,Wurzel::N,ruohttsa,түбір
873,Wurzel::N,ruohtas,түбір
874,Wurzel::N,veedis,түбір
875,Wurzel::N,vue´ddes,түбір
876,Wurzel::N,вуэнҍтэсь,түбір
877,Baum::N,moere,ағаш
878,Baum::N,moere,дарақ
879,Baum::N,muorra,ағаш
880,Baum::N,muorra,дарақ
881,Baum::N,muorra,ағаш
882,Baum::N,muorra,дарақ
883,Baum::N,muoṛâ,ағаш
884,Baum::N,muoṛâ,дарақ
885,Baum::N,muõrr,ағаш
886,Baum::N,muõrr,дарақ
887,Baum::N,мӯрр,ағаш
888,Baum::N,мӯрр,дарақ
889,Stamm::N,ståamhpe,сояу
890,Stamm::N,ståamhpe,оқпан
891,Stamm::N,mátta,сояу
892,Stamm::N,mátta,оқпан
893,Stamm::N,galda,сояу
894,Stamm::N,galda,оқпан
895,Stamm::N,ruŋgo,сояу
896,Stamm::N,ruŋgo,оқпан
897,Stamm::N,stokk,сояу
898,Stamm::N,stokk,оқпан
899,Stamm::N,мӯрр,сояу
900,Stamm::N,мӯрр,оқпан
901,Stamm::N,кэ̄ллт,сояу
902,Stamm::N,кэ̄ллт,оқпан
903,Rinde::N,gïrre,қабық
904,Rinde::N,baarhkoe,қабық
905,Rinde::N,bárkko,қабық
906,Rinde::N,ostu,қабық
907,Rinde::N,bárku,қабық
908,Rinde::N,korrâ,қабық
909,Rinde::N,kõrr,қабық
910,Rinde::N,pärkk,қабық
911,Rinde::N,кэ̄рр,қабық
912,Rinde::N,па̄ҏҏк,қабық
913,Ast::N,åeksie,бұтақ
914,Ast::N,oakse,бұтақ
915,Ast::N,oaksi,бұтақ
916,Ast::N,uák'si,бұтақ
917,Ast::N,å´hss,бұтақ
918,Ast::N,вуэккьс,бұтақ
919,Zweig::N,åeksie,шыбық
920,Zweig::N,oakse,шыбық
921,Zweig::N,rissi,шыбық
922,Zweig::N,syeṛi,шыбық
923,Zweig::N,sue´rr,шыбық
924,Zweig::N,рыссе,шыбық
925,Blatt::N,plienie,жапырақ
926,Blatt::N,lassta,жапырақ
927,Blatt::N,lasta,жапырақ
928,Blatt::N,lostâ,жапырақ
929,Blatt::N,lõstt,жапырақ
930,Blatt::N,лэ̄сст,жапырақ
931,Birke::N,såekie,қайың
932,Birke::N,soahke,қайың
933,Birke::N,soahki,қайың
934,Birke::N,suáhi,қайың
935,Birke::N,suâ´ǩǩ,қайың
936,Birke::N,пе̄ссьмӯрр,қайың
937,Kiefer[Baum]::N,bietsie,қарағай
938,Kiefer[Baum]::N,hájkka,қарағай
939,Kiefer[Baum]::N,biehtse,қарағай
940,Kiefer[Baum]::N,beahci,қарағай
941,Kiefer[Baum]::N,peeci,қарағай
942,Kiefer[Baum]::N,pie´cc,қарағай
943,Kiefer[Baum]::N,пе̄дзь,қарағай
944,Weide[Baum]::N,saalje,тал
945,Weide[Baum]::N,sállja,тал
946,Weide[Baum]::N,sieđga,тал
947,Weide[Baum]::N,puájui,тал
948,Weide[Baum]::N,puäi,тал
949,Weide[Baum]::N,пуай,тал
950,Tanne::N,goese,шырша
951,Tanne::N,guossa,шырша
952,Tanne::N,guossa,шырша
953,Tanne::N,kuosâ,шырша
954,Tanne::N,kuõss,шырша
955,Tanne::N,кӯсс,шырша
956,Horn::N,tjåervie,мүйіз
957,Horn::N,tjoarvve,мүйіз
958,Horn::N,čoarvi,мүйіз
959,Horn::N,čuár'vi,мүйіз
960,Horn::N,čuä´rvv,мүйіз
961,Horn::N,чуэррьв,мүйіз
962,Feder::N,badtse,қаламұш
963,Feder::N,dålgge,қаламұш
964,Feder::N,bozza,қаламұш
965,Feder::N,puzzâ,қаламұш
966,Feder::N,tolge,қаламұш
967,Feder::N,poʒʒ,қаламұш
968,Feder::N,по̄ннц,қаламұш
969,Fell::N,njaltja,тері
970,Fell::N,duollje,тері
971,Fell::N,náhkki,тері
972,Fell::N,dorkkas,тері
973,Fell::N,turkkâ,тері
974,Fell::N,tyel'ji,тері
975,Fell::N,nähki,тері
976,Fell::N,torkk,тері
977,Fell::N,čåu´dd,тері
978,Fell::N,tue´l'lj,тері
979,Fell::N,тӯлльй,тері
980,Flügel::N,såaja,қанат
981,Flügel::N,såajoe,қанат
982,Flügel::N,soadje,қанат
983,Flügel::N,soadji,қанат
984,Flügel::N,suáj̣á,қанат
985,Flügel::N,suäjj,қанат
986,Flügel::N,суэйй,қанат
987,Klaue::N,gadtse,тырнақ
988,Klaue::N,guober,тырнақ
989,Klaue::N,gazza,тырнақ
990,Klaue::N,kozzâ,тырнақ
991,Klaue::N,kõʒʒ,тырнақ
992,Klaue::N,кэ̄ннц,тырнақ
993,Kralle::N,gadtse,аяқ
994,Kralle::N,gadtsa,аяқ
995,Kralle::N,gazza,аяқ
996,Kralle::N,kozzâ,аяқ
997,Kralle::N,kõʒʒ,аяқ
998,Kralle::N,ке̄бпель,аяқ
999,Schwanz::N,siejpie,құйрық
1000,Schwanz::N,siejbbe,құйрық
1001,Schwanz::N,bađuš,құйрық
1002,Schwanz::N,seaibi,құйрық
1003,Schwanz::N,seibi,құйрық
1004,Schwanz::N,sei´bb,құйрық
1005,Schwanz::N,piä´cciǩ,құйрық
1006,Schwanz::N,пиджь,құйрық
1007,Schwanz::N,се̄ййп,құйрық
1008,Schwanz::N,пе̄цехь,құйрық
1009,Ei::N,munnie,жұмыртқа
1010,Ei::N,månne,жұмыртқа
1011,Ei::N,monni,жұмыртқа
1012,Ei::N,maṇe,жұмыртқа
1013,Ei::N,mââ´nn,жұмыртқа
1014,Ei::N,маннҍ,жұмыртқа
1015,Nest::N,biesie,ұя
1016,Nest::N,biesse,ұя
1017,Nest::N,beassi,ұя
1018,Nest::N,peesi,ұя
1019,Nest::N,piervâl,ұя
1020,Nest::N,piä´ss,ұя
1021,Nest::N,пе̄ссь,ұя
1022,Bau::N,biesie,жатақ
1023,Bau::N,biedjo,жатақ
1024,Bau::N,liesso,жатақ
1025,Bau::N,biedju,жатақ
1026,Bau::N,piäju,жатақ
1027,Bau::N,вуэӈӈк,жатақ
1028,Tier::N,juvre,айуан
1029,Tier::N,juvre,жануар
1030,Tier::N,udos,айуан
1031,Tier::N,udos,жануар
1032,Tier::N,divrre,айуан
1033,Tier::N,divrre,жануар
1034,Tier::N,luohtok,айуан
1035,Tier::N,luohtok,жануар
1036,Tier::N,ealli,айуан
1037,Tier::N,ealli,жануар
1038,Tier::N,ellee,айуан
1039,Tier::N,ellee,жануар
1040,Tier::N,jie´lli,айуан
1041,Tier::N,jie´lli,жануар
1042,Tier::N,жыва,айуан
1043,Tier::N,жыва,жануар
1044,Herde::N,dåehkie,пада
1045,Herde::N,ællo,пада
1046,Herde::N,fuovva,пада
1047,Herde::N,doahkki,пада
1048,Herde::N,čagge,пада
1049,Herde::N,tukk,пада
1050,Herde::N,vâ´lvv,пада
1051,Herde::N,чуэз,пада
1052,Herde::N,чӣгар,пада
1053,Kuh::N,govse,сиыр
1054,Kuh::N,gussa,сиыр
1055,Kuh::N,gussa,сиыр
1056,Kuh::N,kussâ,сиыр
1057,Kuh::N,kuss,сиыр
1058,Kuh::N,лӣххьм,сиыр
1059,Bulle::N,vuaksa,өгіз
1060,Bulle::N,vuoksá,өгіз
1061,Bulle::N,heargi,өгіз
1062,Bulle::N,vuák'sá,өгіз
1063,Bulle::N,ergi,өгіз
1064,Bulle::N,vuâhss,өгіз
1065,Bulle::N,е̄ррьк,өгіз
1066,Pferd::N,hierkie,жылқы
1067,Pferd::N,råsse,жылқы
1068,Pferd::N,hæssta,жылқы
1069,Pferd::N,heavuš,жылқы
1070,Pferd::N,hiävuš,жылқы
1071,Pferd::N,heävaš,жылқы
1072,Pferd::N,ро̄ссь,жылқы
1073,Schaf::N,sïrve,қой
1074,Schaf::N,sávttsa,қой
1075,Schaf::N,sávza,қой
1076,Schaf::N,savzâ,қой
1077,Schaf::N,sauʒʒ,қой
1078,Schaf::N,ла̄мьпесь,қой
1079,Schwein::N,snurke,шошқа
1080,Schwein::N,svijnne,шошқа
1081,Schwein::N,spiidni,шошқа
1082,Schwein::N,šahe,шошқа
1083,Schwein::N,šââ´ǩǩ,шошқа
1084,Schwein::N,ша̄гкь,шошқа
1085,Hund::N,bïenje,ит
1086,Hund::N,bena,ит
1087,Hund::N,beana,ит
1088,Hund::N,peenuv,ит
1089,Hund::N,piânnai,ит
1090,Hund::N,пе̄ннэ,ит
1091,Katze::N,gaahtoe,мысық
1092,Katze::N,gáhtto,мысық
1093,Katze::N,bussá,мысық
1094,Katze::N,kissá,мысық
1095,Katze::N,kaass,мысық
1096,Katze::N,ко̄а̄сс,мысық
1097,Bär::N,gumsie,аю
1098,Bär::N,biernna,аю
1099,Bär::N,guovža,аю
1100,Bär::N,bierdna,аю
1101,Bär::N,kuob'žâ,аю
1102,Bär::N,kue´bǯǯ,аю
1103,Bär::N,та̄лл,аю
1104,Eichhörnchen::N,åeruve,тиін
1105,Eichhörnchen::N,oarre,тиін
1106,Eichhörnchen::N,oarri,тиін
1107,Eichhörnchen::N,uár'ree,тиін
1108,Eichhörnchen::N,vuä´r'rev,тиін
1109,Eichhörnchen::N,вуэррев,тиін
1110,Elch::N,ïelje,бұғы
1111,Elch::N,ællja,бұғы
1112,Elch::N,sarvva,бұғы
1113,Elch::N,ealga,бұғы
1114,Elch::N,sorvâ,бұғы
1115,Elch::N,sõrvv,бұғы
1116,Elch::N,сэ̄ррв,бұғы
1117,Fuchs::N,riepie,түлкі
1118,Fuchs::N,riebij,түлкі
1119,Fuchs::N,rieban,түлкі
1120,Fuchs::N,riemnjis,түлкі
1121,Fuchs::N,rie´mjj,түлкі
1122,Fuchs::N,рӣммьн,түлкі
1123,Hase::N,njåemele,қоян
1124,Hase::N,njoammel,қоян
1125,Hase::N,njoammil,қоян
1126,Hase::N,njuámmil,қоян
1127,Hase::N,njue´m'mel,қоян
1128,Hase::N,нюэммель,қоян
1129,Maus::N,snjeara,қаптесер
1130,Maus::N,snjierrá,қаптесер
1131,Maus::N,sáhpán,қаптесер
1132,Maus::N,säplig,қаптесер
1133,Maus::N,sä´ppli,қаптесер
1134,Maus::N,са̄хпьлинк,қаптесер
1135,Wolf::N,sïejpe,бөрі
1136,Wolf::N,sïejpe,қасқыр
1137,Wolf::N,stálppe,бөрі
1138,Wolf::N,stálppe,қасқыр
1139,Wolf::N,stáhkke,бөрі
1140,Wolf::N,stáhkke,қасқыр
1141,Wolf::N,ruomas,бөрі
1142,Wolf::N,ruomas,қасқыр
1143,Wolf::N,kumpe,бөрі
1144,Wolf::N,kumpe,қасқыр
1145,Wolf::N,návdi,бөрі
1146,Wolf::N,návdi,қасқыр
1147,Wolf::N,kumppi,бөрі
1148,Wolf::N,kumppi,қасқыр
1149,Wolf::N,ku´mpp,бөрі
1150,Wolf::N,ku´mpp,қасқыр
1151,Wolf::N,pââ´ldes,бөрі
1152,Wolf::N,pââ´ldes,қасқыр
1153,Wolf::N,чиррм,бөрі
1154,Wolf::N,чиррм,қасқыр
1155,Wolf::N,пальтӭсь,бөрі
1156,Wolf::N,пальтӭсь,қасқыр
1157,Vogel::N,ledtie,құс
1158,Vogel::N,lådde,құс
1159,Vogel::N,loddi,құс
1160,Vogel::N,lodde,құс
1161,Vogel::N,lå´dd,құс
1162,Vogel::N,лоаннҍт,құс
1163,Schwarm::N,dåehkie,топ
1164,Schwarm::N,dåehkie,үйір
1165,Schwarm::N,doahkke,топ
1166,Schwarm::N,doahkke,үйір
1167,Schwarm::N,doahkki,топ
1168,Schwarm::N,doahkki,үйір
1169,Schwarm::N,tuák'ki,топ
1170,Schwarm::N,tuák'ki,үйір
1171,Schwarm::N,parvv,топ
1172,Schwarm::N,parvv,үйір
1173,Schwarm::N,туххк,топ
1174,Schwarm::N,туххк,үйір
1175,Huhn::N,vöönhtse,тауық
1176,Huhn::N,vöönhtse,мекиен
1177,Huhn::N,vuonntsá,тауық
1178,Huhn::N,vuonntsá,мекиен
1179,Huhn::N,vuonccis,тауық
1180,Huhn::N,vuonccis,мекиен
1181,Huhn::N,kääṇi,тауық
1182,Huhn::N,kääṇi,мекиен
1183,Huhn::N,kää´nn,тауық
1184,Huhn::N,kää´nn,мекиен
1185,Huhn::N,ка̄ннҌ,тауық
1186,Huhn::N,ка̄ннҌ,мекиен
1187,Hahn::N,deere,әтеш
1188,Hahn::N,deere,қораз
1189,Hahn::N,hádna,әтеш
1190,Hahn::N,hádna,қораз
1191,Hahn::N,åresvuonntsá,әтеш
1192,Hahn::N,åresvuonntsá,қораз
1193,Hahn::N,vuonccis,әтеш
1194,Hahn::N,vuonccis,қораз
1195,Hahn::N,kääṇi,әтеш
1196,Hahn::N,kääṇi,қораз
1197,Hahn::N,åå´reskää´nn,әтеш
1198,Hahn::N,åå´reskää´nn,қораз
1199,Hahn::N,пе̄ттэх,әтеш
1200,Hahn::N,пе̄ттэх,қораз
1201,Gans::N,gaase,қаз
1202,Gans::N,gássa,қаз
1203,Gans::N,čuonji,қаз
1204,Gans::N,čuá'njá,қаз
1205,Gans::N,čue´nj,қаз
1206,Gans::N,чуэнь,қаз
1207,Adler::N,aarhtse,бүркіт
1208,Adler::N,goasskem,бүркіт
1209,Adler::N,goaskin,бүркіт
1210,Adler::N,kuás'kim,бүркіт
1211,Adler::N,kuä´cǩǩem,бүркіт
1212,Adler::N,куэцькем,бүркіт
1213,Ente::N,tjååtsele,үйрек
1214,Ente::N,vuojatjis,үйрек
1215,Ente::N,čáhceloddi,үйрек
1216,Ente::N,vuonjâč,үйрек
1217,Ente::N,vuõnjâč,үйрек
1218,Ente::N,ча̄дзьлоаннҍт,үйрек
1219,Eule::N,snjågloe,жапалақ
1220,Eule::N,skunjok,жапалақ
1221,Eule::N,skuolfi,жапалақ
1222,Eule::N,ijjâlodde,жапалақ
1223,Eule::N,iiđsaž,жапалақ
1224,Eule::N,кунньлоаннҍт,жапалақ
1225,Eule::N,чӯзэм вуэһпэй,жапалақ
1226,Kranich::N,goerke,тырна
1227,Kranich::N,guorgga,тырна
1228,Kranich::N,guorga,тырна
1229,Kranich::N,kuor'gâ,тырна
1230,Kranich::N,kuõrgg,тырна
1231,Kranich::N,кӯррк,тырна
1232,Krähe::N,voerhtje,қарға
1233,Krähe::N,gárránis,қарға
1234,Krähe::N,vuoratjis,қарға
1235,Krähe::N,vuoražas,қарға
1236,Krähe::N,vuorččis,қарға
1237,Krähe::N,vuorâč,қарға
1238,Krähe::N,vuõrâč,қарға
1239,Krähe::N,вӯрэч,қарға
1240,Kuckuck::N,gïeke,көкек
1241,Kuckuck::N,giehka,көкек
1242,Kuckuck::N,giehka,көкек
1243,Kuckuck::N,kiehâ,көкек
1244,Kuckuck::N,ǩiõkk,көкек
1245,Kuckuck::N,кӣгк,көкек
1246,Schwan::N,njoktje,аққу
1247,Schwan::N,snjuktja,аққу
1248,Schwan::N,njukča,аққу
1249,Schwan::N,njuhčâ,аққу
1250,Schwan::N,njuhčč,аққу
1251,Schwan::N,нюххч,аққу
1252,Fisch::N,guelie,балық
1253,Fisch::N,guolle,балық
1254,Fisch::N,guolli,балық
1255,Fisch::N,kyeḷi,балық
1256,Fisch::N,kue´ll,балық
1257,Fisch::N,кӯлль,балық
1258,Barsch::N,sihtege,алабұға
1259,Barsch::N,vuoskun,алабұға
1260,Barsch::N,vuoskku,алабұға
1261,Barsch::N,vuásku,алабұға
1262,Barsch::N,vuâsk,алабұға
1263,Barsch::N,вуэсск,алабұға
1264,Hecht::N,haavke,шортан
1265,Hecht::N,hávgga,шортан
1266,Hecht::N,hávga,шортан
1267,Hecht::N,puško,шортан
1268,Hecht::N,nu´ǩǩeš,шортан
1269,Hecht::N,ныгкешь,шортан
1270,Schlange[Tier]::N,gïermesje,жылан
1271,Schlange[Tier]::N,germaj,жылан
1272,Schlange[Tier]::N,gearpmaš,жылан
1273,Schlange[Tier]::N,kyev'đi,жылан
1274,Schlange[Tier]::N,ku´vdd,жылан
1275,Schlange[Tier]::N,кӯввьт,жылан
1276,Wurm::N,mietie,шұбалшаң
1277,Wurm::N,maarhke,шұбалшаң
1278,Wurm::N,mádo,шұбалшаң
1279,Wurm::N,máhtu,шұбалшаң
1280,Wurm::N,máátu,шұбалшаң
1281,Wurm::N,määtt,шұбалшаң
1282,Wurm::N,ма̄дт,шұбалшаң
1283,Spinne::N,hievnie,өрмекші
1284,Spinne::N,hievnne,өрмекші
1285,Spinne::N,heavdni,өрмекші
1286,Spinne::N,evni,өрмекші
1287,Spinne::N,eeunaž,өрмекші
1288,Spinne::N,о̄а̄з,өрмекші
1289,Ameise::N,garhke,қүмырска
1290,Ameise::N,gårkkå,қүмырска
1291,Ameise::N,gotka,қүмырска
1292,Ameise::N,kutkâ,қүмырска
1293,Ameise::N,kotkk,қүмырска
1294,Ameise::N,ко̄ттк,қүмырска
1295,Laus::N,dihkie,бит
1296,Laus::N,dihkke,бит
1297,Laus::N,dihkki,бит
1298,Laus::N,tikke,бит
1299,Laus::N,te´ǩǩ,бит
1300,Laus::N,тыһкь,бит
1301,Mücke::N,tjoejhke,маса
1302,Mücke::N,tjuojkka,маса
1303,Mücke::N,čuoika,маса
1304,Mücke::N,čuoš'kâ,маса
1305,Mücke::N,čuõškk,маса
1306,Mücke::N,чӯшшк,маса
1307,Fliege::N,tjoere,шыбын
1308,Fliege::N,boerege,шыбын
1309,Fliege::N,tjuruk,шыбын
1310,Fliege::N,čuru,шыбын
1311,Fliege::N,kiärpáš,шыбын
1312,Fliege::N,čuâr,шыбын
1313,Fliege::N,čuâras,шыбын
1314,Fliege::N,чуэраш,шыбын
1315,Schmetterling::N,biejjielåbloe,көбелек
1316,Schmetterling::N,biejvvelådde,көбелек
1317,Schmetterling::N,beaiveloddi,көбелек
1318,Schmetterling::N,piäi'vááloddááš,көбелек
1319,Schmetterling::N,ä´llbaž,көбелек
1320,Schmetterling::N,pei´vvlå´dd,көбелек
1321,Schmetterling::N,а̄лльп,көбелек
1322,Beere::N,muerjie,жидек
1323,Beere::N,muorjje,жидек
1324,Beere::N,muorji,жидек
1325,Beere::N,myer'ji,жидек
1326,Beere::N,mue´rjj,жидек
1327,Beere::N,мӯррьй,жидек
1328,Apfel::N,æbpla,алма
1329,Apfel::N,ehpal,алма
1330,Apfel::N,eppel,алма
