,Concept_ID,se,sq
733,Anhöhe::N,luohkká,bregore
734,Anhöhe::N,tiävá,bregore
735,Anhöhe::N,poorááš,bregore
736,Anhöhe::N,ču´lpp,bregore
737,Anhöhe::N,škâu´ŋŋ,bregore
738,Anhöhe::N,ка̄ннҌт,bregore
739,Berg::N,bïerje,mal
740,Berg::N,várre,mal
741,Berg::N,várri,mal
742,Berg::N,vääṛi,mal
743,Berg::N,vää´rr,mal
744,Berg::N,те̄ррьм,mal
745,Gipfel::N,dalvese,kulm
746,Gipfel::N,tjåhkkå,kulm
747,Gipfel::N,čohkka,kulm
748,Gipfel::N,čokke,kulm
749,Gipfel::N,čå´ǩǩ,kulm
750,Gipfel::N,ла̄ддҍв,kulm
751,Höhle::N,beajoe,shpellë
752,Höhle::N,beajoe,zgafelle
753,Höhle::N,rájgge,shpellë
754,Höhle::N,rájgge,zgafelle
755,Höhle::N,sluoggo,shpellë
756,Höhle::N,sluoggo,zgafelle
757,Höhle::N,biedju,shpellë
758,Höhle::N,biedju,zgafelle
759,Höhle::N,kuovđâšm,shpellë
760,Höhle::N,kuovđâšm,zgafelle
761,Höhle::N,skuõrr,shpellë
762,Höhle::N,skuõrr,zgafelle
763,Höhle::N,вуэӈӈк,shpellë
764,Höhle::N,вуэӈӈк,zgafelle
765,Abhang::N,boelte,shpat
766,Abhang::N,boelte,tatëpjetë
767,Abhang::N,brijrie,shpat
768,Abhang::N,brijrie,tatëpjetë
769,Abhang::N,bállte,shpat
770,Abhang::N,bállte,tatëpjetë
771,Abhang::N,vielti,shpat
772,Abhang::N,vielti,tatëpjetë
773,Abhang::N,luohkká,shpat
774,Abhang::N,luohkká,tatëpjetë
775,Abhang::N,viel'tti,shpat
776,Abhang::N,viel'tti,tatëpjetë
777,Abhang::N,vie´ltt,shpat
778,Abhang::N,vie´ltt,tatëpjetë
779,Abhang::N,луэххк,shpat
780,Abhang::N,луэххк,tatëpjetë
781,Quelle::N,aajege,krua
782,Quelle::N,aajege,burim
783,Quelle::N,gaaltije,krua
784,Quelle::N,gaaltije,burim
785,Quelle::N,ája,krua
786,Quelle::N,ája,burim
787,Quelle::N,ája,krua
788,Quelle::N,ája,burim
789,Quelle::N,gáldu,krua
790,Quelle::N,gáldu,burim
791,Quelle::N,aajâ,krua
792,Quelle::N,aajâ,burim
793,Quelle::N,käldee,krua
794,Quelle::N,käldee,burim
795,Quelle::N,lädd,krua
796,Quelle::N,lädd,burim
797,Quelle::N,käivv,krua
798,Quelle::N,käivv,burim
799,Quelle::N,ка̄ййв,krua
800,Quelle::N,ка̄ййв,burim
801,Bach::N,johketje,virua
802,Bach::N,jåhkå,virua
803,Bach::N,jågåsj,virua
804,Bach::N,jogaš,virua
805,Bach::N,aajâ,virua
806,Bach::N,vuäjj,virua
807,Bach::N,вуэйй,virua
808,Fluss::N,johke,lumë
809,Fluss::N,ædno,lumë
810,Fluss::N,jåhkå,lumë
811,Fluss::N,johka,lumë
812,Fluss::N,juuhâ,lumë
813,Fluss::N,jokk,lumë
814,Fluss::N,jeänn,lumë
815,Fluss::N,ё̄гк,lumë
816,Ufer::N,beala,breg
817,Ufer::N,gádde,breg
818,Ufer::N,gáddi,breg
819,Ufer::N,riddo,breg
820,Ufer::N,redd,breg
821,Ufer::N,рыннт,breg
822,Küste::N,mïere,anëdet
823,Küste::N,mïere,bregdet
824,Küste::N,gaedtie,anëdet
825,Küste::N,gaedtie,bregdet
826,Küste::N,merragádde,anëdet
827,Küste::N,merragádde,bregdet
828,Küste::N,merraguovllo,anëdet
829,Küste::N,merraguovllo,bregdet
830,Küste::N,gáddi,anëdet
831,Küste::N,gáddi,bregdet
832,Küste::N,riddo,anëdet
833,Küste::N,riddo,bregdet
834,Küste::N,miârr'redd,anëdet
835,Küste::N,miârr'redd,bregdet
836,Küste::N,рыннт,anëdet
837,Küste::N,рыннт,bregdet
838,Festland::N,gaedtie,kontinent
839,Festland::N,gádde,kontinent
840,Festland::N,nannán,kontinent
841,Festland::N,kušknjâs,kontinent
842,Festland::N,eennâm,kontinent
843,Festland::N,jânnam,kontinent
844,Festland::N,ма̄ннтэр,kontinent
845,Meer::N,mearoe,det
846,Meer::N,merra,det
847,Meer::N,nuorre,det
848,Meer::N,áhpi,det
849,Meer::N,mearra,det
850,Meer::N,meeṛâ,det
851,Meer::N,miârr,det
852,Meer::N,ме̄рр,det
853,Bucht::N,loekte,gji deti
854,Bucht::N,oagge,gji deti
855,Bucht::N,luokta,gji deti
856,Bucht::N,luokta,gji deti
857,Bucht::N,čuáj̣á,gji deti
858,Bucht::N,luhtt,gji deti
859,Bucht::N,вӯнн,gji deti
860,Bucht::N,лӯххт,gji deti
861,Insel::N,sååle,ishull
862,Insel::N,sååle,ujdhesë
863,Insel::N,suoloj,ishull
864,Insel::N,suoloj,ujdhesë
865,Insel::N,suolu,ishull
866,Insel::N,suolu,ujdhesë
867,Insel::N,suálui,ishull
868,Insel::N,suálui,ujdhesë
869,Insel::N,suâl,ishull
870,Insel::N,suâl,ujdhesë
871,Insel::N,суэл,ishull
872,Insel::N,суэл,ujdhesë
873,Blume::N,rïesege,lule
874,Blume::N,giedjek,lule
875,Blume::N,rássi,lule
876,Blume::N,kukká,lule
877,Blume::N,heä´rvvrää´ss,lule
878,Blume::N,ывьнэнч,lule
879,Gras::N,kraesie,bar
880,Gras::N,rásse,bar
881,Gras::N,rássi,bar
882,Gras::N,rääsi,bar
883,Gras::N,rää´ss,bar
884,Gras::N,ра̄ссь,bar
885,Wurzel::N,roehtse,rrënjë
886,Wurzel::N,ruohttsa,rrënjë
887,Wurzel::N,ruohtas,rrënjë
888,Wurzel::N,veedis,rrënjë
889,Wurzel::N,vue´ddes,rrënjë
890,Wurzel::N,вуэнҍтэсь,rrënjë
891,Baum::N,moere,pemë
892,Baum::N,muorra,pemë
893,Baum::N,muorra,pemë
894,Baum::N,muoṛâ,pemë
895,Baum::N,muõrr,pemë
896,Baum::N,мӯрр,pemë
897,Stamm::N,ståamhpe,trung
898,Stamm::N,mátta,trung
899,Stamm::N,galda,trung
900,Stamm::N,ruŋgo,trung
901,Stamm::N,stokk,trung
902,Stamm::N,мӯрр,trung
903,Stamm::N,кэ̄ллт,trung
904,Rinde::N,gïrre,lëvore
905,Rinde::N,baarhkoe,lëvore
906,Rinde::N,bárkko,lëvore
907,Rinde::N,ostu,lëvore
908,Rinde::N,bárku,lëvore
909,Rinde::N,korrâ,lëvore
910,Rinde::N,kõrr,lëvore
911,Rinde::N,pärkk,lëvore
912,Rinde::N,кэ̄рр,lëvore
913,Rinde::N,па̄ҏҏк,lëvore
914,Ast::N,åeksie,degë
915,Ast::N,oakse,degë
916,Ast::N,oaksi,degë
917,Ast::N,uák'si,degë
918,Ast::N,å´hss,degë
919,Ast::N,вуэккьс,degë
920,Zweig::N,åeksie,bisk
921,Zweig::N,oakse,bisk
922,Zweig::N,rissi,bisk
923,Zweig::N,syeṛi,bisk
924,Zweig::N,sue´rr,bisk
925,Zweig::N,рыссе,bisk
926,Blatt::N,plienie,fletë
927,Blatt::N,plienie,gjethe
928,Blatt::N,lassta,fletë
929,Blatt::N,lassta,gjethe
930,Blatt::N,lasta,fletë
931,Blatt::N,lasta,gjethe
932,Blatt::N,lostâ,fletë
933,Blatt::N,lostâ,gjethe
934,Blatt::N,lõstt,fletë
935,Blatt::N,lõstt,gjethe
936,Blatt::N,лэ̄сст,fletë
937,Blatt::N,лэ̄сст,gjethe
938,Birke::N,såekie,mështekën
939,Birke::N,soahke,mështekën
940,Birke::N,soahki,mështekën
941,Birke::N,suáhi,mështekën
942,Birke::N,suâ´ǩǩ,mështekën
943,Birke::N,пе̄ссьмӯрр,mështekën
944,Kiefer[Baum]::N,bietsie,pishë
945,Kiefer[Baum]::N,hájkka,pishë
946,Kiefer[Baum]::N,biehtse,pishë
947,Kiefer[Baum]::N,beahci,pishë
948,Kiefer[Baum]::N,peeci,pishë
949,Kiefer[Baum]::N,pie´cc,pishë
950,Kiefer[Baum]::N,пе̄дзь,pishë
951,Weide[Baum]::N,saalje,shelg
952,Weide[Baum]::N,sállja,shelg
953,Weide[Baum]::N,sieđga,shelg
954,Weide[Baum]::N,puájui,shelg
955,Weide[Baum]::N,puäi,shelg
956,Weide[Baum]::N,пуай,shelg
957,Tanne::N,goese,bredh
958,Tanne::N,guossa,bredh
959,Tanne::N,guossa,bredh
960,Tanne::N,kuosâ,bredh
961,Tanne::N,kuõss,bredh
962,Tanne::N,кӯсс,bredh
963,Horn::N,tjåervie,bri
964,Horn::N,tjoarvve,bri
965,Horn::N,čoarvi,bri
966,Horn::N,čuár'vi,bri
967,Horn::N,čuä´rvv,bri
968,Horn::N,чуэррьв,bri
969,Feder::N,badtse,pupël
970,Feder::N,dålgge,pupël
971,Feder::N,bozza,pupël
972,Feder::N,puzzâ,pupël
973,Feder::N,tolge,pupël
974,Feder::N,poʒʒ,pupël
975,Feder::N,по̄ннц,pupël
976,Fell::N,njaltja,lëkurë
977,Fell::N,duollje,lëkurë
978,Fell::N,náhkki,lëkurë
979,Fell::N,dorkkas,lëkurë
980,Fell::N,turkkâ,lëkurë
981,Fell::N,tyel'ji,lëkurë
982,Fell::N,nähki,lëkurë
983,Fell::N,torkk,lëkurë
984,Fell::N,čåu´dd,lëkurë
985,Fell::N,tue´l'lj,lëkurë
986,Fell::N,тӯлльй,lëkurë
987,Flügel::N,såaja,krah
988,Flügel::N,såaja,fletë
989,Flügel::N,såajoe,krah
990,Flügel::N,såajoe,fletë
991,Flügel::N,soadje,krah
992,Flügel::N,soadje,fletë
993,Flügel::N,soadji,krah
994,Flügel::N,soadji,fletë
995,Flügel::N,suáj̣á,krah
996,Flügel::N,suáj̣á,fletë
997,Flügel::N,suäjj,krah
998,Flügel::N,suäjj,fletë
999,Flügel::N,суэйй,krah
1000,Flügel::N,суэйй,fletë
1001,Klaue::N,gadtse,kthetër
1002,Klaue::N,guober,kthetër
1003,Klaue::N,gazza,kthetër
1004,Klaue::N,kozzâ,kthetër
1005,Klaue::N,kõʒʒ,kthetër
1006,Klaue::N,кэ̄ннц,kthetër
1007,Kralle::N,gadtse,thua
1008,Kralle::N,gadtse,kthetër
1009,Kralle::N,gadtsa,thua
1010,Kralle::N,gadtsa,kthetër
1011,Kralle::N,gazza,thua
1012,Kralle::N,gazza,kthetër
1013,Kralle::N,kozzâ,thua
1014,Kralle::N,kozzâ,kthetër
1015,Kralle::N,kõʒʒ,thua
1016,Kralle::N,kõʒʒ,kthetër
1017,Kralle::N,ке̄бпель,thua
1018,Kralle::N,ке̄бпель,kthetër
1019,Schwanz::N,siejpie,bisht
1020,Schwanz::N,siejbbe,bisht
1021,Schwanz::N,bađuš,bisht
1022,Schwanz::N,seaibi,bisht
1023,Schwanz::N,seibi,bisht
1024,Schwanz::N,sei´bb,bisht
1025,Schwanz::N,piä´cciǩ,bisht
1026,Schwanz::N,пиджь,bisht
1027,Schwanz::N,се̄ййп,bisht
1028,Schwanz::N,пе̄цехь,bisht
1029,Ei::N,munnie,vezë
1030,Ei::N,månne,vezë
1031,Ei::N,monni,vezë
1032,Ei::N,maṇe,vezë
1033,Ei::N,mââ´nn,vezë
1034,Ei::N,маннҍ,vezë
1035,Nest::N,biesie,fole
1036,Nest::N,biesse,fole
1037,Nest::N,beassi,fole
1038,Nest::N,peesi,fole
1039,Nest::N,piervâl,fole
1040,Nest::N,piä´ss,fole
1041,Nest::N,пе̄ссь,fole
1042,Bau::N,biesie,strofkë
1043,Bau::N,biedjo,strofkë
1044,Bau::N,liesso,strofkë
1045,Bau::N,biedju,strofkë
1046,Bau::N,piäju,strofkë
1047,Bau::N,вуэӈӈк,strofkë
1048,Tier::N,juvre,kafshë
1049,Tier::N,udos,kafshë
1050,Tier::N,divrre,kafshë
1051,Tier::N,luohtok,kafshë
1052,Tier::N,ealli,kafshë
1053,Tier::N,ellee,kafshë
1054,Tier::N,jie´lli,kafshë
1055,Tier::N,жыва,kafshë
1056,Herde::N,dåehkie,kope
1057,Herde::N,dåehkie,grigjë
1058,Herde::N,ællo,kope
1059,Herde::N,ællo,grigjë
1060,Herde::N,fuovva,kope
1061,Herde::N,fuovva,grigjë
1062,Herde::N,doahkki,kope
1063,Herde::N,doahkki,grigjë
1064,Herde::N,čagge,kope
1065,Herde::N,čagge,grigjë
1066,Herde::N,tukk,kope
1067,Herde::N,tukk,grigjë
1068,Herde::N,vâ´lvv,kope
1069,Herde::N,vâ´lvv,grigjë
1070,Herde::N,чуэз,kope
1071,Herde::N,чуэз,grigjë
1072,Herde::N,чӣгар,kope
1073,Herde::N,чӣгар,grigjë
1074,Kuh::N,govse,lopë
1075,Kuh::N,gussa,lopë
1076,Kuh::N,gussa,lopë
1077,Kuh::N,kussâ,lopë
1078,Kuh::N,kuss,lopë
1079,Kuh::N,лӣххьм,lopë
1080,Bulle::N,vuaksa,dem
1081,Bulle::N,vuoksá,dem
1082,Bulle::N,heargi,dem
1083,Bulle::N,vuák'sá,dem
1084,Bulle::N,ergi,dem
1085,Bulle::N,vuâhss,dem
1086,Bulle::N,е̄ррьк,dem
1087,Pferd::N,hierkie,kalë
1088,Pferd::N,råsse,kalë
1089,Pferd::N,hæssta,kalë
1090,Pferd::N,heavuš,kalë
1091,Pferd::N,hiävuš,kalë
1092,Pferd::N,heävaš,kalë
1093,Pferd::N,ро̄ссь,kalë
1094,Schaf::N,sïrve,dele
1095,Schaf::N,sávttsa,dele
1096,Schaf::N,sávza,dele
1097,Schaf::N,savzâ,dele
1098,Schaf::N,sauʒʒ,dele
1099,Schaf::N,ла̄мьпесь,dele
1100,Schwein::N,snurke,derr
1101,Schwein::N,svijnne,derr
1102,Schwein::N,spiidni,derr
1103,Schwein::N,šahe,derr
1104,Schwein::N,šââ´ǩǩ,derr
1105,Schwein::N,ша̄гкь,derr
1106,Hund::N,bïenje,qen
1107,Hund::N,bena,qen
1108,Hund::N,beana,qen
1109,Hund::N,peenuv,qen
1110,Hund::N,piânnai,qen
1111,Hund::N,пе̄ннэ,qen
1112,Katze::N,gaahtoe,mace
1113,Katze::N,gáhtto,mace
1114,Katze::N,bussá,mace
1115,Katze::N,kissá,mace
1116,Katze::N,kaass,mace
1117,Katze::N,ко̄а̄сс,mace
1118,Bär::N,gumsie,ari
1119,Bär::N,biernna,ari
1120,Bär::N,guovža,ari
1121,Bär::N,bierdna,ari
1122,Bär::N,kuob'žâ,ari
1123,Bär::N,kue´bǯǯ,ari
1124,Bär::N,та̄лл,ari
1125,Eichhörnchen::N,åeruve,ketër
1126,Eichhörnchen::N,oarre,ketër
1127,Eichhörnchen::N,oarri,ketër
1128,Eichhörnchen::N,uár'ree,ketër
1129,Eichhörnchen::N,vuä´r'rev,ketër
1130,Eichhörnchen::N,вуэррев,ketër
1131,Elch::N,ïelje,dre brilopatë
1132,Elch::N,ællja,dre brilopatë
1133,Elch::N,sarvva,dre brilopatë
1134,Elch::N,ealga,dre brilopatë
1135,Elch::N,sorvâ,dre brilopatë
1136,Elch::N,sõrvv,dre brilopatë
1137,Elch::N,сэ̄ррв,dre brilopatë
1138,Fuchs::N,riepie,dhelpër
1139,Fuchs::N,riebij,dhelpër
1140,Fuchs::N,rieban,dhelpër
1141,Fuchs::N,riemnjis,dhelpër
1142,Fuchs::N,rie´mjj,dhelpër
1143,Fuchs::N,рӣммьн,dhelpër
1144,Hase::N,njåemele,lepur
1145,Hase::N,njoammel,lepur
1146,Hase::N,njoammil,lepur
1147,Hase::N,njuámmil,lepur
1148,Hase::N,njue´m'mel,lepur
1149,Hase::N,нюэммель,lepur
1150,Maus::N,snjeara,mi
1151,Maus::N,snjierrá,mi
1152,Maus::N,sáhpán,mi
1153,Maus::N,säplig,mi
1154,Maus::N,sä´ppli,mi
1155,Maus::N,са̄хпьлинк,mi
1156,Wolf::N,sïejpe,ujk
1157,Wolf::N,stálppe,ujk
1158,Wolf::N,stáhkke,ujk
1159,Wolf::N,ruomas,ujk
1160,Wolf::N,kumpe,ujk
1161,Wolf::N,návdi,ujk
1162,Wolf::N,kumppi,ujk
1163,Wolf::N,ku´mpp,ujk
1164,Wolf::N,pââ´ldes,ujk
1165,Wolf::N,чиррм,ujk
1166,Wolf::N,пальтӭсь,ujk
1167,Vogel::N,ledtie,zog
1168,Vogel::N,ledtie,shpend
1169,Vogel::N,lådde,zog
1170,Vogel::N,lådde,shpend
1171,Vogel::N,loddi,zog
1172,Vogel::N,loddi,shpend
1173,Vogel::N,lodde,zog
1174,Vogel::N,lodde,shpend
1175,Vogel::N,lå´dd,zog
1176,Vogel::N,lå´dd,shpend
1177,Vogel::N,лоаннҍт,zog
1178,Vogel::N,лоаннҍт,shpend
1179,Schwarm::N,dåehkie,luzmë
1180,Schwarm::N,doahkke,luzmë
1181,Schwarm::N,doahkki,luzmë
1182,Schwarm::N,tuák'ki,luzmë
1183,Schwarm::N,parvv,luzmë
1184,Schwarm::N,туххк,luzmë
1185,Huhn::N,vöönhtse,pulë
1186,Huhn::N,vuonntsá,pulë
1187,Huhn::N,vuonccis,pulë
1188,Huhn::N,kääṇi,pulë
1189,Huhn::N,kää´nn,pulë
1190,Huhn::N,ка̄ннҌ,pulë
1191,Hahn::N,deere,gjel
1192,Hahn::N,deere,këndes
1193,Hahn::N,hádna,gjel
1194,Hahn::N,hádna,këndes
1195,Hahn::N,åresvuonntsá,gjel
1196,Hahn::N,åresvuonntsá,këndes
1197,Hahn::N,vuonccis,gjel
1198,Hahn::N,vuonccis,këndes
1199,Hahn::N,kääṇi,gjel
1200,Hahn::N,kääṇi,këndes
1201,Hahn::N,åå´reskää´nn,gjel
1202,Hahn::N,åå´reskää´nn,këndes
1203,Hahn::N,пе̄ттэх,gjel
1204,Hahn::N,пе̄ттэх,këndes
1205,Gans::N,gaase,patë
1206,Gans::N,gássa,patë
1207,Gans::N,čuonji,patë
1208,Gans::N,čuá'njá,patë
1209,Gans::N,čue´nj,patë
1210,Gans::N,чуэнь,patë
1211,Adler::N,aarhtse,shqiponjë
1212,Adler::N,goasskem,shqiponjë
1213,Adler::N,goaskin,shqiponjë
1214,Adler::N,kuás'kim,shqiponjë
1215,Adler::N,kuä´cǩǩem,shqiponjë
1216,Adler::N,куэцькем,shqiponjë
1217,Ente::N,tjååtsele,rosë
1218,Ente::N,vuojatjis,rosë
1219,Ente::N,čáhceloddi,rosë
1220,Ente::N,vuonjâč,rosë
1221,Ente::N,vuõnjâč,rosë
1222,Ente::N,ча̄дзьлоаннҍт,rosë
1223,Eule::N,snjågloe,buf
1224,Eule::N,skunjok,buf
1225,Eule::N,skuolfi,buf
1226,Eule::N,ijjâlodde,buf
1227,Eule::N,iiđsaž,buf
1228,Eule::N,кунньлоаннҍт,buf
1229,Eule::N,чӯзэм вуэһпэй,buf
1230,Kranich::N,goerke,lejlek
1231,Kranich::N,goerke,kurrillë
1232,Kranich::N,guorgga,lejlek
1233,Kranich::N,guorgga,kurrillë
1234,Kranich::N,guorga,lejlek
1235,Kranich::N,guorga,kurrillë
1236,Kranich::N,kuor'gâ,lejlek
1237,Kranich::N,kuor'gâ,kurrillë
1238,Kranich::N,kuõrgg,lejlek
1239,Kranich::N,kuõrgg,kurrillë
1240,Kranich::N,кӯррк,lejlek
1241,Kranich::N,кӯррк,kurrillë
1242,Krähe::N,voerhtje,sorrë
1243,Krähe::N,gárránis,sorrë
1244,Krähe::N,vuoratjis,sorrë
1245,Krähe::N,vuoražas,sorrë
1246,Krähe::N,vuorččis,sorrë
1247,Krähe::N,vuorâč,sorrë
1248,Krähe::N,vuõrâč,sorrë
1249,Krähe::N,вӯрэч,sorrë
1250,Kuckuck::N,gïeke,qyqe
1251,Kuckuck::N,giehka,qyqe
1252,Kuckuck::N,giehka,qyqe
1253,Kuckuck::N,kiehâ,qyqe
1254,Kuckuck::N,ǩiõkk,qyqe
1255,Kuckuck::N,кӣгк,qyqe
1256,Schwan::N,njoktje,mjellmë
1257,Schwan::N,snjuktja,mjellmë
1258,Schwan::N,njukča,mjellmë
1259,Schwan::N,njuhčâ,mjellmë
1260,Schwan::N,njuhčč,mjellmë
1261,Schwan::N,нюххч,mjellmë
1262,Fisch::N,guelie,peshk
1263,Fisch::N,guolle,peshk
1264,Fisch::N,guolli,peshk
1265,Fisch::N,kyeḷi,peshk
1266,Fisch::N,kue´ll,peshk
1267,Fisch::N,кӯлль,peshk
1268,Barsch::N,sihtege,purtekë
1269,Barsch::N,vuoskun,purtekë
1270,Barsch::N,vuoskku,purtekë
1271,Barsch::N,vuásku,purtekë
1272,Barsch::N,vuâsk,purtekë
1273,Barsch::N,вуэсск,purtekë
1274,Hecht::N,haavke,mlysh
1275,Hecht::N,hávgga,mlysh
1276,Hecht::N,hávga,mlysh
1277,Hecht::N,puško,mlysh
1278,Hecht::N,nu´ǩǩeš,mlysh
1279,Hecht::N,ныгкешь,mlysh
1280,Schlange[Tier]::N,gïermesje,gjarpër
1281,Schlange[Tier]::N,germaj,gjarpër
1282,Schlange[Tier]::N,gearpmaš,gjarpër
1283,Schlange[Tier]::N,kyev'đi,gjarpër
1284,Schlange[Tier]::N,ku´vdd,gjarpër
1285,Schlange[Tier]::N,кӯввьт,gjarpër
1286,Wurm::N,mietie,krimb
1287,Wurm::N,maarhke,krimb
1288,Wurm::N,mádo,krimb
1289,Wurm::N,máhtu,krimb
1290,Wurm::N,máátu,krimb
1291,Wurm::N,määtt,krimb
1292,Wurm::N,ма̄дт,krimb
1293,Spinne::N,hievnie,marimangë
1294,Spinne::N,hievnne,marimangë
1295,Spinne::N,heavdni,marimangë
1296,Spinne::N,evni,marimangë
1297,Spinne::N,eeunaž,marimangë
1298,Spinne::N,о̄а̄з,marimangë
1299,Ameise::N,garhke,thnegël
1300,Ameise::N,garhke,milingonë
1301,Ameise::N,gårkkå,thnegël
1302,Ameise::N,gårkkå,milingonë
1303,Ameise::N,gotka,thnegël
1304,Ameise::N,gotka,milingonë
1305,Ameise::N,kutkâ,thnegël
1306,Ameise::N,kutkâ,milingonë
1307,Ameise::N,kotkk,thnegël
1308,Ameise::N,kotkk,milingonë
1309,Ameise::N,ко̄ттк,thnegël
1310,Ameise::N,ко̄ттк,milingonë
1311,Laus::N,dihkie,morr
1312,Laus::N,dihkke,morr
1313,Laus::N,dihkki,morr
1314,Laus::N,tikke,morr
1315,Laus::N,te´ǩǩ,morr
1316,Laus::N,тыһкь,morr
1317,Mücke::N,tjoejhke,kunup
1318,Mücke::N,tjoejhke,mushkonjë
1319,Mücke::N,tjuojkka,kunup
1320,Mücke::N,tjuojkka,mushkonjë
1321,Mücke::N,čuoika,kunup
1322,Mücke::N,čuoika,mushkonjë
1323,Mücke::N,čuoš'kâ,kunup
1324,Mücke::N,čuoš'kâ,mushkonjë
1325,Mücke::N,čuõškk,kunup
1326,Mücke::N,čuõškk,mushkonjë
1327,Mücke::N,чӯшшк,kunup
1328,Mücke::N,чӯшшк,mushkonjë
1329,Fliege::N,tjoere,mizë
1330,Fliege::N,boerege,mizë
1331,Fliege::N,tjuruk,mizë
1332,Fliege::N,čuru,mizë
1333,Fliege::N,kiärpáš,mizë
1334,Fliege::N,čuâr,mizë
1335,Fliege::N,čuâras,mizë
1336,Fliege::N,чуэраш,mizë
1337,Schmetterling::N,biejjielåbloe,flutur
1338,Schmetterling::N,biejvvelådde,flutur
1339,Schmetterling::N,beaiveloddi,flutur
1340,Schmetterling::N,piäi'vááloddááš,flutur
1341,Schmetterling::N,ä´llbaž,flutur
1342,Schmetterling::N,pei´vvlå´dd,flutur
1343,Schmetterling::N,а̄лльп,flutur
1344,Beere::N,muerjie,frutë
1345,Beere::N,muerjie,manaferrë
1346,Beere::N,muorjje,frutë
1347,Beere::N,muorjje,manaferrë
1348,Beere::N,muorji,frutë
1349,Beere::N,muorji,manaferrë
1350,Beere::N,myer'ji,frutë
1351,Beere::N,myer'ji,manaferrë
1352,Beere::N,mue´rjj,frutë
1353,Beere::N,mue´rjj,manaferrë
1354,Beere::N,мӯррьй,frutë
1355,Beere::N,мӯррьй,manaferrë
1356,Apfel::N,æbpla,mollë
1357,Apfel::N,ehpal,mollë
1358,Apfel::N,eppel,mollë
1359,Apfel::N,eahppel,mollë
1360,Apfel::N,я̄блэк,mollë
1361,Pilz::N,goebpere,kërpudhë
1362,Pilz::N,guoppar,kërpudhë
1363,Pilz::N,guoppar,kërpudhë
1364,Pilz::N,kuobâr,kërpudhë
1365,Pilz::N,kuõbbâr,kërpudhë
1366,Pilz::N,кӯмпар,kërpudhë
1367,Zwiebel::N,lööke,qepë
1368,Zwiebel::N,løhkka,qepë
1369,Zwiebel::N,lávki,qepë
1370,Zwiebel::N,luukk,qepë
1371,Zwiebel::N,луквець,qepë
1372,Saat::N,saajoe,farë
1373,Saat::N,sádjo,farë
1374,Saat::N,siepman,farë
1375,Saat::N,siemâ,farë
1376,Saat::N,siõm,farë
1377,Saat::N,се̄м,farë
1378,Korn::N,gernie,grurë
1379,Korn::N,gernie,kokërr
1380,Korn::N,gårnnetjalmme,grurë
1381,Korn::N,gårnnetjalmme,kokërr
1382,Korn::N,gordni,grurë
1383,Korn::N,gordni,kokërr
1384,Korn::N,jiṿe,grurë
1385,Korn::N,jiṿe,kokërr
1386,Korn::N,ле̄ййп,grurë
1387,Korn::N,ле̄ййп,kokërr
1388,Heu::N,suejnieh,sanë
1389,Heu::N,ájvve,sanë
1390,Heu::N,suoidni,sanë
1391,Heu::N,syei'ni,sanë
1392,Heu::N,suei´nn,sanë
1393,Heu::N,сӯййн,sanë
1394,Schale::N,gïrre,lëkurë
1395,Schale::N,garra,lëkurë
1396,Schale::N,skádne,lëkurë
1397,Schale::N,garra,lëkurë
1398,Schale::N,korrâ,lëkurë
1399,Schale::N,kõrr,lëkurë
1400,Schale::N,ю̄дтҍ,lëkurë
1401,Grube::N,haevtie,gropë
1402,Grube::N,rågge,gropë
1403,Grube::N,gohpi,gropë
1404,Grube::N,roggi,gropë
1405,Grube::N,kyep'pi,gropë
1406,Grube::N,rogge,gropë
1407,Grube::N,rå´ǧǧ,gropë
1408,Grube::N,kåå´pp,gropë
1409,Grube::N,коабпь,gropë
1410,Falle::N,barta,kurth
1411,Falle::N,barta,grackë
1412,Falle::N,ruevtie,kurth
1413,Falle::N,ruevtie,grackë
1414,Falle::N,gillar,kurth
1415,Falle::N,gillar,grackë
1416,Falle::N,ruovdde,kurth
1417,Falle::N,ruovdde,grackë
1418,Falle::N,rihtá,kurth
1419,Falle::N,rihtá,grackë
1420,Falle::N,báhcahat,kurth
1421,Falle::N,báhcahat,grackë
1422,Falle::N,ká'skástâh,kurth
1423,Falle::N,ká'skástâh,grackë
1424,Falle::N,ää´ǧǧes,kurth
1425,Falle::N,ää´ǧǧes,grackë
1426,Falle::N,кӣлл,kurth
1427,Falle::N,кӣлл,grackë
1428,Falle::N,ше̄шшь,kurth
1429,Falle::N,ше̄шшь,grackë
1430,Schlinge::N,latjka,nyjë
1431,Schlinge::N,gieras,nyjë
1432,Schlinge::N,mohkki,nyjë
1433,Schlinge::N,kieḷâ,nyjë
1434,Schlinge::N,ǩiõll,nyjë
1435,Schlinge::N,ää´ǧǧes,nyjë
1436,Schlinge::N,кӣлл,nyjë
1437,Schlinge::N,ше̄шшь,nyjë
1438,Spur::N,gïeje,gjurmë
1439,Spur::N,luodda,gjurmë
1440,Spur::N,joavnes,gjurmë
1441,Spur::N,luodda,gjurmë
1442,Spur::N,luod'dâ,gjurmë
1443,Spur::N,ǩiõjj,gjurmë
1444,Spur::N,кӣйй,gjurmë
1445,Asche::N,govne,hi
1446,Asche::N,gudna,hi
1447,Asche::N,gutna,hi
1448,Asche::N,kunnâ,hi
1449,Asche::N,kunn,hi
1450,Asche::N,кунн,hi
1451,Dreck::N,haaskoe,baltë
